m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.2392748E-002, 4.4801484E-001, 0.0000000E+000, 5.8069766E-001
 5.9321271E-002, 4.4801484E-001, 6.0309278E-003, 5.8069766E-001
 6.6249925E-002, 3.2188989E-001, 1.2061856E-002, 7.3664548E-001
 7.3178673E-002, 2.3856231E-001, 1.8092784E-002, 7.3664548E-001
 8.0107492E-002, 2.3856231E-001, 2.4123711E-002, 8.1403463E-001
 8.7036363E-002, 1.4999782E-001, 3.0154639E-002, 8.6082200E-001
 9.3965276E-002, 1.1863973E-001, 3.6185567E-002, 8.6082200E-001
 1.0089422E-001, 1.1863973E-001, 4.2216495E-002, 8.8480893E-001
 1.0782319E-001, 9.5269941E-002, 4.8247423E-002, 8.8480893E-001
 1.1475219E-001, 7.7563260E-002, 5.4278351E-002, 8.8679227E-001
 1.2168120E-001, 7.7563260E-002, 6.0309278E-002, 8.7044430E-001
 1.2861022E-001, 5.8137993E-002, 6.6340206E-002, 8.7044430E-001
 1.3553926E-001, 4.8759863E-002, 7.2371134E-002, 8.4067033E-001
 1.4246831E-001, 4.8759863E-002, 7.8402062E-002, 8.4067033E-001
 1.4939737E-001, 4.1257955E-002, 8.4432990E-002, 8.0192830E-001
 1.5632644E-001, 3.5199580E-002, 9.0463918E-002, 7.5773345E-001
 1.6325552E-001, 3.5199580E-002, 9.6494845E-002, 7.5773345E-001
 1.7018460E-001, 2.8495602E-002, 1.0252577E-001, 7.1069805E-001
 1.7711368E-001, 2.4759778E-002, 1.0855670E-001, 7.1069805E-001
 1.8404278E-001, 2.4759778E-002, 1.1458763E-001, 6.6282020E-001
 1.9097187E-001, 2.1637735E-002, 1.2061856E-001, 6.1548051E-001
 1.9790097E-001, 1.9011708E-002, 1.2664948E-001, 6.1548051E-001
 2.0483007E-001, 1.9011708E-002, 1.3268041E-001, 5.6964288E-001
 2.1175918E-001, 1.6142433E-002, 1.3871134E-001, 5.6964288E-001
 2.1868829E-001, 1.4368864E-002, 1.4474227E-001, 5.2594504E-001
 2.2561740E-001, 1.4368864E-002, 1.5077320E-001, 4.8476890E-001
 2.3254652E-001, 1.2840497E-002, 1.5680412E-001, 4.8476890E-001
 2.3947563E-001, 1.1517009E-002, 1.6283505E-001, 4.4630149E-001
 2.4640475E-001, 1.1517009E-002, 1.6886598E-001, 4.4630149E-001
 2.5333387E-001, 1.0088918E-002, 1.7489691E-001, 4.1060138E-001
 2.6026299E-001, 9.1395736E-003, 1.8092784E-001, 3.7764116E-001
 2.6719212E-001, 9.1395736E-003, 1.8695876E-001, 3.7764116E-001
 2.7412124E-001, 8.3026506E-003, 1.9298969E-001, 3.4732988E-001
 2.8105037E-001, 7.5619523E-003, 1.9902062E-001, 3.4732988E-001
 2.8797949E-001, 7.5619523E-003, 2.0505155E-001, 3.1953289E-001
 2.9490862E-001, 6.7638942E-003, 2.1108247E-001, 2.9409491E-001
 3.0183775E-001, 6.2092709E-003, 2.1711340E-001, 2.9409491E-001
 3.0876688E-001, 6.2092709E-003, 2.2314433E-001, 2.7085416E-001
 3.1569601E-001, 5.7117769E-003, 2.2917526E-001, 2.7085416E-001
 3.2262515E-001, 5.2640487E-003, 2.3520619E-001, 2.4964349E-001
 3.2955428E-001, 5.2640487E-003, 2.4123711E-001, 2.3029641E-001
 3.3648341E-001, 4.7749155E-003, 2.4726804E-001, 2.3029641E-001
 3.4341255E-001, 4.4284229E-003, 2.5329897E-001, 2.1265530E-001
 3.5034168E-001, 4.1133899E-003, 2.5932990E-001, 2.1265530E-001
 3.5727082E-001, 4.1133899E-003, 2.6536082E-001, 1.9657038E-001
 3.6419995E-001, 3.8261297E-003, 2.7139175E-001, 1.8190052E-001
 3.7112909E-001, 3.5634585E-003, 2.7742268E-001, 1.8190052E-001
 3.7805823E-001, 3.5032324E-003, 2.8345361E-001, 1.6851366E-001
 3.8498737E-001, 3.2749019E-003, 2.8948454E-001, 1.6851366E-001
 3.9191650E-001, 3.0651172E-003, 2.9551546E-001, 1.5629114E-001
 3.9884564E-001, 3.0651172E-003, 3.0154639E-001, 1.4512594E-001
 4.0577478E-001, 2.8718863E-003, 3.0757732E-001, 1.4512594E-001
 4.1270392E-001, 2.6934621E-003, 3.1360825E-001, 1.3491931E-001
