m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 7.4404110E+000, 0.0000000E+000, 1.6118068E+000
 2.3077672E-001, 6.6409224E+000, 7.5510204E-002, 1.7921296E+000
 2.5759274E-001, 5.7316073E+000, 1.5102041E-001, 1.9628622E+000
 2.8440883E-001, 5.2469372E+000, 2.2653061E-001, 2.1219312E+000
 3.1122496E-001, 4.8324372E+000, 3.0204082E-001, 2.2837138E+000
 3.3804113E-001, 4.4714572E+000, 3.7755102E-001, 2.4302007E+000
 3.6485732E-001, 4.1524952E+000, 4.5306122E-001, 2.5708012E+000
 3.9167354E-001, 3.6872217E+000, 5.2857143E-001, 2.7068338E+000
 4.1848978E-001, 3.4543729E+000, 6.0408163E-001, 2.8297183E+000
 4.4530603E-001, 3.2419107E+000, 6.7959184E-001, 2.9141778E+000
 4.7212229E-001, 3.0473349E+000, 7.5510204E-001, 2.9506183E+000
 4.9893857E-001, 2.8685576E+000, 8.3061224E-001, 2.9645778E+000
 5.2575485E-001, 2.6058913E+000, 9.0612245E-001, 2.9706157E+000
 5.5257114E-001, 2.4637665E+000, 9.8163265E-001, 2.9611553E+000
 5.7938743E-001, 2.3317363E+000, 1.0571429E+000, 2.9026149E+000
 6.0620373E-001, 2.2088560E+000, 1.1326531E+000, 2.7813917E+000
 6.3302004E-001, 2.0943032E+000, 1.2081633E+000, 2.6308914E+000
 6.5983635E-001, 1.9212483E+000, 1.2836735E+000, 2.4871103E+000
 6.8665266E-001, 1.8261480E+000, 1.3591837E+000, 2.3507504E+000
 7.1346898E-001, 1.6533734E+000, 1.4346939E+000, 2.1974635E+000
 7.4028530E-001, 1.5748264E+000, 1.5102041E+000, 2.0331387E+000
 7.6710162E-001, 1.5009993E+000, 1.5857143E+000, 1.8687116E+000
 7.9391795E-001, 1.3871597E+000, 1.6612245E+000, 1.7130250E+000
 8.2073427E-001, 1.3240708E+000, 1.7367347E+000, 1.5533671E+000
 8.4755060E-001, 1.2645789E+000, 1.8122449E+000, 1.3979042E+000
 8.7436693E-001, 1.2084469E+000, 1.8877551E+000, 1.2607988E+000
 9.0118327E-001, 1.1554544E+000, 1.9632653E+000, 1.1420475E+000
 9.2799960E-001, 1.0746355E+000, 2.0387755E+000, 1.0327349E+000
 9.5481593E-001, 1.0283196E+000, 2.1142857E+000, 9.2540458E-001
 9.8163227E-001, 9.8445405E-001, 2.1897959E+000, 8.2554360E-001
 1.0084486E+000, 9.4288487E-001, 2.2653061E+000, 7.3747679E-001
 1.0352649E+000, 9.0346868E-001, 2.3408163E+000, 6.6128787E-001
 1.0620813E+000, 8.4620674E-001, 2.4163265E+000, 5.9513926E-001
 1.0888976E+000, 8.1111107E-001, 2.4918367E+000, 5.3685122E-001
 1.1157140E+000, 7.7773891E-001, 2.5673469E+000, 4.8491035E-001
 1.1425303E+000, 7.4599522E-001, 2.6428571E+000, 4.3846505E-001
 1.1693467E+000, 7.1579189E-001, 2.7183673E+000, 3.9712588E-001
 1.1961630E+000, 6.7562923E-001, 2.7938776E+000, 3.6033668E-001
 1.2229793E+000, 6.2250221E-001, 2.8693878E+000, 3.2749641E-001
 1.2497957E+000, 5.9778179E-001, 2.9448980E+000, 2.9811637E-001
 1.2766120E+000, 5.7421238E-001, 3.0204082E+000, 2.7185887E-001
 1.3034284E+000, 5.5173749E-001, 3.0959184E+000, 2.4846974E-001
 1.3302447E+000, 5.2504444E-001, 3.1714286E+000, 2.2758035E-001
 1.3570611E+000, 5.0465952E-001, 3.2469388E+000, 2.0873931E-001
 1.3838774E+000, 4.8518418E-001, 3.3224490E+000, 1.9165431E-001
 1.4106938E+000, 4.6657681E-001, 3.3979592E+000, 1.7625907E-001
 1.4375101E+000, 4.4879764E-001, 3.4734694E+000, 1.6248498E-001
 1.4643265E+000, 4.3049679E-001, 3.5489796E+000, 1.5016005E-001
 1.4911428E+000, 4.1428993E-001, 3.6244898E+000, 1.3909507E-001
 1.5179592E+000, 3.9876487E-001, 3.7000000E+000, 1.2605461E-001
