m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 1.4566939E+000, 0.0000000E+000, 1.2116239E+000
 2.3037644E-001, 1.1809603E+000, 3.7373737E-002, 1.2831534E+000
 2.5679212E-001, 8.4905067E-001, 7.4747475E-002, 1.3164284E+000
 2.8320781E-001, 7.1402960E-001, 1.1212121E-001, 1.3272013E+000
 3.0962352E-001, 6.0639261E-001, 1.4949495E-001, 1.3223074E+000
 3.3603923E-001, 5.1932740E-001, 1.8686869E-001, 1.2901094E+000
 3.6245495E-001, 4.4805777E-001, 2.2424242E-001, 1.2624115E+000
 3.8887068E-001, 3.5279097E-001, 2.6161616E-001, 1.1829497E+000
 4.1528642E-001, 3.0986699E-001, 2.9898990E-001, 1.1350475E+000
 4.4170215E-001, 2.7350696E-001, 3.3636364E-001, 1.0289129E+000
 4.6811789E-001, 2.4252234E-001, 3.7373737E-001, 9.7368040E-001
 4.9453363E-001, 2.1597449E-001, 4.1111111E-001, 8.6422757E-001
 5.2094938E-001, 1.8203194E-001, 4.4848485E-001, 8.0891883E-001
 5.4736512E-001, 1.6367318E-001, 4.8585859E-001, 7.0119765E-001
 5.7378087E-001, 1.4765450E-001, 5.2323232E-001, 6.5047687E-001
 6.0019662E-001, 1.3362981E-001, 5.6060606E-001, 5.5895280E-001
 6.2661237E-001, 1.2131120E-001, 5.9797980E-001, 5.1861300E-001
 6.5302812E-001, 1.0639540E-001, 6.3535354E-001, 4.4833920E-001
 6.7944388E-001, 9.7201887E-002, 6.7272727E-001, 4.1760900E-001
 7.0585963E-001, 8.9025291E-002, 7.1010101E-001, 3.6324637E-001
 7.3227538E-001, 8.1734805E-002, 7.4747475E-001, 3.3898715E-001
 7.5869114E-001, 7.5218339E-002, 7.8484848E-001, 2.9536230E-001
 7.8510689E-001, 6.8065325E-002, 8.2222222E-001, 2.7574811E-001
 8.1152265E-001, 6.2932174E-002, 8.5959596E-001, 2.4056477E-001
 8.3793841E-001, 5.8293252E-002, 8.9696970E-001, 2.2493868E-001
 8.6435416E-001, 5.4092017E-002, 9.3434343E-001, 1.9702450E-001
 8.9076992E-001, 5.0279019E-002, 9.7171717E-001, 1.8458783E-001
 9.1718568E-001, 4.6546316E-002, 1.0090909E+000, 1.6243679E-001
 9.4360144E-001, 4.0558111E-002, 1.0464646E+000, 1.5260767E-001
 9.7001720E-001, 3.7928463E-002, 1.0838384E+000, 1.3511956E-001
 9.9643296E-001, 3.5509293E-002, 1.1212121E+000, 1.2730756E-001
 1.0228487E+000, 3.3280090E-002, 1.1585859E+000, 1.1329117E-001
 1.0492645E+000, 3.1338826E-002, 1.1959596E+000, 1.0707952E-001
 1.0756802E+000, 2.9453342E-002, 1.2333333E+000, 9.6033925E-002
 1.1020960E+000, 2.7701938E-002, 1.2707071E+000, 9.1070271E-002
 1.1285118E+000, 2.6072732E-002, 1.3080808E+000, 8.2180893E-002
 1.1549275E+000, 2.4555372E-002, 1.3454545E+000, 7.8235608E-002
 1.1813433E+000, 2.3348130E-002, 1.3828283E+000, 7.1193677E-002
 1.2077590E+000, 2.2050161E-002, 1.4202020E+000, 6.8021671E-002
 1.2341748E+000, 2.0833891E-002, 1.4575758E+000, 6.2195190E-002
 1.2605906E+000, 1.9692810E-002, 1.4949495E+000, 5.9505262E-002
 1.2870063E+000, 1.8620879E-002, 1.5323232E+000, 5.4558363E-002
 1.3134221E+000, 1.7816124E-002, 1.5696970E+000, 5.2304931E-002
 1.3398378E+000, 1.6896107E-002, 1.6070707E+000, 4.8207838E-002
 1.3662536E+000, 1.6027612E-002, 1.6444444E+000, 4.6323498E-002
 1.3926694E+000, 1.5206794E-002, 1.6818182E+000, 4.2837075E-002
 1.4190851E+000, 1.4430401E-002, 1.7191919E+000, 4.1221210E-002
 1.4455009E+000, 1.3862086E-002, 1.7565657E+000, 3.8215486E-002
 1.4719166E+000, 1.3195499E-002, 1.7939394E+000, 3.6819883E-002
 1.4983324E+000, 1.2562229E-002, 1.8313131E+000, 3.4238463E-002
NaN,NaN, 1.8686869E+000, 3.3039196E-002
NaN,NaN, 1.9060606E+000, 3.0797722E-002
NaN,NaN, 1.9434343E+000, 2.9743361E-002
NaN,NaN, 1.9808081E+000, 2.7754010E-002
NaN,NaN, 2.0181818E+000, 2.6813281E-002
NaN,NaN, 2.0555556E+000, 2.5030103E-002
NaN,NaN, 2.0929293E+000, 2.4186659E-002
NaN,NaN, 2.1303030E+000, 2.2579471E-002
NaN,NaN, 2.1676768E+000, 2.1813891E-002
NaN,NaN, 2.2050505E+000, 2.0366106E-002
NaN,NaN, 2.2424242E+000, 1.9684712E-002
NaN,NaN, 2.2797980E+000, 1.8404790E-002
NaN,NaN, 2.3171717E+000, 1.7800425E-002
NaN,NaN, 2.3545455E+000, 1.6659313E-002
NaN,NaN, 2.3919192E+000, 1.6122010E-002
NaN,NaN, 2.4292929E+000, 1.5113244E-002
NaN,NaN, 2.4666667E+000, 1.4642500E-002
NaN,NaN, 2.5040404E+000, 1.3767186E-002
NaN,NaN, 2.5414141E+000, 1.3364580E-002
NaN,NaN, 2.5787879E+000, 1.2622879E-002
NaN,NaN, 2.6161616E+000, 1.2278163E-002
NaN,NaN, 2.6535354E+000, 1.1636487E-002
NaN,NaN, 2.6909091E+000, 1.1337212E-002
NaN,NaN, 2.7282828E+000, 1.0779231E-002
NaN,NaN, 2.7656566E+000, 1.0514482E-002
NaN,NaN, 2.8030303E+000, 1.0005583E-002
NaN,NaN, 2.8404040E+000, 9.7669050E-003
NaN,NaN, 2.8777778E+000, 9.3157767E-003
NaN,NaN, 2.9151515E+000, 9.0961012E-003
NaN,NaN, 2.9525253E+000, 8.6633534E-003
NaN,NaN, 2.9898990E+000, 8.4533240E-003
NaN,NaN, 3.0272727E+000, 8.0516617E-003
NaN,NaN, 3.0646465E+000, 7.8589640E-003
NaN,NaN, 3.1020202E+000, 7.4932010E-003
NaN,NaN, 3.1393939E+000, 7.3189534E-003
NaN,NaN, 3.1767677E+000, 6.9865816E-003
NaN,NaN, 3.2141414E+000, 6.8298455E-003
NaN,NaN, 3.2515152E+000, 6.5297189E-003
NaN,NaN, 3.2888889E+000, 6.3840541E-003
NaN,NaN, 3.3262626E+000, 6.0990355E-003
NaN,NaN, 3.3636364E+000, 5.9580750E-003
NaN,NaN, 3.4010101E+000, 5.6719444E-003
NaN,NaN, 3.4383838E+000, 5.5281937E-003
NaN,NaN, 3.4757576E+000, 5.2367845E-003
NaN,NaN, 3.5131313E+000, 5.0864443E-003
NaN,NaN, 3.5505051E+000, 4.7686584E-003
NaN,NaN, 3.5878788E+000, 4.5997013E-003
NaN,NaN, 3.6252525E+000, 4.2377434E-003
NaN,NaN, 3.6626263E+000, 4.0434304E-003
NaN,NaN, 3.7000000E+000, 3.6235131E-003
