m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 7.4773080E+000, 0.0000000E+000, 2.1949743E+000
 2.3449903E-001, 6.5164752E+000, 3.7373737E-002, 2.2984109E+000
 2.6503754E-001, 5.4812762E+000, 7.4747475E-002, 2.4094702E+000
 2.9557623E-001, 4.8851925E+000, 1.1212121E-001, 2.6056872E+000
 3.2611504E-001, 4.3808696E+000, 1.4949495E-001, 2.6869420E+000
 3.5665395E-001, 3.9484874E+000, 1.8686869E-001, 2.8299825E+000
 3.8719293E-001, 3.2472926E+000, 2.2424242E-001, 2.8964985E+000
 4.1773197E-001, 2.7958494E+000, 2.6161616E-001, 3.0254473E+000
 4.4827106E-001, 2.5649092E+000, 2.9898990E-001, 3.0862420E+000
 4.7881017E-001, 2.3591145E+000, 3.3636364E-001, 3.1888808E+000
 5.0934932E-001, 2.0096494E+000, 3.7373737E-001, 3.2260581E+000
 5.3988850E-001, 1.7737944E+000, 4.1111111E-001, 3.2753962E+000
 5.7042769E-001, 1.6489534E+000, 4.4848485E-001, 3.2908821E+000
 6.0096691E-001, 1.5353973E+000, 4.8585859E-001, 3.3066342E+000
 6.3150614E-001, 1.4318567E+000, 5.2323232E-001, 3.3061169E+000
 6.6204538E-001, 1.1988107E+000, 5.6060606E-001, 3.2887451E+000
 6.9258463E-001, 1.1234432E+000, 5.9797980E-001, 3.2707524E+000
 7.2312389E-001, 1.0540689E+000, 6.3535354E-001, 3.2117945E+000
 7.5366316E-001, 9.9011656E-001, 6.7272727E-001, 3.1676674E+000
 7.8420244E-001, 9.3108113E-001, 7.1010101E-001, 3.0527827E+000
 8.1474173E-001, 7.9378476E-001, 7.4747475E-001, 2.9901998E+000
 8.4528102E-001, 7.4856929E-001, 7.8484848E-001, 2.8677760E+000
 8.7582032E-001, 7.0660143E-001, 8.2222222E-001, 2.8043738E+000
 9.0635962E-001, 6.6761292E-001, 8.5959596E-001, 2.6656225E+000
 9.3689892E-001, 6.1010324E-001, 8.9696970E-001, 2.5904585E+000
 9.6743823E-001, 5.4627720E-001, 9.3434343E-001, 2.4232275E+000
 9.9797755E-001, 5.1753855E-001, 9.7171717E-001, 2.3356345E+000
 1.0285169E+000, 4.9070180E-001, 1.0090909E+000, 2.1691256E+000
 1.0590562E+000, 4.5381248E-001, 1.0464646E+000, 2.0905571E+000
 1.0895955E+000, 4.3059788E-001, 1.0838384E+000, 1.9360466E+000
 1.1201348E+000, 3.8841272E-001, 1.1212121E+000, 1.8597469E+000
 1.1506742E+000, 3.6924475E-001, 1.1585859E+000, 1.7107122E+000
 1.1812135E+000, 3.5124128E-001, 1.1959596E+000, 1.6380455E+000
 1.2117528E+000, 3.2881964E-001, 1.2333333E+000, 1.4958922E+000
 1.2422922E+000, 3.1292623E-001, 1.2707071E+000, 1.4260776E+000
 1.2728315E+000, 2.8380255E-001, 1.3080808E+000, 1.2923983E+000
 1.3033708E+000, 2.7046039E-001, 1.3454545E+000, 1.2303861E+000
 1.3339102E+000, 2.5614408E-001, 1.3828283E+000, 1.1164277E+000
 1.3644495E+000, 2.4424183E-001, 1.4202020E+000, 1.0640153E+000
 1.3949888E+000, 2.3296800E-001, 1.4575758E+000, 9.6711945E-001
 1.4255282E+000, 2.1216520E-001, 1.4949495E+000, 9.2227213E-001
 1.4560675E+000, 2.0256962E-001, 1.5323232E+000, 8.3927714E-001
 1.4866069E+000, 1.9399315E-001, 1.5696970E+000, 8.0082504E-001
 1.5171462E+000, 1.8535795E-001, 1.6070707E+000, 7.2901976E-001
NaN,NaN, 1.6444444E+000, 6.9549874E-001
NaN,NaN, 1.6818182E+000, 6.3319332E-001
NaN,NaN, 1.7191919E+000, 6.0438093E-001
NaN,NaN, 1.7565657E+000, 5.5102545E-001
NaN,NaN, 1.7939394E+000, 5.2638475E-001
NaN,NaN, 1.8313131E+000, 4.8099774E-001
NaN,NaN, 1.8686869E+000, 4.6014506E-001
NaN,NaN, 1.9060606E+000, 4.2178417E-001
NaN,NaN, 1.9434343E+000, 4.0413118E-001
NaN,NaN, 1.9808081E+000, 3.7155084E-001
NaN,NaN, 2.0181818E+000, 3.5649408E-001
NaN,NaN, 2.0555556E+000, 3.2857585E-001
NaN,NaN, 2.0929293E+000, 3.1561940E-001
NaN,NaN, 2.1303030E+000, 2.9151600E-001
NaN,NaN, 2.1676768E+000, 2.8031645E-001
NaN,NaN, 2.2050505E+000, 2.5950242E-001
NaN,NaN, 2.2424242E+000, 2.4983476E-001
NaN,NaN, 2.2797980E+000, 2.3184186E-001
NaN,NaN, 2.3171717E+000, 2.2347594E-001
NaN,NaN, 2.3545455E+000, 2.0790968E-001
NaN,NaN, 2.3919192E+000, 2.0067441E-001
NaN,NaN, 2.4292929E+000, 1.8723132E-001
NaN,NaN, 2.4666667E+000, 1.8099590E-001
NaN,NaN, 2.5040404E+000, 1.6941214E-001
NaN,NaN, 2.5414141E+000, 1.6403187E-001
NaN,NaN, 2.5787879E+000, 1.5404649E-001
NaN,NaN, 2.6161616E+000, 1.4942037E-001
NaN,NaN, 2.6535354E+000, 1.4081646E-001
NaN,NaN, 2.6909091E+000, 1.3680953E-001
NaN,NaN, 2.7282828E+000, 1.2932648E-001
NaN,NaN, 2.7656566E+000, 1.2583440E-001
NaN,NaN, 2.8030303E+000, 1.1930335E-001
NaN,NaN, 2.8404040E+000, 1.1625429E-001
NaN,NaN, 2.8777778E+000, 1.1054542E-001
NaN,NaN, 2.9151515E+000, 1.0786658E-001
NaN,NaN, 2.9525253E+000, 1.0276797E-001
NaN,NaN, 2.9898990E+000, 1.0034542E-001
NaN,NaN, 3.0272727E+000, 9.5689543E-002
NaN,NaN, 3.0646465E+000, 9.3435930E-002
NaN,NaN, 3.1020202E+000, 8.9100753E-002
NaN,NaN, 3.1393939E+000, 8.6999953E-002
NaN,NaN, 3.1767677E+000, 8.2885979E-002
NaN,NaN, 3.2141414E+000, 8.0855808E-002
NaN,NaN, 3.2515152E+000, 7.6890909E-002
NaN,NaN, 3.2888889E+000, 7.4959761E-002
NaN,NaN, 3.3262626E+000, 7.1170966E-002
NaN,NaN, 3.3636364E+000, 6.9292876E-002
NaN,NaN, 3.4010101E+000, 6.5577261E-002
NaN,NaN, 3.4383838E+000, 6.3740369E-002
NaN,NaN, 3.4757576E+000, 6.0110308E-002
NaN,NaN, 3.5131313E+000, 5.8322987E-002
NaN,NaN, 3.5505051E+000, 5.4798193E-002
NaN,NaN, 3.5878788E+000, 5.3045828E-002
NaN,NaN, 3.6252525E+000, 4.9555613E-002
NaN,NaN, 3.6626263E+000, 4.7829253E-002
NaN,NaN, 3.7000000E+000, 4.4395819E-002
