m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.2392748E-002, 2.0957338E+000, 0.0000000E+000, 8.4316418E-001
 6.1669954E-002, 1.4642008E+000, 1.0131579E-002, 9.2536390E-001
 7.0947373E-002, 1.0854048E+000, 2.0263158E-002, 9.6725179E-001
 8.0224930E-002, 8.3221146E-001, 3.0394737E-002, 9.8740940E-001
 8.9502582E-002, 5.4013225E-001, 4.0526316E-002, 9.9510888E-001
 9.8780302E-002, 5.4013225E-001, 5.0657895E-002, 9.9226129E-001
 1.0805807E-001, 4.4051238E-001, 6.0789474E-002, 9.7961447E-001
 1.1733588E-001, 3.6394456E-001, 7.0921053E-002, 9.5816651E-001
 1.2661372E-001, 2.7627711E-001, 8.1052632E-002, 9.2904943E-001
 1.3589159E-001, 2.7627711E-001, 9.1184211E-002, 8.9336640E-001
 1.4516947E-001, 2.3433925E-001, 1.0131579E-001, 8.5190499E-001
 1.5444737E-001, 2.0025534E-001, 1.1144737E-001, 8.0658319E-001
 1.6372528E-001, 1.7231952E-001, 1.2157895E-001, 7.5848842E-001
 1.7300321E-001, 1.6204829E-001, 1.3171053E-001, 7.0924780E-001
 1.8228114E-001, 1.4067720E-001, 1.4184211E-001, 6.6018622E-001
 1.9155908E-001, 1.2274854E-001, 1.5197368E-001, 6.1222014E-001
 2.0083703E-001, 1.0762368E-001, 1.6210526E-001, 5.6609866E-001
 2.1011499E-001, 9.1247033E-002, 1.7223684E-001, 5.2213473E-001
 2.1939294E-001, 9.1247033E-002, 1.8236842E-001, 4.8059667E-001
 2.2867091E-001, 8.0879711E-002, 1.9250000E-001, 4.4155941E-001
 2.3794888E-001, 7.1942344E-002, 2.0263158E-001, 4.0518431E-001
 2.4722685E-001, 6.4206894E-002, 2.1276316E-001, 3.7146231E-001
 2.5650482E-001, 6.2569792E-002, 2.2289474E-001, 3.4036005E-001
 2.6578280E-001, 5.6176724E-002, 2.3302632E-001, 3.1184629E-001
 2.7506078E-001, 5.0571465E-002, 2.4315789E-001, 2.8579950E-001
 2.8433877E-001, 4.5640519E-002, 2.5328947E-001, 2.6204992E-001
 2.9361675E-001, 4.0581777E-002, 2.6342105E-001, 2.4045871E-001
 3.0289474E-001, 4.0581777E-002, 2.7355263E-001, 2.2087049E-001
 3.1217273E-001, 3.6910491E-002, 2.8368421E-001, 2.0312172E-001
 3.2145072E-001, 3.3638816E-002, 2.9381579E-001, 1.8702963E-001
 3.3072871E-001, 3.0714832E-002, 3.0394737E-001, 1.7244323E-001
 3.4000670E-001, 3.0218074E-002, 3.1407895E-001, 1.5921415E-001
 3.4928469E-001, 2.7730318E-002, 3.2421053E-001, 1.4720744E-001
 3.5856269E-001, 2.5490515E-002, 3.3434211E-001, 1.3630403E-001
 3.6784069E-001, 2.3468415E-002, 3.4447368E-001, 1.2640095E-001
 3.7711868E-001, 2.3054866E-002, 3.5460526E-001, 1.1740199E-001
 3.8639668E-001, 2.1320528E-002, 3.6473684E-001, 1.0921779E-001
 3.9567468E-001, 1.9746349E-002, 3.7486842E-001, 1.0176691E-001
 4.0495268E-001, 1.8313739E-002, 3.8500000E-001, 9.4976125E-002
 4.1423068E-001, 1.7006494E-002, 3.9513158E-001, 8.8780627E-002
 4.2350868E-001, 1.6708943E-002, 4.0526316E-001, 8.3124158E-002
 4.3278669E-001, 1.5576679E-002, 4.1539474E-001, 7.7952672E-002
 4.4206469E-001, 1.4539716E-002, 4.2552632E-001, 7.3219384E-002
 4.5134269E-001, 1.3587530E-002, 4.3565789E-001, 6.8883567E-002
 4.6062069E-001, 1.3309598E-002, 4.4578947E-001, 6.4904826E-002
 4.6989870E-001, 1.2477949E-002, 4.5592105E-001, 6.1248217E-002
 4.7917670E-001, 1.1712543E-002, 4.6605263E-001, 5.7883191E-002
