m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 5.0342042E-001, 0.0000000E+000, 4.6317222E-001
 2.3077672E-001, 3.9827908E-001, 7.5510204E-002, 4.7562632E-001
 2.5759274E-001, 2.7856179E-001, 1.5102041E-001, 4.3816990E-001
 2.8440883E-001, 2.3021995E-001, 2.2653061E-001, 3.7995965E-001
 3.1122496E-001, 1.9254595E-001, 3.0204082E-001, 3.1601022E-001
 3.3804113E-001, 1.6271833E-001, 3.7755102E-001, 2.5854285E-001
 3.6485732E-001, 1.3877930E-001, 4.5306122E-001, 2.0882927E-001
 3.9167354E-001, 1.0883688E-001, 5.2857143E-001, 1.6776976E-001
 4.1848978E-001, 9.4765153E-002, 6.0408163E-001, 1.3485158E-001
 4.4530603E-001, 8.3005637E-002, 6.7959184E-001, 1.0899988E-001
 4.7212229E-001, 7.3106134E-002, 7.5510204E-001, 8.8802341E-002
 4.9893857E-001, 6.4716263E-002, 8.3061224E-001, 7.3053884E-002
 5.2575485E-001, 5.4070719E-002, 9.0612245E-001, 6.0779393E-002
 5.5257114E-001, 4.8363626E-002, 9.8163265E-001, 5.1167131E-002
 5.7938743E-001, 4.3421430E-002, 1.0571429E+000, 4.3579443E-002
 6.0620373E-001, 3.9122927E-002, 1.1326531E+000, 3.7523311E-002
 6.3302004E-001, 3.5369042E-002, 1.2081633E+000, 3.2627007E-002
 6.5983635E-001, 3.0552300E-002, 1.2836735E+000, 2.8683628E-002
 6.8665266E-001, 2.7798690E-002, 1.3591837E+000, 2.5497330E-002
 7.1346898E-001, 2.3194339E-002, 1.4346939E+000, 2.2896471E-002
 7.4028530E-001, 2.1265096E-002, 1.5102041E+000, 2.0703710E-002
 7.6710162E-001, 1.9541998E-002, 1.5857143E+000, 1.8856398E-002
 7.9391795E-001, 1.7420006E-002, 1.6612245E+000, 1.7272869E-002
 8.2073427E-001, 1.6080577E-002, 1.7367347E+000, 1.5880515E-002
 8.4755060E-001, 1.4871393E-002, 1.8122449E+000, 1.4621317E-002
 8.7436693E-001, 1.3777365E-002, 1.8877551E+000, 1.3418779E-002
 9.0118327E-001, 1.2785498E-002, 1.9632653E+000, 1.2275492E-002
 9.2799960E-001, 1.1683603E-002, 2.0387755E+000, 1.1221727E-002
 9.5481593E-001, 1.0884603E-002, 2.1142857E+000, 1.0267599E-002
 9.8163227E-001, 1.0153445E-002, 2.1897959E+000, 9.4147032E-003
 1.0084486E+000, 9.4832012E-003, 2.2653061E+000, 8.6492909E-003
 1.0352649E+000, 8.8678022E-003, 2.3408163E+000, 7.9426255E-003
 1.0620813E+000, 8.2691225E-003, 2.4163265E+000, 7.2667000E-003
 1.0888976E+000, 7.7606748E-003, 2.4918367E+000, 6.6521177E-003
 1.1157140E+000, 7.2900272E-003, 2.5673469E+000, 6.0591257E-003
 1.1425303E+000, 6.8537377E-003, 2.6428571E+000, 5.5262804E-003
 1.1693467E+000, 6.4487806E-003, 2.7183673E+000, 5.0653137E-003
 1.1961630E+000, 6.1074205E-003, 2.7938776E+000, 4.6736151E-003
 1.2229793E+000, 5.4487546E-003, 2.8693878E+000, 4.3271950E-003
 1.2497957E+000, 5.1509011E-003, 2.9448980E+000, 4.0036231E-003
 1.2766120E+000, 4.8717887E-003, 3.0204082E+000, 3.7007558E-003
 1.3034284E+000, 4.6099987E-003, 3.0959184E+000, 3.4261095E-003
 1.3302447E+000, 4.4292453E-003, 3.1714286E+000, 3.1826495E-003
 1.3570611E+000, 4.2055054E-003, 3.2469388E+000, 2.9420177E-003
 1.3838774E+000, 3.9942859E-003, 3.3224490E+000, 2.7014035E-003
 1.4106938E+000, 3.7947315E-003, 3.3979592E+000, 2.4577276E-003
 1.4375101E+000, 3.6060543E-003, 3.4734694E+000, 2.2328855E-003
 1.4643265E+000, 3.4927434E-003, 3.5489796E+000, 2.0141444E-003
 1.4911428E+000, 3.3303813E-003, 3.6244898E+000, 1.7968632E-003
 1.5179592E+000, 3.1759028E-003, 3.7000000E+000, 1.4574809E-003
