m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.0477718E-001, 9.3790024E-001,-1.9000000E-001, 2.5015328E-001
 5.7236304E-001, 6.7019390E-001,-1.3510204E-001, 3.6699737E-001
 6.3994892E-001, 5.0387810E-001,-8.0204082E-002, 5.5131552E-001
 7.0753483E-001, 4.3685214E-001,-2.5306122E-002, 8.5709681E-001
 7.7512076E-001, 3.4388112E-001, 2.9591837E-002, 2.0563141E+000
 8.4270669E-001, 2.4601555E-001, 8.4489796E-002, 2.4191069E+000
 9.1029264E-001, 2.0226177E-001, 1.3938776E-001, 2.6306852E+000
 9.7787859E-001, 1.8211212E-001, 1.9428571E-001, 2.7492121E+000
 1.0454645E+000, 1.5255053E-001, 2.4918367E-001, 2.8112957E+000
 1.1130505E+000, 1.2908564E-001, 3.0408163E-001, 2.7939364E+000
 1.1806365E+000, 1.1024710E-001, 3.5897959E-001, 2.7258364E+000
 1.2482224E+000, 1.0111114E-001, 4.1387755E-001, 2.6304887E+000
 1.3158084E+000, 8.7464838E-002, 4.6877551E-001, 2.5181495E+000
 1.3833944E+000, 7.0536719E-002, 5.2367347E-001, 2.3956459E+000
 1.4509804E+000, 6.2079738E-002, 5.7857143E-001, 2.2681177E+000
 1.5185664E+000, 5.7699322E-002, 6.3346939E-001, 2.1389835E+000
 1.5861523E+000, 5.1224186E-002, 6.8836735E-001, 2.0107738E+000
 1.6537383E+000, 4.5697044E-002, 7.4326531E-001, 1.8851974E+000
 1.7213243E+000, 4.0944144E-002, 7.9816327E-001, 1.7635725E+000
 1.7889103E+000, 3.8394098E-002, 8.5306122E-001, 1.5362416E+000
NaN,NaN, 9.0795918E-001, 1.4314374E+000
NaN,NaN, 9.6285714E-001, 1.3327872E+000
NaN,NaN, 1.0177551E+000, 1.2402801E+000
NaN,NaN, 1.0726531E+000, 1.1538425E+000
NaN,NaN, 1.1275510E+000, 1.0733162E+000
NaN,NaN, 1.1824490E+000, 9.9851918E-001
NaN,NaN, 1.2373469E+000, 9.2920624E-001
NaN,NaN, 1.2922449E+000, 8.6500906E-001
NaN,NaN, 1.3471429E+000, 8.0557553E-001
NaN,NaN, 1.4020408E+000, 6.9975126E-001
NaN,NaN, 1.4569388E+000, 6.5279662E-001
NaN,NaN, 1.5118367E+000, 6.0943047E-001
NaN,NaN, 1.5667347E+000, 5.6936533E-001
NaN,NaN, 1.6216327E+000, 5.3235758E-001
NaN,NaN, 1.6765306E+000, 4.9815562E-001
NaN,NaN, 1.7314286E+000, 4.6652425E-001
NaN,NaN, 1.7863265E+000, 4.3724818E-001
NaN,NaN, 1.8412245E+000, 4.1014118E-001
NaN,NaN, 1.8961224E+000, 3.8502796E-001
NaN,NaN, 1.9510204E+000, 3.4010838E-001
NaN,NaN, 2.0059184E+000, 3.2002467E-001
NaN,NaN, 2.0608163E+000, 3.0136640E-001
NaN,NaN, 2.1157143E+000, 2.8401841E-001
NaN,NaN, 2.1706122E+000, 2.6786746E-001
NaN,NaN, 2.2255102E+000, 2.5281373E-001
NaN,NaN, 2.2804082E+000, 2.3876864E-001
NaN,NaN, 2.3353061E+000, 2.2564922E-001
NaN,NaN, 2.3902041E+000, 2.1337682E-001
NaN,NaN, 2.4451020E+000, 2.0187500E-001
NaN,NaN, 2.5000000E+000, 1.8092188E-001
