m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 4.5388550E+000, 0.0000000E+000, 8.0279314E-001
 2.3077672E-001, 3.9283571E+000, 7.5510204E-002, 8.9414055E-001
 2.5759274E-001, 3.2505419E+000, 1.5102041E-001, 9.4639678E-001
 2.8440883E-001, 2.8918033E+000, 2.2653061E-001, 9.9305466E-001
 3.1122496E-001, 2.5909046E+000, 3.0204082E-001, 1.0523376E+000
 3.3804113E-001, 2.3344567E+000, 3.7755102E-001, 1.0888725E+000
 3.6485732E-001, 2.1132091E+000, 4.5306122E-001, 1.0902096E+000
 3.9167354E-001, 1.7937232E+000, 5.2857143E-001, 1.0843520E+000
 4.1848978E-001, 1.6423724E+000, 6.0408163E-001, 1.0681491E+000
 4.4530603E-001, 1.5077339E+000, 6.7959184E-001, 1.0360397E+000
 4.7212229E-001, 1.3874364E+000, 7.5510204E-001, 1.0008543E+000
 4.9893857E-001, 1.2795398E+000, 8.3061224E-001, 9.4738479E-001
 5.2575485E-001, 1.1228715E+000, 9.0612245E-001, 8.7058184E-001
 5.5257114E-001, 1.0413658E+000, 9.8163265E-001, 7.9996442E-001
 5.7938743E-001, 9.6736587E-001, 1.0571429E+000, 7.3518195E-001
 6.0620373E-001, 9.0004144E-001, 1.1326531E+000, 6.7472365E-001
 6.3302004E-001, 8.3867143E-001, 1.2081633E+000, 6.1538993E-001
 6.5983635E-001, 7.4874763E-001, 1.2836735E+000, 5.5714119E-001
 6.8665266E-001, 6.9991103E-001, 1.3591837E+000, 5.0104438E-001
 7.1346898E-001, 6.1387478E-001, 1.4346939E+000, 4.5003937E-001
 7.4028530E-001, 5.7594159E-001, 1.5102041E+000, 4.0467255E-001
 7.6710162E-001, 5.4097683E-001, 1.5857143E+000, 3.6404370E-001
 7.9391795E-001, 4.9009282E-001, 1.6612245E+000, 3.2685745E-001
 8.2073427E-001, 4.6112061E-001, 1.7367347E+000, 2.9341277E-001
 8.4755060E-001, 4.3427696E-001, 1.8122449E+000, 2.6431601E-001
 8.7436693E-001, 4.0938255E-001, 1.8877551E+000, 2.3879650E-001
 9.0118327E-001, 3.8627625E-001, 1.9632653E+000, 2.1610973E-001
 9.2799960E-001, 3.5443683E-001, 2.0387755E+000, 1.9600141E-001
 9.5481593E-001, 3.3479303E-001, 2.1142857E+000, 1.7826866E-001
 9.8163227E-001, 3.1648380E-001, 2.1897959E+000, 1.6255940E-001
 1.0084486E+000, 2.9940802E-001, 2.2653061E+000, 1.4856589E-001
 1.0352649E+000, 2.8347363E-001, 2.3408163E+000, 1.3613800E-001
 1.0620813E+000, 2.6348094E-001, 2.4163265E+000, 1.2508724E-001
 1.0888976E+000, 2.4969293E-001, 2.4918367E+000, 1.1519138E-001
 1.1157140E+000, 2.3677368E-001, 2.5673469E+000, 1.0626269E-001
 1.1425303E+000, 2.2466206E-001, 2.6428571E+000, 9.8150484E-002
 1.1693467E+000, 2.1330155E-001, 2.7183673E+000, 9.0721053E-002
 1.1961630E+000, 2.0079712E-001, 2.7938776E+000, 8.3837454E-002
 1.2229793E+000, 1.8146019E-001, 2.8693878E+000, 7.7406583E-002
 1.2497957E+000, 1.7262027E-001, 2.9448980E+000, 7.1425197E-002
 1.2766120E+000, 1.6428426E-001, 3.0204082E+000, 6.5919254E-002
 1.3034284E+000, 1.5641986E-001, 3.0959184E+000, 6.0898597E-002
 1.3302447E+000, 1.4910989E-001, 3.1714286E+000, 5.6341299E-002
 1.3570611E+000, 1.4212772E-001, 3.2469388E+000, 5.2226714E-002
 1.3838774E+000, 1.3551352E-001, 3.3224490E+000, 4.8600477E-002
 1.4106938E+000, 1.2924562E-001, 3.3979592E+000, 4.5472951E-002
 1.4375101E+000, 1.2330502E-001, 3.4734694E+000, 4.2783703E-002
 1.4643265E+000, 1.1874535E-001, 3.5489796E+000, 4.0473195E-002
 1.4911428E+000, 1.1344000E-001, 3.6244898E+000, 3.8498690E-002
 1.5179592E+000, 1.0839140E-001, 3.7000000E+000, 3.6253873E-002
