s,C,C,kg/m2
 1.0420000E+003, 1.9328000E+002, 1.9273706E+002, 6.6285514E-003
 1.0470000E+003, 1.9420800E+002, 1.9349992E+002, 6.6019466E-003
 1.0520000E+003, 1.9504000E+002, 1.9426166E+002, 6.5767707E-003
 1.0560000E+003, 1.9576000E+002, 1.9490250E+002, 6.5554330E-003
 1.0610000E+003, 1.9648000E+002, 1.9554815E+002, 6.5353594E-003
 1.0660000E+003, 1.9728000E+002, 1.9627098E+002, 6.5143436E-003
 1.0710000E+003, 1.9820800E+002, 1.9706693E+002, 6.4945656E-003
 1.0760000E+003, 1.9904000E+002, 1.9786060E+002, 6.4757341E-003
 1.0800000E+003, 1.9976000E+002, 1.9852949E+002, 6.4596817E-003
 1.0850000E+003, 2.0048000E+002, 1.9920172E+002, 6.4444932E-003
 1.0900000E+003, 2.0128000E+002, 1.9995100E+002, 6.4285002E-003
 1.0950000E+003, 2.0220800E+002, 2.0076651E+002, 6.4133582E-003
 1.1000000E+003, 2.0304000E+002, 2.0158035E+002, 6.3988511E-003
 1.1040000E+003, 2.0376000E+002, 2.0226983E+002, 6.3863956E-003
 1.1090000E+003, 2.0448000E+002, 2.0296196E+002, 6.3745110E-003
 1.1140000E+003, 2.0528000E+002, 2.0373372E+002, 6.3618754E-003
 1.1190000E+003, 2.0620800E+002, 2.0457595E+002, 6.3497628E-003
 1.1240000E+003, 2.0704000E+002, 2.0541240E+002, 6.3379824E-003
 1.1280000E+003, 2.0776000E+002, 2.0611788E+002, 6.3277097E-003
 1.1330000E+003, 2.0848000E+002, 2.0682512E+002, 6.3177316E-003
 1.1380000E+003, 2.0928000E+002, 2.0761284E+002, 6.3069013E-003
 1.1430000E+003, 2.1020800E+002, 2.0847057E+002, 6.2962487E-003
 1.1480000E+003, 2.1104000E+002, 2.0932205E+002, 6.2855684E-003
 1.1520000E+003, 2.1176000E+002, 2.1004133E+002, 6.2759540E-003
 1.1570000E+003, 2.1248000E+002, 2.1076257E+002, 6.2662789E-003
 1.1620000E+003, 2.1328000E+002, 2.1156602E+002, 6.2553620E-003
 1.1670000E+003, 2.1420800E+002, 2.1244007E+002, 6.2441289E-003
 1.1720000E+003, 2.1504000E+002, 2.1330912E+002, 6.2322987E-003
 1.1760000E+003, 2.1576000E+002, 2.1404704E+002, 6.2211365E-003
 1.1810000E+003, 2.1648000E+002, 2.1478984E+002, 6.2093529E-003
 1.1860000E+003, 2.1728000E+002, 2.1561837E+002, 6.1954065E-003
 1.1910000E+003, 2.1820800E+002, 2.1651706E+002, 6.1803284E-003
 1.1960000E+003, 2.1904000E+002, 2.1741030E+002, 6.1636790E-003
 1.2000000E+003, 2.1976000E+002, 2.1816977E+002, 6.1473395E-003
 1.2050000E+003, 2.2048000E+002, 2.1893184E+002, 6.1294871E-003
 1.2100000E+003, 2.2128000E+002, 2.1978141E+002, 6.1077422E-003
 1.2150000E+003, 2.2220800E+002, 2.2070267E+002, 6.0836431E-003
 1.2200000E+003, 2.2304000E+002, 2.2162053E+002, 6.0565307E-003
 1.2240000E+003, 2.2376000E+002, 2.2240473E+002, 6.0296277E-003
 1.2290000E+003, 2.2448000E+002, 2.2319262E+002, 6.0000853E-003
 1.2340000E+003, 2.2528000E+002, 2.2407324E+002, 5.9641302E-003
 1.2390000E+003, 2.2620800E+002, 2.2502838E+002, 5.9245504E-003
 1.2440000E+003, 2.2704000E+002, 2.2598249E+002, 5.8805945E-003
 1.2480000E+003, 2.2776000E+002, 2.2680189E+002, 5.8377348E-003
 1.2530000E+003, 2.2848000E+002, 2.2762411E+002, 5.7917274E-003
 1.2580000E+003, 2.2928000E+002, 2.2853591E+002, 5.7372963E-003
 1.2630000E+003, 2.3020800E+002, 2.2950803E+002, 5.6795439E-003
 1.2680000E+003, 2.3104000E+002, 2.3046266E+002, 5.6181844E-003
 1.2720000E+003, 2.3176000E+002, 2.3127372E+002, 5.5610855E-003
 1.2770000E+003, 2.3248000E+002, 2.3209699E+002, 5.5027224E-003
 1.2820000E+003, 2.3328000E+002, 2.3301346E+002, 5.4369499E-003
 1.2870000E+003, 2.3420800E+002, 2.3399038E+002, 5.3707142E-003
 1.2920000E+003, 2.3504000E+002, 2.3495000E+002, 5.3039159E-003
 1.2960000E+003, 2.3576000E+002, 2.3575761E+002, 5.2446480E-003
 1.3010000E+003, 2.3648000E+002, 2.3654917E+002, 5.1869307E-003
 1.3060000E+003, 2.3728000E+002, 2.3741081E+002, 5.1250190E-003
 1.3110000E+003, 2.3820800E+002, 2.3831964E+002, 5.0657510E-003
 1.3160000E+003, 2.3904000E+002, 2.3920264E+002, 5.0087205E-003
 1.3200000E+003, 2.3976000E+002, 2.3993780E+002, 4.9600609E-003
 1.3250000E+003, 2.4048000E+002, 2.4065768E+002, 4.9142427E-003
 1.3300000E+003, 2.4128000E+002, 2.4144299E+002, 4.8664445E-003
 1.3350000E+003, 2.4220800E+002, 2.4228075E+002, 4.8217727E-003
 1.3400000E+003, 2.4304000E+002, 2.4309818E+002, 4.7795764E-003
 1.3440000E+003, 2.4376000E+002, 2.4378048E+002, 4.7440249E-003
 1.3490000E+003, 2.4448000E+002, 2.4445456E+002, 4.7108322E-003
 1.3540000E+003, 2.4528000E+002, 2.4519657E+002, 4.6763772E-003
 1.3590000E+003, 2.4620800E+002, 2.4599977E+002, 4.6442493E-003
 1.3640000E+003, 2.4704000E+002, 2.4678960E+002, 4.6138957E-003
 1.3680000E+003, 2.4776000E+002, 2.4745475E+002, 4.5882637E-003
 1.3730000E+003, 2.4848000E+002, 2.4811838E+002, 4.5642369E-003
 1.3780000E+003, 2.4928000E+002, 2.4885432E+002, 4.5391719E-003
 1.3830000E+003, 2.5020800E+002, 2.4965717E+002, 4.5156585E-003
 1.3880000E+003, 2.5104000E+002, 2.5045019E+002, 4.4933019E-003
 1.3920000E+003, 2.5176000E+002, 2.5111944E+002, 4.4743079E-003
 1.3970000E+003, 2.5248000E+002, 2.5178938E+002, 4.4563983E-003
 1.4020000E+003, 2.5328000E+002, 2.5253491E+002, 4.4376056E-003
 1.4070000E+003, 2.5420800E+002, 2.5334959E+002, 4.4198689E-003
 1.4120000E+003, 2.5504000E+002, 2.5415553E+002, 4.4029092E-003
 1.4160000E+003, 2.5576000E+002, 2.5483719E+002, 4.3884262E-003
 1.4210000E+003, 2.5648000E+002, 2.5552039E+002, 4.3747038E-003
 1.4260000E+003, 2.5728000E+002, 2.5628108E+002, 4.3602399E-003
 1.4310000E+003, 2.5820800E+002, 2.5711108E+002, 4.3465283E-003
 1.4360000E+003, 2.5904000E+002, 2.5793182E+002, 4.3333672E-003
 1.4400000E+003, 2.5976000E+002, 2.5862649E+002, 4.3220901E-003
 1.4450000E+003, 2.6048000E+002, 2.5932244E+002, 4.3113724E-003
 1.4500000E+003, 2.6128000E+002, 2.6009671E+002, 4.3000444E-003
 1.4550000E+003, 2.6220800E+002, 2.6093973E+002, 4.2892776E-003
 1.4600000E+003, 2.6304000E+002, 2.6177274E+002, 4.2789207E-003
 1.4640000E+003, 2.6376000E+002, 2.6247769E+002, 4.2700293E-003
 1.4690000E+003, 2.6448000E+002, 2.6318309E+002, 4.2615643E-003
 1.4740000E+003, 2.6528000E+002, 2.6396706E+002, 4.2526039E-003
 1.4790000E+003, 2.6620800E+002, 2.6481932E+002, 4.2440753E-003
 1.4840000E+003, 2.6704000E+002, 2.6566093E+002, 4.2358621E-003
 1.4880000E+003, 2.6776000E+002, 2.6637333E+002, 4.2288031E-003
 1.4930000E+003, 2.6848000E+002, 2.6708596E+002, 4.2220752E-003
 1.4980000E+003, 2.6928000E+002, 2.6787735E+002, 4.2149463E-003
 1.5030000E+003, 2.7020800E+002, 2.6873637E+002, 4.2081545E-003
 1.5080000E+003, 2.7104000E+002, 2.6958410E+002, 4.2016092E-003
 1.5120000E+003, 2.7176000E+002, 2.7030161E+002, 4.1959794E-003
 1.5170000E+003, 2.7248000E+002, 2.7101909E+002, 4.1906095E-003
 1.5220000E+003, 2.7328000E+002, 2.7181571E+002, 4.1849153E-003
 1.5270000E+003, 2.7420800E+002, 2.7267979E+002, 4.1794862E-003
 1.5320000E+003, 2.7504000E+002, 2.7353206E+002, 4.1742510E-003
 1.5360000E+003, 2.7576000E+002, 2.7425331E+002, 4.1697451E-003
 1.5410000E+003, 2.7648000E+002, 2.7497430E+002, 4.1654442E-003
 1.5460000E+003, 2.7728000E+002, 2.7577449E+002, 4.1608806E-003
 1.5510000E+003, 2.7820800E+002, 2.7664193E+002, 4.1565264E-003
 1.5560000E+003, 2.7904000E+002, 2.7749723E+002, 4.1523258E-003
 1.5600000E+003, 2.7976000E+002, 2.7822106E+002, 4.1487079E-003
 1.5650000E+003, 2.8048000E+002, 2.7894454E+002, 4.1452524E-003
 1.5700000E+003, 2.8128000E+002, 2.7974733E+002, 4.1415834E-003
 1.5750000E+003, 2.8220800E+002, 2.8061721E+002, 4.1380805E-003
 1.5800000E+003, 2.8304000E+002, 2.8147467E+002, 4.1346993E-003
 1.5840000E+003, 2.8376000E+002, 2.8220024E+002, 4.1317854E-003
 1.5890000E+003, 2.8448000E+002, 2.8292542E+002, 4.1290004E-003
 1.5940000E+003, 2.8528000E+002, 2.8373002E+002, 4.1260414E-003
 1.5990000E+003, 2.8620800E+002, 2.8460168E+002, 4.1232145E-003
 1.6040000E+003, 2.8704000E+002, 2.8546075E+002, 4.1204843E-003
 1.6080000E+003, 2.8776000E+002, 2.8618792E+002, 4.1181299E-003
 1.6130000E+003, 2.8848000E+002, 2.8691474E+002, 4.1158780E-003
 1.6180000E+003, 2.8928000E+002, 2.8772105E+002, 4.1134837E-003
 1.6230000E+003, 2.9020800E+002, 2.8859427E+002, 4.1111946E-003
 1.6280000E+003, 2.9104000E+002, 2.8945465E+002, 4.1089828E-003
 1.6320000E+003, 2.9176000E+002, 2.9018275E+002, 4.1070741E-003
 1.6370000E+003, 2.9248000E+002, 2.9091035E+002, 4.1052473E-003
 1.6420000E+003, 2.9328000E+002, 2.9171741E+002, 4.1033039E-003
 1.6470000E+003, 2.9420800E+002, 2.9259140E+002, 4.1014447E-003
 1.6520000E+003, 2.9504000E+002, 2.9345261E+002, 4.0996473E-003
 1.6560000E+003, 2.9576000E+002, 2.9418155E+002, 4.0980952E-003
 1.6610000E+003, 2.9648000E+002, 2.9491002E+002, 4.0966088E-003
 1.6660000E+003, 2.9728000E+002, 2.9571787E+002, 4.0950264E-003
 1.6710000E+003, 2.9820800E+002, 2.9659245E+002, 4.0935116E-003
