s,C,C,kg/m2
 3.5600000E+002, 7.9040000E+001, 7.8532931E+001, 1.5999999E-002
 3.6000000E+002, 7.9760000E+001, 7.9261606E+001, 1.5999999E-002
 3.6500000E+002, 8.0480000E+001, 7.9983534E+001, 1.5999998E-002
 3.7000000E+002, 8.1280000E+001, 8.0785290E+001, 1.5999998E-002
 3.7500000E+002, 8.2208000E+001, 8.1639725E+001, 1.5999997E-002
 3.8000000E+002, 8.3040000E+001, 8.2542335E+001, 1.5999997E-002
 3.8400000E+002, 8.3760000E+001, 8.3270301E+001, 1.5999996E-002
 3.8900000E+002, 8.4480000E+001, 8.3992094E+001, 1.5999995E-002
 3.9400000E+002, 8.5280000E+001, 8.4793766E+001, 1.5999994E-002
 3.9900000E+002, 8.6208000E+001, 8.5649084E+001, 1.5999992E-002
 4.0400000E+002, 8.7040000E+001, 8.6551300E+001, 1.5999990E-002
 4.0800000E+002, 8.7760000E+001, 8.7278602E+001, 1.5999988E-002
 4.1300000E+002, 8.8480000E+001, 8.8000275E+001, 1.5999985E-002
 4.1800000E+002, 8.9280000E+001, 8.8801870E+001, 1.5999982E-002
 4.2300000E+002, 9.0208000E+001, 8.9658063E+001, 1.5999977E-002
 4.2800000E+002, 9.1040000E+001, 9.0559850E+001, 1.5999972E-002
 4.3200000E+002, 9.1760000E+001, 9.1286533E+001, 1.5999965E-002
 4.3700000E+002, 9.2480000E+001, 9.2008099E+001, 1.5999958E-002
 4.4200000E+002, 9.3280000E+001, 9.2809621E+001, 1.5999947E-002
 4.4700000E+002, 9.4208000E+001, 9.3666681E+001, 1.5999935E-002
 4.5200000E+002, 9.5040000E+001, 9.4568007E+001, 1.5999919E-002
 4.5600000E+002, 9.5760000E+001, 9.5294115E+001, 1.5999902E-002
 4.6100000E+002, 9.6480000E+001, 9.6015585E+001, 1.5999880E-002
 4.6600000E+002, 9.7280000E+001, 9.6817040E+001, 1.5999852E-002
 4.7100000E+002, 9.8208000E+001, 9.7674957E+001, 1.5999818E-002
 4.7600000E+002, 9.9040000E+001, 9.8575795E+001, 1.5999774E-002
 4.8000000E+002, 9.9760000E+001, 9.9301369E+001, 1.5999727E-002
 4.8500000E+002, 1.0048000E+002, 1.0002275E+002, 1.5999670E-002
 4.9000000E+002, 1.0128000E+002, 1.0082414E+002, 1.5999593E-002
 4.9500000E+002, 1.0220800E+002, 1.0168291E+002, 1.5999500E-002
 5.0000000E+002, 1.0304000E+002, 1.0258324E+002, 1.5999384E-002
 5.0400000E+002, 1.0376000E+002, 1.0330831E+002, 1.5999258E-002
 5.0900000E+002, 1.0448000E+002, 1.0402962E+002, 1.5999106E-002
 5.1400000E+002, 1.0528000E+002, 1.0483096E+002, 1.5998905E-002
 5.1900000E+002, 1.0620800E+002, 1.0569056E+002, 1.5998660E-002
 5.2400000E+002, 1.0704000E+002, 1.0659035E+002, 1.5998356E-002
 5.2800000E+002, 1.0776000E+002, 1.0731497E+002, 1.5998026E-002
 5.3300000E+002, 1.0848000E+002, 1.0803622E+002, 1.5997633E-002
 5.3800000E+002, 1.0928000E+002, 1.0883750E+002, 1.5997111E-002
 5.4300000E+002, 1.1020800E+002, 1.0969794E+002, 1.5996481E-002
 5.4800000E+002, 1.1104000E+002, 1.1059717E+002, 1.5995701E-002
 5.5200000E+002, 1.1176000E+002, 1.1132138E+002, 1.5994859E-002
 5.5700000E+002, 1.1248000E+002, 1.1204256E+002, 1.5993858E-002
 5.6200000E+002, 1.1328000E+002, 1.1284380E+002, 1.5992537E-002
 5.6700000E+002, 1.1420800E+002, 1.1370507E+002, 1.5990946E-002
 5.7200000E+002, 1.1504000E+002, 1.1460374E+002, 1.5988990E-002
 5.7600000E+002, 1.1576000E+002, 1.1532758E+002, 1.5986886E-002
 5.8100000E+002, 1.1648000E+002, 1.1604872E+002, 1.5984395E-002
 5.8600000E+002, 1.1728000E+002, 1.1684993E+002, 1.5981122E-002
 5.9100000E+002, 1.1820800E+002, 1.1771205E+002, 1.5977200E-002
 5.9600000E+002, 1.1904000E+002, 1.1861015E+002, 1.5972404E-002
 6.0000000E+002, 1.1976000E+002, 1.1933365E+002, 1.5967271E-002
 6.0500000E+002, 1.2048000E+002, 1.2005478E+002, 1.5961229E-002
 6.1000000E+002, 1.2128000E+002, 1.2085599E+002, 1.5953330E-002
 6.1500000E+002, 1.2220800E+002, 1.2171902E+002, 1.5943928E-002
 6.2000000E+002, 1.2304000E+002, 1.2261655E+002, 1.5932506E-002
 6.2400000E+002, 1.2376000E+002, 1.2333978E+002, 1.5920373E-002
 6.2900000E+002, 1.2448000E+002, 1.2406094E+002, 1.5906192E-002
 6.3400000E+002, 1.2528000E+002, 1.2486222E+002, 1.5887805E-002
 6.3900000E+002, 1.2620800E+002, 1.2572629E+002, 1.5866121E-002
 6.4400000E+002, 1.2704000E+002, 1.2662326E+002, 1.5840063E-002
 6.4800000E+002, 1.2776000E+002, 1.2734631E+002, 1.5812687E-002
 6.5300000E+002, 1.2848000E+002, 1.2806761E+002, 1.5781073E-002
 6.5800000E+002, 1.2928000E+002, 1.2886907E+002, 1.5740625E-002
 6.6300000E+002, 1.3020800E+002, 1.2973445E+002, 1.5693670E-002
 6.6800000E+002, 1.3104000E+002, 1.3063088E+002, 1.5638246E-002
 6.7200000E+002, 1.3176000E+002, 1.3135388E+002, 1.5581090E-002
 6.7700000E+002, 1.3248000E+002, 1.3207546E+002, 1.5516414E-002
 6.8200000E+002, 1.3328000E+002, 1.3287727E+002, 1.5435488E-002
 6.8700000E+002, 1.3420800E+002, 1.3374444E+002, 1.5343944E-002
 6.9200000E+002, 1.3504000E+002, 1.3464025E+002, 1.5238940E-002
 6.9600000E+002, 1.3576000E+002, 1.3536333E+002, 1.5133752E-002
 7.0100000E+002, 1.3648000E+002, 1.3608536E+002, 1.5018320E-002
 7.0600000E+002, 1.3728000E+002, 1.3688769E+002, 1.4878483E-002
 7.1100000E+002, 1.3820800E+002, 1.3775721E+002, 1.4725873E-002
 7.1600000E+002, 1.3904000E+002, 1.3865209E+002, 1.4557265E-002
 7.2000000E+002, 1.3976000E+002, 1.3937530E+002, 1.4394335E-002
 7.2500000E+002, 1.4048000E+002, 1.4009779E+002, 1.4221829E-002
 7.3000000E+002, 1.4128000E+002, 1.4090062E+002, 1.4020113E-002
 7.3500000E+002, 1.4220800E+002, 1.4177294E+002, 1.3807931E-002
 7.4000000E+002, 1.4304000E+002, 1.4266626E+002, 1.3581798E-002
 7.4400000E+002, 1.4376000E+002, 1.4338948E+002, 1.3370330E-002
 7.4900000E+002, 1.4448000E+002, 1.4411228E+002, 1.3153248E-002
 7.5400000E+002, 1.4528000E+002, 1.4491540E+002, 1.2906762E-002
 7.5900000E+002, 1.4620800E+002, 1.4579067E+002, 1.2655164E-002
 7.6400000E+002, 1.4704000E+002, 1.4668170E+002, 1.2394800E-002
 7.6800000E+002, 1.4776000E+002, 1.4740475E+002, 1.2157930E-002
 7.7300000E+002, 1.4848000E+002, 1.4812759E+002, 1.1921200E-002
 7.7800000E+002, 1.4928000E+002, 1.4893070E+002, 1.1659509E-002
 7.8300000E+002, 1.5020800E+002, 1.4980875E+002, 1.1399990E-002
 7.8800000E+002, 1.5104000E+002, 1.5069686E+002, 1.1139287E-002
 7.9200000E+002, 1.5176000E+002, 1.5141957E+002, 1.0908796E-002
 7.9700000E+002, 1.5248000E+002, 1.5214214E+002, 1.0684831E-002
 8.0200000E+002, 1.5328000E+002, 1.5294490E+002, 1.0444036E-002
 8.0700000E+002, 1.5420800E+002, 1.5382521E+002, 1.0212073E-002
 8.1200000E+002, 1.5504000E+002, 1.5471021E+002, 9.9855694E-003
 8.1600000E+002, 1.5576000E+002, 1.5543242E+002, 9.7903748E-003
 8.2100000E+002, 1.5648000E+002, 1.5615451E+002, 9.6050785E-003
 8.2600000E+002, 1.5728000E+002, 1.5695673E+002, 9.4100375E-003
 8.3100000E+002, 1.5820800E+002, 1.5783870E+002, 9.2259252E-003
 8.3600000E+002, 1.5904000E+002, 1.5872091E+002, 9.0493633E-003
 8.4000000E+002, 1.5976000E+002, 1.5944261E+002, 8.8994201E-003
 8.4500000E+002, 1.6048000E+002, 1.6016421E+002, 8.7587382E-003
 8.5000000E+002, 1.6128000E+002, 1.6096590E+002, 8.6120116E-003
 8.5500000E+002, 1.6220800E+002, 1.6184908E+002, 8.4744965E-003
 8.6000000E+002, 1.6304000E+002, 1.6272908E+002, 8.3432399E-003
 8.6400000E+002, 1.6376000E+002, 1.6345038E+002, 8.2319801E-003
 8.6900000E+002, 1.6448000E+002, 1.6417160E+002, 8.1274838E-003
 8.7400000E+002, 1.6528000E+002, 1.6497289E+002, 8.0180955E-003
 8.7900000E+002, 1.6620800E+002, 1.6585703E+002, 7.9148562E-003
 8.8400000E+002, 1.6704000E+002, 1.6673539E+002, 7.8153022E-003
 8.8800000E+002, 1.6776000E+002, 1.6745640E+002, 7.7298125E-003
 8.9300000E+002, 1.6848000E+002, 1.6817738E+002, 7.6481720E-003
 8.9800000E+002, 1.6928000E+002, 1.6897843E+002, 7.5609727E-003
 9.0300000E+002, 1.7020800E+002, 1.6986340E+002, 7.4765506E-003
 9.0800000E+002, 1.7104000E+002, 1.7074056E+002, 7.3926973E-003
 9.1200000E+002, 1.7176000E+002, 1.7146142E+002, 7.3184228E-003
 9.1700000E+002, 1.7248000E+002, 1.7218229E+002, 7.2450697E-003
 9.2200000E+002, 1.7328000E+002, 1.7298325E+002, 7.1639389E-003
 9.2700000E+002, 1.7420800E+002, 1.7386905E+002, 7.0823755E-003
 9.3200000E+002, 1.7504000E+002, 1.7474530E+002, 6.9983442E-003
 9.3600000E+002, 1.7576000E+002, 1.7546609E+002, 6.9215565E-003
 9.4100000E+002, 1.7648000E+002, 1.7618695E+002, 6.8436772E-003
 9.4600000E+002, 1.7728000E+002, 1.7698794E+002, 6.7557534E-003
 9.5100000E+002, 1.7820800E+002, 1.7787463E+002, 6.6660614E-003
 9.5600000E+002, 1.7904000E+002, 1.7875008E+002, 6.5730871E-003
 9.6000000E+002, 1.7976000E+002, 1.7947083E+002, 6.4883247E-003
 9.6500000E+002, 1.8048000E+002, 1.8019169E+002, 6.4031862E-003
 9.7000000E+002, 1.8128000E+002, 1.8099271E+002, 6.3086169E-003
 9.7500000E+002, 1.8220800E+002, 1.8188023E+002, 6.2143601E-003
 9.8000000E+002, 1.8304000E+002, 1.8275485E+002, 6.1193834E-003
 9.8400000E+002, 1.8376000E+002, 1.8347548E+002, 6.0353300E-003
 9.8900000E+002, 1.8448000E+002, 1.8419627E+002, 5.9534928E-003
 9.9400000E+002, 1.8528000E+002, 1.8499720E+002, 5.8653968E-003
 9.9900000E+002, 1.8620800E+002, 1.8588539E+002, 5.7804273E-003
 1.0040000E+003, 1.8704000E+002, 1.8675916E+002, 5.6974700E-003
 1.0080000E+003, 1.8776000E+002, 1.8747958E+002, 5.6260451E-003
 1.0130000E+003, 1.8848000E+002, 1.8820022E+002, 5.5582012E-003
 1.0180000E+003, 1.8928000E+002, 1.8900099E+002, 5.4867427E-003
 1.0230000E+003, 1.9020800E+002, 1.8988967E+002, 5.4192044E-003
 1.0280000E+003, 1.9104000E+002, 1.9076270E+002, 5.3544109E-003
 1.0320000E+003, 1.9176000E+002, 1.9148289E+002, 5.2993789E-003
 1.0370000E+003, 1.9248000E+002, 1.9220341E+002, 5.2476751E-003
 1.0420000E+003, 1.9328000E+002, 1.9300401E+002, 5.1936856E-003
 1.0470000E+003, 1.9420800E+002, 1.9389305E+002, 5.1430223E-003
 1.0520000E+003, 1.9504000E+002, 1.9476550E+002, 5.0946858E-003
 1.0560000E+003, 1.9576000E+002, 1.9548550E+002, 5.0537729E-003
 1.0610000E+003, 1.9648000E+002, 1.9620591E+002, 5.0154127E-003
 1.0660000E+003, 1.9728000E+002, 1.9700638E+002, 4.9753958E-003
 1.0710000E+003, 1.9820800E+002, 1.9789572E+002, 4.9378492E-003
 1.0760000E+003, 1.9904000E+002, 1.9876772E+002, 4.9020119E-003
 1.0800000E+003, 1.9976000E+002, 1.9948758E+002, 4.8716406E-003
 1.0850000E+003, 2.0048000E+002, 2.0020791E+002, 4.8431126E-003
 1.0900000E+003, 2.0128000E+002, 2.0100829E+002, 4.8132885E-003
 1.0950000E+003, 2.0220800E+002, 2.0189787E+002, 4.7852333E-003
 1.1000000E+003, 2.0304000E+002, 2.0276952E+002, 4.7583866E-003
 1.1040000E+003, 2.0376000E+002, 2.0348926E+002, 4.7355701E-003
 1.1090000E+003, 2.0448000E+002, 2.0420955E+002, 4.7140738E-003
 1.1140000E+003, 2.0528000E+002, 2.0500985E+002, 4.6915327E-003
 1.1190000E+003, 2.0620800E+002, 2.0589965E+002, 4.6702597E-003
 1.1240000E+003, 2.0704000E+002, 2.0677102E+002, 4.6498419E-003
 1.1280000E+003, 2.0776000E+002, 2.0749067E+002, 4.6324356E-003
 1.1330000E+003, 2.0848000E+002, 2.0821093E+002, 4.6159855E-003
 1.1380000E+003, 2.0928000E+002, 2.0901117E+002, 4.5986839E-003
 1.1430000E+003, 2.1020800E+002, 2.0990115E+002, 4.5823044E-003
 1.1480000E+003, 2.1104000E+002, 2.1077230E+002, 4.5665390E-003
 1.1520000E+003, 2.1176000E+002, 2.1149188E+002, 4.5530605E-003
 1.1570000E+003, 2.1248000E+002, 2.1221211E+002, 4.5402866E-003
 1.1620000E+003, 2.1328000E+002, 2.1301231E+002, 4.5268149E-003
 1.1670000E+003, 2.1420800E+002, 2.1390246E+002, 4.5140257E-003
 1.1720000E+003, 2.1504000E+002, 2.1477342E+002, 4.5016857E-003
 1.1760000E+003, 2.1576000E+002, 2.1549293E+002, 4.4911094E-003
 1.1810000E+003, 2.1648000E+002, 2.1621314E+002, 4.4810611E-003
 1.1860000E+003, 2.1728000E+002, 2.1701332E+002, 4.4704390E-003
 1.1910000E+003, 2.1820800E+002, 2.1790361E+002, 4.4603307E-003
 1.1960000E+003, 2.1904000E+002, 2.1877441E+002, 4.4505570E-003
 1.2000000E+003, 2.1976000E+002, 2.1949387E+002, 4.4421622E-003
 1.2050000E+003, 2.2048000E+002, 2.2021407E+002, 4.4341695E-003
 1.2100000E+003, 2.2128000E+002, 2.2101422E+002, 4.4257030E-003
 1.2150000E+003, 2.2220800E+002, 2.2190465E+002, 4.4176295E-003
 1.2200000E+003, 2.2304000E+002, 2.2277531E+002, 4.4098092E-003
 1.2240000E+003, 2.2376000E+002, 2.2349472E+002, 4.4030796E-003
 1.2290000E+003, 2.2448000E+002, 2.2421491E+002, 4.3966604E-003
 1.2340000E+003, 2.2528000E+002, 2.2501504E+002, 4.3898487E-003
 1.2390000E+003, 2.2620800E+002, 2.2590559E+002, 4.3833413E-003
 1.2440000E+003, 2.2704000E+002, 2.2677612E+002, 4.3770283E-003
 1.2480000E+003, 2.2776000E+002, 2.2749549E+002, 4.3715868E-003
 1.2530000E+003, 2.2848000E+002, 2.2821568E+002, 4.3663877E-003
 1.2580000E+003, 2.2928000E+002, 2.2901579E+002, 4.3608619E-003
 1.2630000E+003, 2.3020800E+002, 2.2990646E+002, 4.3555743E-003
 1.2680000E+003, 2.3104000E+002, 2.3077688E+002, 4.3504377E-003
 1.2720000E+003, 2.3176000E+002, 2.3149620E+002, 4.3460034E-003
 1.2770000E+003, 2.3248000E+002, 2.3221639E+002, 4.3417602E-003
 1.2820000E+003, 2.3328000E+002, 2.3301648E+002, 4.3372437E-003
 1.2870000E+003, 2.3420800E+002, 2.3390727E+002, 4.3329152E-003
 1.2920000E+003, 2.3504000E+002, 2.3477758E+002, 4.3287048E-003
 1.2960000E+003, 2.3576000E+002, 2.3549687E+002, 4.3250647E-003
 1.3010000E+003, 2.3648000E+002, 2.3621705E+002, 4.3215762E-003
 1.3060000E+003, 2.3728000E+002, 2.3701714E+002, 4.3178574E-003
 1.3110000E+003, 2.3820800E+002, 2.3790802E+002, 4.3142878E-003
 1.3160000E+003, 2.3904000E+002, 2.3877824E+002, 4.3108107E-003
 1.3200000E+003, 2.3976000E+002, 2.3949749E+002, 4.3077998E-003
 1.3250000E+003, 2.4048000E+002, 2.4021767E+002, 4.3049095E-003
 1.3300000E+003, 2.4128000E+002, 2.4101775E+002, 4.3018232E-003
 1.3350000E+003, 2.4220800E+002, 2.4190873E+002, 4.2988553E-003
 1.3400000E+003, 2.4304000E+002, 2.4277885E+002, 4.2959592E-003
 1.3440000E+003, 2.4376000E+002, 2.4349808E+002, 4.2934466E-003
 1.3490000E+003, 2.4448000E+002, 2.4421826E+002, 4.2910295E-003
 1.3540000E+003, 2.4528000E+002, 2.4501833E+002, 4.2884428E-003
 1.3590000E+003, 2.4620800E+002, 2.4590940E+002, 4.2859492E-003
 1.3640000E+003, 2.4704000E+002, 2.4677944E+002, 4.2835098E-003
 1.3680000E+003, 2.4776000E+002, 2.4749864E+002, 4.2813877E-003
 1.3730000E+003, 2.4848000E+002, 2.4821881E+002, 4.2793400E-003
 1.3780000E+003, 2.4928000E+002, 2.4901887E+002, 4.2771414E-003
 1.3830000E+003, 2.5020800E+002, 2.4991004E+002, 4.2750139E-003
 1.3880000E+003, 2.5104000E+002, 2.5078000E+002, 4.2729246E-003
 1.3920000E+003, 2.5176000E+002, 2.5149917E+002, 4.2710990E-003
 1.3970000E+003, 2.5248000E+002, 2.5221934E+002, 4.2693291E-003
 1.4020000E+003, 2.5328000E+002, 2.5301940E+002, 4.2674188E-003
 1.4070000E+003, 2.5420800E+002, 2.5391066E+002, 4.2655589E-003
 1.4120000E+003, 2.5504000E+002, 2.5478053E+002, 4.2637205E-003
 1.4160000E+003, 2.5576000E+002, 2.5549967E+002, 4.2621029E-003
 1.4210000E+003, 2.5648000E+002, 2.5621985E+002, 4.2605223E-003
 1.4260000E+003, 2.5728000E+002, 2.5701990E+002, 4.2588018E-003
 1.4310000E+003, 2.5820800E+002, 2.5791124E+002, 4.2571096E-003
 1.4360000E+003, 2.5904000E+002, 2.5878104E+002, 4.2554186E-003
 1.4400000E+003, 2.5976000E+002, 2.5950016E+002, 4.2539133E-003
 1.4450000E+003, 2.6048000E+002, 2.6022034E+002, 4.2524239E-003
 1.4500000E+003, 2.6128000E+002, 2.6102039E+002, 4.2507807E-003
 1.4550000E+003, 2.6220800E+002, 2.6191181E+002, 4.2491401E-003
 1.4600000E+003, 2.6304000E+002, 2.6278154E+002, 4.2474744E-003
 1.4640000E+003, 2.6376000E+002, 2.6350063E+002, 4.2459678E-003
 1.4690000E+003, 2.6448000E+002, 2.6422081E+002, 4.2444519E-003
 1.4740000E+003, 2.6528000E+002, 2.6502086E+002, 4.2427502E-003
 1.4790000E+003, 2.6620800E+002, 2.6591236E+002, 4.2410183E-003
 1.4840000E+003, 2.6704000E+002, 2.6678202E+002, 4.2392252E-003
 1.4880000E+003, 2.6776000E+002, 2.6750109E+002, 4.2375724E-003
 1.4930000E+003, 2.6848000E+002, 2.6822127E+002, 4.2358772E-003
 1.4980000E+003, 2.6928000E+002, 2.6902132E+002, 4.2339371E-003
 1.5030000E+003, 2.7020800E+002, 2.6991290E+002, 4.2319218E-003
 1.5080000E+003, 2.7104000E+002, 2.7078250E+002, 4.2297935E-003
 1.5120000E+003, 2.7176000E+002, 2.7150154E+002, 4.2277949E-003
 1.5170000E+003, 2.7248000E+002, 2.7222173E+002, 4.2257075E-003
 1.5220000E+003, 2.7328000E+002, 2.7302177E+002, 4.2232770E-003
 1.5270000E+003, 2.7420800E+002, 2.7391344E+002, 4.2207074E-003
 1.5320000E+003, 2.7504000E+002, 2.7478297E+002, 4.2179491E-003
 1.5360000E+003, 2.7576000E+002, 2.7550199E+002, 4.2153207E-003
 1.5410000E+003, 2.7648000E+002, 2.7622218E+002, 4.2125381E-003
 1.5460000E+003, 2.7728000E+002, 2.7702223E+002, 4.2092574E-003
 1.5510000E+003, 2.7820800E+002, 2.7791397E+002, 4.2057471E-003
 1.5560000E+003, 2.7904000E+002, 2.7878344E+002, 4.2019391E-003
 1.5600000E+003, 2.7976000E+002, 2.7950244E+002, 4.1982779E-003
 1.5650000E+003, 2.8048000E+002, 2.8022264E+002, 4.1943711E-003
 1.5700000E+003, 2.8128000E+002, 2.8102269E+002, 4.1897338E-003
 1.5750000E+003, 2.8220800E+002, 2.8191452E+002, 4.1847421E-003
 1.5800000E+003, 2.8304000E+002, 2.8278393E+002, 4.1793021E-003
 1.5840000E+003, 2.8376000E+002, 2.8350291E+002, 4.1740532E-003
 1.5890000E+003, 2.8448000E+002, 2.8422312E+002, 4.1684377E-003
 1.5940000E+003, 2.8528000E+002, 2.8502317E+002, 4.1617615E-003
 1.5990000E+003, 2.8620800E+002, 2.8591510E+002, 4.1545700E-003
 1.6040000E+003, 2.8704000E+002, 2.8678444E+002, 4.1467367E-003
 1.6080000E+003, 2.8776000E+002, 2.8750340E+002, 4.1391876E-003
 1.6130000E+003, 2.8848000E+002, 2.8822363E+002, 4.1311273E-003
 1.6180000E+003, 2.8928000E+002, 2.8902369E+002, 4.1215721E-003
 1.6230000E+003, 2.9020800E+002, 2.8991573E+002, 4.1113206E-003
 1.6280000E+003, 2.9104000E+002, 2.9078499E+002, 4.1002122E-003
 1.6320000E+003, 2.9176000E+002, 2.9150394E+002, 4.0895661E-003
 1.6370000E+003, 2.9248000E+002, 2.9222418E+002, 4.0782721E-003
 1.6420000E+003, 2.9328000E+002, 2.9302426E+002, 4.0649817E-003
 1.6470000E+003, 2.9420800E+002, 2.9391643E+002, 4.0508495E-003
 1.6520000E+003, 2.9504000E+002, 2.9478531E+002, 4.0356968E-003
 1.6560000E+003, 2.9576000E+002, 2.9550445E+002, 4.0213378E-003
 1.6610000E+003, 2.9648000E+002, 2.9622507E+002, 4.0062831E-003
 1.6660000E+003, 2.9728000E+002, 2.9702445E+002, 3.9887846E-003
 1.6710000E+003, 2.9820800E+002, 2.9791747E+002, 3.9704407E-003
