s,kg/m2,kW
Time,"null","null"
 6.9451442E+002, 2.5985786E+001, 1.5627050E+000
 6.9600799E+002, 2.5972592E+001, 1.6085144E+000
 6.9751043E+002, 2.5959202E+001, 1.6158324E+000
 6.9903759E+002, 2.5945519E+001, 1.5328306E+000
 7.0053589E+002, 2.5931885E+001, 1.5680711E+000
 7.0203460E+002, 2.5918422E+001, 1.5526633E+000
 7.0353713E+002, 2.5905041E+001, 1.5832997E+000
 7.0501392E+002, 2.5891746E+001, 1.5683401E+000
 7.0653816E+002, 2.5878351E+001, 1.5840804E+000
 7.0800057E+002, 2.5865138E+001, 1.6485747E+000
 7.0952357E+002, 2.5851911E+001, 1.5802138E+000
 7.1101646E+002, 2.5838434E+001, 1.5745233E+000
 7.1253277E+002, 2.5825033E+001, 1.5673217E+000
 7.1405199E+002, 2.5811490E+001, 1.5574683E+000
 7.1552715E+002, 2.5798139E+001, 1.5732671E+000
 7.1703168E+002, 2.5784890E+001, 1.5921350E+000
 7.1853273E+002, 2.5771558E+001, 1.5720855E+000
 7.2002273E+002, 2.5758298E+001, 1.6099420E+000
 7.2152790E+002, 2.5744979E+001, 1.5997303E+000
 7.2302379E+002, 2.5731627E+001, 1.5997057E+000
 7.2452365E+002, 2.5718337E+001, 1.6090904E+000
 7.2604039E+002, 2.5704927E+001, 1.6128988E+000
 7.2751356E+002, 2.5691636E+001, 1.6006202E+000
 7.2901803E+002, 2.5678463E+001, 1.6044114E+000
 7.3050584E+002, 2.5665119E+001, 1.6190597E+000
 7.3205521E+002, 2.5651645E+001, 1.6052822E+000
 7.3351502E+002, 2.5638253E+001, 1.6013375E+000
 7.3500144E+002, 2.5625219E+001, 1.6219216E+000
 7.3654137E+002, 2.5611835E+001, 1.6170803E+000
 7.3802840E+002, 2.5598486E+001, 1.6408478E+000
 7.3952741E+002, 2.5585288E+001, 1.6216703E+000
 7.4103942E+002, 2.5571939E+001, 1.6218380E+000
 7.4251047E+002, 2.5558777E+001, 1.6429450E+000
 7.4400337E+002, 2.5545672E+001, 1.6288133E+000
 7.4554051E+002, 2.5532275E+001, 1.5871934E+000
 7.4703194E+002, 2.5518975E+001, 1.6657623E+000
 7.4852165E+002, 2.5505882E+001, 1.6348996E+000
 7.5002104E+002, 2.5492636E+001, 1.6136165E+000
 7.5153177E+002, 2.5479332E+001, 1.6323682E+000
 7.5303990E+002, 2.5466048E+001, 1.6271952E+000
 7.5451926E+002, 2.5452903E+001, 1.6233561E+000
 7.5606605E+002, 2.5439573E+001, 1.6116059E+000
 7.5755662E+002, 2.5426218E+001, 1.6223562E+000
 7.5903251E+002, 2.5413159E+001, 1.6215845E+000
 7.6052596E+002, 2.5400144E+001, 1.6331137E+000
 7.6205384E+002, 2.5386892E+001, 1.6100089E+000
 7.6350528E+002, 2.5373881E+001, 1.6031955E+000
 7.6500903E+002, 2.5360959E+001, 1.5918384E+000
 7.6653102E+002, 2.5347751E+001, 1.5976150E+000
 7.6802414E+002, 2.5334658E+001, 1.6244088E+000
 7.6954720E+002, 2.5321624E+001, 1.5991585E+000
 7.7100405E+002, 2.5308629E+001, 1.6041097E+000
 7.7251222E+002, 2.5295902E+001, 1.6471247E+000
 7.7401310E+002, 2.5282915E+001, 1.6007327E+000
 7.7550446E+002, 2.5270092E+001, 1.5976222E+000
 7.7700713E+002, 2.5257217E+001, 1.6033178E+000
 7.7851514E+002, 2.5244279E+001, 1.5919046E+000
 7.8003355E+002, 2.5231219E+001, 1.5733755E+000
 7.8155079E+002, 2.5218186E+001, 1.5748919E+000
 7.8306262E+002, 2.5205267E+001, 1.5826907E+000
 7.8452904E+002, 2.5192595E+001, 1.5801070E+000
 7.8602238E+002, 2.5179948E+001, 1.5704014E+000
 7.8755198E+002, 2.5167003E+001, 1.5823298E+000
 7.8900035E+002, 2.5154251E+001, 1.5862042E+000
 7.9050361E+002, 2.5141602E+001, 1.5874508E+000
 7.9200413E+002, 2.5128692E+001, 1.5780273E+000
 7.9354762E+002, 2.5115548E+001, 1.5750485E+000
 7.9502047E+002, 2.5102593E+001, 1.5858355E+000
 7.9651361E+002, 2.5089909E+001, 1.5799815E+000
 7.9803201E+002, 2.5076909E+001, 1.5854642E+000
 7.9951150E+002, 2.5064090E+001, 1.5734912E+000
 8.0102802E+002, 2.5051316E+001, 1.5850589E+000
 8.0250702E+002, 2.5038523E+001, 1.5792340E+000
 8.0404161E+002, 2.5025649E+001, 1.5616798E+000
 8.0552977E+002, 2.5012780E+001, 1.5684349E+000
 8.0705917E+002, 2.4999966E+001, 1.5642747E+000
 8.0851311E+002, 2.4987274E+001, 1.5703429E+000
 8.1002959E+002, 2.4974681E+001, 1.5607322E+000
 8.1152307E+002, 2.4961894E+001, 1.5483116E+000
 8.1302572E+002, 2.4949214E+001, 1.5610015E+000
 8.1453103E+002, 2.4936474E+001, 1.5756795E+000
 8.1604732E+002, 2.4923685E+001, 1.5405853E+000
 8.1757307E+002, 2.4910768E+001, 1.5404372E+000
 8.1904224E+002, 2.4898123E+001, 1.5620783E+000
 8.2052666E+002, 2.4885644E+001, 1.5346037E+000
 8.2204398E+002, 2.4872981E+001, 1.5378303E+000
 8.2356282E+002, 2.4860182E+001, 1.5290677E+000
 8.2505089E+002, 2.4847585E+001, 1.5476461E+000
 8.2656677E+002, 2.4834957E+001, 1.5068573E+000
 8.2801510E+002, 2.4822648E+001, 1.5477290E+000
 8.2954217E+002, 2.4810257E+001, 1.5111802E+000
 8.3105780E+002, 2.4797670E+001, 1.4828467E+000
 8.3250766E+002, 2.4785467E+001, 1.5094499E+000
 8.3404439E+002, 2.4773211E+001, 1.5073695E+000
 8.3553404E+002, 2.4760865E+001, 1.4935154E+000
 8.3706309E+002, 2.4748556E+001, 1.4819654E+000
 8.3852934E+002, 2.4736389E+001, 1.4732369E+000
 8.4003589E+002, 2.4724354E+001, 1.4604126E+000
 8.4153565E+002, 2.4712200E+001, 1.4560840E+000
 8.4303496E+002, 2.4700195E+001, 1.4584837E+000
 8.4452463E+002, 2.4688281E+001, 1.4543641E+000
 8.4602303E+002, 2.4676528E+001, 1.4727358E+000
 8.4750502E+002, 2.4664779E+001, 1.4519809E+000
 8.4902397E+002, 2.4653024E+001, 1.4185496E+000
 8.5051253E+002, 2.4641239E+001, 1.4230157E+000
 8.5205165E+002, 2.4629570E+001, 1.4151579E+000
 8.5354615E+002, 2.4617933E+001, 1.3964850E+000
 8.5502905E+002, 2.4606579E+001, 1.3856411E+000
 8.5654646E+002, 2.4595306E+001, 1.3822430E+000
 8.5806611E+002, 2.4583844E+001, 1.3596612E+000
 8.5950703E+002, 2.4572887E+001, 1.3884503E+000
 8.6102060E+002, 2.4561993E+001, 1.3514581E+000
 8.6250726E+002, 2.4550995E+001, 1.3647370E+000
 8.6405402E+002, 2.4540002E+001, 1.3387622E+000
 8.6552033E+002, 2.4529177E+001, 1.3315425E+000
 8.6702286E+002, 2.4518618E+001, 1.3110082E+000
 8.6851981E+002, 2.4508010E+001, 1.3190397E+000
 8.7002083E+002, 2.4497638E+001, 1.3354944E+000
 8.7151643E+002, 2.4487255E+001, 1.2898376E+000
 8.7301874E+002, 2.4477020E+001, 1.2903751E+000
 8.7452606E+002, 2.4466763E+001, 1.2491233E+000
 8.7604119E+002, 2.4456586E+001, 1.2198307E+000
 8.7754636E+002, 2.4446634E+001, 1.2374992E+000
 8.7903914E+002, 2.4436837E+001, 1.2279116E+000
 8.8050885E+002, 2.4427302E+001, 1.2345288E+000
 8.8203662E+002, 2.4417796E+001, 1.1907248E+000
 8.8350671E+002, 2.4408395E+001, 1.1906069E+000
 8.8501214E+002, 2.4399232E+001, 1.1617096E+000
 8.8652583E+002, 2.4390077E+001, 1.1589801E+000
 8.8801327E+002, 2.4381110E+001, 1.1448006E+000
 8.8951782E+002, 2.4372362E+001, 1.1293327E+000
 8.9102734E+002, 2.4363672E+001, 1.1090183E+000
 8.9253991E+002, 2.4355119E+001, 1.1113262E+000
 8.9400435E+002, 2.4346857E+001, 1.0970296E+000
 8.9553449E+002, 2.4338742E+001, 1.0792985E+000
 8.9703111E+002, 2.4330606E+001, 1.0537323E+000
 8.9854861E+002, 2.4322777E+001, 1.0509163E+000
 9.0005523E+002, 2.4315070E+001, 1.0419590E+000
 9.0152191E+002, 2.4307651E+001, 1.0452157E+000
 9.0303325E+002, 2.4300459E+001, 9.9598451E-001
 9.0450815E+002, 2.4293293E+001, 1.0009318E+000
 9.0604047E+002, 2.4286313E+001, 9.9199001E-001
 9.0751102E+002, 2.4279531E+001, 9.7580482E-001
 9.0905859E+002, 2.4272847E+001, 9.7608043E-001
 9.1053236E+002, 2.4266349E+001, 9.7852068E-001
 9.1203962E+002, 2.4260065E+001, 9.5348785E-001
 9.1354850E+002, 2.4253875E+001, 9.6454935E-001
 9.1500178E+002, 2.4247920E+001, 9.5603898E-001
 9.1653855E+002, 2.4242053E+001, 9.7535262E-001
 9.1803408E+002, 2.4236199E+001, 9.4969206E-001
 9.1951390E+002, 2.4230562E+001, 9.6241939E-001
 9.2102991E+002, 2.4224961E+001, 9.6681577E-001
 9.2251914E+002, 2.4219470E+001, 9.5963645E-001
 9.2403346E+002, 2.4214058E+001, 9.8248728E-001
 9.2552416E+002, 2.4208699E+001, 9.8456594E-001
 9.2704775E+002, 2.4203378E+001, 9.9493590E-001
 9.2854042E+002, 2.4198129E+001, 1.0014632E+000
 9.3006298E+002, 2.4192860E+001, 1.0275432E+000
 9.3153398E+002, 2.4187668E+001, 1.0348402E+000
 9.3308586E+002, 2.4182457E+001, 1.0577786E+000
 9.3450054E+002, 2.4177327E+001, 1.0744388E+000
 9.3603929E+002, 2.4172222E+001, 1.1082560E+000
 9.3752053E+002, 2.4166980E+001, 1.1023526E+000
 9.3902741E+002, 2.4161763E+001, 1.1448017E+000
 9.4054336E+002, 2.4156480E+001, 1.1678810E+000
 9.4200130E+002, 2.4151215E+001, 1.1862845E+000
 9.4355510E+002, 2.4145786E+001, 1.2058870E+000
 9.4503100E+002, 2.4140335E+001, 1.2393847E+000
 9.4651827E+002, 2.4134908E+001, 1.2525398E+000
 9.4805010E+002, 2.4129320E+001, 1.2788909E+000
 9.4954789E+002, 2.4123644E+001, 1.2954722E+000
 9.5100372E+002, 2.4118055E+001, 1.3239393E+000
 9.5255211E+002, 2.4112277E+001, 1.3332215E+000
 9.5403312E+002, 2.4106399E+001, 1.3616681E+000
 9.5553528E+002, 2.4100525E+001, 1.3863216E+000
 9.5704021E+002, 2.4094564E+001, 1.3835953E+000
 9.5850594E+002, 2.4088578E+001, 1.4135527E+000
 9.6006748E+002, 2.4082410E+001, 1.4228771E+000
 9.6152431E+002, 2.4076181E+001, 1.4400836E+000
 9.6304282E+002, 2.4070001E+001, 1.4619013E+000
 9.6452116E+002, 2.4063735E+001, 1.4845081E+000
 9.6603377E+002, 2.4057402E+001, 1.4808956E+000
 9.6754852E+002, 2.4050948E+001, 1.4869717E+000
 9.6904117E+002, 2.4044542E+001, 1.5022176E+000
 9.7052738E+002, 2.4038134E+001, 1.5386711E+000
 9.7202278E+002, 2.4031715E+001, 1.4872677E+000
 9.7352459E+002, 2.4025151E+001, 1.4784939E+000
 9.7500351E+002, 2.4018647E+001, 1.5197007E+000
 9.7651707E+002, 2.4012100E+001, 1.5100226E+000
 9.7803580E+002, 2.4005520E+001, 1.5194389E+000
 9.7951692E+002, 2.3998937E+001, 1.5253911E+000
 9.8103618E+002, 2.3992369E+001, 1.4926428E+000
 9.8256230E+002, 2.3985703E+001, 1.5020659E+000
 9.8402785E+002, 2.3979160E+001, 1.5043428E+000
 9.8551149E+002, 2.3972721E+001, 1.4906377E+000
 9.8701756E+002, 2.3966268E+001, 1.4990804E+000
 9.8854174E+002, 2.3959675E+001, 1.4738049E+000
 9.9005079E+002, 2.3953147E+001, 1.4806308E+000
 9.9150593E+002, 2.3946756E+001, 1.4795454E+000
 9.9302944E+002, 2.3940412E+001, 1.4800902E+000
 9.9452812E+002, 2.3933916E+001, 1.4543966E+000
 9.9600076E+002, 2.3927628E+001, 1.4603354E+000
 9.9751252E+002, 2.3921334E+001, 1.4388615E+000
 9.9904858E+002, 2.3914914E+001, 1.4281011E+000
 1.0005442E+003, 2.3908566E+001, 1.4192310E+000
 1.0020261E+003, 2.3902351E+001, 1.3793754E+000
 1.0035152E+003, 2.3896206E+001, 1.4023445E+000
 1.0050136E+003, 2.3890077E+001, 1.4004630E+000
 1.0065082E+003, 2.3883944E+001, 1.3726444E+000
 1.0080402E+003, 2.3877779E+001, 1.3644393E+000
 1.0095330E+003, 2.3871683E+001, 1.3570833E+000
 1.0110047E+003, 2.3865732E+001, 1.3951344E+000
 1.0125268E+003, 2.3859796E+001, 1.3535584E+000
 1.0140469E+003, 2.3853688E+001, 1.3137400E+000
 1.0155331E+003, 2.3847738E+001, 1.2954659E+000
 1.0170115E+003, 2.3841907E+001, 1.2996094E+000
 1.0185461E+003, 2.3836037E+001, 1.2939628E+000
 1.0200253E+003, 2.3830204E+001, 1.2817619E+000
 1.0215168E+003, 2.3824505E+001, 1.2664891E+000
 1.0230436E+003, 2.3818725E+001, 1.2578917E+000
 1.0245327E+003, 2.3813047E+001, 1.2655226E+000
 1.0260318E+003, 2.3807442E+001, 1.2275143E+000
 1.0275078E+003, 2.3801935E+001, 1.2522215E+000
 1.0290202E+003, 2.3796431E+001, 1.2420583E+000
 1.0305240E+003, 2.3790936E+001, 1.2232189E+000
 1.0320202E+003, 2.3785495E+001, 1.2082078E+000
 1.0335045E+003, 2.3780128E+001, 1.1890414E+000
 1.0350054E+003, 2.3774802E+001, 1.1963041E+000
 1.0365362E+003, 2.3769432E+001, 1.1701443E+000
 1.0380307E+003, 2.3764096E+001, 1.1525754E+000
 1.0395284E+003, 2.3758880E+001, 1.1261376E+000
 1.0410193E+003, 2.3753743E+001, 1.1272699E+000
 1.0425466E+003, 2.3748595E+001, 1.1167424E+000
 1.0440114E+003, 2.3743529E+001, 1.1025467E+000
 1.0455223E+003, 2.3738541E+001, 1.1080826E+000
 1.0470342E+003, 2.3733485E+001, 1.0796468E+000
 1.0485104E+003, 2.3728541E+001, 1.0740212E+000
 1.0500234E+003, 2.3723657E+001, 1.0765250E+000
 1.0515264E+003, 2.3718768E+001, 1.0562063E+000
 1.0530118E+003, 2.3713987E+001, 1.0411984E+000
 1.0545533E+003, 2.3709164E+001, 1.0255606E+000
 1.0560167E+003, 2.3704458E+001, 1.0253233E+000
 1.0575070E+003, 2.3699887E+001, 1.0249998E+000
 1.0590146E+003, 2.3695289E+001, 9.8077245E-001
 1.0605156E+003, 2.3690752E+001, 1.0296238E+000
 1.0620114E+003, 2.3686266E+001, 9.6585289E-001
 1.0635050E+003, 2.3681827E+001, 1.0045412E+000
 1.0650009E+003, 2.3677459E+001, 9.6259730E-001
 1.0665037E+003, 2.3673107E+001, 9.5688947E-001
 1.0680012E+003, 2.3668813E+001, 9.2765147E-001
 1.0695343E+003, 2.3664517E+001, 9.1356112E-001
 1.0710105E+003, 2.3660303E+001, 9.2310852E-001
 1.0725461E+003, 2.3656130E+001, 8.8268427E-001
 1.0740171E+003, 2.3652027E+001, 8.9796371E-001
 1.0755143E+003, 2.3648012E+001, 8.8004385E-001
 1.0770063E+003, 2.3644032E+001, 8.7074286E-001
 1.0785406E+003, 2.3640030E+001, 8.4756162E-001
 1.0800803E+003, 2.3635981E+001, 8.1450293E-001
 1.0815068E+003, 2.3632167E+001, 8.3137943E-001
 1.0830459E+003, 2.3628405E+001, 8.3211938E-001
 1.0845143E+003, 2.3624640E+001, 8.1196769E-001
 1.0860074E+003, 2.3620968E+001, 8.1701426E-001
 1.0875009E+003, 2.3617292E+001, 7.9044528E-001
 1.0890446E+003, 2.3613597E+001, 7.7700187E-001
 1.0905102E+003, 2.3610019E+001, 7.8582604E-001
 1.0920248E+003, 2.3606507E+001, 7.6162865E-001
 1.0935633E+003, 2.3602906E+001, 7.4227285E-001
 1.0950012E+003, 2.3599481E+001, 7.5198238E-001
 1.0965185E+003, 2.3596129E+001, 7.4231357E-001
 1.0980075E+003, 2.3592731E+001, 7.1660409E-001
 1.0995209E+003, 2.3589371E+001, 7.1580875E-001
 1.1010505E+003, 2.3586012E+001, 7.0619602E-001
 1.1025893E+003, 2.3582682E+001, 6.8905562E-001
 1.1040054E+003, 2.3579522E+001, 7.0302879E-001
 1.1055249E+003, 2.3576437E+001, 6.8118940E-001
 1.1070342E+003, 2.3573227E+001, 6.5718347E-001
 1.1085049E+003, 2.3570139E+001, 6.6280144E-001
 1.1100533E+003, 2.3567060E+001, 6.4911631E-001
 1.1115440E+003, 2.3563984E+001, 6.3863322E-001
 1.1130118E+003, 2.3561035E+001, 6.3212791E-001
 1.1145137E+003, 2.3558101E+001, 6.2786350E-001
 1.1160326E+003, 2.3555162E+001, 6.0955602E-001
 1.1175316E+003, 2.3552274E+001, 5.9725839E-001
 1.1190112E+003, 2.3549431E+001, 6.0211074E-001
 1.1205595E+003, 2.3546595E+001, 5.8439912E-001
 1.1220725E+003, 2.3543734E+001, 5.7778371E-001
 1.1235588E+003, 2.3540992E+001, 5.8001120E-001
 1.1250644E+003, 2.3538265E+001, 5.6637007E-001
 1.1265594E+003, 2.3535567E+001, 5.5699776E-001
 1.1280735E+003, 2.3532894E+001, 5.5330656E-001
 1.1295563E+003, 2.3530253E+001, 5.4434511E-001
 1.1310694E+003, 2.3527643E+001, 5.3482085E-001
 1.1325427E+003, 2.3525072E+001, 5.2950667E-001
 1.1340006E+003, 2.3522598E+001, 5.2682794E-001
 1.1355128E+003, 2.3520110E+001, 5.2207479E-001
 1.1370547E+003, 2.3517593E+001, 5.0658101E-001
 1.1385199E+003, 2.3515097E+001, 4.9622228E-001
 1.1400246E+003, 2.3512692E+001, 5.0753134E-001
 1.1415015E+003, 2.3510320E+001, 4.8413924E-001
 1.1430132E+003, 2.3507927E+001, 4.7566245E-001
 1.1445466E+003, 2.3505538E+001, 4.7187418E-001
 1.1460286E+003, 2.3503199E+001, 4.7279270E-001
 1.1475234E+003, 2.3500947E+001, 4.7047652E-001
 1.1490636E+003, 2.3498661E+001, 4.5195975E-001
 1.1505087E+003, 2.3496427E+001, 4.4698426E-001
 1.1520244E+003, 2.3494274E+001, 4.5602586E-001
 1.1535163E+003, 2.3492102E+001, 4.4234896E-001
 1.1550431E+003, 2.3489928E+001, 4.2444585E-001
 1.1565778E+003, 2.3487732E+001, 4.2534274E-001
 1.1580063E+003, 2.3485657E+001, 4.1904737E-001
 1.1595723E+003, 2.3483580E+001, 4.1234402E-001
 1.1610286E+003, 2.3481511E+001, 4.0508247E-001
 1.1625710E+003, 2.3479485E+001, 4.0498754E-001
 1.1640303E+003, 2.3477485E+001, 3.9879652E-001
 1.1655563E+003, 2.3475511E+001, 3.9809050E-001
 1.1670741E+003, 2.3473529E+001, 3.9045619E-001
 1.1685350E+003, 2.3471605E+001, 3.8580943E-001
 1.1700214E+003, 2.3469720E+001, 3.8237409E-001
 1.1715095E+003, 2.3467833E+001, 3.7646191E-001
 1.1730095E+003, 2.3465960E+001, 3.6995253E-001
 1.1745038E+003, 2.3464110E+001, 3.7144556E-001
 1.1760163E+003, 2.3462261E+001, 3.6273731E-001
 1.1775189E+003, 2.3460440E+001, 3.6464382E-001
 1.1790099E+003, 2.3458633E+001, 3.5168022E-001
 1.1805221E+003, 2.3456854E+001, 3.5190427E-001
 1.1820590E+003, 2.3455059E+001, 3.4888691E-001
 1.1835312E+003, 2.3453307E+001, 3.4063939E-001
 1.1850150E+003, 2.3451602E+001, 3.3676401E-001
 1.1865914E+003, 2.3449858E+001, 3.3609190E-001
 1.1880469E+003, 2.3448137E+001, 3.3135989E-001
 1.1895682E+003, 2.3446470E+001, 3.2686252E-001
 1.1910036E+003, 2.3444834E+001, 3.2281933E-001
 1.1925036E+003, 2.3443217E+001, 3.2195257E-001
 1.1940091E+003, 2.3441585E+001, 3.2418380E-001
 1.1955605E+003, 2.3439943E+001, 3.1134170E-001
 1.1970471E+003, 2.3438304E+001, 3.0789136E-001
 1.1985082E+003, 2.3436742E+001, 3.0565866E-001
 1.2000247E+003, 2.3435177E+001, 3.0344662E-001
 1.2015002E+003, 2.3433629E+001, 3.0333770E-001
 1.2030435E+003, 2.3432067E+001, 2.9722967E-001
 1.2045173E+003, 2.3430514E+001, 2.9262136E-001
 1.2060753E+003, 2.3428975E+001, 2.9325359E-001
 1.2075574E+003, 2.3427444E+001, 2.9010161E-001
 1.2090420E+003, 2.3425956E+001, 2.8396318E-001
 1.2105128E+003, 2.3424485E+001, 2.8489628E-001
 1.2120650E+003, 2.3422991E+001, 2.8100935E-001
 1.2135542E+003, 2.3421499E+001, 2.7743869E-001
 1.2150172E+003, 2.3420054E+001, 2.7494767E-001
 1.2165062E+003, 2.3418628E+001, 2.7918219E-001
 1.2180847E+003, 2.3417154E+001, 2.6841474E-001
 1.2195128E+003, 2.3415703E+001, 2.7036072E-001
 1.2210516E+003, 2.3414288E+001, 2.6345379E-001
 1.2225631E+003, 2.3412847E+001, 2.6335601E-001
 1.2240981E+003, 2.3411413E+001, 2.5805630E-001
 1.2255981E+003, 2.3409993E+001, 2.5778697E-001
 1.2270477E+003, 2.3408627E+001, 2.5673831E-001
 1.2285865E+003, 2.3407245E+001, 2.5399482E-001
 1.2300464E+003, 2.3405874E+001, 2.5056712E-001
 1.2315429E+003, 2.3404532E+001, 2.5152722E-001
 1.2330138E+003, 2.3403205E+001, 2.5207695E-001
 1.2345215E+003, 2.3401866E+001, 2.4244304E-001
 1.2360754E+003, 2.3400505E+001, 2.4219098E-001
 1.2375110E+003, 2.3399188E+001, 2.4068847E-001
 1.2390099E+003, 2.3397910E+001, 2.4031185E-001
 1.2405400E+003, 2.3396584E+001, 2.3837644E-001
 1.2420278E+003, 2.3395278E+001, 2.3620358E-001
 1.2435107E+003, 2.3393992E+001, 2.3322783E-001
 1.2450107E+003, 2.3392711E+001, 2.3382968E-001
 1.2465107E+003, 2.3391431E+001, 2.3227380E-001
 1.2480107E+003, 2.3390158E+001, 2.2878771E-001
 1.2495085E+003, 2.3388894E+001, 2.2853287E-001
 1.2510085E+003, 2.3387632E+001, 2.2657480E-001
 1.2525339E+003, 2.3386373E+001, 2.2991860E-001
 1.2540051E+003, 2.3385149E+001, 2.2499317E-001
 1.2555401E+003, 2.3383891E+001, 2.1878982E-001
 1.2570292E+003, 2.3382649E+001, 2.1714769E-001
 1.2585175E+003, 2.3381443E+001, 2.2174050E-001
 1.2600015E+003, 2.3380241E+001, 2.1438019E-001
 1.2615469E+003, 2.3379003E+001, 2.1589395E-001
 1.2630564E+003, 2.3377773E+001, 2.1256560E-001
 1.2645267E+003, 2.3376588E+001, 2.1980137E-001
 1.2660551E+003, 2.3375383E+001, 2.0632331E-001
 1.2675239E+003, 2.3374184E+001, 2.0922637E-001
 1.2690854E+003, 2.3372988E+001, 2.1026064E-001
 1.2705110E+003, 2.3371809E+001, 2.0739079E-001
 1.2720110E+003, 2.3370664E+001, 2.0596111E-001
 1.2735887E+003, 2.3369463E+001, 2.0527064E-001
 1.2750657E+003, 2.3368279E+001, 2.0452068E-001
 1.2765028E+003, 2.3367162E+001, 2.0876348E-001
 1.2780048E+003, 2.3366049E+001, 2.0289347E-001
 1.2795278E+003, 2.3364892E+001, 2.0351234E-001
 1.2810160E+003, 2.3363748E+001, 1.9780989E-001
 1.2825270E+003, 2.3362614E+001, 1.9740957E-001
 1.2840031E+003, 2.3361491E+001, 2.0042377E-001
 1.2855122E+003, 2.3360376E+001, 1.9461632E-001
 1.2870177E+003, 2.3359247E+001, 1.9281634E-001
 1.2885340E+003, 2.3358122E+001, 1.9541328E-001
 1.2900135E+003, 2.3357014E+001, 1.8791436E-001
 1.2915197E+003, 2.3355909E+001, 1.9760188E-001
 1.2930043E+003, 2.3354832E+001, 1.9101564E-001
 1.2945876E+003, 2.3353712E+001, 1.8535546E-001
 1.2960444E+003, 2.3352600E+001, 1.8818995E-001
 1.2975429E+003, 2.3351539E+001, 1.8612657E-001
 1.2990874E+003, 2.3350456E+001, 1.8619146E-001
 1.3005874E+003, 2.3349374E+001, 1.8566435E-001
 1.3020874E+003, 2.3348314E+001, 1.8362641E-001
 1.3035874E+003, 2.3347260E+001, 1.8383672E-001
 1.3050572E+003, 2.3346222E+001, 1.8495656E-001
 1.3065653E+003, 2.3345186E+001, 1.8225935E-001
 1.3080653E+003, 2.3344143E+001, 1.8276564E-001
 1.3095208E+003, 2.3343122E+001, 1.8170190E-001
 1.3110868E+003, 2.3342086E+001, 1.8211774E-001
 1.3125539E+003, 2.3341043E+001, 1.8081071E-001
 1.3140521E+003, 2.3340033E+001, 1.7879082E-001
 1.3155838E+003, 2.3339001E+001, 1.8019542E-001
 1.3170809E+003, 2.3337975E+001, 1.7812699E-001
 1.3185158E+003, 2.3336987E+001, 1.7871368E-001
 1.3200910E+003, 2.3335976E+001, 1.7605036E-001
 1.3215169E+003, 2.3334979E+001, 1.7988220E-001
 1.3230048E+003, 2.3334001E+001, 1.7314730E-001
 1.3245444E+003, 2.3332990E+001, 1.7850401E-001
 1.3260624E+003, 2.3331990E+001, 1.7402331E-001
 1.3275525E+003, 2.3330982E+001, 1.7244252E-001
 1.3290726E+003, 2.3329990E+001, 1.7438436E-001
 1.3305008E+003, 2.3329030E+001, 1.7840965E-001
 1.3320213E+003, 2.3328066E+001, 1.7421429E-001
 1.3335705E+003, 2.3327051E+001, 1.6692551E-001
 1.3350064E+003, 2.3326060E+001, 1.7245471E-001
 1.3365353E+003, 2.3325099E+001, 1.7058122E-001
 1.3380115E+003, 2.3324117E+001, 1.6932372E-001
 1.3395071E+003, 2.3323140E+001, 1.6993104E-001
 1.3410092E+003, 2.3322165E+001, 1.6661553E-001
 1.3425092E+003, 2.3321184E+001, 1.6830864E-001
 1.3440334E+003, 2.3320210E+001, 1.7196713E-001
 1.3455534E+003, 2.3319244E+001, 1.6858600E-001
 1.3470912E+003, 2.3318254E+001, 1.6325240E-001
 1.3485253E+003, 2.3317300E+001, 1.6607970E-001
 1.3500051E+003, 2.3316368E+001, 1.6662099E-001
 1.3515451E+003, 2.3315409E+001, 1.6620703E-001
 1.3530578E+003, 2.3314443E+001, 1.6378134E-001
 1.3545058E+003, 2.3313512E+001, 1.6307351E-001
 1.3560058E+003, 2.3312585E+001, 1.6379937E-001
 1.3575395E+003, 2.3311638E+001, 1.6375635E-001
 1.3590997E+003, 2.3310672E+001, 1.6222104E-001
 1.3605997E+003, 2.3309720E+001, 1.6208716E-001
 1.3620769E+003, 2.3308800E+001, 1.6256299E-001
 1.3635769E+003, 2.3307880E+001, 1.6234580E-001
 1.3650293E+003, 2.3306974E+001, 1.6139958E-001
 1.3665293E+003, 2.3306067E+001, 1.6157553E-001
 1.3680433E+003, 2.3305145E+001, 1.6527174E-001
 1.3695318E+003, 2.3304229E+001, 1.5895932E-001
 1.3710699E+003, 2.3303297E+001, 1.6039608E-001
 1.3725255E+003, 2.3302396E+001, 1.6327007E-001
 1.3740188E+003, 2.3301492E+001, 1.5438973E-001
 1.3755188E+003, 2.3300580E+001, 1.5820383E-001
 1.3770490E+003, 2.3299668E+001, 1.5697517E-001
 1.3785135E+003, 2.3298769E+001, 1.5858548E-001
 1.3800403E+003, 2.3297878E+001, 1.5766710E-001
 1.3816000E+003, 2.3296950E+001, 1.5606290E-001
 1.3830185E+003, 2.3296058E+001, 1.5631591E-001
 1.3845185E+003, 2.3295189E+001, 1.5493595E-001
 1.3860941E+003, 2.3294285E+001, 1.5387053E-001
 1.3875327E+003, 2.3293401E+001, 1.5485654E-001
 1.3890290E+003, 2.3292543E+001, 1.5257657E-001
 1.3905682E+003, 2.3291663E+001, 1.5407903E-001
 1.3920590E+003, 2.3290788E+001, 1.5111025E-001
