s,kg/m2,kW
 1.9250401E+002, 3.6868517E+001, 1.9238694E+000
 1.9500063E+002, 3.6842111E+001, 1.9112974E+000
 1.9751578E+002, 3.6816269E+001, 1.9003779E+000
 2.0001882E+002, 3.6791614E+001, 1.8897957E+000
 2.0250962E+002, 3.6768931E+001, 1.8843769E+000
 2.0502031E+002, 3.6747084E+001, 1.8740203E+000
 2.0750670E+002, 3.6725437E+001, 1.8642342E+000
 2.1000720E+002, 3.6704510E+001, 1.8335635E+000
 2.1250463E+002, 3.6684634E+001, 1.7931077E+000
 2.1502042E+002, 3.6665454E+001, 1.7611448E+000
 2.1750081E+002, 3.6645901E+001, 1.7545224E+000
 2.2002021E+002, 3.6625711E+001, 1.7439222E+000
 2.2251397E+002, 3.6605623E+001, 1.7303367E+000
 2.2500480E+002, 3.6586508E+001, 1.7255317E+000
 2.2751814E+002, 3.6567697E+001, 1.6888674E+000
 2.3000553E+002, 3.6547932E+001, 1.6609014E+000
 2.3252085E+002, 3.6527695E+001, 1.6510661E+000
 2.3500082E+002, 3.6508049E+001, 1.6610274E+000
 2.3750029E+002, 3.6488774E+001, 1.6834160E+000
 2.4002597E+002, 3.6468331E+001, 1.7062777E+000
 2.4250487E+002, 3.6446189E+001, 1.7401301E+000
 2.4502528E+002, 3.6422549E+001, 1.7657642E+000
 2.4750193E+002, 3.6398103E+001, 1.7769708E+000
 2.5002225E+002, 3.6373582E+001, 1.7867431E+000
 2.5252302E+002, 3.6348247E+001, 1.8198154E+000
 2.5502522E+002, 3.6322358E+001, 1.8463997E+000
 2.5751687E+002, 3.6296637E+001, 1.8651885E+000
 2.6001174E+002, 3.6271149E+001, 1.8837473E+000
 2.6250480E+002, 3.6245616E+001, 1.8919204E+000
 2.6502569E+002, 3.6219751E+001, 1.9007965E+000
 2.6752433E+002, 3.6194418E+001, 1.9090811E+000
 2.7001361E+002, 3.6169064E+001, 1.9121025E+000
 2.7251908E+002, 3.6143088E+001, 1.9102995E+000
 2.7500425E+002, 3.6116739E+001, 1.9254790E+000
 2.7752186E+002, 3.6089871E+001, 1.9170029E+000
 2.8002323E+002, 3.6061901E+001, 1.9203027E+000
 2.8251647E+002, 3.6032766E+001, 1.9074891E+000
 2.8501847E+002, 3.6003364E+001, 1.8963273E+000
 2.8751136E+002, 3.5974509E+001, 1.8836002E+000
 2.9000954E+002, 3.5945782E+001, 1.8937535E+000
 2.9250283E+002, 3.5916097E+001, 1.8885869E+000
 2.9502397E+002, 3.5885432E+001, 1.8711627E+000
 2.9750810E+002, 3.5855169E+001, 1.8524224E+000
 3.0002342E+002, 3.5824511E+001, 1.8358545E+000
 3.0251776E+002, 3.5792720E+001, 1.8414316E+000
 3.0502785E+002, 3.5761045E+001, 1.8250506E+000
 3.0750426E+002, 3.5729555E+001, 1.8255739E+000
 3.1000702E+002, 3.5698364E+001, 1.8210009E+000
 3.1252003E+002, 3.5667619E+001, 1.8203657E+000
 3.1501109E+002, 3.5637659E+001, 1.8192599E+000
 3.1751926E+002, 3.5608339E+001, 1.8299639E+000
 3.2001705E+002, 3.5579157E+001, 1.8358108E+000
 3.2252087E+002, 3.5550083E+001, 1.8401297E+000
 3.2502463E+002, 3.5521114E+001, 1.8284589E+000
 3.2750958E+002, 3.5492221E+001, 1.8226842E+000
 3.3000931E+002, 3.5463371E+001, 1.7881787E+000
 3.3252574E+002, 3.5434737E+001, 1.7636969E+000
 3.3500296E+002, 3.5406365E+001, 1.7603101E+000
 3.3751151E+002, 3.5377601E+001, 1.7498189E+000
 3.4001036E+002, 3.5348395E+001, 1.7309031E+000
 3.4250184E+002, 3.5319374E+001, 1.7242239E+000
 3.4500673E+002, 3.5290545E+001, 1.7111625E+000
 3.4751484E+002, 3.5261740E+001, 1.7042528E+000
 3.5001536E+002, 3.5233040E+001, 1.6962250E+000
 3.5252652E+002, 3.5204145E+001, 1.6974997E+000
 3.5502009E+002, 3.5174835E+001, 1.7017645E+000
 3.5751730E+002, 3.5145130E+001, 1.7048356E+000
 3.6001912E+002, 3.5114922E+001, 1.7136173E+000
 3.6251982E+002, 3.5084588E+001, 1.7221112E+000
 3.6502428E+002, 3.5053933E+001, 1.7307314E+000
 3.6751401E+002, 3.5022637E+001, 1.7459496E+000
 3.7000192E+002, 3.4990842E+001, 1.7562766E+000
 3.7251138E+002, 3.4958597E+001, 1.7809111E+000
 3.7502411E+002, 3.4925976E+001, 1.7892702E+000
 3.7751531E+002, 3.4893199E+001, 1.8163140E+000
 3.8001149E+002, 3.4860052E+001, 1.8236337E+000
 3.8251251E+002, 3.4826263E+001, 1.8369832E+000
 3.8500626E+002, 3.4792228E+001, 1.8499458E+000
 3.8752289E+002, 3.4757968E+001, 1.8620512E+000
 3.9000681E+002, 3.4723521E+001, 1.8768347E+000
 3.9252444E+002, 3.4688583E+001, 1.8938682E+000
 3.9500022E+002, 3.4653105E+001, 1.9081577E+000
 3.9750891E+002, 3.4617143E+001, 1.9245846E+000
 4.0001419E+002, 3.4580434E+001, 1.9397206E+000
 4.0250304E+002, 3.4543299E+001, 1.9471190E+000
 4.0502355E+002, 3.4505449E+001, 1.9750203E+000
 4.0751001E+002, 3.4467088E+001, 1.9749379E+000
 4.1000176E+002, 3.4428562E+001, 1.9842170E+000
 4.1250845E+002, 3.4389462E+001, 2.0061566E+000
 4.1502088E+002, 3.4349619E+001, 2.0127468E+000
 4.1751006E+002, 3.4309504E+001, 2.0248821E+000
 4.2000050E+002, 3.4269040E+001, 2.0449166E+000
 4.2252271E+002, 3.4227472E+001, 2.0427579E+000
 4.2500638E+002, 3.4185758E+001, 2.0594531E+000
 4.2750723E+002, 3.4144306E+001, 2.0542823E+000
 4.3000767E+002, 3.4102669E+001, 2.0616070E+000
 4.3251065E+002, 3.4060902E+001, 2.0650822E+000
 4.3500291E+002, 3.4019138E+001, 2.0837709E+000
 4.3750110E+002, 3.3976992E+001, 2.0984392E+000
 4.4002443E+002, 3.3934175E+001, 2.1025582E+000
 4.4250724E+002, 3.3891345E+001, 2.1090103E+000
 4.4501328E+002, 3.3848796E+001, 2.1210495E+000
 4.4752481E+002, 3.3806060E+001, 2.1230253E+000
 4.5001310E+002, 3.3763489E+001, 2.1153573E+000
 4.5250321E+002, 3.3721130E+001, 2.1272433E+000
 4.5500979E+002, 3.3678760E+001, 2.1219441E+000
 4.5751347E+002, 3.3636425E+001, 2.1239282E+000
 4.6001547E+002, 3.3594364E+001, 2.1244978E+000
 4.6251830E+002, 3.3552473E+001, 2.1159260E+000
 4.6501838E+002, 3.3510718E+001, 2.1086261E+000
 4.6750525E+002, 3.3469238E+001, 2.0939848E+000
 4.7001783E+002, 3.3428120E+001, 2.0925717E+000
 4.7252664E+002, 3.3387055E+001, 2.0796421E+000
 4.7500485E+002, 3.3346140E+001, 2.0694628E+000
 4.7751486E+002, 3.3305314E+001, 2.0480992E+000
 4.8000770E+002, 3.3264544E+001, 2.0430643E+000
 4.8250586E+002, 3.3224465E+001, 2.0326400E+000
 4.8502124E+002, 3.3184586E+001, 2.0167515E+000
 4.8750621E+002, 3.3145315E+001, 1.9959420E+000
 4.9000661E+002, 3.3107094E+001, 1.9756433E+000
 4.9250560E+002, 3.3069428E+001, 1.9627487E+000
 4.9500791E+002, 3.3032373E+001, 1.9419357E+000
 4.9752507E+002, 3.2995733E+001, 1.9264699E+000
 5.0000209E+002, 3.2959708E+001, 1.9141891E+000
 5.0252410E+002, 3.2923924E+001, 1.9008807E+000
 5.0500694E+002, 3.2888407E+001, 1.8838618E+000
 5.0750605E+002, 3.2853667E+001, 1.8678828E+000
 5.1001306E+002, 3.2819474E+001, 1.8603625E+000
 5.1251096E+002, 3.2785944E+001, 1.8346005E+000
 5.1500933E+002, 3.2752732E+001, 1.8226125E+000
 5.1752063E+002, 3.2719805E+001, 1.8178858E+000
 5.2000598E+002, 3.2687253E+001, 1.8086690E+000
 5.2251141E+002, 3.2655084E+001, 1.8026817E+000
 5.2500898E+002, 3.2623428E+001, 1.7883495E+000
 5.2750727E+002, 3.2592229E+001, 1.7823175E+000
 5.3001828E+002, 3.2561210E+001, 1.7747289E+000
 5.3252309E+002, 3.2530653E+001, 1.7686361E+000
 5.3500702E+002, 3.2500820E+001, 1.7610959E+000
 5.3750886E+002, 3.2471490E+001, 1.7600688E+000
 5.4001318E+002, 3.2442435E+001, 1.7563295E+000
 5.4250502E+002, 3.2413547E+001, 1.7522239E+000
 5.4501095E+002, 3.2384682E+001, 1.7463930E+000
 5.4751447E+002, 3.2355949E+001, 1.7472286E+000
 5.5001711E+002, 3.2327352E+001, 1.7431186E+000
 5.5251327E+002, 3.2299087E+001, 1.7485413E+000
 5.5500533E+002, 3.2271308E+001, 1.7386476E+000
 5.5751108E+002, 3.2243844E+001, 1.7415957E+000
 5.6001551E+002, 3.2216703E+001, 1.7369700E+000
 5.6250758E+002, 3.2190132E+001, 1.7273288E+000
 5.6502139E+002, 3.2163811E+001, 1.7293039E+000
 5.6751417E+002, 3.2137790E+001, 1.7213720E+000
 5.7001590E+002, 3.2111920E+001, 1.7141077E+000
 5.7251154E+002, 3.2086106E+001, 1.7132106E+000
 5.7502155E+002, 3.2060480E+001, 1.7037904E+000
 5.7750892E+002, 3.2035175E+001, 1.6969048E+000
 5.8000675E+002, 3.2010256E+001, 1.6975506E+000
 5.8252607E+002, 3.1985545E+001, 1.6868719E+000
 5.8500531E+002, 3.1961223E+001, 1.6828842E+000
 5.8750097E+002, 3.1937388E+001, 1.6734316E+000
 5.9001245E+002, 3.1913714E+001, 1.6739583E+000
 5.9250601E+002, 3.1890425E+001, 1.6648068E+000
 5.9500396E+002, 3.1867626E+001, 1.6566487E+000
 5.9750688E+002, 3.1845134E+001, 1.6459257E+000
 6.0000615E+002, 3.1822934E+001, 1.6400763E+000
 6.0252169E+002, 3.1800850E+001, 1.6370228E+000
 6.0501632E+002, 3.1778957E+001, 1.6221677E+000
 6.0750838E+002, 3.1757427E+001, 1.6187829E+000
 6.1002026E+002, 3.1736097E+001, 1.6078630E+000
 6.1251586E+002, 3.1715004E+001, 1.5975169E+000
 6.1501778E+002, 3.1694396E+001, 1.5863230E+000
 6.1752602E+002, 3.1674169E+001, 1.5822027E+000
 6.2000103E+002, 3.1654364E+001, 1.5700461E+000
 6.2251555E+002, 3.1634720E+001, 1.5604595E+000
 6.2502651E+002, 3.1615143E+001, 1.5528130E+000
 6.2752030E+002, 3.1595896E+001, 1.5402761E+000
 6.3000266E+002, 3.1577101E+001, 1.5267281E+000
 6.3250843E+002, 3.1558536E+001, 1.5169698E+000
 6.3500342E+002, 3.1540163E+001, 1.5055456E+000
 6.3752936E+002, 3.1522041E+001, 1.4969439E+000
 6.4000872E+002, 3.1504237E+001, 1.4863773E+000
 6.4250879E+002, 3.1486793E+001, 1.4783232E+000
 6.4503160E+002, 3.1469423E+001, 1.4637153E+000
 6.4750406E+002, 3.1452483E+001, 1.4536615E+000
 6.5000886E+002, 3.1435993E+001, 1.4370311E+000
 6.5250092E+002, 3.1419757E+001, 1.4234015E+000
 6.5500480E+002, 3.1403746E+001, 1.4109522E+000
 6.5751874E+002, 3.1388041E+001, 1.3988886E+000
 6.6002055E+002, 3.1372709E+001, 1.3898869E+000
 6.6251746E+002, 3.1357750E+001, 1.3763866E+000
 6.6501428E+002, 3.1343057E+001, 1.3689773E+000
 6.6752004E+002, 3.1328574E+001, 1.3598910E+000
 6.7002202E+002, 3.1314335E+001, 1.3550421E+000
 6.7251770E+002, 3.1300346E+001, 1.3415201E+000
 6.7502804E+002, 3.1286498E+001, 1.3355674E+000
 6.7752293E+002, 3.1272864E+001, 1.3264269E+000
 6.8001345E+002, 3.1259555E+001, 1.3210821E+000
 6.8251128E+002, 3.1246528E+001, 1.3138579E+000
 6.8502680E+002, 3.1233733E+001, 1.3171767E+000
 6.8750386E+002, 3.1221237E+001, 1.3185058E+000
 6.9002835E+002, 3.1208922E+001, 1.3221236E+000
 6.9250418E+002, 3.1196695E+001, 1.3310023E+000
 6.9503017E+002, 3.1184521E+001, 1.3248102E+000
 6.9752491E+002, 3.1172429E+001, 1.3224982E+000
 7.0002238E+002, 3.1160569E+001, 1.3147973E+000
 7.0251194E+002, 3.1148933E+001, 1.3064572E+000
 7.0500408E+002, 3.1137500E+001, 1.3017261E+000
 7.0752600E+002, 3.1126145E+001, 1.2908934E+000
 7.1001806E+002, 3.1114894E+001, 1.2911840E+000
 7.1251319E+002, 3.1103780E+001, 1.2806465E+000
 7.1500129E+002, 3.1092766E+001, 1.2790175E+000
 7.1752375E+002, 3.1081742E+001, 1.2764339E+000
 7.2001734E+002, 3.1070753E+001, 1.2740420E+000
 7.2250086E+002, 3.1059875E+001, 1.2656078E+000
 7.2501136E+002, 3.1049008E+001, 1.2643950E+000
 7.2750227E+002, 3.1038240E+001, 1.2635413E+000
 7.3002205E+002, 3.1027605E+001, 1.2594632E+000
 7.3251345E+002, 3.1017078E+001, 1.2556479E+000
 7.3500492E+002, 3.1006691E+001, 1.2544469E+000
 7.3751931E+002, 3.0996267E+001, 1.2580900E+000
 7.4001960E+002, 3.0985817E+001, 1.2558445E+000
 7.4250045E+002, 3.0975478E+001, 1.2565268E+000
 7.4502311E+002, 3.0965154E+001, 1.2565928E+000
 7.4750607E+002, 3.0954867E+001, 1.2567019E+000
 7.5002406E+002, 3.0944659E+001, 1.2582740E+000
 7.5252819E+002, 3.0934447E+001, 1.2552523E+000
 7.5500293E+002, 3.0924338E+001, 1.2572479E+000
 7.5751964E+002, 3.0914222E+001, 1.2550059E+000
 7.6001095E+002, 3.0904129E+001, 1.2544572E+000
 7.6250662E+002, 3.0894161E+001, 1.2512998E+000
 7.6500771E+002, 3.0884256E+001, 1.2489537E+000
 7.6752747E+002, 3.0874357E+001, 1.2473982E+000
 7.7002090E+002, 3.0864511E+001, 1.2438870E+000
 7.7251326E+002, 3.0854755E+001, 1.2376605E+000
 7.7501863E+002, 3.0845051E+001, 1.2377731E+000
 7.7750556E+002, 3.0835468E+001, 1.2276013E+000
 7.8000639E+002, 3.0825965E+001, 1.2165864E+000
 7.8253124E+002, 3.0816438E+001, 1.2090305E+000
 7.8501180E+002, 3.0806993E+001, 1.2022103E+000
 7.8751570E+002, 3.0797676E+001, 1.1916367E+000
 7.9001857E+002, 3.0788428E+001, 1.1808592E+000
 7.9252096E+002, 3.0779287E+001, 1.1670578E+000
 7.9503124E+002, 3.0770215E+001, 1.1562025E+000
 7.9752636E+002, 3.0761216E+001, 1.1387422E+000
 8.0002920E+002, 3.0752312E+001, 1.1203530E+000
 8.0250530E+002, 3.0743607E+001, 1.1078283E+000
 8.0502817E+002, 3.0735016E+001, 1.0889933E+000
 8.0751979E+002, 3.0726499E+001, 1.0738634E+000
 8.1001953E+002, 3.0718124E+001, 1.0539626E+000
 8.1251467E+002, 3.0709814E+001, 1.0378456E+000
 8.1502233E+002, 3.0701591E+001, 1.0208395E+000
 8.1752004E+002, 3.0693538E+001, 1.0010041E+000
 8.2002578E+002, 3.0685676E+001, 9.8484751E-001
 8.2250397E+002, 3.0678011E+001, 9.6879952E-001
 8.2501779E+002, 3.0670476E+001, 9.5361696E-001
 8.2751239E+002, 3.0663050E+001, 9.3588180E-001
 8.3000331E+002, 3.0655794E+001, 9.2429653E-001
 8.3252971E+002, 3.0648639E+001, 9.1060520E-001
 8.3501193E+002, 3.0641641E+001, 9.0142967E-001
 8.3751223E+002, 3.0634824E+001, 8.9094427E-001
 8.4002640E+002, 3.0628094E+001, 8.8005106E-001
 8.4251699E+002, 3.0621487E+001, 8.7680622E-001
 8.4502904E+002, 3.0614964E+001, 8.7217036E-001
 8.4750874E+002, 3.0608525E+001, 8.6633348E-001
 8.5000655E+002, 3.0602160E+001, 8.6673478E-001
 8.5252465E+002, 3.0595803E+001, 8.6583984E-001
 8.5500846E+002, 3.0589504E+001, 8.6802744E-001
 8.5750391E+002, 3.0583267E+001, 8.6683089E-001
 8.6002256E+002, 3.0576980E+001, 8.7235581E-001
 8.6252045E+002, 3.0570653E+001, 8.7628008E-001
 8.6502935E+002, 3.0564317E+001, 8.8083468E-001
 8.6751083E+002, 3.0557991E+001, 8.8746985E-001
 8.7001234E+002, 3.0551662E+001, 8.8841870E-001
 8.7253223E+002, 3.0545253E+001, 8.9415356E-001
 8.7503083E+002, 3.0538811E+001, 8.9713832E-001
 8.7751889E+002, 3.0532394E+001, 9.0227356E-001
 8.8001089E+002, 3.0525972E+001, 9.0556489E-001
 8.8252899E+002, 3.0519515E+001, 9.0932277E-001
 8.8501339E+002, 3.0513052E+001, 9.0981363E-001
 8.8752542E+002, 3.0506585E+001, 9.1425389E-001
 8.9001553E+002, 3.0500096E+001, 9.1038600E-001
 8.9250779E+002, 3.0493639E+001, 9.1015451E-001
 8.9502922E+002, 3.0487173E+001, 9.1096540E-001
 8.9752370E+002, 3.0480716E+001, 9.1262749E-001
 9.0002682E+002, 3.0474301E+001, 9.0861840E-001
 9.0251450E+002, 3.0467943E+001, 9.0792675E-001
 9.0501388E+002, 3.0461634E+001, 9.0602878E-001
 9.0752162E+002, 3.0455259E+001, 9.0213527E-001
 9.1002453E+002, 3.0448962E+001, 8.8923752E-001
 9.1251837E+002, 3.0442774E+001, 8.7627951E-001
 9.1500367E+002, 3.0436690E+001, 8.6654422E-001
 9.1751983E+002, 3.0430657E+001, 8.5546802E-001
 9.2000389E+002, 3.0424710E+001, 8.4187359E-001
 9.2252529E+002, 3.0418847E+001, 8.2963892E-001
 9.2501862E+002, 3.0413065E+001, 8.1776411E-001
 9.2751060E+002, 3.0407410E+001, 8.0202920E-001
 9.3000089E+002, 3.0401859E+001, 7.8869233E-001
 9.3250628E+002, 3.0396387E+001, 7.7367691E-001
 9.3503790E+002, 3.0390954E+001, 7.5885018E-001
 9.3752309E+002, 3.0385636E+001, 7.4352268E-001
 9.4000803E+002, 3.0380453E+001, 7.2738270E-001
 9.4251057E+002, 3.0375352E+001, 7.1140052E-001
 9.4500790E+002, 3.0370335E+001, 6.9545786E-001
 9.4753785E+002, 3.0365377E+001, 6.7751653E-001
 9.5003238E+002, 3.0360521E+001, 6.6019733E-001
 9.5251898E+002, 3.0355795E+001, 6.4352264E-001
 9.5503321E+002, 3.0351147E+001, 6.2478868E-001
 9.5751418E+002, 3.0346615E+001, 6.0764533E-001
 9.6002029E+002, 3.0342200E+001, 5.8946373E-001
 9.6252231E+002, 3.0337865E+001, 5.7036483E-001
 9.6500659E+002, 3.0333650E+001, 5.5276264E-001
 9.6753307E+002, 3.0329526E+001, 5.3356279E-001
 9.7003995E+002, 3.0325488E+001, 5.1594665E-001
 9.7252279E+002, 3.0321591E+001, 4.9728197E-001
 9.7500539E+002, 3.0317811E+001, 4.7982740E-001
 9.7750763E+002, 3.0314113E+001, 4.6197609E-001
 9.8000335E+002, 3.0310504E+001, 4.4455238E-001
 9.8252390E+002, 3.0306974E+001, 4.2668193E-001
 9.8501501E+002, 3.0303543E+001, 4.1015590E-001
 9.8754397E+002, 3.0300199E+001, 3.9346450E-001
 9.9002985E+002, 3.0296952E+001, 3.7718248E-001
 9.9250650E+002, 3.0293828E+001, 3.6177596E-001
 9.9503017E+002, 3.0290764E+001, 3.4629314E-001
 9.9754234E+002, 3.0287764E+001, 3.3169550E-001
 1.0000456E+003, 3.0284853E+001, 3.1706134E-001
 1.0025084E+003, 3.0282046E+001, 3.0338159E-001
 1.0050230E+003, 3.0279299E+001, 2.8951945E-001
 1.0075259E+003, 3.0276604E+001, 2.7706533E-001
 1.0100099E+003, 3.0273998E+001, 2.6518508E-001
 1.0125195E+003, 3.0271452E+001, 2.5239070E-001
 1.0150440E+003, 3.0268949E+001, 2.4166538E-001
 1.0175141E+003, 3.0266524E+001, 2.3089142E-001
 1.0200051E+003, 3.0264168E+001, 2.2076027E-001
 1.0225267E+003, 3.0261838E+001, 2.1085256E-001
 1.0250471E+003, 3.0259539E+001, 2.0102337E-001
 1.0275392E+003, 3.0257305E+001, 1.9294559E-001
 1.0300076E+003, 3.0255134E+001, 1.8411495E-001
 1.0325274E+003, 3.0252994E+001, 1.7653891E-001
 1.0350118E+003, 3.0250879E+001, 1.6863579E-001
 1.0375097E+003, 3.0248808E+001, 1.6124250E-001
 1.0400273E+003, 3.0246757E+001, 1.5420864E-001
 1.0425104E+003, 3.0244745E+001, 1.4839818E-001
 1.0450186E+003, 3.0242769E+001, 1.4192543E-001
 1.0475397E+003, 3.0240805E+001, 1.3619091E-001
 1.0500484E+003, 3.0238866E+001, 1.3058686E-001
 1.0525570E+003, 3.0236960E+001, 1.2537607E-001
 1.0550251E+003, 3.0235096E+001, 1.2047597E-001
 1.0575256E+003, 3.0233255E+001, 1.1563286E-001
 1.0600054E+003, 3.0231434E+001, 1.1183638E-001
 1.0625131E+003, 3.0229631E+001, 1.0703795E-001
 1.0650424E+003, 3.0227831E+001, 1.0350677E-001
 1.0675219E+003, 3.0226057E+001, 9.9741325E-002
 1.0700046E+003, 3.0224318E+001, 9.6077507E-002
 1.0725169E+003, 3.0222579E+001, 9.2855056E-002
 1.0750436E+003, 3.0220846E+001, 8.9895897E-002
 1.0775622E+003, 3.0219121E+001, 8.6626268E-002
 1.0800528E+003, 3.0217424E+001, 8.3778518E-002
 1.0825577E+003, 3.0215749E+001, 8.1250733E-002
 1.0850345E+003, 3.0214090E+001, 7.8592509E-002
 1.0875604E+003, 3.0212437E+001, 7.6341681E-002
 1.0900035E+003, 3.0210809E+001, 7.3857885E-002
 1.0925045E+003, 3.0209198E+001, 7.1653587E-002
 1.0950505E+003, 3.0207568E+001, 6.9671478E-002
 1.0975377E+003, 3.0205955E+001, 6.7733169E-002
 1.1000094E+003, 3.0204378E+001, 6.5629358E-002
 1.1025441E+003, 3.0202796E+001, 6.3653504E-002
 1.1050232E+003, 3.0201221E+001, 6.1953718E-002
 1.1075107E+003, 3.0199673E+001, 6.0057715E-002
 1.1100017E+003, 3.0198126E+001, 5.8515272E-002
 1.1125441E+003, 3.0196573E+001, 5.7108805E-002
 1.1150159E+003, 3.0195036E+001, 5.5656464E-002
 1.1175537E+003, 3.0193512E+001, 5.4279220E-002
 1.1200368E+003, 3.0191993E+001, 5.2920679E-002
 1.1225065E+003, 3.0190506E+001, 5.1791475E-002
 1.1250479E+003, 3.0189009E+001, 5.0406500E-002
 1.1275631E+003, 3.0187509E+001, 4.9315176E-002
 1.1300065E+003, 3.0186048E+001, 4.8213716E-002
 1.1325418E+003, 3.0184591E+001, 4.7258608E-002
 1.1350058E+003, 3.0183136E+001, 4.6062164E-002
 1.1375457E+003, 3.0181688E+001, 4.5184642E-002
 1.1400660E+003, 3.0180234E+001, 4.4220976E-002
 1.1425058E+003, 3.0178815E+001, 4.3280973E-002
 1.1450500E+003, 3.0177398E+001, 4.2515986E-002
 1.1475584E+003, 3.0175969E+001, 4.1600651E-002
 1.1500507E+003, 3.0174561E+001, 4.0864722E-002
 1.1525222E+003, 3.0173172E+001, 4.0102197E-002
 1.1550249E+003, 3.0171789E+001, 3.9480893E-002
 1.1575455E+003, 3.0170400E+001, 3.8551241E-002
 1.1600217E+003, 3.0169025E+001, 3.8011125E-002
