s,C,C,kg/m2,kW/kg
 2.7800000E+002, 2.9808000E+002, 2.9628670E+002, 9.0721032E-003, 1.2903021E+002
 2.7900000E+002, 2.9904000E+002, 2.9734754E+002, 8.9385593E-003, 1.2056514E+002
 2.8000000E+002, 3.0000000E+002, 2.9839168E+002, 8.8129996E-003, 1.1335697E+002
 2.8100000E+002, 3.0096000E+002, 2.9931494E+002, 8.6953943E-003, 1.0617558E+002
 2.8200000E+002, 3.0208000E+002, 3.0030061E+002, 8.5867189E-003, 9.8113661E+001
 2.8300000E+002, 3.0304000E+002, 3.0136473E+002, 8.4855513E-003, 9.1335481E+001
 2.8400000E+002, 3.0400000E+002, 3.0240364E+002, 8.3906334E-003, 8.5693291E+001
 2.8500000E+002, 3.0496000E+002, 3.0332786E+002, 8.3019033E-003, 8.0106789E+001
 2.8600000E+002, 3.0608000E+002, 3.0431133E+002, 8.2199264E-003, 7.4009997E+001
 2.8700000E+002, 3.0704000E+002, 3.0537869E+002, 8.1436053E-003, 6.8903897E+001
 2.8800000E+002, 3.0800000E+002, 3.0641288E+002, 8.0719147E-003, 6.4723516E+001
 2.8900000E+002, 3.0896000E+002, 3.0733840E+002, 8.0048359E-003, 6.0559922E+001
 2.9000000E+002, 3.1008000E+002, 3.0831983E+002, 7.9427265E-003, 5.6073542E+001
 2.9100000E+002, 3.1104000E+002, 3.0939013E+002, 7.8847840E-003, 5.2311620E+001
 2.9200000E+002, 3.1200000E+002, 3.1042027E+002, 7.8302103E-003, 4.9270445E+001
 2.9300000E+002, 3.1296000E+002, 3.1134710E+002, 7.7790317E-003, 4.6205251E+001
 2.9400000E+002, 3.1408000E+002, 3.1232681E+002, 7.7314951E-003, 4.2917445E+001
 2.9500000E+002, 3.1504000E+002, 3.1339963E+002, 7.6870230E-003, 4.0150746E+001
 2.9600000E+002, 3.1600000E+002, 3.1442640E+002, 7.6450034E-003, 3.7936854E+001
 2.9700000E+002, 3.1696000E+002, 3.1535439E+002, 7.6054912E-003, 3.5673202E+001
 2.9800000E+002, 3.1808000E+002, 3.1633271E+002, 7.5686676E-003, 3.3246091E+001
 2.9900000E+002, 3.1904000E+002, 3.1740767E+002, 7.5341164E-003, 3.1194789E+001
 3.0000000E+002, 3.2000000E+002, 3.1843162E+002, 7.5013679E-003, 2.9567485E+001
 3.0100000E+002, 3.2096000E+002, 3.1936061E+002, 7.4704902E-003, 2.7878679E+001
 3.0200000E+002, 3.2208000E+002, 3.2033783E+002, 7.4416218E-003, 2.6065052E+001
 3.0300000E+002, 3.2304000E+002, 3.2141460E+002, 7.4144589E-003, 2.4525581E+001
 3.0400000E+002, 3.2400000E+002, 3.2243619E+002, 7.3886389E-003, 2.3313496E+001
 3.0500000E+002, 3.2496000E+002, 3.2336599E+002, 7.3642329E-003, 2.2037429E+001
 3.0600000E+002, 3.2608000E+002, 3.2434238E+002, 7.3413489E-003, 2.0663789E+001
 3.0700000E+002, 3.2704000E+002, 3.2542065E+002, 7.3197621E-003, 1.9493164E+001
 3.0800000E+002, 3.2800000E+002, 3.2644027E+002, 7.2991901E-003, 1.8577667E+001
 3.0900000E+002, 3.2896000E+002, 3.2737074E+002, 7.2797008E-003, 1.7600920E+001
 3.1000000E+002, 3.3008000E+002, 3.2834647E+002, 7.2613798E-003, 1.6546802E+001
 3.1100000E+002, 3.3104000E+002, 3.2942604E+002, 7.2440583E-003, 1.5645402E+001
 3.1200000E+002, 3.3200000E+002, 3.3044396E+002, 7.2275139E-003, 1.4944786E+001
 3.1300000E+002, 3.3296000E+002, 3.3137498E+002, 7.2118088E-003, 1.4188185E+001
 3.1400000E+002, 3.3408000E+002, 3.3235022E+002, 7.1970117E-003, 1.3369663E+001
 3.1500000E+002, 3.3504000E+002, 3.3343089E+002, 7.1829936E-003, 1.2667797E+001
 3.1600000E+002, 3.3600000E+002, 3.3444735E+002, 7.1695780E-003, 1.2125495E+001
 3.1700000E+002, 3.3696000E+002, 3.3537882E+002, 7.1568202E-003, 1.1533432E+001
 3.1800000E+002, 3.3808000E+002, 3.3635369E+002, 7.1447756E-003, 1.0891492E+001
 3.1900000E+002, 3.3904000E+002, 3.3743530E+002, 7.1333443E-003, 1.0339983E+001
 3.2000000E+002, 3.4000000E+002, 3.3845049E+002, 7.1223851E-003, 9.9165194E+000
 3.2100000E+002, 3.4096000E+002, 3.3938232E+002, 7.1119462E-003, 9.4496141E+000
 3.2200000E+002, 3.4208000E+002, 3.4035693E+002, 7.1020726E-003, 8.9423451E+000
 3.2300000E+002, 3.4304000E+002, 3.4143937E+002, 7.0926860E-003, 8.5062058E+000
 3.2400000E+002, 3.4400000E+002, 3.4245343E+002, 7.0836722E-003, 8.1738820E+000
 3.2500000E+002, 3.4496000E+002, 3.4338556E+002, 7.0750732E-003, 7.8041055E+000
 3.2600000E+002, 3.4608000E+002, 3.4435997E+002, 7.0669253E-003, 7.4015604E+000
 3.2700000E+002, 3.4704000E+002, 3.4544315E+002, 7.0591664E-003, 7.0558363E+000
 3.2800000E+002, 3.4800000E+002, 3.4645619E+002, 7.0517037E-003, 6.7953054E+000
 3.2900000E+002, 3.4896000E+002, 3.4738858E+002, 7.0445731E-003, 6.5028041E+000
 3.3000000E+002, 3.5008000E+002, 3.4836286E+002, 7.0378041E-003, 6.1836587E+000
 3.3100000E+002, 3.5104000E+002, 3.4944668E+002, 7.0313470E-003, 5.9107470E+000
 3.3200000E+002, 3.5200000E+002, 3.5045882E+002, 7.0251254E-003, 5.7088701E+000
 3.3300000E+002, 3.5296000E+002, 3.5139141E+002, 7.0191698E-003, 5.4799621E+000
 3.3400000E+002, 3.5408000E+002, 3.5236560E+002, 7.0135045E-003, 5.2294047E+000
 3.3500000E+002, 3.5504000E+002, 3.5345000E+002, 7.0080889E-003, 5.0173968E+000
 3.3600000E+002, 3.5600000E+002, 3.5446132E+002, 7.0028594E-003, 4.8659961E+000
 3.3700000E+002, 3.5696000E+002, 3.5539408E+002, 6.9978419E-003, 4.6920023E+000
 3.3800000E+002, 3.5808000E+002, 3.5636823E+002, 6.9930563E-003, 4.5004929E+000
 3.3900000E+002, 3.5904000E+002, 3.5745315E+002, 6.9884689E-003, 4.3422624E+000
 3.4000000E+002, 3.6000000E+002, 3.5846371E+002, 6.9840258E-003, 4.2375493E+000
 3.4100000E+002, 3.6096000E+002, 3.5939661E+002, 6.9797488E-003, 4.1142640E+000
 3.4200000E+002, 3.6208000E+002, 3.6037076E+002, 6.9756543E-003, 3.9769537E+000
 3.4300000E+002, 3.6304000E+002, 3.6145614E+002, 6.9717134E-003, 3.8698382E+000
 3.4400000E+002, 3.6400000E+002, 3.6246601E+002, 6.9678796E-003, 3.8124069E+000
 3.4500000E+002, 3.6496000E+002, 3.6339902E+002, 6.9641709E-003, 3.7401137E+000
 3.4600000E+002, 3.6608000E+002, 3.6437319E+002, 6.9606007E-003, 3.6568228E+000
 3.4700000E+002, 3.6704000E+002, 3.6545900E+002, 6.9571434E-003, 3.6028333E+000
 3.4800000E+002, 3.6800000E+002, 3.6646823E+002, 6.9537572E-003, 3.5981887E+000
 3.4900000E+002, 3.6896000E+002, 3.6740132E+002, 6.9504571E-003, 3.5821952E+000
 3.5000000E+002, 3.7008000E+002, 3.6837556E+002, 6.9472536E-003, 3.5579150E+000
 3.5100000E+002, 3.7104000E+002, 3.6946175E+002, 6.9441231E-003, 3.5644665E+000
 3.5200000E+002, 3.7200000E+002, 3.7047040E+002, 6.9410259E-003, 3.6241072E+000
 3.5300000E+002, 3.7296000E+002, 3.7140353E+002, 6.9379740E-003, 3.6758171E+000
 3.5400000E+002, 3.7408000E+002, 3.7237787E+002, 6.9349759E-003, 3.7217394E+000
 3.5500000E+002, 3.7504000E+002, 3.7346438E+002, 6.9320080E-003, 3.8029222E+000
 3.5600000E+002, 3.7600000E+002, 3.7447251E+002, 6.9290300E-003, 3.9460176E+000
 3.5700000E+002, 3.7696000E+002, 3.7540566E+002, 6.9260515E-003, 4.0845621E+000
 3.5800000E+002, 3.7808000E+002, 3.7638014E+002, 6.9230787E-003, 4.2196333E+000
 3.5900000E+002, 3.7904000E+002, 3.7746693E+002, 6.9200867E-003, 4.3980238E+000
 3.6000000E+002, 3.8000000E+002, 3.7847460E+002, 6.9170313E-003, 4.6536819E+000
 3.6100000E+002, 3.8096000E+002, 3.7940771E+002, 6.9139197E-003, 4.9080696E+000
 3.6200000E+002, 3.8208000E+002, 3.8038240E+002, 6.9107565E-003, 5.1609757E+000
 3.6300000E+002, 3.8304000E+002, 3.8146940E+002, 6.9075129E-003, 5.4698681E+000
 3.6400000E+002, 3.8400000E+002, 3.8247668E+002, 6.9041373E-003, 5.8798293E+000
 3.6500000E+002, 3.8496000E+002, 3.8340970E+002, 6.9006345E-003, 6.2913739E+000
 3.6600000E+002, 3.8608000E+002, 3.8438466E+002, 6.8970084E-003, 6.7026167E+000
 3.6700000E+002, 3.8704000E+002, 3.8547180E+002, 6.8932236E-003, 7.1882575E+000
 3.6800000E+002, 3.8800000E+002, 3.8647878E+002, 6.8892162E-003, 7.8094591E+000
 3.6900000E+002, 3.8896000E+002, 3.8741162E+002, 6.8849899E-003, 8.4337921E+000
 3.7000000E+002, 3.9008000E+002, 3.8838696E+002, 6.8805480E-003, 9.0569847E+000
 3.7100000E+002, 3.9104000E+002, 3.8947413E+002, 6.8758459E-003, 9.7797711E+000
 3.7200000E+002, 3.9200000E+002, 3.9048095E+002, 6.8708023E-003, 1.0685446E+001
 3.7300000E+002, 3.9296000E+002, 3.9141349E+002, 6.8654206E-003, 1.1592557E+001
 3.7400000E+002, 3.9408000E+002, 3.9238936E+002, 6.8597060E-003, 1.2493097E+001
 3.7500000E+002, 3.9504000E+002, 3.9347642E+002, 6.8536015E-003, 1.3525605E+001
 3.7600000E+002, 3.9600000E+002, 3.9448323E+002, 6.8470023E-003, 1.4802247E+001
 3.7700000E+002, 3.9696000E+002, 3.9541530E+002, 6.8399147E-003, 1.6071601E+001
 3.7800000E+002, 3.9808000E+002, 3.9639190E+002, 6.8323497E-003, 1.7319425E+001
 3.7900000E+002, 3.9904000E+002, 3.9747866E+002, 6.8242353E-003, 1.8737565E+001
 3.8000000E+002, 4.0000000E+002, 3.9848568E+002, 6.8154381E-003, 2.0473328E+001
 3.8100000E+002, 4.0096000E+002, 3.9941706E+002, 6.8059729E-003, 2.2179440E+001
 3.8200000E+002, 4.0208000E+002, 4.0039466E+002, 6.7958637E-003, 2.3831070E+001
 3.8300000E+002, 4.0304000E+002, 4.0148088E+002, 6.7850226E-003, 2.5693334E+001
 3.8400000E+002, 4.0400000E+002, 4.0248836E+002, 6.7732853E-003, 2.7952199E+001
 3.8500000E+002, 4.0496000E+002, 4.0341878E+002, 6.7606848E-003, 3.0135468E+001
 3.8600000E+002, 4.0608000E+002, 4.0439769E+002, 6.7472701E-003, 3.2200873E+001
 3.8700000E+002, 4.0704000E+002, 4.0548308E+002, 6.7329400E-003, 3.4511657E+001
 3.8800000E+002, 4.0800000E+002, 4.0649133E+002, 6.7175021E-003, 3.7289960E+001
 3.8900000E+002, 4.0896000E+002, 4.0742047E+002, 6.7010218E-003, 3.9911353E+001
 3.9000000E+002, 4.1008000E+002, 4.0840105E+002, 6.6835915E-003, 4.2307002E+001
 3.9100000E+002, 4.1104000E+002, 4.0948529E+002, 6.6651021E-003, 4.4967681E+001
 3.9200000E+002, 4.1200000E+002, 4.1049463E+002, 6.6453442E-003, 4.8140013E+001
 3.9300000E+002, 4.1296000E+002, 4.1142214E+002, 6.6244330E-003, 5.1030946E+001
 3.9400000E+002, 4.1408000E+002, 4.1240476E+002, 6.6025251E-003, 5.3535957E+001
 3.9500000E+002, 4.1504000E+002, 4.1348754E+002, 6.5795123E-003, 5.6304766E+001
 3.9600000E+002, 4.1600000E+002, 4.1449824E+002, 6.5551851E-003, 5.9586890E+001
 3.9700000E+002, 4.1696000E+002, 4.1542383E+002, 6.5297227E-003, 6.2426770E+001
 3.9800000E+002, 4.1808000E+002, 4.1640876E+002, 6.5033630E-003, 6.4679908E+001
 3.9900000E+002, 4.1904000E+002, 4.1748986E+002, 6.4760040E-003, 6.7181154E+001
 4.0000000E+002, 4.2000000E+002, 4.1850205E+002, 6.4474527E-003, 7.0155606E+001
 4.0100000E+002, 4.2096000E+002, 4.1942560E+002, 6.4179555E-003, 7.2521102E+001
 4.0200000E+002, 4.2208000E+002, 4.2041291E+002, 6.3878307E-003, 7.4098897E+001
 4.0300000E+002, 4.2304000E+002, 4.2149231E+002, 6.3569801E-003, 7.5916010E+001
 4.0400000E+002, 4.2400000E+002, 4.2250591E+002, 6.3252344E-003, 7.8148681E+001
 4.0500000E+002, 4.2496000E+002, 4.2342751E+002, 6.2928896E-003, 7.9647828E+001
 4.0600000E+002, 4.2608000E+002, 4.2441701E+002, 6.2603215E-003, 8.0217101E+001
 4.0700000E+002, 4.2704000E+002, 4.2549494E+002, 6.2274231E-003, 8.1047342E+001
 4.0800000E+002, 4.2800000E+002, 4.2650957E+002, 6.1940413E-003, 8.2253119E+001
 4.0900000E+002, 4.2896000E+002, 4.2742964E+002, 6.1604897E-003, 8.2681855E+001
 4.1000000E+002, 4.3008000E+002, 4.2842081E+002, 6.1271593E-003, 8.2141886E+001
 4.1100000E+002, 4.3104000E+002, 4.2949780E+002, 6.0939209E-003, 8.1918969E+001
 4.1200000E+002, 4.3200000E+002, 4.3051282E+002, 6.0606223E-003, 8.2069102E+001
 4.1300000E+002, 4.3296000E+002, 4.3143203E+002, 6.0275606E-003, 8.1482918E+001
 4.1400000E+002, 4.3408000E+002, 4.3242413E+002, 5.9951001E-003, 7.9994155E+001
 4.1500000E+002, 4.3504000E+002, 4.3350087E+002, 5.9630840E-003, 7.8890730E+001
 4.1600000E+002, 4.3600000E+002, 4.3451554E+002, 5.9313495E-003, 7.8187086E+001
 4.1700000E+002, 4.3696000E+002, 4.3543466E+002, 5.9001557E-003, 7.6840872E+001
 4.1800000E+002, 4.3808000E+002, 4.3642686E+002, 5.8698130E-003, 7.4726101E+001
 4.1900000E+002, 4.3904000E+002, 4.3750413E+002, 5.8401444E-003, 7.3046473E+001
 4.2000000E+002, 4.4000000E+002, 4.3851768E+002, 5.8109741E-003, 7.1798627E+001
 4.2100000E+002, 4.4096000E+002, 4.3943747E+002, 5.7825181E-003, 7.0015273E+001
 4.2200000E+002, 4.4208000E+002, 4.4042901E+002, 5.7550243E-003, 6.7618558E+001
 4.2300000E+002, 4.4304000E+002, 4.4150749E+002, 5.7283100E-003, 6.5670823E+001
 4.2400000E+002, 4.4400000E+002, 4.4251927E+002, 5.7021921E-003, 6.4172731E+001
 4.2500000E+002, 4.4496000E+002, 4.4344039E+002, 5.6768487E-003, 6.2233502E+001
 4.2600000E+002, 4.4608000E+002, 4.4443064E+002, 5.6524696E-003, 5.9824472E+001
 4.2700000E+002, 4.4704000E+002, 4.4551087E+002, 5.6288807E-003, 5.7843446E+001
 4.2800000E+002, 4.4800000E+002, 4.4652042E+002, 5.6058997E-003, 5.6309309E+001
 4.2900000E+002, 4.4896000E+002, 4.4744335E+002, 5.5836754E-003, 5.4407276E+001
 4.3000000E+002, 4.5008000E+002, 4.4843185E+002, 5.5623500E-003, 5.2153404E+001
 4.3100000E+002, 4.5104000E+002, 4.4951421E+002, 5.5417670E-003, 5.0283436E+001
 4.3200000E+002, 4.5200000E+002, 4.5052120E+002, 5.5217522E-003, 4.8840128E+001
 4.3300000E+002, 4.5296000E+002, 4.5144628E+002, 5.5024325E-003, 4.7083092E+001
 4.3400000E+002, 4.5408000E+002, 4.5243272E+002, 5.4839135E-003, 4.5065290E+001
 4.3500000E+002, 4.5504000E+002, 4.5351747E+002, 5.4660607E-003, 4.3377029E+001
 4.3600000E+002, 4.5600000E+002, 4.5452171E+002, 5.4487120E-003, 4.2084281E+001
 4.3700000E+002, 4.5696000E+002, 4.5544914E+002, 5.4319781E-003, 4.0518154E+001
 4.3800000E+002, 4.5808000E+002, 4.5643333E+002, 5.4159375E-003, 3.8759613E+001
 4.3900000E+002, 4.5904000E+002, 4.5752062E+002, 5.4004775E-003, 3.7275368E+001
 4.4000000E+002, 4.6000000E+002, 4.5852200E+002, 5.3854502E-003, 3.6150607E+001
 4.4100000E+002, 4.6096000E+002, 4.5945193E+002, 5.3709543E-003, 3.4783740E+001
 4.4200000E+002, 4.6208000E+002, 4.6043373E+002, 5.3570475E-003, 3.3275359E+001
 4.4300000E+002, 4.6304000E+002, 4.6152367E+002, 5.3436378E-003, 3.1990417E+001
 4.4400000E+002, 4.6400000E+002, 4.6252212E+002, 5.3305916E-003, 3.1028255E+001
 4.4500000E+002, 4.6496000E+002, 4.6345465E+002, 5.3179975E-003, 2.9849436E+001
 4.4600000E+002, 4.6608000E+002, 4.6443396E+002, 5.3058983E-003, 2.8567132E+001
 4.4700000E+002, 4.6704000E+002, 4.6552662E+002, 5.2942198E-003, 2.7464018E+001
 4.4800000E+002, 4.6800000E+002, 4.6652210E+002, 5.2828417E-003, 2.6648745E+001
 4.4900000E+002, 4.6896000E+002, 4.6745729E+002, 5.2718447E-003, 2.5638402E+001
 4.5000000E+002, 4.7008000E+002, 4.6843410E+002, 5.2612601E-003, 2.4553216E+001
 4.5100000E+002, 4.7104000E+002, 4.6952937E+002, 5.2510264E-003, 2.3615108E+001
 4.5200000E+002, 4.7200000E+002, 4.7052224E+002, 5.2410319E-003, 2.2941056E+001
 4.5300000E+002, 4.7296000E+002, 4.7145945E+002, 5.2313472E-003, 2.2097932E+001
 4.5400000E+002, 4.7408000E+002, 4.7243470E+002, 5.2219934E-003, 2.1204381E+001
 4.5500000E+002, 4.7504000E+002, 4.7353143E+002, 5.2129204E-003, 2.0428938E+001
 4.5600000E+002, 4.7600000E+002, 4.7452289E+002, 5.2040310E-003, 1.9879670E+001
 4.5700000E+002, 4.7696000E+002, 4.7546104E+002, 5.1953898E-003, 1.9176999E+001
 4.5800000E+002, 4.7808000E+002, 4.7643562E+002, 5.1870155E-003, 1.8430703E+001
 4.5900000E+002, 4.7904000E+002, 4.7753310E+002, 5.1788670E-003, 1.7779682E+001
 4.6000000E+002, 4.8000000E+002, 4.7785183E+002, 5.1707889E-003, 1.7447221E+001
 4.6100000E+002, 4.8096000E+002, 4.8000657E+002, 5.1633569E-003, 1.5874729E+001
 4.6200000E+002, 4.8208000E+002, 4.8000302E+002, 5.1554271E-003, 1.6863334E+001
 4.6300000E+002, 4.8304000E+002, 4.8188556E+002, 5.1482435E-003, 1.5033776E+001
 4.6400000E+002, 4.8400000E+002, 4.8224387E+002, 5.1407315E-003, 1.5620720E+001
 4.6500000E+002, 4.8496000E+002, 4.8369064E+002, 5.1337240E-003, 1.4343294E+001
 4.6600000E+002, 4.8608000E+002, 4.8425502E+002, 5.1266246E-003, 1.4390060E+001
 4.6700000E+002, 4.8704000E+002, 4.8568389E+002, 5.1198796E-003, 1.3454218E+001
 4.6800000E+002, 4.8800000E+002, 4.8640621E+002, 5.1130474E-003, 1.3480552E+001
 4.6900000E+002, 4.8896000E+002, 4.8756137E+002, 5.1064709E-003, 1.2761914E+001
 4.7000000E+002, 4.9008000E+002, 4.8836038E+002, 5.0999314E-003, 1.2513213E+001
 4.7100000E+002, 4.9104000E+002, 4.8960082E+002, 5.0935852E-003, 1.1932784E+001
 4.7200000E+002, 4.9200000E+002, 4.9047475E+002, 5.0872271E-003, 1.1781955E+001
 4.7300000E+002, 4.9296000E+002, 4.9150771E+002, 5.0810159E-003, 1.1298414E+001
 4.7400000E+002, 4.9408000E+002, 4.9240546E+002, 5.0748732E-003, 1.0976941E+001
 4.7500000E+002, 4.9504000E+002, 4.9356632E+002, 5.0688480E-003, 1.0557138E+001
 4.7600000E+002, 4.9600000E+002, 4.9384920E+002, 5.0627735E-003, 1.0420021E+001
 4.7700000E+002, 4.9696000E+002, 4.9602554E+002, 5.0570904E-003, 9.5170149E+000
 4.7800000E+002, 4.9808000E+002, 4.9598740E+002, 5.0510048E-003, 1.0109955E+001
 4.7900000E+002, 4.9904000E+002, 4.9791289E+002, 5.0453754E-003, 9.0436373E+000
 4.8000000E+002, 5.0000000E+002, 4.9822422E+002, 5.0394448E-003, 9.4199562E+000
 4.8100000E+002, 5.0096000E+002, 4.9971772E+002, 5.0338185E-003, 8.6578112E+000
 4.8200000E+002, 5.0208000E+002, 5.0023702E+002, 5.0280511E-003, 8.7220651E+000
 4.8300000E+002, 5.0304000E+002, 5.0170927E+002, 5.0224902E-003, 8.1557200E+000
 4.8400000E+002, 5.0400000E+002, 5.0239065E+002, 5.0167925E-003, 8.2026950E+000
 4.8500000E+002, 5.0496000E+002, 5.0358255E+002, 5.0112341E-003, 7.7638042E+000
 4.8600000E+002, 5.0608000E+002, 5.0434868E+002, 5.0056319E-003, 7.6438028E+000
 4.8700000E+002, 5.0704000E+002, 5.0561929E+002, 5.0001261E-003, 7.2889296E+000
 4.8800000E+002, 5.0800000E+002, 5.0646569E+002, 4.9945448E-003, 7.2197942E+000
 4.8900000E+002, 5.0896000E+002, 5.0752242E+002, 4.9890270E-003, 6.9239666E+000
 4.9000000E+002, 5.1008000E+002, 5.0777330E+002, 4.9834517E-003, 6.7741441E+000
 4.9100000E+002, 5.1104000E+002, 5.1010291E+002, 4.9781578E-003, 6.2086859E+000
 4.9200000E+002, 5.1200000E+002, 5.1007041E+002, 4.9724439E-003, 6.6571056E+000
 4.9300000E+002, 5.1296000E+002, 5.1185413E+002, 4.9670602E-003, 5.9795826E+000
 4.9400000E+002, 5.1408000E+002, 5.1212730E+002, 4.9614297E-003, 6.1543646E+000
 4.9500000E+002, 5.1504000E+002, 5.1380846E+002, 4.9560193E-003, 5.6626319E+000
 4.9600000E+002, 5.1600000E+002, 5.1431208E+002, 4.9503937E-003, 5.7831457E+000
 4.9700000E+002, 5.1696000E+002, 5.1565411E+002, 4.9449125E-003, 5.4118565E+000
 4.9800000E+002, 5.1808000E+002, 5.1629305E+002, 4.9393182E-003, 5.3902459E+000
 4.9900000E+002, 5.1904000E+002, 5.1767204E+002, 4.9338197E-003, 5.0998140E+000
 5.0000000E+002, 5.2000000E+002, 5.1842594E+002, 4.9281958E-003, 5.0932551E+000
 5.0100000E+002, 5.2096000E+002, 5.1956077E+002, 4.9226320E-003, 4.8580668E+000
 5.0200000E+002, 5.2208000E+002, 5.1978182E+002, 4.9169741E-003, 4.7735327E+000
 5.0300000E+002, 5.2304000E+002, 5.2210684E+002, 4.9115587E-003, 4.3865184E+000
 5.0400000E+002, 5.2400000E+002, 5.2206677E+002, 4.9057439E-003, 4.6911997E+000
 5.0500000E+002, 5.2496000E+002, 5.2386572E+002, 4.9002160E-003, 4.2258042E+000
 5.0600000E+002, 5.2608000E+002, 5.2411884E+002, 4.8944426E-003, 4.3499248E+000
 5.0700000E+002, 5.2704000E+002, 5.2582355E+002, 4.8888655E-003, 4.0069599E+000
 5.0800000E+002, 5.2800000E+002, 5.2630176E+002, 4.8830719E-003, 4.0962096E+000
 5.0900000E+002, 5.2896000E+002, 5.2766910E+002, 4.8774110E-003, 3.8341286E+000
 5.1000000E+002, 5.3008000E+002, 5.2828341E+002, 4.8716309E-003, 3.8259763E+000
 5.1100000E+002, 5.3104000E+002, 5.2968655E+002, 4.8659427E-003, 3.6195520E+000
 5.1200000E+002, 5.3200000E+002, 5.3041718E+002, 4.8601274E-003, 3.6210122E+000
 5.1300000E+002, 5.3296000E+002, 5.3157335E+002, 4.8543738E-003, 3.4530502E+000
 5.1400000E+002, 5.3408000E+002, 5.3177908E+002, 4.8485291E-003, 3.3979246E+000
 5.1500000E+002, 5.3504000E+002, 5.3411975E+002, 4.8429178E-003, 3.1286538E+000
 5.1600000E+002, 5.3600000E+002, 5.3405560E+002, 4.8369294E-003, 3.3423864E+000
 5.1700000E+002, 5.3696000E+002, 5.3588341E+002, 4.8312236E-003, 3.0154014E+000
 5.1800000E+002, 5.3808000E+002, 5.3610501E+002, 4.8252851E-003, 3.1071915E+000
 5.1900000E+002, 5.3904000E+002, 5.3784298E+002, 4.8195490E-003, 2.8630215E+000
 5.2000000E+002, 5.4000000E+002, 5.3828742E+002, 4.8136092E-003, 2.9313277E+000
 5.2100000E+002, 5.4096000E+002, 5.3968738E+002, 4.8078145E-003, 2.7428074E+000
 5.2200000E+002, 5.4208000E+002, 5.4027060E+002, 4.8019108E-003, 2.7431178E+000
 5.2300000E+002, 5.4304000E+002, 5.4170361E+002, 4.7961152E-003, 2.5937872E+000
 5.2400000E+002, 5.4400000E+002, 5.4240585E+002, 4.7902061E-003, 2.5999305E+000
 5.2500000E+002, 5.4496000E+002, 5.4358801E+002, 4.7843776E-003, 2.4779601E+000
 5.2600000E+002, 5.4608000E+002, 5.4377817E+002, 4.7784791E-003, 2.4421516E+000
 5.2700000E+002, 5.4704000E+002, 5.4613058E+002, 4.7728144E-003, 2.2531672E+000
 5.2800000E+002, 5.4800000E+002, 5.4604599E+002, 4.7668099E-003, 2.4039352E+000
 5.2900000E+002, 5.4896000E+002, 5.4789948E+002, 4.7610930E-003, 2.1724811E+000
 5.3000000E+002, 5.5008000E+002, 5.4809221E+002, 4.7551701E-003, 2.2402615E+000
 5.3100000E+002, 5.5104000E+002, 5.4986134E+002, 4.7494622E-003, 2.0651892E+000
 5.3200000E+002, 5.5200000E+002, 5.5027358E+002, 4.7435757E-003, 2.1172007E+000
 5.3300000E+002, 5.5296000E+002, 5.5170739E+002, 4.7378515E-003, 1.9806309E+000
 5.3400000E+002, 5.5408000E+002, 5.5225077E+002, 4.7322769E-003, 1.9177142E+000
 5.3500000E+002, 5.5504000E+002, 5.5373049E+002, 4.7271438E-003, 1.7273148E+000
 5.3600000E+002, 5.5600000E+002, 5.5438040E+002, 4.7221876E-003, 1.6702730E+000
 5.3700000E+002, 5.5696000E+002, 5.5561881E+002, 4.7175464E-003, 1.5371022E+000
 5.3800000E+002, 5.5808000E+002, 5.5579052E+002, 4.7130978E-003, 1.4694696E+000
 5.3900000E+002, 5.5904000E+002, 5.5812650E+002, 4.7089422E-003, 1.3375395E+000
 5.4000000E+002, 5.6000000E+002, 5.5804936E+002, 4.7047079E-003, 1.3964313E+000
 5.4100000E+002, 5.6096000E+002, 5.5990335E+002, 4.7008027E-003, 1.2470301E+000
 5.4200000E+002, 5.6208000E+002, 5.6008839E+002, 4.6968831E-003, 1.2688011E+000
 5.4300000E+002, 5.6304000E+002, 5.6187220E+002, 4.6932068E-003, 1.1604647E+000
 5.4400000E+002, 5.6400000E+002, 5.6226354E+002, 4.6895123E-003, 1.1806784E+000
 5.4500000E+002, 5.6496000E+002, 5.6372082E+002, 4.6860031E-003, 1.0991404E+000
 5.4600000E+002, 5.6608000E+002, 5.6424358E+002, 4.6825122E-003, 1.0987585E+000
 5.4700000E+002, 5.6704000E+002, 5.6574024E+002, 4.6791661E-003, 1.0358576E+000
 5.4800000E+002, 5.6800000E+002, 5.6637647E+002, 4.6758228E-003, 1.0410628E+000
 5.4900000E+002, 5.6896000E+002, 5.6762489E+002, 4.6725948E-003, 9.9108089E-001
 5.5000000E+002, 5.7008000E+002, 5.6778616E+002, 4.6693993E-003, 9.8152966E-001
 5.5100000E+002, 5.7104000E+002, 5.7013915E+002, 4.6663592E-003, 9.1126337E-001
 5.5200000E+002, 5.7200000E+002, 5.7003803E+002, 4.6632011E-003, 9.7087110E-001
 5.5300000E+002, 5.7296000E+002, 5.7191953E+002, 4.6602294E-003, 8.8555338E-001
 5.5400000E+002, 5.7408000E+002, 5.7207543E+002, 4.6571964E-003, 9.1678765E-001
 5.5500000E+002, 5.7504000E+002, 5.7388909E+002, 4.6543069E-003, 8.5178591E-001
 5.5600000E+002, 5.7600000E+002, 5.7425088E+002, 4.6513623E-003, 8.7890930E-001
