s,kg/m2,kW
 1.0650367E+002, 2.9422859E+001, 2.4522266E+000
 1.0801470E+002, 2.9402605E+001, 2.4329151E+000
 1.0952199E+002, 2.9382249E+001, 2.4041897E+000
 1.1100590E+002, 2.9361804E+001, 2.4110584E+000
 1.1252186E+002, 2.9340723E+001, 2.4633021E+000
 1.1404680E+002, 2.9318326E+001, 2.4639254E+000
 1.1552642E+002, 2.9295118E+001, 2.5656505E+000
 1.1702247E+002, 2.9271498E+001, 2.6584543E+000
 1.1851858E+002, 2.9246970E+001, 2.6038284E+000
 1.2000619E+002, 2.9221968E+001, 2.7757059E+000
 1.2151109E+002, 2.9196320E+001, 2.6663060E+000
 1.2301540E+002, 2.9170004E+001, 2.5943317E+000
 1.2451572E+002, 2.9143422E+001, 2.6629765E+000
 1.2601602E+002, 2.9116640E+001, 2.6314142E+000
 1.2750082E+002, 2.9089748E+001, 2.7044921E+000
 1.2900489E+002, 2.9062781E+001, 2.6120103E+000
 1.3052753E+002, 2.9035558E+001, 2.5328012E+000
 1.3204105E+002, 2.9008614E+001, 2.5753978E+000
 1.3352491E+002, 2.8982556E+001, 2.6227690E+000
 1.3501340E+002, 2.8956829E+001, 2.6020987E+000
 1.3650876E+002, 2.8930863E+001, 2.6386843E+000
 1.3801158E+002, 2.8904988E+001, 2.6770044E+000
 1.3950939E+002, 2.8878865E+001, 2.6815469E+000
 1.4101633E+002, 2.8852417E+001, 2.6813758E+000
 1.4250841E+002, 2.8826027E+001, 2.6431954E+000
 1.4402568E+002, 2.8799346E+001, 2.6456331E+000
 1.4551990E+002, 2.8772477E+001, 2.7241264E+000
 1.4701261E+002, 2.8746073E+001, 2.6403872E+000
 1.4851071E+002, 2.8719822E+001, 2.6816522E+000
 1.5000223E+002, 2.8694039E+001, 2.6576832E+000
 1.5150780E+002, 2.8668588E+001, 2.7163072E+000
 1.5302057E+002, 2.8643252E+001, 2.6694031E+000
 1.5450106E+002, 2.8617945E+001, 2.7660698E+000
 1.5600636E+002, 2.8592460E+001, 2.7111214E+000
 1.5753429E+002, 2.8566252E+001, 2.7569350E+000
 1.5903913E+002, 2.8540003E+001, 2.7089931E+000
 1.6051907E+002, 2.8514249E+001, 2.7291386E+000
 1.6204390E+002, 2.8488569E+001, 2.5948882E+000
 1.6351178E+002, 2.8463151E+001, 2.6157437E+000
 1.6502555E+002, 2.8438063E+001, 2.5369047E+000
 1.6650229E+002, 2.8413149E+001, 2.4332856E+000
 1.6800520E+002, 2.8388778E+001, 2.3936903E+000
 1.6954652E+002, 2.8364330E+001, 2.2672174E+000
 1.7104160E+002, 2.8340404E+001, 2.2598783E+000
 1.7253070E+002, 2.8317185E+001, 2.1901476E+000
 1.7401114E+002, 2.8294412E+001, 2.1277169E+000
 1.7551521E+002, 2.8271860E+001, 2.1664028E+000
 1.7702107E+002, 2.8249255E+001, 2.1773831E+000
 1.7850911E+002, 2.8226903E+001, 2.2266175E+000
 1.8000408E+002, 2.8204685E+001, 2.2160387E+000
 1.8153265E+002, 2.8182185E+001, 2.2229794E+000
 1.8301234E+002, 2.8159903E+001, 2.1411273E+000
 1.8450637E+002, 2.8138435E+001, 2.1156400E+000
 1.8603257E+002, 2.8117023E+001, 2.0411623E+000
 1.8750154E+002, 2.8096419E+001, 1.9422678E+000
 1.8905629E+002, 2.8076145E+001, 1.8644544E+000
 1.9055173E+002, 2.8056013E+001, 1.7886628E+000
 1.9203056E+002, 2.8036672E+001, 1.6963383E+000
 1.9350805E+002, 2.8017584E+001, 1.6203218E+000
 1.9502898E+002, 2.7998357E+001, 1.5789562E+000
 1.9652316E+002, 2.7979237E+001, 1.5123987E+000
 1.9802197E+002, 2.7960421E+001, 1.4937938E+000
 1.9953301E+002, 2.7941797E+001, 1.4569411E+000
 2.0100192E+002, 2.7923280E+001, 1.4340656E+000
 2.0255156E+002, 2.7904589E+001, 1.4349302E+000
 2.0403913E+002, 2.7885488E+001, 1.4272588E+000
 2.0552567E+002, 2.7866818E+001, 1.4637004E+000
 2.0700631E+002, 2.7847955E+001, 1.4631910E+000
 2.0852401E+002, 2.7828825E+001, 1.4845600E+000
 2.1001452E+002, 2.7809579E+001, 1.5281704E+000
 2.1152722E+002, 2.7790517E+001, 1.5863889E+000
 2.1302152E+002, 2.7771735E+001, 1.6118223E+000
 2.1450795E+002, 2.7753094E+001, 1.6240900E+000
 2.1600169E+002, 2.7734667E+001, 1.7055934E+000
 2.1751462E+002, 2.7716275E+001, 1.7611458E+000
 2.1902511E+002, 2.7697695E+001, 1.7999828E+000
 2.2051628E+002, 2.7679237E+001, 1.8577998E+000
 2.2202999E+002, 2.7660939E+001, 1.9003447E+000
 2.2350268E+002, 2.7642858E+001, 1.9373836E+000
 2.2502178E+002, 2.7624595E+001, 1.9990502E+000
 2.2652400E+002, 2.7606167E+001, 2.0446625E+000
 2.2801602E+002, 2.7588016E+001, 2.0880848E+000
 2.2950180E+002, 2.7569955E+001, 2.1252868E+000
 2.3100655E+002, 2.7551937E+001, 2.1535533E+000
 2.3252269E+002, 2.7533710E+001, 2.1745403E+000
 2.3403710E+002, 2.7515490E+001, 2.1902419E+000
 2.3553688E+002, 2.7497498E+001, 2.1894912E+000
 2.3702950E+002, 2.7479653E+001, 2.2171111E+000
 2.3850184E+002, 2.7461975E+001, 2.2167214E+000
 2.4003548E+002, 2.7444044E+001, 2.2216412E+000
 2.4152430E+002, 2.7426101E+001, 2.2262899E+000
 2.4300096E+002, 2.7408683E+001, 2.2143181E+000
 2.4450435E+002, 2.7391318E+001, 2.2035359E+000
 2.4601319E+002, 2.7373839E+001, 2.2035214E+000
 2.4751548E+002, 2.7356567E+001, 2.1532637E+000
 2.4902288E+002, 2.7339473E+001, 2.1606781E+000
 2.5055533E+002, 2.7322372E+001, 2.1345381E+000
 2.5201657E+002, 2.7305831E+001, 2.1209161E+000
 2.5351159E+002, 2.7289628E+001, 2.1026829E+000
 2.5504111E+002, 2.7273206E+001, 2.0833097E+000
 2.5653306E+002, 2.7257015E+001, 2.0597352E+000
 2.5801978E+002, 2.7241279E+001, 2.1238801E+000
 2.5950158E+002, 2.7225621E+001, 1.9882821E+000
 2.6103004E+002, 2.7209965E+001, 2.0315817E+000
 2.6251114E+002, 2.7194579E+001, 2.0462674E+000
 2.6403861E+002, 2.7179184E+001, 2.0020198E+000
 2.6550795E+002, 2.7164140E+001, 2.0285689E+000
 2.6701661E+002, 2.7149411E+001, 2.0096500E+000
 2.6850423E+002, 2.7134702E+001, 1.9797106E+000
 2.7003802E+002, 2.7120014E+001, 2.0084972E+000
 2.7152632E+002, 2.7105495E+001, 2.0234490E+000
 2.7301102E+002, 2.7091122E+001, 2.0067126E+000
 2.7452125E+002, 2.7076814E+001, 2.0188160E+000
 2.7601780E+002, 2.7062516E+001, 1.9861253E+000
 2.7753426E+002, 2.7048029E+001, 1.9969276E+000
 2.7904392E+002, 2.7033664E+001, 1.9188729E+000
 2.8052419E+002, 2.7019769E+001, 1.9135600E+000
 2.8202197E+002, 2.7006041E+001, 1.9067271E+000
 2.8354533E+002, 2.6992323E+001, 1.8921549E+000
 2.8501104E+002, 2.6978743E+001, 1.8986304E+000
 2.8650402E+002, 2.6965314E+001, 1.8233664E+000
 2.8801698E+002, 2.6951868E+001, 1.7689626E+000
 2.8953448E+002, 2.6938387E+001, 1.7551487E+000
 2.9100240E+002, 2.6925186E+001, 1.7295806E+000
 2.9251859E+002, 2.6912049E+001, 1.7321850E+000
 2.9401220E+002, 2.6899023E+001, 1.6901332E+000
 2.9551187E+002, 2.6886233E+001, 1.6583079E+000
 2.9703334E+002, 2.6873450E+001, 1.6216092E+000
 2.9850974E+002, 2.6860983E+001, 1.6134238E+000
 3.0001331E+002, 2.6848689E+001, 1.5654190E+000
 3.0153039E+002, 2.6836367E+001, 1.5347916E+000
 3.0302828E+002, 2.6824293E+001, 1.5031546E+000
 3.0455778E+002, 2.6812278E+001, 1.4611370E+000
 3.0601004E+002, 2.6800639E+001, 1.4534936E+000
 3.0753830E+002, 2.6789208E+001, 1.4161357E+000
 3.0900391E+002, 2.6777766E+001, 1.3853691E+000
 3.1052353E+002, 2.6766481E+001, 1.3814951E+000
 3.1202208E+002, 2.6755288E+001, 1.3704481E+000
 3.1352257E+002, 2.6744241E+001, 1.3419748E+000
 3.1504003E+002, 2.6733086E+001, 1.2747231E+000
 3.1652421E+002, 2.6722132E+001, 1.2582597E+000
 3.1803431E+002, 2.6711315E+001, 1.2388073E+000
 3.1954638E+002, 2.6700536E+001, 1.2374838E+000
 3.2104522E+002, 2.6689713E+001, 1.2428485E+000
 3.2251317E+002, 2.6678694E+001, 1.2984871E+000
 3.2401483E+002, 2.6667404E+001, 1.3438147E+000
 3.2555512E+002, 2.6655498E+001, 1.2771196E+000
 3.2705435E+002, 2.6643516E+001, 1.3158090E+000
 3.2852732E+002, 2.6631735E+001, 1.2937203E+000
 3.3005927E+002, 2.6619778E+001, 1.2802752E+000
 3.3152216E+002, 2.6607862E+001, 1.2743531E+000
 3.3305739E+002, 2.6595905E+001, 1.2511902E+000
 3.3451270E+002, 2.6584061E+001, 1.2601298E+000
 3.3603171E+002, 2.6572301E+001, 1.2483730E+000
 3.3753119E+002, 2.6560415E+001, 1.2315791E+000
 3.3900889E+002, 2.6548763E+001, 1.2269928E+000
 3.4053154E+002, 2.6537153E+001, 1.1946200E+000
 3.4202329E+002, 2.6525450E+001, 1.1829260E+000
 3.4353111E+002, 2.6513944E+001, 1.1832793E+000
 3.4501838E+002, 2.6502648E+001, 1.2446353E+000
 3.4650729E+002, 2.6491515E+001, 1.1467616E+000
 3.4803768E+002, 2.6480051E+001, 1.1373023E+000
 3.4950841E+002, 2.6468927E+001, 1.1725123E+000
 3.5104628E+002, 2.6457881E+001, 1.1257576E+000
 3.5255080E+002, 2.6446695E+001, 1.1038882E+000
 3.5403210E+002, 2.6435901E+001, 1.1111251E+000
 3.5553714E+002, 2.6425198E+001, 1.1200210E+000
 3.5700070E+002, 2.6414644E+001, 1.0803043E+000
 3.5851734E+002, 2.6404109E+001, 1.0914270E+000
 3.6000022E+002, 2.6393659E+001, 1.0867966E+000
 3.6150439E+002, 2.6383346E+001, 1.0735467E+000
 3.6305432E+002, 2.6372776E+001, 1.0566921E+000
 3.6451286E+002, 2.6362540E+001, 1.0587192E+000
 3.6604530E+002, 2.6352468E+001, 1.0474995E+000
 3.6755068E+002, 2.6342309E+001, 1.0302498E+000
 3.6905397E+002, 2.6332336E+001, 1.0389533E+000
 3.7050352E+002, 2.6322639E+001, 1.0141772E+000
 3.7204095E+002, 2.6312941E+001, 1.0207795E+000
 3.7352169E+002, 2.6303207E+001, 1.0063217E+000
 3.7505857E+002, 2.6293580E+001, 1.0025726E+000
 3.7651712E+002, 2.6284057E+001, 9.9613055E-001
 3.7800089E+002, 2.6274759E+001, 9.9952740E-001
 3.7957983E+002, 2.6265193E+001, 9.8054163E-001
 3.8105883E+002, 2.6255721E+001, 9.9156176E-001
 3.8256582E+002, 2.6246571E+001, 9.7842732E-001
 3.8405628E+002, 2.6237446E+001, 9.6263334E-001
 3.8551902E+002, 2.6228524E+001, 9.5769522E-001
 3.8701972E+002, 2.6219684E+001, 9.5808127E-001
 3.8850107E+002, 2.6210854E+001, 9.5966437E-001
 3.9004800E+002, 2.6201891E+001, 9.4690774E-001
 3.9154911E+002, 2.6193020E+001, 9.4610470E-001
 3.9302409E+002, 2.6184428E+001, 9.4338917E-001
 3.9455671E+002, 2.6175789E+001, 9.3640313E-001
 3.9604326E+002, 2.6167207E+001, 9.1944463E-001
 3.9752904E+002, 2.6158850E+001, 9.1891594E-001
 3.9900083E+002, 2.6150606E+001, 9.1247227E-001
 4.0055638E+002, 2.6142286E+001, 9.1207633E-001
 4.0203722E+002, 2.6133924E+001, 9.0483871E-001
 4.0352372E+002, 2.6125871E+001, 9.0110191E-001
 4.0505970E+002, 2.6117738E+001, 8.9792243E-001
 4.0653839E+002, 2.6109619E+001, 8.9625609E-001
 4.0805886E+002, 2.6101662E+001, 8.7915571E-001
 4.0952833E+002, 2.6093789E+001, 8.8968478E-001
 4.1104980E+002, 2.6085913E+001, 8.6202909E-001
 4.1255597E+002, 2.6078039E+001, 8.6287343E-001
 4.1407101E+002, 2.6070226E+001, 8.6913573E-001
 4.1553837E+002, 2.6062560E+001, 8.4692980E-001
 4.1706915E+002, 2.6054913E+001, 8.4870565E-001
 4.1856222E+002, 2.6047204E+001, 8.4477570E-001
 4.2001559E+002, 2.6039724E+001, 8.3475550E-001
 4.2153470E+002, 2.6032214E+001, 8.3941282E-001
 4.2306191E+002, 2.6024544E+001, 8.2349218E-001
 4.2450425E+002, 2.6017154E+001, 8.4538913E-001
 4.2603365E+002, 2.6009805E+001, 8.0190576E-001
 4.2751724E+002, 2.6002304E+001, 8.0465781E-001
 4.2900916E+002, 2.5995000E+001, 7.9084269E-001
 4.3051912E+002, 2.5987700E+001, 8.0050368E-001
 4.3201617E+002, 2.5980454E+001, 8.0905049E-001
 4.3351411E+002, 2.5973259E+001, 7.9494226E-001
 4.3501288E+002, 2.5966024E+001, 7.8011969E-001
 4.3650627E+002, 2.5958835E+001, 7.8696354E-001
 4.3800354E+002, 2.5951650E+001, 7.4110298E-001
 4.3951545E+002, 2.5944523E+001, 7.9564079E-001
 4.4107127E+002, 2.5937194E+001, 7.3483583E-001
 4.4253242E+002, 2.5930069E+001, 7.7168120E-001
 4.4400649E+002, 2.5923158E+001, 7.5771933E-001
 4.4551730E+002, 2.5916133E+001, 7.4213145E-001
 4.4705733E+002, 2.5908911E+001, 7.2770934E-001
 4.4852647E+002, 2.5901827E+001, 7.3199473E-001
 4.5001153E+002, 2.5894914E+001, 7.2979128E-001
 4.5154313E+002, 2.5887899E+001, 7.2484602E-001
 4.5301778E+002, 2.5880946E+001, 7.1630954E-001
 4.5450238E+002, 2.5874163E+001, 7.3217049E-001
 4.5606085E+002, 2.5867105E+001, 7.0797753E-001
 4.5757870E+002, 2.5860036E+001, 7.1063355E-001
 4.5904925E+002, 2.5853155E+001, 7.0415412E-001
 4.6054590E+002, 2.5846412E+001, 7.0180839E-001
 4.6206252E+002, 2.5839521E+001, 6.9887789E-001
 4.6350783E+002, 2.5832807E+001, 6.9448435E-001
 4.6500370E+002, 2.5826123E+001, 6.9811635E-001
 4.6654006E+002, 2.5819256E+001, 6.9376770E-001
 4.6801554E+002, 2.5812492E+001, 7.0692497E-001
 4.6950662E+002, 2.5805811E+001, 6.8853605E-001
 4.7101119E+002, 2.5799007E+001, 6.9072025E-001
 4.7251300E+002, 2.5792282E+001, 6.9266512E-001
 4.7401735E+002, 2.5785490E+001, 6.7188910E-001
 4.7553307E+002, 2.5778715E+001, 6.7035367E-001
 4.7701099E+002, 2.5772051E+001, 6.7821633E-001
 4.7856563E+002, 2.5765291E+001, 6.6826938E-001
 4.8001840E+002, 2.5758637E+001, 6.6459560E-001
 4.8154014E+002, 2.5752030E+001, 6.6984494E-001
 4.8301642E+002, 2.5745405E+001, 6.6315252E-001
 4.8451752E+002, 2.5738875E+001, 6.7780945E-001
 4.8602179E+002, 2.5732347E+001, 6.6622432E-001
 4.8752632E+002, 2.5725718E+001, 6.8117031E-001
 4.8900480E+002, 2.5719219E+001, 6.5185520E-001
 4.9050483E+002, 2.5712686E+001, 6.7792611E-001
 4.9203162E+002, 2.5706075E+001, 6.3016259E-001
 4.9352704E+002, 2.5699490E+001, 6.7764642E-001
 4.9507839E+002, 2.5692798E+001, 6.1544604E-001
 4.9654326E+002, 2.5686283E+001, 6.6360368E-001
 4.9800493E+002, 2.5679886E+001, 6.4696992E-001
 4.9951709E+002, 2.5673480E+001, 6.3706587E-001
 5.0103216E+002, 2.5666939E+001, 6.4326102E-001
 5.0252689E+002, 2.5660477E+001, 6.3509221E-001
 5.0400917E+002, 2.5654085E+001, 6.3932315E-001
 5.0555475E+002, 2.5647579E+001, 6.3878425E-001
 5.0702711E+002, 2.5641174E+001, 6.4555547E-001
 5.0857811E+002, 2.5634643E+001, 6.2268244E-001
 5.1001328E+002, 2.5628341E+001, 6.5182123E-001
 5.1154139E+002, 2.5621995E+001, 6.2705545E-001
 5.1303195E+002, 2.5615562E+001, 6.2218499E-001
 5.1451897E+002, 2.5609216E+001, 6.3067210E-001
 5.1608921E+002, 2.5602713E+001, 6.1794403E-001
 5.1750880E+002, 2.5596366E+001, 6.2429231E-001
 5.1905835E+002, 2.5590125E+001, 6.2594398E-001
 5.2052798E+002, 2.5583781E+001, 6.4237715E-001
 5.2206133E+002, 2.5577439E+001, 6.0791946E-001
 5.2353822E+002, 2.5571089E+001, 6.1935233E-001
 5.2502132E+002, 2.5564870E+001, 6.2809421E-001
 5.2655811E+002, 2.5558550E+001, 6.1469016E-001
 5.2808584E+002, 2.5552098E+001, 6.0321259E-001
 5.2953508E+002, 2.5545873E+001, 6.2384505E-001
 5.3102647E+002, 2.5539750E+001, 6.0960461E-001
 5.3256766E+002, 2.5533430E+001, 6.1398886E-001
 5.3402089E+002, 2.5527184E+001, 6.1144104E-001
 5.3557897E+002, 2.5520944E+001, 6.1290730E-001
 5.3703818E+002, 2.5514678E+001, 6.1694535E-001
 5.3854917E+002, 2.5508499E+001, 5.9749391E-001
 5.4008650E+002, 2.5502174E+001, 6.0850162E-001
 5.4155693E+002, 2.5495983E+001, 6.0918466E-001
 5.4300531E+002, 2.5489951E+001, 6.0906056E-001
 5.4454303E+002, 2.5483801E+001, 6.0325312E-001
 5.4602556E+002, 2.5477608E+001, 6.1830278E-001
 5.4753483E+002, 2.5471437E+001, 5.9029997E-001
 5.4905151E+002, 2.5465198E+001, 6.0116185E-001
 5.5054404E+002, 2.5459021E+001, 5.9863318E-001
 5.5200455E+002, 2.5453002E+001, 6.0439198E-001
 5.5351575E+002, 2.5446924E+001, 5.9705299E-001
 5.5503287E+002, 2.5440754E+001, 6.0012797E-001
 5.5651705E+002, 2.5434657E+001, 6.0236859E-001
 5.5801445E+002, 2.5428589E+001, 6.0463241E-001
 5.5957472E+002, 2.5422311E+001, 6.0322442E-001
 5.6101154E+002, 2.5416217E+001, 6.1136367E-001
 5.6252413E+002, 2.5410240E+001, 6.1522864E-001
 5.6400959E+002, 2.5404141E+001, 6.0537326E-001
 5.6557282E+002, 2.5397883E+001, 6.0808776E-001
 5.6707778E+002, 2.5391640E+001, 6.0678467E-001
 5.6851490E+002, 2.5385681E+001, 6.1179180E-001
 5.7007367E+002, 2.5379553E+001, 6.0697103E-001
 5.7153097E+002, 2.5373444E+001, 6.0996466E-001
 5.7303834E+002, 2.5367437E+001, 6.1965083E-001
 5.7457138E+002, 2.5361289E+001, 5.9977586E-001
 5.7600254E+002, 2.5355246E+001, 6.0662845E-001
 5.7757813E+002, 2.5349179E+001, 6.0243093E-001
 5.7900707E+002, 2.5343098E+001, 6.0946523E-001
 5.8052357E+002, 2.5337174E+001, 5.9754483E-001
 5.8205009E+002, 2.5331040E+001, 6.0391460E-001
 5.8358470E+002, 2.5324888E+001, 5.9714467E-001
 5.8503244E+002, 2.5318916E+001, 6.1074944E-001
 5.8656901E+002, 2.5312924E+001, 5.9732325E-001
 5.8804735E+002, 2.5306938E+001, 6.1521621E-001
 5.8951362E+002, 2.5301068E+001, 6.0224128E-001
 5.9101223E+002, 2.5295186E+001, 6.3165752E-001
 5.9251433E+002, 2.5289243E+001, 6.0170035E-001
 5.9401553E+002, 2.5283271E+001, 6.0696662E-001
 5.9551751E+002, 2.5277305E+001, 5.9024289E-001
 5.9704534E+002, 2.5271201E+001, 5.7898502E-001
 5.9851585E+002, 2.5265244E+001, 6.0303286E-001
 6.0001586E+002, 2.5259388E+001, 5.9796539E-001
 6.0153207E+002, 2.5253458E+001, 6.1885128E-001
 6.0301925E+002, 2.5247532E+001, 5.8999660E-001
 6.0450076E+002, 2.5241662E+001, 6.0407639E-001
 6.0602829E+002, 2.5235806E+001, 6.0094217E-001
 6.0754707E+002, 2.5229734E+001, 5.9600771E-001
 6.0905615E+002, 2.5223824E+001, 5.9934546E-001
 6.1050772E+002, 2.5218003E+001, 6.1684825E-001
 6.1202690E+002, 2.5212215E+001, 5.9991280E-001
 6.1352557E+002, 2.5206219E+001, 6.0516665E-001
 6.1503314E+002, 2.5200309E+001, 5.9712253E-001
 6.1651055E+002, 2.5194469E+001, 6.0626581E-001
 6.1805799E+002, 2.5188522E+001, 6.0430769E-001
 6.1951447E+002, 2.5182648E+001, 6.0322284E-001
 6.2103412E+002, 2.5176826E+001, 5.9749788E-001
 6.2254326E+002, 2.5170925E+001, 6.0910583E-001
 6.2403183E+002, 2.5165088E+001, 6.0345499E-001
 6.2554874E+002, 2.5159209E+001, 5.9603685E-001
 6.2704616E+002, 2.5153368E+001, 6.0720576E-001
 6.2852303E+002, 2.5147577E+001, 6.0029390E-001
 6.3008585E+002, 2.5141675E+001, 5.9951400E-001
 6.3155962E+002, 2.5135753E+001, 6.0517104E-001
 6.3300090E+002, 2.5130077E+001, 6.0323178E-001
 6.3450162E+002, 2.5124357E+001, 6.0983166E-001
 6.3602826E+002, 2.5118480E+001, 5.9921126E-001
 6.3755185E+002, 2.5112637E+001, 6.1366420E-001
 6.3903172E+002, 2.5106865E+001, 6.1062728E-001
 6.4052280E+002, 2.5101095E+001, 5.9237853E-001
 6.4203868E+002, 2.5095308E+001, 5.9277271E-001
 6.4356570E+002, 2.5089454E+001, 6.0163217E-001
 6.4503658E+002, 2.5083757E+001, 6.2078341E-001
 6.4652457E+002, 2.5078099E+001, 6.0553855E-001
 6.4800769E+002, 2.5072419E+001, 5.8988689E-001
 6.4950566E+002, 2.5066690E+001, 5.8889952E-001
 6.5101163E+002, 2.5060958E+001, 5.9854246E-001
 6.5254578E+002, 2.5055200E+001, 5.9642738E-001
 6.5402707E+002, 2.5049476E+001, 5.9886922E-001
 6.5552424E+002, 2.5043868E+001, 5.9641412E-001
 6.5701096E+002, 2.5038101E+001, 6.3577641E-001
 6.5853212E+002, 2.5031262E+001, 8.0422460E-001
 6.6002990E+002, 2.5024115E+001, 9.4536738E-001
 6.6156729E+002, 2.5017070E+001, 9.2748024E-001
 6.6305066E+002, 2.5010178E+001, 9.0371853E-001
 6.6451888E+002, 2.5003496E+001, 8.8214530E-001
 6.6604478E+002, 2.4996788E+001, 8.5903285E-001
 6.6751123E+002, 2.4990148E+001, 8.6589522E-001
 6.6905218E+002, 2.4983519E+001, 8.3992144E-001
 6.7051798E+002, 2.4976926E+001, 8.2209857E-001
 6.7204573E+002, 2.4970443E+001, 8.1350024E-001
 6.7350882E+002, 2.4964036E+001, 8.1361774E-001
 6.7505627E+002, 2.4957606E+001, 7.8780251E-001
 6.7655601E+002, 2.4951146E+001, 7.8633460E-001
 6.7803703E+002, 2.4944873E+001, 7.7400503E-001
 6.7952196E+002, 2.4938684E+001, 7.7264144E-001
 6.8103266E+002, 2.4932490E+001, 7.6487552E-001
 6.8254832E+002, 2.4926260E+001, 7.4426815E-001
 6.8404833E+002, 2.4920056E+001, 7.2901705E-001
 6.8551610E+002, 2.4914025E+001, 7.3806860E-001
 6.8700472E+002, 2.4908066E+001, 7.3981752E-001
 6.8855186E+002, 2.4901950E+001, 7.0826594E-001
 6.9001771E+002, 2.4895929E+001, 7.1839557E-001
 6.9150645E+002, 2.4890036E+001, 7.2594578E-001
 6.9302633E+002, 2.4884088E+001, 6.8227179E-001
 6.9452698E+002, 2.4878060E+001, 6.7935346E-001
 6.9604668E+002, 2.4872120E+001, 6.7896427E-001
