s,kg/m2,kW
 1.1550890E+002, 3.5515966E+001, 1.9852069E+000
 1.1700234E+002, 3.5492512E+001, 2.0849438E+000
 1.1851310E+002, 3.5468209E+001, 2.1632651E+000
 1.2000908E+002, 3.5443177E+001, 2.2393878E+000
 1.2150696E+002, 3.5417598E+001, 2.3101596E+000
 1.2301152E+002, 3.5391302E+001, 2.3560075E+000
 1.2450283E+002, 3.5364974E+001, 2.3919786E+000
 1.2600020E+002, 3.5339000E+001, 2.3860555E+000
 1.2751424E+002, 3.5313297E+001, 2.3526493E+000
 1.2901285E+002, 3.5288342E+001, 2.3030116E+000
 1.3052155E+002, 3.5264322E+001, 2.2451815E+000
 1.3201975E+002, 3.5241232E+001, 2.1561300E+000
 1.3351948E+002, 3.5219237E+001, 2.0755700E+000
 1.3500252E+002, 3.5198435E+001, 1.9883964E+000
 1.3651963E+002, 3.5178667E+001, 1.8664910E+000
 1.3800814E+002, 3.5159812E+001, 1.7925306E+000
 1.3951861E+002, 3.5141619E+001, 1.7129229E+000
 1.4101711E+002, 3.5123778E+001, 1.6545236E+000
 1.4252132E+002, 3.5106118E+001, 1.6397199E+000
 1.4402434E+002, 3.5088593E+001, 1.6257961E+000
 1.4551113E+002, 3.5071235E+001, 1.6264680E+000
 1.4700423E+002, 3.5053923E+001, 1.6323544E+000
 1.4851866E+002, 3.5036330E+001, 1.6428498E+000
 1.5001029E+002, 3.5018574E+001, 1.6577109E+000
 1.5152053E+002, 3.5000707E+001, 1.6809509E+000
 1.5301762E+002, 3.4982626E+001, 1.6885658E+000
 1.5450308E+002, 3.4964541E+001, 1.7177014E+000
 1.5600180E+002, 3.4946268E+001, 1.7317107E+000
 1.5750846E+002, 3.4927659E+001, 1.7559073E+000
 1.5902172E+002, 3.4908734E+001, 1.7706853E+000
 1.6050715E+002, 3.4889666E+001, 1.8077020E+000
 1.6201667E+002, 3.4870290E+001, 1.8365325E+000
 1.6352356E+002, 3.4850355E+001, 1.8681037E+000
 1.6502212E+002, 3.4830174E+001, 1.8918229E+000
 1.6650813E+002, 3.4809875E+001, 1.9034808E+000
 1.6802413E+002, 3.4789218E+001, 1.9246290E+000
 1.6952408E+002, 3.4768253E+001, 1.9567917E+000
 1.7102260E+002, 3.4747168E+001, 1.9684821E+000
 1.7250013E+002, 3.4726070E+001, 1.9944693E+000
 1.7401629E+002, 3.4704710E+001, 2.0341701E+000
 1.7551901E+002, 3.4683047E+001, 2.0596203E+000
 1.7702146E+002, 3.4661259E+001, 2.0839085E+000
 1.7851775E+002, 3.4639322E+001, 2.1156777E+000
 1.8000093E+002, 3.4617223E+001, 2.1174437E+000
 1.8150067E+002, 3.4594833E+001, 2.1715728E+000
 1.8301355E+002, 3.4571964E+001, 2.2005876E+000
 1.8451278E+002, 3.4548919E+001, 2.2243555E+000
 1.8601628E+002, 3.4525821E+001, 2.2589285E+000
 1.8751350E+002, 3.4502568E+001, 2.3000700E+000
 1.8900509E+002, 3.4479261E+001, 2.2999553E+000
 1.9051426E+002, 3.4455753E+001, 2.3192896E+000
 1.9201706E+002, 3.4432133E+001, 2.3241255E+000
 1.9351934E+002, 3.4408498E+001, 2.3110244E+000
 1.9500499E+002, 3.4384738E+001, 2.3428794E+000
 1.9650716E+002, 3.4360605E+001, 2.4097899E+000
 1.9801406E+002, 3.4336258E+001, 2.4615788E+000
 1.9950981E+002, 3.4311908E+001, 2.4516819E+000
 2.0101002E+002, 3.4287541E+001, 2.4651413E+000
 2.0250046E+002, 3.4263075E+001, 2.4706330E+000
 2.0401405E+002, 3.4238295E+001, 2.4899051E+000
 2.0552020E+002, 3.4213135E+001, 2.5303476E+000
 2.0701890E+002, 3.4187822E+001, 2.5090675E+000
 2.0851786E+002, 3.4162343E+001, 2.5667918E+000
 2.1000221E+002, 3.4136788E+001, 2.6024739E+000
 2.1151323E+002, 3.4110920E+001, 2.6221230E+000
 2.1300921E+002, 3.4084740E+001, 2.6714454E+000
 2.1450761E+002, 3.4058387E+001, 2.7196325E+000
 2.1602020E+002, 3.4031545E+001, 2.7617143E+000
 2.1750376E+002, 3.4004432E+001, 2.8274813E+000
 2.1900758E+002, 3.3976951E+001, 2.8866965E+000
 2.2050632E+002, 3.3948891E+001, 2.9611051E+000
 2.2201057E+002, 3.3920312E+001, 3.0163538E+000
 2.2352078E+002, 3.3891143E+001, 3.0696371E+000
 2.2501573E+002, 3.3861522E+001, 3.1052741E+000
 2.2651786E+002, 3.3831413E+001, 3.1368837E+000
 2.2801439E+002, 3.3800733E+001, 3.1678501E+000
 2.2951531E+002, 3.3769500E+001, 3.1803645E+000
 2.3102088E+002, 3.3737701E+001, 3.1956535E+000
 2.3250204E+002, 3.3705773E+001, 3.2344809E+000
 2.3402003E+002, 3.3673348E+001, 3.2336966E+000
 2.3551624E+002, 3.3640324E+001, 3.2552868E+000
 2.3701972E+002, 3.3607057E+001, 3.2535387E+000
 2.3850629E+002, 3.3573648E+001, 3.2934904E+000
 2.4000777E+002, 3.3539902E+001, 3.2809489E+000
 2.4151736E+002, 3.3505682E+001, 3.3302719E+000
 2.4301699E+002, 3.3471357E+001, 3.3430100E+000
 2.4452245E+002, 3.3436829E+001, 3.3622543E+000
 2.4601210E+002, 3.3401991E+001, 3.3762595E+000
 2.4750796E+002, 3.3367102E+001, 3.4110446E+000
 2.4900197E+002, 3.3331912E+001, 3.4193689E+000
 2.5051422E+002, 3.3296413E+001, 3.4644379E+000
 2.5201760E+002, 3.3260631E+001, 3.4614650E+000
 2.5350095E+002, 3.3224980E+001, 3.4740048E+000
 2.5500580E+002, 3.3189282E+001, 3.5102037E+000
 2.5650066E+002, 3.3153279E+001, 3.5270755E+000
 2.5800864E+002, 3.3117302E+001, 3.5186037E+000
 2.5951153E+002, 3.3081434E+001, 3.5579043E+000
 2.6101833E+002, 3.3045577E+001, 3.5556791E+000
 2.6251022E+002, 3.3010032E+001, 3.5710750E+000
 2.6400994E+002, 3.2974676E+001, 3.5661657E+000
 2.6550629E+002, 3.2938513E+001, 3.6933095E+000
 2.6701989E+002, 3.2901184E+001, 3.6704787E+000
 2.6851230E+002, 3.2865086E+001, 3.7206182E+000
 2.7001146E+002, 3.2830135E+001, 3.7475067E+000
 2.7150858E+002, 3.2795980E+001, 3.7421638E+000
 2.7300407E+002, 3.2762622E+001, 3.6007623E+000
 2.7450096E+002, 3.2729903E+001, 3.4972293E+000
 2.7600285E+002, 3.2697545E+001, 3.3751403E+000
 2.7751685E+002, 3.2665306E+001, 3.3020630E+000
 2.7900799E+002, 3.2633483E+001, 3.2288186E+000
 2.8051214E+002, 3.2602100E+001, 3.2142981E+000
 2.8202042E+002, 3.2570831E+001, 3.1849328E+000
 2.8350496E+002, 3.2540059E+001, 3.1493920E+000
 2.8501641E+002, 3.2509543E+001, 3.1335253E+000
 2.8650580E+002, 3.2479188E+001, 3.1238845E+000
 2.8800348E+002, 3.2449218E+001, 3.1184372E+000
 2.8951457E+002, 3.2419206E+001, 3.1262527E+000
 2.9101206E+002, 3.2389210E+001, 3.1164275E+000
 2.9251961E+002, 3.2359298E+001, 3.1292686E+000
 2.9401970E+002, 3.2329600E+001, 3.1472891E+000
 2.9551688E+002, 3.2300148E+001, 3.1679061E+000
 2.9701622E+002, 3.2270872E+001, 3.1645112E+000
 2.9851427E+002, 3.2241611E+001, 3.1627801E+000
 3.0001822E+002, 3.2212444E+001, 3.1969320E+000
 3.0151495E+002, 3.2183399E+001, 3.1847549E+000
 3.0300045E+002, 3.2154609E+001, 3.2347619E+000
 3.0451982E+002, 3.2125592E+001, 3.2530070E+000
 3.0602031E+002, 3.2096562E+001, 3.2371589E+000
 3.0751289E+002, 3.2067818E+001, 3.2656094E+000
 3.0901194E+002, 3.2038969E+001, 3.2815332E+000
 3.1051745E+002, 3.2010367E+001, 3.3164768E+000
 3.1201339E+002, 3.1982228E+001, 3.3294079E+000
 3.1350846E+002, 3.1954540E+001, 3.3354798E+000
 3.1500679E+002, 3.1927089E+001, 3.3192425E+000
 3.1651454E+002, 3.1899715E+001, 3.3424575E+000
 3.1800062E+002, 3.1872543E+001, 3.3547949E+000
 3.1950182E+002, 3.1845581E+001, 3.3744719E+000
 3.2100967E+002, 3.1818577E+001, 3.3808000E+000
 3.2250476E+002, 3.1791783E+001, 3.4171108E+000
 3.2401758E+002, 3.1765145E+001, 3.4082116E+000
 3.2551403E+002, 3.1738739E+001, 3.4337127E+000
 3.2701765E+002, 3.1712600E+001, 3.4383053E+000
 3.2851139E+002, 3.1686733E+001, 3.4601791E+000
 3.3001629E+002, 3.1660996E+001, 3.4568461E+000
 3.3152068E+002, 3.1635321E+001, 3.4535144E+000
 3.3300389E+002, 3.1610062E+001, 3.4730525E+000
 3.3451663E+002, 3.1584935E+001, 3.4731662E+000
 3.3601599E+002, 3.1559859E+001, 3.4995078E+000
 3.3751238E+002, 3.1535103E+001, 3.4953894E+000
 3.3900237E+002, 3.1510560E+001, 3.4752110E+000
 3.4051127E+002, 3.1486051E+001, 3.5109918E+000
 3.4201998E+002, 3.1461535E+001, 3.4925379E+000
 3.4351177E+002, 3.1437270E+001, 3.5042977E+000
 3.4500820E+002, 3.1413248E+001, 3.5294601E+000
 3.4651163E+002, 3.1389301E+001, 3.4999684E+000
 3.4800028E+002, 3.1365568E+001, 3.5416730E+000
 3.4950166E+002, 3.1341882E+001, 3.5098666E+000
 3.5100683E+002, 3.1318254E+001, 3.5190163E+000
 3.5250575E+002, 3.1294893E+001, 3.5319559E+000
 3.5402166E+002, 3.1271623E+001, 3.5210055E+000
 3.5551021E+002, 3.1248621E+001, 3.5410009E+000
 3.5700152E+002, 3.1225935E+001, 3.5382733E+000
 3.5850072E+002, 3.1203328E+001, 3.5452913E+000
 3.6000610E+002, 3.1180797E+001, 3.5442196E+000
 3.6150412E+002, 3.1158457E+001, 3.5307485E+000
 3.6300289E+002, 3.1136335E+001, 3.5440237E+000
 3.6452017E+002, 3.1114185E+001, 3.5158370E+000
 3.6601413E+002, 3.1092258E+001, 3.5131364E+000
 3.6750005E+002, 3.1070720E+001, 3.5015290E+000
 3.6901559E+002, 3.1049110E+001, 3.4776147E+000
 3.7051016E+002, 3.1027658E+001, 3.4917330E+000
 3.7200504E+002, 3.1006556E+001, 3.4675458E+000
 3.7351331E+002, 3.0985609E+001, 3.4290576E+000
 3.7501394E+002, 3.0964864E+001, 3.4523838E+000
 3.7651537E+002, 3.0944458E+001, 3.4123963E+000
 3.7801628E+002, 3.0924186E+001, 3.3784408E+000
 3.7951510E+002, 3.0904126E+001, 3.3624473E+000
 3.8101178E+002, 3.0884292E+001, 3.3432677E+000
 3.8250680E+002, 3.0864881E+001, 3.3266636E+000
 3.8401251E+002, 3.0845679E+001, 3.2803024E+000
 3.8551224E+002, 3.0826758E+001, 3.2782754E+000
 3.8700415E+002, 3.0808184E+001, 3.2467981E+000
 3.8850860E+002, 3.0789780E+001, 3.2315524E+000
 3.9000904E+002, 3.0771648E+001, 3.2293582E+000
 3.9150485E+002, 3.0753862E+001, 3.2107605E+000
 3.9300607E+002, 3.0736355E+001, 3.2018115E+000
 3.9451070E+002, 3.0718960E+001, 3.1863280E+000
 3.9600707E+002, 3.0701876E+001, 3.1496282E+000
 3.9751595E+002, 3.0685124E+001, 3.1645591E+000
 3.9900374E+002, 3.0668657E+001, 3.1396115E+000
 4.0050256E+002, 3.0652396E+001, 3.0952216E+000
 4.0200574E+002, 3.0636319E+001, 3.1074138E+000
 4.0351597E+002, 3.0620325E+001, 3.0379017E+000
 4.0500825E+002, 3.0604666E+001, 3.0730739E+000
 4.0650090E+002, 3.0589398E+001, 3.0588322E+000
 4.0802100E+002, 3.0574276E+001, 3.0014079E+000
 4.0952025E+002, 3.0559372E+001, 3.0069242E+000
 4.1101690E+002, 3.0544332E+001, 3.0593232E+000
 4.1251815E+002, 3.0528895E+001, 3.0809550E+000
 4.1400303E+002, 3.0514001E+001, 3.1841274E+000
 4.1551660E+002, 3.0499346E+001, 3.1713715E+000
 4.1700015E+002, 3.0485012E+001, 3.1114107E+000
 4.1850276E+002, 3.0471005E+001, 3.0329935E+000
 4.2001097E+002, 3.0457127E+001, 3.0086226E+000
 4.2151571E+002, 3.0443399E+001, 2.9588414E+000
 4.2300539E+002, 3.0429947E+001, 2.9467057E+000
 4.2451690E+002, 3.0416517E+001, 2.8959269E+000
 4.2600289E+002, 3.0403214E+001, 2.8562625E+000
 4.2751597E+002, 3.0390011E+001, 2.8485493E+000
 4.2901958E+002, 3.0376844E+001, 2.8366677E+000
 4.3050358E+002, 3.0363954E+001, 2.8212257E+000
 4.3201524E+002, 3.0351203E+001, 2.7859436E+000
 4.3350843E+002, 3.0338634E+001, 2.7360872E+000
 4.3500614E+002, 3.0326360E+001, 2.7163493E+000
 4.3650257E+002, 3.0314217E+001, 2.6679123E+000
 4.3801130E+002, 3.0302175E+001, 2.6236744E+000
 4.3951793E+002, 3.0290407E+001, 2.5726737E+000
 4.4100661E+002, 3.0279146E+001, 2.5101316E+000
 4.4250434E+002, 3.0268338E+001, 2.4363450E+000
 4.4400933E+002, 3.0257888E+001, 2.3683700E+000
 4.4552561E+002, 3.0247776E+001, 2.2614995E+000
 4.4702409E+002, 3.0238124E+001, 2.1914510E+000
 4.4850534E+002, 3.0229024E+001, 2.1178684E+000
 4.5002411E+002, 3.0220292E+001, 2.0252576E+000
 4.5151296E+002, 3.0211930E+001, 1.9706435E+000
 4.5300695E+002, 3.0203960E+001, 1.8910005E+000
 4.5451881E+002, 3.0196237E+001, 1.8324965E+000
 4.5601232E+002, 3.0188797E+001, 1.7758517E+000
 4.5751585E+002, 3.0181618E+001, 1.7265760E+000
 4.5902027E+002, 3.0174682E+001, 1.6727155E+000
 4.6051128E+002, 3.0168051E+001, 1.6136236E+000
 4.6202342E+002, 3.0161699E+001, 1.5575631E+000
 4.6350474E+002, 3.0155666E+001, 1.4934139E+000
 4.6502032E+002, 3.0149944E+001, 1.4233288E+000
 4.6650237E+002, 3.0144542E+001, 1.3307180E+000
 4.6800114E+002, 3.0139492E+001, 1.2527154E+000
 4.6951815E+002, 3.0134690E+001, 1.1546007E+000
 4.7100388E+002, 3.0130219E+001, 1.0532920E+000
 4.7250957E+002, 3.0126023E+001, 9.5857558E-001
 4.7401897E+002, 3.0122041E+001, 8.5699495E-001
 4.7550723E+002, 3.0118278E+001, 7.6283439E-001
 4.7701359E+002, 3.0114701E+001, 6.7840894E-001
 4.7850678E+002, 3.0111258E+001, 5.9930168E-001
 4.8003418E+002, 3.0107919E+001, 5.2912809E-001
 4.8152773E+002, 3.0104704E+001, 4.6661566E-001
 4.8302453E+002, 3.0101617E+001, 4.1522384E-001
 4.8451014E+002, 3.0098622E+001, 3.7278262E-001
 4.8601568E+002, 3.0095680E+001, 3.3626383E-001
 4.8751787E+002, 3.0092772E+001, 3.0603526E-001
 4.8903199E+002, 3.0089916E+001, 2.7934688E-001
 4.9054600E+002, 3.0087070E+001, 2.5775772E-001
 4.9204011E+002, 3.0084271E+001, 2.3971216E-001
 4.9350482E+002, 3.0081543E+001, 2.2593239E-001
 4.9501585E+002, 3.0078824E+001, 2.1330121E-001
 4.9650661E+002, 3.0076087E+001, 2.0193537E-001
 4.9802700E+002, 3.0073359E+001, 1.9321216E-001
 4.9950231E+002, 3.0070667E+001, 1.8549670E-001
 5.0104568E+002, 3.0067973E+001, 1.7814891E-001
 5.0253925E+002, 3.0065273E+001, 1.7189433E-001
 5.0403283E+002, 3.0062621E+001, 1.6540139E-001
 5.0554287E+002, 3.0059945E+001, 1.6062724E-001
 5.0703452E+002, 3.0057289E+001, 1.5610859E-001
 5.0853104E+002, 3.0054667E+001, 1.5138203E-001
 5.1001482E+002, 3.0052074E+001, 1.4777938E-001
 5.1154064E+002, 3.0049454E+001, 1.4504668E-001
 5.1303827E+002, 3.0046842E+001, 1.4287935E-001
 5.1450180E+002, 3.0044299E+001, 1.4131595E-001
 5.1601135E+002, 3.0041769E+001, 1.3921295E-001
 5.1751266E+002, 3.0039223E+001, 1.3814994E-001
 5.1901690E+002, 3.0036705E+001, 1.3683909E-001
 5.2054191E+002, 3.0034182E+001, 1.3501290E-001
 5.2201674E+002, 3.0031701E+001, 1.3455772E-001
 5.2350377E+002, 3.0029269E+001, 1.3266266E-001
 5.2501574E+002, 3.0026836E+001, 1.3193158E-001
 5.2652204E+002, 3.0024418E+001, 1.3145597E-001
 5.2801454E+002, 3.0022039E+001, 1.2937217E-001
 5.2951098E+002, 3.0019694E+001, 1.2902737E-001
 5.3104793E+002, 3.0017336E+001, 1.2754515E-001
 5.3250118E+002, 3.0015032E+001, 1.2698031E-001
 5.3404274E+002, 3.0012745E+001, 1.2500065E-001
 5.3555431E+002, 3.0010432E+001, 1.2435337E-001
 5.3704369E+002, 3.0008183E+001, 1.2356360E-001
 5.3854958E+002, 3.0005960E+001, 1.2225916E-001
 5.4003843E+002, 3.0003749E+001, 1.2125587E-001
 5.4151242E+002, 3.0001572E+001, 1.1999581E-001
 5.4300100E+002, 2.9999401E+001, 1.1896640E-001
 5.4454496E+002, 2.9997191E+001, 1.1828883E-001
 5.4603378E+002, 2.9995002E+001, 1.1732644E-001
 5.4754992E+002, 2.9992853E+001, 1.1651083E-001
 5.4904271E+002, 2.9990715E+001, 1.1581085E-001
 5.5054084E+002, 2.9988601E+001, 1.1561543E-001
 5.5203730E+002, 2.9986497E+001, 1.1474049E-001
 5.5350418E+002, 2.9984431E+001, 1.1466794E-001
 5.5504726E+002, 2.9982150E+001, 1.1364267E-001
 5.5654496E+002, 2.9979818E+001, 1.1314494E-001
 5.5804265E+002, 2.9977686E+001, 1.1252415E-001
 5.5950466E+002, 2.9975675E+001, 1.1235918E-001
 5.6100842E+002, 2.9973729E+001, 1.1123184E-001
 5.6251682E+002, 2.9971821E+001, 1.1173413E-001
 5.6402522E+002, 2.9969971E+001, 1.1246552E-001
 5.6553363E+002, 2.9968162E+001, 1.1340454E-001
 5.6702729E+002, 2.9966384E+001, 1.1438047E-001
 5.6853105E+002, 2.9964607E+001, 1.1560776E-001
 5.7004724E+002, 2.9962815E+001, 1.1620009E-001
 5.7152721E+002, 2.9961034E+001, 1.1702830E-001
 5.7302782E+002, 2.9959274E+001, 1.1784967E-001
 5.7450754E+002, 2.9957530E+001, 1.1763679E-001
 5.7604011E+002, 2.9955785E+001, 1.1816145E-001
 5.7751983E+002, 2.9954066E+001, 1.1845724E-001
 5.7905240E+002, 2.9952380E+001, 1.1874673E-001
 5.8053212E+002, 2.9950726E+001, 1.1901623E-001
 5.8203263E+002, 2.9949125E+001, 1.1947030E-001
 5.8353206E+002, 2.9947557E+001, 1.2000044E-001
 5.8501380E+002, 2.9946041E+001, 1.2059626E-001
 5.8653588E+002, 2.9944555E+001, 1.2142826E-001
 5.8800723E+002, 2.9943113E+001, 1.2211465E-001
 5.8951397E+002, 2.9941727E+001, 1.2341940E-001
 5.9101934E+002, 2.9940372E+001, 1.2461215E-001
 5.9252309E+002, 2.9939075E+001, 1.2516356E-001
 5.9400983E+002, 2.9937861E+001, 1.2732476E-001
 5.9552851E+002, 2.9936747E+001, 1.2776997E-001
 5.9703688E+002, 2.9935779E+001, 1.3010442E-001
 5.9853512E+002, 2.9934990E+001, 1.3125654E-001
 6.0001627E+002, 2.9934351E+001, 1.3404762E-001
 6.0154344E+002, 2.9933751E+001, 1.3603494E-001
 6.0301816E+002, 2.9933150E+001, 1.3880770E-001
 6.0453357E+002, 2.9932552E+001, 1.4107349E-001
 6.0601224E+002, 2.9931950E+001, 1.4273363E-001
 6.0752260E+002, 2.9931354E+001, 1.4362947E-001
 6.0902652E+002, 2.9930758E+001, 1.4345102E-001
 6.1051067E+002, 2.9930172E+001, 1.4335845E-001
 6.1203603E+002, 2.9929583E+001, 1.4255129E-001
 6.1350691E+002, 2.9928996E+001, 1.4221784E-001
 6.1503227E+002, 2.9928412E+001, 1.4192872E-001
 6.1651354E+002, 2.9927827E+001, 1.4193981E-001
 6.1805099E+002, 2.9927240E+001, 1.4179077E-001
 6.1953557E+002, 2.9926653E+001, 1.4180283E-001
 6.2101548E+002, 2.9926076E+001, 1.4219927E-001
 6.2252251E+002, 2.9925485E+001, 1.4265204E-001
 6.2404194E+002, 2.9924884E+001, 1.4365158E-001
 6.2550349E+002, 2.9924289E+001, 1.4446636E-001
 6.2700466E+002, 2.9923689E+001, 1.4414772E-001
 6.2851607E+002, 2.9923072E+001, 1.4503200E-001
 6.3001027E+002, 2.9922457E+001, 1.4656255E-001
 6.3153476E+002, 2.9921829E+001, 1.4698101E-001
 6.3305393E+002, 2.9921188E+001, 1.4852452E-001
 6.3451467E+002, 2.9920555E+001, 1.4978010E-001
 6.3604823E+002, 2.9919916E+001, 1.5166589E-001
 6.3753996E+002, 2.9919265E+001, 1.5283663E-001
 6.3902257E+002, 2.9918626E+001, 1.5371946E-001
 6.4052980E+002, 2.9917976E+001, 1.5485034E-001
 6.4205267E+002, 2.9917303E+001, 1.5631301E-001
 6.4352815E+002, 2.9916629E+001, 1.5840714E-001
 6.4503078E+002, 2.9915957E+001, 1.5961838E-001
 6.4651543E+002, 2.9915283E+001, 1.6076656E-001
 6.4803790E+002, 2.9914599E+001, 1.6241645E-001
 6.4953192E+002, 2.9913901E+001, 1.6421753E-001
 6.5105144E+002, 2.9913197E+001, 1.6527396E-001
 6.5251002E+002, 2.9912504E+001, 1.6731951E-001
 6.5403569E+002, 2.9911810E+001, 1.6841975E-001
 6.5550848E+002, 2.9911115E+001, 1.6984944E-001
 6.5704619E+002, 2.9910415E+001, 1.7104290E-001
 6.5853430E+002, 2.9909709E+001, 1.7228605E-001
 6.6002536E+002, 2.9909004E+001, 1.7367803E-001
 6.6155242E+002, 2.9908285E+001, 1.7468045E-001
 6.6302526E+002, 2.9907570E+001, 1.7662476E-001
 6.6453519E+002, 2.9906858E+001, 1.7724606E-001
 6.6604343E+002, 2.9906135E+001, 1.7860302E-001
 6.6753378E+002, 2.9905413E+001, 1.7972508E-001
 6.6902413E+002, 2.9904688E+001, 1.8087420E-001
 6.7052312E+002, 2.9903959E+001, 1.8244882E-001
 6.7201848E+002, 2.9903223E+001, 1.8357319E-001
 6.7354993E+002, 2.9902470E+001, 1.8388368E-001
 6.7502302E+002, 2.9901709E+001, 1.8519111E-001
 6.7650791E+002, 2.9900961E+001, 1.8705313E-001
 6.7805035E+002, 2.9900190E+001, 1.8717188E-001
 6.7951777E+002, 2.9899418E+001, 1.8852499E-001
 6.8104334E+002, 2.9898644E+001, 1.8926674E-001
 6.8253502E+002, 2.9897855E+001, 1.9008449E-001
 6.8401871E+002, 2.9897075E+001, 1.9142810E-001
 6.8551924E+002, 2.9896295E+001, 1.9215544E-001
 6.8704130E+002, 2.9895501E+001, 1.9236454E-001
 6.8850166E+002, 2.9894710E+001, 1.9342272E-001
 6.9002893E+002, 2.9893906E+001, 1.9303364E-001
 6.9150225E+002, 2.9893095E+001, 1.9438857E-001
 6.9302027E+002, 2.9892286E+001, 1.9474222E-001
 6.9451652E+002, 2.9891465E+001, 1.9490889E-001
 6.9600276E+002, 2.9890658E+001, 1.9597280E-001
