s,C,C,kg/m2,kW/kg
 2.8000000E+001, 4.8000000E+001, 4.4327076E+001, 1.6000000E-002, 4.2182883E-010
 2.9000000E+001, 4.8960000E+001, 4.5345723E+001, 1.6000000E-002, 6.0073664E-010
 3.0000000E+001, 5.0080000E+001, 4.6348173E+001, 1.6000000E-002, 8.4788134E-010
 3.1000000E+001, 5.1040000E+001, 4.7374724E+001, 1.6000000E-002, 1.1876408E-009
 3.2000000E+001, 5.2000000E+001, 4.8412523E+001, 1.6000000E-002, 1.6733769E-009
 3.3000000E+001, 5.2960000E+001, 4.9429787E+001, 1.6000000E-002, 2.3614514E-009
 3.4000000E+001, 5.4080000E+001, 5.0430507E+001, 1.6000000E-002, 3.3026292E-009
 3.5000000E+001, 5.5040000E+001, 5.1456310E+001, 1.6000000E-002, 4.5844588E-009
 3.6000000E+001, 5.6000000E+001, 5.2493613E+001, 1.6000000E-002, 6.4027010E-009
 3.7000000E+001, 5.6960000E+001, 5.3509537E+001, 1.6000000E-002, 8.9566820E-009
 3.8000000E+001, 5.8080000E+001, 5.4508583E+001, 1.6000000E-002, 1.2417042E-008
 3.9000000E+001, 5.9040000E+001, 5.5533720E+001, 1.6000000E-002, 1.7087751E-008
 4.0000000E+001, 6.0000000E+001, 5.6570602E+001, 1.6000000E-002, 2.3663831E-008
 4.1000000E+001, 6.0960000E+001, 5.7585235E+001, 1.6000000E-002, 3.2826355E-008
 4.2000000E+001, 6.2080000E+001, 5.8582667E+001, 1.6000000E-002, 4.5127029E-008
 4.3000000E+001, 6.3040000E+001, 5.9607221E+001, 1.6000000E-002, 6.1587748E-008
 4.4000000E+001, 6.4000000E+001, 6.0643752E+001, 1.6000000E-002, 8.4599841E-008
 4.5000000E+001, 6.4960000E+001, 6.1657141E+001, 1.6000000E-002, 1.1641454E-007
 4.6000000E+001, 6.6080000E+001, 6.2653015E+001, 1.6000000E-002, 1.5874818E-007
 4.7000000E+001, 6.7040000E+001, 6.3677066E+001, 1.6000000E-002, 2.1493193E-007
 4.8000000E+001, 6.8000000E+001, 6.4713311E+001, 1.6000000E-002, 2.9294957E-007
 4.9000000E+001, 6.8960000E+001, 6.5725497E+001, 1.6000000E-002, 4.0000795E-007
 5.0000000E+001, 7.0080000E+001, 6.6719865E+001, 1.6000000E-002, 5.4124484E-007
 5.1000000E+001, 7.1040000E+001, 6.7743488E+001, 1.6000000E-002, 7.2720416E-007
 5.2000000E+001, 7.2000000E+001, 6.8779508E+001, 1.6000000E-002, 9.8378164E-007
 5.3000000E+001, 7.2960000E+001, 6.9790528E+001, 1.6000000E-002, 1.3333457E-006
 5.4000000E+001, 7.4080000E+001, 7.0783438E+001, 1.6000000E-002, 1.7906887E-006
 5.5000000E+001, 7.5040000E+001, 7.1806703E+001, 1.6000000E-002, 2.3882591E-006
 5.6000000E+001, 7.6000000E+001, 7.2842552E+001, 1.6000000E-002, 3.2077506E-006
 5.7000000E+001, 7.6960000E+001, 7.3852437E+001, 1.6000000E-002, 4.3165414E-006
 5.8000000E+001, 7.8080000E+001, 7.4843934E+001, 1.6000000E-002, 5.7555523E-006
 5.9000000E+001, 7.9040000E+001, 7.5866909E+001, 1.6000000E-002, 7.6219940E-006
 6.0000000E+001, 8.0000000E+001, 7.6902638E+001, 1.6000000E-002, 1.0166795E-005
 6.1000000E+001, 8.0960000E+001, 7.7911416E+001, 1.6000000E-002, 1.3587106E-005
 6.2000000E+001, 8.2080000E+001, 7.8901542E+001, 1.6000000E-002, 1.7991478E-005
 6.3000000E+001, 8.3040000E+001, 7.9924291E+001, 1.6000000E-002, 2.3663762E-005
 6.4000000E+001, 8.4000000E+001, 8.0959946E+001, 1.6000000E-002, 3.1355147E-005
 6.5000000E+001, 8.4960000E+001, 8.1967640E+001, 1.6000000E-002, 4.1626447E-005
 6.6000000E+001, 8.6080000E+001, 8.2956434E+001, 1.5999999E-002, 5.4752881E-005
 6.7000000E+001, 8.7040000E+001, 8.3979019E+001, 1.5999999E-002, 7.1543220E-005
 6.8000000E+001, 8.8000000E+001, 8.5014640E+001, 1.5999999E-002, 9.4191222E-005
 6.9000000E+001, 8.8960000E+001, 8.6021271E+001, 1.5999999E-002, 1.2424898E-004
 7.0000000E+001, 9.0080000E+001, 8.7008770E+001, 1.5999998E-002, 1.6237964E-004
 7.1000000E+001, 9.1040000E+001, 8.8031249E+001, 1.5999998E-002, 2.1083431E-004
 7.2000000E+001, 9.2000000E+001, 8.9066876E+001, 1.5999997E-002, 2.7586841E-004
 7.3000000E+001, 9.2960000E+001, 9.0072460E+001, 1.5999996E-002, 3.6166383E-004
 7.4000000E+001, 9.4080000E+001, 9.1058699E+001, 1.5999995E-002, 4.6972430E-004
 7.5000000E+001, 9.5040000E+001, 9.2081128E+001, 1.5999994E-002, 6.0617698E-004
 7.6000000E+001, 9.6000000E+001, 9.3116795E+001, 1.5999992E-002, 7.8845253E-004
 7.7000000E+001, 9.6960000E+001, 9.4121347E+001, 1.5999989E-002, 1.0275267E-003
 7.8000000E+001, 9.8080000E+001, 9.5106360E+001, 1.5999986E-002, 1.3265494E-003
 7.9000000E+001, 9.9040000E+001, 9.6128793E+001, 1.5999982E-002, 1.7018455E-003
 8.0000000E+001, 1.0000000E+002, 9.7164530E+001, 1.5999977E-002, 2.2009157E-003
 8.1000000E+001, 1.0096000E+002, 9.8168061E+001, 1.5999970E-002, 2.8518347E-003
 8.2000000E+001, 1.0208000E+002, 9.9151881E+001, 1.5999961E-002, 3.6604572E-003
 8.3000000E+001, 1.0304000E+002, 1.0017437E+002, 1.5999949E-002, 4.6694011E-003
 8.4000000E+001, 1.0400000E+002, 1.0121021E+002, 1.5999935E-002, 6.0053538E-003
 8.5000000E+001, 1.0496000E+002, 1.0221273E+002, 1.5999916E-002, 7.7383243E-003
 8.6000000E+001, 1.0608000E+002, 1.0319538E+002, 1.5999892E-002, 9.8769340E-003
 8.7000000E+001, 1.0704000E+002, 1.0421798E+002, 1.5999861E-002, 1.2530289E-002
 8.8000000E+001, 1.0800000E+002, 1.0525394E+002, 1.5999823E-002, 1.6029297E-002
 8.9000000E+001, 1.0896000E+002, 1.0625546E+002, 1.5999773E-002, 2.0544188E-002
 9.0000000E+001, 1.1008000E+002, 1.0723699E+002, 1.5999709E-002, 2.6079939E-002
 9.1000000E+001, 1.1104000E+002, 1.0825974E+002, 1.5999629E-002, 3.2910674E-002
 9.2000000E+001, 1.1200000E+002, 1.0929585E+002, 1.5999527E-002, 4.1883388E-002
 9.3000000E+001, 1.1296000E+002, 1.1029637E+002, 1.5999398E-002, 5.3401642E-002
 9.4000000E+001, 1.1408000E+002, 1.1127680E+002, 1.5999234E-002, 6.7434990E-002
 9.5000000E+001, 1.1504000E+002, 1.1229976E+002, 1.5999028E-002, 8.4659709E-002
 9.6000000E+001, 1.1600000E+002, 1.1333605E+002, 1.5998767E-002, 1.0720124E-001
 9.7000000E+001, 1.1696000E+002, 1.1433559E+002, 1.5998437E-002, 1.3599169E-001
 9.8000000E+001, 1.1808000E+002, 1.1531495E+002, 1.5998022E-002, 1.7084983E-001
 9.9000000E+001, 1.1904000E+002, 1.1633818E+002, 1.5997503E-002, 2.1341394E-001
 1.0000000E+002, 1.2000000E+002, 1.1737468E+002, 1.5996850E-002, 2.6891385E-001
 1.0100000E+002, 1.2096000E+002, 1.1837325E+002, 1.5996025E-002, 3.3944288E-001
 1.0200000E+002, 1.2208000E+002, 1.1935160E+002, 1.5994995E-002, 4.2430105E-001
 1.0300000E+002, 1.2304000E+002, 1.2037517E+002, 1.5993714E-002, 5.2738169E-001
 1.0400000E+002, 1.2400000E+002, 1.2141193E+002, 1.5992109E-002, 6.6129727E-001
 1.0500000E+002, 1.2496000E+002, 1.2240957E+002, 1.5990094E-002, 8.3059540E-001
 1.0600000E+002, 1.2608000E+002, 1.2338699E+002, 1.5987588E-002, 1.0329585E+000
 1.0700000E+002, 1.2704000E+002, 1.2441100E+002, 1.5984492E-002, 1.2774334E+000
 1.0800000E+002, 1.2800000E+002, 1.2544813E+002, 1.5980631E-002, 1.5937785E+000
 1.0900000E+002, 1.2896000E+002, 1.2644492E+002, 1.5975811E-002, 1.9914265E+000
 1.1000000E+002, 1.3008000E+002, 1.2742155E+002, 1.5969855E-002, 2.4632470E+000
 1.1100000E+002, 1.3104000E+002, 1.2844620E+002, 1.5962540E-002, 3.0296263E+000
 1.1200000E+002, 1.3200000E+002, 1.2948390E+002, 1.5953479E-002, 3.7589426E+000
 1.1300000E+002, 1.3296000E+002, 1.3048002E+002, 1.5942246E-002, 4.6692473E+000
 1.1400000E+002, 1.3408000E+002, 1.3145611E+002, 1.5928474E-002, 5.7392648E+000
 1.1500000E+002, 1.3504000E+002, 1.3248178E+002, 1.5911698E-002, 7.0127477E+000
 1.1600000E+002, 1.3600000E+002, 1.3352049E+002, 1.5891105E-002, 8.6411778E+000
 1.1700000E+002, 1.3696000E+002, 1.3451629E+002, 1.5865835E-002, 1.0653404E+001
 1.1800000E+002, 1.3808000E+002, 1.3549235E+002, 1.5835208E-002, 1.2986307E+001
 1.1900000E+002, 1.3904000E+002, 1.3651975E+002, 1.5798379E-002, 1.5726274E+001
 1.2000000E+002, 1.4000000E+002, 1.3756030E+002, 1.5753814E-002, 1.9191089E+001
 1.2100000E+002, 1.4096000E+002, 1.3855642E+002, 1.5700023E-002, 2.3405397E+001
 1.2200000E+002, 1.4208000E+002, 1.3953332E+002, 1.5636059E-002, 2.8184216E+001
 1.2300000E+002, 1.4304000E+002, 1.4056368E+002, 1.5560773E-002, 3.3677680E+001
 1.2400000E+002, 1.4400000E+002, 1.4160746E+002, 1.5471840E-002, 4.0504118E+001
 1.2500000E+002, 1.4496000E+002, 1.4260476E+002, 1.5367382E-002, 4.8607301E+001
 1.2600000E+002, 1.4608000E+002, 1.4358367E+002, 1.5246966E-002, 5.7482733E+001
 1.2700000E+002, 1.4704000E+002, 1.4461860E+002, 1.5109985E-002, 6.7368013E+001
 1.2800000E+002, 1.4800000E+002, 1.4566730E+002, 1.4954025E-002, 7.9379478E+001
 1.2900000E+002, 1.4896000E+002, 1.4666621E+002, 1.4778013E-002, 9.3190186E+001
 1.3000000E+002, 1.5008000E+002, 1.4764796E+002, 1.4583671E-002, 1.0761307E+002
 1.3100000E+002, 1.5104000E+002, 1.4868859E+002, 1.4372175E-002, 1.2306681E+002
 1.3200000E+002, 1.5200000E+002, 1.4974313E+002, 1.4141829E-002, 1.4142759E+002
 1.3300000E+002, 1.5296000E+002, 1.5074245E+002, 1.3893160E-002, 1.6173673E+002
 1.3400000E+002, 1.5408000E+002, 1.5172652E+002, 1.3630505E-002, 1.8151466E+002
 1.3500000E+002, 1.5504000E+002, 1.5277252E+002, 1.3356313E-002, 2.0151739E+002
 1.3600000E+002, 1.5600000E+002, 1.5383227E+002, 1.3068958E-002, 2.2443449E+002
 1.3700000E+002, 1.5696000E+002, 1.5482894E+002, 1.2769807E-002, 2.4794810E+002
 1.3800000E+002, 1.5808000E+002, 1.5581376E+002, 1.2464910E-002, 2.6744859E+002
 1.3900000E+002, 1.5904000E+002, 1.5686375E+002, 1.2157010E-002, 2.8450754E+002
 1.4000000E+002, 1.6000000E+002, 1.5792678E+002, 1.1844487E-002, 3.0257032E+002
 1.4100000E+002, 1.6096000E+002, 1.5891715E+002, 1.1529593E-002, 3.1779764E+002
 1.4200000E+002, 1.6208000E+002, 1.5990059E+002, 1.1219797E-002, 3.2420819E+002
 1.4300000E+002, 1.6304000E+002, 1.6095302E+002, 1.0917710E-002, 3.2596616E+002
 1.4400000E+002, 1.6400000E+002, 1.6201603E+002, 1.0621665E-002, 3.2767982E+002
 1.4500000E+002, 1.6496000E+002, 1.6299731E+002, 1.0333970E-002, 3.2526708E+002
 1.4600000E+002, 1.6608000E+002, 1.6397706E+002, 1.0061256E-002, 3.1376924E+002
 1.4700000E+002, 1.6704000E+002, 1.6503099E+002, 9.8042017E-003, 2.9993356E+002
 1.4800000E+002, 1.6800000E+002, 1.6609046E+002, 9.5598368E-003, 2.8836692E+002
 1.4900000E+002, 1.6896000E+002, 1.6706239E+002, 9.3290075E-003, 2.7494021E+002
 1.5000000E+002, 1.7008000E+002, 1.6803750E+002, 9.1156598E-003, 2.5610188E+002
 1.5100000E+002, 1.7104000E+002, 1.6909306E+002, 8.9184881E-003, 2.3825077E+002
 1.5200000E+002, 1.7200000E+002, 1.7014747E+002, 8.7337280E-003, 2.2458474E+002
 1.5300000E+002, 1.7296000E+002, 1.7111179E+002, 8.5612045E-003, 2.1094398E+002
 1.5400000E+002, 1.7408000E+002, 1.7208309E+002, 8.4029021E-003, 1.9476689E+002
 1.5500000E+002, 1.7504000E+002, 1.7314064E+002, 8.2569179E-003, 1.8088028E+002
 1.5600000E+002, 1.7600000E+002, 1.7419042E+002, 8.1197360E-003, 1.7141746E+002
 1.5700000E+002, 1.7696000E+002, 1.7514905E+002, 7.9908724E-003, 1.6274220E+002
 1.5800000E+002, 1.7808000E+002, 1.7611817E+002, 7.8713296E-003, 1.5300352E+002
 1.5900000E+002, 1.7904000E+002, 1.7717773E+002, 7.7592569E-003, 1.4583862E+002
 1.6000000E+002, 1.8000000E+002, 1.7822441E+002, 7.6515796E-003, 1.4300127E+002
 1.6100000E+002, 1.8096000E+002, 1.7917842E+002, 7.5476500E-003, 1.4146845E+002
 1.6200000E+002, 1.8208000E+002, 1.8014747E+002, 7.4480046E-003, 1.3957603E+002
 1.6300000E+002, 1.8304000E+002, 1.8120859E+002, 7.3509056E-003, 1.4039834E+002
 1.6400000E+002, 1.8400000E+002, 1.8225442E+002, 7.2535455E-003, 1.4567781E+002
 1.6500000E+002, 1.8496000E+002, 1.8320367E+002, 7.1552457E-003, 1.5242391E+002
 1.6600000E+002, 1.8608000E+002, 1.8417536E+002, 7.0567287E-003, 1.5823816E+002
 1.6700000E+002, 1.8704000E+002, 1.8523702E+002, 6.9566269E-003, 1.6622334E+002
 1.6800000E+002, 1.8800000E+002, 1.8628458E+002, 6.8526967E-003, 1.7796591E+002
 1.6900000E+002, 1.8896000E+002, 1.8722766E+002, 6.7450008E-003, 1.8956876E+002
 1.7000000E+002, 1.9008000E+002, 1.8820466E+002, 6.6356678E-003, 1.9705522E+002
 1.7100000E+002, 1.9104000E+002, 1.8926544E+002, 6.5243138E-003, 2.0471799E+002
 1.7200000E+002, 1.9200000E+002, 1.9031591E+002, 6.4099765E-003, 2.1371860E+002
 1.7300000E+002, 1.9296000E+002, 1.9125139E+002, 6.2940524E-003, 2.1964615E+002
 1.7400000E+002, 1.9408000E+002, 1.9223409E+002, 6.1801967E-003, 2.1803405E+002
 1.7500000E+002, 1.9504000E+002, 1.9329353E+002, 6.0683924E-003, 2.1592407E+002
 1.7600000E+002, 1.9600000E+002, 1.9434472E+002, 5.9582465E-003, 2.1417770E+002
 1.7700000E+002, 1.9696000E+002, 1.9527381E+002, 5.8512029E-003, 2.0926242E+002
 1.7800000E+002, 1.9808000E+002, 1.9625935E+002, 5.7504175E-003, 1.9780451E+002
 1.7900000E+002, 1.9904000E+002, 1.9731917E+002, 5.6550111E-003, 1.8785130E+002
 1.8000000E+002, 2.0000000E+002, 1.9836734E+002, 5.5640695E-003, 1.7954975E+002
 1.8100000E+002, 2.0096000E+002, 1.9929350E+002, 5.4782131E-003, 1.6987996E+002
 1.8200000E+002, 2.0208000E+002, 2.0027858E+002, 5.3992576E-003, 1.5646943E+002
 1.8300000E+002, 2.0304000E+002, 2.0134090E+002, 5.3258500E-003, 1.4569207E+002
 1.8400000E+002, 2.0400000E+002, 2.0238391E+002, 5.2568055E-003, 1.3723418E+002
 1.8500000E+002, 2.0496000E+002, 2.0330987E+002, 5.1923343E-003, 1.2830480E+002
 1.8600000E+002, 2.0608000E+002, 2.0429291E+002, 5.1334209E-003, 1.1735236E+002
 1.8700000E+002, 2.0704000E+002, 2.0535861E+002, 5.0788757E-003, 1.0876436E+002
 1.8800000E+002, 2.0800000E+002, 2.0639627E+002, 5.0276403E-003, 1.0228275E+002
 1.8900000E+002, 2.0896000E+002, 2.0732318E+002, 4.9798537E-003, 9.5495793E+001
 1.9000000E+002, 2.1008000E+002, 2.0830397E+002, 4.9361093E-003, 8.7486597E+001
 1.9100000E+002, 2.1104000E+002, 2.0937299E+002, 4.8955329E-003, 8.1226526E+001
 1.9200000E+002, 2.1200000E+002, 2.1040592E+002, 4.8572926E-003, 7.6633526E+001
 1.9300000E+002, 2.1296000E+002, 2.1133405E+002, 4.8215354E-003, 7.1726434E+001
 1.9400000E+002, 2.1408000E+002, 2.1231289E+002, 4.7886596E-003, 6.5996948E+001
 1.9500000E+002, 2.1504000E+002, 2.1338481E+002, 4.7580518E-003, 6.1499621E+001
 1.9600000E+002, 2.1600000E+002, 2.1441380E+002, 4.7290788E-003, 5.8276662E+001
 1.9700000E+002, 2.1696000E+002, 2.1534307E+002, 4.7018935E-003, 5.4732124E+001
 1.9800000E+002, 2.1808000E+002, 2.1632036E+002, 4.6767810E-003, 5.0597082E+001
 1.9900000E+002, 2.1904000E+002, 2.1739473E+002, 4.6533102E-003, 4.7331104E+001
 2.0000000E+002, 2.2000000E+002, 2.1842046E+002, 4.6309993E-003, 4.5038963E+001
 2.0100000E+002, 2.2096000E+002, 2.1935070E+002, 4.6099947E-003, 4.2440426E+001
 2.0200000E+002, 2.2208000E+002, 2.2032680E+002, 4.5905082E-003, 3.9402280E+001
 2.0300000E+002, 2.2304000E+002, 2.2140323E+002, 4.5722315E-003, 3.6987760E+001
 2.0400000E+002, 2.2400000E+002, 2.2242625E+002, 4.5547941E-003, 3.5324779E+001
 2.0500000E+002, 2.2496000E+002, 2.2335730E+002, 4.5383291E-003, 3.3384367E+001
 2.0600000E+002, 2.2608000E+002, 2.2433248E+002, 4.5229971E-003, 3.1109447E+001
 2.0700000E+002, 2.2704000E+002, 2.2541065E+002, 4.5085730E-003, 2.9291383E+001
 2.0800000E+002, 2.2800000E+002, 2.2643137E+002, 4.4947688E-003, 2.8060149E+001
 2.0900000E+002, 2.2896000E+002, 2.2736310E+002, 4.4817010E-003, 2.6585288E+001
 2.1000000E+002, 2.3008000E+002, 2.2833757E+002, 4.4694938E-003, 2.4852041E+001
 2.1100000E+002, 2.3104000E+002, 2.2941724E+002, 4.4579793E-003, 2.3460136E+001
 2.1200000E+002, 2.3200000E+002, 2.3043599E+002, 4.4469309E-003, 2.2531520E+001
 2.1300000E+002, 2.3296000E+002, 2.3136828E+002, 4.4364492E-003, 2.1392759E+001
 2.1400000E+002, 2.3408000E+002, 2.3234222E+002, 4.4266309E-003, 2.0052099E+001
 2.1500000E+002, 2.3504000E+002, 2.3342316E+002, 4.4173488E-003, 1.8970955E+001
 2.1600000E+002, 2.3600000E+002, 2.3444021E+002, 4.4084229E-003, 1.8259116E+001
 2.1700000E+002, 2.3696000E+002, 2.3537296E+002, 4.3999388E-003, 1.7367870E+001
 2.1800000E+002, 2.3808000E+002, 2.3634649E+002, 4.3919727E-003, 1.6317367E+001
 2.1900000E+002, 2.3904000E+002, 2.3742856E+002, 4.3844268E-003, 1.5467144E+001
 2.2000000E+002, 2.4000000E+002, 2.3844410E+002, 4.3771566E-003, 1.4913767E+001
 2.2100000E+002, 2.4096000E+002, 2.3937723E+002, 4.3702349E-003, 1.4208103E+001
 2.2200000E+002, 2.4208000E+002, 2.4035047E+002, 4.3637220E-003, 1.3375805E+001
 2.2300000E+002, 2.4304000E+002, 2.4143352E+002, 4.3575415E-003, 1.2700051E+001
 2.2400000E+002, 2.4400000E+002, 2.4244772E+002, 4.3515770E-003, 1.2264624E+001
 2.2500000E+002, 2.4496000E+002, 2.4338118E+002, 4.3458897E-003, 1.1700306E+001
 2.2600000E+002, 2.4608000E+002, 2.4435419E+002, 4.3405278E-003, 1.1034591E+001
 2.2700000E+002, 2.4704000E+002, 2.4543813E+002, 4.3354313E-003, 1.0492566E+001
 2.2800000E+002, 2.4800000E+002, 2.4645111E+002, 4.3305050E-003, 1.0146333E+001
 2.2900000E+002, 2.4896000E+002, 2.4738486E+002, 4.3258009E-003, 9.6911376E+000
 2.3000000E+002, 2.5008000E+002, 2.4835770E+002, 4.3213576E-003, 9.1542577E+000
 2.3100000E+002, 2.5104000E+002, 2.4944243E+002, 4.3171271E-003, 8.7160051E+000
 2.3200000E+002, 2.5200000E+002, 2.5045429E+002, 4.3130316E-003, 8.4381539E+000
 2.3300000E+002, 2.5296000E+002, 2.5138831E+002, 4.3091146E-003, 8.0681799E+000
 2.3400000E+002, 2.5408000E+002, 2.5236101E+002, 4.3054076E-003, 7.6320580E+000
 2.3500000E+002, 2.5504000E+002, 2.5344649E+002, 4.3018715E-003, 7.2751846E+000
 2.3600000E+002, 2.5600000E+002, 2.5445730E+002, 4.2984423E-003, 7.0503807E+000
 2.3700000E+002, 2.5696000E+002, 2.5539157E+002, 4.2951565E-003, 6.7476179E+000
 2.3800000E+002, 2.5808000E+002, 2.5636415E+002, 4.2920394E-003, 6.3910549E+000
 2.3900000E+002, 2.5904000E+002, 2.5745033E+002, 4.2890595E-003, 6.0985707E+000
 2.4000000E+002, 2.6000000E+002, 2.5846015E+002, 4.2861628E-003, 5.9153327E+000
 2.4100000E+002, 2.6096000E+002, 2.5939468E+002, 4.2833804E-003, 5.6660129E+000
 2.4200000E+002, 2.6208000E+002, 2.6036713E+002, 4.2807326E-003, 5.3727882E+000
 2.4300000E+002, 2.6304000E+002, 2.6145401E+002, 4.2781931E-003, 5.1316292E+000
 2.4400000E+002, 2.6400000E+002, 2.6246284E+002, 4.2757162E-003, 4.9812328E+000
 2.4500000E+002, 2.6496000E+002, 2.6339766E+002, 4.2733280E-003, 4.7746909E+000
 2.4600000E+002, 2.6608000E+002, 2.6436995E+002, 4.2710447E-003, 4.5322448E+000
 2.4700000E+002, 2.6704000E+002, 2.6545755E+002, 4.2688442E-003, 4.3322399E+000
 2.4800000E+002, 2.6800000E+002, 2.6646537E+002, 4.2666864E-003, 4.2079633E+000
 2.4900000E+002, 2.6896000E+002, 2.6740056E+002, 4.2645931E-003, 4.0358339E+000
 2.5000000E+002, 2.7008000E+002, 2.6837260E+002, 4.2625774E-003, 3.8343349E+000
 2.5100000E+002, 2.7104000E+002, 2.6946100E+002, 4.2606195E-003, 3.6674704E+000
 2.5200000E+002, 2.7200000E+002, 2.7046773E+002, 4.2586833E-003, 3.5640636E+000
 2.5300000E+002, 2.7296000E+002, 2.7140337E+002, 4.2567866E-003, 3.4200466E+000
 2.5400000E+002, 2.7408000E+002, 2.7237519E+002, 4.2549391E-003, 3.2529653E+000
 2.5500000E+002, 2.7504000E+002, 2.7346424E+002, 4.2531219E-003, 3.1149138E+000
 2.5600000E+002, 2.7600000E+002, 2.7447018E+002, 4.2513000E-003, 3.0307486E+000
 2.5700000E+002, 2.7696000E+002, 2.7540593E+002, 4.2494878E-003, 2.9121039E+000
 2.5800000E+002, 2.7808000E+002, 2.7637784E+002, 4.2476927E-003, 2.7738697E+000
 2.5900000E+002, 2.7904000E+002, 2.7746728E+002, 4.2458957E-003, 2.6593902E+000
 2.6000000E+002, 2.8000000E+002, 2.7847260E+002, 4.2440606E-003, 2.5899522E+000
 2.6100000E+002, 2.8096000E+002, 2.7940839E+002, 4.2421988E-003, 2.4909137E+000
 2.6200000E+002, 2.8208000E+002, 2.8038044E+002, 4.2403154E-003, 2.3752739E+000
 2.6300000E+002, 2.8304000E+002, 2.8147022E+002, 4.2383892E-003, 2.2793795E+000
 2.6400000E+002, 2.8400000E+002, 2.8247497E+002, 4.2363794E-003, 2.2213815E+000
 2.6500000E+002, 2.8496000E+002, 2.8341078E+002, 4.2342943E-003, 2.1380053E+000
 2.6600000E+002, 2.8608000E+002, 2.8438299E+002, 4.2321367E-003, 2.0405938E+000
 2.6700000E+002, 2.8704000E+002, 2.8547311E+002, 4.2298808E-003, 1.9597317E+000
 2.6800000E+002, 2.8800000E+002, 2.8647730E+002, 4.2274766E-003, 1.9109128E+000
 2.6900000E+002, 2.8896000E+002, 2.8741314E+002, 4.2249297E-003, 1.8403198E+000
 2.7000000E+002, 2.9008000E+002, 2.8838550E+002, 4.2222405E-003, 1.7578695E+000
 2.7100000E+002, 2.9104000E+002, 2.8947598E+002, 4.2193756E-003, 1.6893632E+000
 2.7200000E+002, 2.9200000E+002, 2.9047960E+002, 4.2162697E-003, 1.6480544E+000
 2.7300000E+002, 2.9296000E+002, 2.9141550E+002, 4.2129263E-003, 1.5880350E+000
 2.7400000E+002, 2.9408000E+002, 2.9238802E+002, 4.2093437E-003, 1.5179957E+000
 2.7500000E+002, 2.9504000E+002, 2.9347887E+002, 4.2054770E-003, 1.4597495E+000
 2.7600000E+002, 2.9600000E+002, 2.9448192E+002, 4.2012386E-003, 1.4246607E+000
 2.7700000E+002, 2.9696000E+002, 2.9541790E+002, 4.1966310E-003, 1.3734616E+000
