s,C,C,kg/m2,kW/kg
 2.7800000E+002, 2.9808000E+002, 2.9639330E+002, 4.1244189E-003, 7.6691958E+000
 2.7900000E+002, 2.9904000E+002, 2.9748256E+002, 4.1212424E-003, 7.2594208E+000
 2.8000000E+002, 3.0000000E+002, 2.9848663E+002, 4.1181850E-003, 6.9880186E+000
 2.8100000E+002, 3.0096000E+002, 2.9942072E+002, 4.1152838E-003, 6.6313601E+000
 2.8200000E+002, 3.0208000E+002, 3.0039540E+002, 4.1125563E-003, 6.2342974E+000
 2.8300000E+002, 3.0304000E+002, 3.0148533E+002, 4.1099718E-003, 5.9075491E+000
 2.8400000E+002, 3.0400000E+002, 3.0248848E+002, 4.1074819E-003, 5.6921197E+000
 2.8500000E+002, 3.0496000E+002, 3.0342297E+002, 4.1051169E-003, 5.4066724E+000
 2.8600000E+002, 3.0608000E+002, 3.0439741E+002, 4.1028908E-003, 5.0892911E+000
 2.8700000E+002, 3.0704000E+002, 3.0548794E+002, 4.1007793E-003, 4.8273224E+000
 2.8800000E+002, 3.0800000E+002, 3.0649026E+002, 4.0987433E-003, 4.6552515E+000
 2.8900000E+002, 3.0896000E+002, 3.0742509E+002, 4.0968079E-003, 4.4256214E+000
 2.9000000E+002, 3.1008000E+002, 3.0839935E+002, 4.0949839E-003, 4.1706202E+000
 2.9100000E+002, 3.1104000E+002, 3.0949042E+002, 4.0932523E-003, 3.9595630E+000
 2.9200000E+002, 3.1200000E+002, 3.1049197E+002, 4.0915813E-003, 3.8213629E+000
 2.9300000E+002, 3.1296000E+002, 3.1142711E+002, 4.0899915E-003, 3.6357826E+000
 2.9400000E+002, 3.1408000E+002, 3.1240122E+002, 4.0884917E-003, 3.4299507E+000
 2.9500000E+002, 3.1504000E+002, 3.1349278E+002, 4.0870666E-003, 3.2591617E+000
 2.9600000E+002, 3.1600000E+002, 3.1449362E+002, 4.0856905E-003, 3.1476163E+000
 2.9700000E+002, 3.1696000E+002, 3.1542904E+002, 4.0843802E-003, 2.9970083E+000
 2.9800000E+002, 3.1808000E+002, 3.1640303E+002, 4.0831429E-003, 2.8301662E+000
 2.9900000E+002, 3.1904000E+002, 3.1749504E+002, 4.0819663E-003, 2.6914075E+000
 3.0000000E+002, 3.2000000E+002, 3.1849521E+002, 4.0808293E-003, 2.6009743E+000
 3.0100000E+002, 3.2096000E+002, 3.1943088E+002, 4.0797459E-003, 2.4782802E+000
 3.0200000E+002, 3.2208000E+002, 3.2040478E+002, 4.0787219E-003, 2.3425213E+000
 3.0300000E+002, 3.2304000E+002, 3.2149721E+002, 4.0777474E-003, 2.2293693E+000
 3.0400000E+002, 3.2400000E+002, 3.2249675E+002, 4.0768052E-003, 2.1557547E+000
 3.0500000E+002, 3.2496000E+002, 3.2343265E+002, 4.0759068E-003, 2.0554474E+000
 3.0600000E+002, 3.2608000E+002, 3.2440647E+002, 4.0750568E-003, 1.9445879E+000
 3.0700000E+002, 3.2704000E+002, 3.2549929E+002, 4.0742474E-003, 1.8520005E+000
 3.0800000E+002, 3.2800000E+002, 3.2649824E+002, 4.0734642E-003, 1.7918531E+000
 3.0900000E+002, 3.2896000E+002, 3.2743436E+002, 4.0727171E-003, 1.7095779E+000
 3.1000000E+002, 3.3008000E+002, 3.2840812E+002, 4.0720096E-003, 1.6187510E+000
 3.1100000E+002, 3.3104000E+002, 3.2950130E+002, 4.0713354E-003, 1.5427476E+000
 3.1200000E+002, 3.3200000E+002, 3.3049969E+002, 4.0706827E-003, 1.4934341E+000
 3.1300000E+002, 3.3296000E+002, 3.3143600E+002, 4.0700596E-003, 1.4257407E+000
 3.1400000E+002, 3.3408000E+002, 3.3240971E+002, 4.0694691E-003, 1.3510954E+000
 3.1500000E+002, 3.3504000E+002, 3.3350324E+002, 4.0689059E-003, 1.2885169E+000
 3.1600000E+002, 3.3600000E+002, 3.3450109E+002, 4.0683605E-003, 1.2479557E+000
 3.1700000E+002, 3.3696000E+002, 3.3543760E+002, 4.0678395E-003, 1.1920972E+000
 3.1800000E+002, 3.3808000E+002, 3.3641126E+002, 4.0673453E-003, 1.1305706E+000
 3.1900000E+002, 3.3904000E+002, 3.3750512E+002, 4.0668737E-003, 1.0788982E+000
 3.2000000E+002, 3.4000000E+002, 3.3850245E+002, 4.0664167E-003, 1.0454349E+000
 3.2100000E+002, 3.4096000E+002, 3.3943914E+002, 4.0659799E-003, 9.9921458E-001
 3.2200000E+002, 3.4208000E+002, 3.4041276E+002, 4.0655653E-003, 9.4835986E-001
 3.2300000E+002, 3.4304000E+002, 3.4150694E+002, 4.0651693E-003, 9.0557653E-001
 3.2400000E+002, 3.4400000E+002, 3.4250376E+002, 4.0647854E-003, 8.7789024E-001
 3.2500000E+002, 3.4496000E+002, 3.4344064E+002, 4.0644181E-003, 8.3954387E-001
 3.2600000E+002, 3.4608000E+002, 3.4441422E+002, 4.0640693E-003, 7.9739837E-001
 3.2700000E+002, 3.4704000E+002, 3.4550871E+002, 4.0637359E-003, 7.6188253E-001
 3.2800000E+002, 3.4800000E+002, 3.4650504E+002, 4.0634125E-003, 7.3891376E-001
 3.2900000E+002, 3.4896000E+002, 3.4744209E+002, 4.0631029E-003, 7.0701935E-001
 3.3000000E+002, 3.5008000E+002, 3.4841564E+002, 4.0628086E-003, 6.7200269E-001
 3.3100000E+002, 3.5104000E+002, 3.4951042E+002, 4.0625270E-003, 6.4244598E-001
 3.3200000E+002, 3.5200000E+002, 3.5050628E+002, 4.0622538E-003, 6.2334158E-001
 3.3300000E+002, 3.5296000E+002, 3.5144350E+002, 4.0619920E-003, 5.9674890E-001
 3.3400000E+002, 3.5408000E+002, 3.5241702E+002, 4.0617429E-003, 5.6758411E-001
 3.3500000E+002, 3.5504000E+002, 3.5351209E+002, 4.0615044E-003, 5.4292730E-001
 3.3600000E+002, 3.5600000E+002, 3.5450749E+002, 4.0612728E-003, 5.2699770E-001
 3.3700000E+002, 3.5696000E+002, 3.5544488E+002, 4.0610507E-003, 5.0477333E-001
 3.3800000E+002, 3.5808000E+002, 3.5641836E+002, 4.0608391E-003, 4.8042517E-001
 3.3900000E+002, 3.5904000E+002, 3.5751371E+002, 4.0606363E-003, 4.5980799E-001
 3.4000000E+002, 3.6000000E+002, 3.5850866E+002, 4.0604391E-003, 4.4649394E-001
 3.4100000E+002, 3.6096000E+002, 3.5944622E+002, 4.0602498E-003, 4.2787807E-001
 3.4200000E+002, 3.6208000E+002, 3.6041967E+002, 4.0600692E-003, 4.0750471E-001
 3.4300000E+002, 3.6304000E+002, 3.6151529E+002, 4.0598959E-003, 3.9022641E-001
 3.4400000E+002, 3.6400000E+002, 3.6250980E+002, 4.0597272E-003, 3.7907288E-001
 3.4500000E+002, 3.6496000E+002, 3.6344752E+002, 4.0595649E-003, 3.6344523E-001
 3.4600000E+002, 3.6608000E+002, 3.6442094E+002, 4.0594099E-003, 3.4636011E-001
 3.4700000E+002, 3.6704000E+002, 3.6551683E+002, 4.0592608E-003, 3.3184824E-001
 3.4800000E+002, 3.6800000E+002, 3.6651090E+002, 4.0591153E-003, 3.2248388E-001
 3.4900000E+002, 3.6896000E+002, 3.6744879E+002, 4.0589752E-003, 3.0933670E-001
 3.5000000E+002, 3.7008000E+002, 3.6842217E+002, 4.0588409E-003, 2.9497835E-001
 3.5100000E+002, 3.7104000E+002, 3.6951833E+002, 4.0587114E-003, 2.8276403E-001
 3.5200000E+002, 3.7200000E+002, 3.7051198E+002, 4.0585848E-003, 2.7488492E-001
 3.5300000E+002, 3.7296000E+002, 3.7145003E+002, 4.0584624E-003, 2.6380146E-001
 3.5400000E+002, 3.7408000E+002, 3.7242338E+002, 4.0583446E-003, 2.5170952E-001
 3.5500000E+002, 3.7504000E+002, 3.7351980E+002, 4.0582307E-003, 2.4140768E-001
 3.5600000E+002, 3.7600000E+002, 3.7451302E+002, 4.0581188E-003, 2.3476441E-001
 3.5700000E+002, 3.7696000E+002, 3.7545125E+002, 4.0580101E-003, 2.2540179E-001
 3.5800000E+002, 3.7808000E+002, 3.7642455E+002, 4.0579050E-003, 2.1519780E-001
 3.5900000E+002, 3.7904000E+002, 3.7752123E+002, 4.0578028E-003, 2.0649146E-001
 3.6000000E+002, 3.8000000E+002, 3.7851404E+002, 4.0577017E-003, 2.0087883E-001
 3.6100000E+002, 3.8096000E+002, 3.7945243E+002, 4.0576030E-003, 1.9295424E-001
 3.6200000E+002, 3.8208000E+002, 3.8042569E+002, 4.0575069E-003, 1.8432638E-001
 3.6300000E+002, 3.8304000E+002, 3.8152262E+002, 4.0574125E-003, 1.7695395E-001
 3.6400000E+002, 3.8400000E+002, 3.8251502E+002, 4.0573186E-003, 1.7220272E-001
 3.6500000E+002, 3.8496000E+002, 3.8345359E+002, 4.0572260E-003, 1.6548237E-001
 3.6600000E+002, 3.8608000E+002, 3.8442680E+002, 4.0571350E-003, 1.5817307E-001
 3.6700000E+002, 3.8704000E+002, 3.8552398E+002, 4.0570447E-003, 1.5191822E-001
 3.6800000E+002, 3.8800000E+002, 3.8651598E+002, 4.0569540E-003, 1.4788846E-001
 3.6900000E+002, 3.8896000E+002, 3.8745472E+002, 4.0568634E-003, 1.4217866E-001
 3.7000000E+002, 3.9008000E+002, 3.8842788E+002, 4.0567733E-003, 1.3597472E-001
 3.7100000E+002, 3.9104000E+002, 3.8952531E+002, 4.0566829E-003, 1.3065811E-001
 3.7200000E+002, 3.9200000E+002, 3.9051692E+002, 4.0565908E-003, 1.2723389E-001
 3.7300000E+002, 3.9296000E+002, 3.9145582E+002, 4.0564978E-003, 1.2237380E-001
 3.7400000E+002, 3.9408000E+002, 3.9242894E+002, 4.0564039E-003, 1.1709837E-001
 3.7500000E+002, 3.9504000E+002, 3.9352661E+002, 4.0563084E-003, 1.1257102E-001
 3.7600000E+002, 3.9600000E+002, 3.9451783E+002, 4.0562099E-003, 1.0965609E-001
 3.7700000E+002, 3.9696000E+002, 3.9545690E+002, 4.0561089E-003, 1.0551189E-001
 3.7800000E+002, 3.9808000E+002, 3.9642997E+002, 4.0560055E-003, 1.0101793E-001
 3.7900000E+002, 3.9904000E+002, 3.9752787E+002, 4.0558990E-003, 9.7155862E-002
 3.8000000E+002, 4.0000000E+002, 3.9851872E+002, 4.0557877E-003, 9.4670101E-002
 3.8100000E+002, 4.0096000E+002, 3.9945795E+002, 4.0556722E-003, 9.1130228E-002
 3.8200000E+002, 4.0208000E+002, 4.0043098E+002, 4.0555524E-003, 8.7295269E-002
 3.8300000E+002, 4.0304000E+002, 4.0152911E+002, 4.0554275E-003, 8.3995058E-002
 3.8400000E+002, 4.0400000E+002, 4.0251959E+002, 4.0552955E-003, 8.1871682E-002
 3.8500000E+002, 4.0496000E+002, 4.0345898E+002, 4.0551569E-003, 7.8842951E-002
 3.8600000E+002, 4.0608000E+002, 4.0443196E+002, 4.0550119E-003, 7.5564767E-002
 3.8700000E+002, 4.0704000E+002, 4.0553032E+002, 4.0548591E-003, 7.2739998E-002
 3.8800000E+002, 4.0800000E+002, 4.0652045E+002, 4.0546963E-003, 7.0923216E-002
 3.8900000E+002, 4.0896000E+002, 4.0745999E+002, 4.0545241E-003, 6.8327643E-002
 3.9000000E+002, 4.1008000E+002, 4.0843293E+002, 4.0543424E-003, 6.5520755E-002
 3.9100000E+002, 4.1104000E+002, 4.0953150E+002, 4.0541497E-003, 6.3099084E-002
 3.9200000E+002, 4.1200000E+002, 4.1052128E+002, 4.0539431E-003, 6.1542209E-002
 3.9300000E+002, 4.1296000E+002, 4.1146097E+002, 4.0537234E-003, 5.9314419E-002
 3.9400000E+002, 4.1408000E+002, 4.1243388E+002, 4.0534902E-003, 5.6907220E-002
 3.9500000E+002, 4.1504000E+002, 4.1353265E+002, 4.0532420E-003, 5.4827981E-002
 3.9600000E+002, 4.1600000E+002, 4.1452211E+002, 4.0529748E-003, 5.3491880E-002
 3.9700000E+002, 4.1696000E+002, 4.1546193E+002, 4.0526896E-003, 5.1576978E-002
 3.9800000E+002, 4.1808000E+002, 4.1643482E+002, 4.0523860E-003, 4.9509377E-002
 3.9900000E+002, 4.1904000E+002, 4.1753378E+002, 4.0520619E-003, 4.7721615E-002
 4.0000000E+002, 4.2000000E+002, 4.1785318E+002, 4.0517007E-003, 4.7072287E-002
 4.0100000E+002, 4.2096000E+002, 4.2000475E+002, 4.0513456E-003, 4.2092799E-002
 4.0200000E+002, 4.2208000E+002, 4.2000518E+002, 4.0509301E-003, 4.5731182E-002
 4.0300000E+002, 4.2304000E+002, 4.2188279E+002, 4.0505179E-003, 3.9917375E-002
 4.0400000E+002, 4.2400000E+002, 4.2224631E+002, 4.0500458E-003, 4.2161871E-002
 4.0500000E+002, 4.2496000E+002, 4.2368762E+002, 4.0495639E-003, 3.8178238E-002
 4.0600000E+002, 4.2608000E+002, 4.2425720E+002, 4.0490300E-003, 3.8583271E-002
 4.0700000E+002, 4.2704000E+002, 4.2568093E+002, 4.0484764E-003, 3.5736962E-002
 4.0800000E+002, 4.2800000E+002, 4.2640809E+002, 4.0478641E-003, 3.6049727E-002
 4.0900000E+002, 4.2896000E+002, 4.2755872E+002, 4.0472216E-003, 3.3902125E-002
 4.1000000E+002, 4.3008000E+002, 4.2836173E+002, 4.0465257E-003, 3.3283044E-002
 4.1100000E+002, 4.3104000E+002, 4.2959840E+002, 4.0457915E-003, 3.1585558E-002
 4.1200000E+002, 4.3200000E+002, 4.3047576E+002, 4.0449916E-003, 3.1277243E-002
 4.1300000E+002, 4.3296000E+002, 4.3150567E+002, 4.0441433E-003, 2.9880326E-002
 4.1400000E+002, 4.3408000E+002, 4.3240599E+002, 4.0432339E-003, 2.8997884E-002
 4.1500000E+002, 4.3504000E+002, 4.3356440E+002, 4.0422683E-003, 2.7804348E-002
 4.1600000E+002, 4.3600000E+002, 4.3385181E+002, 4.0411922E-003, 2.7558243E-002
 4.1700000E+002, 4.3696000E+002, 4.3602027E+002, 4.0401328E-003, 2.4750039E-002
 4.1800000E+002, 4.3808000E+002, 4.3599241E+002, 4.0389011E-003, 2.6828967E-002
 4.1900000E+002, 4.3904000E+002, 4.3790580E+002, 4.0376804E-003, 2.3517181E-002
 4.2000000E+002, 4.4000000E+002, 4.3822999E+002, 4.0362892E-003, 2.4864776E-002
 4.2100000E+002, 4.4096000E+002, 4.3971053E+002, 4.0348760E-003, 2.2548799E-002
 4.2200000E+002, 4.4208000E+002, 4.4024232E+002, 4.0333171E-003, 2.2869984E-002
 4.2300000E+002, 4.4304000E+002, 4.4170245E+002, 4.0317113E-003, 2.1195160E-002
 4.2400000E+002, 4.4400000E+002, 4.4239537E+002, 4.0299449E-003, 2.1455387E-002
 4.2500000E+002, 4.4496000E+002, 4.4357660E+002, 4.0281068E-003, 2.0184327E-002
 4.2600000E+002, 4.4608000E+002, 4.4435246E+002, 4.0261278E-003, 1.9902864E-002
 4.2700000E+002, 4.4704000E+002, 4.4561395E+002, 4.0240590E-003, 1.8900584E-002
 4.2800000E+002, 4.4800000E+002, 4.4646887E+002, 4.0218227E-003, 1.8782217E-002
 4.2900000E+002, 4.4896000E+002, 4.4751787E+002, 4.0194756E-003, 1.7961323E-002
 4.3000000E+002, 4.5008000E+002, 4.4777519E+002, 4.0169166E-003, 1.7613747E-002
 4.3100000E+002, 4.5104000E+002, 4.5009739E+002, 4.0144100E-003, 1.5905732E-002
 4.3200000E+002, 4.5200000E+002, 4.5007577E+002, 4.0115029E-003, 1.7440563E-002
 4.3300000E+002, 4.5296000E+002, 4.5184648E+002, 4.0086439E-003, 1.5389716E-002
 4.3400000E+002, 4.5408000E+002, 4.5213360E+002, 4.0054610E-003, 1.6037471E-002
 4.3500000E+002, 4.5504000E+002, 4.5380020E+002, 4.0022684E-003, 1.4591923E-002
 4.3600000E+002, 4.5600000E+002, 4.5431851E+002, 3.9987488E-003, 1.5062280E-002
 4.3700000E+002, 4.5696000E+002, 4.5564629E+002, 3.9951697E-003, 1.3998737E-002
 4.3800000E+002, 4.5808000E+002, 4.5629885E+002, 3.9913255E-003, 1.4015556E-002
 4.3900000E+002, 4.5904000E+002, 4.5766472E+002, 3.9873891E-003, 1.3209826E-002
 4.4000000E+002, 4.6000000E+002, 4.5843126E+002, 3.9831618E-003, 1.3275764E-002
 4.4100000E+002, 4.6096000E+002, 4.5955425E+002, 3.9788114E-003, 1.2641323E-002
 4.4200000E+002, 4.6208000E+002, 4.5978195E+002, 3.9741407E-003, 1.2489928E-002
 4.4300000E+002, 4.6304000E+002, 4.6210342E+002, 3.9696088E-003, 1.1342494E-002
 4.4400000E+002, 4.6400000E+002, 4.6207042E+002, 3.9644464E-003, 1.2411648E-002
 4.4500000E+002, 4.6496000E+002, 4.6385999E+002, 3.9594454E-003, 1.1029444E-002
 4.4600000E+002, 4.6608000E+002, 4.6412381E+002, 3.9539706E-003, 1.1518899E-002
 4.4700000E+002, 4.6704000E+002, 4.6581691E+002, 3.9485750E-003, 1.0533690E-002
 4.4800000E+002, 4.6800000E+002, 4.6630732E+002, 3.9427278E-003, 1.0912212E-002
 4.4900000E+002, 4.6896000E+002, 4.6766242E+002, 3.9368971E-003, 1.0184623E-002
 4.5000000E+002, 4.7008000E+002, 4.6828887E+002, 3.9307440E-003, 1.0253072E-002
 4.5100000E+002, 4.7104000E+002, 4.6968003E+002, 3.9245725E-003, 9.7046099E-003
 4.5200000E+002, 4.7200000E+002, 4.7042259E+002, 3.9180691E-003, 9.8073065E-003
 4.5300000E+002, 4.7296000E+002, 4.7156720E+002, 3.9115212E-003, 9.3812312E-003
 4.5400000E+002, 4.7408000E+002, 4.7177784E+002, 3.9046713E-003, 9.3356972E-003
 4.5500000E+002, 4.7504000E+002, 4.7411921E+002, 3.8981235E-003, 8.5453857E-003
 4.5600000E+002, 4.7600000E+002, 4.7405683E+002, 3.8908310E-003, 9.3609335E-003
 4.5700000E+002, 4.7696000E+002, 4.7588106E+002, 3.8839261E-003, 8.4007412E-003
 4.5800000E+002, 4.7808000E+002, 4.7610746E+002, 3.8765275E-003, 8.8218574E-003
 4.5900000E+002, 4.7904000E+002, 4.7783975E+002, 3.8694111E-003, 8.1357112E-003
 4.6000000E+002, 4.8000000E+002, 4.7829067E+002, 3.8618639E-003, 8.4864598E-003
 4.6100000E+002, 4.8096000E+002, 4.7968368E+002, 3.8545263E-003, 7.9849728E-003
 4.6200000E+002, 4.8208000E+002, 4.8027425E+002, 3.8469480E-003, 8.1148645E-003
 4.6300000E+002, 4.8304000E+002, 4.8169973E+002, 3.8395380E-003, 7.7464036E-003
 4.6400000E+002, 4.8400000E+002, 4.8240984E+002, 3.8318991E-003, 7.9044379E-003
 4.6500000E+002, 4.8496000E+002, 4.8358397E+002, 3.8244017E-003, 7.6313180E-003
 4.6600000E+002, 4.8608000E+002, 4.8377604E+002, 3.8167805E-003, 7.6931474E-003
 4.6700000E+002, 4.8704000E+002, 4.8613301E+002, 3.8096121E-003, 7.1381687E-003
 4.6800000E+002, 4.8800000E+002, 4.8604461E+002, 3.8018189E-003, 7.8430968E-003
 4.6900000E+002, 4.8896000E+002, 4.8790108E+002, 3.7946106E-003, 7.1679959E-003
 4.7000000E+002, 4.9008000E+002, 4.8809151E+002, 3.7870536E-003, 7.5933307E-003
 4.7100000E+002, 4.9104000E+002, 4.8986241E+002, 3.7799551E-003, 7.1199157E-003
 4.7200000E+002, 4.9200000E+002, 4.9027357E+002, 3.7725799E-003, 7.5065310E-003
 4.7300000E+002, 4.9296000E+002, 4.9170549E+002, 3.7655760E-003, 7.1772389E-003
 4.7400000E+002, 4.9408000E+002, 4.9225846E+002, 3.7584796E-003, 7.3989721E-003
 4.7500000E+002, 4.9504000E+002, 4.9372046E+002, 3.7516944E-003, 7.1779676E-003
 4.7600000E+002, 4.9600000E+002, 4.9439545E+002, 3.7448265E-003, 7.4326235E-003
 4.7700000E+002, 4.9696000E+002, 4.9560216E+002, 3.7382280E-003, 7.2957328E-003
 4.7800000E+002, 4.9808000E+002, 4.9577635E+002, 3.7316701E-003, 7.5030578E-003
 4.7900000E+002, 4.9904000E+002, 4.9814394E+002, 3.7255750E-003, 7.1033229E-003
 4.8000000E+002, 5.0000000E+002, 4.9803465E+002, 3.7190729E-003, 7.8494859E-003
 4.8100000E+002, 5.0096000E+002, 4.9991849E+002, 3.7131580E-003, 7.3692405E-003
 4.8200000E+002, 5.0208000E+002, 5.0007731E+002, 3.7070539E-003, 7.8994705E-003
 4.8300000E+002, 5.0304000E+002, 5.0188295E+002, 3.7014124E-003, 7.5863338E-003
 4.8400000E+002, 5.0400000E+002, 5.0225758E+002, 3.6956315E-003, 8.1060076E-003
 4.8500000E+002, 5.0496000E+002, 5.0372590E+002, 3.6902260E-003, 7.9228608E-003
 4.8600000E+002, 5.0608000E+002, 5.0424310E+002, 3.6848134E-003, 8.3056709E-003
 4.8700000E+002, 5.0704000E+002, 5.0574031E+002, 3.6797113E-003, 8.2244721E-003
 4.8800000E+002, 5.0800000E+002, 5.0588170E+002, 3.6746251E-003, 8.7289053E-003
 4.8900000E+002, 5.0896000E+002, 5.0805868E+002, 3.6699191E-003, 8.4166721E-003
 4.9000000E+002, 5.1008000E+002, 5.0795721E+002, 3.6650091E-003, 9.2398003E-003
 4.9100000E+002, 5.1104000E+002, 5.0999361E+002, 3.6605664E-003, 8.8831521E-003
 4.9200000E+002, 5.1200000E+002, 5.1016307E+002, 3.6559779E-003, 9.6828514E-003
 4.9300000E+002, 5.1296000E+002, 5.1181284E+002, 3.6517606E-003, 9.4892499E-003
 4.9400000E+002, 5.1408000E+002, 5.1216901E+002, 3.6475128E-003, 1.0130853E-002
 4.9500000E+002, 5.1504000E+002, 5.1380929E+002, 3.6435637E-003, 1.0067927E-002
 4.9600000E+002, 5.1600000E+002, 5.1432260E+002, 3.6395924E-003, 1.0757924E-002
 4.9700000E+002, 5.1696000E+002, 5.1567439E+002, 3.6358681E-003, 1.0811405E-002
 4.9800000E+002, 5.1808000E+002, 5.1580523E+002, 3.6322148E-003, 1.1506681E-002
 4.9900000E+002, 5.1904000E+002, 5.1813355E+002, 3.6288394E-003, 1.1244605E-002
 5.0000000E+002, 5.2000000E+002, 5.1804253E+002, 3.6253058E-003, 1.2493293E-002
 5.0100000E+002, 5.2096000E+002, 5.1992350E+002, 3.6221147E-003, 1.2212752E-002
 5.0200000E+002, 5.2208000E+002, 5.2007366E+002, 3.6188658E-003, 1.3258490E-002
 5.0300000E+002, 5.2304000E+002, 5.2189745E+002, 3.6158872E-003, 1.3157836E-002
 5.0400000E+002, 5.2400000E+002, 5.2224693E+002, 3.6128670E-003, 1.4250736E-002
 5.0500000E+002, 5.2496000E+002, 5.2374431E+002, 3.6100661E-003, 1.4313526E-002
 5.0600000E+002, 5.2608000E+002, 5.2422982E+002, 3.6072824E-003, 1.5254908E-002
 5.0700000E+002, 5.2704000E+002, 5.2576101E+002, 3.6046785E-003, 1.5453200E-002
 5.0800000E+002, 5.2800000E+002, 5.2588393E+002, 3.6021049E-003, 1.6702254E-002
 5.0900000E+002, 5.2896000E+002, 5.2806911E+002, 3.5997280E-003, 1.6446251E-002
 5.1000000E+002, 5.3008000E+002, 5.2794729E+002, 3.5972691E-003, 1.8156146E-002
 5.1100000E+002, 5.3104000E+002, 5.3001388E+002, 3.5950505E-003, 1.7890051E-002
 5.1200000E+002, 5.3200000E+002, 5.3014605E+002, 3.5927725E-003, 1.9635669E-002
 5.1300000E+002, 5.3296000E+002, 5.3183709E+002, 3.5906863E-003, 1.9612468E-002
 5.1400000E+002, 5.3408000E+002, 5.3214946E+002, 3.5885915E-003, 2.1138060E-002
 5.1500000E+002, 5.3504000E+002, 5.3383553E+002, 3.5866513E-003, 2.1319358E-002
 5.1600000E+002, 5.3600000E+002, 5.3430203E+002, 3.5847040E-003, 2.2975072E-002
 5.1700000E+002, 5.3696000E+002, 5.3569984E+002, 3.5828845E-003, 2.3359565E-002
 5.1800000E+002, 5.3808000E+002, 5.3581193E+002, 3.5811033E-003, 2.5122257E-002
 5.1900000E+002, 5.3904000E+002, 5.3813935E+002, 3.5794551E-003, 2.4847512E-002
 5.2000000E+002, 5.4000000E+002, 5.3803669E+002, 3.5777391E-003, 2.7599722E-002
 5.2100000E+002, 5.4096000E+002, 5.3993816E+002, 3.5761869E-003, 2.7351057E-002
 5.2200000E+002, 5.4208000E+002, 5.4006131E+002, 3.5746103E-003, 2.9773481E-002
 5.2300000E+002, 5.4304000E+002, 5.4191749E+002, 3.5731641E-003, 2.9836277E-002
 5.2400000E+002, 5.4400000E+002, 5.4223077E+002, 3.5716992E-003, 3.2405148E-002
 5.2500000E+002, 5.4496000E+002, 5.4376601E+002, 3.5703407E-003, 3.2773656E-002
 5.2600000E+002, 5.4608000E+002, 5.4421280E+002, 3.5689895E-003, 3.5067619E-002
 5.2700000E+002, 5.4704000E+002, 5.4578351E+002, 3.5677259E-003, 3.5696429E-002
 5.2800000E+002, 5.4800000E+002, 5.4588993E+002, 3.5664765E-003, 3.8701180E-002
 5.2900000E+002, 5.4896000E+002, 5.4807374E+002, 3.5653189E-003, 3.8350746E-002
 5.3000000E+002, 5.5008000E+002, 5.4794240E+002, 3.5641246E-003, 4.2248408E-002
 5.3100000E+002, 5.5104000E+002, 5.5002767E+002, 3.5630426E-003, 4.1913944E-002
 5.3200000E+002, 5.5200000E+002, 5.5013425E+002, 3.5619325E-003, 4.5952742E-002
 5.3300000E+002, 5.5296000E+002, 5.5185527E+002, 3.5609132E-003, 4.6092079E-002
 5.3400000E+002, 5.5408000E+002, 5.5213459E+002, 3.5598884E-003, 4.9699578E-002
 5.3500000E+002, 5.5504000E+002, 5.5385632E+002, 3.5589372E-003, 5.0246819E-002
 5.3600000E+002, 5.5600000E+002, 5.5428546E+002, 3.5579808E-003, 5.4167181E-002
 5.3700000E+002, 5.5696000E+002, 5.5572078E+002, 3.5570855E-003, 5.5134675E-002
 5.3800000E+002, 5.5808000E+002, 5.5581819E+002, 3.5562065E-003, 5.9317788E-002
 5.3900000E+002, 5.5904000E+002, 5.5814350E+002, 3.5553895E-003, 5.8860409E-002
 5.4000000E+002, 5.6000000E+002, 5.5803229E+002, 3.5545402E-003, 6.5122036E-002
 5.4100000E+002, 5.6096000E+002, 5.5995009E+002, 3.5537674E-003, 6.4740892E-002
 5.4200000E+002, 5.6208000E+002, 5.6005106E+002, 3.5529817E-003, 7.0332958E-002
 5.4300000E+002, 5.6304000E+002, 5.6193439E+002, 3.5522575E-003, 7.0582059E-002
 5.4400000E+002, 5.6400000E+002, 5.6221686E+002, 3.5515223E-003, 7.6537205E-002
 5.4500000E+002, 5.6496000E+002, 5.6378481E+002, 3.5508378E-003, 7.7420526E-002
 5.4600000E+002, 5.6608000E+002, 5.6419773E+002, 3.5501543E-003, 8.2787734E-002
 5.4700000E+002, 5.6704000E+002, 5.6580339E+002, 3.5495127E-003, 8.4218174E-002
 5.4800000E+002, 5.6800000E+002, 5.6589621E+002, 3.5488755E-003, 9.1149470E-002
 5.4900000E+002, 5.6896000E+002, 5.6807660E+002, 3.5482814E-003, 9.0485077E-002
 5.5000000E+002, 5.7008000E+002, 5.6793909E+002, 3.5476681E-003, 9.9269659E-002
 5.5100000E+002, 5.7104000E+002, 5.7003877E+002, 3.5471079E-003, 9.8637715E-002
 5.5200000E+002, 5.7200000E+002, 5.7012458E+002, 3.5465319E-003, 1.0779729E-001
 5.5300000E+002, 5.7296000E+002, 5.7187066E+002, 3.5459991E-003, 1.0813951E-001
 5.5400000E+002, 5.7408000E+002, 5.7212179E+002, 3.5454610E-003, 1.1637905E-001
 5.5500000E+002, 5.7504000E+002, 5.7387445E+002, 3.5449580E-003, 1.1756981E-001
 5.5600000E+002, 5.7600000E+002, 5.7427074E+002, 3.5444496E-003, 1.2652097E-001
