s,C,C,kg/m2
 1.0420000E+003, 1.9328000E+002, 1.9299369E+002, 6.6677703E-003
 1.0470000E+003, 1.9420800E+002, 1.9388088E+002, 6.6335925E-003
 1.0520000E+003, 1.9504000E+002, 1.9475485E+002, 6.6016778E-003
 1.0560000E+003, 1.9576000E+002, 1.9547505E+002, 6.5750554E-003
 1.0610000E+003, 1.9648000E+002, 1.9619543E+002, 6.5504143E-003
 1.0660000E+003, 1.9728000E+002, 1.9699582E+002, 6.5250177E-003
 1.0710000E+003, 1.9820800E+002, 1.9788330E+002, 6.5014923E-003
 1.0760000E+003, 1.9904000E+002, 1.9875684E+002, 6.4793729E-003
 1.0800000E+003, 1.9976000E+002, 1.9947694E+002, 6.4607918E-003
 1.0850000E+003, 2.0048000E+002, 2.0019726E+002, 6.4434636E-003
 1.0900000E+003, 2.0128000E+002, 2.0099758E+002, 6.4254593E-003
 1.0950000E+003, 2.0220800E+002, 2.0188531E+002, 6.4086221E-003
 1.1000000E+003, 2.0304000E+002, 2.0275852E+002, 6.3926212E-003
 1.1040000E+003, 2.0376000E+002, 2.0347855E+002, 6.3790261E-003
 1.1090000E+003, 2.0448000E+002, 2.0419883E+002, 6.3661831E-003
 1.1140000E+003, 2.0528000E+002, 2.0499910E+002, 6.3526419E-003
 1.1190000E+003, 2.0620800E+002, 2.0588707E+002, 6.3397468E-003
 1.1240000E+003, 2.0704000E+002, 2.0676000E+002, 6.3272258E-003
 1.1280000E+003, 2.0776000E+002, 2.0747997E+002, 6.3163406E-003
 1.1330000E+003, 2.0848000E+002, 2.0820023E+002, 6.3057851E-003
 1.1380000E+003, 2.0928000E+002, 2.0900048E+002, 6.2943213E-003
 1.1430000E+003, 2.1020800E+002, 2.0988867E+002, 6.2830052E-003
 1.1480000E+003, 2.1104000E+002, 2.1076137E+002, 6.2715525E-003
 1.1520000E+003, 2.1176000E+002, 2.1148130E+002, 6.2611718E-003
 1.1570000E+003, 2.1248000E+002, 2.1220155E+002, 6.2506450E-003
 1.1620000E+003, 2.1328000E+002, 2.1300179E+002, 6.2386596E-003
 1.1670000E+003, 2.1420800E+002, 2.1389020E+002, 6.2261887E-003
 1.1720000E+003, 2.1504000E+002, 2.1476271E+002, 6.2128525E-003
 1.1760000E+003, 2.1576000E+002, 2.1548262E+002, 6.2001503E-003
 1.1810000E+003, 2.1648000E+002, 2.1620287E+002, 6.1866436E-003
 1.1860000E+003, 2.1728000E+002, 2.1700314E+002, 6.1705681E-003
 1.1910000E+003, 2.1820800E+002, 2.1789180E+002, 6.1531016E-003
 1.1960000E+003, 2.1904000E+002, 2.1876414E+002, 6.1336817E-003
 1.2000000E+003, 2.1976000E+002, 2.1948403E+002, 6.1146322E-003
 1.2050000E+003, 2.2048000E+002, 2.2020432E+002, 6.0938995E-003
 1.2100000E+003, 2.2128000E+002, 2.2100464E+002, 6.0687981E-003
 1.2150000E+003, 2.2220800E+002, 2.2189360E+002, 6.0412011E-003
 1.2200000E+003, 2.2304000E+002, 2.2276578E+002, 6.0103516E-003
 1.2240000E+003, 2.2376000E+002, 2.2348568E+002, 5.9801360E-003
 1.2290000E+003, 2.2448000E+002, 2.2420602E+002, 5.9474834E-003
 1.2340000E+003, 2.2528000E+002, 2.2500642E+002, 5.9084321E-003
 1.2390000E+003, 2.2620800E+002, 2.2589575E+002, 5.8662708E-003
 1.2440000E+003, 2.2704000E+002, 2.2676776E+002, 5.8202251E-003
 1.2480000E+003, 2.2776000E+002, 2.2748766E+002, 5.7762852E-003
 1.2530000E+003, 2.2848000E+002, 2.2820805E+002, 5.7301870E-003
 1.2580000E+003, 2.2928000E+002, 2.2900853E+002, 5.6768234E-003
 1.2630000E+003, 2.3020800E+002, 2.2989826E+002, 5.6213300E-003
 1.2680000E+003, 2.3104000E+002, 2.3077005E+002, 5.5631077E-003
 1.2720000E+003, 2.3176000E+002, 2.3148989E+002, 5.5096745E-003
 1.2770000E+003, 2.3248000E+002, 2.3221030E+002, 5.4558000E-003
 1.2820000E+003, 2.3328000E+002, 2.3301082E+002, 5.3958638E-003
 1.2870000E+003, 2.3420800E+002, 2.3390092E+002, 5.3360992E-003
 1.2920000E+003, 2.3504000E+002, 2.3477240E+002, 5.2759360E-003
 1.2960000E+003, 2.3576000E+002, 2.3549213E+002, 5.2227386E-003
 1.3010000E+003, 2.3648000E+002, 2.3621251E+002, 5.1709531E-003
 1.3060000E+003, 2.3728000E+002, 2.3701299E+002, 5.1151923E-003
 1.3110000E+003, 2.3820800E+002, 2.3790339E+002, 5.0613571E-003
 1.3160000E+003, 2.3904000E+002, 2.3877452E+002, 5.0087469E-003
 1.3200000E+003, 2.3976000E+002, 2.3949412E+002, 4.9633728E-003
 1.3250000E+003, 2.4048000E+002, 2.4021445E+002, 4.9201630E-003
 1.3300000E+003, 2.4128000E+002, 2.4101486E+002, 4.8745194E-003
 1.3350000E+003, 2.4220800E+002, 2.4190550E+002, 4.8312301E-003
 1.3400000E+003, 2.4304000E+002, 2.4277630E+002, 4.7895745E-003
 1.3440000E+003, 2.4376000E+002, 2.4349577E+002, 4.7540793E-003
 1.3490000E+003, 2.4448000E+002, 2.4421606E+002, 4.7206108E-003
 1.3540000E+003, 2.4528000E+002, 2.4501638E+002, 4.6855412E-003
 1.3590000E+003, 2.4620800E+002, 2.4590722E+002, 4.6525118E-003
 1.3640000E+003, 2.4704000E+002, 2.4677775E+002, 4.6209090E-003
 1.3680000E+003, 2.4776000E+002, 2.4749711E+002, 4.5940835E-003
 1.3730000E+003, 2.4848000E+002, 2.4821736E+002, 4.5688584E-003
 1.3780000E+003, 2.4928000E+002, 2.4901761E+002, 4.5424749E-003
 1.3830000E+003, 2.5020800E+002, 2.4990863E+002, 4.5176558E-003
 1.3880000E+003, 2.5104000E+002, 2.5077892E+002, 4.4939258E-003
 1.3920000E+003, 2.5176000E+002, 2.5149820E+002, 4.4737807E-003
 1.3970000E+003, 2.5248000E+002, 2.5221843E+002, 4.4548258E-003
 1.4020000E+003, 2.5328000E+002, 2.5301863E+002, 4.4349817E-003
 1.4070000E+003, 2.5420800E+002, 2.5390979E+002, 4.4162905E-003
 1.4120000E+003, 2.5504000E+002, 2.5477990E+002, 4.3983963E-003
 1.4160000E+003, 2.5576000E+002, 2.5549911E+002, 4.3831800E-003
 1.4210000E+003, 2.5648000E+002, 2.5621933E+002, 4.3688363E-003
 1.4260000E+003, 2.5728000E+002, 2.5701948E+002, 4.3537909E-003
 1.4310000E+003, 2.5820800E+002, 2.5791077E+002, 4.3395900E-003
 1.4360000E+003, 2.5904000E+002, 2.5878073E+002, 4.3259686E-003
 1.4400000E+003, 2.5976000E+002, 2.5949989E+002, 4.3143615E-003
 1.4450000E+003, 2.6048000E+002, 2.6022009E+002, 4.3033966E-003
 1.4500000E+003, 2.6128000E+002, 2.6102022E+002, 4.2918712E-003
 1.4550000E+003, 2.6220800E+002, 2.6191163E+002, 4.2809689E-003
 1.4600000E+003, 2.6304000E+002, 2.6278146E+002, 4.2704911E-003
 1.4640000E+003, 2.6376000E+002, 2.6350057E+002, 4.2615444E-003
 1.4690000E+003, 2.6448000E+002, 2.6422077E+002, 4.2530754E-003
 1.4740000E+003, 2.6528000E+002, 2.6502087E+002, 4.2441558E-003
 1.4790000E+003, 2.6620800E+002, 2.6591238E+002, 4.2357013E-003
 1.4840000E+003, 2.6704000E+002, 2.6678210E+002, 4.2275617E-003
 1.4880000E+003, 2.6776000E+002, 2.6750117E+002, 4.2205985E-003
 1.4930000E+003, 2.6848000E+002, 2.6822136E+002, 4.2139950E-003
 1.4980000E+003, 2.6928000E+002, 2.6902145E+002, 4.2070278E-003
 1.5030000E+003, 2.7020800E+002, 2.6991306E+002, 4.2004120E-003
 1.5080000E+003, 2.7104000E+002, 2.7078268E+002, 4.1940327E-003
 1.5120000E+003, 2.7176000E+002, 2.7150171E+002, 4.1885666E-003
 1.5170000E+003, 2.7248000E+002, 2.7222191E+002, 4.1833743E-003
 1.5220000E+003, 2.7328000E+002, 2.7302198E+002, 4.1778875E-003
 1.5270000E+003, 2.7420800E+002, 2.7391367E+002, 4.1726692E-003
 1.5320000E+003, 2.7504000E+002, 2.7478320E+002, 4.1676309E-003
 1.5360000E+003, 2.7576000E+002, 2.7550221E+002, 4.1633075E-003
 1.5410000E+003, 2.7648000E+002, 2.7622240E+002, 4.1591949E-003
 1.5460000E+003, 2.7728000E+002, 2.7702247E+002, 4.1548430E-003
 1.5510000E+003, 2.7820800E+002, 2.7791424E+002, 4.1506984E-003
 1.5560000E+003, 2.7904000E+002, 2.7878369E+002, 4.1466922E-003
 1.5600000E+003, 2.7976000E+002, 2.7950267E+002, 4.1432502E-003
 1.5650000E+003, 2.8048000E+002, 2.8022286E+002, 4.1399717E-003
 1.5700000E+003, 2.8128000E+002, 2.8102292E+002, 4.1364984E-003
 1.5750000E+003, 2.8220800E+002, 2.8191477E+002, 4.1331865E-003
 1.5800000E+003, 2.8304000E+002, 2.8278414E+002, 4.1299821E-003
 1.5840000E+003, 2.8376000E+002, 2.8350310E+002, 4.1272258E-003
 1.5890000E+003, 2.8448000E+002, 2.8422329E+002, 4.1245975E-003
 1.5940000E+003, 2.8528000E+002, 2.8502334E+002, 4.1218101E-003
 1.5990000E+003, 2.8620800E+002, 2.8591527E+002, 4.1191493E-003
 1.6040000E+003, 2.8704000E+002, 2.8678457E+002, 4.1165726E-003
 1.6080000E+003, 2.8776000E+002, 2.8750350E+002, 4.1143540E-003
 1.6130000E+003, 2.8848000E+002, 2.8822369E+002, 4.1122364E-003
 1.6180000E+003, 2.8928000E+002, 2.8902374E+002, 4.1099883E-003
 1.6230000E+003, 2.9020800E+002, 2.8991574E+002, 4.1078404E-003
 1.6280000E+003, 2.9104000E+002, 2.9078497E+002, 4.1057586E-003
 1.6320000E+003, 2.9176000E+002, 2.9150388E+002, 4.1039646E-003
 1.6370000E+003, 2.9248000E+002, 2.9222408E+002, 4.1022507E-003
 1.6420000E+003, 2.9328000E+002, 2.9302412E+002, 4.1004295E-003
 1.6470000E+003, 2.9420800E+002, 2.9391618E+002, 4.0986879E-003
 1.6520000E+003, 2.9504000E+002, 2.9478535E+002, 4.0969989E-003
 1.6560000E+003, 2.9576000E+002, 2.9550425E+002, 4.0955421E-003
 1.6610000E+003, 2.9648000E+002, 2.9622444E+002, 4.0941492E-003
 1.6660000E+003, 2.9728000E+002, 2.9702448E+002, 4.0926679E-003
 1.6710000E+003, 2.9820800E+002, 2.9791661E+002, 4.0912501E-003
