s,mol/mol,kW/m2,kW/m2,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m
 2.4001134E+001, 1.8013312E-001, 1.1425818E+000, 1.1931534E+000, 4.0428331E+001, 5.5724133E+001, 4.4690219E+001, 3.9379422E+001, 3.2760623E+001, 3.0503841E+001, 2.9602687E+001, 2.7362004E+001, 2.5062700E+001, 2.4598461E+001, 2.3362026E+001, 2.2686024E+001, 2.0379827E+001, 1.7595591E+001, 1.6233438E+001, 1.4261856E+001, 1.3543703E+001, 1.3238014E+001, 1.2763456E+001, 1.2901986E+001, 1.2532507E+001, 1.1676549E+001, 1.1232926E+001, 1.0382207E+001, 9.5028581E+000, 9.0457843E+000, 8.0455387E+000, 7.5484261E+000, 7.3285336E+000, 6.9504469E+000, 6.8646760E+000, 6.3546122E+000, 5.2063642E+000, 4.7228080E+000, 3.9804031E+000, 3.3183705E+000, 3.0120926E+000, 2.5141027E+000, 1.9802422E+000, 1.7004517E+000, 1.2514735E+000, 1.1168791E+000, 7.4953747E-001, 5.2972083E-001, 4.6219440E-001, 3.3362919E-001, 2.4928915E-001, 2.0210755E-001, 1.5002881E-001, 1.0850738E-001
 2.5001343E+001, 1.8011643E-001, 1.1685633E+000, 1.1858346E+000, 4.1650518E+001, 5.5424969E+001, 4.2120062E+001, 3.6346263E+001, 3.0103975E+001, 2.6863042E+001, 2.6597857E+001, 2.5702235E+001, 2.3808601E+001, 2.3908581E+001, 2.2172887E+001, 2.1634177E+001, 2.0541913E+001, 1.9714911E+001, 1.9324879E+001, 1.8121852E+001, 1.6532433E+001, 1.5982297E+001, 1.5142346E+001, 1.4366124E+001, 1.3727450E+001, 1.2389490E+001, 1.1552257E+001, 8.9797263E+000, 7.2513844E+000, 6.4721125E+000, 5.1003094E+000, 3.9104631E+000, 3.3690827E+000, 2.4995088E+000, 2.0775857E+000, 1.4147644E+000, 9.3503786E-001, 7.4913569E-001, 4.3545478E-001, 2.6855891E-001, 2.1217764E-001, 1.4292192E-001, 9.7172209E-002, 7.9577194E-002, 5.3786945E-002, 4.4126690E-002, 2.9698023E-002, 2.1554424E-002, 1.8595590E-002, 1.3541564E-002, 1.0438634E-002, 9.0176695E-003, 6.6480684E-003, 4.6271859E-003
 2.6001209E+001, 1.8009974E-001, 1.1241196E+000, 1.2050482E+000, 3.9846522E+001, 5.3840044E+001, 3.8815488E+001, 3.2802678E+001, 2.8834381E+001, 2.8585289E+001, 2.7982833E+001, 2.7204752E+001, 2.3323687E+001, 2.2634062E+001, 2.1125683E+001, 2.0195408E+001, 1.8679563E+001, 1.7310695E+001, 1.6612890E+001, 1.5585350E+001, 1.4870962E+001, 1.4493145E+001, 1.3395915E+001, 1.2625265E+001, 1.1848864E+001, 1.0421308E+001, 9.8168569E+000, 8.6517601E+000, 7.8046111E+000, 7.4994920E+000, 7.3168768E+000, 6.9906949E+000, 6.8295802E+000, 6.4492443E+000, 6.3038063E+000, 5.8266374E+000, 5.5120159E+000, 5.1440071E+000, 3.9666952E+000, 2.8905535E+000, 2.5135524E+000, 2.0114002E+000, 1.6190118E+000, 1.4348075E+000, 1.1600416E+000, 1.0373071E+000, 8.1704814E-001, 4.9854530E-001, 3.8292610E-001, 2.4657840E-001, 1.8013416E-001, 1.5210051E-001, 1.0729005E-001, 7.2215932E-002
 2.7000252E+001, 1.8008307E-001, 1.1665379E+000, 1.2221627E+000, 4.5701831E+001, 5.6103112E+001, 4.2931525E+001, 3.5776098E+001, 3.0201584E+001, 2.6588859E+001, 2.5548310E+001, 2.4072646E+001, 2.1922236E+001, 2.2280097E+001, 2.1647498E+001, 2.1245855E+001, 2.0853997E+001, 2.0799286E+001, 2.1101039E+001, 2.1420941E+001, 2.1435345E+001, 2.1371218E+001, 2.0330165E+001, 1.9110755E+001, 1.8499541E+001, 1.6958051E+001, 1.6081958E+001, 1.4470245E+001, 1.2060480E+001, 1.1105570E+001, 9.4628797E+000, 7.9898481E+000, 7.3015926E+000, 5.7831728E+000, 4.9812718E+000, 3.6863311E+000, 2.8336186E+000, 2.4264071E+000, 1.6755243E+000, 1.1470277E+000, 9.8365999E-001, 7.6444682E-001, 6.0705348E-001, 5.5124504E-001, 4.3556391E-001, 3.7789327E-001, 2.8578283E-001, 2.1388252E-001, 1.8243672E-001, 1.3056868E-001, 9.4262784E-002, 8.1593590E-002, 6.2593142E-002, 4.8106264E-002
 2.8000442E+001, 1.8006637E-001, 1.1498644E+000, 1.2337328E+000, 4.7015860E+001, 5.7870323E+001, 4.8769174E+001, 3.9881942E+001, 3.3857072E+001, 3.2376918E+001, 3.2377645E+001, 3.0337383E+001, 2.7788344E+001, 2.7889631E+001, 2.6872218E+001, 2.7002406E+001, 2.6221150E+001, 2.4007421E+001, 2.2491846E+001, 1.9438795E+001, 1.6611309E+001, 1.5205256E+001, 1.2542857E+001, 1.0638208E+001, 9.6264213E+000, 7.9402912E+000, 7.2971215E+000, 6.2635010E+000, 5.9838962E+000, 5.9081257E+000, 6.0110628E+000, 6.0684473E+000, 5.8905687E+000, 5.5265729E+000, 5.3208585E+000, 4.7987487E+000, 4.0176874E+000, 3.5751315E+000, 2.7606426E+000, 2.0459074E+000, 1.7812787E+000, 1.3079045E+000, 9.1949992E-001, 7.4996650E-001, 5.5381007E-001, 4.5234213E-001, 2.7786311E-001, 1.5624587E-001, 1.1748286E-001, 6.9363052E-002, 4.3555048E-002, 3.5591325E-002, 2.5092345E-002, 1.7139662E-002
 2.9001194E+001, 1.8004970E-001, 1.1447335E+000, 1.1793938E+000, 4.2566984E+001, 5.5321970E+001, 4.3513946E+001, 3.7312027E+001, 3.1255819E+001, 2.9386191E+001, 2.8218580E+001, 2.5854289E+001, 2.2735024E+001, 2.3102951E+001, 2.2910920E+001, 2.2639399E+001, 2.1021138E+001, 1.9489033E+001, 1.8568140E+001, 1.6858015E+001, 1.5409516E+001, 1.4799203E+001, 1.3546785E+001, 1.2022114E+001, 1.1260479E+001, 1.0009789E+001, 9.5553134E+000, 9.2366135E+000, 8.3801258E+000, 7.6127273E+000, 6.1763222E+000, 5.1357395E+000, 4.6367086E+000, 3.7877178E+000, 3.4699211E+000, 2.9966211E+000, 2.4871573E+000, 2.2715103E+000, 1.9463447E+000, 1.6587638E+000, 1.5238590E+000, 1.3936603E+000, 1.1728514E+000, 1.0699649E+000, 9.0918329E-001, 8.7109792E-001, 6.9588244E-001, 5.3516288E-001, 4.4148037E-001, 2.9519470E-001, 1.8825527E-001, 1.4602031E-001, 9.6928595E-002, 6.5282865E-002
 3.0001221E+001, 1.7792357E-001, 1.1318645E+000, 1.1846461E+000, 4.1485127E+001, 5.5360591E+001, 4.3574937E+001, 3.5725970E+001, 3.0398226E+001, 2.8510854E+001, 2.7820600E+001, 2.6710130E+001, 2.4220500E+001, 2.3938606E+001, 2.3077722E+001, 2.2252288E+001, 2.1630545E+001, 1.9962201E+001, 1.9443081E+001, 1.8996747E+001, 1.7356530E+001, 1.6520207E+001, 1.4381037E+001, 1.2708019E+001, 1.2011169E+001, 1.0284016E+001, 9.4661799E+000, 8.5179074E+000, 7.4218042E+000, 6.8813559E+000, 5.9441574E+000, 5.0461801E+000, 4.5962425E+000, 3.9991097E+000, 3.6923598E+000, 3.1917920E+000, 2.6751192E+000, 2.4892987E+000, 2.1770279E+000, 1.8795893E+000, 1.7131000E+000, 1.4417208E+000, 1.1893147E+000, 1.0625174E+000, 8.4629062E-001, 7.5067869E-001, 5.9052489E-001, 4.7680300E-001, 4.2511281E-001, 3.2114900E-001, 2.4275460E-001, 2.2099384E-001, 1.8883785E-001, 1.3868706E-001
 3.1001403E+001, 1.7525348E-001, 1.1484771E+000, 1.2059395E+000, 4.2208039E+001, 5.2413519E+001, 4.1656424E+001, 3.6276554E+001, 3.1108718E+001, 2.9390282E+001, 2.8526012E+001, 2.6651741E+001, 2.3382462E+001, 2.2868912E+001, 2.2258251E+001, 2.1606684E+001, 2.0159253E+001, 1.8282849E+001, 1.7745197E+001, 1.6968337E+001, 1.6157692E+001, 1.5692252E+001, 1.4364871E+001, 1.3815477E+001, 1.3330134E+001, 1.2482323E+001, 1.2139344E+001, 1.1824315E+001, 1.0998622E+001, 1.0145473E+001, 9.3220569E+000, 8.2859666E+000, 7.9803701E+000, 7.2485625E+000, 6.7673348E+000, 5.3646937E+000, 4.1539359E+000, 3.8082510E+000, 3.0651459E+000, 2.2424858E+000, 1.8505543E+000, 1.1400038E+000, 8.0683620E-001, 6.7130640E-001, 4.8373268E-001, 4.0641401E-001, 2.9509292E-001, 1.9654265E-001, 1.5958653E-001, 1.0530327E-001, 6.8568108E-002, 5.2635636E-002, 3.3726414E-002, 2.3799770E-002
 3.2000649E+001, 1.7266022E-001, 1.0995292E+000, 1.1312678E+000, 4.0819115E+001, 5.3263367E+001, 3.4025606E+001, 2.8537967E+001, 2.5212606E+001, 2.3361441E+001, 2.2985772E+001, 2.2198882E+001, 1.9401075E+001, 1.9317135E+001, 1.9130541E+001, 1.8924313E+001, 1.8875653E+001, 1.7904739E+001, 1.7828835E+001, 1.6964039E+001, 1.6735736E+001, 1.6669463E+001, 1.5951010E+001, 1.5224979E+001, 1.4469404E+001, 1.2736949E+001, 1.1750087E+001, 1.0241777E+001, 8.7360920E+000, 7.8758082E+000, 6.1302295E+000, 4.7822273E+000, 4.2466017E+000, 3.5002521E+000, 3.2225314E+000, 2.8048290E+000, 2.4491374E+000, 2.3026079E+000, 2.0027498E+000, 1.5413167E+000, 1.3541135E+000, 1.0078945E+000, 6.5591855E-001, 5.1874747E-001, 3.5599200E-001, 3.0031180E-001, 2.0474983E-001, 1.3872823E-001, 1.1621242E-001, 7.8809022E-002, 5.2681154E-002, 4.2901249E-002, 2.8164344E-002, 1.9317036E-002
 3.3001250E+001, 1.7014269E-001, 1.0965148E+000, 1.1300467E+000, 4.5172371E+001, 5.4858005E+001, 3.6837738E+001, 3.0081329E+001, 2.6867727E+001, 2.5010595E+001, 2.3871528E+001, 2.2373519E+001, 1.9644919E+001, 1.8958430E+001, 1.8424836E+001, 1.7929397E+001, 1.7060696E+001, 1.6450355E+001, 1.5964625E+001, 1.4540719E+001, 1.3410089E+001, 1.2985735E+001, 1.1597787E+001, 1.0326775E+001, 9.6943715E+000, 8.0243067E+000, 7.3033693E+000, 6.2162284E+000, 5.0210498E+000, 4.4911679E+000, 3.9385303E+000, 3.7598543E+000, 3.6316559E+000, 3.5428526E+000, 3.4801071E+000, 3.1113435E+000, 2.7386512E+000, 2.5229136E+000, 2.0542667E+000, 1.4090127E+000, 1.1394133E+000, 7.4634727E-001, 5.0029471E-001, 4.1897076E-001, 2.9691618E-001, 2.4951869E-001, 2.0081748E-001, 1.7261855E-001, 1.6287159E-001, 1.2472633E-001, 9.9500866E-002, 8.9504081E-002, 6.3373112E-002, 4.4491187E-002
 3.4001310E+001, 1.6769380E-001, 1.0419697E+000, 1.0727081E+000, 4.4354176E+001, 5.2969954E+001, 4.2131211E+001, 3.5648860E+001, 3.0813160E+001, 2.8562884E+001, 2.7348186E+001, 2.5580525E+001, 2.3080389E+001, 2.3044888E+001, 2.2207257E+001, 2.1750060E+001, 2.0159758E+001, 1.9080736E+001, 1.8994786E+001, 1.8603184E+001, 1.8109152E+001, 1.7520414E+001, 1.6313286E+001, 1.4478283E+001, 1.3238187E+001, 1.1337217E+001, 1.0458206E+001, 9.3185430E+000, 9.1595714E+000, 8.4883945E+000, 7.0533973E+000, 5.7274475E+000, 5.0031045E+000, 3.9988585E+000, 3.5295562E+000, 2.7938596E+000, 2.0658280E+000, 1.8140793E+000, 1.4025449E+000, 1.0493672E+000, 9.3281612E-001, 6.6860747E-001, 4.7460489E-001, 3.8501963E-001, 2.5659416E-001, 2.0974032E-001, 1.4207959E-001, 9.5858899E-002, 8.0622556E-002, 5.3593449E-002, 3.4163741E-002, 2.8092687E-002, 1.8137477E-002, 1.3645564E-002
 3.5000390E+001, 1.6532217E-001, 9.6305929E-001, 1.0280410E+000, 4.4812219E+001, 5.4131063E+001, 4.1309727E+001, 3.5791874E+001, 3.1034462E+001, 2.9891872E+001, 2.9642931E+001, 2.8331249E+001, 2.5244051E+001, 2.5181054E+001, 2.4853992E+001, 2.4212480E+001, 2.3400398E+001, 2.3328854E+001, 2.3317655E+001, 2.2029798E+001, 2.1143599E+001, 2.0928372E+001, 2.0543822E+001, 1.8858396E+001, 1.7669203E+001, 1.5672144E+001, 1.4616943E+001, 1.2561453E+001, 1.0555878E+001, 9.5426317E+000, 7.8594330E+000, 6.1964993E+000, 5.2781167E+000, 3.8398297E+000, 3.1175413E+000, 2.0954777E+000, 1.5827912E+000, 1.4128774E+000, 1.2343814E+000, 1.1485582E+000, 1.0848331E+000, 1.0023292E+000, 8.0531233E-001, 7.1054195E-001, 6.1266463E-001, 5.6717592E-001, 4.8926675E-001, 4.4760324E-001, 4.2598831E-001, 3.3372499E-001, 2.6854987E-001, 2.2234145E-001, 1.4704320E-001, 9.1585790E-002
 3.6001392E+001, 1.6300801E-001, 9.5837410E-001, 1.0021751E+000, 3.8664258E+001, 4.7701504E+001, 3.8832291E+001, 3.3057961E+001, 2.9343584E+001, 2.8568851E+001, 2.7778115E+001, 2.6017131E+001, 2.3274195E+001, 2.3170198E+001, 2.2569364E+001, 2.1809713E+001, 2.0349535E+001, 2.0011606E+001, 2.0126193E+001, 2.0308451E+001, 2.0722992E+001, 2.0337880E+001, 1.9156650E+001, 1.8627641E+001, 1.7931167E+001, 1.6746363E+001, 1.5601410E+001, 1.3847115E+001, 1.1697300E+001, 1.0611262E+001, 8.7594197E+000, 7.4416824E+000, 7.0690888E+000, 6.3296564E+000, 5.8618823E+000, 4.9791307E+000, 4.3326432E+000, 4.0129111E+000, 3.1688558E+000, 2.3905751E+000, 2.0975913E+000, 1.6059365E+000, 1.0803703E+000, 8.7895194E-001, 5.5478071E-001, 4.5293897E-001, 2.8318468E-001, 1.7186236E-001, 1.3618255E-001, 8.2683171E-002, 5.4067449E-002, 4.3838815E-002, 2.8194367E-002, 1.7608957E-002
 3.7000950E+001, 1.6076709E-001, 8.9478981E-001, 9.3793787E-001, 3.8716089E+001, 4.6504226E+001, 4.2372125E+001, 3.6512860E+001, 3.1375499E+001, 2.8194062E+001, 2.7006285E+001, 2.4743158E+001, 2.2221276E+001, 2.2230369E+001, 2.1747311E+001, 2.1140871E+001, 1.9833563E+001, 1.8481453E+001, 1.7536714E+001, 1.6547925E+001, 1.5230510E+001, 1.4827471E+001, 1.4001288E+001, 1.3375223E+001, 1.3076525E+001, 1.2410119E+001, 1.1953875E+001, 1.0762589E+001, 9.7855083E+000, 9.2445897E+000, 8.4187217E+000, 7.5484557E+000, 6.8882742E+000, 5.6770953E+000, 5.1711023E+000, 4.0815614E+000, 3.3094742E+000, 3.1201073E+000, 2.6645820E+000, 2.1525918E+000, 1.8298694E+000, 1.3373876E+000, 9.2712445E-001, 7.4393285E-001, 4.8284762E-001, 3.8948442E-001, 2.6379858E-001, 1.8166117E-001, 1.5847276E-001, 1.1775068E-001, 9.5675625E-002, 8.6881565E-002, 6.3439581E-002, 4.4348866E-002
 3.8000376E+001, 1.5858111E-001, 8.6551336E-001, 8.9957000E-001, 4.0173532E+001, 4.9177410E+001, 3.8720083E+001, 3.1966398E+001, 2.6790945E+001, 2.5297823E+001, 2.4298030E+001, 2.3783037E+001, 2.1800803E+001, 2.0731029E+001, 1.9596436E+001, 1.9276390E+001, 1.9744778E+001, 1.9406713E+001, 1.9580238E+001, 1.9532924E+001, 1.8649086E+001, 1.7933087E+001, 1.6852944E+001, 1.5647112E+001, 1.4967398E+001, 1.3848584E+001, 1.3332297E+001, 1.2289121E+001, 1.1108653E+001, 1.0722282E+001, 9.9009018E+000, 8.7645658E+000, 8.2786484E+000, 6.9755202E+000, 6.3066574E+000, 5.1848524E+000, 3.8403324E+000, 3.3111260E+000, 2.6243936E+000, 2.0531444E+000, 1.8569228E+000, 1.5226326E+000, 1.2629065E+000, 1.1543729E+000, 8.9993801E-001, 7.7605121E-001, 6.4001556E-001, 6.0004080E-001, 5.9243744E-001, 5.3199929E-001, 4.5522375E-001, 4.0911563E-001, 3.4465994E-001, 2.4190085E-001
 3.9001170E+001, 1.5645479E-001, 8.2653143E-001, 8.9339600E-001, 3.9085826E+001, 4.6950022E+001, 4.0023120E+001, 3.4062796E+001, 2.7204445E+001, 2.3518318E+001, 2.2602774E+001, 2.0684224E+001, 1.7959657E+001, 1.7764774E+001, 1.7714201E+001, 1.8064377E+001, 1.8424049E+001, 1.8382918E+001, 1.7932377E+001, 1.7423844E+001, 1.8024922E+001, 1.7953876E+001, 1.7422359E+001, 1.7106984E+001, 1.6875283E+001, 1.5979131E+001, 1.5588650E+001, 1.4013362E+001, 1.2556648E+001, 1.1878356E+001, 1.0421294E+001, 9.2980991E+000, 8.9733754E+000, 8.5280188E+000, 8.1824756E+000, 7.3310720E+000, 6.1685736E+000, 5.5409813E+000, 4.4583244E+000, 3.6890482E+000, 3.3378259E+000, 2.7443522E+000, 2.1565065E+000, 1.9061459E+000, 1.5472798E+000, 1.4274690E+000, 1.2466032E+000, 9.3073924E-001, 7.7679552E-001, 5.5547245E-001, 3.5584794E-001, 2.8681320E-001, 1.8935353E-001, 1.3753779E-001
 4.0000517E+001, 1.5438330E-001, 8.2576150E-001, 8.6124288E-001, 4.0445231E+001, 4.7496932E+001, 3.4250091E+001, 2.8993551E+001, 2.5900946E+001, 2.4398269E+001, 2.3867455E+001, 2.4086014E+001, 2.2413273E+001, 2.2031982E+001, 2.1475444E+001, 2.1438533E+001, 2.0830357E+001, 1.9594885E+001, 1.8764815E+001, 1.6835961E+001, 1.4632675E+001, 1.3585296E+001, 1.2193324E+001, 1.1233777E+001, 1.0955368E+001, 1.0618906E+001, 1.0982897E+001, 1.1876914E+001, 1.1499653E+001, 1.0963288E+001, 9.9008556E+000, 8.9235633E+000, 8.3589706E+000, 7.2458902E+000, 6.6112072E+000, 5.4502922E+000, 4.5798017E+000, 4.2268118E+000, 3.5719912E+000, 2.9361313E+000, 2.6775241E+000, 2.2641915E+000, 1.9777283E+000, 1.8403563E+000, 1.6470486E+000, 1.5137990E+000, 1.4439795E+000, 1.3866130E+000, 1.3147899E+000, 1.1547973E+000, 1.0063193E+000, 9.3041364E-001, 7.6669491E-001, 5.8902797E-001
 4.1000909E+001, 1.5236963E-001, 7.6096265E-001, 7.9353401E-001, 3.7853516E+001, 4.5006396E+001, 2.9540728E+001, 2.3823145E+001, 2.0704393E+001, 1.9957724E+001, 1.8750657E+001, 1.8260170E+001, 1.7444137E+001, 1.8066844E+001, 1.9338440E+001, 1.9326931E+001, 1.9841252E+001, 1.9829605E+001, 1.9914004E+001, 1.9236068E+001, 1.8490978E+001, 1.8252168E+001, 1.8437415E+001, 1.7245029E+001, 1.6943446E+001, 1.5798768E+001, 1.5411584E+001, 1.4512720E+001, 1.3024662E+001, 1.2093106E+001, 1.0031312E+001, 8.0699546E+000, 7.2897250E+000, 6.2977048E+000, 5.8669334E+000, 4.9992514E+000, 4.2939918E+000, 3.9942276E+000, 3.1786158E+000, 2.1660765E+000, 1.7625666E+000, 1.1702963E+000, 8.1943381E-001, 6.9612515E-001, 5.6449038E-001, 5.1325903E-001, 4.3184632E-001, 4.8380354E-001, 5.0725307E-001, 5.9440726E-001, 5.9325238E-001, 4.8966207E-001, 2.9600633E-001, 1.7045784E-001
 4.2000406E+001, 1.5040414E-001, 7.3078386E-001, 7.6964852E-001, 3.4505581E+001, 4.2827683E+001, 3.0609737E+001, 2.5506816E+001, 2.1276650E+001, 2.1242024E+001, 2.1192621E+001, 2.1751105E+001, 1.9926060E+001, 2.0123699E+001, 2.0694201E+001, 2.0903507E+001, 2.1445641E+001, 2.1399359E+001, 2.0815448E+001, 1.9895089E+001, 1.8171703E+001, 1.7686830E+001, 1.6495341E+001, 1.6501975E+001, 1.6088687E+001, 1.5336139E+001, 1.5004154E+001, 1.3962561E+001, 1.2647331E+001, 1.1873835E+001, 1.0436469E+001, 9.0521104E+000, 8.4499717E+000, 7.6776186E+000, 7.2341097E+000, 6.2479136E+000, 5.1609944E+000, 4.7075664E+000, 3.7780014E+000, 3.1447878E+000, 2.9477860E+000, 2.4806136E+000, 2.0108877E+000, 1.8064738E+000, 1.4292717E+000, 1.3125968E+000, 9.2923079E-001, 6.9296913E-001, 5.8473760E-001, 4.0742488E-001, 2.6251484E-001, 2.1230023E-001, 1.3455453E-001, 8.3181200E-002
 4.3000682E+001, 1.4849151E-001, 6.7850754E-001, 7.3043312E-001, 3.7936124E+001, 4.2622123E+001, 4.0400476E+001, 3.4962359E+001, 3.1409760E+001, 2.9442476E+001, 2.8383708E+001, 2.6300119E+001, 2.2872077E+001, 2.2301461E+001, 2.3083540E+001, 2.3398253E+001, 2.2769514E+001, 2.2470199E+001, 2.1866007E+001, 1.9712828E+001, 1.8249434E+001, 1.7623651E+001, 1.6805822E+001, 1.5733028E+001, 1.5632018E+001, 1.5312190E+001, 1.4829160E+001, 1.3443982E+001, 1.1718594E+001, 1.1070064E+001, 9.6397214E+000, 8.8293507E+000, 8.3517389E+000, 7.3121593E+000, 6.8708328E+000, 6.4701087E+000, 6.0888473E+000, 5.9103122E+000, 5.3691040E+000, 4.7528096E+000, 4.4162384E+000, 3.6436581E+000, 2.9640357E+000, 2.5586899E+000, 1.6124599E+000, 1.2890124E+000, 8.5257589E-001, 5.7866360E-001, 4.9438902E-001, 3.6370261E-001, 2.5420932E-001, 2.1093724E-001, 1.4719294E-001, 1.0258408E-001
 4.4000199E+001, 1.4662451E-001, 6.5002353E-001, 6.7671106E-001, 3.2668074E+001, 4.1011416E+001, 2.9972026E+001, 2.5153434E+001, 2.2101741E+001, 2.1720827E+001, 2.1523141E+001, 2.0982743E+001, 1.8606050E+001, 1.9022317E+001, 1.8267018E+001, 1.7820152E+001, 1.7757805E+001, 1.8132684E+001, 1.8365160E+001, 1.7825026E+001, 1.6204283E+001, 1.5573362E+001, 1.4757902E+001, 1.3594990E+001, 1.3182337E+001, 1.2776095E+001, 1.2609687E+001, 1.3125865E+001, 1.3148095E+001, 1.2735944E+001, 1.1527016E+001, 1.0192464E+001, 9.5725487E+000, 8.8615538E+000, 8.3879978E+000, 7.3500903E+000, 6.2907367E+000, 5.9655372E+000, 4.9194191E+000, 3.8044936E+000, 3.2758704E+000, 2.4126321E+000, 1.7050192E+000, 1.3665330E+000, 9.1313631E-001, 7.5127492E-001, 5.3839210E-001, 3.8063208E-001, 3.4763865E-001, 2.8830510E-001, 2.6467842E-001, 2.5710903E-001, 2.4335924E-001, 2.3022874E-001
 4.5001389E+001, 1.4480524E-001, 6.1313562E-001, 6.3085875E-001, 3.6124207E+001, 3.9733489E+001, 3.4463595E+001, 3.0211897E+001, 2.4966250E+001, 2.2483265E+001, 2.1674543E+001, 1.9955307E+001, 1.6642271E+001, 1.6388745E+001, 1.6194010E+001, 1.6440880E+001, 1.6649251E+001, 1.6731289E+001, 1.6936728E+001, 1.6984439E+001, 1.5992419E+001, 1.6079558E+001, 1.5819294E+001, 1.5474743E+001, 1.5475082E+001, 1.5708391E+001, 1.6106935E+001, 1.6260329E+001, 1.4997669E+001, 1.4228102E+001, 1.2598753E+001, 1.1220140E+001, 1.0519972E+001, 9.1456548E+000, 8.5262141E+000, 7.4329889E+000, 6.6246695E+000, 6.4220549E+000, 5.8388894E+000, 5.0141999E+000, 4.5425756E+000, 3.9912143E+000, 3.5736790E+000, 3.3594396E+000, 2.9883859E+000, 2.7730255E+000, 2.3677637E+000, 1.8996202E+000, 1.6818962E+000, 1.3637447E+000, 1.1115516E+000, 9.9130265E-001, 7.7571787E-001, 5.6834430E-001
 4.6000982E+001, 1.4302890E-001, 5.7584457E-001, 6.0905820E-001, 3.1033761E+001, 3.8664767E+001, 3.2868196E+001, 2.9613038E+001, 2.5494734E+001, 2.4939217E+001, 2.4496525E+001, 2.2946221E+001, 2.0082247E+001, 2.0171365E+001, 1.9737269E+001, 1.9484998E+001, 1.8666950E+001, 1.8415219E+001, 1.8100817E+001, 1.7784750E+001, 1.7425937E+001, 1.7396726E+001, 1.7645913E+001, 1.7487986E+001, 1.7364105E+001, 1.7036962E+001, 1.6467907E+001, 1.5984189E+001, 1.4181437E+001, 1.3133286E+001, 1.1432774E+001, 1.0149091E+001, 9.6625526E+000, 8.9540900E+000, 8.7952699E+000, 7.8025740E+000, 6.9155829E+000, 6.3896578E+000, 5.3652075E+000, 4.7132362E+000, 4.4431593E+000, 3.7207670E+000, 2.7161998E+000, 2.1568912E+000, 1.3558949E+000, 1.0291474E+000, 6.3979498E-001, 4.3003286E-001, 3.6823715E-001, 2.7192768E-001, 2.0774629E-001, 1.7496117E-001, 1.3040226E-001, 9.6032142E-002
 4.7000593E+001, 1.4129982E-001, 5.0512443E-001, 5.4454202E-001, 2.7826034E+001, 3.6037097E+001, 2.9017615E+001, 2.6187033E+001, 2.3230728E+001, 2.1927947E+001, 2.1366746E+001, 2.0917619E+001, 1.7707601E+001, 1.7537671E+001, 1.7377492E+001, 1.7597364E+001, 1.7226211E+001, 1.6135660E+001, 1.6162675E+001, 1.5649582E+001, 1.6227463E+001, 1.5991532E+001, 1.5431460E+001, 1.4554127E+001, 1.4414805E+001, 1.3841125E+001, 1.3543049E+001, 1.2408969E+001, 1.0956525E+001, 1.0491662E+001, 9.8843641E+000, 9.0307000E+000, 8.4134984E+000, 7.2782076E+000, 6.8064200E+000, 6.1066292E+000, 5.5470389E+000, 5.2609683E+000, 4.8943238E+000, 4.4980415E+000, 4.2525190E+000, 4.1214148E+000, 4.1753605E+000, 4.0304523E+000, 3.5297055E+000, 3.1703388E+000, 2.2701386E+000, 1.5250766E+000, 1.2175933E+000, 8.1660055E-001, 5.2040049E-001, 4.1731219E-001, 2.6226835E-001, 1.6191776E-001
 4.8000567E+001, 1.3960834E-001, 5.0361593E-001, 5.2625655E-001, 2.9736515E+001, 3.6075718E+001, 2.9662921E+001, 2.7550998E+001, 2.4458034E+001, 2.1696450E+001, 2.1021691E+001, 2.0577451E+001, 1.8725423E+001, 1.8737823E+001, 1.9261759E+001, 1.8702937E+001, 1.8380203E+001, 1.7725084E+001, 1.7497881E+001, 1.7409245E+001, 1.6476736E+001, 1.5889576E+001, 1.5281796E+001, 1.5121600E+001, 1.5342263E+001, 1.6070937E+001, 1.6396432E+001, 1.6488763E+001, 1.6224114E+001, 1.5669282E+001, 1.4602375E+001, 1.3678978E+001, 1.3434158E+001, 1.3054909E+001, 1.2630573E+001, 1.1959418E+001, 1.1175052E+001, 1.0507794E+001, 9.3481966E+000, 8.5780847E+000, 8.0006628E+000, 7.0573703E+000, 6.0243179E+000, 5.5274513E+000, 4.2353927E+000, 3.7368621E+000, 2.8738225E+000, 2.2757318E+000, 2.0530678E+000, 1.6850953E+000, 1.3490221E+000, 1.1727562E+000, 8.4283318E-001, 5.8802498E-001
