s,mol/mol,kW/kW,s,kW/m2,kW/m2,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m
 9.0005926E+000, 1.9171099E-001, 2.1275882E-001, 1.9555056E+004, 8.9752913E-001, 8.7921456E-001, 1.9005145E+001, 4.7763873E+001, 4.3731475E+001, 4.1746480E+001, 4.0427666E+001, 4.0680217E+001, 4.0356507E+001, 3.7798554E+001, 3.2700539E+001, 3.1364585E+001, 2.8763643E+001, 2.7205785E+001, 2.4760097E+001, 2.2155814E+001, 2.0985677E+001, 1.8304995E+001, 1.6037161E+001, 1.5082475E+001, 1.2877687E+001, 1.0714713E+001, 9.7866835E+000, 8.1031574E+000, 7.0042836E+000, 4.8215377E+000, 3.2402118E+000, 2.6303996E+000, 1.7322659E+000, 1.1669874E+000, 9.7150451E-001, 6.8524496E-001, 5.6233780E-001, 3.5131364E-001, 1.9081064E-001, 1.3788365E-001, 7.2041452E-002, 3.7895271E-002, 2.7217237E-002, 1.3275627E-002, 5.4230753E-003, 3.0729371E-003, 1.4239994E-003, 8.9459424E-004, 2.3077567E-004, 5.5727328E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0000173E+001, 1.8991498E-001, 2.0957176E-001, 2.2017434E+004, 8.9345031E-001, 9.2904336E-001, 2.0401054E+001, 4.9706939E+001, 4.5341013E+001, 4.3957346E+001, 4.4038150E+001, 4.2905319E+001, 4.2183541E+001, 3.9317228E+001, 3.3992109E+001, 3.2557090E+001, 2.9613660E+001, 2.8175970E+001, 2.5269434E+001, 2.2365115E+001, 2.1061410E+001, 1.7281032E+001, 1.3532716E+001, 1.1971107E+001, 9.3737416E+000, 7.5064735E+000, 6.6229042E+000, 5.0649877E+000, 4.3704089E+000, 3.2340043E+000, 2.1231369E+000, 1.6726783E+000, 1.1215030E+000, 8.3035730E-001, 7.4882559E-001, 6.7554691E-001, 6.1088524E-001, 4.8814835E-001, 3.6038512E-001, 2.9975912E-001, 2.0803774E-001, 1.3214918E-001, 1.0139953E-001, 6.0612981E-002, 4.1081800E-002, 3.4118437E-002, 2.3968287E-002, 2.1405032E-002, 1.6658844E-002, 1.2765441E-002, 1.0743042E-002, 7.1198791E-003, 4.9452655E-003, 4.0997505E-003, 3.1435411E-003, 2.4342536E-003
 1.1000748E+001, 1.8811679E-001, 2.0638471E-001, 2.4444343E+004, 8.7338267E-001, 8.3745418E-001, 1.9715354E+001, 4.7154723E+001, 4.2446940E+001, 4.0751289E+001, 3.9112370E+001, 3.8060752E+001, 3.7472958E+001, 3.6227898E+001, 3.3109470E+001, 3.3194287E+001, 3.2010489E+001, 3.1033271E+001, 2.7893224E+001, 2.4103858E+001, 2.2349408E+001, 1.8336672E+001, 1.5001192E+001, 1.3466139E+001, 1.0844322E+001, 8.5184730E+000, 7.3147933E+000, 4.9566660E+000, 3.9554878E+000, 2.6294186E+000, 1.8353841E+000, 1.4901683E+000, 9.9462584E-001, 6.9871414E-001, 6.0153067E-001, 4.6333453E-001, 4.0445422E-001, 3.0706000E-001, 2.2178105E-001, 1.8064922E-001, 1.2016226E-001, 8.4680794E-002, 7.3176253E-002, 5.4092934E-002, 3.7343178E-002, 3.0321430E-002, 1.9074482E-002, 1.4033533E-002, 7.9308384E-003, 3.7122419E-003, 2.7256237E-003, 1.5289787E-003, 7.0717626E-004, 4.7871039E-004, 4.5490644E-005, 0.0000000E+000
 1.2000416E+001, 1.8631898E-001, 2.0319765E-001, 2.6865545E+004, 8.9213258E-001, 9.0605806E-001, 2.0587725E+001, 4.7442155E+001, 4.3276742E+001, 4.1086726E+001, 4.2021743E+001, 4.3550499E+001, 4.3204937E+001, 4.1365723E+001, 3.6794239E+001, 3.5510014E+001, 3.2229464E+001, 3.0479605E+001, 2.6407848E+001, 2.3162021E+001, 2.1548228E+001, 1.8242444E+001, 1.5457646E+001, 1.4290586E+001, 1.2300886E+001, 1.0505629E+001, 9.5890264E+000, 7.2442224E+000, 6.0354596E+000, 4.0100469E+000, 2.6469006E+000, 2.1368648E+000, 1.3345831E+000, 8.3185662E-001, 6.5867675E-001, 4.4888798E-001, 3.4404235E-001, 1.9023107E-001, 9.9777331E-002, 7.2728213E-002, 4.1676367E-002, 2.4851374E-002, 1.8450030E-002, 1.0485260E-002, 6.5596219E-003, 5.3583726E-003, 3.3720348E-003, 2.5064220E-003, 1.3039837E-003, 9.0004271E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.3000079E+001, 1.8452251E-001, 2.0001059E-001, 2.9268317E+004, 8.6792421E-001, 8.4740951E-001, 1.8854022E+001, 4.9536754E+001, 4.2149854E+001, 4.0650801E+001, 3.8840209E+001, 3.6755538E+001, 3.5771390E+001, 3.4424994E+001, 3.0698955E+001, 2.9781013E+001, 2.8652151E+001, 2.7683942E+001, 2.4480519E+001, 2.0976049E+001, 1.9323063E+001, 1.6369338E+001, 1.3749680E+001, 1.2321654E+001, 9.8282632E+000, 7.9248536E+000, 7.2567864E+000, 5.9216437E+000, 5.3741673E+000, 4.5728289E+000, 3.7764579E+000, 3.3679823E+000, 2.6702187E+000, 2.0955468E+000, 1.8078539E+000, 1.2884983E+000, 1.0502580E+000, 6.7478097E-001, 4.3756462E-001, 3.5078795E-001, 2.1692308E-001, 1.3243462E-001, 1.0451520E-001, 6.5160874E-002, 4.0253587E-002, 3.2618344E-002, 2.0648009E-002, 1.6907738E-002, 1.1885121E-002, 9.2080418E-003, 7.8976003E-003, 5.7399152E-003, 4.2369433E-003, 3.7054567E-003, 2.9491936E-003, 2.2079450E-003
 1.4000928E+001, 1.8272355E-001, 1.9689765E-001, 3.1678947E+004, 8.4228248E-001, 8.3689592E-001, 2.0298401E+001, 4.5960788E+001, 4.2236502E+001, 3.9676557E+001, 4.0009803E+001, 4.0658726E+001, 4.0405527E+001, 3.9054929E+001, 3.5535604E+001, 3.5144455E+001, 3.2311866E+001, 3.0349310E+001, 2.5925433E+001, 2.2540328E+001, 2.1287103E+001, 1.8732913E+001, 1.6787858E+001, 1.5590093E+001, 1.3079606E+001, 1.1088689E+001, 1.0105076E+001, 8.2740038E+000, 7.4244900E+000, 6.4085199E+000, 5.5249560E+000, 5.1691878E+000, 4.4685810E+000, 3.6093592E+000, 3.2319726E+000, 2.5644999E+000, 2.2457298E+000, 1.7132507E+000, 1.3191973E+000, 1.1779763E+000, 9.5876495E-001, 7.9681503E-001, 7.0806390E-001, 5.8101021E-001, 4.2755231E-001, 3.3174038E-001, 1.7445801E-001, 1.1651863E-001, 4.8010604E-002, 2.0875295E-002, 1.4304691E-002, 8.4739761E-003, 4.8205768E-003, 3.7885021E-003, 1.2385995E-003, 2.5492252E-004
 1.5001167E+001, 1.8092558E-001, 1.9371059E-001, 3.4128592E+004, 8.3090102E-001, 8.2893903E-001, 1.8122917E+001, 4.2805780E+001, 4.1857712E+001, 3.9231804E+001, 3.5743732E+001, 3.5830277E+001, 3.5254282E+001, 3.4799716E+001, 3.2169237E+001, 3.1740625E+001, 3.0573685E+001, 2.9817594E+001, 2.6196650E+001, 2.2573297E+001, 2.0853680E+001, 1.7506943E+001, 1.4832019E+001, 1.3395719E+001, 1.0584802E+001, 8.5521348E+000, 7.5816797E+000, 5.8198346E+000, 5.1216170E+000, 3.9118676E+000, 2.9002924E+000, 2.4775882E+000, 1.8427240E+000, 1.4174126E+000, 1.2838736E+000, 1.1176403E+000, 9.9152318E-001, 7.4991004E-001, 5.7148160E-001, 4.9889892E-001, 3.4633365E-001, 2.1750419E-001, 1.6461461E-001, 9.1697643E-002, 5.0572368E-002, 3.6920906E-002, 2.1558012E-002, 1.6364854E-002, 9.5355345E-003, 5.6001123E-003, 4.4853749E-003, 2.9754561E-003, 1.7770935E-003, 1.2969960E-003, 6.2208631E-004, 1.6801339E-004
 1.6000728E+001, 1.7912968E-001, 1.9052353E-001, 3.6584861E+004, 8.3799563E-001, 8.0797219E-001, 1.8078081E+001, 4.5539881E+001, 3.9635315E+001, 3.7166560E+001, 3.7326059E+001, 3.7296999E+001, 3.6970729E+001, 3.6509698E+001, 3.4061623E+001, 3.3677291E+001, 3.1048724E+001, 2.9598675E+001, 2.7116269E+001, 2.3913435E+001, 2.2101565E+001, 1.8259980E+001, 1.5091703E+001, 1.3842605E+001, 1.0969954E+001, 8.3525898E+000, 7.3864885E+000, 5.6458310E+000, 5.0207505E+000, 3.8762895E+000, 3.0099193E+000, 2.7032641E+000, 2.2206749E+000, 1.7477164E+000, 1.5271257E+000, 1.2164287E+000, 1.0576785E+000, 7.4711059E-001, 4.7169391E-001, 3.6961999E-001, 2.2373245E-001, 1.3933858E-001, 1.1024552E-001, 6.7184234E-002, 3.9836509E-002, 3.1722133E-002, 1.9938972E-002, 1.6112186E-002, 9.9679863E-003, 5.8930539E-003, 4.3236064E-003, 1.7772583E-003, 6.8683758E-004, 3.0838967E-004, 0.0000000E+000, 0.0000000E+000
 1.7000803E+001, 1.7733297E-001, 1.8733647E-001, 3.9036941E+004, 7.9730317E-001, 8.2394606E-001, 1.8038818E+001, 4.4041670E+001, 3.8892555E+001, 3.7774717E+001, 3.5714614E+001, 3.4051927E+001, 3.3303356E+001, 3.1434899E+001, 2.8385481E+001, 2.8539727E+001, 2.8375030E+001, 2.7718933E+001, 2.5860422E+001, 2.3075293E+001, 2.1642131E+001, 1.8744363E+001, 1.6424052E+001, 1.5360603E+001, 1.4174337E+001, 1.3252830E+001, 1.2800848E+001, 1.1661355E+001, 1.1040159E+001, 9.8304489E+000, 8.1389534E+000, 7.2593533E+000, 5.6482998E+000, 4.3152531E+000, 3.8409463E+000, 2.8968825E+000, 2.4477051E+000, 1.7464721E+000, 1.0672913E+000, 8.1499552E-001, 4.7474662E-001, 2.6197090E-001, 1.9685046E-001, 1.1215311E-001, 6.8855516E-002, 5.3804019E-002, 3.4522634E-002, 2.7559974E-002, 1.8700454E-002, 1.1491001E-002, 9.0465984E-003, 5.1108710E-003, 1.9683617E-003, 6.0497204E-004, 0.0000000E+000, 0.0000000E+000
 1.8000448E+001, 1.7553506E-001, 1.8414941E-001, 4.1505411E+004, 7.9931324E-001, 7.5091595E-001, 1.8714713E+001, 4.6051460E+001, 3.7951024E+001, 3.6516160E+001, 3.4375091E+001, 3.3071946E+001, 3.2652885E+001, 3.1052247E+001, 2.6857955E+001, 2.6376970E+001, 2.5621191E+001, 2.4853526E+001, 2.3330782E+001, 2.1355544E+001, 2.0814461E+001, 1.9512295E+001, 1.8712305E+001, 1.7840728E+001, 1.5693980E+001, 1.3734433E+001, 1.3132418E+001, 1.1440720E+001, 1.0252079E+001, 7.8591994E+000, 5.5651111E+000, 4.6524833E+000, 3.2269959E+000, 2.2126307E+000, 1.8146804E+000, 1.2268214E+000, 1.0313440E+000, 7.5806346E-001, 6.2197478E-001, 5.8393937E-001, 4.7221585E-001, 4.0196131E-001, 4.0964576E-001, 3.3303895E-001, 2.3522208E-001, 1.9043295E-001, 1.1674857E-001, 8.8796549E-002, 5.0753737E-002, 2.8656903E-002, 2.1419553E-002, 1.3041113E-002, 8.1781529E-003, 6.6481206E-003, 4.8231970E-003, 3.3785941E-003
 1.9000441E+001, 1.7373770E-001, 1.8103647E-001, 4.3854961E+004, 7.4382649E-001, 7.7596401E-001, 1.7302418E+001, 4.5743326E+001, 3.7453369E+001, 3.6618624E+001, 3.4894020E+001, 3.3524502E+001, 3.2966765E+001, 3.1046475E+001, 2.6492105E+001, 2.6437142E+001, 2.5752779E+001, 2.5127707E+001, 2.3568053E+001, 2.1299021E+001, 2.0366575E+001, 1.8723941E+001, 1.7399845E+001, 1.6824151E+001, 1.5658503E+001, 1.3949579E+001, 1.3115828E+001, 1.1254884E+001, 1.0209757E+001, 8.1801456E+000, 6.1710333E+000, 5.2972180E+000, 3.6411180E+000, 2.3573921E+000, 1.8690849E+000, 1.2132412E+000, 9.7775078E-001, 6.5393615E-001, 3.8308439E-001, 2.8251479E-001, 1.6084425E-001, 8.9355431E-002, 6.5881096E-002, 3.4757074E-002, 1.7927963E-002, 1.2328232E-002, 5.6642407E-003, 3.4446664E-003, 7.1068994E-004, 3.1749279E-004, 1.7735343E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0000306E+001, 1.7194037E-001, 1.7784941E-001, 4.6361741E+004, 7.5854733E-001, 7.4593526E-001, 1.5750439E+001, 3.9373633E+001, 3.8487462E+001, 3.8088555E+001, 3.6919729E+001, 3.5633525E+001, 3.5341150E+001, 3.4771280E+001, 3.0061092E+001, 2.9073520E+001, 2.7111948E+001, 2.5885884E+001, 2.3239616E+001, 2.0593216E+001, 1.9443804E+001, 1.7075604E+001, 1.5305949E+001, 1.4406732E+001, 1.1960133E+001, 9.7788814E+000, 8.8873483E+000, 7.3915699E+000, 6.7150099E+000, 5.6156267E+000, 4.5454687E+000, 3.9436466E+000, 3.1776492E+000, 2.8567650E+000, 2.6620120E+000, 2.2245517E+000, 2.0144661E+000, 1.5330219E+000, 1.1089781E+000, 9.0604174E-001, 6.1865011E-001, 4.0905583E-001, 3.4172289E-001, 2.3128690E-001, 1.5338882E-001, 1.2584077E-001, 8.3393830E-002, 6.8414229E-002, 4.7486078E-002, 3.2027190E-002, 2.5556905E-002, 1.5770025E-002, 8.7935905E-003, 6.1155197E-003, 3.3499003E-003, 1.7321677E-003
 2.1000315E+001, 1.7014323E-001, 1.7466235E-001, 4.8821121E+004, 7.4619516E-001, 7.2916700E-001, 1.6390677E+001, 3.8712765E+001, 3.6814425E+001, 3.6099028E+001, 3.5696333E+001, 3.4999470E+001, 3.4523579E+001, 3.4849655E+001, 3.1127074E+001, 3.0040397E+001, 2.7139735E+001, 2.5743166E+001, 2.2818225E+001, 2.0362288E+001, 1.9425208E+001, 1.7693889E+001, 1.6098567E+001, 1.5488364E+001, 1.4764624E+001, 1.4158302E+001, 1.3775427E+001, 1.2786412E+001, 1.2205715E+001, 1.0726466E+001, 9.0326110E+000, 8.0955504E+000, 6.1317226E+000, 4.4489270E+000, 3.8041515E+000, 2.9989315E+000, 2.7036166E+000, 2.1068426E+000, 1.5170575E+000, 1.2893819E+000, 9.1814182E-001, 5.8948956E-001, 4.7152800E-001, 2.9869654E-001, 1.9019133E-001, 1.4944528E-001, 9.1396897E-002, 7.0667881E-002, 4.0493558E-002, 2.4802376E-002, 1.8237981E-002, 9.2718778E-003, 5.0761433E-003, 3.6220515E-003, 1.8167716E-003, 8.7630426E-004
 2.2001200E+001, 1.6834464E-001, 1.7147529E-001, 5.1262149E+004, 7.5135781E-001, 7.3473146E-001, 1.8433399E+001, 4.0940749E+001, 3.7042149E+001, 3.6177850E+001, 3.6380665E+001, 3.4964886E+001, 3.4275535E+001, 3.3516818E+001, 3.0589566E+001, 3.1112745E+001, 3.0240968E+001, 2.9861542E+001, 2.7688152E+001, 2.5718032E+001, 2.4573336E+001, 2.1641833E+001, 1.8606756E+001, 1.7241735E+001, 1.4865971E+001, 1.2815085E+001, 1.1929258E+001, 9.9876072E+000, 9.0979010E+000, 7.4927493E+000, 6.3315340E+000, 5.7653512E+000, 4.6171378E+000, 3.6520458E+000, 3.2098853E+000, 2.4047940E+000, 2.0068902E+000, 1.4599368E+000, 1.0716044E+000, 8.9581214E-001, 6.4426525E-001, 4.6435315E-001, 4.0194189E-001, 2.9391952E-001, 2.2081460E-001, 1.9145392E-001, 1.4454441E-001, 1.2466903E-001, 8.5873493E-002, 5.9927911E-002, 4.9148442E-002, 3.2629001E-002, 2.0098648E-002, 1.6748855E-002, 1.1548859E-002, 8.5614550E-003
