s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 2.1000698E+001, 4.9025939E+001,-8.9260140E+000,-3.9631233E+001, 4.4144693E-002,-1.9626739E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4491597E-001, 5.1264040E-001, 1.0065000E-003, 8.5350582E-002
 2.2000240E+001, 4.9213539E+001,-8.8496150E+000,-4.1049975E+001, 5.6325936E-002,-1.9595380E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.5269340E-001,-6.2992121E-001, 1.0065000E-003, 8.6226843E-002
 2.3000765E+001, 4.8322048E+001,-8.5468537E+000,-3.9411224E+001, 1.7913490E-003,-1.9869348E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1709376E-001, 3.6556301E-001, 1.0065000E-003, 8.7121975E-002
 2.4000999E+001, 4.9886503E+001,-8.6443018E+000,-4.1023653E+001, 6.1572131E-002,-1.9779093E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2167885E-001, 2.7992247E-001, 1.0065000E-003, 8.8037128E-002
 2.5000151E+001, 4.8599164E+001,-8.2637165E+000,-4.1931878E+001, 2.1629836E-002,-1.9781948E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5840225E+000,-1.5749983E+000, 1.0065000E-003, 8.8971634E-002
 2.6001368E+001, 4.9128825E+001,-8.2147541E+000,-4.0866354E+001, 5.1440078E-002,-1.9670429E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.5907457E-002, 9.8960966E-002, 1.0065000E-003, 8.9927243E-002
 2.7000811E+001, 4.9478086E+001,-8.1508552E+000,-4.1857388E+001, 4.9703566E-002,-1.9566614E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.3616670E-001,-4.8064939E-001, 1.0065000E-003, 9.0904569E-002
 2.8000689E+001, 4.8733122E+001,-7.8954355E+000,-3.8720705E+001, 2.7823045E-002,-1.9635599E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0469490E+000, 2.1446086E+000, 1.0065000E-003, 9.1903360E-002
 2.9001350E+001, 4.9086220E+001,-7.7564377E+000,-4.1880569E+001, 3.1394378E-002,-1.9549694E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.1002047E-001,-5.1958723E-001, 1.0065000E-003, 9.2925626E-002
 3.0000681E+001, 4.9018523E+001,-7.6314802E+000,-4.1917947E+001, 2.5889853E-002,-1.9530322E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.1418986E-001,-5.0520973E-001, 1.0065000E-003, 9.3971479E-002
 3.1001360E+001, 4.9268411E+001,-7.5813109E+000,-4.2914349E+001, 2.7122874E-002,-1.9524927E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1989783E+000,-1.2003206E+000, 1.0065000E-003, 9.5041742E-002
 3.2001095E+001, 4.8750650E+001,-7.3429266E+000,-4.2284274E+001,-4.6151144E-003,-1.9465046E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.3647326E-001,-8.8136067E-001, 1.0065000E-003, 9.6137693E-002
 3.3000710E+001, 4.8756751E+001,-7.1750188E+000,-4.0810575E+001, 3.1742050E-002,-1.9517863E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4354125E-001, 8.0270486E-001, 1.0065000E-003, 9.7259450E-002
 3.4000065E+001, 4.9341205E+001,-7.1400721E+000,-4.1697209E+001, 1.6001487E-002,-1.9334490E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3980681E-001, 5.1973275E-001, 1.0065000E-003, 9.8408229E-002
 3.5000298E+001, 4.9607322E+001,-7.0047270E+000,-4.0921229E+001, 2.2878208E-002,-1.9688095E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6275034E+000, 1.7040473E+000, 1.0065000E-003, 9.9585722E-002
 3.6001114E+001, 4.8597907E+001,-6.7688463E+000,-4.3758760E+001, 1.5183064E-002,-1.9315410E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9874574E+000,-1.9147093E+000, 1.0065000E-003, 1.0079353E-001
 3.7000488E+001, 4.7816047E+001,-6.4355352E+000,-4.1588752E+001, 1.4554197E-002,-1.9186294E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4927466E-001,-1.9387720E-001, 1.0065000E-003, 1.0203160E-001
 3.8000477E+001, 4.8769958E+001,-6.0630397E+000,-4.1407317E+001, 9.4087948E-003,-1.8769041E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1786997E+000, 1.3088225E+000, 1.0065000E-003, 1.0330020E-001
 3.9000839E+001, 4.8682507E+001,-5.5104281E+000,-4.4644490E+001, 4.6000907E-003,-1.8813345E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5976320E+000,-1.4679991E+000, 1.0065000E-003, 1.0460266E-001
 4.0000412E+001, 3.1216796E+001,-3.1870767E+000,-3.6032839E+001,-1.2490205E-002,-1.9519408E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0812000E+000,-8.0158052E+000, 1.0065000E-003, 1.0593924E-001
 4.1001968E+001, 2.1023132E+000,-2.0100961E-001,-1.7379365E+001,-3.4081901E-002,-1.9695733E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5604797E+001,-1.5512340E+001, 1.0065000E-003, 1.0731291E-001
 4.2003147E+001, 0.0000000E+000, 1.1582897E-003,-1.9191829E+000,-1.0378078E-002,-2.0151864E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9405399E+000,-1.9286043E+000, 1.0065000E-003, 1.0872674E-001
 4.3001602E+001, 5.6979119E-008, 2.7038157E-004,-3.3629944E-001,-1.3399580E-004,-2.0385047E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4005040E-001,-3.3636684E-001, 1.0065000E-003, 1.1017568E-001
 4.4007496E+001, 0.0000000E+000, 7.7225769E-005,-1.0902601E-001,-3.0572261E-005,-2.0370851E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1217345E-001,-1.0918306E-001, 1.0065000E-003, 1.1166600E-001
 4.5001938E+001, 0.0000000E+000, 1.3435893E-005,-2.5930477E-002,-1.1462149E-005,-2.0262695E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8897713E-002,-2.6131130E-002, 1.0065000E-003, 1.1319620E-001
 4.6003033E+001, 0.0000000E+000, 3.2661144E-006,-4.9076720E-003,-9.7732987E-006,-2.0303827E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.8126428E-003,-5.1172175E-003, 1.0065000E-003, 1.1476601E-001
 4.7007954E+001, 0.0000000E+000, 2.0817957E-006, 8.4488022E-004,-7.2209322E-006,-2.0129291E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2225150E-003, 6.3844818E-004, 1.0065000E-003, 1.1638992E-001
 4.8004635E+001, 0.0000000E+000, 1.8251607E-006, 2.2422126E-003,-1.7007163E-006,-2.0571604E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.3522696E-004, 2.0366210E-003, 1.0065000E-003, 1.1805782E-001
 4.9000031E+001, 0.0000000E+000, 2.0003269E-006, 3.0458007E-003,-3.1747195E-007,-2.0666086E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2747459E-004, 2.8408227E-003, 1.0065000E-003, 1.1976712E-001
 5.0001766E+001, 0.0000000E+000, 1.9945128E-006, 2.5782706E-003,-4.3361719E-007,-2.0446362E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1842241E-004, 2.3753678E-003, 1.0065000E-003, 1.2153194E-001
 5.1003502E+001, 0.0000000E+000, 2.0099828E-006, 2.9873433E-003, 2.2431209E-006,-2.0505951E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7583450E-004, 2.7865369E-003, 1.0065000E-003, 1.2335785E-001
 5.2002525E+001, 0.0000000E+000, 1.7495094E-006, 2.3447019E-003, 4.3426740E-006,-2.0459031E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0272225E-004, 2.1462037E-003, 1.0065000E-003, 1.2523714E-001
 5.3005074E+001, 0.0000000E+000, 1.9000117E-006, 2.4913202E-003, 3.5095736E-006,-2.0427857E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.9841960E-005, 2.2924512E-003, 1.0065000E-003, 1.2717698E-001
 5.4007622E+001, 0.0000000E+000, 1.8327181E-006, 2.9215386E-003, 7.1855856E-007,-2.0402982E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7701877E-004, 2.7200601E-003, 1.0065000E-003, 1.2918313E-001
 5.5002338E+001, 0.0000000E+000, 1.9150278E-006, 2.4509508E-003, 2.4911824E-006,-2.0578410E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0413052E-004, 2.2495729E-003, 1.0065000E-003, 1.3124707E-001
 5.6004887E+001, 0.0000000E+000, 2.0983412E-006, 2.9295789E-003, 4.7723412E-006,-2.0227056E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0574608E-004, 2.7341791E-003, 1.0065000E-003, 1.3337879E-001
 5.7001320E+001, 0.0000000E+000, 1.7552501E-006, 2.7096967E-003, 2.8392505E-006,-2.0759000E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4662239E-005, 2.5067012E-003, 1.0065000E-003, 1.3558522E-001
 5.8001225E+001, 0.0000000E+000, 1.7643482E-006, 2.8516533E-003, 3.2444493E-006,-2.0132431E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9695438E-005, 2.6553378E-003, 1.0065000E-003, 1.3786398E-001
 5.9001125E+001, 0.0000000E+000, 1.8102360E-006, 2.3859495E-003, 4.6660268E-006,-2.0322545E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8836123E-004, 2.1892004E-003, 1.0065000E-003, 1.4022693E-001
 6.0000000E+001, 0.0000000E+000, 1.8276210E-006, 3.2955262E-003, 3.0575208E-006,-2.0428611E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0261433E-004, 3.0961252E-003, 1.0065000E-003, 1.4267219E-001
