s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.0000000E+000, 0.0000000E+000,-4.1602908E-004, 4.3368087E-022, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.1602908E-004, 0.0000000E+000, 0.0000000E+000
 1.0009816E+000, 1.5745067E+001,-2.5589083E+000, 2.1379766E-001,-9.5884147E-002,-9.5877250E-004, 0.0000000E+000, 0.0000000E+000, 1.3149561E+001, 1.3303114E+001, 4.3960973E-004, 7.0264610E-002
 2.0008023E+000, 3.8731339E+001,-7.8076693E+000,-1.8760668E+001,-5.8876612E-002,-7.2834075E-004, 0.0000000E+000, 0.0000000E+000, 1.1849920E+001, 1.2103397E+001, 8.9737600E-004, 7.0722376E-002
 3.0011613E+000, 4.6497256E+001,-9.4123031E+000,-3.4056396E+001,-4.6840476E-002,-5.8376802E-004, 0.0000000E+000, 0.0000000E+000, 2.6078949E+000, 2.9811333E+000, 9.9077574E-004, 7.0815776E-002
 4.0006399E+000, 4.8979941E+001,-1.0108708E+001,-3.9398240E+001,-5.4852462E-002,-5.6512759E-004, 0.0000000E+000, 0.0000000E+000,-1.0148743E+000,-5.8242457E-001, 1.0043532E-003, 7.0829353E-002
 5.0003695E+000, 4.8921903E+001,-9.9004134E+000,-3.7157114E+001,-3.6570170E-002,-5.5395813E-004, 0.0000000E+000, 0.0000000E+000, 1.5495494E+000, 1.8272515E+000, 1.0062088E-003, 7.0831209E-002
 6.0010600E+000, 5.0116475E+001,-1.0453413E+001,-3.7191790E+001,-2.5985514E-002,-5.5868750E-004, 0.0000000E+000, 0.0000000E+000, 1.7311872E+000, 2.4447276E+000, 1.0064606E-003, 7.0831461E-002
 7.0001774E+000, 4.8227769E+001,-9.7943966E+000,-3.9373293E+001,-6.9553618E-002,-5.6531771E-004, 0.0000000E+000, 0.0000000E+000,-1.6469402E+000,-1.0100402E+000, 1.0064947E-003, 7.0831495E-002
 8.0004654E+000, 4.9465713E+001,-1.0105104E+001,-3.8996832E+001,-5.0472041E-002,-5.4086080E-004, 0.0000000E+000, 0.0000000E+000, 3.0430480E-002, 3.1276428E-001, 1.0064993E-003, 7.0831499E-002
 9.0010815E+000, 4.8878670E+001,-1.0119107E+001,-3.7480548E+001,-3.8525968E-002,-5.8648608E-004, 0.0000000E+000, 0.0000000E+000, 4.9789112E-001, 1.2399028E+000, 1.0064999E-003, 7.0831500E-002
