s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.0000000E+000, 0.0000000E+000,-1.8869340E-004, 1.2452778E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8869339E-004, 0.0000000E+000, 0.0000000E+000
 1.0003258E+000, 1.2475098E+001,-3.0229506E+000, 1.4798841E-001,-1.4661713E-001,-6.7352855E-004, 0.0000000E+000, 0.0000000E+000, 9.3235328E+000, 9.4528454E+000, 4.3724199E-004, 7.0348375E-002
 2.0001066E+000, 4.1261478E+001,-1.0530945E+001,-2.4317979E+001,-2.2798242E-002,-3.5784744E-004, 0.0000000E+000, 0.0000000E+000, 5.8245909E+000, 6.3893986E+000, 8.9710470E-004, 7.0808238E-002
 3.0002983E+000, 4.9140234E+001,-1.2836606E+001,-3.3346432E+001,-1.1950936E-002,-3.2482222E-004, 0.0000000E+000, 0.0000000E+000, 2.3173823E+000, 2.9449202E+000, 9.9073496E-004, 7.0901868E-002
 4.0002093E+000, 5.0351180E+001,-1.3516172E+001,-3.6355492E+001,-2.4635177E-003,-3.2337772E-004, 0.0000000E+000, 0.0000000E+000,-1.6156724E-001, 4.7672850E-001, 1.0043477E-003, 7.0915481E-002
 5.0001054E+000, 5.0510469E+001,-1.3404562E+001,-3.6538508E+001,-2.6808658E-003,-3.2105020E-004, 0.0000000E+000, 0.0000000E+000,-6.2223546E-002, 5.6439782E-001, 1.0062083E-003, 7.0917341E-002
 6.0000491E+000, 5.0180628E+001,-1.3091870E+001,-3.5557721E+001, 1.7061853E-002,-3.2057801E-004, 0.0000000E+000, 0.0000000E+000, 1.0281786E+000, 1.5477773E+000, 1.0064605E-003, 7.0917593E-002
 7.0000300E+000, 5.0004129E+001,-1.3379290E+001,-3.7391262E+001, 4.2474615E-002,-3.2694530E-004, 0.0000000E+000, 0.0000000E+000,-1.3714734E+000,-7.2427556E-001, 1.0064947E-003, 7.0917627E-002
 8.0002890E+000, 5.0109306E+001,-1.3409501E+001,-3.5913804E+001, 4.5456398E-002,-3.2097354E-004, 0.0000000E+000, 0.0000000E+000, 1.7880364E-001, 8.3113643E-001, 1.0064993E-003, 7.0917632E-002
 9.0002661E+000, 5.0306960E+001,-1.3278534E+001,-3.7246824E+001, 6.1376570E-002,-3.2607941E-004, 0.0000000E+000, 0.0000000E+000,-8.5132057E-001,-1.5734713E-001, 1.0064999E-003, 7.0917633E-002
 1.0000053E+001, 4.9946378E+001,-1.3406059E+001,-3.5689544E+001, 8.4024979E-002,-3.2296442E-004, 0.0000000E+000, 0.0000000E+000, 2.8425651E-001, 9.3447683E-001, 1.0065000E-003, 7.0917633E-002
 1.1000355E+001, 5.0515628E+001,-1.3481439E+001,-3.6479995E+001, 8.4466969E-002,-3.2187357E-004, 0.0000000E+000, 0.0000000E+000,-7.4475740E-002, 6.3833801E-001, 1.0065000E-003, 7.1527841E-002
 1.2000179E+001, 5.0389227E+001,-1.3065433E+001,-3.6313628E+001, 6.1371265E-002,-3.2505604E-004, 0.0000000E+000, 0.0000000E+000, 4.4422799E-001, 1.0712115E+000, 1.0065000E-003, 7.2747624E-002
 1.3000181E+001, 5.0056100E+001,-1.2684991E+001,-3.7448182E+001, 6.7816424E-002,-3.2143661E-004, 0.0000000E+000, 0.0000000E+000,-7.5098201E-001,-9.5778009E-003, 1.0065000E-003, 7.3967012E-002
 1.4000097E+001, 5.0397384E+001,-1.2288889E+001,-3.6562011E+001, 6.9246162E-002,-3.2329519E-004, 0.0000000E+000, 0.0000000E+000, 9.3371329E-001, 1.6154067E+000, 1.0065000E-003, 7.5186674E-002
 1.5000325E+001, 4.9700615E+001,-1.2077586E+001,-3.7841229E+001, 7.4395678E-002,-3.2098750E-004, 0.0000000E+000, 0.0000000E+000,-7.8065666E-001,-1.4412594E-001, 1.0065000E-003, 7.6406231E-002
 1.6000040E+001, 5.0401991E+001,-1.1861731E+001,-3.6072187E+001, 8.3120762E-002,-3.2145298E-004, 0.0000000E+000, 0.0000000E+000, 1.8004060E+000, 2.5508725E+000, 1.0065000E-003, 7.7625891E-002
 1.7000311E+001, 5.0067474E+001,-1.1328479E+001,-3.9615298E+001, 6.5807208E-002,-3.1714280E-004, 0.0000000E+000, 0.0000000E+000,-1.4754005E+000,-8.1081305E-001, 1.0065000E-003, 7.8845429E-002
 1.8000168E+001, 5.0025805E+001,-1.1200238E+001,-3.7980316E+001, 7.0512964E-002,-3.1590927E-004, 0.0000000E+000, 0.0000000E+000, 1.5068544E-001, 9.1544855E-001, 1.0065000E-003, 8.0065182E-002
 1.9000231E+001, 4.9968504E+001,-1.0852967E+001,-3.8978549E+001, 6.4460326E-002,-3.1005558E-004, 0.0000000E+000, 0.0000000E+000,-5.2186582E-001, 2.0113822E-001, 1.0065000E-003, 8.1284629E-002
 2.0000059E+001, 5.0218312E+001,-1.0834081E+001,-3.7099746E+001, 7.5106441E-002,-3.1036388E-004, 0.0000000E+000, 0.0000000E+000, 1.5175631E+000, 2.3592802E+000, 1.0065000E-003, 8.2116034E-002
 2.1000229E+001, 4.9949752E+001,-1.0374766E+001,-3.9189944E+001, 6.6984575E-002,-3.0930628E-004, 0.0000000E+000, 0.0000000E+000,-2.5333752E-001, 4.5171758E-001, 1.0065000E-003, 8.2147477E-002
 2.2000269E+001, 5.0076835E+001,-1.0487204E+001,-3.9606344E+001, 5.9532604E-002,-3.0906299E-004, 0.0000000E+000, 0.0000000E+000,-6.8797791E-001, 4.2510850E-002, 1.0065000E-003, 8.2154812E-002
 2.3000212E+001, 5.0649011E+001,-1.0416903E+001,-3.9787706E+001, 5.5974744E-002,-3.1020884E-004, 0.0000000E+000, 0.0000000E+000,-2.7772761E-001, 5.0006536E-001, 1.0065000E-003, 8.2162145E-002
 2.4000101E+001, 4.9794510E+001,-1.0256956E+001,-3.8202686E+001, 6.0895165E-002,-3.1463581E-004, 0.0000000E+000, 0.0000000E+000, 6.6984683E-001, 1.3954484E+000, 1.0065000E-003, 8.2169479E-002
 2.5000103E+001, 4.9826920E+001,-1.0315931E+001,-3.9866129E+001, 5.1085057E-002,-3.1041359E-004, 0.0000000E+000, 0.0000000E+000,-9.3836728E-001,-3.0436550E-001, 1.0065000E-003, 8.2176811E-002
 2.6000082E+001, 5.1094751E+001,-1.0564046E+001,-3.9380129E+001, 7.1162460E-002,-3.1391889E-004, 0.0000000E+000, 0.0000000E+000, 5.3953037E-001, 1.2214250E+000, 1.0065000E-003, 8.2184145E-002
 2.7000174E+001, 4.9861078E+001,-1.0164545E+001,-3.9645739E+001, 6.8326513E-002,-3.1389465E-004, 0.0000000E+000, 0.0000000E+000,-6.2806724E-001, 1.1880621E-001, 1.0065000E-003, 8.2191478E-002
 2.8000282E+001, 5.0130895E+001,-1.0499824E+001,-3.8353245E+001, 6.0295217E-002,-3.0983740E-004, 0.0000000E+000, 0.0000000E+000, 6.1488713E-001, 1.3378113E+000, 1.0065000E-003, 8.2198813E-002
 2.9000208E+001, 4.9968253E+001,-1.0334791E+001,-3.8940191E+001, 5.4095910E-002,-3.1040792E-004, 0.0000000E+000, 0.0000000E+000,-8.0245279E-002, 7.4705630E-001, 1.0065000E-003, 8.2206146E-002
 3.0000235E+001, 4.9926697E+001,-1.0395740E+001,-3.9666203E+001, 6.7055544E-002,-3.0663952E-004, 0.0000000E+000, 0.0000000E+000,-7.2058875E-001,-6.8497165E-002, 1.0065000E-003, 8.2602362E-002
 3.1000051E+001, 5.0651321E+001,-1.0254106E+001,-3.7137627E+001, 6.5311570E-002,-3.0947266E-004, 0.0000000E+000, 0.0000000E+000, 2.5489900E+000, 3.3245902E+000, 1.0065000E-003, 8.3799361E-002
 3.2000050E+001, 4.9990853E+001,-1.0081065E+001,-4.0933917E+001, 6.3796022E-002,-3.0727042E-004, 0.0000000E+000, 0.0000000E+000,-1.6642853E+000,-9.6064001E-001, 1.0065000E-003, 8.5020574E-002
 3.3000179E+001, 4.8567945E+001,-9.4908459E+000,-3.8608065E+001, 6.4476516E-002,-2.9884566E-004, 0.0000000E+000, 0.0000000E+000,-1.8152557E-001, 5.3321199E-001, 1.0065000E-003, 8.6241888E-002
 3.4000347E+001, 5.1070115E+001,-9.5262950E+000,-4.1706300E+001, 5.0907098E-002,-3.0356024E-004, 0.0000000E+000, 0.0000000E+000,-7.4973402E-001,-1.1187714E-001, 1.0065000E-003, 8.7463451E-002
 3.5000233E+001, 4.9675936E+001,-9.0667393E+000,-3.9146572E+001, 5.5945121E-002,-3.0307454E-004, 0.0000000E+000, 0.0000000E+000, 8.2152364E-001, 1.5182661E+000, 1.0065000E-003, 8.8684683E-002
 3.6000027E+001, 5.0252212E+001,-8.5908157E+000,-4.0811213E+001, 5.4861979E-002,-2.9607448E-004, 0.0000000E+000, 0.0000000E+000, 1.6285913E-001, 9.0474843E-001, 1.0065000E-003, 8.9905835E-002
 3.7000324E+001, 4.9829579E+001,-8.1863015E+000,-4.0762698E+001, 5.7936107E-002,-2.9123818E-004, 0.0000000E+000, 0.0000000E+000, 2.6238431E-001, 9.3822412E-001, 1.0065000E-003, 9.1127103E-002
 3.8000118E+001, 4.9288866E+001,-7.9410879E+000,-4.0448198E+001, 4.1484808E-002,-2.9285778E-004, 0.0000000E+000, 0.0000000E+000, 2.3831477E-001, 9.4077279E-001, 1.0065000E-003, 9.2348544E-002
 3.9000004E+001, 4.9161510E+001,-7.5292815E+000,-4.2372364E+001, 2.9183970E-002,-2.9412604E-004, 0.0000000E+000, 0.0000000E+000,-1.4785982E+000,-7.1124514E-001, 1.0065000E-003, 9.3569552E-002
 4.0000179E+001, 5.0340244E+001,-7.3291974E+000,-4.1558043E+001, 3.0923490E-002,-2.8521798E-004, 0.0000000E+000, 0.0000000E+000, 7.7201344E-001, 1.4836419E+000, 1.0065000E-003, 9.4790972E-002
 4.1000050E+001, 4.8956175E+001,-6.8168932E+000,-4.1951873E+001, 1.6732397E-002,-2.8773962E-004, 0.0000000E+000, 0.0000000E+000,-4.7110585E-001, 2.0385303E-001, 1.0065000E-003, 9.6012233E-002
 4.2000355E+001, 4.9412679E+001,-6.6102026E+000,-4.0769326E+001, 2.2112190E-002,-2.8755474E-004, 0.0000000E+000, 0.0000000E+000, 1.3381085E+000, 2.0549751E+000, 1.0065000E-003, 9.7233694E-002
 4.3000137E+001, 4.9629878E+001,-6.2562256E+000,-4.3533589E+001, 9.0019595E-003,-2.9104404E-004, 0.0000000E+000, 0.0000000E+000,-8.9516116E-001,-1.5122604E-001, 1.0065000E-003, 9.8454976E-002
 4.4000072E+001, 4.8620294E+001,-5.7074966E+000,-4.2830022E+001, 2.0224482E-002,-2.9151443E-004, 0.0000000E+000, 0.0000000E+000,-6.9020311E-001, 1.0270875E-001, 1.0065000E-003, 9.9676171E-002
 4.5000038E+001, 4.9482743E+001,-5.3118489E+000,-4.2161817E+001, 2.6448271E-002,-2.7976811E-004, 0.0000000E+000, 0.0000000E+000, 1.3300144E+000, 2.0352449E+000, 1.0065000E-003, 1.0089734E-001
 4.6000301E+001, 4.7866195E+001,-4.8114079E+000,-4.2984407E+001, 6.4675426E-003,-2.7743531E-004, 0.0000000E+000, 0.0000000E+000,-6.4848236E-001, 7.6569965E-002, 1.0065000E-003, 1.0211885E-001
 4.7000015E+001, 4.7201853E+001,-4.3749501E+000,-4.2715852E+001, 2.3384713E-003,-2.7160261E-004, 0.0000000E+000, 0.0000000E+000,-4.9387860E-001, 1.1311771E-001, 1.0065000E-003, 1.0334005E-001
 4.8000359E+001, 4.5583118E+001,-3.6860618E+000,-4.3515691E+001, 1.1586650E-002,-2.6739975E-004, 0.0000000E+000, 0.0000000E+000,-2.3764021E+000,-1.6073148E+000, 1.0065000E-003, 1.0456143E-001
 4.9000313E+001, 4.0615263E+001,-3.0032742E+000,-3.8346834E+001, 1.6837644E-003,-2.7966356E-004, 0.0000000E+000, 0.0000000E+000,-1.2855776E+000,-7.3344100E-001, 1.0065000E-003, 1.0578285E-001
 5.0000278E+001, 2.9892081E+001,-1.6513117E+000,-3.1220859E+001, 1.9500892E-002,-2.9241729E-004, 0.0000000E+000, 0.0000000E+000,-3.3806762E+000,-2.9608812E+000, 1.0065000E-003, 1.0700422E-001
 5.1000195E+001, 1.5312558E+001,-7.1006967E-001,-1.8519896E+001, 3.9635155E-002,-3.2517326E-004, 0.0000000E+000, 0.0000000E+000,-4.0912245E+000,-3.8780977E+000, 1.0065000E-003, 1.0822540E-001
 5.2000046E+001, 9.7018981E+000,-4.3731612E-001,-1.2691895E+001, 4.6222328E-002,-2.9699981E-004, 0.0000000E+000, 0.0000000E+000,-3.4565588E+000,-3.3813873E+000, 1.0065000E-003, 1.0944674E-001
 5.3000664E+001, 7.4340423E-001,-3.0966256E-002,-1.5511607E+000, 5.0607944E-002,-2.9947799E-004, 0.0000000E+000, 0.0000000E+000,-7.9836662E-001,-7.8841422E-001, 1.0065000E-003, 1.1066846E-001
 5.4000443E+001, 1.0957603E-001,-3.5565697E-003,-4.9605923E-001, 4.8224164E-002,-3.1314780E-004, 0.0000000E+000, 0.0000000E+000,-3.4792188E-001,-3.4212876E-001, 1.0065000E-003, 1.1189016E-001
 5.5001541E+001, 1.8443684E-001,-1.0536272E-001,-3.6561302E-001, 4.6503052E-002,-3.1800933E-004, 0.0000000E+000, 0.0000000E+000,-1.4942363E-001,-2.4035386E-001, 1.0065000E-003, 1.1311199E-001
 5.6000446E+001, 0.0000000E+000, 3.1213580E-003,-8.8087971E-002, 4.2483713E-002,-3.1390407E-004, 0.0000000E+000, 0.0000000E+000,-4.5515700E-002,-4.2796805E-002, 1.0065000E-003, 1.1433369E-001
 5.7000488E+001, 0.0000000E+000, 2.7601549E-003,-7.0644942E-002, 4.1569361E-002,-3.2901397E-004, 0.0000000E+000, 0.0000000E+000,-2.9188099E-002,-2.6644440E-002, 1.0065000E-003, 1.1555430E-001
 5.8001320E+001, 0.0000000E+000, 2.5888415E-003,-6.5039658E-002, 4.0116218E-002,-2.9133349E-004, 0.0000000E+000, 0.0000000E+000,-2.5292655E-002,-2.2625932E-002, 1.0065000E-003, 1.1677620E-001
 5.9000366E+001, 0.0000000E+000, 2.4697667E-003,-5.6404318E-002, 3.8481508E-002,-3.0205495E-004, 0.0000000E+000, 0.0000000E+000,-1.7789588E-002,-1.5755098E-002, 1.0065000E-003, 1.1799742E-001
 6.0000359E+001, 0.0000000E+000, 2.3753978E-003,-4.5368467E-002, 3.6683962E-002,-2.9584365E-004, 0.0000000E+000, 0.0000000E+000,-9.1142790E-003,-6.6049509E-003, 1.0065000E-003, 1.1921821E-001
 6.1000408E+001, 0.0000000E+000, 2.2806169E-003,-5.0926525E-002, 3.5506135E-002,-3.2981574E-004, 0.0000000E+000, 0.0000000E+000,-1.5857532E-002,-1.3469588E-002, 1.0065000E-003, 1.2043938E-001
 6.2000786E+001, 0.0000000E+000, 2.1762821E-003,-4.4295312E-002, 3.3609809E-002,-3.1802028E-004, 0.0000000E+000, 0.0000000E+000,-1.0870521E-002,-8.8272405E-003, 1.0065000E-003, 1.2166102E-001
 6.3001083E+001, 0.0000000E+000, 2.1006935E-003,-3.5331332E-002, 3.2514716E-002,-3.2477036E-004, 0.0000000E+000, 0.0000000E+000,-3.3024525E-003,-1.0406925E-003, 1.0065000E-003, 1.2288259E-001
 6.4000893E+001, 0.0000000E+000, 2.0252174E-003,-4.2941657E-002, 3.1468285E-002,-3.2406957E-004, 0.0000000E+000, 0.0000000E+000,-1.2054932E-002,-9.7722240E-003, 1.0065000E-003, 1.2410402E-001
 6.5001663E+001, 0.0000000E+000, 1.9461371E-003,-3.1311290E-002, 3.1512903E-002,-3.0741381E-004, 0.0000000E+000, 0.0000000E+000,-1.2940731E-004, 1.8403361E-003, 1.0065000E-003, 1.2532552E-001
