s,mol/mol,kW/kW,s,kW/m2,kW/m2,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m
 2.3000246E+001, 1.6601208E-001, 1.6739882E-001, 1.1804298E+004, 8.3600721E-001, 8.0479526E-001, 0.0000000E+000, 2.8365891E+001, 2.3766611E+001, 2.3352417E+001, 2.4712448E+001, 2.6313319E+001, 2.7619328E+001, 2.8017016E+001, 2.5559583E+001, 2.5546216E+001, 2.5933999E+001, 2.4271458E+001, 2.1747474E+001, 2.0279408E+001, 1.9416446E+001, 1.8551253E+001, 1.7445173E+001, 1.7024258E+001, 1.6519540E+001, 1.6707307E+001, 1.6302236E+001, 1.5386995E+001, 1.4327146E+001, 1.3229842E+001, 1.2413662E+001, 1.1150609E+001, 9.8456038E+000, 8.0017753E+000, 6.6952022E+000, 5.4654831E+000, 4.6366844E+000, 3.7625412E+000, 3.0260536E+000, 2.4856010E+000, 1.7628720E+000, 1.2379841E+000, 8.3851083E-001, 5.5533282E-001, 2.9750178E-001, 1.7130938E-001, 1.0273882E-001, 6.3262126E-002, 3.3982159E-002, 2.0585350E-002, 1.3527679E-002, 8.9111854E-003, 5.3761946E-003, 3.5806526E-003, 2.2015930E-003, 1.0632449E-003
 2.4000771E+001, 1.6421568E-001, 1.6421176E-001, 1.2314873E+004, 7.9805783E-001, 8.0499499E-001, 0.0000000E+000, 2.7907771E+001, 2.3224710E+001, 2.3023426E+001, 2.4763832E+001, 2.6310720E+001, 2.7115016E+001, 2.8077388E+001, 2.7235903E+001, 2.8397336E+001, 2.8267996E+001, 2.7785309E+001, 2.7408263E+001, 2.6526231E+001, 2.4807619E+001, 2.2198684E+001, 1.9741378E+001, 1.8033009E+001, 1.6566918E+001, 1.5352292E+001, 1.3759405E+001, 1.1945130E+001, 1.0068472E+001, 8.1716783E+000, 7.2418775E+000, 5.9113429E+000, 4.9005380E+000, 4.1426293E+000, 3.7102125E+000, 3.4126984E+000, 2.6382281E+000, 1.7892760E+000, 1.4063157E+000, 1.1299128E+000, 7.9972377E-001, 5.9418770E-001, 4.2284240E-001, 2.6926613E-001, 1.5697312E-001, 1.0031755E-001, 5.6608163E-002, 3.2248904E-002, 1.5653409E-002, 9.8630862E-003, 6.0446916E-003, 4.2044871E-003, 2.6185675E-003, 1.7794157E-003, 1.2532790E-003, 7.2107385E-004
 2.5000566E+001, 1.6242133E-001, 1.6102471E-001, 1.2827289E+004, 7.9783921E-001, 7.9160123E-001, 0.0000000E+000, 2.6884858E+001, 2.2227676E+001, 2.2522438E+001, 2.4324867E+001, 2.5943391E+001, 2.7501687E+001, 2.8369248E+001, 2.5591972E+001, 2.5271010E+001, 2.5327910E+001, 2.5935821E+001, 2.6062244E+001, 2.5809739E+001, 2.4992493E+001, 2.3148540E+001, 2.0127856E+001, 1.8550992E+001, 1.7692458E+001, 1.6398438E+001, 1.5467155E+001, 1.4351726E+001, 1.3372842E+001, 1.2004132E+001, 1.0517691E+001, 9.3299491E+000, 7.9342516E+000, 6.4835513E+000, 5.7872174E+000, 5.2242568E+000, 4.3624017E+000, 3.2583225E+000, 2.4778618E+000, 1.8693020E+000, 1.2550078E+000, 9.4440984E-001, 7.1124429E-001, 5.2552409E-001, 3.1891005E-001, 2.0015550E-001, 1.2963167E-001, 8.4026411E-002, 5.3667335E-002, 4.3111100E-002, 2.7969191E-002, 1.2263423E-002, 5.1389945E-003, 2.7973514E-003, 1.5464873E-003, 5.6312526E-004
 2.6000081E+001, 1.6062723E-001, 1.5783765E-001, 1.3359448E+004, 7.8127214E-001, 7.5261788E-001, 0.0000000E+000, 2.6332725E+001, 2.3325602E+001, 2.1921616E+001, 2.3486875E+001, 2.4642585E+001, 2.5620520E+001, 2.5791995E+001, 2.2890451E+001, 2.2809706E+001, 2.2378360E+001, 2.2657551E+001, 2.3401177E+001, 2.3659694E+001, 2.3824905E+001, 2.3533471E+001, 2.2723138E+001, 2.2010475E+001, 2.0935958E+001, 1.8388586E+001, 1.6765789E+001, 1.5743272E+001, 1.4560795E+001, 1.2618200E+001, 1.1329318E+001, 9.8544475E+000, 8.1293115E+000, 6.1925549E+000, 4.9953519E+000, 3.9397192E+000, 3.1168662E+000, 2.0287172E+000, 1.4728900E+000, 1.0779283E+000, 7.3488615E-001, 5.5738908E-001, 4.1816704E-001, 3.1861370E-001, 2.3239603E-001, 2.0288663E-001, 1.8184778E-001, 1.5684506E-001, 1.0764737E-001, 8.1151428E-002, 5.5773863E-002, 3.6953588E-002, 1.9557050E-002, 1.0732870E-002, 5.5109849E-003, 2.5596206E-003
 2.7000509E+001, 1.5883014E-001, 1.5472471E-001, 1.3893925E+004, 7.5840400E-001, 7.6921843E-001, 0.0000000E+000, 2.4427325E+001, 2.1481498E+001, 2.0853965E+001, 2.2759786E+001, 2.4201781E+001, 2.5146721E+001, 2.6003539E+001, 2.5468179E+001, 2.6231398E+001, 2.6536373E+001, 2.6243385E+001, 2.5980987E+001, 2.5754746E+001, 2.5817513E+001, 2.5762872E+001, 2.6002838E+001, 2.5554122E+001, 2.4622313E+001, 2.2962315E+001, 2.1696362E+001, 2.0642471E+001, 1.9018039E+001, 1.6527207E+001, 1.4350264E+001, 1.2554272E+001, 1.1030774E+001, 9.5979525E+000, 8.3768367E+000, 7.1039032E+000, 5.8099986E+000, 4.2783149E+000, 3.3689574E+000, 2.6462806E+000, 1.9577007E+000, 1.5588191E+000, 1.2028935E+000, 9.0858131E-001, 6.0396104E-001, 4.4914532E-001, 3.6010265E-001, 3.1051425E-001, 2.5992925E-001, 2.2247703E-001, 1.8698489E-001, 1.3784564E-001, 9.3041389E-002, 6.2243879E-002, 3.8104753E-002, 2.0079937E-002
 2.8000180E+001, 1.5703707E-001, 1.5153765E-001, 1.4420409E+004, 7.4275607E-001, 7.2570402E-001, 0.0000000E+000, 2.3958735E+001, 2.0986169E+001, 1.9791117E+001, 2.1174424E+001, 2.3917977E+001, 2.4624789E+001, 2.6055612E+001, 2.3892996E+001, 2.4514615E+001, 2.4753389E+001, 2.4375167E+001, 2.2604382E+001, 2.1090623E+001, 2.0067557E+001, 1.8802725E+001, 1.6519809E+001, 1.5095655E+001, 1.4251885E+001, 1.2886490E+001, 1.1965239E+001, 1.0998409E+001, 1.0157017E+001, 9.3356335E+000, 8.1007617E+000, 6.9979983E+000, 6.1042687E+000, 4.9839409E+000, 4.2814890E+000, 3.7356010E+000, 3.3938831E+000, 2.8705294E+000, 2.5866224E+000, 2.3732427E+000, 2.0956155E+000, 1.9099259E+000, 1.8135053E+000, 1.7136626E+000, 1.6327643E+000, 1.5534381E+000, 1.4395330E+000, 1.3633101E+000, 1.1904071E+000, 1.0072806E+000, 9.3905071E-001, 8.7220079E-001, 6.7473911E-001, 5.4096220E-001, 4.2468472E-001, 2.0151696E-001
 2.9000284E+001, 1.5524161E-001, 1.4835059E-001, 1.4947698E+004, 7.0898467E-001, 6.8163254E-001, 0.0000000E+000, 2.3279534E+001, 1.9727054E+001, 2.0652315E+001, 2.2300634E+001, 2.4419904E+001, 2.6167895E+001, 2.6911551E+001, 2.3568634E+001, 2.4693359E+001, 2.4869386E+001, 2.4877306E+001, 2.3144722E+001, 2.2767638E+001, 2.2875270E+001, 2.2910031E+001, 2.2968057E+001, 2.2619067E+001, 2.2013488E+001, 2.0154540E+001, 1.9083878E+001, 1.8304624E+001, 1.8270362E+001, 1.7671784E+001, 1.7021498E+001, 1.6061871E+001, 1.4187623E+001, 1.1063014E+001, 8.5488813E+000, 6.6018495E+000, 5.2853388E+000, 3.7639970E+000, 2.8659008E+000, 2.1800532E+000, 1.5766540E+000, 1.2558121E+000, 9.5620880E-001, 7.0041432E-001, 4.3106059E-001, 2.5694095E-001, 1.3152938E-001, 6.3909769E-002, 2.6945014E-002, 1.4425232E-002, 7.8531608E-003, 4.3571462E-003, 2.2452656E-003, 1.8650090E-003, 1.4435128E-003, 8.1800746E-004
 3.0000144E+001, 1.5344641E-001, 1.4523765E-001, 1.5467653E+004, 6.5614967E-001, 6.7346671E-001, 0.0000000E+000, 2.2216407E+001, 1.9644311E+001, 1.9364174E+001, 2.0199992E+001, 2.1660474E+001, 2.3972715E+001, 2.5338649E+001, 2.2545022E+001, 2.2541551E+001, 2.2497653E+001, 2.2200832E+001, 2.1807330E+001, 2.1831332E+001, 2.2684980E+001, 2.2486531E+001, 2.2328175E+001, 2.1301422E+001, 2.0028069E+001, 1.8466223E+001, 1.7116854E+001, 1.5932958E+001, 1.5557077E+001, 1.4899476E+001, 1.3769615E+001, 1.2253133E+001, 1.0860237E+001, 9.0612619E+000, 7.6776448E+000, 6.3831764E+000, 5.3368574E+000, 3.9739430E+000, 3.1874839E+000, 2.4301631E+000, 1.6123404E+000, 1.1796480E+000, 9.3117005E-001, 7.7685773E-001, 7.1469334E-001, 5.8787134E-001, 4.4017374E-001, 3.1503079E-001, 2.1680944E-001, 1.8273698E-001, 1.5851439E-001, 1.4255856E-001, 8.7029289E-002, 4.3463689E-002, 2.3597822E-002, 1.1405797E-002
 3.1000350E+001, 1.5165221E-001, 1.4205059E-001, 1.5991665E+004, 6.5046240E-001, 6.8251066E-001, 0.0000000E+000, 2.1456064E+001, 1.8990010E+001, 1.8385576E+001, 2.0471948E+001, 2.2076425E+001, 2.2913762E+001, 2.3556196E+001, 2.0445425E+001, 2.0069466E+001, 2.0100564E+001, 2.0715153E+001, 2.2184715E+001, 2.3593205E+001, 2.4186020E+001, 2.3012882E+001, 2.1274773E+001, 1.9968129E+001, 1.9416953E+001, 1.8859840E+001, 1.8037184E+001, 1.7029136E+001, 1.6020100E+001, 1.3181052E+001, 1.1750968E+001, 1.0346544E+001, 8.9891561E+000, 7.6575944E+000, 7.1875330E+000, 6.4562671E+000, 5.7530647E+000, 4.8935199E+000, 4.6074813E+000, 4.1826051E+000, 3.5408040E+000, 2.8802887E+000, 2.2813551E+000, 1.8178912E+000, 1.2531287E+000, 8.9629739E-001, 6.0725050E-001, 4.1548716E-001, 2.5024812E-001, 1.8200290E-001, 1.4101593E-001, 1.1066123E-001, 7.8372170E-002, 5.7097389E-002, 3.5948791E-002, 1.9448526E-002
 3.2000633E+001, 1.4985731E-001, 1.3886353E-001, 1.6523814E+004, 6.5932999E-001, 6.5995003E-001, 0.0000000E+000, 2.2367955E+001, 1.8107873E+001, 1.8332858E+001, 1.9917664E+001, 2.0316548E+001, 2.1500489E+001, 2.2649908E+001, 1.9272988E+001, 1.9440916E+001, 2.0307409E+001, 2.0807455E+001, 2.2001429E+001, 2.3509899E+001, 2.5524567E+001, 2.7800427E+001, 3.0253798E+001, 2.9509075E+001, 2.7796971E+001, 2.5865481E+001, 2.4844808E+001, 2.3538675E+001, 2.0938920E+001, 1.7153132E+001, 1.4876511E+001, 1.2891992E+001, 1.1094866E+001, 9.1965135E+000, 7.8929390E+000, 6.6313529E+000, 5.5782840E+000, 4.2780738E+000, 3.3411685E+000, 2.5526681E+000, 1.8106183E+000, 1.4975732E+000, 1.2968097E+000, 1.1381149E+000, 8.4662766E-001, 6.4316803E-001, 4.7645471E-001, 3.2424372E-001, 1.8179437E-001, 1.2195593E-001, 7.6435615E-002, 5.1237714E-002, 3.6801368E-002, 2.9142313E-002, 2.4403693E-002, 1.5067487E-002
 3.3000581E+001, 1.4806195E-001, 1.3567647E-001, 1.7010310E+004, 6.6147855E-001, 6.6130102E-001, 0.0000000E+000, 2.0144001E+001, 1.7506252E+001, 1.7894001E+001, 1.9840508E+001, 2.1092699E+001, 2.0904441E+001, 2.1353243E+001, 1.7869216E+001, 1.8294062E+001, 1.8513677E+001, 1.8212978E+001, 1.7434551E+001, 1.7451675E+001, 1.7632199E+001, 1.9002653E+001, 2.0207371E+001, 2.1039386E+001, 2.1485365E+001, 2.0095402E+001, 1.8417643E+001, 1.7554910E+001, 1.7274274E+001, 1.5369813E+001, 1.2494037E+001, 1.0192595E+001, 8.5505063E+000, 6.9626684E+000, 5.8075857E+000, 4.8657042E+000, 4.1429306E+000, 3.3904371E+000, 2.6905905E+000, 1.9435610E+000, 1.3116944E+000, 1.0368526E+000, 8.5610687E-001, 6.9285857E-001, 5.1754240E-001, 4.1539917E-001, 3.3554986E-001, 2.4205276E-001, 1.2192038E-001, 8.0923693E-002, 5.9679438E-002, 4.6820257E-002, 3.0943267E-002, 2.2396568E-002, 1.6590403E-002, 1.1498907E-002
 3.4000706E+001, 1.4626861E-001, 1.3256353E-001, 1.7496934E+004, 5.9646709E-001, 5.9593690E-001, 0.0000000E+000, 1.9959078E+001, 1.7409987E+001, 1.7042159E+001, 1.7788151E+001, 1.9318700E+001, 1.9724275E+001, 2.0473285E+001, 1.7105290E+001, 1.7923235E+001, 1.9068638E+001, 1.8769550E+001, 1.7909442E+001, 1.7689845E+001, 1.7748028E+001, 1.7238929E+001, 1.7852434E+001, 1.7768968E+001, 1.6350451E+001, 1.5312179E+001, 1.4850918E+001, 1.4966204E+001, 1.5210347E+001, 1.4746718E+001, 1.4270925E+001, 1.5172276E+001, 1.5617063E+001, 1.4093888E+001, 1.2330664E+001, 1.0656565E+001, 9.1050831E+000, 7.0397937E+000, 5.9653388E+000, 5.2500016E+000, 4.4749611E+000, 4.0479316E+000, 3.5876201E+000, 3.1498412E+000, 2.5478325E+000, 2.2958847E+000, 2.1594429E+000, 2.0730757E+000, 1.8545289E+000, 1.6341248E+000, 1.3175280E+000, 1.1012182E+000, 9.2131003E-001, 8.2881883E-001, 7.7367669E-001, 6.0904689E-001
 3.5000657E+001, 1.4447310E-001, 1.2937647E-001, 1.8008849E+004, 5.8313481E-001, 5.7898679E-001, 0.0000000E+000, 1.9436738E+001, 1.6937132E+001, 1.7345504E+001, 1.9116797E+001, 1.9809369E+001, 2.0410752E+001, 2.1225053E+001, 1.8364646E+001, 1.9761306E+001, 2.0668112E+001, 2.0773926E+001, 2.1461009E+001, 2.1452665E+001, 2.0945063E+001, 2.1199663E+001, 2.1326990E+001, 2.1144649E+001, 2.1200839E+001, 2.1638735E+001, 2.1937246E+001, 2.1300229E+001, 2.0532791E+001, 1.9622304E+001, 1.8439509E+001, 1.6497947E+001, 1.4632377E+001, 1.1639900E+001, 9.4069771E+000, 7.5806010E+000, 5.8423066E+000, 4.2787761E+000, 3.2930477E+000, 2.5572818E+000, 2.0246803E+000, 1.6934302E+000, 1.4019918E+000, 1.2056970E+000, 9.0133878E-001, 7.1272468E-001, 5.5856775E-001, 4.0319839E-001, 2.0932162E-001, 1.3679161E-001, 9.8374392E-002, 8.5457185E-002, 8.3226207E-002, 5.2471964E-002, 2.5052929E-002, 1.0960609E-002
 3.6000537E+001, 1.4267898E-001, 1.2618941E-001, 1.8526748E+004, 5.7593149E-001, 5.6999579E-001, 0.0000000E+000, 1.9213050E+001, 1.6320441E+001, 1.5586681E+001, 1.7598758E+001, 1.8936578E+001, 1.9735280E+001, 2.0890846E+001, 1.6410264E+001, 1.6088749E+001, 1.6391443E+001, 1.6250283E+001, 1.7111655E+001, 1.7408120E+001, 1.8001497E+001, 1.8692481E+001, 1.9658013E+001, 1.9595481E+001, 2.0100251E+001, 2.0370047E+001, 2.0314379E+001, 1.9946262E+001, 1.9980815E+001, 1.9152346E+001, 1.7974044E+001, 1.7381697E+001, 1.6390880E+001, 1.4531949E+001, 1.3091265E+001, 1.1472274E+001, 9.5682368E+000, 6.8642938E+000, 5.3946995E+000, 4.1927097E+000, 2.9478060E+000, 2.4213797E+000, 2.2380062E+000, 2.1233025E+000, 1.7279565E+000, 1.3495614E+000, 1.0572451E+000, 8.1411930E-001, 5.7766402E-001, 4.6904755E-001, 3.9815341E-001, 3.5662725E-001, 2.8606785E-001, 2.3218428E-001, 1.8616407E-001, 1.4776325E-001
 3.7000218E+001, 1.4088604E-001, 1.1755263E-001, 1.9014510E+004, 5.2903699E-001, 5.0223992E-001, 0.0000000E+000, 1.8432168E+001, 1.6285262E+001, 1.5749726E+001, 1.5868625E+001, 1.6480179E+001, 1.7553043E+001, 1.8936890E+001, 1.4007366E+001, 1.3971122E+001, 1.3846898E+001, 1.3620502E+001, 1.3034641E+001, 1.2749497E+001, 1.3319637E+001, 1.3752708E+001, 1.4464174E+001, 1.4530102E+001, 1.4553683E+001, 1.4614746E+001, 1.4326213E+001, 1.4109441E+001, 1.4564640E+001, 1.5334724E+001, 1.5408341E+001, 1.5162397E+001, 1.4523509E+001, 1.3874072E+001, 1.2674241E+001, 1.1509449E+001, 1.0646466E+001, 9.6346060E+000, 8.7062379E+000, 7.5991637E+000, 6.0930513E+000, 5.0456900E+000, 4.1295004E+000, 3.2879886E+000, 2.4915986E+000, 2.0743241E+000, 1.7498567E+000, 1.4327178E+000, 1.0083622E+000, 7.3518375E-001, 5.0456091E-001, 3.4233094E-001, 2.0094383E-001, 1.4791172E-001, 9.6973474E-002, 5.2079305E-002
 3.8000614E+001, 1.3908971E-001, 1.0594737E-001, 1.9453099E+004, 4.5136700E-001, 4.7404977E-001, 0.0000000E+000, 1.6658864E+001, 1.3235821E+001, 1.2644426E+001, 1.3728378E+001, 1.5046402E+001, 1.5586180E+001, 1.6182309E+001, 6.5080433E+000, 6.2695571E+000, 6.1048155E+000, 6.2525460E+000, 6.3931285E+000, 6.6789631E+000, 6.8452620E+000, 6.7124305E+000, 7.0547739E+000, 7.5662200E+000, 8.6201747E+000, 9.6545343E+000, 9.9247935E+000, 1.0361073E+001, 1.0593192E+001, 1.1374076E+001, 1.1296159E+001, 1.0348778E+001, 9.1589990E+000, 7.8023565E+000, 7.1300640E+000, 6.4159547E+000, 5.8053653E+000, 4.8165266E+000, 3.8822847E+000, 3.1339285E+000, 2.3374977E+000, 1.7503137E+000, 1.3545958E+000, 1.0066612E+000, 7.0418402E-001, 6.1135830E-001, 5.5971869E-001, 6.0287841E-001, 5.6454950E-001, 5.4853255E-001, 5.2841803E-001, 4.4368899E-001, 2.6141012E-001, 1.3967663E-001, 6.1864471E-002, 3.4293148E-002
 3.9001565E+001, 1.3729432E-001, 9.4065789E-002, 1.9691555E+004, 2.8640342E-001, 2.7172897E-001, 0.0000000E+000, 5.9699293E+000, 3.6743281E+000, 3.8247430E+000, 4.4616247E+000, 5.0551255E+000, 5.2787676E+000, 6.2758994E+000, 6.9915081E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5805619E-003, 2.3086868E-002, 5.5690696E-002, 6.0189715E-002, 1.8003895E-002
 4.0002150E+001, 1.3549964E-001, 8.2184211E-002, 1.9852749E+004, 1.0513657E-001, 1.0298443E-001, 0.0000000E+000, 3.7681007E-001, 8.8066617E-002, 0.0000000E+000, 2.4749082E-002, 8.0524019E-002, 1.6212661E-001, 1.9356580E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.1003320E+001, 1.3370300E-001, 7.0578947E-002, 1.9977921E+004, 3.6609204E-002, 3.6874871E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.2002625E+001, 1.3191106E-001, 5.8697368E-002, 2.0063735E+004, 1.3655569E-002, 1.3102655E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.3002869E+001, 1.3011536E-001, 4.6815789E-002, 2.0147697E+004, 3.9851335E-003, 3.7889513E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.4002284E+001, 1.2832288E-001, 3.4934211E-002, 2.0228312E+004, 1.1871903E-003, 1.1140379E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.5003244E+001, 1.2652831E-001, 2.3328947E-002, 2.0308217E+004, 4.0974333E-004, 4.0348979E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.6003634E+001, 1.2473543E-001, 1.1447368E-002, 2.0409737E+004, 1.5081527E-004, 1.6714232E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
