s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.0000000E+000, 0.0000000E+000,-1.8869340E-004, 1.2452778E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8869339E-004, 0.0000000E+000, 0.0000000E+000
 1.0000666E+000, 1.0382910E+001,-2.8344511E+000, 1.1871198E-001,-1.4994712E-001,-3.7360018E-004, 0.0000000E+000, 0.0000000E+000, 7.4158054E+000, 7.5168504E+000, 4.6866983E-004, 7.0379803E-002
 2.0000467E+000, 3.7812883E+001,-1.0883249E+001,-1.8868230E+001,-3.8580834E-002,-1.8681743E-004, 0.0000000E+000, 0.0000000E+000, 7.6112446E+000, 8.0226368E+000, 9.6168867E-004, 7.0872821E-002
 3.0000751E+000, 4.7556803E+001,-1.3446493E+001,-3.2473133E+001, 7.8317164E-004,-1.3495385E-004, 0.0000000E+000, 0.0000000E+000, 1.1564878E+000, 1.6378252E+000, 1.0620956E-003, 7.0973228E-002
 4.0002494E+000, 4.9069374E+001,-1.4177624E+001,-3.3951104E+001, 1.0389368E-003,-1.2463757E-004, 0.0000000E+000, 0.0000000E+000, 3.1777775E-001, 9.4156092E-001, 1.0766921E-003, 7.0987825E-002
 5.0000587E+000, 4.9998609E+001,-1.4470395E+001,-3.4888924E+001, 2.4563952E-002,-1.2381606E-004, 0.0000000E+000, 0.0000000E+000, 2.6625099E-002, 6.6373074E-001, 1.0786873E-003, 7.0989820E-002
 6.0002518E+000, 4.9358364E+001,-1.4525105E+001,-3.3962249E+001, 5.5294881E-002,-1.2308736E-004, 0.0000000E+000, 0.0000000E+000, 2.5168075E-001, 9.2618211E-001, 1.0789577E-003, 7.0990090E-002
 7.0002217E+000, 5.0944037E+001,-1.4600423E+001,-3.5241167E+001, 4.6917024E-002,-1.2796332E-004, 0.0000000E+000, 0.0000000E+000, 4.2138933E-001, 1.1492357E+000, 1.0789943E-003, 7.0990127E-002
 8.0001688E+000, 4.9655985E+001,-1.4293845E+001,-3.5320247E+001, 6.4373884E-002,-1.2708924E-004, 0.0000000E+000, 0.0000000E+000,-4.3683852E-001, 1.0613871E-001, 1.0789992E-003, 7.0990132E-002
 9.0001612E+000, 4.9986311E+001,-1.4653860E+001,-3.5039505E+001, 8.0289672E-002,-1.2680239E-004, 0.0000000E+000, 0.0000000E+000,-3.1169170E-001, 3.7310906E-001, 1.0789999E-003, 7.0990133E-002
 1.0000122E+001, 5.0513068E+001,-1.4707451E+001,-3.4135142E+001, 8.1522029E-002,-1.2394499E-004, 0.0000000E+000, 0.0000000E+000, 1.1534883E+000, 1.7518724E+000, 1.0790000E-003, 7.0990133E-002
 1.1000075E+001, 4.9633580E+001,-1.4370705E+001,-3.6585410E+001, 8.6118902E-002,-1.2685911E-004, 0.0000000E+000, 0.0000000E+000,-1.8340167E+000,-1.2365434E+000, 1.0790000E-003, 7.1600242E-002
 1.2000277E+001, 4.9769026E+001,-1.4367803E+001,-3.4382256E+001, 8.3770381E-002,-1.2343901E-004, 0.0000000E+000, 0.0000000E+000, 3.8436711E-001, 1.1026148E+000, 1.0790000E-003, 7.2820019E-002
 1.3000048E+001, 4.9647934E+001,-1.3996841E+001,-3.4934108E+001, 7.6456044E-002,-1.2282502E-004, 0.0000000E+000, 0.0000000E+000, 2.6487217E-001, 7.9331889E-001, 1.0790000E-003, 7.4039490E-002
 1.4000093E+001, 4.9941424E+001,-1.3656001E+001,-3.5654627E+001, 7.4508665E-002,-1.1616233E-004, 0.0000000E+000, 0.0000000E+000, 4.4973445E-002, 7.0518836E-001, 1.0790000E-003, 7.5259074E-002
 1.5000217E+001, 4.8601402E+001,-1.3398655E+001,-3.3848815E+001, 8.5432490E-002,-1.1355097E-004, 0.0000000E+000, 0.0000000E+000, 7.5786059E-001, 1.4392504E+000, 1.0790000E-003, 7.6478708E-002
 1.6000032E+001, 4.9928916E+001,-1.3342097E+001,-3.6551079E+001, 9.0062642E-002,-1.0659617E-004, 0.0000000E+000, 0.0000000E+000,-4.8370835E-001, 1.2569549E-001, 1.0790000E-003, 7.7698311E-002
 1.7000093E+001, 4.9668062E+001,-1.3008032E+001,-3.7339708E+001, 1.0477674E-001,-1.0865253E-004, 0.0000000E+000, 0.0000000E+000,-1.3414251E+000,-5.7501019E-001, 1.0790000E-003, 7.8917791E-002
 1.8000134E+001, 4.9309689E+001,-1.2719740E+001,-3.5737528E+001, 7.4897124E-002,-1.0263163E-004, 0.0000000E+000, 0.0000000E+000, 1.7265903E-001, 9.2721611E-001, 1.0790000E-003, 8.0137503E-002
 1.9000044E+001, 4.9630186E+001,-1.2552072E+001,-3.4738138E+001, 9.2882127E-002,-1.0644233E-004, 0.0000000E+000, 0.0000000E+000, 1.8452635E+000, 2.4327516E+000, 1.0790000E-003, 8.1357007E-002
 2.0000280E+001, 4.8533057E+001,-1.2066321E+001,-3.6217336E+001, 7.0943301E-002,-9.9842737E-005, 0.0000000E+000, 0.0000000E+000,-3.8158162E-001, 3.2024346E-001, 1.0790000E-003, 8.2188490E-002
 2.1000311E+001, 5.1006213E+001,-1.2526751E+001,-3.7328654E+001, 6.2392657E-002,-9.3962787E-005, 0.0000000E+000, 0.0000000E+000, 5.0516647E-001, 1.2131060E+000, 1.0790000E-003, 8.2219979E-002
 2.2000307E+001, 4.9382056E+001,-1.1974392E+001,-3.7756561E+001, 8.3107821E-002,-9.7862375E-005, 0.0000000E+000, 0.0000000E+000,-9.4489790E-001,-2.6588657E-001, 1.0790000E-003, 8.2227313E-002
 2.3000191E+001, 5.0748129E+001,-1.2242022E+001,-3.8654080E+001, 9.0388179E-002,-1.0059023E-004, 0.0000000E+000, 0.0000000E+000,-7.9439719E-001,-5.7685027E-002, 1.0790000E-003, 8.2234645E-002
 2.4000359E+001, 4.9503960E+001,-1.2156584E+001,-3.6763309E+001, 1.0098698E-001,-9.7953778E-005, 0.0000000E+000, 0.0000000E+000,-5.1653778E-002, 6.8495664E-001, 1.0790000E-003, 8.2241979E-002
 2.5000055E+001, 4.9744260E+001,-1.1886928E+001,-3.6452142E+001, 9.4275736E-002,-9.9505977E-005, 0.0000000E+000, 0.0000000E+000, 8.1516380E-001, 1.4993655E+000, 1.0790000E-003, 8.2249312E-002
 2.6000305E+001, 4.9029191E+001,-1.2073834E+001,-3.6689321E+001, 9.3007994E-002,-9.4735122E-005, 0.0000000E+000, 0.0000000E+000,-3.4053225E-001, 3.5894877E-001, 1.0790000E-003, 8.2256646E-002
 2.7000130E+001, 5.1072962E+001,-1.2335039E+001,-3.8010787E+001, 7.5160590E-002,-9.7756812E-005, 0.0000000E+000, 0.0000000E+000, 1.1912384E-001, 8.0219892E-001, 1.0790000E-003, 8.2263979E-002
 2.8000322E+001, 4.9111720E+001,-1.2180015E+001,-3.6996813E+001, 9.3247799E-002,-9.9933867E-005, 0.0000000E+000, 0.0000000E+000,-5.7558120E-001, 2.8040220E-002, 1.0790000E-003, 8.2271313E-002
 2.9000057E+001, 4.9432104E+001,-1.1771608E+001,-3.6265021E+001, 1.0571440E-001,-9.9511682E-005, 0.0000000E+000, 0.0000000E+000, 8.2793340E-001, 1.5010897E+000, 1.0790000E-003, 8.2278646E-002
 3.0000172E+001, 5.0438800E+001,-1.2245515E+001,-3.8191616E+001, 7.0052007E-002,-9.8369790E-005, 0.0000000E+000, 0.0000000E+000,-6.7080162E-001, 7.1622655E-002, 1.0790000E-003, 8.2674731E-002
 3.1000223E+001, 4.9325744E+001,-1.2070351E+001,-3.6616090E+001, 1.0276288E-001,-9.7046707E-005, 0.0000000E+000, 0.0000000E+000,-3.5962910E-003, 7.4196877E-001, 1.0790000E-003, 8.3871882E-002
 3.2000202E+001, 4.8740887E+001,-1.1318396E+001,-3.6937390E+001, 9.0433739E-002,-9.2617408E-005, 0.0000000E+000, 0.0000000E+000,-1.5970048E-001, 5.7544227E-001, 1.0790000E-003, 8.5093231E-002
 3.3000244E+001, 5.0280334E+001,-1.1285488E+001,-3.7275808E+001, 8.1558078E-002,-8.8983868E-005, 0.0000000E+000, 0.0000000E+000, 1.0988134E+000, 1.8005077E+000, 1.0790000E-003, 8.6314506E-002
 3.4000217E+001, 4.9193111E+001,-1.0839652E+001,-3.8502534E+001, 7.1542919E-002,-8.4385376E-005, 0.0000000E+000, 0.0000000E+000,-7.0005800E-001,-7.7616818E-002, 1.0790000E-003, 8.7535857E-002
 3.5000206E+001, 5.0086820E+001,-1.0714068E+001,-3.9090294E+001, 8.9222826E-002,-8.3446314E-005, 0.0000000E+000, 0.0000000E+000,-3.3217939E-001, 3.7159683E-001, 1.0790000E-003, 8.8757045E-002
 3.6000168E+001, 4.8868963E+001,-1.0314408E+001,-3.8188618E+001, 8.5555121E-002,-8.0426526E-005, 0.0000000E+000, 0.0000000E+000,-2.1015213E-001, 4.5141097E-001, 1.0790000E-003, 8.9978422E-002
 3.7000084E+001, 4.9627542E+001,-1.0237110E+001,-3.7064403E+001, 7.9109100E-002,-7.7693173E-005, 0.0000000E+000, 0.0000000E+000, 1.6847827E+000, 2.4050607E+000, 1.0790000E-003, 9.1199565E-002
 3.8000259E+001, 4.8477160E+001,-9.6876208E+000,-3.9658274E+001, 7.3103029E-002,-6.7855153E-005, 0.0000000E+000, 0.0000000E+000,-1.4122349E+000,-7.9569948E-001, 1.0790000E-003, 9.2420998E-002
 3.9000286E+001, 4.8268956E+001,-9.5920872E+000,-3.6707464E+001, 8.9264334E-002,-6.1782785E-005, 0.0000000E+000, 0.0000000E+000, 1.3155951E+000, 2.0586070E+000, 1.0790000E-003, 9.3642359E-002
 4.0000065E+001, 4.8684206E+001,-9.3084250E+000,-4.0632945E+001, 6.8383373E-002,-6.1092429E-005, 0.0000000E+000, 0.0000000E+000,-1.9505848E+000,-1.1888423E+000, 1.0790000E-003, 9.4863566E-002
 4.1000122E+001, 4.9700811E+001,-9.4508398E+000,-3.7489679E+001, 5.0870298E-002,-5.7876131E-005, 0.0000000E+000, 0.0000000E+000, 2.0221224E+000, 2.8111047E+000, 1.0790000E-003, 9.6084710E-002
 4.2000362E+001, 4.7802233E+001,-8.5693656E+000,-4.0826681E+001, 5.5527942E-002,-5.4414475E-005, 0.0000000E+000, 0.0000000E+000,-2.3078115E+000,-1.5383396E+000, 1.0790000E-003, 9.7306241E-002
 4.3000305E+001, 4.9396745E+001,-8.2804542E+000,-3.8682342E+001, 5.7763214E-002,-4.9126515E-005, 0.0000000E+000, 0.0000000E+000, 1.7843890E+000, 2.4916625E+000, 1.0790000E-003, 9.8527578E-002
 4.4000053E+001, 4.9607143E+001,-8.1769333E+000,-4.0699413E+001, 6.6687364E-002,-4.6143648E-005, 0.0000000E+000, 0.0000000E+000,-4.0812788E-003, 7.9743746E-001, 1.0790000E-003, 9.9748750E-002
 4.5000046E+001, 4.7085332E+001,-7.6062365E+000,-4.0703088E+001, 5.7839677E-002,-4.0036303E-005, 0.0000000E+000, 0.0000000E+000,-1.8452812E+000,-1.1661932E+000, 1.0790000E-003, 1.0096985E-001
 4.6000076E+001, 4.8161713E+001,-7.2095144E+000,-4.0289858E+001, 6.7399329E-002,-3.6507538E-005, 0.0000000E+000, 0.0000000E+000, 8.5480883E-002, 7.2970361E-001, 1.0790000E-003, 1.0219118E-001
 4.7000328E+001, 4.8596839E+001,-7.0173419E+000,-3.9170432E+001, 5.8392540E-002,-3.6853441E-005, 0.0000000E+000, 0.0000000E+000, 1.7408644E+000, 2.4674214E+000, 1.0790000E-003, 1.0341260E-001
 4.8000011E+001, 4.7730041E+001,-6.2499868E+000,-4.3518366E+001, 4.9199733E-002,-3.1091964E-005, 0.0000000E+000, 0.0000000E+000,-2.5872342E+000,-1.9891431E+000, 1.0790000E-003, 1.0463387E-001
 4.9000168E+001, 4.8167711E+001,-6.0659769E+000,-4.0215781E+001, 5.5798140E-002,-3.0307420E-005, 0.0000000E+000, 0.0000000E+000, 1.2109458E+000, 1.9417215E+000, 1.0790000E-003, 1.0585501E-001
 5.0000168E+001, 4.7960931E+001,-5.6720758E+000,-4.0834193E+001, 5.9756857E-002,-2.9880277E-005, 0.0000000E+000, 0.0000000E+000, 7.9084181E-001, 1.5143890E+000, 1.0790000E-003, 1.0707648E-001
 5.1000305E+001, 4.7734081E+001,-5.2646584E+000,-4.1974235E+001, 5.4911331E-002,-2.7433618E-005, 0.0000000E+000, 0.0000000E+000,-9.7618938E-002, 5.5007160E-001, 1.0790000E-003, 1.0829779E-001
 5.2000320E+001, 4.8285677E+001,-5.0912890E+000,-4.4114469E+001, 1.4796800E-002,-2.6649266E-005, 0.0000000E+000, 0.0000000E+000,-1.5244758E+000,-9.0531150E-001, 1.0790000E-003, 1.0951928E-001
 5.3000046E+001, 4.5910537E+001,-4.5486867E+000,-4.0633577E+001, 4.7276463E-002,-2.5305172E-005, 0.0000000E+000, 0.0000000E+000, 8.1055194E-002, 7.7552370E-001, 1.0790000E-003, 1.1074030E-001
 5.4000088E+001, 4.5994521E+001,-4.1929980E+000,-4.0713017E+001, 5.3718443E-002,-2.5803754E-005, 0.0000000E+000, 0.0000000E+000, 4.5576226E-001, 1.1421984E+000, 1.0790000E-003, 1.1196155E-001
 5.5000217E+001, 4.5296268E+001,-3.7803388E+000,-4.1781203E+001, 4.7544950E-002,-2.8917539E-005, 0.0000000E+000, 0.0000000E+000,-7.1767393E-001,-2.1775764E-001, 1.0790000E-003, 1.1318285E-001
 5.6000366E+001, 4.1712606E+001,-2.9992743E+000,-3.8894009E+001, 4.6763303E-002,-3.4241525E-005, 0.0000000E+000, 0.0000000E+000,-6.9169017E-001,-1.3394853E-001, 1.0790000E-003, 1.1440442E-001
 5.7000263E+001, 2.7876242E+001,-1.4583971E+000,-3.1093539E+001, 5.5288382E-002,-9.6436773E-005, 0.0000000E+000, 0.0000000E+000,-5.0691425E+000,-4.6205028E+000, 1.0790000E-003, 1.1562568E-001
 5.8000797E+001, 6.7031377E+000,-2.4207882E-001,-1.2192216E+001, 6.4463568E-002,-6.6765460E-005, 0.0000000E+000, 0.0000000E+000,-5.8331201E+000,-5.6667605E+000, 1.0790000E-003, 1.1684745E-001
 5.9000137E+001, 2.7959232E-001,-7.5899798E-003,-2.0640997E+000, 6.5888120E-002,-2.4717794E-005, 0.0000000E+000, 0.0000000E+000,-1.7518072E+000,-1.7262339E+000, 1.0790000E-003, 1.1806901E-001
 6.0001049E+001, 0.0000000E+000, 3.2919435E-003,-4.1893845E-001, 6.1256973E-002,-1.0375286E-005, 0.0000000E+000, 0.0000000E+000,-3.6175084E-001,-3.5439990E-001, 1.0790000E-003, 1.1929129E-001
 6.1001892E+001, 0.0000000E+000, 3.3299498E-003,-1.3613083E-001, 5.7706160E-002,-6.2189310E-006, 0.0000000E+000, 0.0000000E+000,-7.8991054E-002,-7.5100938E-002, 1.0790000E-003, 1.2051433E-001
 6.2002411E+001, 5.3050398E-009, 3.2654143E-003,-8.8954684E-002, 5.5094747E-002,-4.6545185E-006, 0.0000000E+000, 0.0000000E+000,-3.3933615E-002,-3.0599172E-002, 1.0790000E-003, 1.2173627E-001
 6.3003254E+001, 1.0439657E-012, 3.1810190E-003,-8.2693392E-002, 5.2360643E-002,-2.8027968E-006, 0.0000000E+000, 0.0000000E+000,-2.9913273E-002,-2.7154533E-002, 1.0790000E-003, 1.2295848E-001
 6.4000122E+001, 0.0000000E+000, 3.0637862E-003,-6.7970357E-002, 5.0003920E-002,-1.8589916E-006, 0.0000000E+000, 0.0000000E+000,-1.9436384E-002,-1.4904510E-002, 1.0790000E-003, 1.2417838E-001
 6.5000793E+001, 0.0000000E+000, 2.8840194E-003,-6.3548414E-002, 4.7926917E-002,-1.2444854E-006, 0.0000000E+000, 0.0000000E+000,-1.7255497E-002,-1.2738721E-002, 1.0790000E-003, 1.2539780E-001
