s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 9.0000162E+000, 4.9887782E+001,-1.1485779E+001,-3.9375050E+001, 1.0284077E-001,-2.2043737E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1791611E+000,-8.7042671E-001, 1.0064999E-003, 7.6108569E-002
 1.0000051E+001, 4.9901601E+001,-1.1401860E+001,-3.8456940E+001, 1.0527550E-001,-2.2254304E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6230017E-001, 1.4785446E-001, 1.0065000E-003, 7.6798812E-002
 1.1000574E+001, 4.9612895E+001,-1.1047851E+001,-3.8659701E+001, 1.0199506E-001,-2.1800650E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8164078E-001, 7.1206159E-003, 1.0065000E-003, 7.7502457E-002
 1.2000382E+001, 5.0203213E+001,-1.0908856E+001,-4.0395816E+001, 9.9965484E-002,-2.2179561E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2002076E+000,-1.0017165E+000, 1.0065000E-003, 7.8219486E-002
 1.3000028E+001, 4.9668554E+001,-1.0726833E+001,-3.6533733E+001, 1.0848300E-001,-2.1375559E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3055965E+000, 2.5162575E+000, 1.0065000E-003, 7.8950113E-002
 1.4000311E+001, 4.9599533E+001,-1.0783593E+001,-3.9008322E+001, 9.8853571E-002,-2.1432592E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4900942E-001,-9.3743040E-002, 1.0065000E-003, 7.9695256E-002
 1.5000370E+001, 5.0475387E+001,-1.0623993E+001,-4.1895646E+001, 1.0575744E-001,-2.1361515E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1258895E+000,-1.9387089E+000, 1.0065000E-003, 8.0455211E-002
 1.6000246E+001, 4.8886126E+001,-1.0244835E+001,-3.8418453E+001, 1.0123117E-001,-2.1505708E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.4841502E-002, 3.2385461E-001, 1.0065000E-003, 8.1230264E-002
 1.7000336E+001, 5.0298864E+001,-1.0483444E+001,-3.8832722E+001, 9.5447474E-002,-2.0669979E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2266673E-001, 1.0779388E+000, 1.0065000E-003, 8.2020954E-002
 1.8000252E+001, 4.9649811E+001,-1.0288912E+001,-3.9658994E+001, 8.9468745E-002,-2.1616020E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8110542E-001,-2.0884154E-001, 1.0065000E-003, 8.2827750E-002
 1.9000643E+001, 4.9226189E+001,-1.0032018E+001,-3.8296073E+001, 9.1892619E-002,-2.1236981E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2248213E-001, 9.8977846E-001, 1.0065000E-003, 8.3651279E-002
 2.0000242E+001, 5.0007348E+001,-1.0028173E+001,-4.0845073E+001, 8.8023492E-002,-2.0874808E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.6602964E-001,-7.7808306E-001, 1.0065000E-003, 8.4491793E-002
 2.1000669E+001, 4.9914422E+001,-9.9685819E+000,-3.8704638E+001, 8.9963602E-002,-2.0753517E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0771600E+000, 1.3309586E+000, 1.0065000E-003, 8.5350039E-002
 2.2000359E+001, 4.9217296E+001,-9.6172064E+000,-3.8476178E+001, 8.6805177E-002,-2.1168064E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0013423E+000, 1.2105052E+000, 1.0065000E-003, 8.6226511E-002
 2.3000257E+001, 4.9862248E+001,-9.4718329E+000,-4.1321389E+001, 6.8943600E-002,-2.1023131E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0853659E+000,-8.6224017E-001, 1.0065000E-003, 8.7121537E-002
 2.4000633E+001, 4.9085692E+001,-9.3517518E+000,-3.8332221E+001, 8.0043967E-002,-2.1031683E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2879242E+000, 1.4815532E+000, 1.0065000E-003, 8.8036375E-002
 2.5000584E+001, 4.9438079E+001,-9.0629053E+000,-4.0981012E+001, 7.1935393E-002,-2.0787303E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.4394646E-001,-5.3411052E-001, 1.0065000E-003, 8.8971300E-002
 2.6000116E+001, 4.9197762E+001,-8.9771568E+000,-4.3091171E+001, 7.0103319E-002,-2.0890627E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0706578E+000,-2.8006713E+000, 1.0065000E-003, 8.9926533E-002
 2.7000755E+001, 5.0029581E+001,-8.9725854E+000,-3.7605768E+001, 7.2777934E-002,-2.1095553E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2646336E+000, 3.5237949E+000, 1.0065000E-003, 9.0903514E-002
 2.8000086E+001, 4.9081607E+001,-8.7306622E+000,-4.1202983E+001, 7.1458214E-002,-2.1835547E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0075853E+000,-7.8079840E-001, 1.0065000E-003, 9.1902645E-002
 2.9000084E+001, 4.9683976E+001,-8.5792791E+000,-3.7974456E+001, 6.2022277E-002,-2.1577147E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8784564E+000, 3.1920478E+000, 1.0065000E-003, 9.2924291E-002
 3.0000715E+001, 4.9423303E+001,-8.3523966E+000,-4.4393463E+001, 5.6572070E-002,-2.1427636E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4976711E+000,-3.2661988E+000, 1.0065000E-003, 9.3970351E-002
 3.1000319E+001, 4.8584103E+001,-8.0269116E+000,-3.8454335E+001, 5.8715436E-002,-2.2026588E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9281207E+000, 2.1613511E+000, 1.0065000E-003, 9.5040758E-002
 3.2000496E+001, 4.9405748E+001,-7.9690359E+000,-4.3111894E+001, 4.9737682E-002,-2.1788304E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7682672E+000,-1.6256615E+000, 1.0065000E-003, 9.6136419E-002
 3.3000591E+001, 4.6937656E+001,-7.4531126E+000,-4.0295047E+001, 5.0108098E-002,-2.2489646E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.6617412E-001,-7.6062071E-001, 1.0065000E-003, 9.7258693E-002
 3.4000084E+001, 4.9193179E+001,-7.7281607E+000,-3.9187624E+001, 4.7336721E-002,-2.1228408E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1995021E+000, 2.3245197E+000, 1.0065000E-003, 9.8407893E-002
 3.5000160E+001, 4.7206010E+001,-6.9376448E+000,-4.1267363E+001, 4.3263125E-002,-2.2425558E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2459704E+000,-9.5595853E-001, 1.0065000E-003, 9.9585378E-002
 3.6000553E+001, 4.6197730E+001,-6.6205939E+000,-4.0811504E+001, 3.8512717E-002,-2.2210909E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3811574E+000,-1.1960765E+000, 1.0065000E-003, 1.0079277E-001
 3.7000237E+001, 4.4011787E+001,-6.0012132E+000,-3.8612090E+001, 3.0244159E-002,-2.2308264E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.4085957E-001,-5.7149584E-001, 1.0065000E-003, 1.0203041E-001
 3.8000404E+001, 2.2046012E+001,-2.4853207E+000,-3.1527969E+001, 2.2691763E-002,-2.1907298E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2068304E+001,-1.1944805E+001, 1.0065000E-003, 1.0329965E-001
 3.9001194E+001, 1.0490452E+000, 2.8573766E-001,-9.9824566E+000, 1.2049334E-002,-2.2977257E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.6706949E+000,-8.6358542E+000, 1.0065000E-003, 1.0460310E-001
 4.0002987E+001, 2.5370503E-002, 1.8707313E-001,-2.6921355E+000, 2.2603093E-003,-2.6674173E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4927200E+000,-2.4776983E+000, 1.0065000E-003, 1.0594221E-001
 4.1000896E+001, 0.0000000E+000, 9.0286177E-002,-9.9142700E-001,-1.3394980E-004,-2.6306431E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.0852210E-001,-9.0153784E-001, 1.0065000E-003, 1.0731460E-001
 4.2004429E+001, 0.0000000E+000, 4.3811459E-002,-4.9594551E-001,-8.4020675E-004,-2.7188010E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.5784111E-001,-4.5324614E-001, 1.0065000E-003, 1.0872508E-001
 4.3001854E+001, 0.0000000E+000, 2.2437321E-002,-3.5647354E-001,-7.8378849E-004,-2.6241231E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3972866E-001,-3.3508242E-001, 1.0065000E-003, 1.1017307E-001
 4.4001331E+001, 0.0000000E+000, 1.0939826E-002,-2.5656141E-001,-5.9940104E-004,-2.6180259E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5162820E-001,-2.4648279E-001, 1.0065000E-003, 1.1165938E-001
 4.5003704E+001, 0.0000000E+000, 5.0394529E-003,-2.2589708E-001,-4.2668207E-004,-2.5855457E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2649713E-001,-2.2154286E-001, 1.0065000E-003, 1.1318943E-001
 4.6002872E+001, 0.0000000E+000, 2.0206208E-003,-1.8226093E-001,-3.3307285E-004,-2.5946852E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8546402E-001,-1.8083285E-001, 1.0065000E-003, 1.1476492E-001
 4.7001770E+001, 0.0000000E+000, 5.2855181E-004,-1.4104934E-001,-2.6860714E-004,-2.6259055E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4554829E-001,-1.4105198E-001, 1.0065000E-003, 1.1638122E-001
 4.8002094E+001, 0.0000000E+000,-1.0927678E-004,-1.1700215E-001,-2.1461987E-004,-2.5997540E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2171270E-001,-1.1758603E-001, 1.0065000E-003, 1.1804716E-001
 4.9000290E+001, 0.0000000E+000,-3.3087673E-004,-8.4658946E-002,-1.8528423E-004,-2.6209322E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.9429947E-002,-8.5437200E-002, 1.0065000E-003, 1.1976104E-001
 5.0001190E+001, 0.0000000E+000,-3.9415061E-004,-6.7272856E-002,-1.5595117E-004,-2.6938652E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.1908936E-002,-6.8092344E-002, 1.0065000E-003, 1.2152854E-001
 5.1000290E+001, 0.0000000E+000,-3.6362790E-004,-5.3325821E-002,-1.4496265E-004,-2.5563557E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.7665894E-002,-5.4090047E-002, 1.0065000E-003, 1.2335038E-001
 5.2000355E+001, 0.0000000E+000,-3.1061643E-004,-3.8584954E-002,-1.2990753E-004,-2.6352532E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2719773E-002,-3.9289003E-002, 1.0065000E-003, 1.2522836E-001
 5.3002209E+001, 0.0000000E+000,-2.5850106E-004,-2.9427169E-002,-1.0977434E-004,-2.6730636E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3473776E-002,-3.0062751E-002, 1.0065000E-003, 1.2716826E-001
 5.4001579E+001, 0.0000000E+000,-2.1117544E-004,-2.2070657E-002,-9.3046748E-005,-2.6619644E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5884475E-002,-2.2641076E-002, 1.0065000E-003, 1.2917032E-001
 5.5000946E+001, 0.0000000E+000,-1.7215214E-004,-1.6341903E-002,-6.8179839E-005,-2.7461635E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0176368E-002,-1.6856851E-002, 1.0065000E-003, 1.3123522E-001
 5.6003193E+001, 0.0000000E+000,-1.3716439E-004,-1.3918073E-002,-5.8870960E-005,-2.6341076E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7409748E-002,-1.4377519E-002, 1.0065000E-003, 1.3337166E-001
 5.7002911E+001, 0.0000000E+000,-1.1039937E-004,-8.2858485E-003,-4.7318731E-005,-2.6010737E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1960376E-002,-8.7036740E-003, 1.0065000E-003, 1.3558061E-001
 5.8001804E+001, 0.0000000E+000,-8.8828441E-005,-7.6994297E-003,-3.3405034E-005,-2.5709702E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1097162E-002,-8.0787602E-003, 1.0065000E-003, 1.3786233E-001
 5.9002705E+001, 0.0000000E+000,-7.1025526E-005,-3.9606006E-003,-4.3839086E-005,-2.6010819E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.4375142E-003,-4.3355734E-003, 1.0065000E-003, 1.4022486E-001
 6.0000000E+001, 0.0000000E+000,-5.8261914E-005,-2.9943716E-003,-3.2735018E-005,-2.6232677E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4882951E-003,-3.3476953E-003, 1.0065000E-003, 1.4267006E-001
