s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 2.4001301E+001, 4.8733416E+001,-1.1005086E+001,-3.8740762E+001, 8.3113556E-002, 3.2340011E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1093958E+000,-9.2928675E-001, 1.0790000E-003, 8.8109991E-002
 2.5000475E+001, 4.8767774E+001,-1.0713796E+001,-3.7882125E+001, 7.2877823E-002, 3.2219046E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7879644E-001, 2.4476372E-001, 1.0790000E-003, 8.9044391E-002
 2.6001377E+001, 4.9294436E+001,-1.0680158E+001,-3.7474026E+001, 6.6500768E-002, 3.2121866E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2042344E+000, 1.2067850E+000, 1.0790000E-003, 8.9999947E-002
 2.7000006E+001, 4.8969832E+001,-1.0396764E+001,-3.6840479E+001, 6.4555821E-002, 3.2409394E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6849650E+000, 1.7971767E+000, 1.0790000E-003, 9.0976639E-002
 2.8000072E+001, 4.8424147E+001,-9.8618443E+000,-4.0977076E+001, 6.2965755E-002, 3.2230787E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4686159E+000,-2.3517753E+000, 1.0790000E-003, 9.1975074E-002
 2.9000929E+001, 4.9040342E+001,-9.8537066E+000,-3.5123610E+001, 5.6922180E-002, 3.2193526E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8603627E+000, 4.1199805E+000, 1.0790000E-003, 9.2997542E-002
 3.0000372E+001, 4.9069501E+001,-9.5704507E+000,-4.2417289E+001, 4.2491707E-002, 3.2588848E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8870372E+000,-2.8757144E+000, 1.0790000E-003, 9.4043500E-002
 3.1001076E+001, 4.8942203E+001,-9.3383759E+000,-4.0605797E+001, 1.0228809E-002, 3.2331269E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1324215E+000,-9.9170896E-001, 1.0790000E-003, 9.5113898E-002
 3.2000084E+001, 4.9258668E+001,-9.1150383E+000,-3.7704815E+001, 3.7830611E-002, 3.2768059E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3187536E+000, 2.4766779E+000, 1.0790000E-003, 9.6209520E-002
 3.3000793E+001, 4.8494346E+001,-8.6915169E+000,-4.1721065E+001, 4.9269411E-002, 3.2083353E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8368410E+000,-1.8689347E+000, 1.0790000E-003, 9.7331456E-002
 3.4000000E+001, 4.8274016E+001,-8.4560237E+000,-3.9311553E+001, 4.9563561E-002, 3.2036165E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1812684E-001, 5.5603443E-001, 1.0790000E-003, 9.8480786E-002
 3.5000690E+001, 4.8169160E+001,-8.1035291E+000,-4.0907514E+001, 3.9206493E-002, 3.2134835E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0735489E-001,-8.0264439E-001, 1.0790000E-003, 9.9658535E-002
 3.6000843E+001, 4.9622125E+001,-8.2066784E+000,-3.8775018E+001, 3.2791459E-002, 3.2340775E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5129592E+000, 2.6732532E+000, 1.0790000E-003, 1.0086621E-001
 3.7000130E+001, 4.6663567E+001,-7.3499067E+000,-4.0835342E+001, 2.5469899E-002, 3.1702045E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6737214E+000,-1.4961799E+000, 1.0790000E-003, 1.0210350E-001
 3.8000046E+001, 4.8407029E+001,-7.4920091E+000,-4.3386247E+001, 2.5597878E-002, 3.1734936E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5494042E+000,-2.4455975E+000, 1.0790000E-003, 1.0337236E-001
 3.9000526E+001, 4.7893435E+001,-7.1215731E+000,-3.9469943E+001, 2.2204567E-002, 3.1773943E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3554010E+000, 1.3241556E+000, 1.0790000E-003, 1.0467467E-001
 4.0000076E+001, 4.8006818E+001,-6.8079211E+000,-4.1599912E+001, 7.1879675E-003, 3.1436250E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.4314134E-001,-3.9379560E-001, 1.0790000E-003, 1.0601134E-001
 4.1000992E+001, 4.7507462E+001,-6.4322275E+000,-4.0235005E+001, 1.6728932E-002, 2.9892344E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0714631E-001, 8.5698887E-001, 1.0790000E-003, 1.0738354E-001
 4.2000778E+001, 4.5702422E+001,-5.8481096E+000,-4.0831762E+001, 1.2893382E-002, 3.0816519E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0241272E+000,-9.6452516E-001, 1.0790000E-003, 1.0879294E-001
 4.3001465E+001, 4.6950940E+001,-4.0097178E+000,-4.3386319E+001,-1.9104209E-002, 2.9939615E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5871702E-001,-4.6417129E-001, 1.0790000E-003, 1.1024079E-001
 4.4000702E+001, 4.6070115E+001,-2.7007421E+000,-4.3299577E+001,-2.5580386E-002, 2.9698396E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0737354E-002, 4.4245139E-002, 1.0790000E-003, 1.1172858E-001
 4.5000370E+001, 3.9336385E+001,-1.9989994E+000,-4.2346326E+001,-2.8918567E-002, 2.9280612E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0237594E+000,-5.0378290E+000, 1.0790000E-003, 1.1325710E-001
 4.6001053E+001, 8.4136915E-001, 4.0419220E-002,-1.7651865E+001,-2.6318580E-002, 2.6950198E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6916351E+001,-1.6796368E+001, 1.0790000E-003, 1.1483199E-001
 4.7007065E+001, 0.0000000E+000, 3.0112306E-002,-1.7808206E+000,-8.3829803E-004, 2.2449280E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7663180E+000,-1.7515241E+000, 1.0790000E-003, 1.1645940E-001
 4.8012787E+001, 0.0000000E+000, 8.1997936E-003,-4.5970150E-001,-4.5799043E-004, 1.7508255E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.5812694E-001,-4.5194219E-001, 1.0790000E-003, 1.1814070E-001
 4.9001160E+001, 0.0000000E+000, 2.7138444E-003,-2.8052786E-001,-4.7991983E-004, 1.5085931E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8312085E-001,-2.7827885E-001, 1.0790000E-003, 1.1985188E-001
 5.0002586E+001, 0.0000000E+000, 7.3799094E-004,-1.9442361E-001,-4.7017074E-004, 1.4671370E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9774029E-001,-1.9414112E-001, 1.0790000E-003, 1.2161157E-001
 5.1002171E+001, 0.0000000E+000,-5.4186719E-005,-1.3916318E-001,-3.7040445E-004, 1.2677061E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4469924E-001,-1.3957510E-001, 1.0790000E-003, 1.2343425E-001
 5.2007011E+001, 0.0000000E+000,-3.6731034E-004,-1.1601816E-001,-2.6087041E-004, 1.2023480E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2196668E-001,-1.1663432E-001, 1.0790000E-003, 1.2531854E-001
 5.3010513E+001, 0.0000000E+000,-4.4376163E-004,-9.4123303E-002,-2.1664156E-004, 1.1537990E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.9278398E-002,-9.4772168E-002, 1.0790000E-003, 1.2726468E-001
 5.4005322E+001, 0.0000000E+000,-4.4810362E-004,-7.1196259E-002,-1.8777954E-004, 1.1675817E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.5748095E-002,-7.1820467E-002, 1.0790000E-003, 1.2926403E-001
 5.5000126E+001, 0.0000000E+000,-4.1525097E-004,-5.8910496E-002,-1.3985753E-004, 1.1612880E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.3580052E-002,-5.9453992E-002, 1.0790000E-003, 1.3132083E-001
 5.6000668E+001, 0.0000000E+000,-3.5464014E-004,-4.7344626E-002,-1.3694016E-004, 1.1678628E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.1475356E-002,-4.7824527E-002, 1.0790000E-003, 1.3345107E-001
 5.7008739E+001, 0.0000000E+000,-2.9647801E-004,-3.3797589E-002,-1.1334422E-004, 1.2124312E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7943469E-002,-3.4195287E-002, 1.0790000E-003, 1.3566674E-001
 5.8000080E+001, 0.0000000E+000,-2.4503872E-004,-2.8499048E-002,-8.4455758E-005, 1.2045637E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3586416E-002,-2.8816497E-002, 1.0790000E-003, 1.3794878E-001
 5.9001503E+001, 0.0000000E+000,-1.9679936E-004,-2.2866031E-002,-7.2703878E-005, 1.2309109E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6734817E-002,-2.3123225E-002, 1.0790000E-003, 1.4030462E-001
 6.0000000E+001, 0.0000000E+000,-1.5875722E-004,-1.7218611E-002,-6.8856213E-005, 1.2506392E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1305243E-002,-1.7433718E-002, 1.0790000E-003, 1.4275292E-001
