s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 9.0003309E+000, 4.9126898E+001,-1.4396758E+001,-3.4914638E+001, 1.0676355E-001, 3.6465448E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6247689E-001,-7.7697801E-002, 1.0789999E-003, 7.6181212E-002
 1.0000104E+001, 4.9229838E+001,-1.4235944E+001,-3.5226449E+001, 1.1160577E-001, 3.6244793E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7520249E-001,-1.2091289E-001, 1.0790000E-003, 7.6871451E-002
 1.1000202E+001, 4.9278661E+001,-1.4064112E+001,-3.5623047E+001, 1.2315658E-001, 3.6488493E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.1660506E-001,-2.8530536E-001, 1.0790000E-003, 7.7574842E-002
 1.2000692E+001, 5.0342174E+001,-1.4179413E+001,-3.3597803E+001, 1.1079869E-001, 3.5971529E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3241943E+000, 2.6757918E+000, 1.0790000E-003, 7.8291999E-002
 1.3000443E+001, 4.9648592E+001,-1.3788651E+001,-3.5247333E+001, 1.0952128E-001, 3.5816878E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0269334E-001, 7.2216456E-001, 1.0790000E-003, 7.9022908E-002
 1.4000292E+001, 4.9538683E+001,-1.3565252E+001,-3.5987281E+001, 8.9074800E-002, 3.6372845E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0988481E-001, 7.5261645E-002, 1.0790000E-003, 7.9767919E-002
 1.5000542E+001, 4.9747238E+001,-1.3435571E+001,-3.5573962E+001, 1.0767778E-001, 3.5632313E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7201396E-001, 8.4541826E-001, 1.0790000E-003, 8.0527798E-002
 1.6000458E+001, 4.9313279E+001,-1.3131689E+001,-3.5195405E+001, 1.1688997E-001, 3.6131651E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4622768E-001, 1.1031112E+000, 1.0790000E-003, 8.1302928E-002
 1.7000177E+001, 4.9002599E+001,-1.2857062E+001,-3.5981824E+001, 1.1896208E-001, 3.4614329E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3392063E-002, 2.8270972E-001, 1.0790000E-003, 8.2093469E-002
 1.8000616E+001, 4.9579400E+001,-1.2822374E+001,-3.8358459E+001, 1.0987120E-001, 3.5019502E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8628326E+000,-1.4915268E+000, 1.0790000E-003, 8.2900385E-002
 1.9000265E+001, 5.0232047E+001,-1.2801864E+001,-3.6325194E+001, 8.9636201E-002, 3.6252739E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.1989812E-001, 1.1946617E+000, 1.0790000E-003, 8.3723785E-002
 2.0000109E+001, 4.8825591E+001,-1.2256701E+001,-3.7059082E+001, 9.5928716E-002, 3.4942251E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.5478332E-001,-3.9422895E-001, 1.0790000E-003, 8.4564084E-002
 2.1000401E+001, 4.9022775E+001,-1.2116276E+001,-3.7170829E+001, 8.7602987E-002, 3.3946517E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8943705E-001,-1.7669321E-001, 1.0790000E-003, 8.5422344E-002
 2.2000011E+001, 4.9925034E+001,-1.2107908E+001,-3.5978023E+001, 1.0597471E-001, 3.4728919E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6915980E+000, 1.9451126E+000, 1.0790000E-003, 8.6298777E-002
 2.3000275E+001, 4.9086296E+001,-1.1615360E+001,-3.9626056E+001, 9.0203819E-002, 3.3639462E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2551649E+000,-2.0648818E+000, 1.0790000E-003, 8.7193958E-002
 2.4000679E+001, 4.9883063E+001,-1.1517484E+001,-3.6210640E+001, 9.5822946E-002, 3.4524405E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0900996E+000, 2.2507968E+000, 1.0790000E-003, 8.8108920E-002
 2.5000088E+001, 4.9010316E+001,-1.1024710E+001,-4.0482016E+001, 9.3520158E-002, 3.3655885E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5556926E+000,-2.4028560E+000, 1.0790000E-003, 8.9043600E-002
 2.6000101E+001, 4.9117719E+001,-1.0762687E+001,-3.5784493E+001, 9.1091081E-002, 3.4096795E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4519492E+000, 2.6616639E+000, 1.0790000E-003, 8.9998788E-002
 2.7000463E+001, 4.9700859E+001,-1.0606858E+001,-3.9713265E+001, 8.5066237E-002, 3.3745974E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7047012E-001,-5.3416413E-001, 1.0790000E-003, 9.0975894E-002
 2.8000235E+001, 4.8996353E+001,-1.0165226E+001,-3.7967743E+001, 7.4789051E-002, 3.2467501E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2874639E-001, 9.3820649E-001, 1.0790000E-003, 9.1975037E-002
 2.9000093E+001, 4.9755717E+001,-1.0038372E+001,-3.9775620E+001, 6.1373482E-002, 3.2902803E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2325946E-001, 3.1317601E-003, 1.0790000E-003, 9.2996852E-002
 3.0000147E+001, 4.9133685E+001,-9.6231822E+000,-3.9748645E+001, 6.9007713E-002, 3.2495963E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2491734E-001,-1.6910172E-001, 1.0790000E-003, 9.4042519E-002
 3.1000319E+001, 4.9318292E+001,-9.3746568E+000,-4.0491209E+001, 4.8291723E-002, 3.2459177E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.8142882E-001,-4.9924985E-001, 1.0790000E-003, 9.5112939E-002
 3.2000408E+001, 4.9033869E+001,-9.0292863E+000,-3.8459472E+001, 6.8874432E-002, 3.0794932E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4234763E+000, 1.6140159E+000, 1.0790000E-003, 9.6208840E-002
 3.3000702E+001, 4.8764281E+001,-8.6996340E+000,-4.1480415E+001, 6.2575590E-002, 3.1701985E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5674881E+000,-1.3531609E+000, 1.0790000E-003, 9.7331183E-002
 3.4000053E+001, 5.0637592E+001,-8.7386749E+000,-3.6707676E+001, 5.7788454E-002, 3.1866343E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8623605E+000, 5.2490612E+000, 1.0790000E-003, 9.8480367E-002
 3.5000072E+001, 4.9346583E+001,-8.2245171E+000,-4.4510716E+001, 2.9250770E-002, 3.2706466E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5178046E+000,-3.3593670E+000, 1.0790000E-003, 9.9657745E-002
 3.6000580E+001, 4.8126042E+001,-7.7415251E+000,-3.9069681E+001, 5.1089650E-002, 3.1414524E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0339383E+000, 1.3659571E+000, 1.0790000E-003, 1.0086514E-001
 3.7000595E+001, 4.9536050E+001,-7.6790707E+000,-4.0207218E+001, 4.7154945E-002, 3.1476188E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5427079E+000, 1.6969478E+000, 1.0790000E-003, 1.0210309E-001
 3.8000450E+001, 4.9081805E+001,-7.3241523E+000,-4.4150836E+001, 3.1962125E-002, 3.0767407E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5336109E+000,-2.3611900E+000, 1.0790000E-003, 1.0337236E-001
 3.9000202E+001, 4.8692003E+001,-6.9774751E+000,-4.2165768E+001, 4.3294653E-002, 3.1311681E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.3686097E-001,-4.0791442E-001, 1.0790000E-003, 1.0467429E-001
 4.0000206E+001, 4.7920845E+001,-6.5948165E+000,-4.2676952E+001, 3.5123198E-002, 3.0118226E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4859084E+000,-1.3157701E+000, 1.0790000E-003, 1.0601057E-001
 4.1000530E+001, 4.8182272E+001,-6.3486310E+000,-4.2033856E+001, 2.9980990E-002, 2.7728645E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7573557E-001,-1.7020614E-001, 1.0790000E-003, 1.0738282E-001
 4.2000431E+001, 4.8318345E+001,-5.9452383E+000,-4.1688051E+001, 2.2233913E-002, 2.6910132E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5759507E-001, 7.0731652E-001, 1.0790000E-003, 1.0879193E-001
 4.3000298E+001, 4.9257880E+001,-3.8073377E+000,-4.2774475E+001, 1.2605722E-002, 2.8158050E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5697000E+000, 2.6887019E+000, 1.0790000E-003, 1.1023919E-001
 4.4000431E+001, 4.8008441E+001,-1.6766597E+000,-4.3775534E+001,-2.0505450E-002, 2.7456094E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1246358E+000, 2.5357692E+000, 1.0790000E-003, 1.1172687E-001
 4.5000076E+001, 4.4453544E+001,-1.3406239E+000,-4.5863710E+001,-2.5316815E-002, 2.5149668E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9566266E+000,-2.7760814E+000, 1.0790000E-003, 1.1325613E-001
 4.6000118E+001, 3.6992686E+001,-8.0690923E-001,-4.2540102E+001,-2.9723143E-002, 2.6297950E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.5505845E+000,-6.3840218E+000, 1.0790000E-003, 1.1482895E-001
 4.7000465E+001, 1.7365641E+000, 1.1061921E-003,-1.8467172E+001,-2.3782848E-002, 2.5557665E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6836356E+001,-1.6753259E+001, 1.0790000E-003, 1.1644868E-001
 4.8002834E+001, 9.8187054E-006,-3.1831232E-004,-1.3668693E+000,-2.6451717E-003, 1.6662475E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3816377E+000,-1.3698063E+000, 1.0790000E-003, 1.1811826E-001
 4.9001564E+001, 0.0000000E+000,-2.6582137E-004,-5.5718916E-001,-1.0588759E-003, 9.8844425E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.6137476E-001,-5.5850398E-001, 1.0790000E-003, 1.1983665E-001
 5.0007008E+001, 0.0000000E+000,-2.1202160E-004,-2.4706370E-001,-6.6115252E-004, 7.1504060E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4993081E-001,-2.4792972E-001, 1.0790000E-003, 1.2160926E-001
 5.1004139E+001, 0.0000000E+000,-1.5130737E-004,-1.5701927E-001,-7.6206073E-004, 5.7424474E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6005072E-001,-1.5792690E-001, 1.0790000E-003, 1.2343367E-001
 5.2002937E+001, 0.0000000E+000,-9.4073662E-005,-1.3511838E-001,-1.0081566E-003, 4.9451517E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3947314E-001,-1.3621567E-001, 1.0790000E-003, 1.2530996E-001
 5.3000931E+001, 0.0000000E+000,-5.3963587E-005,-1.2155438E-001,-8.5385037E-004, 4.7052982E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2629341E-001,-1.2245749E-001, 1.0790000E-003, 1.2724462E-001
 5.4001419E+001, 0.0000000E+000,-2.6472030E-005,-1.1709331E-001,-7.3566033E-004, 4.6120202E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2161779E-001,-1.1785083E-001, 1.0790000E-003, 1.2924334E-001
 5.5005394E+001, 0.0000000E+000,-1.3533086E-005,-1.0072645E-001,-6.9593886E-004, 4.3322145E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0486968E-001,-1.0143159E-001, 1.0790000E-003, 1.3131478E-001
 5.6004181E+001, 0.0000000E+000,-7.3543337E-006,-8.8854043E-002,-6.4019611E-004, 4.1320224E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.2678268E-002,-8.9497462E-002, 1.0790000E-003, 1.3345136E-001
 5.7005116E+001, 0.0000000E+000,-3.9013020E-006,-8.5541925E-002,-5.5104639E-004, 4.0453374E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.9312928E-002,-8.6092827E-002, 1.0790000E-003, 1.3565873E-001
 5.8001774E+001, 0.0000000E+000,-2.9110424E-006,-7.8325352E-002,-5.1536673E-004, 4.0044607E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.1678376E-002,-7.8839625E-002, 1.0790000E-003, 1.3793912E-001
 5.9002060E+001, 0.0000000E+000,-2.4193079E-006,-6.7381107E-002,-4.3889963E-004, 3.9381003E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.0773010E-002,-6.7818488E-002, 1.0790000E-003, 1.4030030E-001
 6.0000000E+001, 0.0000000E+000,-1.7317571E-006,-6.6149604E-002,-3.7347913E-004, 3.8801462E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.9569660E-002,-6.6520935E-002, 1.0790000E-003, 1.4274356E-001
