s,mol/mol,kW/kW,s,kW/m2,kW/m2,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m
 9.0000445E+000, 1.9166641E-001, 2.1268471E-001, 4.2315607E+004, 1.1482103E+000, 1.1439575E+000, 0.0000000E+000, 3.4897503E+001, 2.6528866E+001, 2.8398198E+001, 3.0069376E+001, 3.0581522E+001, 3.0018442E+001, 2.9599549E+001, 2.8980721E+001, 2.8963797E+001, 2.8799496E+001, 2.8414584E+001, 2.8875493E+001, 2.7951606E+001, 2.4129216E+001, 2.0690555E+001, 1.7430057E+001, 1.5023758E+001, 1.3608133E+001, 1.2104085E+001, 1.0822903E+001, 9.5537164E+000, 8.7325148E+000, 7.7529722E+000, 6.4613935E+000, 5.1363889E+000, 4.1313593E+000, 3.1827543E+000, 2.1389862E+000, 1.4362822E+000, 9.6826120E-001, 6.4569650E-001, 5.1210081E-001, 3.5538064E-001, 2.7091420E-001, 2.5421667E-001, 2.7244060E-001, 2.6950583E-001, 1.8710647E-001, 1.2777788E-001, 8.6369398E-002, 6.5031221E-002, 4.3894225E-002, 2.7841393E-002, 1.0629448E-002, 5.0267358E-003, 2.5499034E-003, 1.6821908E-003, 7.1380966E-004, 2.8262324E-004
 1.0000283E+001, 1.8987056E-001, 2.0949765E-001, 4.7406284E+004, 1.0823895E+000, 1.1049104E+000, 0.0000000E+000, 3.4833183E+001, 2.6369727E+001, 2.6933349E+001, 2.9318184E+001, 3.0657191E+001, 3.1371752E+001, 3.2545667E+001, 3.3600871E+001, 3.4070341E+001, 3.2112357E+001, 2.9775401E+001, 2.7687824E+001, 2.6728836E+001, 2.5986934E+001, 2.4622454E+001, 2.3054443E+001, 2.0803015E+001, 1.7468230E+001, 1.4212602E+001, 1.2247510E+001, 1.0332562E+001, 8.3992773E+000, 6.4813075E+000, 5.1785530E+000, 4.1070924E+000, 3.1405143E+000, 2.1752718E+000, 1.6424833E+000, 1.3238892E+000, 1.0555411E+000, 8.2767818E-001, 6.4487472E-001, 5.1855751E-001, 4.8619543E-001, 4.3479266E-001, 3.7381872E-001, 3.5490057E-001, 3.4218729E-001, 2.9602215E-001, 1.7761148E-001, 7.6969988E-002, 2.8558188E-002, 1.3114311E-002, 6.7257531E-003, 3.7060281E-003, 1.7220675E-003, 8.5465591E-004, 3.5648479E-004, 1.9681416E-004
 1.1000081E+001, 1.8807400E-001, 2.0631059E-001, 5.2529263E+004, 1.1255189E+000, 1.1046336E+000, 0.0000000E+000, 3.2853666E+001, 2.6848203E+001, 2.8344450E+001, 2.9538718E+001, 2.9997273E+001, 3.2924578E+001, 3.4418516E+001, 3.3856733E+001, 3.1791884E+001, 2.9013256E+001, 2.7818302E+001, 2.4737891E+001, 2.2589326E+001, 1.9784364E+001, 1.8681365E+001, 1.7104648E+001, 1.4519911E+001, 1.2883616E+001, 1.1350585E+001, 1.0232611E+001, 8.6247832E+000, 7.6350024E+000, 6.7280775E+000, 5.9090375E+000, 4.4818630E+000, 3.5205866E+000, 2.7130512E+000, 2.0076406E+000, 1.2567790E+000, 8.5000972E-001, 5.9260973E-001, 4.2713883E-001, 2.4107212E-001, 1.6356864E-001, 1.3552731E-001, 1.2976664E-001, 8.8773157E-002, 4.7031476E-002, 3.1602476E-002, 1.6403157E-002, 7.1811645E-003, 2.0744853E-003, 8.9328674E-004, 3.7113731E-004, 1.7625848E-004, 7.5853806E-005, 4.0207460E-005, 2.6333373E-005, 1.8566107E-005
 1.2000314E+001, 1.8627539E-001, 2.0312353E-001, 5.7735907E+004, 1.0941826E+000, 1.1052285E+000, 7.1766582E-004, 3.3455028E+001, 2.6441854E+001, 2.8790773E+001, 3.0355924E+001, 3.0472859E+001, 2.9702375E+001, 2.9182558E+001, 2.7802316E+001, 2.8025672E+001, 2.8433141E+001, 2.7422140E+001, 2.6277485E+001, 2.5564156E+001, 2.4015920E+001, 2.1276148E+001, 1.8933944E+001, 1.7037611E+001, 1.5451602E+001, 1.3516876E+001, 1.1930628E+001, 9.4947446E+000, 7.6367959E+000, 6.0017999E+000, 5.0531557E+000, 4.3109015E+000, 3.6313895E+000, 3.0941437E+000, 2.8673539E+000, 2.4597986E+000, 1.9685544E+000, 1.5185601E+000, 1.2285422E+000, 9.9571770E-001, 7.9653971E-001, 6.7331251E-001, 5.5468835E-001, 3.9992915E-001, 2.0057092E-001, 7.7619844E-002, 2.5934471E-002, 1.6009616E-002, 9.8761604E-003, 5.4510539E-003, 1.6986849E-003, 6.7016161E-004, 2.9995801E-004, 1.8123238E-004, 1.1594908E-004, 7.2320326E-005
 1.3000118E+001, 1.8447994E-001, 1.9993647E-001, 6.3057281E+004, 1.0725042E+000, 1.0344423E+000, 0.0000000E+000, 3.2787557E+001, 2.5750969E+001, 2.7270471E+001, 2.9488679E+001, 2.9597907E+001, 2.9317450E+001, 2.9303544E+001, 2.8440633E+001, 2.6516590E+001, 2.3771562E+001, 2.1965274E+001, 1.9839175E+001, 1.8250103E+001, 1.6800796E+001, 1.5709922E+001, 1.4954796E+001, 1.4402985E+001, 1.2870679E+001, 1.0836843E+001, 9.4438343E+000, 7.6191386E+000, 6.3631100E+000, 5.0823230E+000, 4.0470189E+000, 3.3405912E+000, 2.9453715E+000, 2.5350515E+000, 2.1223577E+000, 1.9520699E+000, 1.8048838E+000, 1.3702765E+000, 1.0671816E+000, 8.6789428E-001, 8.4441389E-001, 8.5367724E-001, 7.2245766E-001, 6.2367334E-001, 5.5490357E-001, 4.8944675E-001, 3.2258446E-001, 1.7991602E-001, 1.1702684E-001, 6.6779782E-002, 2.3827154E-002, 8.9285829E-003, 4.8043796E-003, 2.1443212E-003, 6.5138427E-004, 2.4474212E-004
 1.4000054E+001, 1.8268289E-001, 1.9682353E-001, 6.8213968E+004, 1.0738556E+000, 1.0828399E+000, 0.0000000E+000, 3.2980149E+001, 2.6246667E+001, 2.7750547E+001, 2.9110622E+001, 2.9956079E+001, 3.0513611E+001, 3.0422923E+001, 2.9495954E+001, 2.8587555E+001, 2.8073662E+001, 2.7799889E+001, 2.7006901E+001, 2.5808814E+001, 2.2878198E+001, 2.0346303E+001, 1.7518009E+001, 1.4907552E+001, 1.2753925E+001, 1.0629601E+001, 9.0001871E+000, 7.6924979E+000, 6.6017386E+000, 5.4404509E+000, 4.5433544E+000, 3.7080364E+000, 2.7796964E+000, 2.0137527E+000, 1.6780772E+000, 1.0731931E+000, 7.5071957E-001, 5.3420529E-001, 4.5689427E-001, 2.8215637E-001, 1.8166031E-001, 1.2169963E-001, 7.8708319E-002, 6.3477601E-002, 4.4663149E-002, 2.8174803E-002, 1.3944849E-002, 7.8328077E-003, 1.9531416E-003, 7.0464639E-004, 2.6843238E-004, 1.2420344E-004, 5.5781426E-005, 2.0786564E-005, 1.0017264E-005, 4.9339271E-006
 1.5000358E+001, 1.8088400E-001, 1.9363647E-001, 7.3477597E+004, 1.0285541E+000, 1.0493852E+000, 0.0000000E+000, 3.2219466E+001, 2.5201414E+001, 2.6991642E+001, 2.9298931E+001, 2.9975165E+001, 2.9282846E+001, 2.8938028E+001, 2.9240635E+001, 2.8389811E+001, 2.6160382E+001, 2.4523028E+001, 2.3283234E+001, 2.1913084E+001, 1.9746744E+001, 1.7813592E+001, 1.5994414E+001, 1.3660829E+001, 1.1762576E+001, 1.0035003E+001, 8.5816005E+000, 7.2135907E+000, 6.2739203E+000, 5.5784836E+000, 4.9043468E+000, 4.1526363E+000, 3.5566403E+000, 2.8198129E+000, 2.2574959E+000, 1.7698406E+000, 1.5214483E+000, 1.1714531E+000, 9.2242001E-001, 6.1753675E-001, 3.7543997E-001, 3.0353848E-001, 2.5311220E-001, 1.9799246E-001, 1.3585151E-001, 9.3926514E-002, 6.8345278E-002, 5.6004121E-002, 4.0457624E-002, 3.3259034E-002, 3.1912659E-002, 3.6327109E-002, 3.8983587E-002, 2.5035417E-002, 1.3581629E-002, 8.3561402E-003
 1.6000150E+001, 1.7908908E-001, 1.9044941E-001, 7.8725067E+004, 1.0430553E+000, 1.0104674E+000, 0.0000000E+000, 3.2652502E+001, 2.4895195E+001, 2.5900308E+001, 2.8973526E+001, 3.1113834E+001, 3.3398258E+001, 3.2835295E+001, 2.9818329E+001, 2.7684904E+001, 2.6232493E+001, 2.6237313E+001, 2.6191223E+001, 2.5430211E+001, 2.4264364E+001, 2.2918733E+001, 2.1097192E+001, 1.8214295E+001, 1.6667213E+001, 1.4854031E+001, 1.3223863E+001, 1.1252530E+001, 9.3452963E+000, 7.8170132E+000, 6.6268027E+000, 5.5476125E+000, 4.3857916E+000, 3.0694951E+000, 2.2971250E+000, 1.7540095E+000, 1.3602027E+000, 9.7836573E-001, 6.7871212E-001, 4.3552043E-001, 2.4357677E-001, 1.4359021E-001, 7.7652039E-002, 4.6505214E-002, 3.3655868E-002, 2.7564860E-002, 2.0119022E-002, 1.5219546E-002, 9.4571294E-003, 5.2386730E-003, 1.2653254E-003, 4.3883449E-004, 1.9217147E-004, 1.1548456E-004, 5.8318985E-005, 2.8144531E-005
 1.7000094E+001, 1.7729191E-001, 1.8726235E-001, 8.3728022E+004, 1.0069404E+000, 1.0146288E+000, 0.0000000E+000, 3.3127149E+001, 2.5007331E+001, 2.5757311E+001, 2.7754138E+001, 2.8351405E+001, 2.8573603E+001, 2.8594131E+001, 2.8145498E+001, 2.7221522E+001, 2.6313690E+001, 2.4819312E+001, 2.2014359E+001, 2.0023588E+001, 1.9092954E+001, 1.7530055E+001, 1.5851363E+001, 1.5673277E+001, 1.5482432E+001, 1.5144544E+001, 1.4803509E+001, 1.4142139E+001, 1.2729084E+001, 1.1377531E+001, 1.0149359E+001, 9.0155794E+000, 8.0452612E+000, 6.6102835E+000, 5.7043849E+000, 4.4836863E+000, 3.5152144E+000, 2.5517046E+000, 1.7448023E+000, 7.9545813E-001, 3.6406885E-001, 1.7611413E-001, 8.2013833E-002, 4.0509231E-002, 1.9463257E-002, 1.2544368E-002, 7.8334117E-003, 3.9950938E-003, 1.8402431E-003, 1.1225434E-003, 6.4492826E-004, 4.0711937E-004, 2.4413867E-004, 1.6017951E-004, 9.2838128E-005, 5.1199211E-005
 1.8000008E+001, 1.7549353E-001, 1.8407529E-001, 8.8814423E+004, 1.0296419E+000, 1.0316874E+000, 0.0000000E+000, 3.1921755E+001, 2.4637831E+001, 2.5560086E+001, 2.6997263E+001, 2.8235191E+001, 2.8518781E+001, 2.8457476E+001, 2.7245035E+001, 2.7148949E+001, 2.6244952E+001, 2.5188890E+001, 2.3670872E+001, 2.2240646E+001, 2.0880422E+001, 2.0339430E+001, 1.8982275E+001, 1.7421428E+001, 1.5835565E+001, 1.4455388E+001, 1.2913170E+001, 1.0897803E+001, 9.0706780E+000, 7.1119179E+000, 5.5790300E+000, 4.1985279E+000, 3.5959444E+000, 3.0089725E+000, 2.3349288E+000, 1.6763195E+000, 1.2732480E+000, 1.0453915E+000, 1.1271775E+000, 1.0949686E+000, 7.5269786E-001, 5.8724081E-001, 4.1118996E-001, 3.0009669E-001, 1.8867619E-001, 1.4545764E-001, 1.2380544E-001, 8.5702990E-002, 6.1236573E-002, 5.1448684E-002, 3.5322407E-002, 2.4513814E-002, 1.6991948E-002, 1.2383094E-002, 9.2890643E-003, 6.3182856E-003
 1.9000209E+001, 1.7369819E-001, 1.8096235E-001, 9.3757454E+004, 9.6917544E-001, 9.7788452E-001, 0.0000000E+000, 3.1010363E+001, 2.4041521E+001, 2.5584612E+001, 2.7942095E+001, 2.9621807E+001, 2.9176424E+001, 2.9155422E+001, 2.9504419E+001, 2.8588787E+001, 2.6685591E+001, 2.5361717E+001, 2.3643928E+001, 2.1963860E+001, 1.9645299E+001, 1.7566471E+001, 1.5449072E+001, 1.4087918E+001, 1.3483642E+001, 1.3095482E+001, 1.2055839E+001, 1.1153568E+001, 1.0169024E+001, 8.7281837E+000, 7.6838824E+000, 6.9294890E+000, 6.6085601E+000, 6.0251178E+000, 5.2312171E+000, 4.4435291E+000, 3.8816575E+000, 3.0535576E+000, 2.2140827E+000, 1.6493899E+000, 1.2044762E+000, 8.3342604E-001, 4.6718248E-001, 2.3034907E-001, 1.1158049E-001, 6.2840380E-002, 3.6349483E-002, 2.3302291E-002, 8.9341425E-003, 4.0242649E-003, 2.0648579E-003, 1.3459618E-003, 8.1949585E-004, 5.5988666E-004, 3.5410808E-004, 2.0964905E-004
 2.0000144E+001, 1.7190050E-001, 1.7777529E-001, 9.9016879E+004, 9.6566786E-001, 9.3802711E-001, 0.0000000E+000, 3.0757155E+001, 2.3937951E+001, 2.5294626E+001, 2.6681067E+001, 2.7599811E+001, 2.7262826E+001, 2.7235704E+001, 2.6655829E+001, 2.6363663E+001, 2.6839449E+001, 2.7051610E+001, 2.6670285E+001, 2.5320346E+001, 2.3282935E+001, 2.1662083E+001, 1.9945642E+001, 1.7510500E+001, 1.5307203E+001, 1.2502087E+001, 1.0659708E+001, 8.8735830E+000, 7.6727116E+000, 6.5761426E+000, 5.9581780E+000, 5.4266347E+000, 4.6242236E+000, 3.9048257E+000, 3.3657414E+000, 2.5951310E+000, 2.0809682E+000, 1.7979614E+000, 1.6606430E+000, 1.3824601E+000, 1.2048057E+000, 9.8395719E-001, 8.5623776E-001, 8.2543820E-001, 7.4843856E-001, 5.6576632E-001, 3.5876371E-001, 2.6693789E-001, 1.5264333E-001, 1.2065282E-001, 6.9155660E-002, 3.2575327E-002, 1.7185649E-002, 9.9466052E-003, 7.7245102E-003, 1.3319945E-002
 2.1000101E+001, 1.7010258E-001, 1.7458824E-001, 1.0421648E+005, 9.3594448E-001, 9.4823117E-001, 0.0000000E+000, 3.0502778E+001, 2.3035818E+001, 2.4166572E+001, 2.5921276E+001, 2.6754091E+001, 2.6908811E+001, 2.6639631E+001, 2.7202336E+001, 2.7657647E+001, 2.7225641E+001, 2.6474459E+001, 2.6927671E+001, 2.7219344E+001, 2.6400551E+001, 2.4822122E+001, 2.3354080E+001, 2.0933570E+001, 1.8172816E+001, 1.5802485E+001, 1.4540447E+001, 1.2771645E+001, 1.1673815E+001, 1.1096264E+001, 1.0220522E+001, 8.4920954E+000, 7.2355729E+000, 5.6712195E+000, 4.6709776E+000, 3.8838526E+000, 3.3863308E+000, 2.8294424E+000, 2.5043619E+000, 2.1475908E+000, 1.8693847E+000, 1.6337728E+000, 1.2963023E+000, 1.0114547E+000, 7.2226671E-001, 5.7476651E-001, 4.6207347E-001, 3.9920444E-001, 3.4552559E-001, 2.8030440E-001, 1.8569627E-001, 8.7560396E-002, 3.0970004E-002, 1.5161279E-002, 8.0379208E-003, 3.4140946E-003
 2.2000318E+001, 1.6830698E-001, 1.7140118E-001, 1.0929169E+005, 9.5128431E-001, 9.1512768E-001, 0.0000000E+000, 3.0340698E+001, 2.3891207E+001, 2.5147219E+001, 2.6665445E+001, 2.7746202E+001, 2.9161204E+001, 2.9402166E+001, 2.8474124E+001, 2.7826703E+001, 2.7649774E+001, 2.7899574E+001, 2.7796263E+001, 2.6022356E+001, 2.2996419E+001, 2.0275509E+001, 1.8193980E+001, 1.7433145E+001, 1.6430135E+001, 1.4859620E+001, 1.4187456E+001, 1.2717060E+001, 1.1289556E+001, 9.5238967E+000, 8.1883691E+000, 6.8630116E+000, 5.4595093E+000, 4.3642566E+000, 3.4953171E+000, 2.6423154E+000, 2.1545981E+000, 1.7427832E+000, 1.5237301E+000, 1.3220720E+000, 9.3487121E-001, 5.8783075E-001, 3.1774265E-001, 1.6776203E-001, 1.3118584E-001, 1.1562492E-001, 8.8821305E-002, 6.6906066E-002, 4.2884756E-002, 2.4953451E-002, 1.0352931E-002, 2.5698017E-003, 7.7636128E-004, 4.4461245E-004, 3.0684822E-004, 1.6610711E-004
