s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.0000000E+000, 0.0000000E+000,-2.6135844E-004,-2.6100937E-012, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6135844E-004, 0.0000000E+000, 0.0000000E+000
 1.0007365E+000, 1.4001092E+001,-2.9403275E+000, 1.8022666E-001,-1.0031591E-001,-8.7781022E-004, 0.0000000E+000, 0.0000000E+000, 1.1080447E+001, 1.1139797E+001, 4.3822272E-004, 7.0224941E-002
 2.0001862E+000, 3.9894439E+001,-9.0006818E+000,-1.6871617E+001,-4.0290825E-002,-5.0628134E-004, 0.0000000E+000, 0.0000000E+000, 1.3839619E+001, 1.3981342E+001, 8.9720604E-004, 7.0683925E-002
 3.0000381E+000, 4.8748586E+001,-1.1168308E+001,-3.4541974E+001,-1.7484818E-002,-4.5722553E-004, 0.0000000E+000, 0.0000000E+000, 2.6116191E+000, 3.0203622E+000, 9.9073946E-004, 7.0777458E-002
 4.0003819E+000, 4.9088124E+001,-1.1136089E+001,-3.5507122E+001,-9.1250880E-003,-4.4481875E-004, 0.0000000E+000, 0.0000000E+000, 1.9567016E+000, 2.4353434E+000, 1.0043481E-003, 7.0791067E-002
 5.0005074E+000, 5.0381234E+001,-1.1689435E+001,-4.0741491E+001,-5.1933427E-003,-4.6154974E-004, 0.0000000E+000, 0.0000000E+000,-2.3965158E+000,-2.0553461E+000, 1.0062086E-003, 7.0792927E-002
 6.0002275E+000, 4.9627826E+001,-1.1564835E+001,-3.5899697E+001, 3.5459295E-003,-4.5887109E-004, 0.0000000E+000, 0.0000000E+000, 1.9415095E+000, 2.1663814E+000, 1.0064606E-003, 7.0793179E-002
 7.0005417E+000, 5.0028644E+001,-1.1418638E+001,-3.9990826E+001,-2.3758621E-003,-4.6821860E-004, 0.0000000E+000, 0.0000000E+000,-1.6249891E+000,-1.3836633E+000, 1.0064947E-003, 7.0793213E-002
 8.0005856E+000, 4.9898835E+001,-1.1485562E+001,-3.6665028E+001, 2.0959664E-002,-4.6611727E-004, 0.0000000E+000, 0.0000000E+000, 1.5047734E+000, 1.7687386E+000, 1.0064993E-003, 7.0793218E-002
 9.0001688E+000, 5.0089884E+001,-1.1446015E+001,-3.8183712E+001, 1.7670285E-002,-4.6194855E-004, 0.0000000E+000, 0.0000000E+000, 6.8187637E-002, 4.7736495E-001, 1.0064999E-003, 7.0793219E-002
 1.0000344E+001, 4.9716317E+001,-1.1340969E+001,-3.9156169E+001, 1.5504244E-002,-4.6074350E-004, 0.0000000E+000, 0.0000000E+000,-9.6695286E-001,-7.6577869E-001, 1.0065000E-003, 7.0793219E-002
 1.1000308E+001, 5.0048857E+001,-1.1744868E+001,-3.9557727E+001, 2.6814417E-002,-4.5119928E-004, 0.0000000E+000, 0.0000000E+000,-1.3575370E+000,-1.2273742E+000, 1.0065000E-003, 7.1402749E-002
 1.2000103E+001, 4.9772085E+001,-1.1148853E+001,-3.5524986E+001, 3.6270994E-002,-4.5919221E-004, 0.0000000E+000, 0.0000000E+000, 2.9446524E+000, 3.1340573E+000, 1.0065000E-003, 7.2620049E-002
