s,mol/mol,kW/kW,s,kW/m2,kW/m2,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m
 1.6001056E+001, 1.7912953E-001, 2.6440125E-001, 2.5872452E+003, 1.1477262E+000, 1.1229840E+000, 3.5644624E+001, 5.6302852E+001, 4.8533185E+001, 4.4303435E+001, 3.8212809E+001, 3.4892223E+001, 3.3556160E+001, 3.0791602E+001, 2.6745075E+001, 2.5433568E+001, 2.3821035E+001, 2.3033586E+001, 2.1660656E+001, 1.9646212E+001, 1.8689313E+001, 1.6312975E+001, 1.3477035E+001, 1.2056610E+001, 9.0607171E+000, 6.9463748E+000, 6.1938089E+000, 5.0247783E+000, 4.6060617E+000, 3.8917403E+000, 3.5184393E+000, 3.3541504E+000, 2.9562202E+000, 2.5296695E+000, 2.2492714E+000, 1.6398244E+000, 1.4501296E+000, 1.0977963E+000, 8.6420915E-001, 7.7183622E-001, 5.7443558E-001, 4.2858732E-001, 3.7484024E-001, 2.7671160E-001, 2.0262811E-001, 1.7518504E-001, 1.2857535E-001, 1.0883230E-001, 7.5778325E-002, 5.3732734E-002, 4.4014730E-002, 2.9230574E-002, 1.9301106E-002, 1.5720785E-002, 9.5735108E-003, 5.3339588E-003
 1.7001433E+001, 1.7733122E-001, 2.6056350E-001, 2.7350025E+003, 1.1351746E+000, 1.0881411E+000, 3.3677051E+001, 5.5199069E+001, 5.0467831E+001, 4.5289912E+001, 3.8911089E+001, 3.5106577E+001, 3.3452521E+001, 3.1039527E+001, 2.6831216E+001, 2.5898993E+001, 2.4573451E+001, 2.4016495E+001, 2.2454049E+001, 2.0557964E+001, 1.9695984E+001, 1.7797654E+001, 1.6027699E+001, 1.4924726E+001, 1.2605703E+001, 1.0145650E+001, 8.8346037E+000, 6.5711120E+000, 5.6835888E+000, 4.2842998E+000, 3.0705971E+000, 2.4911492E+000, 1.5296654E+000, 9.1602015E-001, 7.3005660E-001, 4.5766678E-001, 3.6736505E-001, 2.3710321E-001, 1.5961568E-001, 1.3123073E-001, 8.9657531E-002, 6.3011101E-002, 5.1897992E-002, 3.6315761E-002, 2.7286984E-002, 2.3845353E-002, 1.8070436E-002, 1.5447470E-002, 1.3175216E-002, 1.0885173E-002, 1.0348070E-002, 9.2201827E-003, 7.7996982E-003, 7.0624204E-003, 5.7120760E-003, 5.3660066E-003
 1.8001382E+001, 1.7553384E-001, 2.5672575E-001, 2.8841589E+003, 1.1263326E+000, 1.1560100E+000, 3.4065374E+001, 5.2721953E+001, 4.5749244E+001, 4.1816099E+001, 3.7271512E+001, 3.3620699E+001, 3.2063279E+001, 3.0338161E+001, 2.8149287E+001, 2.8428149E+001, 2.8555140E+001, 2.8334552E+001, 2.7479078E+001, 2.5481464E+001, 2.4012098E+001, 2.0444252E+001, 1.7254400E+001, 1.5729414E+001, 1.2808198E+001, 1.0306905E+001, 9.3487807E+000, 7.7382605E+000, 6.9628872E+000, 5.7125287E+000, 4.9180025E+000, 4.4353191E+000, 3.5181843E+000, 2.5939401E+000, 2.2149705E+000, 1.4923815E+000, 1.1913117E+000, 7.1052099E-001, 4.1726977E-001, 3.1775891E-001, 1.9392731E-001, 1.1664439E-001, 9.4887354E-002, 5.8438206E-002, 4.0121710E-002, 3.3087901E-002, 2.1234797E-002, 1.6369743E-002, 8.5932618E-003, 4.8151213E-003, 3.5516919E-003, 2.1565637E-003, 1.6382143E-003, 1.3606301E-003, 1.1106171E-003, 7.6751479E-004
 1.9000540E+001, 1.7373727E-001, 2.5297725E-001, 3.0316568E+003, 1.0979212E+000, 1.0684906E+000, 3.3860691E+001, 5.2340650E+001, 4.5238906E+001, 4.1275458E+001, 3.7091111E+001, 3.5349687E+001, 3.4518337E+001, 3.1497226E+001, 2.7737999E+001, 2.6750044E+001, 2.5141479E+001, 2.4386749E+001, 2.2837847E+001, 2.1171225E+001, 2.0212841E+001, 1.7953873E+001, 1.5034441E+001, 1.3953111E+001, 1.2379852E+001, 1.1447212E+001, 1.1095347E+001, 1.0922206E+001, 1.0611725E+001, 9.5674818E+000, 8.4130596E+000, 7.8985273E+000, 6.8051806E+000, 5.5918246E+000, 4.9044557E+000, 3.1678381E+000, 2.5010826E+000, 1.4508426E+000, 8.6126887E-001, 6.5527178E-001, 3.9209013E-001, 2.4341720E-001, 1.8542449E-001, 1.0909909E-001, 6.5858086E-002, 4.8376100E-002, 2.4933792E-002, 1.7597235E-002, 8.4444898E-003, 3.4651241E-003, 2.3349649E-003, 1.0844776E-003, 9.4976974E-004, 1.0120465E-003, 8.7099173E-004, 1.1297481E-003
 2.0000710E+001, 1.7193942E-001, 2.4913950E-001, 3.1791740E+003, 1.1269298E+000, 1.0646818E+000, 3.0476135E+001, 4.9135451E+001, 4.4826512E+001, 3.9574865E+001, 3.5559828E+001, 3.2017255E+001, 3.0904562E+001, 2.9077532E+001, 2.5543523E+001, 2.4969382E+001, 2.3519406E+001, 2.2962196E+001, 2.2214497E+001, 2.0667700E+001, 1.9753211E+001, 1.7089549E+001, 1.4640325E+001, 1.3646056E+001, 1.2259776E+001, 1.0678232E+001, 9.9283286E+000, 8.4273203E+000, 7.6526851E+000, 6.1296028E+000, 4.9331841E+000, 4.5441788E+000, 3.6829762E+000, 2.8603944E+000, 2.4310747E+000, 1.7550793E+000, 1.4838311E+000, 1.0442746E+000, 6.7522350E-001, 5.2974098E-001, 3.2701616E-001, 2.1211736E-001, 1.7211468E-001, 1.2165179E-001, 9.2698157E-002, 8.2564496E-002, 6.2954333E-002, 5.5298756E-002, 4.4142424E-002, 3.3084418E-002, 2.7853748E-002, 2.0295866E-002, 1.5456558E-002, 1.3891370E-002, 1.0845818E-002, 8.2044985E-003
 2.1001216E+001, 1.7014096E-001, 2.4530175E-001, 3.3284252E+003, 1.0779040E+000, 1.0586645E+000, 3.0573807E+001, 5.0477812E+001, 4.4693355E+001, 4.0676813E+001, 3.5941996E+001, 3.3195885E+001, 3.2209275E+001, 3.1281551E+001, 2.8510387E+001, 2.8120509E+001, 2.7508084E+001, 2.6851270E+001, 2.4791229E+001, 2.1497328E+001, 1.9862668E+001, 1.6608375E+001, 1.4269986E+001, 1.3460594E+001, 1.1999805E+001, 1.0467498E+001, 9.8593663E+000, 8.2875339E+000, 7.4444412E+000, 5.9021625E+000, 4.6558631E+000, 4.1236635E+000, 3.0494382E+000, 2.1835178E+000, 1.8567907E+000, 1.3266882E+000, 1.1650596E+000, 9.2906175E-001, 7.9160718E-001, 7.2807350E-001, 5.6354902E-001, 4.0580387E-001, 3.3998621E-001, 2.3447120E-001, 1.5335938E-001, 1.2426541E-001, 7.8662889E-002, 5.9248091E-002, 3.1409162E-002, 1.6308520E-002, 1.1181064E-002, 6.2620956E-003, 2.2648323E-003, 9.0176112E-004, 2.9054168E-004, 5.4617643E-005
 2.2000456E+001, 1.6834525E-001, 2.3960324E-001, 3.4810845E+003, 1.0170888E+000, 1.0228307E+000, 3.1923589E+001, 4.8149349E+001, 4.5527433E+001, 4.0315355E+001, 3.4279078E+001, 3.0946342E+001, 3.1105092E+001, 3.1157289E+001, 2.9165172E+001, 2.9270569E+001, 2.8473229E+001, 2.7783637E+001, 2.5956852E+001, 2.4409589E+001, 2.3305151E+001, 2.0495243E+001, 1.7896428E+001, 1.6747642E+001, 1.4401873E+001, 1.2141495E+001, 1.1002935E+001, 8.9013559E+000, 8.0081939E+000, 6.3875747E+000, 4.9616344E+000, 4.3256095E+000, 3.3373906E+000, 2.6187568E+000, 2.3249365E+000, 1.8143455E+000, 1.6154341E+000, 1.3627785E+000, 1.0568571E+000, 8.8492906E-001, 6.2853504E-001, 4.1351266E-001, 3.2935369E-001, 1.9541081E-001, 1.2481126E-001, 1.0206695E-001, 6.6908080E-002, 5.5579229E-002, 3.9266216E-002, 2.8363635E-002, 2.3272293E-002, 1.7366450E-002, 1.1372276E-002, 9.3236220E-003, 6.3796922E-003, 4.3018490E-003
 2.3000591E+001, 1.6654723E-001, 2.3374595E-001, 3.6324662E+003, 1.0181910E+000, 9.8533758E-001, 3.2703817E+001, 5.2534574E+001, 4.3928966E+001, 3.9480279E+001, 3.4166490E+001, 3.1043693E+001, 2.9769415E+001, 2.7617614E+001, 2.4504555E+001, 2.4302985E+001, 2.3609343E+001, 2.3130083E+001, 2.1715132E+001, 2.0565391E+001, 1.9698516E+001, 1.7074604E+001, 1.4428049E+001, 1.3390042E+001, 1.1477804E+001, 9.7672713E+000, 9.0717110E+000, 7.8072409E+000, 7.2743278E+000, 6.3228376E+000, 4.9834934E+000, 4.3938522E+000, 3.3041986E+000, 2.4608828E+000, 2.1093501E+000, 1.5275692E+000, 1.3728441E+000, 1.0835165E+000, 7.8186899E-001, 6.5765961E-001, 4.2519871E-001, 2.8024002E-001, 2.3155731E-001, 1.5867837E-001, 1.0262532E-001, 8.2023645E-002, 5.9960802E-002, 5.1490298E-002, 3.7260546E-002, 2.6082549E-002, 1.9720451E-002, 1.2724705E-002, 7.8048832E-003, 6.3036613E-003, 4.4036602E-003, 3.4893566E-003
 2.4000854E+001, 1.6475001E-001, 2.2802486E-001, 3.7811343E+003, 9.7045245E-001, 9.7991400E-001, 3.3172640E+001, 4.8531225E+001, 4.2762688E+001, 4.1679895E+001, 3.8821679E+001, 3.6777267E+001, 3.6097374E+001, 3.4973864E+001, 3.2536444E+001, 3.1761521E+001, 3.0095163E+001, 2.8958680E+001, 2.6286807E+001, 2.3608139E+001, 2.2320265E+001, 1.9703180E+001, 1.7614656E+001, 1.6815165E+001, 1.5234514E+001, 1.2716932E+001, 1.1565525E+001, 9.4091644E+000, 8.5366887E+000, 7.1223375E+000, 5.7069811E+000, 5.0567464E+000, 3.8272841E+000, 2.5894417E+000, 2.1341631E+000, 1.4677301E+000, 1.2094709E+000, 7.7191165E-001, 5.1447559E-001, 4.3001214E-001, 3.0830368E-001, 2.0819358E-001, 1.7808710E-001, 1.3817436E-001, 1.1550810E-001, 9.8035957E-002, 6.2466083E-002, 4.7785288E-002, 3.0310039E-002, 1.9851299E-002, 1.5688998E-002, 9.9839270E-003, 6.0458431E-003, 4.9294151E-003, 3.1468629E-003, 2.0057134E-003
 2.5001372E+001, 1.6295102E-001, 2.2216757E-001, 3.9355510E+003, 9.4282461E-001, 9.4084012E-001, 2.7070674E+001, 4.7976823E+001, 4.3876222E+001, 4.1920166E+001, 3.8864853E+001, 3.6818284E+001, 3.5891465E+001, 3.2408258E+001, 2.7517237E+001, 2.6492528E+001, 2.4491638E+001, 2.3342062E+001, 2.1067676E+001, 1.9262623E+001, 1.8894676E+001, 1.7600561E+001, 1.6320837E+001, 1.5866536E+001, 1.4305712E+001, 1.3023052E+001, 1.2036704E+001, 1.0048348E+001, 9.1703195E+000, 7.6624431E+000, 5.9736968E+000, 5.2489897E+000, 3.7903052E+000, 2.6468736E+000, 2.2245567E+000, 1.4096347E+000, 1.1676830E+000, 7.5276223E-001, 4.8437127E-001, 3.9294653E-001, 2.6510412E-001, 1.8705985E-001, 1.5327875E-001, 1.0584942E-001, 7.4275948E-002, 6.3551697E-002, 4.2509121E-002, 3.5753891E-002, 2.5259539E-002, 1.9099465E-002, 1.6572905E-002, 1.2959822E-002, 9.9097206E-003, 8.4332245E-003, 6.0486067E-003, 4.4596507E-003
 2.6001283E+001, 1.6115451E-001, 2.1631027E-001, 4.0848006E+003, 9.7984664E-001, 9.3467376E-001, 3.1320873E+001, 4.5608775E+001, 4.4375328E+001, 4.1097952E+001, 3.5769085E+001, 3.2428098E+001, 3.1940754E+001, 3.0089577E+001, 2.6199154E+001, 2.5191124E+001, 2.2957038E+001, 2.1611821E+001, 1.9143945E+001, 1.6673935E+001, 1.5395522E+001, 1.3277264E+001, 1.1825117E+001, 1.1405259E+001, 1.0785481E+001, 1.0017263E+001, 9.3949732E+000, 8.0665284E+000, 7.4378877E+000, 5.9500085E+000, 4.8401910E+000, 4.4798772E+000, 3.9243022E+000, 3.6531328E+000, 3.5766593E+000, 3.1993260E+000, 2.8304761E+000, 1.9922327E+000, 1.3697204E+000, 1.1283022E+000, 7.4180915E-001, 4.7378157E-001, 3.8412362E-001, 2.5481859E-001, 1.6574705E-001, 1.3257245E-001, 8.4767409E-002, 6.8440430E-002, 4.4245136E-002, 3.2849230E-002, 2.8612003E-002, 2.3624564E-002, 1.9616396E-002, 1.8170247E-002, 1.4531065E-002, 1.1714855E-002
 2.7000159E+001, 1.5935860E-001, 2.1045297E-001, 4.2382750E+003, 9.1206282E-001, 9.2122975E-001, 3.4518643E+001, 4.6628817E+001, 3.6137227E+001, 3.5030207E+001, 3.2495536E+001, 3.0567947E+001, 2.9882804E+001, 2.8588157E+001, 2.5941890E+001, 2.6075739E+001, 2.6298214E+001, 2.6747850E+001, 2.7148122E+001, 2.5957813E+001, 2.5433074E+001, 2.3292956E+001, 2.1073190E+001, 1.9899596E+001, 1.8028368E+001, 1.5885008E+001, 1.4702723E+001, 1.2905698E+001, 1.2258286E+001, 1.0981037E+001, 9.6978989E+000, 9.0127806E+000, 7.3587791E+000, 5.8383184E+000, 5.2756397E+000, 4.0950078E+000, 3.5320736E+000, 2.4692152E+000, 1.8201876E+000, 1.5933810E+000, 1.1419861E+000, 7.7081362E-001, 6.1207109E-001, 3.9687951E-001, 2.9145451E-001, 2.4578419E-001, 1.6456092E-001, 1.3093581E-001, 8.6208787E-002, 5.5212292E-002, 4.4172254E-002, 2.9771140E-002, 1.9132346E-002, 1.4842214E-002, 9.3139894E-003, 5.8943327E-003
 2.8000424E+001, 1.5756098E-001, 2.0473189E-001, 4.3940454E+003, 9.0074553E-001, 8.6365179E-001, 2.9906143E+001, 4.0031758E+001, 4.0642225E+001, 3.7621474E+001, 3.7439685E+001, 3.5675904E+001, 3.5038204E+001, 3.3461489E+001, 3.0278062E+001, 3.0244289E+001, 2.9113467E+001, 2.8261471E+001, 2.6327833E+001, 2.4485460E+001, 2.3451574E+001, 2.2017596E+001, 2.0577849E+001, 1.9653037E+001, 1.7306537E+001, 1.5519971E+001, 1.4967754E+001, 1.3331489E+001, 1.2527299E+001, 1.0372278E+001, 8.5636068E+000, 7.8350784E+000, 6.4763449E+000, 5.5264067E+000, 5.0734299E+000, 4.3446607E+000, 4.0566314E+000, 3.4752401E+000, 3.0345402E+000, 2.7709601E+000, 2.3346652E+000, 1.9729329E+000, 1.8273594E+000, 1.5673355E+000, 1.2851981E+000, 1.1736614E+000, 9.5172060E-001, 8.6039878E-001, 6.8259339E-001, 5.1102619E-001, 4.2877243E-001, 3.1807986E-001, 2.2456081E-001, 1.8686159E-001, 1.2500632E-001, 8.2503207E-002
 2.9000995E+001, 1.5576234E-001, 1.9887459E-001, 4.5480151E+003, 8.1595528E-001, 8.1200952E-001, 2.5337075E+001, 4.2270412E+001, 3.7055865E+001, 3.5606333E+001, 3.3176864E+001, 3.0288525E+001, 2.9119085E+001, 2.7303792E+001, 2.4054477E+001, 2.3802848E+001, 2.2970411E+001, 2.2449412E+001, 2.1633332E+001, 2.1432291E+001, 2.1732084E+001, 2.1470467E+001, 2.0732948E+001, 2.0003223E+001, 1.8358499E+001, 1.6431116E+001, 1.5185536E+001, 1.3035075E+001, 1.2006807E+001, 9.9325186E+000, 8.0493824E+000, 7.0364700E+000, 5.4583414E+000, 3.9205929E+000, 3.2721217E+000, 2.2505131E+000, 1.8871287E+000, 1.3004188E+000, 8.9433938E-001, 7.5036008E-001, 5.4403715E-001, 4.0289722E-001, 3.3396370E-001, 2.3746857E-001, 1.7564361E-001, 1.4720712E-001, 1.0688835E-001, 8.8632957E-002, 6.0822711E-002, 3.7315067E-002, 2.6601368E-002, 1.4860161E-002, 9.8194380E-003, 8.0022954E-003, 5.5674869E-003, 4.3528375E-003
 3.0000006E+001, 1.5396590E-001, 1.9301730E-001, 4.6966604E+003, 8.4551305E-001, 8.4554005E-001, 2.6818879E+001, 4.2665131E+001, 3.8737858E+001, 3.6774734E+001, 3.4075706E+001, 3.0939991E+001, 3.0099780E+001, 2.8435011E+001, 2.5443192E+001, 2.5294220E+001, 2.4428724E+001, 2.4114084E+001, 2.2729683E+001, 2.1125498E+001, 2.0186386E+001, 1.8335150E+001, 1.7022268E+001, 1.6396106E+001, 1.4792513E+001, 1.3536549E+001, 1.2905566E+001, 1.1688190E+001, 1.0959970E+001, 9.5069950E+000, 7.8709785E+000, 6.9233493E+000, 5.2748167E+000, 3.9560739E+000, 3.3995643E+000, 2.4292386E+000, 2.0328612E+000, 1.3504071E+000, 9.6584521E-001, 8.0931122E-001, 5.3803322E-001, 3.4682107E-001, 2.7898036E-001, 1.9098972E-001, 1.3494959E-001, 1.1644088E-001, 9.1182289E-002, 7.8117810E-002, 6.1169218E-002, 4.6059979E-002, 3.6992509E-002, 2.8730696E-002, 1.9830821E-002, 1.7066874E-002, 1.1415105E-002, 7.2727220E-003
 3.1000383E+001, 1.5216857E-001, 1.8716000E-001, 4.8527968E+003, 8.1086051E-001, 7.9663345E-001, 2.7242755E+001, 3.9536072E+001, 3.5482248E+001, 3.2726762E+001, 2.9430006E+001, 2.6734647E+001, 2.5755074E+001, 2.3692791E+001, 2.0896010E+001, 2.1171944E+001, 2.1846841E+001, 2.1720118E+001, 2.0994663E+001, 1.9845031E+001, 1.9439554E+001, 1.7558865E+001, 1.5498123E+001, 1.4421555E+001, 1.2568210E+001, 1.1291577E+001, 1.0929984E+001, 1.0246511E+001, 1.0213037E+001, 9.8867229E+000, 9.4239223E+000, 9.1532881E+000, 8.8104423E+000, 8.3216113E+000, 8.2296666E+000, 7.5392027E+000, 7.0380311E+000, 6.0277138E+000, 5.1156867E+000, 4.7011916E+000, 3.9431571E+000, 3.1784969E+000, 2.8954824E+000, 2.4400927E+000, 1.9961717E+000, 1.7964253E+000, 1.3756836E+000, 1.1836624E+000, 8.4467489E-001, 5.8209842E-001, 4.7371280E-001, 3.5389484E-001, 2.3521535E-001, 1.9146483E-001, 1.1822552E-001, 7.1790123E-002
 3.2000685E+001, 1.5037156E-001, 1.8130270E-001, 5.0068014E+003, 7.8424158E-001, 7.8285542E-001, 2.8728321E+001, 4.1881009E+001, 3.6807542E+001, 3.3427286E+001, 3.0311623E+001, 2.8313550E+001, 2.7487576E+001, 2.5857605E+001, 2.3333887E+001, 2.3165936E+001, 2.2852975E+001, 2.2930661E+001, 2.3083871E+001, 2.2119110E+001, 2.1040743E+001, 1.9088037E+001, 1.7750996E+001, 1.7259536E+001, 1.6435889E+001, 1.5398388E+001, 1.4894298E+001, 1.4045306E+001, 1.3802412E+001, 1.2820790E+001, 1.1540648E+001, 1.0874090E+001, 8.9374447E+000, 7.3810927E+000, 6.7641708E+000, 5.6055522E+000, 5.0783007E+000, 4.1500027E+000, 3.4208472E+000, 3.1819748E+000, 2.8620086E+000, 2.4044209E+000, 2.0849703E+000, 1.3484528E+000, 9.0675709E-001, 7.6492237E-001, 5.1806707E-001, 4.3597060E-001, 3.0778527E-001, 2.1752833E-001, 1.8153195E-001, 1.2398412E-001, 8.5915943E-002, 7.1697749E-002, 5.1308251E-002, 3.6818092E-002
 3.3001071E+001, 1.4857209E-001, 1.7544541E-001, 5.1634988E+003, 7.1528939E-001, 7.1454791E-001, 3.1872523E+001, 3.9412225E+001, 3.6206529E+001, 3.6411420E+001, 3.5199449E+001, 3.2530395E+001, 3.0750137E+001, 2.7163983E+001, 2.3267283E+001, 2.3157820E+001, 2.2839453E+001, 2.2110729E+001, 2.0739214E+001, 1.9140363E+001, 1.8240576E+001, 1.6649514E+001, 1.5583041E+001, 1.5287053E+001, 1.4241602E+001, 1.3459832E+001, 1.3326077E+001, 1.2945481E+001, 1.2942645E+001, 1.1882738E+001, 1.0299979E+001, 9.6727875E+000, 8.5607180E+000, 7.7467686E+000, 7.3024068E+000, 6.3126492E+000, 6.0037726E+000, 5.0471729E+000, 4.1294458E+000, 3.8242608E+000, 3.3629328E+000, 2.9345298E+000, 2.6589439E+000, 2.2274181E+000, 1.8009368E+000, 1.5516350E+000, 1.1655215E+000, 1.0138830E+000, 7.4024719E-001, 5.2283091E-001, 3.9798811E-001, 2.2379389E-001, 1.0557754E-001, 7.2874273E-002, 3.9225261E-002, 2.4703620E-002
 3.4000009E+001, 1.4677824E-001, 1.6972432E-001, 5.3161558E+003, 7.2299453E-001, 7.2050944E-001, 3.0010477E+001, 3.6408569E+001, 3.6010440E+001, 3.3062542E+001, 3.1751429E+001, 3.0847769E+001, 3.1178874E+001, 3.0727002E+001, 2.7941766E+001, 2.8182166E+001, 2.8187855E+001, 2.7773287E+001, 2.7026421E+001, 2.6131119E+001, 2.5721667E+001, 2.2871878E+001, 1.9753354E+001, 1.8369859E+001, 1.6119229E+001, 1.4328616E+001, 1.3460122E+001, 1.1976452E+001, 1.1210428E+001, 1.0043090E+001, 9.1228633E+000, 8.7175807E+000, 8.2081307E+000, 7.3140900E+000, 6.9201484E+000, 6.0903372E+000, 5.6647769E+000, 4.5015183E+000, 3.6348833E+000, 3.3145916E+000, 2.9954493E+000, 2.7211238E+000, 2.4108873E+000, 1.7832571E+000, 1.2374062E+000, 1.0051949E+000, 6.4076107E-001, 5.0118411E-001, 3.0909547E-001, 1.9167879E-001, 1.4898529E-001, 9.5802456E-002, 6.5667207E-002, 5.3981843E-002, 3.4889323E-002, 2.2050613E-002
 3.5001663E+001, 1.4497581E-001, 1.6386703E-001, 5.4644750E+003, 6.7871852E-001, 6.8038783E-001, 2.5420179E+001, 3.4609556E+001, 3.5148822E+001, 3.3400263E+001, 3.1296167E+001, 2.8937854E+001, 2.7587776E+001, 2.5478583E+001, 2.2504257E+001, 2.2143760E+001, 2.1676725E+001, 2.1459065E+001, 2.1438407E+001, 2.0913636E+001, 2.0951432E+001, 2.1285965E+001, 2.1772777E+001, 2.1956996E+001, 2.1373370E+001, 1.9475519E+001, 1.8219952E+001, 1.5400087E+001, 1.3791677E+001, 1.0952691E+001, 8.8182755E+000, 8.0794039E+000, 6.9146758E+000, 6.0029120E+000, 5.5758125E+000, 4.9148747E+000, 4.5975937E+000, 3.5697244E+000, 2.4622877E+000, 2.0087014E+000, 1.4242917E+000, 1.1071057E+000, 9.9347062E-001, 7.4881780E-001, 5.3016204E-001, 4.5024437E-001, 3.1011652E-001, 2.5786830E-001, 1.7305180E-001, 1.1522496E-001, 9.2871363E-002, 6.2028393E-002, 4.0229803E-002, 3.3203689E-002, 2.2441398E-002, 1.6468604E-002
 3.6000110E+001, 1.4318189E-001, 1.5800973E-001, 5.6188165E+003, 6.7085605E-001, 6.4698809E-001, 2.5342652E+001, 3.4375399E+001, 3.3641737E+001, 3.3126969E+001, 2.8943883E+001, 2.6110669E+001, 2.4926670E+001, 2.3553455E+001, 2.0448288E+001, 2.0531246E+001, 2.0441216E+001, 2.0264395E+001, 1.9937244E+001, 1.9734490E+001, 2.0002732E+001, 1.9849231E+001, 1.9454539E+001, 1.9042019E+001, 1.8227632E+001, 1.7080817E+001, 1.6282509E+001, 1.5384950E+001, 1.5007604E+001, 1.4319388E+001, 1.3616093E+001, 1.3056376E+001, 1.1926740E+001, 1.0868149E+001, 1.0524066E+001, 9.5749685E+000, 9.1002608E+000, 8.1572732E+000, 7.3386133E+000, 6.9450570E+000, 5.9439482E+000, 4.5079207E+000, 3.8526683E+000, 2.7216149E+000, 1.8251722E+000, 1.5044511E+000, 9.7642072E-001, 7.7146882E-001, 4.7689091E-001, 3.0168688E-001, 2.3964017E-001, 1.5554130E-001, 9.3776055E-002, 7.3097895E-002, 4.8666300E-002, 2.9991796E-002
 3.7000399E+001, 1.4138450E-001, 1.5215243E-001, 5.7706087E+003, 6.2336918E-001, 6.3775244E-001, 2.4743629E+001, 2.9888178E+001, 2.9743132E+001, 2.9069107E+001, 2.8846805E+001, 2.6351443E+001, 2.5651168E+001, 2.3766696E+001, 2.1728355E+001, 2.1872379E+001, 2.1982641E+001, 2.1973443E+001, 2.2046236E+001, 2.2094158E+001, 2.2404349E+001, 2.2092564E+001, 2.0933484E+001, 2.0392773E+001, 1.8422398E+001, 1.6324665E+001, 1.5487093E+001, 1.4124303E+001, 1.3616022E+001, 1.2388261E+001, 1.1044352E+001, 1.0161974E+001, 8.7223818E+000, 7.3003742E+000, 6.4570083E+000, 4.5295794E+000, 3.7411460E+000, 2.4046814E+000, 1.5790046E+000, 1.3137259E+000, 9.0139606E-001, 5.9149606E-001, 4.7861893E-001, 3.3125842E-001, 1.8204888E-001, 1.3000188E-001, 6.9416186E-002, 5.0096200E-002, 2.7916916E-002, 1.7387373E-002, 1.4869663E-002, 9.9576757E-003, 6.1847498E-003, 4.7441541E-003, 4.5689022E-003, 3.9532169E-003
 3.8000170E+001, 1.3958779E-001, 1.4643135E-001, 5.9254343E+003, 5.9693658E-001, 5.9502848E-001, 2.5467869E+001, 3.3369228E+001, 3.2963947E+001, 3.1769803E+001, 2.6584458E+001, 2.4715767E+001, 2.4400452E+001, 2.2846776E+001, 1.9888052E+001, 2.0464628E+001, 2.1723142E+001, 2.2590245E+001, 2.2828272E+001, 2.3079928E+001, 2.3491652E+001, 2.2887736E+001, 2.1646957E+001, 2.1217031E+001, 1.9657990E+001, 1.8330900E+001, 1.7686152E+001, 1.6123244E+001, 1.5192753E+001, 1.2966817E+001, 1.0882368E+001, 1.0130161E+001, 8.7909576E+000, 8.0721235E+000, 7.7950053E+000, 7.3298964E+000, 7.2733519E+000, 6.9941153E+000, 6.8014742E+000, 6.6416335E+000, 6.3091904E+000, 5.7249401E+000, 5.3158318E+000, 4.3881318E+000, 3.6658236E+000, 3.3067380E+000, 2.5786039E+000, 2.2167508E+000, 1.5700238E+000, 1.1450790E+000, 9.7603614E-001, 7.5545782E-001, 6.0283910E-001, 5.4739242E-001, 4.0877712E-001, 2.8775090E-001
 3.9000077E+001, 1.3779084E-001, 1.4057405E-001, 6.0783438E+003, 5.5978847E-001, 5.6800937E-001, 2.1823116E+001, 3.0493851E+001, 2.7794024E+001, 2.5103716E+001, 2.5022670E+001, 2.5813394E+001, 2.5235356E+001, 2.2904209E+001, 1.9965291E+001, 2.0322726E+001, 1.9894475E+001, 2.0053991E+001, 1.9782388E+001, 1.8970597E+001, 1.9015558E+001, 1.8391826E+001, 1.7693332E+001, 1.7460932E+001, 1.7220056E+001, 1.6334741E+001, 1.5975944E+001, 1.5379522E+001, 1.5268529E+001, 1.4378182E+001, 1.3074472E+001, 1.2406355E+001, 1.1253842E+001, 9.6439215E+000, 8.6929784E+000, 7.0375015E+000, 6.5576779E+000, 5.2956544E+000, 4.4759071E+000, 4.1313247E+000, 3.3328335E+000, 2.7953287E+000, 2.5500620E+000, 2.1332262E+000, 1.8819530E+000, 1.7387112E+000, 1.4869882E+000, 1.3845609E+000, 1.1835664E+000, 1.0101370E+000, 9.2428747E-001, 7.4110511E-001, 5.9657144E-001, 5.3686136E-001, 4.2391928E-001, 3.3260122E-001
