s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 2.1001181E+001, 4.8932203E+001,-1.2287061E+001,-3.7861380E+001, 6.7920523E-002, 3.1297164E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1670214E+000,-1.1482861E+000, 1.0790000E-003, 8.5423009E-002
 2.2000025E+001, 4.9147872E+001,-1.2135711E+001,-3.4903544E+001, 8.9801341E-002, 3.1645134E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3215648E+000, 2.1984495E+000, 1.0790000E-003, 8.6299348E-002
 2.3001451E+001, 4.9080029E+001,-1.1790539E+001,-3.7958987E+001, 8.8914929E-002, 3.1041130E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8140536E-001,-5.8055071E-001, 1.0790000E-003, 8.7194778E-002
 2.4000265E+001, 4.9754295E+001,-1.1708040E+001,-3.4304942E+001, 7.4016620E-002, 3.1018191E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5548508E+000, 3.8153604E+000, 1.0790000E-003, 8.8109556E-002
 2.5000275E+001, 4.9565091E+001,-1.1355112E+001,-4.0765132E+001,-2.2438219E-003, 3.1719383E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5027654E+000,-2.5573641E+000, 1.0790000E-003, 8.9043848E-002
 2.6000811E+001, 4.8070490E+001,-1.0734963E+001,-3.8138302E+001, 2.3548399E-002, 3.1266544E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0660792E-001,-7.7919542E-001, 1.0790000E-003, 8.9999527E-002
 2.7000683E+001, 4.9025365E+001,-1.0691432E+001,-3.7946258E+001, 5.7935219E-002, 3.0781917E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1285184E-001, 4.4564088E-001, 1.0790000E-003, 9.0976670E-002
 2.8000071E+001, 4.8703696E+001,-1.0425866E+001,-3.8483749E+001, 3.5440421E-002, 3.1091801E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3349277E-001,-1.7044752E-001, 1.0790000E-003, 9.1975452E-002
 2.9001057E+001, 5.0366131E+001,-1.0439841E+001,-4.0615495E+001, 2.6969939E-002, 3.0865684E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.4087491E-001,-6.6220383E-001, 1.0790000E-003, 9.2997724E-002
 3.0001087E+001, 4.8540180E+001,-9.8164082E+000,-3.6760271E+001, 4.9722866E-002, 3.1370329E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9686389E+000, 2.0132548E+000, 1.0790000E-003, 9.4043873E-002
 3.1000425E+001, 4.8958231E+001,-9.6571761E+000,-4.1013845E+001, 5.5853751E-002, 3.1131669E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7211753E+000,-1.6569046E+000, 1.0790000E-003, 9.5113793E-002
 3.2001022E+001, 4.9422550E+001,-9.4091690E+000,-4.1618583E+001, 4.4614555E-002, 3.1024451E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6120472E+000,-1.5605563E+000, 1.0790000E-003, 9.6209612E-002
 3.3000259E+001, 4.9068997E+001,-9.0745921E+000,-3.8997794E+001, 3.9205745E-002, 3.1870603E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0965552E+000, 1.0358489E+000, 1.0790000E-003, 9.7331634E-002
 3.4001114E+001, 4.9420997E+001,-8.8657745E+000,-3.7169824E+001, 3.6060473E-002, 3.0992977E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3267957E+000, 3.4214902E+000, 1.0790000E-003, 9.8481127E-002
 3.5000824E+001, 4.8345631E+001,-8.5157220E+000,-4.3327620E+001,-2.8278398E-002, 3.1157188E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6024932E+000,-3.5259579E+000, 1.0790000E-003, 9.9659194E-002
 3.6000446E+001, 4.9229060E+001,-8.3790572E+000,-4.0533338E+001, 1.8129702E-002, 3.1175846E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0337934E-001, 3.3482580E-001, 1.0790000E-003, 1.0086606E-001
 3.7000866E+001, 4.9326619E+001,-8.0842461E+000,-3.7507985E+001,-9.4016032E-003, 3.0785708E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5694999E+000, 3.7250171E+000, 1.0790000E-003, 1.0210371E-001
 3.8001072E+001, 4.8431633E+001,-7.7136351E+000,-4.3943029E+001,-3.7995371E-002, 3.0317410E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2640547E+000,-3.2629965E+000, 1.0790000E-003, 1.0337333E-001
 3.9000782E+001, 4.8389121E+001,-7.4290721E+000,-4.0965465E+001, 8.4267175E-003, 2.9497070E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2151002E-002, 3.0398053E-003, 1.0790000E-003, 1.0467558E-001
 4.0000942E+001, 4.8989258E+001,-7.2291297E+000,-3.9009948E+001, 1.2788198E-002, 3.0376551E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6409456E+000, 2.7629989E+000, 1.0790000E-003, 1.0601196E-001
 4.1000671E+001, 4.9290812E+001,-6.9875544E+000,-4.4914747E+001, 6.1679122E-003, 3.0332560E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6286484E+000,-2.6052907E+000, 1.0790000E-003, 1.0738378E-001
 4.2000404E+001, 4.8160412E+001,-6.1569026E+000,-4.0927369E+001, 1.2233067E-002, 3.0847896E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3831204E-001, 1.0884043E+000, 1.0790000E-003, 1.0879248E-001
 4.3000820E+001, 4.8190550E+001,-4.6722666E+000,-4.4289734E+001,-4.5278934E-002, 2.9703668E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.5465872E-001,-8.1669994E-001, 1.0790000E-003, 1.1024001E-001
 4.4000732E+001, 4.8810709E+001,-4.4272489E+000,-4.5832102E+001,-3.0788026E-002, 2.9953355E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5096097E+000,-1.4793999E+000, 1.0790000E-003, 1.1172796E-001
 4.5001225E+001, 4.7399537E+001,-3.9813815E+000,-4.1421860E+001,-4.5234449E-002, 2.9014477E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9377661E+000, 1.9510902E+000, 1.0790000E-003, 1.1325777E-001
 4.6001713E+001, 2.3239034E+001,-1.7607458E+000,-3.6604240E+001,-1.6986845E-002, 2.8456499E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5119305E+001,-1.5142910E+001, 1.0790000E-003, 1.1483183E-001
 4.7000355E+001, 1.4491829E-002,-4.9287376E-003,-9.9826592E+000,-1.2478958E-002, 2.4330680E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0061007E+001,-9.9855508E+000, 1.0790000E-003, 1.1645242E-001
 4.8004940E+001, 2.7657279E-005,-9.7054545E-005,-9.0178134E-001,-3.5767553E-004, 2.0136149E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.1139594E-001,-9.0218828E-001, 1.0790000E-003, 1.1812489E-001
 4.9011116E+001, 0.0000000E+000,-9.2498441E-005,-3.3399389E-001,-1.2256731E-004, 1.5896890E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3940101E-001,-3.3419306E-001, 1.0790000E-003, 1.1985138E-001
 5.0002514E+001, 0.0000000E+000,-7.3749495E-005,-1.0565056E-001,-1.5456563E-004, 1.4480887E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0912323E-001,-1.0586439E-001, 1.0790000E-003, 1.2162073E-001
 5.1004658E+001, 0.0000000E+000,-5.8282006E-005,-5.4062019E-002,-9.2890845E-005, 1.3244944E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.7120134E-002,-5.4199947E-002, 1.0790000E-003, 1.2343594E-001
 5.2010159E+001, 0.0000000E+000,-5.0818057E-005,-5.3830122E-002,-6.9679248E-005, 1.2405753E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.6706745E-002,-5.3938214E-002, 1.0790000E-003, 1.2532234E-001
 5.3009014E+001, 0.0000000E+000,-4.6391132E-005,-9.6492827E-003,-5.9540869E-005, 1.1415122E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3462099E-002,-9.7437995E-003, 1.0790000E-003, 1.2726373E-001
 5.4000565E+001, 0.0000000E+000,-4.5310193E-005,-5.5598861E-003,-5.1259653E-005, 1.1647747E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.6764975E-003,-5.6448082E-003, 1.0790000E-003, 1.2925911E-001
 5.5001934E+001, 0.0000000E+000,-4.2764564E-005,-3.6737339E-003,-3.9736663E-005, 1.1440293E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6432402E-003,-3.7447948E-003, 1.0790000E-003, 1.3131822E-001
 5.6010319E+001, 0.0000000E+000,-3.9644331E-005,-2.3179193E-003,-3.6477086E-005, 1.1696907E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5362504E-003,-2.3823438E-003, 1.0790000E-003, 1.3346127E-001
 5.7005180E+001, 0.0000000E+000,-3.6007419E-005,-2.7711615E-003,-3.1864542E-005, 1.1670268E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.2723027E-003,-2.8273632E-003, 1.0790000E-003, 1.3567417E-001
 5.8000942E+001, 0.0000000E+000,-3.2243614E-005,-1.2886492E-003,-2.8882742E-005, 1.1807896E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2186563E-003,-1.3379677E-003, 1.0790000E-003, 1.3794454E-001
 5.9003746E+001, 0.0000000E+000,-2.8620815E-005,-8.9661810E-004,-2.6067084E-005, 1.2151477E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6718252E-003,-9.3915452E-004, 1.0790000E-003, 1.4030716E-001
 6.0000000E+001, 0.0000000E+000,-2.5140349E-005,-4.5532862E-004,-2.3258974E-005, 1.2269639E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3580051E-003,-4.9145831E-004, 1.0790000E-003, 1.4275943E-001
