s,Pa,Pa,Pa,Pa,Pa,Pa,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C
 7.0003202E+001,-3.1178058E+001,-4.8507560E+001,-5.1858420E+001,-5.5545318E+001,-6.4025550E+001,-8.4590336E+001, 4.0147468E+000, 1.9793484E-040, 1.0685878E+000, 4.7312809E-036, 4.1755774E+000, 1.5203036E-030, 3.2928340E+000, 2.0000570E+001, 2.2066287E+000, 4.9290474E-018, 3.0128452E+000, 7.8230561E-020, 9.1707764E-001, 9.7200678E-019, 2.1697658E+000, 2.0000075E+001, 8.7446189E-001, 6.3327667E-002, 1.0523618E+000, 8.8619281E-002, 1.3558376E-004, 1.1978222E+000, 1.5551479E-001, 2.7244240E-001, 1.9998197E+001, 1.2555461E+000, 9.2355289E-004, 1.0689799E+000, 7.0387217E-004, 1.0928765E+000, 4.9723077E-004, 1.0821710E+000, 1.8532832E-001, 1.9970940E+001, 1.0322127E+000, 1.8344340E-002, 8.3937476E-001, 1.6535056E-002, 1.1757768E-002, 4.7728575E-001, 3.0787812E-002,-6.8722843E-001, 2.7076475E-001, 1.9969270E+001, 1.1098579E+000, 4.4964530E+000, 1.0283353E+000, 4.9098223E+000, 1.1097824E+000, 4.6823099E+000, 4.0367345E-001, 7.4889095E-002, 2.0004037E+001, 3.1394233E+000, 1.3572376E-001, 3.0131044E+000, 1.5572615E-001, 1.8357845E-001, 2.7846216E+000, 1.4127828E-001,-2.7971330E+000, 1.9966954E+001, 2.3539836E+000, 2.2298177E-001, 2.5304971E+000, 1.7008792E-001, 2.2675591E+000, 3.0539580E-001,-2.4715159E+000, 1.9962640E+001, 2.1284135E+000, 2.9050315E+000, 2.1383055E+000, 2.8515759E+000, 2.1013166E+000, 3.0423680E+000,-1.3177238E+000, 1.9985408E+001
 8.0000855E+001,-3.1198966E+001,-4.8485101E+001,-5.1933807E+001,-5.5566612E+001,-6.4058115E+001,-8.4629204E+001, 4.0090491E+000, 5.8217323E-041, 1.0871428E+000, 1.5282302E-036, 4.1761698E+000, 3.8668829E-031, 3.2908522E+000, 2.0000450E+001, 2.2446017E+000, 1.4082426E-018, 2.9121686E+000, 2.5710239E-020, 9.5768506E-001, 3.4106718E-019, 2.1902011E+000, 1.9999983E+001, 9.6232034E-001, 1.6922750E-003, 1.0509196E+000, 1.0607269E-003, 1.0784841E-004, 1.2408948E+000, 7.3891121E-002, 2.3526450E-001, 1.9998489E+001, 1.2331272E+000, 8.5281229E-004, 1.0399323E+000, 7.5718604E-004, 1.0509542E+000, 5.7760524E-004, 1.0107846E+000, 1.4686522E-001, 1.9971242E+001, 1.0535743E+000, 1.9950665E-002, 9.2141958E-001, 2.6353549E-002, 2.2032679E-002, 5.0827271E-001, 4.1545028E-002,-7.1175183E-001, 3.0636119E-001, 1.9969119E+001, 1.2849643E+000, 4.1462992E+000, 1.0552475E+000, 4.3917948E+000, 1.2108332E+000, 4.4372401E+000, 4.4897902E-001, 1.4134979E-001, 2.0001190E+001, 3.1448449E+000, 1.1812646E-001, 2.9866653E+000, 1.2918398E-001, 1.5014610E-001, 2.8094895E+000, 1.2165428E-001,-2.8446164E+000, 1.9965748E+001, 2.3521260E+000, 4.0905906E-001, 2.4940741E+000, 3.2279781E-001, 2.2380073E+000, 6.0578268E-001,-2.4011473E+000, 1.9963240E+001, 2.1024298E+000, 3.4597246E+000, 2.1113660E+000, 3.5992134E+000, 2.0446488E+000, 3.5037653E+000,-1.3182985E+000, 1.9984562E+001
 9.0002526E+001,-3.1204856E+001,-4.8507217E+001,-5.1910135E+001,-5.5569728E+001,-6.4092358E+001,-8.4639574E+001, 3.9981813E+000, 2.0570991E-041, 1.0586564E+000, 4.0611481E-037, 4.1572971E+000, 2.3311205E-031, 3.2761398E+000, 2.0000439E+001, 2.1491548E+000, 7.4105392E-018, 2.9206263E+000, 1.0588676E-019, 8.6081946E-001, 1.3632906E-018, 1.9910916E+000, 1.9999887E+001, 9.8288539E-001, 1.9918929E-003, 1.0808553E+000, 3.4091016E-003, 2.5899153E-004, 1.1790428E+000, 4.9016899E-002, 2.7773400E-001, 1.9997687E+001, 1.2303278E+000, 1.5016591E-003, 9.7878499E-001, 1.1905002E-003, 1.0273318E+000, 8.3320262E-004, 1.0064429E+000, 1.4367332E-001, 1.9971330E+001, 1.0401852E+000, 2.6293259E-002, 9.1518884E-001, 2.9791116E-002, 2.0119750E-002, 5.0472540E-001, 6.1594164E-002,-7.0298411E-001, 3.0217870E-001, 1.9969132E+001, 1.2249810E+000, 5.8954495E+000, 9.7360538E-001, 6.1512648E+000, 1.0437722E+000, 5.3045101E+000, 3.9118648E-001, 9.0453587E-002, 2.0003033E+001, 3.1576990E+000, 1.5787999E-001, 2.9992493E+000, 1.7559827E-001, 1.9985113E-001, 2.8341157E+000, 1.5800427E-001,-2.7885824E+000, 1.9965776E+001, 2.3502605E+000, 4.6021015E-001, 2.4846439E+000, 3.5670046E-001, 2.2657827E+000, 6.4658798E-001,-2.4344399E+000, 1.9963966E+001, 2.1292503E+000, 3.3410593E+000, 2.1260520E+000, 3.1449313E+000, 2.1038795E+000, 3.1490123E+000,-1.3169820E+000, 1.9983586E+001
 1.0000018E+002,-3.1260945E+001,-4.8568515E+001,-5.1940245E+001,-5.5633323E+001,-6.4065945E+001,-8.4671165E+001, 4.0117090E+000, 2.8686306E-040, 1.0648307E+000, 6.2736664E-036, 4.1704440E+000, 2.3138021E-030, 3.2885796E+000, 2.0000561E+001, 2.1711068E+000, 2.5198552E-017, 2.9345914E+000, 4.9597745E-019, 9.3040423E-001, 6.0705590E-018, 2.1396059E+000, 1.9999985E+001, 9.6048009E-001, 4.0499720E-004, 1.0185770E+000, 4.1586161E-004, 7.8986776E-005, 1.1813996E+000, 1.3503694E-001, 2.5955375E-001, 1.9997717E+001, 1.2435790E+000, 1.2815398E-003, 1.0496950E+000, 1.0673510E-003, 1.0593218E+000, 7.5512722E-004, 1.0861321E+000, 1.9274407E-001, 1.9971124E+001, 1.0292230E+000, 4.1478042E-002, 8.6797146E-001, 4.4199460E-002, 2.7815996E-002, 4.8668736E-001, 7.5466888E-002,-6.8279794E-001, 3.2238782E-001, 1.9969277E+001, 1.1940658E+000, 6.5233688E+000, 9.8474689E-001, 7.1918860E+000, 1.1210113E+000, 6.4267190E+000, 3.6528318E-001, 3.7477843E-002, 2.0005250E+001, 3.1281127E+000, 1.8667925E-001, 2.9689526E+000, 2.1620822E-001, 2.4169203E-001, 2.8312069E+000, 1.9175693E-001,-2.8363286E+000, 1.9965743E+001, 2.4075168E+000, 3.9252339E-001, 2.4758251E+000, 3.2058489E-001, 2.3128064E+000, 6.0562353E-001,-2.5113204E+000, 1.9963813E+001, 2.1669561E+000, 3.3569091E+000, 2.1665279E+000, 3.2428299E+000, 2.1139833E+000, 3.6470354E+000,-1.3351390E+000, 1.9983343E+001
 1.1000319E+002,-3.1152556E+001,-4.8492714E+001,-5.1939313E+001,-5.5604499E+001,-6.4027561E+001,-8.4663276E+001, 4.0185835E+000, 9.2005323E-042, 1.0669042E+000, 1.6436292E-037, 4.1894324E+000, 3.2783553E-032, 3.2944376E+000, 2.0000353E+001, 2.1428143E+000, 7.0059977E-018, 2.8142837E+000, 1.1999477E-019, 9.9204702E-001, 1.5193750E-018, 2.1915257E+000, 1.9999865E+001, 9.1024758E-001, 7.3726818E-002, 1.0005041E+000, 3.6856469E-002, 5.5453630E-004, 1.1801286E+000, 2.9259544E-001, 2.7434052E-001, 1.9999479E+001, 1.2096650E+000, 1.3049681E-003, 1.0170489E+000, 1.0329721E-003, 1.0399264E+000, 8.4785463E-004, 1.0341783E+000, 1.8672442E-001, 1.9971269E+001, 1.0525114E+000, 2.5201788E-002, 9.1587061E-001, 2.8100669E-002, 2.4118598E-002, 4.7692038E-001, 4.1746436E-002,-6.9345776E-001, 3.2295987E-001, 1.9969114E+001, 1.2197767E+000, 5.6312835E+000, 1.0429720E+000, 6.0098588E+000, 1.1668465E+000, 6.1550902E+000, 4.3602409E-001, 6.0084585E-002, 2.0004074E+001, 3.1251887E+000, 1.9217587E-001, 3.0125749E+000, 1.9317149E-001, 2.1786311E-001, 2.7679944E+000, 1.9015549E-001,-2.7991132E+000, 1.9965914E+001, 2.3923070E+000, 5.2709717E-001, 2.5090811E+000, 5.6247674E-001, 2.2635564E+000, 7.1586283E-001,-2.4685611E+000, 1.9963323E+001, 2.1918570E+000, 4.5634495E+000, 2.2046790E+000, 4.7389431E+000, 2.1804708E+000, 4.6280013E+000,-1.3704842E+000, 1.9985020E+001
 1.2000281E+002,-3.1236999E+001,-4.8540483E+001,-5.1903645E+001,-5.5596891E+001,-6.4048252E+001,-8.4635507E+001, 3.9847869E+000, 4.1421188E-040, 1.0542472E+000, 8.7497196E-036, 4.1477974E+000, 3.3266116E-030, 3.2690095E+000, 2.0000688E+001, 2.1620961E+000, 7.5823811E-018, 3.0816172E+000, 1.1676479E-019, 7.6715271E-001, 1.0755824E-018, 1.9735143E+000, 2.0000140E+001, 8.8561214E-001, 2.1497838E-002, 9.1445209E-001, 1.0792579E-003, 1.2271798E-004, 1.1729076E+000, 1.5281005E-002, 2.7891528E-001, 1.9998085E+001, 1.1415602E+000, 1.2235287E-003, 9.7235650E-001, 1.4430972E-003, 1.0600791E+000, 1.0060758E-003, 8.9330699E-001, 1.9680549E-001, 1.9971394E+001, 1.0487051E+000, 4.9662993E-002, 9.1126557E-001, 5.8867007E-002, 4.3009932E-002, 4.8653004E-001, 1.0461853E-001,-7.2557844E-001, 2.5020871E-001, 1.9969092E+001, 1.1776038E+000, 5.6431682E+000, 9.7864535E-001, 6.1889818E+000, 1.0430017E+000, 6.2027162E+000, 3.9634839E-001, 4.4522482E-002, 2.0000297E+001, 3.1300155E+000, 2.0189239E-001, 3.0016271E+000, 2.2851583E-001, 2.5117384E-001, 2.7485707E+000, 2.1512658E-001,-2.8122630E+000, 1.9965570E+001, 2.4144431E+000, 5.4431522E-001, 2.4837963E+000, 4.3235464E-001, 2.2839063E+000, 7.2890920E-001,-2.4848178E+000, 1.9963923E+001, 2.2150352E+000, 4.5082334E+000, 2.1764561E+000, 4.2823862E+000, 2.2083716E+000, 4.5342292E+000,-1.3170286E+000, 1.9985391E+001
 1.3000243E+002,-3.1202717E+001,-4.8475892E+001,-5.1940903E+001,-5.5599541E+001,-6.4042615E+001,-8.4651779E+001, 4.0055132E+000, 1.5158793E-040, 1.0817116E+000, 3.7121744E-036, 4.1681469E+000, 8.5869700E-031, 3.2861974E+000, 2.0000577E+001, 2.1940315E+000, 6.1409646E-018, 3.0537146E+000, 1.0727388E-019, 9.4661741E-001, 1.5352429E-018, 2.1299531E+000, 2.0000108E+001, 8.7996568E-001, 1.6770753E-003, 9.2760966E-001, 2.9218786E-003, 2.1360763E-004, 1.1988766E+000, 1.1286001E-001, 2.3047795E-001, 1.9998021E+001, 1.2450949E+000, 2.1195285E-003, 1.0319314E+000, 1.5590415E-003, 1.0794943E+000, 1.3413222E-003, 1.0536040E+000, 1.6061193E-001, 1.9970941E+001, 1.0388275E+000, 2.7447035E-002, 9.1538471E-001, 2.4658450E-002, 1.9016790E-002, 5.1611059E-001, 2.8815256E-002,-7.1202655E-001, 2.7729520E-001, 1.9969320E+001, 1.1308591E+000, 7.6178912E+000, 9.9965694E-001, 7.9227811E+000, 1.0722654E+000, 7.3954186E+000, 3.6976958E-001, 8.4126213E-002, 2.0003481E+001, 3.1243254E+000, 1.4685239E-001, 2.9980824E+000, 1.5606594E-001, 1.7297464E-001, 2.7745739E+000, 1.4397032E-001,-2.8269767E+000, 1.9966002E+001, 2.2997506E+000, 3.7247928E-001, 2.4581995E+000, 2.8790545E-001, 2.2695506E+000, 5.3174561E-001,-2.4170880E+000, 1.9963401E+001, 2.1249169E+000, 5.1209763E+000, 2.1809234E+000, 5.0129602E+000, 2.1734998E+000, 4.7809733E+000,-1.3014867E+000, 1.9985250E+001
 1.4000206E+002,-3.1204509E+001,-4.8510682E+001,-5.1905708E+001,-5.5572721E+001,-6.4111925E+001,-8.4572649E+001, 4.0131946E+000, 8.0710431E-042, 1.0760062E+000, 1.7284482E-037, 4.1680415E+000, 5.5786475E-032, 3.2856504E+000, 2.0000664E+001, 2.2025706E+000, 6.4680578E-018, 2.9691612E+000, 1.0731426E-019, 9.3952876E-001, 1.2883202E-018, 2.2069991E+000, 2.0000147E+001, 9.6564399E-001, 1.8671676E-003, 9.4473869E-001, 1.2697656E-002, 6.3874618E-004, 1.1171532E+000, 7.4457751E-001, 3.1687624E-001, 1.9998246E+001, 1.2320644E+000, 1.4344952E-003, 1.0296814E+000, 1.3308697E-003, 1.0538365E+000, 9.8761349E-004, 1.0166420E+000, 1.7044045E-001, 1.9971036E+001, 1.0526656E+000, 2.0586930E-002, 9.5645046E-001, 3.0541539E-002, 2.6428115E-002, 4.5653792E-001, 3.9468593E-002,-6.6700336E-001, 2.6481247E-001, 1.9969080E+001, 1.2551062E+000, 6.2734933E+000, 1.1172998E+000, 6.0777503E+000, 1.2063071E+000, 6.3247355E+000, 4.2620520E-001, 4.7524390E-002, 2.0002233E+001, 3.1143444E+000, 1.8726948E-001, 2.9632104E+000, 2.0752012E-001, 2.3418841E-001, 2.7953732E+000, 1.9591440E-001,-2.7873835E+000, 1.9965710E+001, 2.3431123E+000, 6.2640522E-001, 2.4347502E+000, 5.5766778E-001, 2.1822065E+000, 9.0990500E-001,-2.4090351E+000, 1.9963435E+001, 2.0855634E+000, 5.0448424E+000, 2.1209385E+000, 5.1821743E+000, 2.1194488E+000, 5.0266859E+000,-1.3198383E+000, 1.9986126E+001
 1.5000168E+002,-3.1137143E+001,-4.8455131E+001,-5.1946047E+001,-5.5587298E+001,-6.4051574E+001,-8.4652434E+001, 4.0211515E+000, 5.0336473E-041, 1.1063688E+000, 1.0823209E-036, 4.1839363E+000, 4.7592849E-031, 3.2989156E+000, 2.0000534E+001, 2.2249932E+000, 5.2685086E-018, 2.9854035E+000, 8.8496021E-020, 1.0915350E+000, 1.3926058E-018, 2.2348183E+000, 2.0000062E+001, 9.0973103E-001, 7.9589541E-002, 9.6859427E-001, 9.1044701E-004, 4.7257529E-004, 1.1549685E+000, 1.1186626E-001, 2.9084395E-001, 1.9997929E+001, 1.1781848E+000, 1.5216138E-003, 9.4087111E-001, 1.0402837E-003, 9.3547927E-001, 9.5422591E-004, 7.4827052E-001, 1.2673001E-001, 1.9971155E+001, 1.0345821E+000, 2.5517147E-002, 9.4440190E-001, 2.7625747E-002, 2.0689635E-002, 4.7875320E-001, 4.2221756E-002,-6.8746671E-001, 3.1247375E-001, 1.9969254E+001, 1.2345683E+000, 6.3943896E+000, 1.0210450E+000, 6.7920331E+000, 1.1762804E+000, 6.8450826E+000, 4.1648995E-001, 8.5972999E-002, 2.0001255E+001, 3.1536392E+000, 1.7812728E-001, 3.0231265E+000, 2.0832513E-001, 2.3561613E-001, 2.8381428E+000, 1.9688487E-001,-2.8142289E+000, 1.9965646E+001, 2.4135029E+000, 7.5896601E-001, 2.4866553E+000, 6.0220031E-001, 2.3228845E+000, 1.0545981E+000,-2.4958992E+000, 1.9964917E+001, 2.1598030E+000, 5.4042607E+000, 2.1545561E+000, 5.1090886E+000, 2.1126664E+000, 4.8757747E+000,-1.2958199E+000, 1.9985095E+001
 1.6000130E+002,-3.1261502E+001,-4.8488729E+001,-5.1987660E+001,-5.5618068E+001,-6.4075019E+001,-8.4710131E+001, 4.0025130E+000, 5.7829075E-041, 1.0798158E+000, 1.3081711E-036, 4.1664833E+000, 4.4777255E-031, 3.2837562E+000, 2.0000495E+001, 2.2121808E+000, 2.8577630E-018, 3.0882055E+000, 3.8482946E-020, 7.6573475E-001, 7.0740306E-019, 2.0447424E+000, 2.0000026E+001, 8.6921536E-001, 2.5091861E-002, 8.5148927E-001, 3.5178579E-002, 7.2053712E-004, 1.1845065E+000, 1.7316879E-001, 2.3864269E-001, 1.9998889E+001, 1.2340811E+000, 1.7818959E-003, 1.0365008E+000, 1.4351062E-003, 1.0353978E+000, 1.1261645E-003, 1.0114786E+000, 1.4301743E-001, 1.9971195E+001, 1.0560118E+000, 4.2905497E-002, 9.5481520E-001, 3.4369979E-002, 2.5801598E-002, 4.5361280E-001, 4.9793929E-002,-6.5958208E-001, 3.4477245E-001, 1.9969231E+001, 1.2429425E+000, 6.8490493E+000, 1.0469023E+000, 6.8178878E+000, 1.1503211E+000, 7.1171515E+000, 4.0228239E-001, 2.9811146E-002, 1.9999446E+001, 3.1026257E+000, 1.7931315E-001, 3.0108497E+000, 1.9967531E-001, 2.5854463E-001, 2.8490288E+000, 1.7522078E-001,-2.7974981E+000, 1.9964973E+001, 2.3540938E+000, 6.6414694E-001, 2.5115931E+000, 5.1458828E-001, 2.2228666E+000, 9.0108506E-001,-2.4431358E+000, 1.9963793E+001, 2.1601444E+000, 5.8344310E+000, 2.2148541E+000, 5.7760976E+000, 2.1646417E+000, 5.5417700E+000,-1.3678056E+000, 1.9985401E+001
 1.7000092E+002,-3.1185989E+001,-4.8490558E+001,-5.1927400E+001,-5.5579862E+001,-6.4047494E+001,-8.4615854E+001, 4.0005473E+000, 1.7107215E-040, 1.0891849E+000, 4.1756118E-036, 4.1642411E+000, 1.2937458E-030, 3.2816385E+000, 2.0000400E+001, 2.1586984E+000, 5.4796200E-018, 2.8915448E+000, 1.0085923E-019, 8.8551059E-001, 1.6409791E-018, 2.0982353E+000, 1.9999827E+001, 9.4352476E-001, 9.2259899E-004, 1.0207742E+000, 2.9099490E-004, 7.7804291E-005, 1.2010647E+000, 6.2483389E-002, 2.3773673E-001, 1.9998051E+001, 1.1818037E+000, 3.1893832E-003, 9.9409035E-001, 2.0267803E-003, 1.0263857E+000, 1.2641682E-003, 9.6048635E-001, 1.5350011E-001, 1.9971194E+001, 1.0128843E+000, 4.0252415E-002, 8.9027972E-001, 4.5156946E-002, 3.6676263E-002, 4.4854242E-001, 6.8378610E-002,-6.8084555E-001, 3.0061430E-001, 1.9969086E+001, 1.1515580E+000, 8.1395914E+000, 9.1181907E-001, 8.8664211E+000, 1.0743050E+000, 8.2926117E+000, 3.9874572E-001, 6.8081292E-002, 2.0003422E+001, 3.1240791E+000, 2.0249731E-001, 2.9541386E+000, 2.2257290E-001, 2.6979562E-001, 2.8082504E+000, 2.1582678E-001,-2.8408197E+000, 1.9964908E+001, 2.3285264E+000, 3.8553185E-001, 2.4947106E+000, 3.5421546E-001, 2.2600913E+000, 6.1080841E-001,-2.4533370E+000, 1.9962767E+001, 2.1276115E+000, 4.8386680E+000, 2.1556727E+000, 4.5518916E+000, 2.0547999E+000, 4.8084732E+000,-1.3324099E+000, 1.9985112E+001
 1.8000055E+002,-3.1208721E+001,-4.8487637E+001,-5.1973515E+001,-5.5612200E+001,-6.4020606E+001,-8.4587805E+001, 4.0220248E+000, 4.5520870E-041, 1.0793036E+000, 9.3852070E-037, 4.1812108E+000, 5.2898216E-031, 3.2966087E+000, 2.0000512E+001, 2.2310438E+000, 2.9272454E-018, 2.9370396E+000, 5.0914087E-020, 9.7989434E-001, 7.3430023E-019, 2.1904324E+000, 2.0000037E+001, 9.2080609E-001, 5.3385112E-004, 9.5185588E-001, 7.2294224E-003, 4.7192408E-004, 1.2323710E+000, 5.3192213E-002, 2.5357392E-001, 1.9998021E+001, 1.2480723E+000, 1.7164601E-003, 1.0428790E+000, 1.2562797E-003, 1.0357880E+000, 9.4009415E-004, 1.0660369E+000, 1.8159585E-001, 1.9971165E+001, 1.0570326E+000, 9.7030676E-002, 7.9211623E-001, 9.2527292E-002, 5.7533412E-002, 4.5171347E-001, 1.4894579E-001,-6.6868143E-001, 2.5341979E-001, 1.9969291E+001, 1.1093892E+000, 8.9372910E+000, 1.0305423E+000, 9.3081207E+000, 1.0620583E+000, 8.0983519E+000, 4.3306521E-001, 2.9700964E-002, 2.0007281E+001, 3.1369786E+000, 2.6713629E-001, 2.9948554E+000, 2.8804995E-001, 3.3142377E-001, 2.7483067E+000, 2.6320344E-001,-2.8371699E+000, 1.9966072E+001, 2.3728588E+000, 4.7109082E-001, 2.4745819E+000, 3.9376756E-001, 2.2322931E+000, 6.3429746E-001,-2.4297872E+000, 1.9962442E+001, 2.1723844E+000, 3.9783575E+000, 2.1547319E+000, 3.6895945E+000, 2.1204917E+000, 4.2460358E+000,-1.3679497E+000, 1.9980642E+001
 1.9000017E+002,-3.1163457E+001,-4.8507962E+001,-5.1939110E+001,-5.5594164E+001,-6.4009594E+001,-8.4584298E+001, 4.0102707E+000, 3.4408586E-040, 1.0857597E+000, 7.0785677E-036, 4.1774068E+000, 2.7992435E-030, 3.2888344E+000, 2.0000509E+001, 2.2530416E+000, 1.0912655E-017, 2.9463017E+000, 1.7334738E-019, 1.0420506E+000, 2.0930517E-018, 2.2927277E+000, 2.0000060E+001, 9.6332602E-001, 9.3806074E-005, 9.9255655E-001, 1.0097953E-002, 5.2098336E-005, 1.2381907E+000, 8.8198163E-002, 2.6306635E-001, 1.9997938E+001, 1.1940643E+000, 1.7200284E-003, 1.0032691E+000, 1.4246102E-003, 9.7497518E-001, 1.1860001E-003, 1.0005645E+000, 1.7325908E-001, 1.9971127E+001, 1.0924463E+000, 6.0367663E-002, 8.3618949E-001, 4.2850471E-002, 2.8228487E-002, 4.8848843E-001, 1.1197553E-001,-7.2652201E-001, 2.9887828E-001, 1.9969200E+001, 1.1158673E+000, 8.2162118E+000, 1.0294558E+000, 8.3877405E+000, 1.1011232E+000, 7.6278036E+000, 4.5765010E-001, 1.1942282E-001, 2.0005234E+001, 3.1100490E+000, 2.2738736E-001, 2.9620073E+000, 2.4122112E-001, 2.6485756E-001, 2.7571519E+000, 2.3907763E-001,-2.7784212E+000, 1.9965771E+001, 2.3363082E+000, 5.0845212E-001, 2.4721013E+000, 3.9963003E-001, 2.2355852E+000, 7.3127508E-001,-2.4054293E+000, 1.9962711E+001, 2.1396491E+000, 4.6177570E+000, 2.2050558E+000, 4.3185141E+000, 2.0783607E+000, 4.8391575E+000,-1.4064248E+000, 1.9981846E+001
 2.0000339E+002,-3.1195937E+001,-4.8428473E+001,-5.1935473E+001,-5.5578310E+001,-6.4037566E+001,-8.4583535E+001, 4.0183343E+000, 1.5536951E-039, 1.0724333E+000, 3.2322554E-035, 4.1870699E+000, 1.4825774E-029, 3.2966762E+000, 2.0000440E+001, 2.1896488E+000, 5.2658028E-018, 2.9906451E+000, 8.2767759E-020, 1.0696455E+000, 1.3286843E-018, 2.2033347E+000, 2.0000065E+001, 9.0500157E-001, 2.2865110E-003, 1.0035384E+000, 1.7465291E-002, 1.7766099E-003, 1.2480576E+000, 1.6162248E-001, 2.5675824E-001, 1.9997706E+001, 1.2251060E+000, 9.9285691E-004, 1.0894203E+000, 9.0669446E-004, 1.0610946E+000, 6.1462284E-004, 1.0346885E+000, 1.3880785E-001, 1.9971127E+001, 1.0652155E+000, 6.8825831E-002, 8.4047142E-001, 6.3161871E-002, 4.1032222E-002, 5.3048708E-001, 1.0230104E-001,-7.3709596E-001, 2.8955042E-001, 1.9969305E+001, 1.2332880E+000, 7.7717538E+000, 1.0426355E+000, 8.1189569E+000, 1.1256942E+000, 7.8884684E+000, 4.8952172E-001, 6.9791602E-002, 2.0005209E+001, 3.2206043E+000, 2.6847865E-001, 3.0095375E+000, 2.8530962E-001, 3.2746573E-001, 2.8816474E+000, 2.7304673E-001,-2.8785297E+000, 1.9965853E+001, 2.3914795E+000, 7.5230922E-001, 2.5294594E+000, 6.5855648E-001, 2.2756712E+000, 1.1203171E+000,-2.4547289E+000, 1.9963555E+001, 2.1533632E+000, 4.7470684E+000, 2.1760606E+000, 4.7642909E+000, 2.0915456E+000, 4.7251408E+000,-1.2785639E+000, 1.9981450E+001
 2.1000302E+002,-3.1254657E+001,-4.8555197E+001,-5.1924492E+001,-5.5626224E+001,-6.4099284E+001,-8.4652528E+001, 4.0253859E+000, 3.5221151E-038, 1.0954630E+000, 8.6028136E-034, 4.1831730E+000, 4.5197477E-028, 3.2993439E+000, 2.0000254E+001, 2.2520197E+000, 1.6232015E-016, 2.9223751E+000, 3.9129864E-018, 1.0120543E+000, 3.0115227E-017, 2.2599484E+000, 1.9999760E+001, 8.8426016E-001, 2.0912312E-001, 9.1924563E-001, 2.6235495E-001, 7.8169615E-003, 1.1771711E+000, 4.5120930E-001, 2.6578918E-001, 1.9999667E+001, 1.1518129E+000, 1.6112729E-003, 9.3008103E-001, 1.1723541E-003, 9.6228376E-001, 9.6659048E-004, 9.4524197E-001, 1.8771504E-001, 1.9971172E+001, 1.0067956E+000, 4.4413018E-002, 9.2227696E-001, 3.7026976E-002, 2.8937633E-002, 3.9123263E-001, 4.7882285E-002,-6.5043075E-001, 2.8494634E-001, 1.9969232E+001, 1.2120669E+000, 6.4799512E+000, 1.0852620E+000, 6.6382481E+000, 1.1473589E+000, 7.1223756E+000, 4.6769980E-001, 1.0102848E-001, 1.9998939E+001, 3.1554133E+000, 2.3698198E-001, 2.9768169E+000, 2.5068446E-001, 2.8627084E-001, 2.7628667E+000, 2.4006553E-001,-2.8066375E+000, 1.9965110E+001, 2.3069250E+000, 9.9562867E-001, 2.4601095E+000, 8.3331989E-001, 2.2399804E+000, 1.3703599E+000,-2.4037911E+000, 1.9964911E+001, 2.2047261E+000, 6.0564561E+000, 2.1327720E+000, 5.8770268E+000, 2.1477232E+000, 5.4653636E+000,-1.3231387E+000, 1.9985070E+001
 2.2000264E+002,-3.1227161E+001,-4.8567382E+001,-5.1944721E+001,-5.5624131E+001,-6.4085445E+001,-8.4697318E+001, 4.0134332E+000, 5.3319558E-039, 1.0859105E+000, 1.1791597E-034, 4.1722170E+000, 2.7842200E-029, 3.2916472E+000, 2.0000480E+001, 2.2089025E+000, 9.8210892E-018, 2.9775182E+000, 1.8436373E-019, 9.4113316E-001, 1.9528831E-018, 2.1443413E+000, 1.9999890E+001, 9.0201809E-001, 6.6101423E-005, 9.9046565E-001, 1.2160520E-003, 4.8121843E-004, 1.2189391E+000, 1.0735392E-001, 2.8773586E-001, 2.0000761E+001, 1.2465030E+000, 2.0265541E-003, 1.0023587E+000, 1.7306440E-003, 1.0004292E+000, 1.1642991E-003, 9.8514756E-001, 1.3800989E-001, 1.9971043E+001, 1.0422291E+000, 4.2010072E-002, 9.1537519E-001, 3.7207655E-002, 2.1224756E-002, 4.6307562E-001, 9.5838561E-002,-6.8963790E-001, 2.8863034E-001, 1.9969225E+001, 1.1209663E+000, 8.1663352E+000, 9.7126775E-001, 8.8376074E+000, 1.0852226E+000, 7.9704940E+000, 3.9518871E-001, 3.2099235E-002, 2.0002926E+001, 3.0756032E+000, 2.3535059E-001, 2.9976388E+000, 2.6619382E-001, 3.2813463E-001, 2.7942326E+000, 2.3369864E-001,-2.7590318E+000, 1.9965262E+001, 2.3678620E+000, 5.8232193E-001, 2.4886526E+000, 4.4012315E-001, 2.2806699E+000, 7.8443720E-001,-2.4391196E+000, 1.9964440E+001, 2.1593881E+000, 4.6553645E+000, 2.1500869E+000, 4.6309469E+000, 2.1693458E+000, 5.1833023E+000,-1.2965907E+000, 1.9984840E+001
