s,Pa,Pa,Pa,Pa,Pa,Pa,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C
 7.0001450E+001,-2.3720926E+000,-3.9095963E+000,-4.1884904E+000,-5.2330233E+000,-6.6878762E+000,-8.4852798E+000, 1.2000552E+000, 1.3751442E-042, 3.3562314E-001, 6.8202460E-038, 1.2362941E+000, 3.0300400E-030, 9.4521243E-001, 2.0006628E+001, 4.8775912E-001, 5.7957891E-018, 6.9061221E-001, 6.0992200E-020, 2.4248260E-001, 1.9475475E-014, 5.2086368E-001, 2.0113309E+001, 2.6937385E-001, 4.5943666E+001, 7.8651403E-001, 1.2315444E+002, 1.1340672E+002, 5.5791604E-001, 8.8690602E+001, 1.7249399E-001, 3.9703891E+001, 2.7361101E-001, 6.8006829E-003, 2.1449087E-001, 3.3122739E-003, 2.7700799E-001, 3.0505632E-003, 2.1255662E-001, 6.5159796E-002, 1.9977027E+001, 2.6215244E-001, 4.4587354E-001, 2.1381292E-001, 3.6605916E-001, 3.5825163E-001, 1.3859905E-001, 1.1252584E+000,-1.7061727E-001, 9.5088716E-002, 2.0113312E+001, 5.6537555E-001, 2.9815713E+001, 5.6069164E-001, 2.6125487E+001, 6.3362981E-001, 2.6898703E+001, 1.1245045E-001, 3.2718921E-002, 2.2754846E+001, 9.3026207E-001, 4.8590768E+000, 9.0539593E-001, 5.8554320E+000, 7.6628474E+000, 8.3648075E-001, 5.0811869E+000,-8.2995975E-001, 2.0144591E+001, 7.2555272E-001, 1.2584047E+001, 7.3944254E-001, 7.7058587E+000, 6.8254268E-001, 1.7354173E+001,-7.3208971E-001, 2.0479024E+001, 5.9250551E-001, 2.4198366E+001, 7.0816913E-001, 2.5204151E+001, 7.7733870E-001, 2.3887155E+001,-4.3384429E-001, 2.2594519E+001
 8.0000623E+001,-2.4751724E+000,-4.0097230E+000,-4.2959435E+000,-5.3358319E+000,-6.7860710E+000,-8.5818342E+000, 1.1986310E+000, 1.7271168E-043, 2.9579649E-001, 4.9607587E-039, 1.2322154E+000, 1.6385433E-031, 9.4171577E-001, 2.0006592E+001, 4.7600606E-001, 4.4652325E-018, 6.8883621E-001, 7.8253632E-020, 2.8105209E-001, 6.0958629E-016, 5.9128588E-001, 2.0111312E+001, 2.8222189E-001, 3.7228399E+001, 8.2769117E-001, 1.2091763E+002, 1.1224672E+002, 5.3739632E-001, 8.4329150E+001, 1.9008195E-001, 3.7083705E+001, 2.5453595E-001, 3.3797573E-003, 2.7322890E-001, 2.5151244E-003, 2.8617689E-001, 2.6136863E-003, 2.6836779E-001, 7.1021662E-002, 1.9978180E+001, 2.5337491E-001, 7.6821031E-001, 1.9503591E-001, 3.9463706E-001, 1.6173522E-001, 1.8329712E-001, 2.1207782E+000,-1.7355652E-001, 6.8463997E-002, 2.0059436E+001, 5.5365049E-001, 2.5228635E+001, 5.1866706E-001, 2.4719917E+001, 5.6657140E-001, 2.5562062E+001, 4.8326266E-002, 1.2519113E-002, 2.2647351E+001, 8.5216399E-001, 5.0358752E+000, 8.7247968E-001, 6.5839791E+000, 7.7374995E+000, 8.0037953E-001, 5.3068754E+000,-8.0683365E-001, 2.0161738E+001, 7.0565070E-001, 7.0729003E+000, 7.3329139E-001, 4.3005102E+000, 6.6834968E-001, 1.1843032E+001,-7.2452193E-001, 2.0419169E+001, 6.9759824E-001, 2.5912756E+001, 7.3962783E-001, 2.6361194E+001, 7.7327469E-001, 2.5434660E+001,-4.3243956E-001, 2.2911874E+001
 9.0003411E+001,-2.5529166E+000,-4.0895181E+000,-4.3779238E+000,-5.4192173E+000,-6.8680659E+000,-8.6634144E+000, 1.1960697E+000, 4.8989928E-044, 3.1559021E-001, 4.4693388E-039, 1.2341880E+000, 2.3619417E-031, 9.3983514E-001, 2.0006853E+001, 5.1888900E-001, 1.3005297E-017, 6.8769325E-001, 2.0344807E-019, 2.8399709E-001, 3.7107367E-015, 6.0686272E-001, 2.0113761E+001, 2.8371863E-001, 4.6232578E+001, 7.6380973E-001, 1.1567104E+002, 9.0584890E+001, 5.5032152E-001, 7.5814151E+001, 1.5487766E-001, 3.8774378E+001, 2.8943917E-001, 8.4157576E-003, 2.3456653E-001, 3.9961963E-003, 2.2843428E-001, 2.3862184E-003, 1.1439983E-001, 4.6149259E-002, 1.9977561E+001, 2.6040170E-001, 7.0466363E-001, 2.4494215E-001, 9.0925851E-001, 3.5901926E-001, 1.7209821E-001, 2.2544811E+000,-1.8370384E-001, 6.1206928E-002, 2.0060680E+001, 5.4218648E-001, 3.0114246E+001, 5.1463161E-001, 2.4735091E+001, 5.8104469E-001, 2.3231495E+001, 8.3039700E-002, 3.4104969E-002, 2.2443244E+001, 9.1240847E-001, 3.9129062E+000, 8.9798137E-001, 5.4575615E+000, 7.8529978E+000, 8.5904107E-001, 4.5898092E+000,-8.5700472E-001, 2.0137194E+001, 6.9568826E-001, 1.0255673E+001, 7.1838565E-001, 5.3552404E+000, 6.4978175E-001, 1.2132186E+001,-7.2465898E-001, 2.0467167E+001, 6.6328896E-001, 2.5416691E+001, 7.3620067E-001, 2.6820209E+001, 8.0294289E-001, 2.7894015E+001,-4.4316818E-001, 2.3256627E+001
 1.0000258E+002,-2.4924928E+000,-4.0249640E+000,-4.3060009E+000,-5.3507122E+000,-6.7993607E+000,-8.5925858E+000, 1.2030040E+000, 8.4500451E-044, 3.1241348E-001, 4.8135805E-039, 1.2428501E+000, 6.4054514E-032, 9.4859349E-001, 2.0007099E+001, 4.5282986E-001, 9.9661617E-018, 6.2172581E-001, 2.2397276E-019, 2.4106506E-001, 2.8419552E-014, 5.1170186E-001, 2.0118417E+001, 2.7444445E-001, 4.4466185E+001, 8.0583237E-001, 1.1681212E+002, 1.0474522E+002, 5.4765941E-001, 8.0729863E+001, 1.7667731E-001, 3.9857062E+001, 2.9564576E-001, 8.3431936E-003, 2.4183912E-001, 5.8317308E-003, 2.4185168E-001, 7.1751721E-003, 2.2294917E-001, 7.3004139E-002, 1.9979573E+001, 2.4095277E-001, 1.0571277E+000, 2.3290689E-001, 1.7022137E+000, 8.9918744E-001, 1.9471469E-001, 3.3269641E+000,-1.8058883E-001, 3.6761496E-002, 2.0080561E+001, 5.5586104E-001, 2.8162284E+001, 4.8794175E-001, 2.5932431E+001, 5.8142598E-001, 2.6758066E+001,-2.6101694E-003, 4.1032645E-002, 2.2653630E+001, 9.0827114E-001, 5.9651023E+000, 8.4973643E-001, 6.8356856E+000, 7.8471071E+000, 8.2727132E-001, 6.5411852E+000,-8.3502904E-001, 2.0187029E+001, 6.8051199E-001, 7.0015012E+000, 7.1851124E-001, 6.1859405E+000, 6.3844955E-001, 8.9888208E+000,-6.8747065E-001, 2.0305054E+001, 6.7722704E-001, 2.7858285E+001, 7.1516724E-001, 2.7659668E+001, 7.6526683E-001, 2.6645705E+001,-4.2256550E-001, 2.3254251E+001
 1.1000176E+002,-2.4595867E+000,-3.9971583E+000,-4.2774266E+000,-5.3230930E+000,-6.7639965E+000,-8.5575852E+000, 1.2067185E+000, 3.6842236E-042, 3.2854614E-001, 4.8720507E-038, 1.2457508E+000, 4.2278188E-030, 9.4967833E-001, 2.0007486E+001, 4.7134998E-001, 1.2276815E-017, 6.5375037E-001, 1.8136439E-019, 2.4698589E-001, 1.3768778E-015, 5.2527439E-001, 2.0120428E+001, 3.0103931E-001, 3.7197238E+001, 8.3295136E-001, 1.2090987E+002, 1.1130321E+002, 5.5876625E-001, 8.3990042E+001, 1.7743069E-001, 3.9593196E+001, 2.7374529E-001, 1.5120773E-002, 2.2147003E-001, 5.2786274E-003, 2.3252397E-001, 4.1796304E-003, 1.8062609E-001, 5.0052103E-002, 1.9978879E+001, 2.6188043E-001, 1.0508655E+000, 2.0859007E-001, 1.1495241E+000, 9.4126396E-001, 2.1003673E-001, 3.2503157E+000,-1.7477074E-001, 4.1301768E-002, 2.0171782E+001, 6.0080405E-001, 3.3199177E+001, 5.0792340E-001, 2.7120328E+001, 5.7582664E-001, 2.5645985E+001, 9.6657659E-002, 1.6129118E-002, 2.2778713E+001, 9.2039226E-001, 4.9825091E+000, 9.1539132E-001, 5.9840455E+000, 8.2327711E+000, 8.6530843E-001, 5.0913619E+000,-8.5905749E-001, 2.0174946E+001, 7.0567787E-001, 9.0691378E+000, 7.2328633E-001, 6.8354699E+000, 6.3236815E-001, 1.2809012E+001,-6.9480896E-001, 2.0425451E+001, 6.3515526E-001, 2.4355750E+001, 6.9438827E-001, 2.3730161E+001, 7.8122637E-001, 2.3183303E+001,-4.1023688E-001, 2.2917364E+001
 1.2000093E+002,-2.4454374E+000,-3.9850683E+000,-4.2751674E+000,-5.3158369E+000,-6.7579102E+000,-8.5550526E+000, 1.1937140E+000, 1.0637570E-044, 2.8700798E-001, 2.9611847E-040, 1.2300660E+000, 5.9243069E-031, 9.3868675E-001, 2.0007014E+001, 5.2676355E-001, 7.8149695E-018, 6.3959600E-001, 1.7751951E-019, 2.9969879E-001, 2.1277700E-014, 6.2505327E-001, 2.0120668E+001, 2.8101910E-001, 4.6450242E+001, 7.9012369E-001, 1.1842837E+002, 1.1271067E+002, 5.5273525E-001, 8.0035517E+001, 1.4321698E-001, 3.8261124E+001, 2.4936699E-001, 1.4383531E-002, 2.3559290E-001, 9.3498638E-003, 2.4181883E-001, 8.8925062E-003, 2.0054678E-001, 7.0417033E-002, 1.9979651E+001, 2.6664852E-001, 1.1944571E+000, 2.2872661E-001, 7.0415388E-001, 4.0449965E-001, 1.6705450E-001, 1.2359521E+000,-1.8235092E-001, 4.7930731E-002, 2.0131027E+001, 5.9781991E-001, 2.6941890E+001, 5.2315371E-001, 2.4357902E+001, 5.5909509E-001, 2.6221370E+001,-6.6191111E-002,-5.5764097E-002, 2.2471379E+001, 9.2511795E-001, 4.8513924E+000, 9.0796983E-001, 6.6221620E+000, 7.5738823E+000, 8.4837030E-001, 5.3247884E+000,-8.5329577E-001, 2.0187209E+001, 6.6032899E-001, 7.4245273E+000, 7.1946715E-001, 3.7347688E+000, 6.6526926E-001, 1.0245125E+001,-7.0423230E-001, 2.0371069E+001, 6.7140068E-001, 2.5890771E+001, 7.1985784E-001, 2.6805349E+001, 7.9407648E-001, 2.6815479E+001,-4.1628108E-001, 2.3159860E+001
 1.3000010E+002,-2.3989359E+000,-3.9371583E+000,-4.2166740E+000,-5.2611572E+000,-6.6991558E+000,-8.4946316E+000, 1.2071126E+000, 8.7884392E-042, 3.1583193E-001, 2.1133227E-037, 1.2410179E+000, 6.1265737E-030, 9.4869142E-001, 2.0007016E+001, 4.9870974E-001, 1.0810945E-017, 6.7547335E-001, 1.5276532E-019, 2.6722359E-001, 6.8789466E-014, 5.5985287E-001, 2.0123576E+001, 2.3949548E-001, 3.5357937E+001, 7.3783267E-001, 1.1291138E+002, 1.1169926E+002, 5.3621577E-001, 8.1612854E+001, 1.3470277E-001, 3.9436840E+001, 3.0845083E-001, 1.1247965E-002, 2.2820704E-001, 4.4917902E-003, 2.7523616E-001, 4.7816361E-003, 1.7396228E-001, 4.1961582E-002, 1.9979354E+001, 2.7379554E-001, 1.4914652E+000, 2.3597475E-001, 1.2354277E+000, 8.2783662E-001, 2.2577402E-001, 4.5454468E+000,-2.0986215E-001, 7.2454654E-002, 2.0126507E+001, 5.6161677E-001, 3.0690819E+001, 5.1960508E-001, 2.6156917E+001, 5.8292891E-001, 2.5258592E+001, 2.2224084E-002, 1.4583849E-002, 2.2713287E+001, 9.4216079E-001, 5.4986843E+000, 8.8592477E-001, 7.6642225E+000, 8.1368661E+000, 8.6277705E-001, 6.0461417E+000,-8.8805616E-001, 2.0204585E+001, 7.1022089E-001, 1.2760769E+001, 7.3270902E-001, 7.0946986E+000, 7.0561360E-001, 1.7429926E+001,-7.4206314E-001, 2.0575805E+001, 6.1593319E-001, 2.5486414E+001, 7.0799640E-001, 2.4669917E+001, 7.5302318E-001, 2.4659288E+001,-4.0748128E-001, 2.2945811E+001
 1.4000289E+002,-2.4348296E+000,-3.9653794E+000,-4.2447651E+000,-5.2880475E+000,-6.7248106E+000,-8.5264591E+000, 1.1932906E+000, 7.5208433E-045, 3.1027281E-001, 3.2197176E-041, 1.2219862E+000, 1.7576708E-033, 9.3019686E-001, 2.0007390E+001, 3.7032836E-001, 6.6496906E-018, 6.5456617E-001, 1.1592443E-019, 2.1342326E-001, 3.8699980E-014, 4.3831201E-001, 2.0132367E+001, 3.0819329E-001, 4.9133457E+001, 7.7339133E-001, 1.0908338E+002, 9.7503797E+001, 5.4326143E-001, 7.7935440E+001, 1.5577885E-001, 3.8516801E+001, 3.1480764E-001, 4.6730768E-003, 2.7938878E-001, 5.3186911E-003, 2.8598869E-001, 4.1359870E-003, 2.5051077E-001, 6.1164865E-002, 1.9980962E+001, 2.9372887E-001, 2.0625911E+000, 2.5532242E-001, 1.9026010E+000, 7.1467830E-001, 2.8184642E-001, 5.5743692E+000,-2.3788215E-001, 6.2547640E-002, 2.0198213E+001, 6.1376703E-001, 3.4301180E+001, 4.7828126E-001, 2.7824171E+001, 5.2069854E-001, 2.7086378E+001, 1.4996253E-001, 1.6607376E-002, 2.2804786E+001, 8.8886621E-001, 4.2753894E+000, 8.7695900E-001, 6.1066157E+000, 7.8618491E+000, 8.3101724E-001, 5.1017270E+000,-8.1684467E-001, 2.0175379E+001, 7.0890722E-001, 1.1449027E+001, 7.3658786E-001, 5.0947864E+000, 6.7014508E-001, 1.5265539E+001,-7.1193492E-001, 2.0612210E+001, 6.2615170E-001, 2.5856238E+001, 7.0272268E-001, 2.5827614E+001, 7.4727561E-001, 2.5858380E+001,-4.0954050E-001, 2.3017760E+001
 1.5000207E+002,-2.4430088E+000,-3.9794840E+000,-4.2620153E+000,-5.3068029E+000,-6.7530582E+000,-8.5489810E+000, 1.1967914E+000, 1.4191784E-043, 3.1775056E-001, 2.0912032E-039, 1.2308215E+000, 3.2791302E-032, 9.3973236E-001, 2.0007097E+001, 4.7149520E-001, 6.5724318E-018, 6.8722516E-001, 8.3759391E-020, 2.3926559E-001, 1.0294133E-014, 5.5524290E-001, 2.0131750E+001, 2.6833252E-001, 3.9133292E+001, 7.4172864E-001, 1.1432959E+002, 1.0787341E+002, 5.2249378E-001, 7.2438879E+001, 1.2950010E-001, 3.8230738E+001, 2.1973602E-001, 3.7251751E-003, 2.2373235E-001, 4.0967434E-003, 2.6375154E-001, 2.3708540E-003, 1.8834174E-001, 4.6693638E-002, 1.9981069E+001, 2.3850838E-001, 6.5404585E-001, 2.0716148E-001, 1.2533177E+000, 5.9603904E-001, 2.0001219E-001, 2.5393689E+000,-1.7489447E-001, 6.2267044E-002, 2.0156883E+001, 5.8936163E-001, 3.5544937E+001, 5.0899945E-001, 2.3122314E+001, 5.7368506E-001, 2.4910646E+001, 3.9545536E-002,-2.5576677E-002, 2.2626595E+001, 9.4778566E-001, 5.8669009E+000, 8.7509956E-001, 7.5383049E+000, 8.2183550E+000, 8.5372686E-001, 6.1528365E+000,-8.6496421E-001, 2.0219186E+001, 6.9830869E-001, 8.1927700E+000, 7.1305674E-001, 5.8107072E+000, 6.5954135E-001, 1.1315100E+001,-7.1369463E-001, 2.0430774E+001, 6.4335503E-001, 2.5348847E+001, 7.2179371E-001, 2.5350568E+001, 7.6854994E-001, 2.5261053E+001,-4.3450025E-001, 2.2918155E+001
 1.6000124E+002,-2.5280827E+000,-4.0638626E+000,-4.3480682E+000,-5.3935745E+000,-6.8408451E+000,-8.6446242E+000, 1.2066458E+000, 1.9592357E-045, 3.2764892E-001, 1.5827309E-040, 1.2465985E+000, 9.8496060E-033, 9.5101455E-001, 2.0006920E+001, 5.0565923E-001, 1.2862084E-017, 6.7433430E-001, 2.4611710E-019, 2.8536418E-001, 1.7829225E-015, 6.2160335E-001, 2.0126926E+001, 2.4474489E-001, 3.5390549E+001, 7.8196818E-001, 1.2077981E+002, 9.9446632E+001, 5.3903759E-001, 8.2030714E+001, 1.5950096E-001, 3.8881095E+001, 2.4689400E-001, 3.2359927E-003, 1.9159627E-001, 2.8319780E-003, 2.2115119E-001, 1.9134225E-003, 1.5612269E-001, 7.9656476E-002, 1.9980918E+001, 2.8056927E-001, 5.6046267E-001, 2.3402696E-001, 5.4621724E-001, 2.9955666E-001, 1.8281453E-001, 2.5092071E+000,-1.7617044E-001, 9.1817562E-002, 2.0080191E+001, 5.6371218E-001, 3.1561473E+001, 5.0906619E-001, 2.4243727E+001, 6.1794604E-001, 2.4851454E+001, 1.7173689E-002,-6.7712288E-003, 2.2629651E+001, 8.9977649E-001, 3.6798490E+000, 8.8580987E-001, 5.2373525E+000, 6.6949901E+000, 8.1247423E-001, 3.8672415E+000,-8.2771127E-001, 2.0149489E+001, 6.9918824E-001, 6.6033985E+000, 7.3386189E-001, 6.7560230E+000, 6.5359163E-001, 9.3457694E+000,-7.2050353E-001, 2.0348951E+001, 6.5019075E-001, 2.5130095E+001, 7.2333947E-001, 2.4945673E+001, 7.8282886E-001, 2.4997935E+001,-4.2842452E-001, 2.3189751E+001
 1.7000041E+002,-2.5775423E+000,-4.1248690E+000,-4.4134505E+000,-5.4524420E+000,-6.8967200E+000,-8.6979949E+000, 1.1934394E+000, 3.4957796E-044, 3.1863682E-001, 3.4652939E-039, 1.2283536E+000, 2.2667617E-031, 9.3525100E-001, 2.0007715E+001, 4.6254585E-001, 9.0918803E-018, 6.2254823E-001, 2.2346718E-019, 2.8384086E-001, 5.7808385E-015, 5.4162444E-001, 2.0127582E+001, 2.6289163E-001, 4.3671020E+001, 8.8059953E-001, 1.1920952E+002, 1.0124236E+002, 5.7780116E-001, 8.2388050E+001, 2.0267934E-001, 3.9615874E+001, 2.7377834E-001, 1.8731503E-003, 2.4758754E-001, 1.3859492E-003, 2.4764841E-001, 1.2795117E-003, 2.1377882E-001, 3.4917567E-002, 1.9980805E+001, 2.9441642E-001, 1.5175024E+000, 2.3310026E-001, 1.0606728E+000, 5.2236402E-001, 1.6576403E-001, 3.4477355E+000,-1.8896467E-001, 7.0162277E-002, 2.0143157E+001, 5.5015039E-001, 3.1589960E+001, 4.9927411E-001, 3.0243898E+001, 5.5167831E-001, 2.6693960E+001, 1.0148514E-001, 3.9781642E-002, 2.2737574E+001, 9.2801982E-001, 4.7911470E+000, 8.4928497E-001, 6.3518153E+000, 8.4653892E+000, 8.4029963E-001, 5.5177234E+000,-8.4389907E-001, 2.0172251E+001, 7.0652445E-001, 7.5626001E+000, 7.3524951E-001, 9.6422384E+000, 6.8570254E-001, 1.1721809E+001,-7.1918059E-001, 2.0377066E+001, 6.0699744E-001, 2.6176154E+001, 6.8269367E-001, 2.6171491E+001, 7.9263438E-001, 2.5693144E+001,-4.1446115E-001, 2.3296967E+001
 1.8000320E+002,-2.6062320E+000,-4.1489589E+000,-4.4415379E+000,-5.4829190E+000,-6.9211771E+000,-8.7265746E+000, 1.1796284E+000, 6.2964422E-043, 3.0754699E-001, 1.7291314E-039, 1.2030943E+000, 1.0218621E-032, 9.2169157E-001, 2.0007611E+001, 3.7480834E-001, 4.2293052E-018, 7.0694687E-001, 1.1346942E-019, 2.2134537E-001, 3.0237369E-014, 4.3639307E-001, 2.0138914E+001, 2.6456146E-001, 4.1329085E+001, 7.6254999E-001, 1.0656247E+002, 9.4824673E+001, 5.3977583E-001, 7.1542780E+001, 1.5761442E-001, 3.8710148E+001, 3.1254595E-001, 1.0440102E-002, 2.4513741E-001, 8.3374983E-003, 2.5195515E-001, 5.5989740E-003, 2.2510596E-001, 5.9792914E-002, 1.9982191E+001, 2.3747837E-001, 3.3925533E-001, 2.0358847E-001, 3.3372931E-001, 1.9457488E-001, 1.6142606E-001, 1.2855108E+000,-1.4953542E-001, 8.0419012E-002, 2.0104277E+001, 5.3979397E-001, 2.9335288E+001, 5.3555380E-001, 2.4159913E+001, 5.6542985E-001, 2.6064846E+001, 4.7008761E-002,-1.7350595E-002, 2.2813483E+001, 9.0644706E-001, 4.8173862E+000, 8.7991402E-001, 6.0532065E+000, 8.1831247E+000, 8.0443290E-001, 5.2110873E+000,-8.1828044E-001, 2.0174469E+001, 7.0353335E-001, 1.2971053E+001, 7.3058714E-001, 1.1254182E+001, 6.8908040E-001, 1.8621448E+001,-7.3434557E-001, 2.0456345E+001, 6.5408608E-001, 2.5603283E+001, 7.0062579E-001, 2.5422577E+001, 7.6700800E-001, 2.4963414E+001,-4.3987710E-001, 2.3296438E+001
 1.9000237E+002,-2.5456193E+000,-4.0776882E+000,-4.3698150E+000,-5.4136409E+000,-6.8466876E+000,-8.6513110E+000, 1.2021230E+000, 2.0697629E-043, 3.2333250E-001, 6.5805644E-038, 1.2432636E+000, 5.9314062E-031, 9.4689543E-001, 2.0007783E+001, 4.3491297E-001, 6.9260553E-018, 6.8550747E-001, 6.9361923E-020, 2.6999644E-001, 2.0305732E-014, 4.9732648E-001, 2.0142453E+001, 2.5623908E-001, 4.2850820E+001, 7.4202913E-001, 1.0598370E+002, 9.8155771E+001, 5.2673644E-001, 6.7926271E+001, 1.2164577E-001, 3.8646899E+001, 2.6284288E-001, 7.8774898E-003, 2.4978772E-001, 4.0717622E-003, 2.7001630E-001, 3.5295691E-003, 2.1905690E-001, 4.8558422E-002, 1.9982892E+001, 2.9702889E-001, 1.4519843E+000, 2.4055415E-001, 1.1264462E+000, 5.7883066E-001, 2.2053005E-001, 4.0444465E+000,-2.2826838E-001, 3.6962732E-002, 2.0173613E+001, 5.8772478E-001, 3.1664403E+001, 5.4076368E-001, 2.4953161E+001, 5.8197346E-001, 2.6655168E+001, 1.2201483E-001, 6.2257956E-003, 2.2961175E+001, 9.4646823E-001, 6.2285143E+000, 8.6366249E-001, 8.5761962E+000, 8.7712805E+000, 8.6211163E-001, 6.9964436E+000,-8.7350700E-001, 2.0247393E+001, 7.2578299E-001, 9.1081766E+000, 7.3827787E-001, 7.9546478E+000, 6.8190293E-001, 1.2900586E+001,-7.3548800E-001, 2.0510930E+001, 6.3335642E-001, 2.6023425E+001, 6.9955962E-001, 2.5250420E+001, 7.5621971E-001, 2.4777066E+001,-4.2846843E-001, 2.3398547E+001
 2.0000000E+002,-2.4883662E+000,-4.0292047E+000,-4.3118465E+000,-5.3547007E+000,-6.7970854E+000,-8.5955490E+000, 1.1956412E+000, 2.0062861E-041, 3.1761308E-001, 1.8142741E-037, 1.2295107E+000, 7.4529808E-030, 9.3625800E-001, 2.0007674E+001, 4.8398619E-001, 1.4175728E-017, 6.5717809E-001, 2.1875104E-019, 2.7624495E-001, 1.2977061E-015, 5.7378102E-001, 2.0137163E+001, 2.4948976E-001, 4.3048263E+001, 8.1221105E-001, 1.2174544E+002, 1.1344278E+002, 5.5292386E-001, 8.1122748E+001, 1.3932662E-001, 3.9714819E+001, 3.1135648E-001, 1.7558359E-002, 2.5865161E-001, 4.1994621E-003, 2.6262628E-001, 2.5459439E-003, 1.8588669E-001, 5.3484011E-002, 1.9982560E+001, 2.6478510E-001, 5.5760478E-001, 2.2536544E-001, 5.2815153E-001, 2.5166264E-001, 2.1968766E-001, 2.7224015E+000,-1.7740639E-001, 7.4679499E-002, 2.0149913E+001, 6.0057163E-001, 3.1316886E+001, 5.1634622E-001, 2.5778939E+001, 5.6990460E-001, 2.6748712E+001, 1.0588796E-001,-2.5424789E-002, 2.2923484E+001, 9.4640580E-001, 5.5832748E+000, 8.9246142E-001, 7.8143872E+000, 8.6374327E+000, 8.7138585E-001, 6.5278448E+000,-8.7567529E-001, 2.0246443E+001, 6.6786052E-001, 7.0020125E+000, 7.1013844E-001, 6.3447728E+000, 6.4723259E-001, 1.2247295E+001,-7.0026380E-001, 2.0414809E+001, 6.3117647E-001, 2.4338431E+001, 6.8554036E-001, 2.4141062E+001, 7.8001234E-001, 2.3510931E+001,-4.2993252E-001, 2.3160961E+001
