s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 7.2007148E+001, 4.6488044E+002, 2.1407038E+001, 2.9613793E+002, 1.7130483E+001, 7.6734386E+002, 1.7639795E+001, 3.7931285E+002, 5.2667127E+000, 9.5403104E+001, 8.9250867E-001, 1.2536573E+002, 9.8533090E-001, 1.1429107E+002, 1.0153196E+000, 8.9344129E+001, 6.2671693E-001, 1.1499421E+002, 7.3883265E-001
 7.3006084E+001, 8.0805166E+002, 2.1000594E+001, 2.6983159E+002, 5.7040711E+000, 1.7658378E+002, 3.5172566E+000, 3.5776111E+002, 6.4431535E+000, 2.1928400E+002, 2.7280710E+000, 1.0453511E+002, 8.3378680E-001, 9.6203335E+001, 6.9674724E-001, 9.4952955E+001, 7.1646938E-001, 8.4167582E+001, 6.0423831E-001
 7.4007891E+001, 6.3475427E+002, 2.5335569E+001, 4.8023879E+002, 9.7399110E+000, 2.2750992E+002, 2.4882486E+000, 1.3178214E+002, 1.4143505E+000, 1.3758401E+002, 1.5681739E+000, 1.7693348E+002, 1.4981600E+000, 1.1106621E+002, 7.2561688E-001, 8.0166611E+001, 5.4496645E-001, 1.0738593E+002, 8.4463929E-001
 7.5004610E+001, 7.7266145E+002, 3.6629344E+001, 7.5920614E+002, 1.9389285E+001, 2.8225990E+002, 4.3068815E+000, 1.2620326E+002, 1.2666734E+000, 1.2351273E+002, 1.1812740E+000, 1.0982746E+002, 1.1297612E+000, 1.3638092E+002, 1.1926143E+000, 1.2474395E+002, 8.3531190E-001, 5.7590780E+001, 3.0316930E-001
 7.6014525E+001, 5.6221070E+002, 1.9564662E+001, 4.1756479E+002, 1.7777491E+001, 6.0665682E+002, 1.9325963E+001, 2.6876078E+002, 6.1116277E+000, 8.6509276E+001, 1.2044406E+000, 1.0344695E+002, 9.0750547E-001, 9.2648239E+001, 8.3264826E-001, 1.1095368E+002, 9.4298177E-001, 1.1961048E+002, 8.6941145E-001
 7.7006648E+001, 8.6523283E+002, 3.0309888E+001, 4.4626760E+002, 7.9836849E+000, 1.6720297E+002, 3.0939110E+000, 1.8913126E+002, 4.3658243E+000, 2.7739142E+002, 4.1998948E+000, 1.8671341E+002, 2.1499799E+000, 9.1324916E+001, 8.1038332E-001, 9.1838637E+001, 7.4024960E-001, 1.0215857E+002, 8.5279495E-001
 7.8013535E+001, 8.0321531E+002, 2.9598050E+001, 5.4294037E+002, 1.3318938E+001, 1.2826541E+002, 3.2204502E+000, 1.1851871E+002, 1.5155223E+000, 1.2750658E+002, 1.5591581E+000, 1.7188054E+002, 2.0883831E+000, 2.0586591E+002, 2.3022385E+000, 1.6844080E+002, 1.6209446E+000, 9.8920193E+001, 7.2926655E-001
 7.9004182E+001, 8.3035469E+002, 3.2689189E+001, 5.2187233E+002, 1.9763584E+001, 4.3475950E+002, 9.6065899E+000, 1.0254843E+002, 1.4162022E+000, 9.6566719E+001, 9.0485047E-001, 9.9799665E+001, 9.7549978E-001, 1.2634837E+002, 1.2414629E+000, 1.5246851E+002, 1.6537047E+000, 1.7129185E+002, 1.8067036E+000
 8.0010307E+001, 1.0688106E+003, 3.5579710E+001, 5.1803325E+002, 1.2351311E+001, 3.8530071E+002, 9.8907920E+000, 4.0249514E+002, 8.7267441E+000, 1.6352847E+002, 3.1135452E+000, 1.0788185E+002, 9.9318150E-001, 5.9045883E+001, 5.5308055E-001, 6.9463681E+001, 5.6853171E-001, 9.8182533E+001, 8.5337193E-001
 8.1007170E+001, 8.0633240E+002, 2.7735866E+001, 8.4652210E+002, 2.4170475E+001, 3.9421719E+002, 6.5685953E+000, 3.7427855E+002, 3.9502532E+000, 3.1867149E+002, 3.9973766E+000, 2.4015956E+002, 3.0506687E+000, 1.5558333E+002, 1.4870660E+000, 1.1740539E+002, 8.6904921E-001, 7.2620865E+001, 5.6573700E-001
 8.2002596E+001, 9.5269696E+002, 2.9943024E+001, 3.6767628E+002, 1.0631488E+001, 3.5899983E+002, 7.5128034E+000, 2.8564588E+002, 3.5357947E+000, 2.5890128E+002, 2.6049770E+000, 1.6700825E+002, 1.8370311E+000, 2.0978811E+002, 2.1542409E+000, 1.8362377E+002, 1.6298204E+000, 1.3084604E+002, 9.9079880E-001
 8.3012445E+001, 9.8740608E+002, 3.6651062E+001, 8.5579448E+002, 2.1604587E+001, 4.4772810E+002, 5.8372748E+000, 2.8746588E+002, 2.7788876E+000, 1.2083294E+002, 1.2117620E+000, 7.1920030E+001, 6.8492809E-001, 7.7946068E+001, 7.2469329E-001, 1.2271549E+002, 1.1090926E+000, 1.2274061E+002, 1.0431638E+000
 8.4005050E+001, 1.1757796E+003, 3.7527994E+001, 7.5155479E+002, 2.2703274E+001, 5.4825499E+002, 1.3380683E+001, 2.4733306E+002, 3.5003540E+000, 2.5191735E+002, 2.4256465E+000, 1.3506192E+002, 1.0089599E+000, 4.2536134E+001, 3.0187799E-001, 5.7474799E+001, 4.4752121E-001, 9.1600461E+001, 6.9598566E-001
 8.5005993E+001, 3.1095072E+002, 1.4664268E+001, 3.5532089E+002, 9.1971341E+000, 4.8470124E+002, 7.6262926E+000, 3.9852891E+002, 5.3780488E+000, 2.1940492E+002, 2.5400818E+000, 1.7880256E+002, 1.5690160E+000, 1.6739467E+002, 1.3537493E+000, 7.2092308E+001, 5.6804378E-001, 4.2194440E+001, 2.6371332E-001
 8.6008120E+001, 7.8274748E+002, 3.0126851E+001, 1.8033508E+002, 8.7525438E+000, 1.6216705E+002, 2.7362461E+000, 1.3575084E+002, 1.5666820E+000, 1.7791997E+002, 2.0221196E+000, 1.9344319E+002, 2.1542010E+000, 2.1606388E+002, 1.8614740E+000, 1.9933007E+002, 1.5781510E+000, 1.2148667E+002, 9.9100581E-001
 8.7015267E+001, 1.1047636E+003, 3.9533163E+001, 3.8587859E+002, 1.4791797E+001, 2.3813509E+002, 4.0820941E+000, 7.4372977E+001, 9.8198721E-001, 9.9327314E+001, 9.3676481E-001, 1.1034436E+002, 9.8354445E-001, 1.3598582E+002, 1.3371659E+000, 1.7124750E+002, 1.5853082E+000, 1.5738678E+002, 1.2801414E+000
 8.8012767E+001, 4.7237269E+002, 2.2892124E+001, 5.5954653E+002, 1.9382360E+001, 4.5025979E+002, 1.1648904E+001, 1.9718930E+002, 2.8401552E+000, 8.3580166E+001, 8.0551419E-001, 7.8781636E+001, 6.3591740E-001, 9.9267347E+001, 7.9245832E-001, 1.0116238E+002, 9.2113676E-001, 1.2869280E+002, 1.2427302E+000
 8.9002899E+001, 7.0635666E+002, 2.0297484E+001, 4.3845166E+002, 9.0472146E+000, 2.3471901E+002, 4.7482701E+000, 3.2038006E+002, 5.5411370E+000, 2.0039395E+002, 2.6401887E+000, 8.0560133E+001, 7.6844263E-001, 7.8679558E+001, 5.9414287E-001, 7.6333814E+001, 5.5731310E-001, 7.8557622E+001, 6.0650174E-001
 9.0016147E+001, 8.8915195E+002, 2.9455142E+001, 4.4003772E+002, 1.2255394E+001, 4.4355855E+002, 5.3067973E+000, 2.9414909E+002, 2.7847604E+000, 2.4793037E+002, 2.5699053E+000, 1.7514919E+002, 1.7288913E+000, 1.2086217E+002, 8.6697288E-001, 6.4361869E+001, 3.9443849E-001, 6.3045039E+001, 4.3140284E-001
 9.1015461E+001, 1.0213712E+003, 3.8544387E+001, 6.0681519E+002, 1.6634121E+001, 3.4646309E+002, 7.1589914E+000, 5.5052066E+002, 5.5485570E+000, 3.9047201E+002, 3.4917429E+000, 2.2637357E+002, 2.2095069E+000, 1.7384102E+002, 1.7486473E+000, 1.1922249E+002, 9.0362860E-001, 1.0605224E+002, 5.7360497E-001
 9.2007257E+001, 6.7048027E+002, 2.3400924E+001, 5.3976420E+002, 2.2478934E+001, 6.2508592E+002, 1.6876324E+001, 4.2957237E+002, 6.9050123E+000, 3.8189401E+002, 3.6495203E+000, 3.9291270E+002, 3.4034183E+000, 2.4532874E+002, 2.2776586E+000, 1.1227574E+002, 9.9146843E-001, 1.1788129E+002, 9.1375144E-001
 9.3010737E+001, 8.8337264E+002, 2.8291817E+001, 2.7569465E+002, 7.2981350E+000, 1.6754347E+002, 3.0321764E+000, 3.2937159E+002, 5.1773037E+000, 3.7720464E+002, 4.7526425E+000, 3.1995193E+002, 3.1370274E+000, 2.3705659E+002, 2.0979474E+000, 1.1865977E+002, 1.0272266E+000, 9.1355735E+001, 7.8738818E-001
 9.4008246E+001, 4.9680802E+002, 2.2295453E+001, 5.1153304E+002, 1.5835362E+001, 7.1076206E+001, 2.9092533E+000, 9.4096215E+001, 1.2207040E+000, 1.5660565E+002, 1.8042495E+000, 2.0545487E+002, 2.4155799E+000, 2.3174696E+002, 2.3563632E+000, 2.0829677E+002, 1.9888043E+000, 1.5465713E+002, 1.3352429E+000
 9.5005755E+001, 8.2858949E+002, 3.0290301E+001, 2.6792770E+002, 1.3144865E+001, 3.1219246E+002, 7.7745574E+000, 4.7840548E+001, 1.2800034E+000, 9.2288725E+001, 8.3179563E-001, 1.1815299E+002, 1.0704059E+000, 1.2778739E+002, 1.2993168E+000, 1.6742370E+002, 1.6159485E+000, 1.6011131E+002, 1.4573675E+000
 9.6003264E+001, 3.8387240E+002, 2.0458547E+001, 3.3431519E+002, 1.0897873E+001, 2.7185523E+002, 7.5581576E+000, 2.2323332E+002, 5.4430597E+000, 6.5612735E+001, 1.5693638E+000, 1.2792557E+002, 1.0451954E+000, 1.2797856E+002, 9.9484492E-001, 1.1024605E+002, 9.0873565E-001, 1.2997491E+002, 1.0520661E+000
 9.7014692E+001, 6.1364021E+002, 2.6738945E+001, 4.8702376E+002, 1.3573868E+001, 2.9123881E+002, 4.7704042E+000, 2.9183255E+002, 3.2096359E+000, 2.3316215E+002, 2.4033013E+000, 1.2333617E+002, 9.9803625E-001, 1.5952207E+002, 1.0680792E+000, 1.4238193E+002, 1.0800160E+000, 1.1945353E+002, 8.6135213E-001
 9.8000171E+001, 1.6147435E+002, 1.7030690E+001, 3.4521946E+002, 9.7087897E+000, 4.3243462E+002, 6.2316516E+000, 2.6768123E+002, 2.9686032E+000, 2.4228499E+002, 2.3689120E+000, 2.3908245E+002, 2.3278611E+000, 1.8181021E+002, 1.5083873E+000, 1.3137068E+002, 8.4454621E-001, 1.2460827E+002, 9.7654058E-001
 9.9002354E+001, 7.6209819E+002, 2.8936826E+001, 1.4481927E+002, 1.0156893E+001, 1.8655083E+002, 4.0314143E+000, 3.0230090E+002, 3.0731938E+000, 2.5912954E+002, 2.1982101E+000, 1.7442719E+002, 1.5840172E+000, 2.0211648E+002, 1.8862468E+000, 1.8693361E+002, 1.6414134E+000, 1.4330794E+002, 8.6193057E-001
 1.0000517E+002, 9.4228714E+002, 3.2814504E+001, 8.1720841E+002, 2.0004686E+001, 7.1821956E+001, 4.9762436E+000, 1.2491277E+002, 2.1603798E+000, 1.8536382E+002, 1.9031407E+000, 1.7485678E+002, 1.4322429E+000, 1.6132992E+002, 1.3113221E+000, 1.6488473E+002, 1.3595904E+000, 1.7935324E+002, 1.6673803E+000
 1.0101259E+002, 4.8185414E+002, 1.5825571E+001, 2.2295429E+002, 8.2925947E+000, 2.8949177E+002, 5.3356892E+000, 2.7679144E+002, 3.2557001E+000, 2.3242762E+002, 1.8194598E+000, 1.8541542E+002, 1.5223595E+000, 1.5818300E+002, 1.3702857E+000, 1.6445037E+002, 1.5151526E+000, 1.6234304E+002, 1.3137857E+000
 1.0201645E+002, 1.0058538E+003, 3.3084709E+001, 4.1328882E+002, 7.6789491E+000, 6.4246379E+001, 1.5115700E+000, 1.1826418E+002, 1.5434404E+000, 2.5882063E+002, 2.2140575E+000, 2.6100636E+002, 2.0137944E+000, 1.4604704E+002, 1.0602236E+000, 1.2572800E+002, 1.0218772E+000, 1.2862574E+002, 1.1396058E+000
 1.0300299E+002, 9.5640078E+002, 3.5076807E+001, 5.7246723E+002, 1.5645403E+001, 3.3971576E+002, 4.4688626E+000, 6.7761008E+001, 8.5783902E-001, 1.0245556E+002, 9.6681491E-001, 1.5733217E+002, 1.3909481E+000, 1.4562355E+002, 1.3223209E+000, 1.4489065E+002, 1.2364551E+000, 9.5574409E+001, 5.8518874E-001
 1.0401009E+002, 5.2321034E+002, 2.4580436E+001, 6.0710135E+002, 2.3676685E+001, 7.4125429E+002, 1.7128706E+001, 2.5005785E+002, 3.7988054E+000, 1.0235801E+002, 9.8489628E-001, 1.0041921E+002, 7.9057647E-001, 1.2459574E+002, 1.0170491E+000, 1.0139596E+002, 7.9337796E-001, 1.0108633E+002, 6.5010795E-001
 1.0500253E+002, 7.6070230E+002, 2.9233407E+001, 5.3241686E+002, 1.0186726E+001, 2.2890304E+002, 4.1317013E+000, 3.4374969E+002, 6.2344844E+000, 3.1868945E+002, 3.6008012E+000, 7.0129284E+001, 6.7423234E-001, 8.9299276E+001, 6.6859862E-001, 9.6288980E+001, 7.0901067E-001, 9.1764562E+001, 5.2417029E-001
 1.0600712E+002, 3.8333728E+002, 2.1455256E+001, 7.4785040E+002, 2.2641502E+001, 6.3168440E+002, 1.1057626E+001, 1.5413437E+002, 1.8625169E+000, 1.2304351E+002, 1.3474747E+000, 1.5499815E+002, 1.5128159E+000, 8.1819198E+001, 7.3165922E-001, 9.5327508E+001, 6.4913519E-001, 8.8888982E+001, 5.8703074E-001
 1.0700141E+002, 5.4488996E+002, 3.1888028E+001, 3.8730419E+002, 1.1429548E+001, 4.0700567E+002, 5.3567298E+000, 3.7740886E+002, 5.4265549E+000, 2.5867502E+002, 2.8139498E+000, 5.4757439E+001, 5.1673149E-001, 1.2639603E+002, 1.0107200E+000, 1.1440149E+002, 8.5845784E-001, 8.3452968E+001, 4.9861431E-001
 1.0800077E+002, 7.7761329E+002, 3.0507218E+001, 5.5640742E+002, 2.1225318E+001, 4.9821795E+002, 1.2050598E+001, 2.5377784E+002, 3.0267128E+000, 1.3539016E+002, 1.4484212E+000, 1.0946010E+002, 9.3391928E-001, 4.8499355E+001, 3.8019305E-001, 1.0252734E+002, 6.5755118E-001, 1.0600133E+002, 7.7197212E-001
 1.0900460E+002, 8.0912238E+002, 2.7745643E+001, 3.6470453E+002, 1.4421281E+001, 5.9254444E+002, 1.0857994E+001, 4.6151640E+002, 6.6492463E+000, 1.8825582E+002, 1.9856621E+000, 8.6226457E+001, 8.5351570E-001, 1.1296240E+002, 9.6309885E-001, 3.9407759E+001, 2.6575525E-001, 8.9288738E+001, 5.2785916E-001
 1.1000492E+002, 7.9506959E+002, 2.2876595E+001, 2.2613907E+002, 6.0223929E+000, 1.1728800E+002, 2.5936598E+000, 3.3263937E+002, 3.8533981E+000, 2.3187673E+002, 2.7329676E+000, 8.6137344E+001, 8.3339801E-001, 8.7982242E+001, 5.7216916E-001, 8.2491784E+001, 6.2681579E-001, 4.4213932E+001, 2.7678639E-001
 1.1100341E+002, 1.1052769E+003, 4.1407413E+001, 5.1951188E+002, 1.2187804E+001, 1.4679052E+002, 2.1759916E+000, 1.5294211E+002, 1.3706705E+000, 1.3126323E+002, 1.2309266E+000, 1.0196944E+002, 1.0809418E+000, 1.2541875E+002, 1.1240910E+000, 1.3056851E+002, 7.4364579E-001, 8.7360074E+001, 6.3106010E-001
 1.1200505E+002, 5.2223497E+002, 2.6681879E+001, 5.3395748E+002, 2.5425034E+001, 3.9218894E+002, 1.2207647E+001, 1.4577795E+002, 1.7228252E+000, 1.3167546E+002, 1.0418900E+000, 1.1948927E+002, 9.9755619E-001, 6.2947200E+001, 5.7040950E-001, 1.1578321E+002, 8.3545757E-001, 1.0477405E+002, 5.9942969E-001
 1.1300332E+002, 8.1220985E+002, 2.5323142E+001, 7.9134413E+002, 1.5940185E+001, 3.9042808E+002, 9.6637582E+000, 3.0063660E+002, 6.7114726E+000, 1.4268429E+002, 1.8410329E+000, 1.3550024E+002, 1.1056851E+000, 1.1046129E+002, 9.2833718E-001, 6.1465292E+001, 4.8402227E-001, 1.0123478E+002, 6.5900461E-001
 1.1400010E+002, 3.1291512E+002, 1.6957288E+001, 4.1658747E+002, 8.4088998E+000, 2.5676555E+002, 3.5461985E+000, 1.8566985E+002, 2.5406501E+000, 2.3353961E+002, 2.8356761E+000, 1.5039856E+002, 1.5478014E+000, 1.4439394E+002, 1.0779428E+000, 8.4167480E+001, 6.6704884E-001, 8.2819876E+001, 6.6553502E-001
 1.1501103E+002, 8.2420676E+002, 3.7397136E+001, 4.9123050E+002, 1.9036809E+001, 4.6477122E+002, 8.3537051E+000, 1.1891420E+002, 1.3904243E+000, 1.4414501E+002, 1.4651967E+000, 2.0043212E+002, 2.0497717E+000, 1.6750532E+002, 1.6881536E+000, 1.5295182E+002, 1.2266562E+000, 1.0679259E+002, 7.8518774E-001
 1.1600374E+002, 2.1860800E+002, 2.0301433E+001, 3.9320185E+002, 2.0063846E+001, 6.3413430E+002, 1.8705455E+001, 6.9927646E+002, 1.0412648E+001, 3.8590975E+002, 3.8529391E+000, 1.2950286E+002, 1.1608792E+000, 1.3975964E+002, 1.3491086E+000, 1.6439385E+002, 1.5814986E+000, 1.4952370E+002, 1.3017941E+000
 1.1701016E+002, 4.3212500E+002, 2.3160404E+001, 5.8282479E+002, 1.2057625E+001, 1.9600423E+002, 4.0249441E+000, 3.3076840E+002, 5.3419386E+000, 3.9958526E+002, 4.9969402E+000, 2.0158346E+002, 1.8572367E+000, 1.2125580E+002, 9.8285877E-001, 1.1428513E+002, 1.0281808E+000, 1.2788627E+002, 1.2264176E+000
 1.1800323E+002, 2.6303282E+002, 1.9305835E+001, 3.4392726E+002, 1.3354525E+001, 3.5701367E+002, 6.5201696E+000, 1.0699207E+002, 1.8038232E+000, 2.3876110E+002, 2.2682023E+000, 2.6726313E+002, 2.7562526E+000, 2.3059804E+002, 2.1719664E+000, 1.1365597E+002, 7.8977185E-001, 1.0548413E+002, 8.6615995E-001
 1.1901273E+002, 6.4787777E+002, 3.0431307E+001, 4.3878722E+002, 1.6941939E+001, 3.2022727E+002, 7.3555776E+000, 3.4867100E+002, 4.0472555E+000, 1.9552419E+002, 1.8656654E+000, 1.7598189E+002, 1.4614980E+000, 2.0927483E+002, 1.9785718E+000, 1.9535361E+002, 1.8584055E+000, 1.7296338E+002, 1.4528457E+000
 1.2000313E+002, 7.3711937E+002, 2.4203413E+001, 3.2344138E+002, 1.2419324E+001, 4.4609364E+002, 1.0651591E+001, 3.0516023E+002, 5.0743783E+000, 2.3976017E+002, 2.7863493E+000, 1.5483249E+002, 1.4892264E+000, 1.4999705E+002, 1.0591531E+000, 1.7935106E+002, 1.5554325E+000, 1.4592354E+002, 1.3180686E+000
 1.2101553E+002, 3.4991351E+002, 2.3410195E+001, 3.3358046E+002, 1.1424033E+001, 4.1111789E+002, 5.5335520E+000, 2.5750141E+002, 2.6447564E+000, 1.7745745E+002, 1.6953918E+000, 1.0493484E+002, 1.0472538E+000, 9.2554311E+001, 8.4870546E-001, 1.3632034E+002, 1.0646130E+000, 1.7117360E+002, 1.3699914E+000
 1.2200394E+002, 9.6511479E+002, 3.5317575E+001, 5.1261597E+002, 2.0209134E+001, 4.5290943E+002, 9.6406603E+000, 3.9565991E+002, 4.4010828E+000, 2.8154357E+002, 2.6441283E+000, 1.3601218E+002, 1.0744252E+000, 1.1792522E+002, 9.2553922E-001, 7.1759668E+001, 5.1721378E-001, 8.6028318E+001, 6.7263420E-001
 1.2300554E+002, 5.2214383E+002, 2.5669212E+001, 8.3929707E+002, 2.3273847E+001, 4.3671481E+002, 7.5786560E+000, 2.7489292E+002, 4.5014026E+000, 3.5716247E+002, 4.3433722E+000, 2.8506282E+002, 2.9894608E+000, 1.8073796E+002, 1.5620949E+000, 1.0188463E+002, 7.4541202E-001, 7.1694218E+001, 4.4211392E-001
 1.2400793E+002, 1.0327827E+003, 3.6933117E+001, 6.4413311E+002, 1.3322939E+001, 5.5882765E+002, 6.9187581E+000, 2.6865218E+002, 2.7540414E+000, 1.4303499E+002, 1.2872853E+000, 2.0796644E+002, 1.8835622E+000, 1.7620399E+002, 1.8345734E+000, 1.6247129E+002, 1.5107843E+000, 1.3556851E+002, 1.1587502E+000
 1.2501208E+002, 5.4191515E+002, 2.6871941E+001, 7.2374984E+002, 2.4782074E+001, 7.3241973E+002, 1.3858657E+001, 5.6382802E+002, 6.6791093E+000, 3.6698819E+002, 3.2530021E+000, 9.2813597E+001, 8.2335015E-001, 9.0457533E+001, 7.1619698E-001, 1.1861097E+002, 9.9982951E-001, 1.2271980E+002, 1.1475103E+000
 1.2600619E+002, 9.3618183E+002, 3.4703253E+001, 6.4234373E+002, 1.6061698E+001, 4.7355879E+002, 8.2746979E+000, 4.6594208E+002, 7.8937874E+000, 5.7230411E+002, 7.0740981E+000, 4.4665159E+002, 4.2889072E+000, 9.4423306E+001, 8.0731860E-001, 7.9836037E+001, 5.8574961E-001, 1.0234497E+002, 8.5139557E-001
 1.2700025E+002, 6.3653701E+002, 2.6792670E+001, 8.3644449E+002, 2.1512752E+001, 7.0252711E+002, 1.1016064E+001, 3.9865200E+002, 5.1961287E+000, 2.6232723E+002, 2.9473291E+000, 3.3379228E+002, 3.5430685E+000, 3.2245903E+002, 3.1749534E+000, 2.8450302E+002, 2.3780628E+000, 1.0013938E+002, 8.1407081E-001
 1.2800848E+002, 9.6819648E+002, 3.7956397E+001, 5.0811879E+002, 1.7462352E+001, 5.5491600E+002, 9.0744648E+000, 3.3378500E+002, 3.4046125E+000, 2.8079532E+002, 2.5740489E+000, 2.3129420E+002, 2.2284395E+000, 1.9792222E+002, 1.9751762E+000, 1.6204327E+002, 1.6762553E+000, 1.8819842E+002, 1.9111088E+000
 1.2900063E+002, 2.1047635E+002, 1.6351656E+001, 3.5959764E+002, 1.4849659E+001, 4.8551055E+002, 1.3450257E+001, 5.3323136E+002, 9.3086439E+000, 2.3475960E+002, 2.6741421E+000, 1.6530230E+002, 1.4959189E+000, 1.6894742E+002, 1.5520114E+000, 1.0283761E+002, 8.1482946E-001, 1.3597177E+002, 1.1343092E+000
 1.3000001E+002, 5.3532118E+002, 2.3769160E+001, 2.3247717E+002, 9.4117597E+000, 2.5915900E+002, 4.0576531E+000, 3.3722116E+002, 4.2155397E+000, 4.1543711E+002, 5.0942776E+000, 2.2497710E+002, 2.3097906E+000, 1.8521149E+002, 1.4184012E+000, 1.4274471E+002, 1.2785244E+000, 9.3756163E+001, 6.7748760E-001
 1.3101292E+002, 5.0218343E+002, 2.6477356E+001, 5.6259537E+002, 1.5499237E+001, 2.6541748E+002, 4.3906764E+000, 2.1188075E+002, 2.0589972E+000, 1.3080598E+002, 1.2147220E+000, 1.9972548E+002, 1.9937175E+000, 2.0418000E+002, 2.1459593E+000, 2.3829933E+002, 1.7061596E+000, 1.9611616E+002, 1.4617006E+000
 1.3201069E+002, 5.4293935E+002, 2.6891113E+001, 6.3110158E+002, 2.2585723E+001, 6.4864555E+002, 1.6843083E+001, 3.7869274E+002, 5.7150692E+000, 1.9067274E+002, 1.9212923E+000, 1.7744512E+002, 1.5067259E+000, 1.7180572E+002, 1.6048045E+000, 1.3833229E+002, 1.1822794E+000, 1.3812197E+002, 9.5672903E-001
 1.3301036E+002, 4.6574811E+002, 2.1075092E+001, 3.4498283E+002, 1.0432675E+001, 3.4528508E+002, 6.8897288E+000, 4.7168959E+002, 8.1630253E+000, 3.9537051E+002, 5.0842830E+000, 1.7099397E+002, 1.3578847E+000, 1.7272697E+002, 1.4753556E+000, 1.3090366E+002, 1.1674406E+000, 1.0685413E+002, 8.5866568E-001
 1.3400942E+002, 5.5094192E+002, 2.0531313E+001, 5.1592426E+002, 1.0157098E+001, 3.6488378E+002, 4.8723586E+000, 2.8789349E+002, 3.2284092E+000, 2.3095038E+002, 2.5351853E+000, 2.6128662E+002, 2.9296143E+000, 2.2936697E+002, 2.0958716E+000, 1.7285938E+002, 1.3571197E+000, 1.1096901E+002, 8.1311010E-001
 1.3500542E+002, 8.0095812E+002, 3.4197547E+001, 5.1767221E+002, 1.1858685E+001, 3.2505724E+002, 4.1859851E+000, 1.8022462E+002, 1.8865109E+000, 1.6415447E+002, 1.5644330E+000, 1.3601664E+002, 1.2381610E+000, 1.5682843E+002, 1.5649418E+000, 1.9795265E+002, 1.8816274E+000, 1.3694309E+002, 1.2217469E+000
 1.3601116E+002, 8.6088682E+002, 3.0731335E+001, 6.2948463E+002, 1.9298489E+001, 2.8563619E+002, 6.7038267E+000, 2.9727901E+002, 2.8866097E+000, 1.5365454E+002, 1.2564660E+000, 1.3584224E+002, 1.2140857E+000, 1.5153834E+002, 1.3545427E+000, 1.5749576E+002, 1.3965544E+000, 1.3388818E+002, 1.2924439E+000
 1.3700345E+002, 2.7935815E+002, 1.9728685E+001, 4.1845857E+002, 1.6923695E+001, 5.8105175E+002, 1.0919069E+001, 2.8831144E+002, 4.8274323E+000, 3.1221189E+002, 2.9008504E+000, 2.5562987E+002, 2.0688283E+000, 1.1948928E+002, 9.7578023E-001, 1.1237210E+002, 9.7015473E-001, 1.2965549E+002, 1.1724857E+000
 1.3801111E+002, 8.1554187E+002, 2.6021526E+001, 1.1535678E+002, 4.8547236E+000, 2.4812188E+002, 3.4422419E+000, 3.8108023E+002, 4.1332264E+000, 2.8011303E+002, 3.2887902E+000, 2.8260725E+002, 3.0661729E+000, 3.6186979E+002, 3.2360610E+000, 1.6593598E+002, 1.2955839E+000, 8.7535056E+001, 6.4205992E-001
 1.3900041E+002, 6.2878697E+002, 3.2475573E+001, 6.5764983E+002, 1.6669071E+001, 4.7721173E+001, 1.9173458E+000, 8.8736655E+001, 9.4250385E-001, 1.4795612E+002, 1.3715063E+000, 1.8788683E+002, 1.9265653E+000, 1.5800079E+002, 1.6012812E+000, 1.9854569E+002, 1.7004163E+000, 1.0738306E+002, 8.6343305E-001
 1.4001258E+002, 8.9161932E+002, 3.8342216E+001, 8.4517146E+002, 2.4288641E+001, 4.0339804E+002, 1.0283388E+001, 7.3250624E+001, 2.0380042E+000, 8.3302633E+001, 9.7548453E-001, 1.1251505E+002, 1.0335605E+000, 1.4791362E+002, 1.4426312E+000, 1.6366934E+002, 1.5957202E+000, 1.5706097E+002, 1.4511256E+000
 1.4101313E+002, 2.8403653E+002, 2.0320771E+001, 7.4625281E+002, 2.2265844E+001, 4.9657894E+002, 1.1009773E+001, 5.0071227E+002, 6.6544985E+000, 7.3459018E+001, 1.2038179E+000, 8.0890558E+001, 7.0073116E-001, 8.7088799E+001, 7.2974642E-001, 1.0573969E+002, 9.3550591E-001, 1.2923399E+002, 1.2169700E+000
 1.4200088E+002, 7.2207717E+002, 2.2605398E+001, 2.3534799E+002, 5.0790681E+000, 2.3225549E+002, 3.2909329E+000, 2.4742335E+002, 3.9359389E+000, 2.7124117E+002, 3.2380473E+000, 6.8046080E+001, 7.3556554E-001, 1.1658917E+002, 7.1091517E-001, 8.5849446E+001, 5.8468898E-001, 7.8415516E+001, 5.6945398E-001
 1.4300818E+002, 6.5338669E+002, 3.1382613E+001, 5.2485319E+002, 1.3924005E+001, 1.8176484E+002, 2.5773619E+000, 1.5892097E+002, 1.5645439E+000, 1.5372424E+002, 1.6411483E+000, 1.8234573E+002, 1.8745655E+000, 1.5221154E+002, 1.3927266E+000, 1.2195066E+002, 8.7713414E-001, 1.0269187E+002, 7.0289389E-001
 1.4401336E+002, 9.1834897E+002, 3.8160721E+001, 7.3582705E+002, 2.0373680E+001, 3.4103170E+002, 6.3033823E+000, 2.3018862E+002, 2.3325381E+000, 1.1879431E+002, 1.1397842E+000, 9.4831793E+001, 8.8098788E-001, 1.1124531E+002, 1.0761545E+000, 1.0954675E+002, 1.0305096E+000, 6.5890057E+001, 4.1837051E-001
