s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 1.3004526E+001, 8.3498867E+002, 4.5510910E+001, 9.0106529E+002, 4.3661080E+001, 1.0789158E+003, 3.8360889E+001, 4.4515695E+002, 1.7800552E+001, 3.0525834E+002, 8.3697431E+000, 1.7586213E+002, 2.3027628E+000, 2.4789790E+001, 5.1979593E-001, 2.0145500E+001, 2.0152841E-001, 2.0094844E+001, 1.0463920E-001
 1.4003642E+001, 8.6957384E+002, 4.7816567E+001, 8.6922937E+002, 4.2125940E+001, 1.0044018E+003, 4.0673361E+001, 7.8166692E+002, 2.7790508E+001, 1.3610286E+002, 1.0492507E+001, 4.2828036E+002, 9.3787880E+000, 3.5243058E+002, 4.8099887E+000, 2.3284771E+001, 6.0560843E-001, 2.0109383E+001, 1.6972537E-001
 1.5017919E+001, 5.0686493E+002, 3.7249956E+001, 8.0966011E+002, 5.1916887E+001, 5.8722988E+002, 2.9272205E+001, 3.4852854E+002, 1.1355373E+001, 1.8325764E+002, 4.4311027E+000, 1.1159309E+002, 2.9414224E+000, 1.8533243E+002, 2.7613775E+000, 2.8912602E+002, 3.0666918E+000, 8.7055882E+001, 6.9436436E-001
 1.6006745E+001, 1.4891857E+002, 2.2174427E+001, 1.9952733E+002, 1.4893715E+001, 5.0312312E+002, 1.9529314E+001, 2.7283477E+002, 1.1839816E+001, 1.3137220E+002, 4.9240010E+000, 1.2672959E+002, 1.8863699E+000, 4.6573559E+001, 7.7579593E-001, 7.9350456E+001, 9.7167713E-001, 1.6449759E+002, 1.1998327E+000
 1.7013892E+001, 6.8021341E+002, 3.7446892E+001, 1.6503409E+002, 1.3354774E+001, 1.4604061E+002, 5.9221806E+000, 2.1207861E+002, 3.8847625E+000, 2.8990144E+002, 3.5450124E+000, 1.2163603E+002, 1.6943812E+000, 4.2961998E+001, 7.4046811E-001, 3.9830396E+001, 4.8166311E-001, 7.9326291E+001, 6.0879325E-001
 1.8012262E+001, 6.0215209E+002, 4.4263466E+001, 3.5931627E+002, 2.2767288E+001, 1.2456358E+002, 1.0258524E+001, 7.2327707E+001, 4.6277255E+000, 1.7506068E+002, 3.2630075E+000, 2.0186000E+002, 1.6617001E+000, 6.6333626E+001, 5.7318814E-001, 3.6965997E+001, 3.4712938E-001, 3.5557162E+001, 2.5962394E-001
 1.9013542E+001, 2.1866659E+002, 1.8827324E+001, 4.0200998E+002, 1.4265441E+001, 1.3152984E+002, 8.1169260E+000, 1.0075687E+002, 4.3896325E+000, 9.6958322E+001, 2.8918174E+000, 2.2777650E+002, 2.7133566E+000, 1.3655692E+002, 1.4581608E+000, 3.9824517E+001, 4.9388075E-001, 3.0283392E+001, 2.3069803E-001
 2.0011064E+001, 5.1961715E+002, 2.6927332E+001, 1.3086117E+002, 9.7718995E+000, 1.1087225E+002, 4.1701643E+000, 1.9205146E+002, 2.3901323E+000, 1.0598788E+002, 1.4154685E+000, 1.0175293E+002, 1.0430911E+000, 1.3259647E+002, 9.8617296E-001, 2.9560864E+001, 2.6816428E-001, 3.2474708E+001, 2.7024993E-001
 2.1010629E+001, 7.0077890E+002, 3.5696446E+001, 6.5877474E+002, 2.9202868E+001, 7.1222109E+001, 1.1498607E+001, 1.2477234E+002, 5.4100068E+000, 1.6155067E+002, 3.0536640E+000, 1.0458037E+002, 8.4847653E-001, 8.4670612E+001, 5.9182305E-001, 8.8592777E+001, 5.3891771E-001, 4.5542308E+001, 1.9240396E-001
 2.2022851E+001, 1.3976138E+002, 1.6944094E+001, 1.9725842E+002, 9.2291865E+000, 1.9801321E+002, 5.9724562E+000, 6.0463169E+001, 3.8930605E+000, 8.0756232E+001, 2.5191721E+000, 1.3103563E+002, 1.9333331E+000, 1.0063969E+002, 1.0922366E+000, 8.7103921E+001, 7.2234207E-001, 6.9013564E+001, 3.6789843E-001
 2.3025760E+001, 1.6046918E+002, 2.5594851E+001, 6.2068668E+001, 8.5111666E+000, 7.6579175E+001, 3.0954750E+000, 1.3627230E+002, 1.8515563E+000, 7.8026811E+001, 1.0286597E+000, 6.8618655E+001, 6.8752163E-001, 6.4986106E+001, 5.3121082E-001, 9.2288190E+001, 5.9764373E-001, 7.0863919E+001, 4.0484815E-001
 2.4012289E+001, 4.3889269E+002, 2.9349747E+001, 1.3958097E+002, 2.1383972E+001, 8.7393904E+001, 1.1604910E+001, 6.3428796E+001, 4.2008492E+000, 1.0811130E+002, 2.0945673E+000, 6.1306002E+001, 5.3156720E-001, 4.9106314E+001, 3.4332408E-001, 6.6962379E+001, 4.4573742E-001, 8.4498515E+001, 3.9931438E-001
 2.5012794E+001, 1.0319241E+002, 1.8268835E+001, 1.7400969E+002, 1.1897057E+001, 1.3350192E+002, 1.0588975E+001, 6.5019023E+001, 8.1801341E+000, 5.2372033E+001, 4.5241380E+000, 8.5207086E+001, 2.0184253E+000, 7.3082361E+001, 1.1770572E+000, 6.1446329E+001, 5.7913800E-001, 5.1973037E+001, 2.5580342E-001
 2.6008853E+001, 4.1182931E+002, 2.3583127E+001, 7.4352363E+001, 1.0174185E+001, 1.0061480E+002, 4.5095285E+000, 9.7868787E+001, 2.6723091E+000, 7.8994355E+001, 2.2758728E+000, 4.7921050E+001, 1.9536802E+000, 7.8733838E+001, 1.3387777E+000, 6.2010633E+001, 8.7181416E-001, 4.4184055E+001, 4.1475399E-001
 2.7015369E+001, 5.9506190E+002, 3.1188203E+001, 6.8930875E+001, 1.6893269E+001, 8.3344600E+001, 9.8432142E+000, 7.2217118E+001, 4.7450685E+000, 1.0622865E+002, 2.9163221E+000, 6.8755879E+001, 8.9434458E-001, 5.2871248E+001, 5.4574234E-001, 6.9222074E+001, 5.3376652E-001, 5.8498247E+001, 3.7421884E-001
 2.8004593E+001, 1.3114812E+002, 1.7629578E+001, 2.4968294E+002, 1.3181817E+001, 1.2867822E+002, 8.6365680E+000, 5.0853299E+001, 4.8351798E+000, 6.6915578E+001, 3.2541186E+000, 9.2470844E+001, 2.0380301E+000, 5.9592914E+001, 1.2193779E+000, 5.6478469E+001, 7.1480337E-001, 6.3157534E+001, 4.3960423E-001
 2.9003591E+001, 1.1491729E+002, 2.0503796E+001, 8.7799172E+001, 8.3467950E+000, 1.4954292E+002, 4.4500601E+000, 1.0545932E+002, 2.4359405E+000, 4.2922539E+001, 1.4178995E+000, 6.2901479E+001, 8.7317511E-001, 7.4785555E+001, 7.3850099E-001, 5.6639306E+001, 4.9258895E-001, 5.4283430E+001, 3.8689721E-001
 3.0000002E+001, 2.2825558E+002, 2.4926559E+001, 7.4950250E+001, 1.6735309E+001, 7.0465274E+001, 8.9443452E+000, 1.1708738E+002, 3.8308764E+000, 1.0028587E+002, 1.8883962E+000, 2.9861711E+001, 5.4930630E-001, 7.0033788E+001, 5.3662022E-001, 3.7730479E+001, 2.9583307E-001, 4.9965148E+001, 2.4067657E-001
 3.1023922E+001, 1.9602750E+002, 1.8409648E+001, 8.7436866E+001, 1.3633919E+001, 5.5593558E+001, 1.2519741E+001, 6.6872463E+001, 9.0541309E+000, 9.6694903E+001, 4.9177732E+000, 8.1137547E+001, 1.8736233E+000, 3.8421376E+001, 9.3165122E-001, 4.4922438E+001, 5.3261316E-001, 3.6858646E+001, 2.0599214E-001
 3.2015366E+001, 1.8508662E+002, 2.0063982E+001, 1.7401588E+002, 8.0317900E+000, 9.1892559E+001, 3.7154605E+000, 4.9352347E+001, 2.9861428E+000, 4.7807402E+001, 2.8557114E+000, 8.4691201E+001, 3.3558226E+000, 6.3926653E+001, 1.9877306E+000, 4.2042517E+001, 1.0398699E+000, 2.9386329E+001, 4.8606765E-001
 3.3026130E+001, 1.6524562E+002, 2.2783268E+001, 1.6916304E+002, 1.7318730E+001, 1.3030387E+002, 6.9851832E+000, 7.2327380E+001, 2.4234563E+000, 3.4944689E+001, 1.2193554E+000, 4.8083772E+001, 5.4935431E-001, 8.0476097E+001, 6.1875618E-001, 2.6626237E+001, 2.9665609E-001, 2.9648023E+001, 3.5641239E-001
 3.4024459E+001, 5.0490984E+002, 2.3551769E+001, 1.1965072E+002, 1.6734335E+001, 1.1382546E+002, 1.5207559E+001, 1.1661141E+002, 7.9934525E+000, 3.6815123E+001, 3.2087097E+000, 3.3775419E+001, 7.3295028E-001, 4.3150150E+001, 4.6822878E-001, 2.5297117E+001, 2.4142530E-001, 3.1794572E+001, 1.6271915E-001
 3.5006232E+001, 1.9950855E+002, 2.1745483E+001, 1.0942898E+002, 1.1880200E+001, 8.8995881E+001, 7.7483735E+000, 1.1360134E+002, 6.9874033E+000, 8.8193317E+001, 5.3943679E+000, 3.2600123E+001, 2.4658835E+000, 3.2161885E+001, 1.1579734E+000, 4.2504300E+001, 6.1929559E-001, 2.7263995E+001, 2.3844993E-001
 3.6020507E+001, 1.0665211E+002, 2.0280908E+001, 1.8418817E+002, 1.2054316E+001, 1.2491472E+002, 6.3595597E+000, 7.2893633E+001, 2.7250091E+000, 1.2760872E+002, 2.1144952E+000, 8.3639722E+001, 1.4351658E+000, 2.8883186E+001, 7.9894274E-001, 3.5849381E+001, 4.5016439E-001, 3.3964553E+001, 3.0575658E-001
 3.7027331E+001, 1.7654322E+002, 1.9093961E+001, 9.4311999E+001, 1.3446345E+001, 1.8026307E+002, 9.6536205E+000, 1.1535013E+002, 5.0397742E+000, 7.0993370E+001, 2.4739147E+000, 8.8229753E+001, 9.2931114E-001, 4.2451948E+001, 4.6986667E-001, 3.0760747E+001, 2.7206550E-001, 3.4404698E+001, 1.9070210E-001
 3.8001741E+001, 6.5553116E+002, 2.5114815E+001, 1.0564592E+002, 9.5071869E+000, 8.7238765E+001, 6.7625034E+000, 1.6019509E+002, 5.9353359E+000, 1.0644770E+002, 3.9980300E+000, 7.3145580E+001, 2.1251646E+000, 7.4072583E+001, 1.2563389E+000, 4.6360702E+001, 6.2070417E-001, 2.8490034E+001, 2.0029403E-001
 3.9019136E+001, 2.5631846E+002, 2.2798221E+001, 4.1430755E+002, 1.3025361E+001, 4.6357606E+001, 5.4369418E+000, 9.3028892E+001, 2.9658935E+000, 1.1492781E+002, 2.2362626E+000, 5.2176436E+001, 1.5196629E+000, 7.1084863E+001, 1.2249788E+000, 7.3806214E+001, 9.4705645E-001, 5.3463708E+001, 5.1862144E-001
 4.0008984E+001, 2.0714511E+002, 1.8873477E+001, 2.2416275E+002, 1.4141907E+001, 4.3870919E+001, 9.4767099E+000, 5.6042639E+001, 3.7856748E+000, 6.6515262E+001, 1.8512036E+000, 9.2423076E+001, 8.7802871E-001, 6.0568950E+001, 5.3782530E-001, 7.5670511E+001, 5.5691355E-001, 7.9037568E+001, 4.8880168E-001
 4.1001217E+001, 4.4018694E+002, 2.4055418E+001, 1.1622887E+002, 1.0668351E+001, 4.0424625E+001, 8.3487201E+000, 5.0465490E+001, 6.3588335E+000, 6.0862994E+001, 3.4257258E+000, 6.4158328E+001, 1.3036698E+000, 8.1743324E+001, 9.3382399E-001, 5.0808379E+001, 4.6914335E-001, 7.2392639E+001, 3.8891673E-001
 4.2015012E+001, 4.5695866E+002, 2.3211768E+001, 1.1485017E+002, 1.1205999E+001, 1.1080418E+002, 6.5874143E+000, 4.9022599E+001, 3.3930967E+000, 4.9827836E+001, 2.1135290E+000, 5.3101728E+001, 1.2521361E+000, 5.4644558E+001, 7.9913179E-001, 5.0323677E+001, 5.0260678E-001, 4.1497149E+001, 2.9605763E-001
 4.3022091E+001, 2.1901317E+002, 2.2127566E+001, 1.6960090E+002, 9.5358146E+000, 8.9826984E+001, 4.1005708E+000, 8.8782451E+001, 2.3334744E+000, 5.4349107E+001, 1.3058946E+000, 4.0111502E+001, 9.7124498E-001, 4.1378499E+001, 6.7024143E-001, 5.3120874E+001, 4.9245285E-001, 4.2716183E+001, 2.4157128E-001
 4.4020614E+001, 7.7590399E+002, 3.2951438E+001, 9.6058797E+001, 1.6464550E+001, 7.9019384E+001, 1.0011739E+001, 9.4687474E+001, 4.1946328E+000, 8.3012926E+001, 1.9735690E+000, 3.6831651E+001, 4.7520235E-001, 4.3567980E+001, 3.1480290E-001, 4.2142559E+001, 2.5722108E-001, 4.8191821E+001, 2.5258626E-001
 4.5019513E+001, 4.0791276E+002, 3.1321899E+001, 3.9874305E+002, 1.6376194E+001, 4.1181469E+001, 1.1088407E+001, 7.0271569E+001, 7.6304068E+000, 1.1470288E+002, 4.8390810E+000, 5.1129053E+001, 1.5834568E+000, 4.4413062E+001, 8.5958680E-001, 3.4991717E+001, 4.2174734E-001, 3.8292723E+001, 1.9492818E-001
 4.6023248E+001, 1.4291188E+002, 2.1519861E+001, 2.0768036E+002, 1.2276678E+001, 1.7815825E+002, 5.7364574E+000, 4.6406399E+001, 2.6231391E+000, 8.3405672E+001, 2.0421117E+000, 8.2646509E+001, 1.8890914E+000, 4.9091212E+001, 1.1504844E+000, 4.0958210E+001, 6.6336467E-001, 3.1871802E+001, 4.2309021E-001
 4.7001890E+001, 2.3126296E+002, 2.2837487E+001, 1.1662668E+002, 1.8697320E+001, 1.4888627E+002, 8.7723082E+000, 6.3379765E+001, 2.8505838E+000, 8.8831255E+001, 1.5863423E+000, 6.7768823E+001, 6.6410695E-001, 7.7007848E+001, 5.2588300E-001, 4.4643885E+001, 2.7313808E-001, 3.8811436E+001, 2.2531138E-001
 4.8013989E+001, 5.3394967E+002, 2.6572127E+001, 1.8981040E+002, 1.6604958E+001, 8.2480101E+001, 1.2960554E+001, 4.3531155E+001, 6.4901200E+000, 1.3430341E+002, 3.3344491E+000, 8.7788890E+001, 1.0718048E+000, 6.8794870E+001, 6.2885404E-001, 5.0846280E+001, 3.6926898E-001, 5.2226225E+001, 2.3979595E-001
 4.9025385E+001, 4.8781415E+002, 3.0007134E+001, 5.9768656E+002, 2.1034654E+001, 1.0559867E+002, 7.3018250E+000, 1.0177842E+002, 3.9610137E+000, 4.3200082E+001, 2.2766290E+000, 1.6441996E+002, 1.8680394E+000, 1.2999691E+002, 1.1308378E+000, 8.1882649E+001, 7.1266136E-001, 5.0593289E+001, 2.7105585E-001
 5.0020351E+001, 1.5237486E+002, 2.2830462E+001, 4.7274331E+002, 2.4794292E+001, 2.3962960E+002, 1.0579213E+001, 1.1612057E+002, 3.8647368E+000, 9.9856495E+001, 1.9068589E+000, 1.1281901E+002, 1.1807166E+000, 1.3312298E+002, 9.7647613E-001, 1.3924306E+002, 1.0362396E+000, 9.5503092E+001, 5.2475929E-001
 5.1010458E+001, 5.2858291E+002, 2.7663130E+001, 1.1380342E+002, 1.4377397E+001, 1.3242500E+002, 9.4310354E+000, 9.7752546E+001, 5.4038096E+000, 1.3295872E+002, 3.1572934E+000, 5.8579064E+001, 8.4921566E-001, 9.6568199E+001, 7.2277901E-001, 1.1784508E+002, 7.5493008E-001, 1.0162352E+002, 5.4563018E-001
 5.2018097E+001, 3.0260826E+002, 2.8795714E+001, 3.7627292E+002, 1.9556335E+001, 4.8817312E+001, 9.4698804E+000, 1.0494713E+002, 5.3875153E+000, 1.1607166E+002, 3.6653464E+000, 1.0575863E+002, 1.8724361E+000, 9.2869583E+001, 1.0843288E+000, 6.3603849E+001, 5.5394428E-001, 6.8478927E+001, 3.7096738E-001
 5.3009110E+001, 9.2697587E+001, 2.1704250E+001, 2.7512650E+002, 1.1563197E+001, 6.6699469E+001, 5.6078075E+000, 6.0715144E+001, 2.9429635E+000, 7.7862942E+001, 2.0274051E+000, 9.0109122E+001, 1.6274979E+000, 9.6166503E+001, 1.1593847E+000, 7.7750001E+001, 6.9726262E-001, 6.4763405E+001, 4.4011508E-001
 5.4005480E+001, 2.6876963E+002, 2.3135686E+001, 1.0384768E+002, 1.2413029E+001, 1.6466263E+002, 6.3041444E+000, 3.8883018E+001, 2.3021764E+000, 6.2986017E+001, 1.3698539E+000, 4.6040679E+001, 5.6377319E-001, 7.4026112E+001, 6.3420943E-001, 7.4433810E+001, 5.0902793E-001, 6.5104392E+001, 4.6358235E-001
 5.5002671E+001, 7.0382903E+002, 3.2233811E+001, 1.3234718E+002, 1.6385894E+001, 7.9896505E+001, 1.0590461E+001, 1.0703061E+002, 6.0753343E+000, 4.7393587E+001, 3.0982811E+000, 5.1729649E+001, 1.0673066E+000, 4.8320573E+001, 7.2382634E-001, 6.5169274E+001, 5.6845189E-001, 7.1132897E+001, 3.9275851E-001
 5.6022523E+001, 2.3829986E+002, 2.3641701E+001, 6.9212956E+002, 2.1927868E+001, 1.0861414E+002, 6.6035495E+000, 1.0996377E+002, 3.1514063E+000, 7.2925625E+001, 2.1146028E+000, 5.1681313E+001, 1.7476166E+000, 4.3212138E+001, 1.0567174E+000, 4.0852005E+001, 5.9928094E-001, 5.0026618E+001, 3.8877706E-001
 5.7009345E+001, 4.7357391E+002, 2.6822255E+001, 2.8124352E+002, 1.3552066E+001, 3.9441075E+002, 7.6854947E+000, 1.2822008E+002, 2.4009804E+000, 7.6564310E+001, 1.2207140E+000, 4.8785454E+001, 4.9559938E-001, 3.8541864E+001, 3.3144204E-001, 3.5521268E+001, 2.5041344E-001, 3.2205486E+001, 2.2341042E-001
 5.8022376E+001, 2.8959061E+002, 2.4443552E+001, 1.2788281E+002, 1.6085637E+001, 7.8265297E+001, 1.0346448E+001, 1.9104526E+002, 5.7572471E+000, 1.6446450E+002, 3.2195811E+000, 5.1918475E+001, 6.6122289E-001, 3.9595506E+001, 3.9802560E-001, 3.4985413E+001, 2.1281017E-001, 3.0341134E+001, 1.1957001E-001
 5.9015203E+001, 1.2772577E+002, 1.9584825E+001, 2.3985605E+002, 1.1819323E+001, 4.5329119E+001, 6.0310849E+000, 7.8496343E+001, 4.1753662E+000, 8.3180285E+001, 3.1116819E+000, 5.5963307E+001, 2.5283982E+000, 6.8441788E+001, 1.8295045E+000, 3.3438312E+001, 8.9691171E-001, 3.2665603E+001, 3.0752405E-001
 6.0003237E+001, 3.4763466E+002, 2.5647241E+001, 3.9688507E+002, 1.4408878E+001, 2.8433187E+002, 5.4520412E+000, 4.1474089E+001, 2.0017538E+000, 4.7455750E+001, 1.3998839E+000, 6.0798656E+001, 7.9988202E-001, 8.8316215E+001, 8.1169523E-001, 4.5773993E+001, 5.2025839E-001, 3.1826764E+001, 5.4274295E-001
 6.1006431E+001, 2.7827225E+002, 2.7374867E+001, 1.9838510E+002, 1.9352725E+001, 2.1303172E+002, 1.2761810E+001, 1.9338229E+002, 6.0082550E+000, 4.6091885E+001, 2.6065881E+000, 4.0578384E+001, 5.2977850E-001, 4.7526283E+001, 4.0324393E-001, 7.6793949E+001, 3.9676400E-001, 3.7202626E+001, 1.8428882E-001
 6.2010935E+001, 7.9585616E+001, 1.6431556E+001, 2.2061954E+002, 9.5329684E+000, 1.1120626E+002, 8.4607724E+000, 1.3921083E+002, 7.1462391E+000, 2.2712826E+002, 5.8279026E+000, 3.9230214E+001, 3.5540022E+000, 3.5686192E+001, 2.0720862E+000, 5.1802037E+001, 9.9789408E-001, 6.7236575E+001, 4.3237094E-001
 6.3007523E+001, 5.8225891E+002, 2.5593804E+001, 8.0132908E+001, 6.1060599E+000, 1.0308219E+002, 2.8890821E+000, 4.9948812E+001, 1.8735754E+000, 1.3405101E+002, 2.4699023E+000, 1.4914721E+002, 1.7856081E+000, 7.8466080E+001, 1.3377081E+000, 3.9456032E+001, 8.2808820E-001, 4.0223263E+001, 6.2702283E-001
 6.4013104E+001, 8.0311986E+002, 4.4805003E+001, 1.4424931E+002, 1.8493965E+001, 6.1499321E+001, 7.4960964E+000, 6.0752601E+001, 2.4914423E+000, 5.2085740E+001, 1.2379617E+000, 9.2664547E+001, 6.6668477E-001, 1.8799561E+002, 1.1751405E+000, 9.4347989E+001, 6.6241343E-001, 3.6746695E+001, 2.7189788E-001
 6.5010442E+001, 1.3059848E+002, 2.2070524E+001, 4.1541807E+002, 2.5490703E+001, 5.8760310E+001, 1.5991253E+001, 7.4940628E+001, 7.4166943E+000, 6.4837191E+001, 3.4117563E+000, 5.5864447E+001, 9.2144473E-001, 7.3588720E+001, 7.8896997E-001, 1.3686626E+002, 1.0971447E+000, 1.1409951E+002, 6.0553614E-001
 6.6007780E+001, 2.5775973E+002, 2.0203380E+001, 1.0983347E+002, 7.8647625E+000, 1.9964616E+002, 5.6293722E+000, 6.7831650E+001, 3.6305302E+000, 7.3172558E+001, 2.2956790E+000, 3.6988203E+001, 1.7211074E+000, 4.8729809E+001, 9.9184940E-001, 6.4362165E+001, 7.4538603E-001, 9.5158967E+001, 6.2356679E-001
 6.7005118E+001, 8.6008015E+002, 3.7918512E+001, 9.0165066E+001, 1.5109899E+001, 5.3502219E+001, 7.4971702E+000, 1.3308326E+002, 3.6699313E+000, 1.1538914E+002, 1.9307256E+000, 4.0914702E+001, 7.5960769E-001, 4.3570721E+001, 4.7609379E-001, 4.4618702E+001, 3.7708595E-001, 5.9432790E+001, 3.8026608E-001
 6.8018222E+001, 1.5281564E+002, 2.5957949E+001, 4.0763136E+002, 2.8643946E+001, 4.3032753E+001, 1.6244245E+001, 6.7307006E+001, 7.4058254E+000, 1.0264629E+002, 3.9214181E+000, 9.8681203E+001, 1.3638844E+000, 4.6589847E+001, 6.0836882E-001, 4.2717030E+001, 3.7969113E-001, 4.2844197E+001, 2.2025625E-001
 6.9001412E+001, 1.0221825E+002, 1.7871270E+001, 9.4765636E+001, 9.0299017E+000, 1.1189935E+002, 7.8026311E+000, 4.1036441E+001, 6.3013504E+000, 6.1931468E+001, 4.5315293E+000, 8.4068050E+001, 2.6661280E+000, 1.1210561E+002, 1.7892019E+000, 4.6436467E+001, 7.3396580E-001, 3.9052462E+001, 3.2721299E-001
 7.0011739E+001, 3.4356976E+002, 2.5216242E+001, 6.1726833E+001, 1.2958727E+001, 6.2797845E+001, 6.1962364E+000, 4.6430611E+001, 2.5459530E+000, 5.6228347E+001, 1.8525571E+000, 6.0591783E+001, 1.1962859E+000, 9.4819962E+001, 1.0554612E+000, 8.7080819E+001, 8.2455574E-001, 4.9213024E+001, 4.4836839E-001
 7.1010522E+001, 4.8346533E+002, 2.9248447E+001, 6.1821692E+001, 1.6305884E+001, 7.5404587E+001, 1.1810781E+001, 4.8074753E+001, 6.3558563E+000, 6.1542729E+001, 3.1651201E+000, 4.3674513E+001, 8.1574450E-001, 5.4043962E+001, 5.5222173E-001, 7.6106199E+001, 5.7890006E-001, 7.7051297E+001, 4.1127280E-001
