s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 1.1004751E+001, 1.0729669E+003, 3.4220902E+001, 1.0892238E+003, 3.2874157E+001, 1.2033664E+003, 3.3698408E+001, 1.2330144E+003, 3.3581594E+001, 5.5326045E+002, 1.7850598E+001, 2.1275257E+001, 3.9603312E+000, 2.0338832E+001, 1.0254476E+000, 2.0178593E+001, 3.9358437E-001, 2.0085498E+001, 2.3707312E-001
 1.2001611E+001, 1.0537775E+003, 3.3152500E+001, 3.4334078E+002, 1.7601818E+001, 8.6627568E+002, 2.5595296E+001, 8.5061071E+002, 2.3489070E+001, 7.0499236E+002, 1.7731335E+001, 2.6896754E+002, 7.5209459E+000, 2.0664387E+001, 2.0308990E+000, 2.0307775E+001, 6.2380937E-001, 2.0161919E+001, 2.2473162E-001
 1.3001846E+001, 1.0965518E+003, 4.4428770E+001, 8.9361828E+002, 2.6092260E+001, 7.6204370E+002, 2.4617410E+001, 6.0538800E+002, 1.9056119E+001, 4.4336584E+002, 1.0195818E+001, 3.3542738E+002, 7.2693034E+000, 1.9636501E+002, 3.7677405E+000, 3.7386467E+001, 8.6550902E-001, 2.0260920E+001, 2.3103448E-001
 1.4003075E+001, 1.0154848E+003, 5.0949252E+001, 1.1159707E+003, 5.7716608E+001, 8.6940065E+002, 3.3659846E+001, 6.5676873E+002, 1.2255237E+001, 3.8018265E+002, 6.3535105E+000, 3.7904972E+002, 5.4912803E+000, 2.8733704E+002, 3.5266601E+000, 2.0364080E+002, 2.3206160E+000, 8.6699565E+001, 7.5408458E-001
 1.5008235E+001, 8.8030376E+002, 4.6738036E+001, 1.0645423E+003, 4.5680345E+001, 1.1571357E+003, 4.8595384E+001, 1.0788771E+003, 4.4347662E+001, 9.1410217E+002, 2.8306613E+001, 7.3566387E+002, 1.5853938E+001, 4.6623867E+002, 6.6457045E+000, 2.5615326E+002, 3.0694388E+000, 2.1325083E+002, 2.2564666E+000
 1.6001020E+001, 1.0356198E+003, 4.6498510E+001, 1.0526194E+003, 4.2100647E+001, 6.3533340E+002, 2.9509508E+001, 8.1929078E+002, 2.8143150E+001, 9.1613309E+002, 3.0760390E+001, 9.0731736E+002, 3.3238268E+001, 9.2187398E+002, 3.3129393E+001, 8.2532813E+002, 2.5505174E+001, 5.2933386E+002, 1.2263524E+001
 1.7005891E+001, 8.9409693E+002, 4.5488847E+001, 1.0921772E+003, 4.5836467E+001, 1.0418676E+003, 3.8485802E+001, 7.4275954E+002, 2.4952631E+001, 6.1740061E+002, 1.3461491E+001, 5.6126875E+002, 7.8575787E+000, 4.1048136E+002, 6.8408074E+000, 2.9392655E+002, 6.6510399E+000, 4.6884931E+002, 1.1781755E+001
 1.8003740E+001, 9.9718747E+002, 4.8999461E+001, 1.0594233E+003, 4.6574757E+001, 1.1166157E+003, 4.6602287E+001, 1.0131800E+003, 3.9212732E+001, 8.4737724E+002, 2.6771527E+001, 9.6053680E+002, 2.1821368E+001, 3.6292303E+002, 6.5845362E+000, 2.5604793E+002, 3.1734502E+000, 1.0927342E+002, 1.1091044E+000
 1.9002529E+001, 1.0050618E+003, 5.4424814E+001, 1.0402320E+003, 5.2321721E+001, 1.0818478E+003, 4.4618090E+001, 1.1461302E+003, 4.3925304E+001, 9.9394139E+002, 3.3758576E+001, 6.7080181E+002, 2.1415947E+001, 6.0368153E+002, 1.3156591E+001, 2.9521865E+002, 5.6201853E+000, 2.9240285E+002, 3.6510356E+000
 2.0006583E+001, 1.0486443E+003, 4.8358124E+001, 1.1570950E+003, 4.7806915E+001, 1.1577497E+003, 4.5718953E+001, 8.9093785E+002, 3.7577992E+001, 8.3909438E+002, 3.1512369E+001, 8.3991297E+002, 2.5979085E+001, 7.1398095E+002, 1.5967063E+001, 5.2107319E+002, 8.2261084E+000, 1.3085372E+002, 2.2961745E+000
 2.1008530E+001, 9.5795486E+002, 4.6385383E+001, 1.1251163E+003, 3.9675448E+001, 1.0734421E+003, 3.0521200E+001, 9.1168154E+002, 2.5655123E+001, 9.3236199E+002, 2.7463496E+001, 8.0681422E+002, 2.4166380E+001, 6.7593976E+002, 1.9425470E+001, 6.4187651E+002, 1.4569344E+001, 4.2540621E+002, 7.8404387E+000
 2.2007968E+001, 8.6422213E+002, 5.1397711E+001, 7.9259244E+002, 4.8565676E+001, 9.9198047E+002, 4.4417656E+001, 8.4281640E+002, 2.5590182E+001, 6.5006245E+002, 1.4909598E+001, 5.7296558E+002, 1.1283744E+001, 4.9538617E+002, 8.3882598E+000, 3.9432894E+002, 5.9821500E+000, 4.3161919E+002, 5.6432770E+000
 2.3008126E+001, 9.0987131E+002, 5.0094434E+001, 1.0040688E+003, 5.0860925E+001, 5.9723361E+002, 3.5653063E+001, 7.2525255E+002, 3.6478671E+001, 6.1013876E+002, 2.0604181E+001, 3.8552755E+002, 9.9233971E+000, 2.9780056E+002, 4.7029932E+000, 2.1661586E+002, 2.5546281E+000, 2.2396217E+002, 2.3849602E+000
 2.4003782E+001, 8.0724417E+002, 4.0112069E+001, 1.1033740E+003, 4.4652161E+001, 9.8776921E+002, 3.7015604E+001, 6.1964906E+002, 2.4030603E+001, 6.3474652E+002, 1.9702331E+001, 3.5881485E+002, 1.1742533E+001, 5.0921701E+002, 9.9159689E+000, 2.5997219E+002, 5.3796111E+000, 2.7935060E+002, 3.7665097E+000
 2.5004219E+001, 8.3770910E+002, 4.7410665E+001, 7.5391252E+002, 4.7575671E+001, 1.1052657E+003, 4.7029716E+001, 1.0130781E+003, 2.7304227E+001, 7.1821343E+002, 1.4964782E+001, 4.7540299E+002, 8.9440641E+000, 3.8003827E+002, 6.5371618E+000, 3.4308976E+002, 4.4544430E+000, 2.6153938E+002, 3.1875473E+000
 2.6004650E+001, 8.6078417E+002, 4.0211679E+001, 1.0451723E+003, 5.0474194E+001, 9.8820420E+002, 5.4410288E+001, 1.0862657E+003, 5.2926364E+001, 9.9644312E+002, 2.7565837E+001, 8.8923474E+002, 1.5235223E+001, 4.2526211E+002, 5.0871841E+000, 2.7940891E+002, 2.9751494E+000, 2.5683325E+002, 2.7540088E+000
 2.7007323E+001, 4.9073052E+002, 3.5061186E+001, 4.5151705E+002, 2.6160204E+001, 9.5241921E+002, 3.0162404E+001, 1.0247646E+003, 3.3771058E+001, 8.7837148E+002, 3.6164818E+001, 1.0069072E+003, 3.2140942E+001, 9.6547882E+002, 2.3025888E+001, 7.6381249E+002, 1.4516271E+001, 2.6272821E+002, 3.4296775E+000
 2.8003791E+001, 1.0909043E+003, 5.1482042E+001, 3.8442998E+002, 3.3552939E+001, 4.1014713E+002, 1.9078453E+001, 4.3342426E+002, 8.2834708E+000, 4.0466753E+002, 6.7589071E+000, 3.5979508E+002, 7.3450740E+000, 4.3626014E+002, 8.6503099E+000, 4.0117104E+002, 8.3418587E+000, 4.5852579E+002, 7.7596878E+000
 2.9004857E+001, 8.7366457E+002, 4.8996608E+001, 1.0922166E+003, 5.8904054E+001, 9.5752935E+002, 4.7653840E+001, 6.7100733E+002, 2.7108979E+001, 2.3787912E+002, 7.5840656E+000, 2.4277849E+002, 3.7180314E+000, 2.3927681E+002, 2.7718006E+000, 2.5750470E+002, 2.8711393E+000, 2.1599610E+002, 2.7382405E+000
 3.0006348E+001, 7.2729506E+002, 3.7959359E+001, 6.5046788E+002, 3.8227088E+001, 1.1101799E+003, 5.2549621E+001, 1.0370028E+003, 4.5415985E+001, 3.5790883E+002, 1.7071973E+001, 2.4736579E+002, 6.4337136E+000, 2.2077244E+002, 2.9613172E+000, 2.1819045E+002, 2.1901793E+000, 2.0129824E+002, 2.0250544E+000
 3.1008287E+001, 8.3745499E+002, 4.0928722E+001, 6.2881654E+002, 3.4994864E+001, 1.6073568E+002, 1.1621669E+001, 2.8918336E+002, 1.1042185E+001, 6.2149004E+002, 2.3373826E+001, 5.9737501E+002, 2.0432111E+001, 2.8420496E+002, 1.0374195E+001, 2.4960605E+002, 5.2995391E+000, 3.1668920E+002, 3.1359584E+000
 3.2008542E+001, 8.1365438E+002, 4.3645233E+001, 8.3316076E+002, 3.7316085E+001, 2.9275244E+002, 2.3679738E+001, 1.6358127E+002, 6.6181645E+000, 2.0078581E+002, 3.3230542E+000, 2.6735130E+002, 3.3183754E+000, 3.1415285E+002, 4.1830724E+000, 2.2080806E+002, 3.4644555E+000, 2.3504999E+002, 3.1769463E+000
 3.3014488E+001, 7.3925295E+002, 4.3775220E+001, 8.2650848E+002, 4.5574409E+001, 9.0435790E+002, 3.6524774E+001, 6.3515039E+002, 1.8951123E+001, 3.3989057E+002, 5.4856389E+000, 1.0705010E+002, 1.6906856E+000, 1.1298705E+002, 1.3841437E+000, 1.7662628E+002, 1.8361234E+000, 2.2231714E+002, 2.4386386E+000
 3.4006312E+001, 9.6988342E+002, 4.2599379E+001, 1.1277191E+003, 4.9574393E+001, 1.0236800E+003, 4.7774500E+001, 6.6190504E+002, 4.0614775E+001, 9.9285696E+002, 3.9396639E+001, 5.9438242E+002, 1.8513481E+001, 9.3160407E+001, 3.0789093E+000, 1.4854770E+002, 1.5962226E+000, 1.3433067E+002, 1.3241555E+000
 3.5008883E+001, 8.8031980E+002, 4.3032249E+001, 1.1606879E+003, 3.4965038E+001, 1.0741782E+003, 2.9807713E+001, 1.1688141E+003, 2.5888198E+001, 5.3386093E+002, 1.7243948E+001, 8.3395815E+002, 3.1035232E+001, 7.3884680E+002, 2.6035302E+001, 2.9129594E+002, 1.1824083E+001, 1.5686146E+002, 2.9336483E+000
 3.6000281E+001, 9.0948174E+002, 4.9408619E+001, 1.0056824E+003, 4.9472924E+001, 8.0006303E+002, 2.8207983E+001, 5.2170578E+002, 8.5480252E+000, 4.9172017E+002, 5.9090532E+000, 2.7110443E+002, 4.1933142E+000, 2.7419891E+002, 5.6262782E+000, 4.0794018E+002, 7.1986556E+000, 3.4836782E+002, 5.9350192E+000
 3.7004526E+001, 7.9352181E+002, 4.3484761E+001, 1.0058699E+003, 5.7941706E+001, 1.0685823E+003, 5.6821406E+001, 1.0183129E+003, 3.7455804E+001, 5.8641041E+002, 1.3182509E+001, 2.7419778E+002, 2.9594189E+000, 1.9474304E+002, 2.2699549E+000, 1.8257027E+002, 2.1928831E+000, 2.0771707E+002, 2.6325375E+000
 3.8002457E+001, 1.0507933E+003, 4.2619910E+001, 7.1409820E+002, 3.6309074E+001, 6.8426351E+002, 3.4877497E+001, 9.4789588E+002, 4.3294169E+001, 9.2173476E+002, 4.0646722E+001, 9.0355612E+002, 2.9751455E+001, 3.1658100E+002, 5.6754746E+000, 9.7561530E+001, 1.3681284E+000, 1.2293009E+002, 1.3627197E+000
 3.9007040E+001, 8.7846942E+002, 4.4008828E+001, 1.2090220E+003, 4.8864681E+001, 8.4377692E+002, 2.5817495E+001, 2.2568859E+002, 7.2874787E+000, 3.8422042E+002, 1.1306056E+001, 5.0663524E+002, 1.6927917E+001, 7.3607752E+002, 2.1261179E+001, 5.2960978E+002, 1.2743653E+001, 9.2177974E+001, 1.5125176E+000
 4.0000802E+001, 7.6382066E+002, 4.4063084E+001, 9.4559523E+002, 5.0323274E+001, 1.1159004E+003, 3.8995728E+001, 6.2786659E+002, 1.6611183E+001, 2.4414206E+002, 4.0646327E+000, 1.7672853E+002, 2.4702269E+000, 3.0093824E+002, 4.0253100E+000, 3.2320840E+002, 4.9388067E+000, 4.2322072E+002, 5.5232457E+000
 4.1006004E+001, 7.7512813E+002, 4.2388020E+001, 9.3949055E+002, 5.1446650E+001, 7.1188315E+002, 4.9449654E+001, 1.1180944E+003, 4.3296818E+001, 7.0909476E+002, 1.8122074E+001, 2.4588195E+002, 3.7230957E+000, 1.9877553E+002, 2.1303075E+000, 2.0950096E+002, 2.0824895E+000, 2.1236305E+002, 2.4620868E+000
 4.2008406E+001, 1.0479988E+003, 4.3001397E+001, 9.9738154E+002, 4.3769122E+001, 9.2550047E+002, 3.8791608E+001, 7.3534666E+002, 3.6662021E+001, 8.3694598E+002, 3.5802252E+001, 8.4882220E+002, 2.8890175E+001, 5.6141402E+002, 1.3258935E+001, 2.6035798E+002, 3.4362651E+000, 1.5534731E+002, 1.6249353E+000
 4.3006494E+001, 9.6467689E+002, 4.3005993E+001, 1.1656067E+003, 3.5144006E+001, 1.0593683E+003, 2.8292159E+001, 1.0222117E+003, 2.4873749E+001, 8.7923870E+002, 2.6754221E+001, 9.1046287E+002, 2.7918344E+001, 7.1482516E+002, 2.2906859E+001, 4.4116264E+002, 1.2544266E+001, 3.3770970E+002, 6.2275751E+000
 4.4005046E+001, 7.8713505E+002, 4.8409366E+001, 1.1785114E+003, 5.0948864E+001, 7.3038988E+002, 2.3121312E+001, 7.1585069E+002, 1.3029212E+001, 5.5543969E+002, 6.9750146E+000, 2.5857027E+002, 4.4871945E+000, 3.7312451E+002, 1.0349755E+001, 4.8633511E+002, 1.2089538E+001, 2.4123364E+002, 6.1954235E+000
 4.5001088E+001, 9.4138927E+002, 4.6597585E+001, 1.1100124E+003, 5.4272144E+001, 1.0389017E+003, 5.1125730E+001, 7.5851405E+002, 3.1550346E+001, 4.9846029E+002, 1.1176766E+001, 4.0019412E+002, 4.3268888E+000, 1.0872733E+002, 1.3175760E+000, 1.2070630E+002, 1.4508942E+000, 2.0979350E+002, 2.3810385E+000
 4.6005201E+001, 8.7817388E+002, 4.6436466E+001, 1.1045486E+003, 4.1509706E+001, 1.1049151E+003, 3.2430150E+001, 1.0672540E+003, 3.8905711E+001, 9.9452690E+002, 4.3323446E+001, 9.2163988E+002, 3.3991286E+001, 6.1758714E+002, 1.5078901E+001, 1.5351396E+002, 2.7648168E+000, 9.3942871E+001, 1.0089082E+000
 4.7005914E+001, 9.6679341E+002, 4.2796036E+001, 1.0490971E+003, 4.3875792E+001, 1.0082984E+003, 3.7051982E+001, 7.6304254E+002, 2.4322527E+001, 4.4069419E+002, 1.0316165E+001, 4.7928419E+002, 1.0903256E+001, 6.4532757E+002, 1.4520626E+001, 3.9454350E+002, 8.1356900E+000, 1.3105005E+002, 2.4481059E+000
 4.8010604E+001, 7.4227152E+002, 4.3637243E+001, 9.5087869E+002, 4.0068338E+001, 9.8526723E+002, 3.3602324E+001, 4.2458480E+002, 1.6992866E+001, 6.7104417E+002, 1.8236076E+001, 3.6478486E+002, 7.3595064E+000, 2.4943443E+002, 4.0856777E+000, 3.0834058E+002, 3.9158828E+000, 2.7748809E+002, 3.1810801E+000
 4.9000330E+001, 8.9135213E+002, 5.3748410E+001, 9.6976170E+002, 5.7982201E+001, 9.9215880E+002, 4.5654559E+001, 9.5073078E+002, 3.1804475E+001, 4.9841868E+002, 1.6230058E+001, 2.6497566E+002, 5.8319654E+000, 2.4368945E+002, 3.3421165E+000, 1.9368495E+002, 2.2879141E+000, 1.6777891E+002, 2.0693973E+000
 5.0001555E+001, 8.4730958E+002, 4.5488764E+001, 1.0012855E+003, 5.0084915E+001, 1.1263902E+003, 4.5289746E+001, 1.0900282E+003, 4.9500325E+001, 7.3718004E+002, 3.0628234E+001, 7.4381044E+002, 2.0331256E+001, 2.7228658E+002, 4.7544832E+000, 1.8892762E+002, 2.1641973E+000, 1.5713156E+002, 1.6879827E+000
 5.1002971E+001, 1.1503648E+003, 4.5317111E+001, 1.1615476E+003, 3.9358668E+001, 1.1326846E+003, 3.7382070E+001, 7.8883015E+002, 2.3511546E+001, 8.0176800E+002, 2.3868740E+001, 3.6490760E+002, 1.5680338E+001, 5.9067337E+002, 1.6819306E+001, 6.2091794E+002, 1.0992612E+001, 3.2275812E+002, 3.8867247E+000
 5.2007110E+001, 9.0246805E+002, 4.8515475E+001, 9.6146470E+002, 3.9765371E+001, 7.0244128E+002, 1.8027411E+001, 5.7492908E+002, 1.1677775E+001, 4.8224218E+002, 9.0709876E+000, 3.5141918E+002, 6.7379471E+000, 3.3975570E+002, 6.9826001E+000, 2.7887982E+002, 4.5886696E+000, 3.8771863E+002, 4.8266549E+000
 5.3005071E+001, 8.2224130E+002, 4.6910289E+001, 1.2064711E+003, 5.3739616E+001, 1.1147286E+003, 4.9663794E+001, 7.9630519E+002, 2.9045963E+001, 2.0018403E+002, 4.8218275E+000, 2.1259451E+002, 2.9238739E+000, 1.5677541E+002, 2.0607112E+000, 1.6865916E+002, 1.7758641E+000, 2.1627607E+002, 2.2334539E+000
 5.4006521E+001, 8.7386227E+002, 4.2982121E+001, 8.8894531E+002, 4.3320906E+001, 1.0322496E+003, 4.3254907E+001, 1.0457928E+003, 4.2392874E+001, 7.6729323E+002, 3.4253795E+001, 3.8916721E+002, 1.4476860E+001, 5.9306636E+001, 2.1502000E+000, 8.8252188E+001, 1.2319559E+000, 1.1605563E+002, 1.1398559E+000
 5.5008738E+001, 9.1204383E+002, 4.5111985E+001, 7.9020885E+002, 3.7327176E+001, 9.0732176E+002, 3.3875188E+001, 8.4156019E+002, 3.0134725E+001, 4.3713145E+002, 2.1288090E+001, 6.1120325E+002, 2.0062423E+001, 6.9827894E+002, 1.6697161E+001, 1.0477934E+002, 2.3062936E+000, 5.3673316E+001, 7.6065956E-001
 5.6002617E+001, 8.3168962E+002, 4.9236779E+001, 9.5030818E+002, 4.6678139E+001, 8.0081589E+002, 2.5655434E+001, 6.2712528E+002, 1.2992935E+001, 6.9957868E+002, 2.0012231E+001, 6.6125827E+002, 1.7942844E+001, 5.6814328E+002, 1.3609025E+001, 3.9374960E+002, 6.9140270E+000, 8.6275978E+001, 1.6837017E+000
 5.7007732E+001, 7.6794560E+002, 4.4062889E+001, 9.7423909E+002, 5.5260152E+001, 9.7645909E+002, 4.8478544E+001, 9.4293415E+002, 2.8019256E+001, 5.1380399E+002, 8.7774059E+000, 4.2995671E+002, 5.2292000E+000, 3.5355739E+002, 6.0421730E+000, 3.9062919E+002, 6.5415333E+000, 3.3000918E+002, 4.5236436E+000
 5.8003631E+001, 8.7469901E+002, 4.2727706E+001, 8.3478172E+002, 4.2777720E+001, 9.8530556E+002, 4.8968956E+001, 1.0621738E+003, 4.8522461E+001, 4.8766191E+002, 2.2887104E+001, 2.3250218E+002, 8.5801109E+000, 3.1008554E+002, 5.8721443E+000, 2.6830453E+002, 3.4486870E+000, 2.2140109E+002, 2.5377705E+000
 5.9002361E+001, 8.5804314E+002, 4.0208620E+001, 9.1646935E+002, 2.9261216E+001, 1.0343950E+003, 2.6332628E+001, 1.1779677E+003, 3.0507958E+001, 1.0882041E+003, 3.4409099E+001, 6.4660009E+002, 2.2762156E+001, 1.1522849E+002, 7.6915871E+000, 2.8216408E+002, 7.0295875E+000, 4.6772514E+002, 7.1320134E+000
 6.0001333E+001, 8.3793632E+002, 4.6486943E+001, 9.4079898E+002, 4.3003334E+001, 6.6022369E+002, 2.5513508E+001, 4.1696527E+002, 8.1369992E+000, 3.4832059E+002, 5.0210924E+000, 2.3324960E+002, 4.1980563E+000, 2.5381994E+002, 5.5244366E+000, 2.3701333E+002, 4.6177540E+000, 2.3166569E+002, 3.1247187E+000
 6.1003417E+001, 7.8010359E+002, 4.6448601E+001, 9.9647450E+002, 5.9968050E+001, 1.1444667E+003, 5.9735934E+001, 1.0159325E+003, 3.9344128E+001, 3.5583149E+002, 7.2166291E+000, 2.2762366E+002, 2.6850466E+000, 1.2838514E+002, 1.4971403E+000, 1.2386694E+002, 1.5652627E+000, 1.6520172E+002, 1.9498549E+000
 6.2003490E+001, 1.1380336E+003, 4.4624355E+001, 5.1818918E+002, 3.7650589E+001, 9.6988755E+002, 4.4054482E+001, 9.9893731E+002, 5.0462539E+001, 8.7861809E+002, 3.7182442E+001, 4.2472622E+002, 1.1611026E+001, 2.2837069E+002, 3.1472943E+000, 7.7889554E+001, 1.0265280E+000, 1.0217079E+002, 1.1398850E+000
 6.3003028E+001, 7.7424303E+002, 3.8056028E+001, 6.4029638E+002, 2.5157996E+001, 5.6028617E+002, 2.0975728E+001, 7.0996946E+002, 1.7961506E+001, 8.2535153E+002, 2.0647852E+001, 8.8232145E+002, 2.7173825E+001, 4.4493888E+002, 1.0230153E+001, 2.8614407E+002, 4.3649795E+000, 9.0619246E+001, 1.2631611E+000
 6.4004665E+001, 7.8157410E+002, 4.6256649E+001, 7.1726245E+002, 4.0151373E+001, 8.6886450E+002, 2.9714053E+001, 5.5753609E+002, 1.2289683E+001, 2.9489399E+002, 4.5244152E+000, 3.4484816E+002, 5.1719195E+000, 3.2862643E+002, 5.7377694E+000, 2.2835625E+002, 3.9322471E+000, 4.0356735E+002, 3.9403729E+000
 6.5006467E+001, 7.0937559E+002, 4.1929785E+001, 7.0079565E+002, 4.0961525E+001, 8.0078586E+002, 3.6792955E+001, 1.1984707E+003, 3.6171744E+001, 2.1722374E+002, 5.9226266E+000, 1.4834994E+002, 2.1410685E+000, 1.9318465E+002, 2.3129680E+000, 1.8433474E+002, 2.2429125E+000, 1.8750606E+002, 2.3520813E+000
 6.6007400E+001, 6.8383224E+002, 4.1452997E+001, 9.3131019E+002, 5.0774395E+001, 5.0114886E+002, 3.5595256E+001, 7.5263888E+002, 3.3148999E+001, 9.4698172E+002, 2.9218330E+001, 3.5651199E+002, 6.7373368E+000, 9.0500305E+001, 1.4190070E+000, 1.1543768E+002, 1.3930106E+000, 1.2779966E+002, 1.4455419E+000
 6.7005161E+001, 7.9190298E+002, 4.0528663E+001, 1.1387338E+003, 4.5344736E+001, 8.4022073E+002, 3.0206704E+001, 8.3302187E+002, 3.2220942E+001, 5.9693575E+002, 2.3639593E+001, 7.6630396E+002, 1.8788914E+001, 3.6675321E+002, 5.7702816E+000, 2.0239571E+002, 2.5456586E+000, 7.1049425E+001, 8.2508369E-001
 6.8009584E+001, 9.2882893E+002, 4.3299169E+001, 8.4521119E+002, 3.7454869E+001, 1.0757358E+003, 3.4982627E+001, 1.0752615E+003, 2.3631511E+001, 4.5030954E+002, 8.4111249E+000, 3.4775662E+002, 6.7084471E+000, 4.2907052E+002, 6.5277687E+000, 2.5710647E+002, 3.3841673E+000, 2.5032316E+002, 2.2304584E+000
 6.9007288E+001, 7.4173376E+002, 4.5112427E+001, 6.2573676E+002, 3.8253011E+001, 6.1526235E+002, 3.0720730E+001, 6.2624360E+002, 2.1229892E+001, 4.5753483E+002, 8.5482765E+000, 3.5181740E+002, 4.8022043E+000, 2.0305112E+002, 2.6801832E+000, 1.9973136E+002, 2.5704219E+000, 2.7310660E+002, 2.7359239E+000
 7.0005998E+001, 8.7300361E+002, 4.5170381E+001, 8.8633386E+002, 4.8386933E+001, 1.1362664E+003, 5.7671405E+001, 1.0120369E+003, 4.2072492E+001, 5.1920997E+002, 1.4950167E+001, 1.4716122E+002, 3.9170869E+000, 2.2025758E+002, 2.9268895E+000, 2.1543333E+002, 2.5173451E+000, 1.8209635E+002, 2.1147056E+000
 7.1001901E+001, 9.9965545E+002, 4.2805924E+001, 9.8931992E+002, 3.3735337E+001, 1.2489398E+003, 3.1648775E+001, 7.5120626E+002, 3.0669464E+001, 9.0245398E+002, 3.8843406E+001, 7.2200730E+002, 2.7521459E+001, 2.1425929E+002, 6.9805683E+000, 1.5412991E+002, 2.9201019E+000, 1.5904759E+002, 1.9116381E+000
