s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 1.9010648E+001, 8.4227773E+002, 3.9358230E+001, 6.9786809E+002, 1.9989103E+001, 3.7492734E+002, 6.6594689E+000, 1.3446122E+002, 2.1108458E+000, 1.8131924E+002, 1.8868590E+000, 1.8951324E+002, 1.8267020E+000, 1.1102897E+002, 1.0288821E+000, 1.7921811E+002, 1.5960565E+000, 1.4853300E+002, 1.2059076E+000
 2.0022402E+001, 3.3800838E+002, 1.7127401E+001, 3.9729434E+002, 1.5140932E+001, 4.8144156E+002, 1.2060434E+001, 1.7098960E+002, 3.3498654E+000, 8.2066027E+001, 1.1174050E+000, 1.5954621E+002, 1.3893043E+000, 1.0437414E+002, 7.7987010E-001, 7.4654903E+001, 5.3248000E-001, 1.0567096E+002, 9.0647430E-001
 2.1034951E+001, 9.9248734E+002, 3.6147863E+001, 4.1476700E+002, 9.4590356E+000, 2.6719213E+002, 4.1545400E+000, 2.6907108E+002, 3.5375560E+000, 1.6290130E+002, 1.7680440E+000, 6.6339299E+001, 6.3424728E-001, 1.2752353E+002, 1.0906330E+000, 8.5967360E+001, 6.1767455E-001, 5.8472048E+001, 3.8488151E-001
 2.2013296E+001, 9.5789353E+002, 3.1590397E+001, 9.2628812E+002, 2.6315253E+001, 8.8561019E+002, 1.9108788E+001, 6.3197710E+002, 1.0134887E+001, 3.6313687E+002, 3.9904024E+000, 2.1362012E+002, 2.1336723E+000, 1.5172101E+002, 1.3515356E+000, 1.2306738E+002, 9.3846249E-001, 5.6560416E+001, 3.1191590E-001
 2.3000490E+001, 9.8716494E+002, 2.4227782E+001, 7.7858030E+002, 1.3589351E+001, 3.8083618E+002, 7.1308605E+000, 4.4040917E+002, 7.9247064E+000, 4.8940031E+002, 8.5961071E+000, 5.0092181E+002, 6.9897268E+000, 4.0622594E+002, 4.8977277E+000, 2.3774561E+002, 2.6206091E+000, 1.1609767E+002, 8.5754251E-001
 2.4013158E+001, 1.0149075E+003, 2.8454270E+001, 2.6020867E+002, 5.5882837E+000, 1.7477775E+002, 2.7819785E+000, 9.9956005E+001, 1.2670517E+000, 1.6247771E+002, 1.5992011E+000, 1.9878198E+002, 2.1870954E+000, 2.1898108E+002, 2.8005741E+000, 2.4173522E+002, 2.8959602E+000, 2.6877277E+002, 2.9508373E+000
 2.5016135E+001, 9.9695642E+002, 4.4017418E+001, 7.2871079E+002, 1.5817703E+001, 3.2022731E+002, 4.6350670E+000, 5.5516048E+001, 1.0219839E+000, 8.9719423E+001, 6.9562634E-001, 1.3624582E+002, 9.9494764E-001, 1.0791661E+002, 9.0459444E-001, 1.1738834E+002, 1.0955789E+000, 1.3235242E+002, 1.2552337E+000
 2.6032762E+001, 4.5081179E+002, 2.4017173E+001, 7.5966662E+002, 2.8049186E+001, 8.8211011E+002, 2.2129598E+001, 5.2318240E+002, 7.9420039E+000, 2.1089430E+002, 2.2389530E+000, 1.1591683E+002, 8.3425202E-001, 1.2080101E+002, 8.4831310E-001, 9.7556008E+001, 7.2424820E-001, 8.0090466E+001, 6.3090981E-001
 2.7003425E+001, 3.8477894E+002, 1.9287656E+001, 1.3133470E+002, 4.5311268E+000, 2.6346897E+002, 5.2892475E+000, 4.2520479E+002, 6.7663865E+000, 2.9125234E+002, 4.3031170E+000, 8.4375948E+001, 8.0014934E-001, 9.7816738E+001, 5.9940025E-001, 1.2082090E+002, 7.2292456E-001, 7.7339691E+001, 5.3074538E-001
 2.8013486E+001, 9.8771737E+002, 3.6006981E+001, 5.1153917E+002, 1.0089842E+001, 1.9597737E+002, 3.0864961E+000, 1.6336003E+002, 2.0678153E+000, 2.3688321E+002, 2.5466899E+000, 2.0514893E+002, 2.0082317E+000, 1.3981817E+002, 1.3238004E+000, 1.1585009E+002, 7.2592384E-001, 9.3108835E+001, 5.2189621E-001
 2.9015267E+001, 4.4419312E+002, 2.9641094E+001, 9.2209831E+002, 2.4177991E+001, 8.1502833E+002, 1.3526314E+001, 4.1147985E+002, 4.6617167E+000, 1.5256656E+002, 1.6023152E+000, 1.6968178E+002, 1.8008054E+000, 1.7163075E+002, 1.8304542E+000, 1.6713002E+002, 1.6436810E+000, 1.0824195E+002, 8.8450376E-001
 3.0009724E+001, 9.2307263E+002, 3.0032445E+001, 3.4052444E+002, 1.3349192E+001, 5.3876377E+002, 1.1651753E+001, 5.9592111E+002, 9.0146476E+000, 3.5950314E+002, 4.2728558E+000, 1.8235038E+002, 1.7860320E+000, 1.8478016E+002, 1.9531804E+000, 1.2861514E+002, 1.4457812E+000, 1.4932062E+002, 1.4091967E+000
 3.1016191E+001, 7.1061067E+002, 2.9367917E+001, 5.7264545E+002, 9.9397716E+000, 2.6520711E+002, 4.9908953E+000, 2.4495161E+002, 3.9445003E+000, 2.4541694E+002, 2.9651348E+000, 1.5858067E+002, 1.5343059E+000, 1.7227066E+002, 1.6885100E+000, 1.8658951E+002, 1.8335934E+000, 1.1257266E+002, 1.1678422E+000
 3.2029894E+001, 6.4273290E+002, 3.2089896E+001, 3.9706015E+002, 9.2746002E+000, 4.7490128E+002, 5.9837066E+000, 2.8096192E+002, 3.0954543E+000, 1.6097975E+002, 1.5530698E+000, 1.5350562E+002, 1.4177428E+000, 1.0088748E+002, 7.9905501E-001, 6.8225047E+001, 5.0277329E-001, 1.3461542E+002, 1.1037902E+000
 3.3015951E+001, 8.8157361E+002, 3.6052035E+001, 6.5907671E+002, 1.6964596E+001, 4.5113589E+002, 6.6160709E+000, 2.5279812E+002, 3.0604444E+000, 2.7315404E+002, 2.7525915E+000, 1.7578151E+002, 1.6618100E+000, 8.1491027E+001, 5.8550748E-001, 3.3780689E+001, 1.7867240E-001, 5.5197496E+001, 3.3280512E-001
 3.4019517E+001, 4.5813888E+002, 1.5123674E+001, 4.4077201E+002, 1.3618921E+001, 6.2169557E+002, 1.1276910E+001, 2.7901384E+002, 3.6913456E+000, 1.3792261E+002, 1.3797682E+000, 1.0394842E+002, 9.5197012E-001, 4.9192198E+001, 3.1059419E-001, 7.9380527E+001, 5.1017128E-001, 3.9694124E+001, 1.7843060E-001
 3.5007642E+001, 7.5891531E+002, 2.1179413E+001, 9.0075502E+001, 3.5516155E+000, 1.4672867E+002, 2.9085404E+000, 3.1392910E+002, 3.8882050E+000, 1.5583332E+002, 1.6142454E+000, 1.2673422E+002, 9.0745372E-001, 5.1162946E+001, 3.6034157E-001, 6.6416645E+001, 3.8631334E-001, 8.5796135E+001, 5.7279860E-001
 3.6032364E+001, 9.3507036E+002, 3.6739755E+001, 6.2396013E+002, 1.1219231E+001, 1.8929578E+002, 3.3734319E+000, 1.1657839E+002, 1.4792122E+000, 1.6574688E+002, 1.6782499E+000, 1.5618497E+002, 1.3340775E+000, 1.3082425E+002, 1.0333436E+000, 5.3867365E+001, 3.1359324E-001, 4.9437791E+001, 2.6903291E-001
 3.7001573E+001, 3.5465610E+002, 1.7593823E+001, 6.0966150E+002, 2.1474308E+001, 6.4733005E+002, 1.3048313E+001, 2.3061848E+002, 4.1932791E+000, 1.4730102E+002, 1.7516477E+000, 1.3864553E+002, 1.2756511E+000, 1.4890974E+002, 1.4630253E+000, 1.1867469E+002, 9.4519354E-001, 8.3132447E+001, 6.8852094E-001
 3.8018807E+001, 9.4844351E+002, 3.0958643E+001, 2.7994107E+002, 6.0156450E+000, 2.7080589E+002, 5.0537273E+000, 3.7618775E+002, 5.4946030E+000, 2.6734211E+002, 3.3815019E+000, 1.7199881E+002, 1.6809818E+000, 1.2240006E+002, 1.0655711E+000, 8.9273348E+001, 8.2935773E-001, 1.2301722E+002, 1.1209968E+000
 3.9003227E+001, 8.2773564E+002, 3.5603878E+001, 8.9186314E+002, 1.6646601E+001, 4.2377155E+002, 6.2215427E+000, 3.3821254E+002, 3.6819209E+000, 2.3228691E+002, 2.5981878E+000, 2.2610600E+002, 2.2252209E+000, 2.2034650E+002, 1.9550924E+000, 1.5419813E+002, 1.0897883E+000, 8.9601215E+001, 7.5712388E-001
 4.0025281E+001, 1.7472360E+002, 2.2864181E+001, 7.0834700E+002, 2.1819000E+001, 5.4892883E+002, 1.0632945E+001, 4.4795042E+002, 5.6999396E+000, 3.8838524E+002, 4.0711304E+000, 2.4890809E+002, 2.4262469E+000, 2.1837778E+002, 2.1747633E+000, 1.6756720E+002, 1.6074555E+000, 2.0524130E+002, 1.7609918E+000
 4.1018258E+001, 3.9219898E+002, 2.1347230E+001, 3.7293588E+002, 1.0366543E+001, 3.9452561E+002, 8.7923729E+000, 3.0785687E+002, 5.3231693E+000, 3.4015343E+002, 4.2570170E+000, 2.6057973E+002, 2.8274379E+000, 1.8055016E+002, 1.8196421E+000, 2.0531866E+002, 1.6981094E+000, 1.7113675E+002, 1.7626419E+000
 4.2023647E+001, 1.0029205E+003, 3.3760463E+001, 5.4362651E+002, 9.3361848E+000, 2.4649115E+002, 3.5882694E+000, 2.3115241E+002, 3.0087352E+000, 2.2013673E+002, 2.5631674E+000, 2.0202798E+002, 2.0547274E+000, 1.1856778E+002, 1.0863903E+000, 1.5336854E+002, 1.6209733E+000, 1.5569547E+002, 1.3507736E+000
 4.3013521E+001, 5.4808027E+002, 2.8254004E+001, 5.8896670E+002, 1.8337763E+001, 5.0472608E+002, 7.9968680E+000, 2.4518255E+002, 2.8754588E+000, 1.5842426E+002, 1.5713789E+000, 1.6871875E+002, 1.4169532E+000, 8.2865248E+001, 5.3504658E-001, 9.5428318E+001, 6.6332029E-001, 7.1653354E+001, 5.8556704E-001
 4.4009097E+001, 5.1724922E+002, 2.1733776E+001, 3.8592834E+002, 1.1836818E+001, 6.4028663E+002, 1.3848251E+001, 4.8875989E+002, 7.2173634E+000, 3.3565942E+002, 3.4941897E+000, 1.2414968E+002, 1.0473676E+000, 1.1500321E+002, 9.4310170E-001, 9.3957076E+001, 6.1216580E-001, 5.2210870E+001, 3.3263960E-001
 4.5006468E+001, 4.5961152E+002, 2.0441384E+001, 1.9744552E+002, 4.6597838E+000, 2.6934213E+002, 3.9058619E+000, 3.6645140E+002, 4.5136350E+000, 3.2109520E+002, 4.0449139E+000, 3.0571122E+002, 3.1785214E+000, 1.3700492E+002, 1.0233397E+000, 8.8541934E+001, 6.8081848E-001, 7.5896637E+001, 4.8722564E-001
 4.6023750E+001, 1.0204974E+003, 3.6233021E+001, 2.6967565E+002, 8.5792884E+000, 1.0753550E+002, 2.8376262E+000, 1.6807269E+002, 1.9760130E+000, 2.1997439E+002, 2.2528292E+000, 2.3550150E+002, 2.3907094E+000, 1.8607111E+002, 1.8416657E+000, 1.1887425E+002, 1.0588954E+000, 6.8890584E+001, 3.9156886E-001
 4.7008602E+001, 1.0491361E+003, 3.8345955E+001, 8.1836230E+002, 2.3907739E+001, 4.0904737E+002, 8.6172751E+000, 7.5531126E+001, 1.8777603E+000, 1.1985081E+002, 1.2633580E+000, 1.6108869E+002, 1.5195312E+000, 1.8044148E+002, 1.8493316E+000, 1.8131570E+002, 1.7017869E+000, 1.1973614E+002, 9.6411297E-001
 4.8015494E+001, 3.5329651E+002, 1.5661017E+001, 2.4814719E+002, 8.7701271E+000, 4.6572211E+002, 1.1062846E+001, 4.4738063E+002, 7.3950533E+000, 1.4000585E+002, 1.7772300E+000, 9.2680284E+001, 7.9930752E-001, 1.2339763E+002, 1.1198346E+000, 7.7766461E+001, 6.7432559E-001, 1.1461395E+002, 1.0631114E+000
 4.9010481E+001, 7.2346186E+001, 1.5774407E+001, 1.9790198E+002, 4.4933428E+000, 1.0385939E+002, 2.1235213E+000, 1.8079750E+002, 2.5893581E+000, 2.9230353E+002, 3.5370578E+000, 1.9548739E+002, 1.6758625E+000, 8.7298405E+001, 6.6074760E-001, 4.1605594E+001, 2.3533434E-001, 5.4669900E+001, 3.6446191E-001
 5.0016736E+001, 6.1623994E+002, 2.9868753E+001, 9.1543260E+001, 8.6483635E+000, 1.7651635E+002, 3.6286865E+000, 7.4944670E+001, 1.2318361E+000, 1.2399451E+002, 1.4928363E+000, 1.7260216E+002, 2.0338510E+000, 1.6194699E+002, 1.4580297E+000, 9.8562646E+001, 6.5960900E-001, 5.3771209E+001, 3.3408820E-001
 5.1016499E+001, 5.7496743E+002, 3.1921528E+001, 5.9277417E+002, 2.0392957E+001, 1.6623593E+002, 5.8425633E+000, 9.5472561E+001, 1.8337994E+000, 8.9700069E+001, 1.0434426E+000, 1.0058895E+002, 9.8867830E-001, 1.0778212E+002, 1.1476358E+000, 1.4212437E+002, 1.3652309E+000, 1.2262668E+002, 9.4515981E-001
 5.2016967E+001, 3.6646358E+002, 2.1106185E+001, 2.4920963E+002, 8.9844292E+000, 4.4160281E+002, 7.0745189E+000, 2.9256786E+002, 3.7234884E+000, 9.0649825E+001, 1.1232248E+000, 1.0066704E+002, 8.3198762E-001, 1.0720515E+002, 8.5258802E-001, 8.5866291E+001, 8.0685157E-001, 9.5233783E+001, 9.2628927E-001
 5.3005185E+001, 1.0217975E+003, 3.5889344E+001, 5.6968256E+002, 1.2227848E+001, 2.9683571E+002, 4.6329533E+000, 2.5172378E+002, 3.0135879E+000, 1.6411817E+002, 1.3723213E+000, 7.8609962E+001, 6.4000230E-001, 7.6780390E+001, 5.6947204E-001, 8.9932429E+001, 6.9416902E-001, 8.4736939E+001, 6.5860723E-001
 5.4019229E+001, 7.2158802E+002, 2.6900494E+001, 6.3781226E+002, 1.6091098E+001, 7.8420422E+002, 1.2827702E+001, 6.2984832E+002, 7.9026090E+000, 4.1179461E+002, 4.5267914E+000, 2.2708181E+002, 1.9091183E+000, 4.4388935E+001, 3.1363949E-001, 7.3166853E+001, 5.1414819E-001, 8.9506736E+001, 7.1710329E-001
 5.5027049E+001, 1.4508020E+002, 2.2023293E+001, 3.3872064E+002, 7.9318302E+000, 1.5800817E+002, 4.1619977E+000, 3.4972907E+002, 4.8034046E+000, 3.4182665E+002, 4.5887345E+000, 4.1757775E+002, 4.8014129E+000, 2.8232067E+002, 2.9812309E+000, 1.3865077E+002, 1.2931471E+000, 5.6069005E+001, 3.4528549E-001
 5.6030658E+001, 7.9281979E+002, 3.3082439E+001, 3.3046795E+002, 1.2056028E+001, 1.5634889E+002, 4.4079370E+000, 1.1992983E+002, 2.0700942E+000, 2.5579673E+002, 2.5199724E+000, 1.7497408E+002, 1.7983403E+000, 1.7913227E+002, 1.6912292E+000, 1.9024882E+002, 1.9880914E+000, 1.4020042E+002, 1.0033135E+000
 5.7001893E+001, 9.9464463E+002, 2.5577718E+001, 4.7887707E+002, 1.0251868E+001, 5.0558630E+002, 7.2676225E+000, 2.0050801E+002, 2.6662403E+000, 1.7635617E+002, 1.4041901E+000, 2.4015417E+002, 2.0641986E+000, 9.4789782E+001, 9.2827864E-001, 1.2722717E+002, 1.0568116E+000, 1.5177424E+002, 1.3951422E+000
 5.8000797E+001, 7.5747508E+002, 3.0024487E+001, 2.4584747E+002, 6.4332927E+000, 2.1515198E+002, 3.9173652E+000, 3.3521374E+002, 3.7331183E+000, 2.7405844E+002, 2.4165138E+000, 1.7043064E+002, 1.2263605E+000, 2.1123146E+002, 1.7064756E+000, 1.1839219E+002, 1.1054374E+000, 8.0206120E+001, 6.2727236E-001
 5.9032285E+001, 9.3264129E+002, 3.6394240E+001, 5.6349524E+002, 1.3323484E+001, 1.9318140E+002, 4.3360809E+000, 1.5455835E+002, 2.0746380E+000, 1.6478867E+002, 1.8481288E+000, 2.1765195E+002, 2.0850314E+000, 2.0460227E+002, 1.6749895E+000, 1.6804310E+002, 1.4360914E+000, 9.6554589E+001, 8.1756033E-001
 6.0000982E+001, 8.9117923E+002, 2.6605321E+001, 4.3212111E+002, 1.1121568E+001, 4.1521447E+002, 7.3002458E+000, 3.3525995E+002, 3.8053851E+000, 1.4154379E+002, 1.3253313E+000, 1.3748758E+002, 1.1682352E+000, 1.3898014E+002, 1.2788552E+000, 1.4426758E+002, 1.2742002E+000, 1.5826168E+002, 1.4028689E+000
 6.1004243E+001, 4.9708971E+002, 2.1641923E+001, 2.5465813E+002, 5.6351566E+000, 2.2962193E+002, 3.6642362E+000, 2.3218982E+002, 2.9747662E+000, 2.9142370E+002, 2.8444544E+000, 1.6768720E+002, 1.2673007E+000, 1.4768195E+002, 1.1107144E+000, 1.2541357E+002, 9.7295002E-001, 1.2892433E+002, 1.1034065E+000
 6.2007504E+001, 9.5274383E+002, 3.4671174E+001, 3.8894024E+002, 9.7518265E+000, 2.3059230E+002, 4.0082675E+000, 2.2225294E+002, 2.4510802E+000, 1.7029327E+002, 1.7161440E+000, 1.9824436E+002, 1.9015642E+000, 2.1102007E+002, 1.9988154E+000, 1.6460982E+002, 1.2842841E+000, 1.3235017E+002, 9.9180135E-001
 6.3005059E+001, 6.9696797E+002, 2.3641427E+001, 6.8248359E+002, 1.8060579E+001, 5.8262921E+002, 1.1468949E+001, 3.4883698E+002, 5.3021323E+000, 1.8754628E+002, 1.9369441E+000, 1.0241125E+002, 9.7479064E-001, 1.3777156E+002, 1.3326110E+000, 1.8456989E+002, 1.7849291E+000, 1.8557185E+002, 1.7160737E+000
 6.4012065E+001, 3.4021361E+002, 2.3068085E+001, 2.1519560E+002, 6.1676801E+000, 1.7503629E+002, 3.6887012E+000, 3.1248456E+002, 5.0492319E+000, 3.8263082E+002, 4.8113452E+000, 2.1278795E+002, 2.1004809E+000, 8.6980550E+001, 7.4863133E-001, 8.9037727E+001, 7.5731330E-001, 1.2806716E+002, 1.1400566E+000
 6.5026736E+001, 9.9440678E+002, 3.6881766E+001, 9.5819931E+001, 1.0632732E+001, 1.3546050E+002, 4.8329784E+000, 8.3350849E+001, 1.8080180E+000, 1.3673314E+002, 1.7332272E+000, 2.3456214E+002, 2.5238156E+000, 2.0320941E+002, 2.1798254E+000, 7.7236438E+001, 3.9887173E-001, 7.5046723E+001, 5.4865401E-001
 6.6022875E+001, 8.8913047E+002, 2.7685339E+001, 6.2981237E+002, 1.5361569E+001, 3.1531898E+002, 6.7758294E+000, 9.8960323E+001, 2.6770921E+000, 7.5875462E+001, 1.2792477E+000, 1.1349118E+002, 1.0240051E+000, 1.5705502E+002, 1.3991176E+000, 1.4784192E+002, 1.2802273E+000, 1.1268011E+002, 8.9515564E-001
 6.7010413E+001, 3.1564288E+002, 1.9929039E+001, 2.2402035E+002, 6.7545308E+000, 3.9797650E+002, 6.0767255E+000, 3.2709288E+002, 3.7445405E+000, 1.4411880E+002, 1.5529847E+000, 1.2672760E+002, 1.1181054E+000, 1.2756378E+002, 1.0935187E+000, 1.4236037E+002, 1.1002648E+000, 1.3048515E+002, 1.1045377E+000
 6.8033020E+001, 5.3381070E+002, 2.6554034E+001, 9.3322668E+001, 9.2132333E+000, 1.2041532E+002, 4.2160758E+000, 2.5303360E+002, 3.2528741E+000, 2.9454930E+002, 3.0251955E+000, 2.1138312E+002, 1.9835478E+000, 1.1619829E+002, 9.9943064E-001, 1.2594802E+002, 9.9613522E-001, 1.4037412E+002, 1.1314502E+000
 6.9025133E+001, 9.8405306E+002, 2.9328781E+001, 5.0706371E+002, 1.3504604E+001, 1.9852175E+002, 5.5260481E+000, 1.4471383E+002, 2.3074330E+000, 1.5751926E+002, 1.7206546E+000, 2.0275577E+002, 1.9041595E+000, 1.7389431E+002, 1.5544503E+000, 1.6388217E+002, 1.5590451E+000, 1.0594805E+002, 9.2047611E-001
 7.0020559E+001, 4.7178811E+002, 2.3602571E+001, 3.1514256E+002, 8.0936435E+000, 4.2261491E+002, 7.5214837E+000, 3.7540175E+002, 5.1864401E+000, 2.7599899E+002, 2.9159524E+000, 1.2366516E+002, 1.1340778E+000, 1.4149768E+002, 1.1805798E+000, 1.5168055E+002, 1.2062042E+000, 1.3359175E+002, 1.2617770E+000
 7.1013219E+001, 8.1963620E+002, 3.0530443E+001, 1.6910017E+002, 1.0529684E+001, 1.6462703E+002, 5.1069773E+000, 2.3210596E+002, 3.2365645E+000, 3.2367904E+002, 3.7648276E+000, 2.8114306E+002, 2.7605211E+000, 1.4765755E+002, 1.2175606E+000, 1.2202267E+002, 9.4361377E-001, 1.2022176E+002, 7.9344387E-001
