s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 1.9005653E+001, 5.5177441E+002, 3.1226844E+001, 8.3173221E+002, 4.1899463E+001, 9.3901551E+002, 4.3386925E+001, 6.7401319E+002, 2.2122321E+001, 1.2279519E+002, 4.3824298E+000, 5.4174896E+001, 8.3652773E-001, 9.8219602E+001, 1.1160336E+000, 1.4591318E+002, 1.5450897E+000, 1.3717916E+002, 1.2718748E+000
 2.0000778E+001, 5.4037754E+002, 2.6290777E+001, 3.3838643E+002, 1.1191576E+001, 3.7995639E+002, 1.0649146E+001, 5.4206614E+002, 1.7999207E+001, 7.1183913E+002, 1.8031677E+001, 3.2549183E+002, 6.0393215E+000, 6.0364965E+001, 1.1757386E+000, 8.1332657E+001, 8.6393621E-001, 9.5289368E+001, 1.0075113E+000
 2.1023971E+001, 1.0350766E+003, 3.5667429E+001, 7.1271615E+002, 2.0805816E+001, 2.5507947E+002, 6.9977984E+000, 1.7815744E+002, 3.4059673E+000, 2.5887082E+002, 4.1082098E+000, 3.0758338E+002, 4.8907138E+000, 3.1650154E+002, 3.8139884E+000, 9.9320295E+001, 9.5577161E-001, 8.2380232E+001, 6.1868642E-001
 2.2006339E+001, 1.0436073E+003, 4.1299617E+001, 1.0643000E+003, 4.1121618E+001, 8.6480030E+002, 3.0184447E+001, 1.3064025E+002, 7.1519292E+000, 8.7137830E+001, 2.1098746E+000, 2.0353947E+002, 2.3317728E+000, 2.6886925E+002, 3.3125375E+000, 2.5972599E+002, 3.1185710E+000, 1.6689757E+002, 1.7575557E+000
 2.3016773E+001, 8.3047626E+002, 2.9455042E+001, 3.5765079E+002, 2.0756009E+001, 7.7109912E+002, 3.1248783E+001, 8.3457515E+002, 2.2097644E+001, 1.8486427E+002, 5.2378560E+000, 1.0073188E+002, 1.6108801E+000, 1.4358831E+002, 1.5975739E+000, 1.6832593E+002, 1.7422764E+000, 2.1677240E+002, 2.3969313E+000
 2.4011470E+001, 9.7527131E+002, 4.3118356E+001, 7.0461739E+002, 1.4978132E+001, 1.6795757E+002, 5.0458186E+000, 3.9521752E+002, 8.0017647E+000, 3.4283408E+002, 5.1101599E+000, 1.2968260E+002, 1.9291405E+000, 9.6142602E+001, 1.0551088E+000, 9.5393932E+001, 8.5378736E-001, 1.4182419E+002, 1.2724502E+000
 2.5023502E+001, 9.1421700E+002, 4.1351524E+001, 1.0066197E+003, 4.0453176E+001, 7.5772531E+002, 1.6813605E+001, 3.0021774E+002, 4.8136613E+000, 2.3258868E+002, 2.8437099E+000, 2.0371449E+002, 2.3382673E+000, 1.1399254E+002, 1.1868044E+000, 7.4466679E+001, 4.9247622E-001, 8.8424714E+001, 6.5345068E-001
 2.6014127E+001, 4.8008080E+002, 2.2170502E+001, 2.7304714E+002, 1.9064342E+001, 7.1729860E+002, 2.7981900E+001, 6.8237149E+002, 1.7985210E+001, 3.7868229E+002, 6.5092565E+000, 2.1827059E+002, 2.4908583E+000, 1.5193891E+002, 1.6834230E+000, 1.5084250E+002, 1.4854745E+000, 1.0123533E+002, 9.1558131E-001
 2.7016650E+001, 3.0879793E+002, 2.3999737E+001, 8.2764146E+001, 9.7453015E+000, 1.3672993E+002, 5.5273658E+000, 2.9506622E+002, 5.9851993E+000, 4.4295440E+002, 8.4043798E+000, 4.4520855E+002, 6.5225368E+000, 3.0252810E+002, 3.6348571E+000, 1.7655168E+002, 1.7128648E+000, 9.9097704E+001, 8.3532085E-001
 2.8018151E+001, 8.7964855E+002, 4.2338401E+001, 3.4010236E+002, 1.8135633E+001, 7.7291560E+001, 8.3014618E+000, 1.0647576E+002, 3.8883949E+000, 1.7403850E+002, 3.1322522E+000, 2.4639853E+002, 3.4485965E+000, 2.7773476E+002, 3.5718295E+000, 3.0681202E+002, 3.5100892E+000, 2.8443897E+002, 2.8106388E+000
 2.9008399E+001, 5.4838121E+002, 2.8707932E+001, 6.9629956E+002, 3.8703053E+001, 5.5312312E+002, 2.5208842E+001, 8.8766607E+001, 6.9498871E+000, 1.0580642E+002, 2.9866697E+000, 1.1105284E+002, 1.6527212E+000, 1.3916779E+002, 1.8066456E+000, 1.8957248E+002, 2.2694223E+000, 2.2451260E+002, 2.6478962E+000
 3.0002497E+001, 9.8867790E+002, 4.3318531E+001, 2.1129868E+002, 1.2277763E+001, 2.1425683E+002, 1.2051395E+001, 2.4025745E+002, 8.7418045E+000, 1.2436970E+002, 3.3803769E+000, 8.6136231E+001, 1.6193644E+000, 9.9488517E+001, 1.2946202E+000, 9.5079284E+001, 1.1321225E+000, 1.1612306E+002, 1.2622670E+000
 3.1015386E+001, 8.4737406E+002, 4.0053745E+001, 1.0226159E+003, 3.7241796E+001, 5.9752519E+002, 1.8363597E+001, 2.4456888E+002, 5.7011603E+000, 1.8668009E+002, 2.9862741E+000, 1.4200323E+002, 1.6227063E+000, 7.6316226E+001, 7.5111133E-001, 7.4722548E+001, 6.6991112E-001, 9.2081302E+001, 7.8117828E-001
 3.2006506E+001, 2.1039548E+002, 2.4538714E+001, 3.5827609E+002, 1.8289474E+001, 6.1227856E+002, 1.9044549E+001, 3.8246210E+002, 1.2557539E+001, 3.4811044E+002, 7.3257874E+000, 2.0661374E+002, 3.1300418E+000, 1.6836186E+002, 1.8750037E+000, 8.0798920E+001, 6.4797170E-001, 8.3967403E+001, 7.0671532E-001
 3.3009966E+001, 9.1637350E+002, 3.8114836E+001, 1.3461678E+002, 1.2470124E+001, 1.4616254E+002, 7.2450728E+000, 1.3384830E+002, 3.1204863E+000, 9.9056715E+001, 1.9590657E+000, 6.3092451E+001, 1.6256271E+000, 1.1528039E+002, 1.7068601E+000, 2.1637827E+002, 2.1779515E+000, 1.8140342E+002, 1.5590113E+000
 3.4001427E+001, 9.7316664E+002, 4.7087230E+001, 3.6955880E+002, 1.8597366E+001, 1.8838011E+002, 7.7380982E+000, 1.0901245E+002, 4.6572367E+000, 1.6654011E+002, 2.7792767E+000, 1.1861870E+002, 1.3576007E+000, 6.6665709E+001, 6.7751073E-001, 8.6234843E+001, 9.6127682E-001, 2.0182775E+002, 1.6170129E+000
 3.5017478E+001, 9.1067643E+002, 4.0749213E+001, 6.2770166E+002, 3.1469102E+001, 6.5261378E+002, 2.5313397E+001, 1.3592530E+002, 8.7849495E+000, 8.9211295E+001, 3.4529270E+000, 2.3722058E+002, 2.2871853E+000, 5.4582131E+001, 5.6153856E-001, 8.2312367E+001, 7.3290018E-001, 9.1587354E+001, 8.7552436E-001
 3.6022209E+001, 3.1088805E+002, 3.4326898E+001, 5.5553170E+002, 2.8231970E+001, 6.4313001E+002, 2.1085861E+001, 7.0788795E+002, 1.2165855E+001, 2.8542959E+002, 5.5821872E+000, 1.7586242E+002, 2.7155080E+000, 2.4446824E+002, 2.7616573E+000, 1.7080665E+002, 1.5483503E+000, 8.7170444E+001, 7.4059294E-001
 3.7013333E+001, 6.0332983E+002, 3.5442421E+001, 5.0561184E+002, 2.6425047E+001, 5.5377996E+002, 2.4084345E+001, 7.5044590E+002, 1.9285753E+001, 7.0160053E+002, 1.0337143E+001, 3.2343772E+002, 4.0679818E+000, 2.2742345E+002, 2.7476329E+000, 2.1966277E+002, 2.2925207E+000, 1.6869238E+002, 1.3024747E+000
 3.8017535E+001, 9.9770103E+002, 4.3838327E+001, 1.0338648E+003, 2.9861572E+001, 8.0526181E+002, 1.7292136E+001, 5.0177817E+002, 1.0449854E+001, 5.0427821E+002, 9.2027271E+000, 2.5864423E+002, 4.7389373E+000, 2.0453010E+002, 2.4608001E+000, 1.8538047E+002, 2.2505338E+000, 1.6517377E+002, 1.5554312E+000
 3.9017412E+001, 4.6046476E+002, 3.3923315E+001, 9.7548449E+002, 3.7840426E+001, 1.0609652E+003, 2.7987453E+001, 5.7436074E+002, 9.7441883E+000, 1.9723088E+002, 3.1705593E+000, 2.2192172E+002, 2.4729762E+000, 5.8429898E+001, 7.6804423E-001, 1.6620961E+002, 1.8333425E+000, 1.9499000E+002, 2.0608538E+000
 4.0018860E+001, 2.2433679E+002, 3.2145997E+001, 4.4808499E+002, 1.8140731E+001, 4.4668299E+002, 1.3781000E+001, 4.8171842E+002, 1.2236981E+001, 4.9242557E+002, 7.6366363E+000, 1.9259168E+002, 1.8003075E+000, 8.7337781E+001, 7.4395277E-001, 7.2422240E+001, 6.7901803E-001, 9.7807067E+001, 8.9970659E-001
 4.1025012E+001, 9.1247885E+002, 3.9317946E+001, 6.0499672E+002, 3.1002217E+001, 5.4482071E+002, 1.8741784E+001, 2.8337734E+002, 8.1044485E+000, 1.6037021E+002, 4.2208030E+000, 3.0108605E+002, 4.1668410E+000, 2.1444319E+002, 1.8361874E+000, 9.5641336E+001, 7.6551273E-001, 5.5752872E+001, 3.7406880E-001
 4.2008617E+001, 2.3363003E+002, 2.1894493E+001, 4.9601776E+002, 2.0131803E+001, 7.5719273E+002, 2.3376933E+001, 7.4440347E+002, 1.6594298E+001, 2.5271564E+002, 5.3198397E+000, 1.8075678E+002, 2.6116576E+000, 2.3689146E+002, 2.6243675E+000, 2.3996115E+002, 1.9402612E+000, 1.0916699E+002, 8.8140614E-001
 4.3022812E+001, 7.3920157E+002, 3.5530395E+001, 2.1430171E+002, 1.1241535E+001, 2.5786369E+002, 5.7573517E+000, 3.7235260E+002, 6.6671159E+000, 4.8154908E+002, 6.6726922E+000, 2.2802149E+002, 3.1703706E+000, 2.2057360E+002, 2.4668380E+000, 1.6926854E+002, 1.5709247E+000, 2.0358039E+002, 2.0498898E+000
 4.4021014E+001, 4.5675108E+002, 3.7550114E+001, 8.5863753E+002, 3.4413187E+001, 3.2175256E+002, 1.5964798E+001, 3.3215955E+002, 8.5818900E+000, 2.8704539E+002, 4.1758732E+000, 3.0587778E+002, 3.4392767E+000, 2.4409378E+002, 2.7347155E+000, 1.1541967E+002, 1.0521156E+000, 1.8281243E+002, 1.6330218E+000
 4.5013773E+001, 5.8516944E+002, 2.5890868E+001, 6.2039280E+002, 3.3107859E+001, 7.5560271E+002, 2.7056416E+001, 3.1900562E+002, 1.3944910E+001, 3.6911257E+002, 1.0594614E+001, 4.3860818E+002, 6.0638995E+000, 3.0315138E+002, 3.4691461E+000, 2.1117816E+002, 2.4005815E+000, 1.2371262E+002, 1.3111728E+000
 4.6012563E+001, 1.0042045E+003, 3.8873021E+001, 5.0178264E+002, 1.0009380E+001, 2.4872062E+002, 5.3579830E+000, 3.4985041E+002, 5.6227441E+000, 1.8056807E+002, 3.3701969E+000, 2.7627663E+002, 3.9424556E+000, 4.2958897E+002, 5.5426296E+000, 3.4360199E+002, 3.4469210E+000, 2.4259803E+002, 2.4578985E+000
 4.7023244E+001, 8.9457532E+002, 3.9493313E+001, 9.5027105E+002, 3.2554024E+001, 6.9885683E+002, 1.5264838E+001, 2.8714840E+002, 4.3264364E+000, 2.0602825E+002, 2.5124079E+000, 1.8717524E+002, 1.7953267E+000, 1.9754999E+002, 1.6976340E+000, 2.0694257E+002, 1.9210130E+000, 2.7718913E+002, 2.8365728E+000
 4.8025143E+001, 8.2351126E+002, 2.9426424E+001, 5.7894609E+002, 3.2330101E+001, 7.8229834E+002, 3.3911874E+001, 9.1685568E+002, 2.8941877E+001, 6.8690597E+002, 1.5613342E+001, 1.7394031E+002, 2.3890795E+000, 2.0725656E+002, 2.0663557E+000, 1.1183397E+002, 9.6895738E-001, 1.2539694E+002, 1.0820768E+000
 4.9015676E+001, 5.6654964E+002, 3.2946972E+001, 5.3811733E+002, 1.4916200E+001, 3.8087599E+002, 9.1097481E+000, 4.1270489E+002, 9.0094951E+000, 5.6136188E+002, 1.3853826E+001, 4.1898613E+002, 8.3369275E+000, 1.8517447E+002, 2.9494805E+000, 1.6234450E+002, 1.8702578E+000, 1.1800606E+002, 9.5398581E-001
 5.0021106E+001, 7.2870566E+002, 3.5057934E+001, 1.0890579E+003, 3.5753901E+001, 8.5527621E+002, 2.2852130E+001, 5.9890815E+002, 1.1412231E+001, 4.4358525E+002, 6.4517056E+000, 3.8230177E+002, 4.8012677E+000, 3.5709664E+002, 4.0713947E+000, 2.6221708E+002, 2.7945806E+000, 1.7017336E+002, 1.7108830E+000
 5.1008130E+001, 9.8246221E+002, 3.1501591E+001, 8.8360743E+002, 3.4715451E+001, 9.7350146E+002, 3.9099417E+001, 1.0283507E+003, 3.4128441E+001, 8.0340085E+002, 1.9258608E+001, 4.7270297E+002, 7.5010045E+000, 1.9677935E+002, 2.7446978E+000, 2.6957355E+002, 3.2646099E+000, 2.5041897E+002, 2.7534665E+000
 5.2005874E+001, 5.4354906E+002, 2.4006027E+001, 3.6384468E+002, 1.3203318E+001, 1.9053164E+002, 1.2049478E+001, 4.3680062E+002, 1.6864737E+001, 6.6322025E+002, 1.9582258E+001, 8.0240203E+002, 1.6736771E+001, 5.3010616E+002, 8.3635956E+000, 3.2687595E+002, 4.1564746E+000, 1.7205836E+002, 2.1722647E+000
 5.3006641E+001, 5.5560886E+002, 3.6397805E+001, 1.2460750E+002, 1.2621311E+001, 1.1009866E+002, 6.1308602E+000, 1.1261351E+002, 3.4214855E+000, 2.4974309E+002, 3.7694083E+000, 3.0496141E+002, 4.3882752E+000, 3.7241363E+002, 5.6779553E+000, 4.3436776E+002, 5.8260115E+000, 4.3401926E+002, 5.2354430E+000
 5.4010699E+001, 8.4301383E+002, 4.5756640E+001, 6.5272071E+002, 3.3189396E+001, 9.8684327E+001, 1.3989099E+001, 1.0597774E+002, 5.0580770E+000, 1.8834437E+002, 2.4303739E+000, 1.7519475E+002, 1.6241367E+000, 1.2879258E+002, 1.3076320E+000, 1.7887271E+002, 1.8504959E+000, 2.3594139E+002, 2.5888224E+000
 5.5023906E+001, 1.8739081E+002, 2.1820864E+001, 3.3444302E+002, 2.4966976E+001, 7.4714565E+002, 2.5160973E+001, 5.0510691E+002, 1.2941533E+001, 2.6885218E+002, 5.1173083E+000, 1.9393500E+002, 1.9137411E+000, 1.2908260E+002, 1.2984486E+000, 1.2045096E+002, 1.1119840E+000, 1.2706090E+002, 1.1419643E+000
 5.6001775E+001, 6.2826477E+002, 3.1519290E+001, 1.0138681E+002, 7.1965260E+000, 9.7427321E+001, 3.7224385E+000, 2.7446155E+002, 5.6963869E+000, 3.3417105E+002, 5.2535407E+000, 3.9463611E+002, 4.8868908E+000, 2.6976050E+002, 2.7530761E+000, 1.2061339E+002, 9.1211863E-001, 7.6642276E+001, 5.7736427E-001
 5.7001018E+001, 8.1008020E+002, 3.9397566E+001, 6.8029645E+002, 2.7683144E+001, 1.9849422E+002, 9.0405754E+000, 8.7797152E+001, 2.5963420E+000, 1.3655392E+002, 2.1483807E+000, 1.7764406E+002, 2.1341416E+000, 2.4560532E+002, 2.9644584E+000, 2.8904154E+002, 2.8861197E+000, 2.1057079E+002, 1.7956075E+000
 5.8007575E+001, 3.6000663E+002, 2.5749123E+001, 5.8768394E+002, 2.9757259E+001, 7.9044248E+002, 3.3437834E+001, 5.3215365E+002, 1.7609038E+001, 1.0529712E+002, 4.6442336E+000, 1.2986333E+002, 1.7635441E+000, 1.3639208E+002, 1.6272673E+000, 1.3969825E+002, 1.6263783E+000, 1.5396031E+002, 1.5844550E+000
 5.9005120E+001, 9.8912667E+002, 3.4769624E+001, 2.6996774E+002, 7.5706443E+000, 3.0161532E+002, 5.9628363E+000, 2.9001432E+002, 9.1508252E+000, 1.8956305E+002, 6.3196421E+000, 1.6065231E+002, 3.2879394E+000, 2.1195505E+002, 2.7425116E+000, 1.4210921E+002, 1.6945264E+000, 1.3892701E+002, 1.5633904E+000
 6.0002929E+001, 1.0584411E+003, 4.2899980E+001, 7.4851466E+002, 2.0161856E+001, 2.9029652E+002, 6.6778170E+000, 2.2635995E+002, 3.0799618E+000, 1.3417351E+002, 2.1823631E+000, 2.0201217E+002, 2.7070446E+000, 1.8710233E+002, 2.0201238E+000, 1.7236213E+002, 1.6059013E+000, 1.3027676E+002, 1.4024919E+000
 6.1014332E+001, 8.4185020E+002, 3.7980457E+001, 1.1023048E+003, 4.4206073E+001, 1.0450417E+003, 2.9736324E+001, 7.1856866E+002, 1.3982260E+001, 4.2857243E+002, 5.9584457E+000, 1.9111353E+002, 1.9985752E+000, 1.6216349E+002, 1.6371947E+000, 1.5323763E+002, 1.7009474E+000, 9.7297711E+001, 8.5649476E-001
 6.2003596E+001, 1.0379613E+003, 3.9244729E+001, 7.8053642E+002, 2.4484641E+001, 6.7995982E+002, 1.8287057E+001, 6.0022915E+002, 1.3746245E+001, 5.7091696E+002, 1.0327355E+001, 3.6379128E+002, 5.3013131E+000, 2.4583001E+002, 3.0257884E+000, 1.2127921E+002, 1.2726463E+000, 1.4125625E+002, 1.5644662E+000
 6.3001630E+001, 6.2812431E+002, 3.0300469E+001, 4.2861588E+002, 2.1708342E+001, 7.6442765E+002, 2.1190834E+001, 7.9319568E+002, 1.5310423E+001, 3.6987546E+002, 6.4222055E+000, 4.1604159E+002, 5.2073776E+000, 2.9137111E+002, 3.4200807E+000, 1.9082525E+002, 2.1361222E+000, 1.4999016E+002, 1.5955678E+000
 6.4024006E+001, 1.1397225E+003, 4.0989579E+001, 3.2094390E+002, 2.1011138E+001, 3.5590434E+002, 1.7781719E+001, 4.9589425E+002, 1.0258273E+001, 4.0904168E+002, 6.5289234E+000, 3.2228590E+002, 4.3693707E+000, 4.5190853E+002, 6.2480663E+000, 4.7449626E+002, 6.0240379E+000, 3.6757068E+002, 4.5492835E+000
 6.5022040E+001, 1.0592680E+003, 4.0631094E+001, 2.9230581E+002, 1.7779075E+001, 3.3770699E+002, 1.4777832E+001, 5.1840633E+002, 1.1291199E+001, 3.1964678E+002, 5.9221258E+000, 2.1688166E+002, 3.3922156E+000, 2.6714132E+002, 3.1611776E+000, 2.8663138E+002, 3.2310960E+000, 2.8384002E+002, 3.1393457E+000
 6.6028837E+001, 1.0113098E+003, 4.1948927E+001, 7.5355149E+002, 2.9107445E+001, 4.1362517E+002, 1.4936553E+001, 3.2267767E+002, 7.2339389E+000, 3.0636480E+002, 4.3403635E+000, 1.5465680E+002, 2.2859611E+000, 1.4896502E+002, 1.7691271E+000, 2.7014929E+002, 2.7302995E+000, 2.6126652E+002, 2.4607558E+000
 6.7022667E+001, 1.0534837E+003, 4.3818758E+001, 1.8304421E+002, 2.1834291E+001, 2.9656431E+002, 2.1691601E+001, 8.5644588E+002, 2.3957232E+001, 5.8709048E+002, 1.0000927E+001, 3.1915886E+002, 3.3090733E+000, 1.2625070E+002, 1.3112695E+000, 8.1590493E+001, 8.3601143E-001, 1.4865731E+002, 1.5853519E+000
 6.8019967E+001, 9.4559810E+002, 3.3402879E+001, 5.1757516E+002, 1.7666048E+001, 2.5197066E+002, 1.2193778E+001, 1.1999429E+002, 1.0382122E+001, 4.3532810E+002, 1.0849576E+001, 3.5148364E+002, 6.5075963E+000, 2.8038401E+002, 2.9889547E+000, 2.9796302E+002, 3.0029235E+000, 1.2418403E+002, 1.1738795E+000
 6.9023443E+001, 4.2502261E+002, 3.2564416E+001, 5.1964922E+002, 1.5041203E+001, 3.9049233E+002, 7.2515868E+000, 1.7477156E+002, 3.0503730E+000, 1.3426437E+002, 2.3395165E+000, 2.1368394E+002, 2.6945553E+000, 1.5893053E+002, 1.4580595E+000, 3.1854694E+002, 3.2949611E+000, 2.6668833E+002, 2.3754057E+000
 7.0011443E+001, 1.0587687E+003, 4.6489526E+001, 5.8910708E+002, 2.8749554E+001, 5.4522269E+002, 1.8518153E+001, 3.2697568E+002, 6.5423688E+000, 1.7475835E+002, 2.6486668E+000, 1.0278534E+002, 9.9791435E-001, 2.4308405E+002, 2.0034140E+000, 1.7980171E+002, 1.5033004E+000, 2.2244821E+002, 1.7677056E+000
 7.1021788E+001, 6.7490889E+002, 3.0372227E+001, 7.5863371E+002, 3.0656077E+001, 8.1214341E+002, 2.8654585E+001, 6.7603131E+002, 1.6542309E+001, 1.7645064E+002, 4.7914640E+000, 1.5532408E+002, 1.8040897E+000, 9.9781457E+001, 1.0164325E+000, 1.4737448E+002, 1.4006217E+000, 1.3921614E+002, 1.1562076E+000
