s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 9.0802621E+000, 4.0845098E+002, 3.3564714E+001, 2.9379901E+002, 1.3248527E+001, 1.1998461E+002, 5.5685684E+000, 2.0226528E+001, 1.2420883E+000, 2.0156229E+001, 7.4719621E-001, 2.0014025E+001, 3.0680391E-001, 2.0008823E+001, 2.0548510E-001, 2.0007123E+001, 1.6072350E-001, 2.0004723E+001, 9.6257184E-002
 1.0050428E+001, 4.9577838E+002, 3.4932900E+001, 4.3717233E+002, 1.6003411E+001, 3.2576554E+002, 9.1757483E+000, 6.2038384E+001, 1.7530330E+000, 2.5508490E+001, 8.4510114E-001, 2.0034089E+001, 3.7954682E-001, 2.0021249E+001, 2.1216937E-001, 2.0016718E+001, 1.5908986E-001, 2.0010461E+001, 9.0929889E-002
 1.1036329E+001, 6.6720284E+002, 3.8051403E+001, 4.8114515E+002, 1.7611857E+001, 4.5139892E+002, 1.1707194E+001, 2.4138045E+002, 4.4297133E+000, 1.3840233E+002, 2.2852378E+000, 3.6006993E+001, 4.8733841E-001, 2.0035286E+001, 1.9361305E-001, 2.0026959E+001, 1.3931173E-001, 2.0016172E+001, 7.5242382E-002
 1.2030247E+001, 6.9192319E+002, 3.2523291E+001, 3.3032349E+002, 1.4003433E+001, 3.4289636E+002, 1.2209295E+001, 4.2193812E+002, 7.9505659E+000, 3.5507111E+002, 5.6989447E+000, 1.8805716E+002, 2.1515515E+000, 2.6753795E+001, 2.4324931E-001, 2.0084865E+001, 1.3943072E-001, 2.0022003E+001, 6.7534572E-002
 1.3041058E+001, 7.6645511E+002, 3.6955274E+001, 2.4194811E+002, 6.3024076E+000, 1.9509382E+002, 4.4265641E+000, 1.3835852E+002, 4.4095414E+000, 1.9369118E+002, 4.6719443E+000, 2.8025673E+002, 5.4845363E+000, 2.2169536E+002, 2.6029826E+000, 6.5829261E+001, 6.2672010E-001, 2.0030498E+001, 1.0351973E-001
 1.4051870E+001, 7.1424672E+002, 4.3311228E+001, 4.3635378E+002, 9.0243540E+000, 1.5621046E+002, 3.8933168E+000, 1.2167556E+002, 1.7433481E+000, 1.0045332E+002, 1.5862575E+000, 1.1836129E+002, 1.9885783E+000, 1.4898746E+002, 2.6488012E+000, 1.7332304E+002, 2.4803659E+000, 6.3139762E+001, 6.0562366E-001
 1.5062681E+001, 5.9835406E+002, 3.4130704E+001, 5.8883316E+002, 1.8983098E+001, 5.3343062E+002, 1.0400507E+001, 1.2994587E+002, 2.2180915E+000, 1.0958780E+002, 1.4118492E+000, 8.8714889E+001, 8.6838236E-001, 9.5373400E+001, 9.0735799E-001, 1.0390715E+002, 1.1348504E+000, 1.2659598E+002, 1.4520467E+000
 1.6042710E+001, 4.1962040E+002, 1.9295639E+001, 4.6019255E+002, 1.5249452E+001, 4.4544185E+002, 1.2602715E+001, 4.4632733E+002, 7.3572360E+000, 3.1534653E+002, 4.5372739E+000, 1.9690143E+002, 1.9714065E+000, 7.2146360E+001, 6.1656057E-001, 7.6990817E+001, 6.6017983E-001, 8.6179090E+001, 8.9599390E-001
 1.7057881E+001, 2.8881843E+002, 1.6683970E+001, 3.8462059E+002, 1.0190749E+001, 4.1889385E+002, 8.7549341E+000, 3.1381005E+002, 6.3087317E+000, 3.3180852E+002, 6.2582412E+000, 3.0935607E+002, 5.3095577E+000, 1.8686279E+002, 2.2921576E+000, 9.7161725E+001, 9.5468599E-001, 6.9943203E+001, 5.9200443E-001
 1.8052257E+001, 2.2678633E+002, 2.0825435E+001, 1.7829169E+002, 6.8086464E+000, 2.6152521E+002, 6.2651807E+000, 3.4196985E+002, 4.9354883E+000, 2.7636440E+002, 3.9417224E+000, 2.1520210E+002, 3.2021639E+000, 1.9609509E+002, 3.1852076E+000, 2.1080902E+002, 3.0500458E+000, 1.5435600E+002, 1.7269312E+000
 1.9001811E+001, 2.1538958E+002, 2.3245307E+001, 8.3763093E+001, 7.6610452E+000, 1.4417307E+002, 5.0882237E+000, 2.5473242E+002, 4.2015477E+000, 2.8783613E+002, 3.9409281E+000, 2.9619221E+002, 3.6195319E+000, 1.9925765E+002, 2.2412935E+000, 1.7136112E+002, 1.8922416E+000, 1.5483541E+002, 1.8189873E+000
 2.0053385E+001, 2.6164650E+002, 2.4725812E+001, 5.9997092E+001, 8.7685833E+000, 8.4301365E+001, 5.4560703E+000, 1.9537951E+002, 3.2453660E+000, 2.1441069E+002, 3.1639769E+000, 1.5752894E+002, 2.0112910E+000, 1.7634979E+002, 1.8918328E+000, 1.6327306E+002, 1.7499129E+000, 1.6154561E+002, 1.7314872E+000
 2.1023600E+001, 5.3194101E+002, 2.7379396E+001, 7.2000629E+001, 8.8940064E+000, 6.9709596E+001, 5.5252899E+000, 1.4844931E+002, 2.8569986E+000, 1.7150573E+002, 2.3854321E+000, 7.1555557E+001, 9.3139223E-001, 1.7816787E+002, 1.8479132E+000, 1.6339154E+002, 1.5962779E+000, 1.4311435E+002, 1.2580912E+000
 2.2054917E+001, 8.3014184E+002, 3.3850977E+001, 1.2043547E+002, 9.0336520E+000, 7.9720382E+001, 5.2956954E+000, 1.0241847E+002, 2.5991887E+000, 1.5296242E+002, 2.2971393E+000, 1.4379367E+002, 1.2147773E+000, 7.9009371E+001, 7.6192082E-001, 1.0202011E+002, 9.5116144E-001, 1.1749978E+002, 1.1456525E+000
 2.3019935E+001, 6.8804512E+002, 2.9852569E+001, 5.4981834E+002, 1.3612766E+001, 2.7296624E+002, 6.5646797E+000, 8.2581045E+001, 2.1782152E+000, 9.0485615E+001, 1.6698400E+000, 1.5121333E+002, 1.6085916E+000, 1.6234209E+002, 1.5389757E+000, 1.0403721E+002, 9.7036245E-001, 9.4930277E+001, 7.6434553E-001
 2.4019335E+001, 6.8707518E+002, 2.5203218E+001, 4.6273075E+002, 1.3249488E+001, 4.7224818E+002, 9.9753029E+000, 2.1470007E+002, 3.3765461E+000, 9.2140618E+001, 1.6259675E+000, 1.3677435E+002, 1.4862006E+000, 9.6016716E+001, 7.4690643E-001, 1.2792138E+002, 1.0912751E+000, 9.4625892E+001, 8.1151252E-001
 2.5009082E+001, 7.9250980E+002, 3.5473769E+001, 4.1964782E+002, 9.8207004E+000, 3.5637188E+002, 7.4902949E+000, 3.2560291E+002, 5.5163770E+000, 3.0918333E+002, 4.3071515E+000, 2.3878214E+002, 3.0251846E+000, 8.9107250E+001, 7.1822321E-001, 7.3825923E+001, 5.1070548E-001, 1.1755700E+002, 9.2072516E-001
 2.6030110E+001, 8.7896285E+002, 4.7503065E+001, 4.5312807E+002, 1.2072489E+001, 3.0224035E+002, 7.1702252E+000, 2.9032546E+002, 4.2617607E+000, 2.5368206E+002, 3.4602431E+000, 2.5599957E+002, 3.5844620E+000, 1.9153750E+002, 2.2952230E+000, 1.5479364E+002, 1.7440809E+000, 7.5582901E+001, 5.6866950E-001
 2.7044240E+001, 8.3574673E+002, 4.6144587E+001, 6.9647109E+002, 2.1287784E+001, 5.0604406E+002, 1.0927607E+001, 2.8201118E+002, 4.5655677E+000, 2.4779111E+002, 3.6439687E+000, 2.6201149E+002, 3.0705799E+000, 1.5554598E+002, 1.5603472E+000, 1.6057543E+002, 1.6332650E+000, 1.6174736E+002, 1.7042156E+000
 2.8027258E+001, 7.3135680E+002, 3.2393361E+001, 6.3303154E+002, 2.0734446E+001, 5.5998675E+002, 1.4693165E+001, 4.2097575E+002, 7.7843964E+000, 3.4440815E+002, 5.4165148E+000, 2.8495664E+002, 3.8061530E+000, 1.8451720E+002, 1.7863216E+000, 1.2784212E+002, 9.8204075E-001, 1.3328828E+002, 1.2203549E+000
 2.9031791E+001, 4.9347434E+002, 2.1931729E+001, 5.1085888E+002, 1.4458588E+001, 5.2225133E+002, 1.3004612E+001, 3.4959452E+002, 6.5281277E+000, 2.7360398E+002, 5.1154600E+000, 2.2391523E+002, 3.4979897E+000, 2.5581613E+002, 3.5341253E+000, 2.4779859E+002, 2.9586620E+000, 1.4989750E+002, 1.2426124E+000
 3.0015636E+001, 3.6958104E+002, 2.2140453E+001, 3.7187387E+002, 9.0861034E+000, 3.8874662E+002, 7.9765679E+000, 3.7671367E+002, 6.8277328E+000, 3.7282922E+002, 5.8060083E+000, 1.5942706E+002, 2.0202216E+000, 1.8477236E+002, 2.4330484E+000, 1.7799674E+002, 2.3007730E+000, 2.0127580E+002, 2.4871956E+000
 3.1058792E+001, 4.6063331E+002, 2.9814294E+001, 1.5687774E+002, 7.7869734E+000, 2.5635750E+002, 5.9198624E+000, 2.8707735E+002, 4.3020139E+000, 2.7508289E+002, 4.0650256E+000, 1.4752654E+002, 1.9080403E+000, 2.4004859E+002, 2.9992619E+000, 2.2830268E+002, 2.5873993E+000, 1.7168301E+002, 1.7634673E+000
 3.2027872E+001, 6.6266759E+002, 3.5429935E+001, 8.3837569E+001, 8.0841455E+000, 1.4821950E+002, 5.4181294E+000, 2.6113653E+002, 3.8772006E+000, 2.4799861E+002, 3.2975103E+000, 2.0288758E+002, 2.2895764E+000, 1.5699172E+002, 1.8424243E+000, 1.4296219E+002, 1.5792313E+000, 1.6571266E+002, 1.7403734E+000
 3.3029420E+001, 7.6227905E+002, 3.8273212E+001, 1.4103525E+002, 9.7208851E+000, 1.0601787E+002, 5.2264434E+000, 2.0758734E+002, 3.5086905E+000, 2.3584796E+002, 3.3390597E+000, 1.9736520E+002, 2.3232529E+000, 1.9521531E+002, 2.1003569E+000, 1.5980998E+002, 1.6141362E+000, 1.0349485E+002, 9.4637564E-001
 3.4005629E+001, 8.3520559E+002, 3.6611234E+001, 5.7942205E+002, 1.5503730E+001, 1.6731882E+002, 6.4276607E+000, 1.9417159E+002, 3.4046261E+000, 2.0888910E+002, 2.9053588E+000, 2.1353798E+002, 2.6225882E+000, 2.1477087E+002, 2.3022760E+000, 2.0388237E+002, 2.1055949E+000, 1.3374654E+002, 1.1599863E+000
 3.5048432E+001, 8.8059779E+002, 3.8863676E+001, 4.9109701E+002, 1.4367404E+001, 4.1612720E+002, 9.2460297E+000, 1.8855419E+002, 3.4300997E+000, 1.8339082E+002, 2.6127153E+000, 1.9245374E+002, 2.2485243E+000, 2.0349791E+002, 2.0018074E+000, 1.9918013E+002, 2.0067254E+000, 1.7126322E+002, 1.7432506E+000
 3.6032674E+001, 8.5961392E+002, 3.8362796E+001, 4.8338490E+002, 1.1499836E+001, 3.9052639E+002, 7.8554550E+000, 2.8786483E+002, 4.7696631E+000, 2.6540265E+002, 3.9440260E+000, 2.2369330E+002, 2.6367266E+000, 1.5465081E+002, 1.3480687E+000, 1.5926735E+002, 1.4435271E+000, 1.6528487E+002, 1.6408352E+000
 3.7029219E+001, 8.4441681E+002, 3.9524548E+001, 5.0817266E+002, 1.0818061E+001, 4.1817245E+002, 7.0882200E+000, 2.8830310E+002, 4.1829350E+000, 2.5883947E+002, 3.5606287E+000, 1.7513765E+002, 2.5920513E+000, 1.8805797E+002, 2.0324338E+000, 1.5885657E+002, 1.3981838E+000, 7.6285297E+001, 6.4944055E-001
 3.8022764E+001, 8.4050351E+002, 4.3745726E+001, 3.6907361E+002, 1.0474792E+001, 3.0444245E+002, 6.7964590E+000, 3.3957423E+002, 4.3614136E+000, 2.6792941E+002, 3.3360576E+000, 1.6213691E+002, 1.5490040E+000, 1.9306787E+002, 2.2552337E+000, 1.7280669E+002, 1.8943496E+000, 1.4104433E+002, 1.2664415E+000
 3.9022472E+001, 7.0924466E+002, 3.4941204E+001, 5.7394142E+002, 1.4894306E+001, 4.2596553E+002, 8.5189231E+000, 2.3671730E+002, 3.6708947E+000, 2.6790979E+002, 3.5961878E+000, 2.1496166E+002, 2.4605252E+000, 1.9947101E+002, 2.0542319E+000, 1.6922872E+002, 1.8310264E+000, 1.2981559E+002, 1.3452854E+000
 4.0051979E+001, 5.9910387E+002, 2.4082262E+001, 4.6985458E+002, 1.3836510E+001, 3.4067868E+002, 8.9069294E+000, 3.0401337E+002, 4.8672499E+000, 2.4737731E+002, 3.5274036E+000, 3.0138264E+002, 3.7079926E+000, 1.8875011E+002, 2.1408335E+000, 1.8091079E+002, 1.9647083E+000, 1.2847904E+002, 1.2944460E+000
 4.1005079E+001, 4.5285229E+002, 2.0300330E+001, 5.0797870E+002, 1.0563896E+001, 4.0852836E+002, 7.6686965E+000, 2.1146917E+002, 4.0346014E+000, 2.5424041E+002, 3.8548749E+000, 2.9496133E+002, 4.4682347E+000, 1.8691325E+002, 2.1609445E+000, 1.4914443E+002, 1.4441708E+000, 1.2959802E+002, 1.1618350E+000
 4.2040240E+001, 4.0259247E+002, 2.2338318E+001, 4.2692041E+002, 9.4265458E+000, 4.2430393E+002, 7.4036320E+000, 2.9050771E+002, 4.1204106E+000, 1.8677386E+002, 3.0653788E+000, 2.4515248E+002, 3.2870169E+000, 2.1741560E+002, 2.3933440E+000, 1.9408067E+002, 2.1752996E+000, 1.5356841E+002, 1.4670652E+000
 4.3043956E+001, 4.2717083E+002, 2.5977350E+001, 2.1381609E+002, 7.9734307E+000, 2.9851530E+002, 6.0968754E+000, 2.8146394E+002, 3.9309152E+000, 2.4054442E+002, 3.1258831E+000, 2.3819685E+002, 3.0959545E+000, 1.7984597E+002, 2.1714550E+000, 1.9330549E+002, 2.0368202E+000, 1.4110718E+002, 1.3158131E+000
 4.4026046E+001, 5.8567215E+002, 2.7885005E+001, 2.3656924E+002, 9.2282518E+000, 2.4403629E+002, 6.3023171E+000, 2.6517922E+002, 3.7944628E+000, 2.0295753E+002, 2.5023570E+000, 2.0671374E+002, 2.5860376E+000, 1.2988857E+002, 1.4699690E+000, 1.4508505E+002, 1.5906051E+000, 1.7691533E+002, 1.7544328E+000
 4.5032835E+001, 8.2054463E+002, 3.7831932E+001, 3.5263077E+002, 9.9146471E+000, 2.9517784E+002, 6.5308777E+000, 2.8995891E+002, 4.6937294E+000, 2.6412744E+002, 3.9552117E+000, 2.0938200E+002, 2.4634956E+000, 7.5876299E+001, 7.6279396E-001, 1.0228232E+002, 9.6083165E-001, 1.2387157E+002, 1.0772018E+000
 4.6039997E+001, 8.8169031E+002, 4.3387547E+001, 5.1358241E+002, 1.3166532E+001, 3.3663772E+002, 7.1819902E+000, 2.2622684E+002, 3.7293872E+000, 2.6230334E+002, 3.6207461E+000, 1.3461328E+002, 1.8946308E+000, 1.6494748E+002, 1.8410261E+000, 1.0305225E+002, 1.0139105E+000, 9.0264640E+001, 7.3154115E-001
 4.7047160E+001, 8.8118779E+002, 3.9029089E+001, 6.0013305E+002, 1.6416436E+001, 4.9206014E+002, 9.8434160E+000, 2.8828539E+002, 4.4115000E+000, 2.0729697E+002, 3.1423115E+000, 2.5481961E+002, 3.0722803E+000, 1.5721555E+002, 1.7271175E+000, 1.1810987E+002, 1.2143946E+000, 9.1037655E+001, 8.1257950E-001
 4.8020750E+001, 7.0793699E+002, 3.3975425E+001, 4.9015498E+002, 1.2617256E+001, 4.2740905E+002, 8.8950731E+000, 2.2638646E+002, 3.8884550E+000, 2.1946499E+002, 3.2253038E+000, 2.5325598E+002, 3.3759860E+000, 1.6154798E+002, 2.0769760E+000, 1.6916820E+002, 1.9075582E+000, 1.1276597E+002, 9.6758204E-001
 4.9044675E+001, 8.0515732E+002, 3.4530088E+001, 4.3621782E+002, 1.0915449E+001, 3.8654778E+002, 7.7321151E+000, 2.4667696E+002, 3.6918130E+000, 1.2502537E+002, 2.1374449E+000, 2.4755342E+002, 2.8841520E+000, 1.1051344E+002, 1.2415103E+000, 1.1398687E+002, 1.3759543E+000, 1.4633196E+002, 1.7523065E+000
 5.0051742E+001, 8.5007366E+002, 4.4738760E+001, 2.8936199E+002, 9.9155204E+000, 2.9831817E+002, 6.9171602E+000, 3.0135901E+002, 4.4367995E+000, 2.6084453E+002, 3.3212179E+000, 1.9294193E+002, 2.4388169E+000, 1.0485785E+002, 9.8402863E-001, 9.9288937E+001, 8.2228288E-001, 9.5044409E+001, 8.8660642E-001
 5.1046227E+001, 8.3272817E+002, 4.2349011E+001, 5.5407791E+002, 1.5541961E+001, 3.6970221E+002, 8.9026847E+000, 2.8479705E+002, 4.6975959E+000, 2.6765596E+002, 3.9567614E+000, 2.1624056E+002, 2.5489737E+000, 9.5784850E+001, 7.3935084E-001, 7.8930610E+001, 5.2370583E-001, 8.1409353E+001, 6.1784549E-001
 5.2032117E+001, 7.4783005E+002, 3.7491608E+001, 4.8529619E+002, 1.4774025E+001, 4.7189845E+002, 1.0751320E+001, 3.6557168E+002, 6.0799058E+000, 3.3778057E+002, 5.0193873E+000, 1.6052446E+002, 2.3923256E+000, 1.9757389E+002, 1.9743586E+000, 1.3882579E+002, 1.1404130E+000, 5.9487325E+001, 3.5142069E-001
 5.3050455E+001, 6.5140063E+002, 3.2933171E+001, 4.3365883E+002, 1.3098731E+001, 3.3389494E+002, 9.0581486E+000, 3.1853989E+002, 5.7912244E+000, 3.3220205E+002, 5.1973946E+000, 1.6803166E+002, 2.2500121E+000, 1.7692439E+002, 2.4859939E+000, 1.6673559E+002, 1.9719192E+000, 1.0495470E+002, 7.4257740E-001
 5.4040943E+001, 5.6025418E+002, 2.6094721E+001, 3.0450306E+002, 1.1067001E+001, 3.2337612E+002, 8.3946475E+000, 2.2018828E+002, 4.3019636E+000, 1.4962238E+002, 3.0064695E+000, 1.1889764E+002, 1.4826231E+000, 1.9063800E+002, 2.4139809E+000, 1.6479119E+002, 2.0809586E+000, 1.3550254E+002, 1.3948333E+000
 5.5047459E+001, 4.6263846E+002, 2.1853677E+001, 4.2610819E+002, 1.1260453E+001, 3.2666206E+002, 7.5969914E+000, 2.3619613E+002, 4.5280054E+000, 2.3290093E+002, 3.6875103E+000, 2.2380632E+002, 2.3854632E+000, 1.4077070E+002, 1.3357309E+000, 1.2222493E+002, 1.1206906E+000, 1.3209844E+002, 1.4494735E+000
 5.6046578E+001, 4.9300116E+002, 2.3164385E+001, 2.3473406E+002, 8.7465382E+000, 2.4997651E+002, 6.7076188E+000, 2.8110897E+002, 4.5310222E+000, 2.5288388E+002, 3.6571251E+000, 2.1868935E+002, 2.4852153E+000, 1.6654970E+002, 1.6186785E+000, 1.4561621E+002, 1.3077366E+000, 1.0384573E+002, 8.4368947E-001
 5.7045697E+001, 5.9237755E+002, 2.5427375E+001, 3.1459286E+002, 9.1746538E+000, 2.0023516E+002, 5.2367842E+000, 1.6121724E+002, 2.9332593E+000, 1.6828461E+002, 2.6831578E+000, 2.9361933E+002, 4.2659798E+000, 2.1015295E+002, 2.3837367E+000, 1.8399277E+002, 1.8013079E+000, 9.8498873E+001, 8.5863538E-001
 5.8055800E+001, 7.4830435E+002, 2.9666454E+001, 4.3408838E+002, 1.1290028E+001, 4.1283489E+002, 7.9120256E+000, 9.3000486E+001, 1.8976602E+000, 7.8756407E+001, 1.3826444E+000, 2.2481704E+002, 3.2079691E+000, 9.8117620E+001, 1.0185259E+000, 1.3523183E+002, 1.4214037E+000, 1.1248327E+002, 8.9203630E-001
 5.9046083E+001, 8.0045132E+002, 2.9358154E+001, 5.6838526E+002, 1.3864477E+001, 5.1324872E+002, 1.0380462E+001, 2.1934345E+002, 3.0013891E+000, 5.4359555E+001, 1.1484219E+000, 1.1376821E+002, 1.7221501E+000, 1.2520257E+002, 1.1034109E+000, 9.5910187E+001, 7.2898067E-001, 1.2024836E+002, 9.5302913E-001
 6.0004678E+001, 7.9329345E+002, 3.0835718E+001, 4.8961884E+002, 1.2706679E+001, 4.7114836E+002, 1.0806683E+001, 4.5184949E+002, 6.6998652E+000, 2.2119251E+002, 2.5702745E+000, 7.9059619E+001, 1.0604669E+000, 5.6328234E+001, 4.8381888E-001, 9.9397344E+001, 8.1365581E-001, 1.0609220E+002, 8.2150953E-001
 6.1037010E+001, 7.6189992E+002, 3.0721906E+001, 3.4171724E+002, 9.4901319E+000, 3.3559137E+002, 7.7520151E+000, 3.4022329E+002, 5.8130400E+000, 2.6555748E+002, 3.9387178E+000, 1.5098787E+002, 1.5649647E+000, 5.7753426E+001, 5.1877416E-001, 3.1580125E+001, 2.2494335E-001, 8.1761848E+001, 5.9964315E-001
 6.2068665E+001, 7.6316434E+002, 3.7277144E+001, 4.4025616E+002, 9.7838562E+000, 2.8493419E+002, 5.9558274E+000, 2.3238807E+002, 3.9781992E+000, 2.4106143E+002, 3.5562279E+000, 1.0329951E+002, 1.0307836E+000, 1.3568734E+002, 1.1445165E+000, 1.2272636E+002, 1.0515150E+000, 3.6843796E+001, 1.7827504E-001
 6.3064620E+001, 8.0623953E+002, 4.3438202E+001, 5.6060716E+002, 1.4870454E+001, 4.5638429E+002, 8.5709836E+000, 2.1674235E+002, 3.2402055E+000, 1.6636426E+002, 2.3230353E+000, 1.8146369E+002, 1.7415085E+000, 1.2481245E+002, 1.0922194E+000, 1.0012609E+002, 7.9055581E-001, 7.3875380E+001, 5.0412623E-001
 6.4050295E+001, 8.6038891E+002, 4.3775531E+001, 6.1511912E+002, 1.7831345E+001, 5.5404878E+002, 1.1961877E+001, 3.5111072E+002, 5.7739709E+000, 2.7729872E+002, 4.0296344E+000, 1.7884464E+002, 1.9332906E+000, 1.1957486E+002, 1.2424219E+000, 1.3361538E+002, 1.2700430E+000, 9.9120621E+001, 7.8446360E-001
 6.5012103E+001, 8.2151289E+002, 4.2481791E+001, 6.0368698E+002, 1.7676727E+001, 5.3021017E+002, 1.3269341E+001, 4.1427251E+002, 6.1148477E+000, 2.6574833E+002, 4.0662659E+000, 1.5711975E+002, 1.9297434E+000, 1.9775625E+002, 2.2768036E+000, 1.5325606E+002, 1.5321164E+000, 1.0963341E+002, 1.0354166E+000
 6.6049502E+001, 8.0701509E+002, 3.7906152E+001, 4.6061719E+002, 1.4479149E+001, 4.3489667E+002, 9.8628741E+000, 2.8933405E+002, 5.7515970E+000, 3.1785625E+002, 4.6038706E+000, 3.1323873E+002, 3.9020604E+000, 1.8958129E+002, 2.1518887E+000, 1.8995423E+002, 2.1426071E+000, 1.7118639E+002, 1.8403518E+000
 6.7041703E+001, 8.6591888E+002, 4.1524288E+001, 3.8037017E+002, 9.8419227E+000, 2.6974428E+002, 6.2356685E+000, 1.4223642E+002, 2.9220571E+000, 1.2470653E+002, 2.4180738E+000, 2.1821673E+002, 2.5823873E+000, 9.2858139E+001, 1.0269489E+000, 1.2268395E+002, 1.3097607E+000, 1.7740724E+002, 1.7666424E+000
 6.8040519E+001, 8.0774110E+002, 4.0468303E+001, 6.3499892E+002, 1.5242705E+001, 5.0607938E+002, 8.7458321E+000, 1.3129168E+002, 1.8807795E+000, 6.5596277E+001, 1.1729292E+000, 9.0941757E+001, 1.0463574E+000, 1.6591851E+002, 1.7776575E+000, 1.3269394E+002, 1.1873874E+000, 9.1288388E+001, 7.7468063E-001
 6.9047658E+001, 7.1980113E+002, 3.6501765E+001, 5.6206839E+002, 1.5936663E+001, 4.3773757E+002, 1.0380788E+001, 3.6069869E+002, 4.7604831E+000, 2.4199003E+002, 2.8531754E+000, 9.0928990E+001, 8.5280777E-001, 9.8892703E+001, 7.8245035E-001, 1.1392783E+002, 1.0035481E+000, 1.3995761E+002, 1.2497798E+000
 7.0045536E+001, 6.2635932E+002, 3.1833832E+001, 4.6705461E+002, 1.4778777E+001, 4.0308594E+002, 9.5039727E+000, 2.2067655E+002, 4.0600668E+000, 2.6210107E+002, 3.5154886E+000, 2.1654247E+002, 2.3614594E+000, 1.4131451E+002, 1.4291291E+000, 1.0017506E+002, 7.7777577E-001, 1.0212318E+002, 8.3838907E-001
 7.1040719E+001, 7.2730492E+002, 3.0249593E+001, 6.3030828E+002, 1.6311331E+001, 5.6804571E+002, 1.1274276E+001, 2.8002491E+002, 4.6093275E+000, 1.4673634E+002, 2.6883717E+000, 2.6107036E+002, 3.2357103E+000, 2.0219353E+002, 2.1475445E+000, 1.8218572E+002, 1.7849037E+000, 1.0914821E+002, 8.9300078E-001
