s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 1.3020208E+001, 8.5087279E+002, 4.1876094E+001, 1.0059268E+003, 4.1053821E+001, 1.0261550E+003, 4.0911400E+001, 8.5417218E+002, 2.8910537E+001, 3.8685005E+002, 1.5677958E+001, 4.3014100E+002, 1.0496709E+001, 2.5742596E+002, 4.0208536E+000, 2.0139825E+001, 4.4621684E-001, 2.0060030E+001, 1.3335866E-001
 1.4003565E+001, 7.8386124E+002, 4.5084067E+001, 9.1445450E+002, 4.2005948E+001, 1.0472460E+003, 3.6673020E+001, 1.0309682E+003, 3.4225355E+001, 6.8082188E+002, 1.9304526E+001, 2.1280176E+002, 6.5368075E+000, 2.6217210E+002, 4.7148163E+000, 1.0341306E+002, 1.5574051E+000, 2.0162089E+001, 3.5643195E-001
 1.5000332E+001, 7.4746777E+002, 3.5008986E+001, 8.5606369E+002, 4.7582340E+001, 9.1760393E+002, 3.7111860E+001, 7.4715819E+002, 2.2647717E+001, 7.4122818E+002, 1.9909744E+001, 5.6754238E+002, 1.3834584E+001, 2.1015312E+002, 4.2424903E+000, 1.5507729E+002, 2.0006305E+000, 9.6463921E+001, 9.5700044E-001
 1.6020652E+001, 8.1300774E+002, 3.4643714E+001, 2.5448234E+002, 1.2898009E+001, 5.5374984E+002, 2.1081963E+001, 8.3079955E+002, 2.4641462E+001, 6.3986479E+002, 1.7188316E+001, 2.7092326E+002, 8.8070715E+000, 2.3284701E+002, 5.4899104E+000, 2.2732307E+002, 2.8817812E+000, 1.8488640E+002, 2.1423016E+000
 1.7014944E+001, 9.9871160E+002, 4.9408808E+001, 7.0384343E+002, 3.0802274E+001, 2.1010899E+002, 1.0009334E+001, 2.3471148E+002, 5.5029398E+000, 3.9722410E+002, 9.1669554E+000, 4.0070195E+002, 8.3726022E+000, 2.5494955E+002, 5.1890709E+000, 8.2473655E+001, 1.2989682E+000, 8.1244597E+001, 9.3629398E-001
 1.8012387E+001, 6.1146399E+002, 4.3380833E+001, 9.1208663E+002, 5.5196735E+001, 8.0882829E+002, 3.7079868E+001, 1.5695990E+002, 1.1746396E+001, 1.7194115E+002, 4.8533160E+000, 2.0884444E+002, 2.7216161E+000, 2.4746501E+002, 2.3540845E+000, 5.9876747E+001, 4.7853071E-001, 3.2360926E+001, 2.3913545E-001
 1.9009831E+001, 2.3453464E+002, 2.1642483E+001, 2.9739207E+002, 1.5672263E+001, 6.7660396E+002, 3.1168073E+001, 5.5706489E+002, 2.2031225E+001, 1.2055302E+002, 8.3686308E+000, 1.0886559E+002, 4.2577370E+000, 1.5584738E+002, 2.6846038E+000, 1.8888050E+002, 1.6388755E+000, 8.6177829E+001, 7.5171607E-001
 2.0004341E+001, 6.6735608E+002, 3.3364448E+001, 1.3285911E+002, 1.3140494E+001, 1.7605008E+002, 4.8027174E+000, 3.0540957E+002, 5.4783568E+000, 2.8125248E+002, 4.8091271E+000, 1.0558788E+002, 3.0391172E+000, 5.8422581E+001, 1.7445097E+000, 9.5675033E+001, 1.2257979E+000, 1.4449887E+002, 1.1760947E+000
 2.1004718E+001, 7.0529290E+002, 3.7359319E+001, 7.1675515E+002, 4.1462258E+001, 2.9943938E+002, 2.0343526E+001, 1.3737364E+002, 5.9204124E+000, 1.7575135E+002, 3.0716588E+000, 1.7532134E+002, 1.8706561E+000, 1.0467005E+002, 1.1991064E+000, 4.4244325E+001, 3.8403439E-001, 7.7874100E+001, 5.9225980E-001
 2.2027292E+001, 3.8124315E+002, 2.5879712E+001, 2.3757090E+002, 1.5363312E+001, 4.2776397E+002, 2.0716171E+001, 4.0673221E+002, 1.9489258E+001, 1.0639636E+002, 8.3688410E+000, 1.0085046E+002, 2.8672989E+000, 7.4123244E+001, 1.2023802E+000, 3.3293637E+001, 3.6037451E-001, 4.9920472E+001, 3.7888780E-001
 2.3020090E+001, 1.0162197E+003, 4.2514350E+001, 1.9184484E+002, 1.4225478E+001, 1.3612228E+002, 4.6967138E+000, 2.2691143E+002, 4.4525703E+000, 3.3636784E+002, 6.3047423E+000, 2.5011231E+002, 5.6908379E+000, 4.5105790E+001, 2.7318376E+000, 8.0329113E+001, 1.5864378E+000, 4.1659942E+001, 5.7690979E-001
 2.4025396E+001, 5.0941920E+002, 3.3524045E+001, 7.0817664E+002, 4.4213970E+001, 2.2308649E+002, 1.8278438E+001, 1.1777698E+002, 6.8791107E+000, 1.8159199E+002, 3.5214994E+000, 2.6404663E+002, 2.6802111E+000, 2.2034343E+002, 2.2189968E+000, 6.4689224E+001, 6.3557786E-001, 1.0922347E+002, 1.0797970E+000
 2.5003363E+001, 1.5070009E+002, 2.0676705E+001, 1.2108512E+002, 1.3099628E+001, 4.1221338E+002, 2.0780290E+001, 2.7602421E+002, 1.2661689E+001, 1.1733697E+002, 6.0387960E+000, 1.4765849E+002, 2.9151753E+000, 2.1410360E+002, 2.4942899E+000, 1.7352182E+002, 1.4938304E+000, 9.1872048E+001, 7.9461181E-001
 2.6010095E+001, 4.0610020E+002, 3.1320200E+001, 1.1838703E+002, 1.2040348E+001, 7.9578763E+001, 5.3322009E+000, 1.6761192E+002, 4.2803046E+000, 1.9530530E+002, 3.7592620E+000, 7.3531633E+001, 2.6895368E+000, 1.2649047E+002, 2.1905014E+000, 1.8143989E+002, 1.6328739E+000, 1.6699940E+002, 1.5539000E+000
 2.7002445E+001, 8.9190254E+002, 4.1101897E+001, 3.7005031E+002, 3.2718296E+001, 1.8339359E+002, 1.3678731E+001, 8.5296140E+001, 4.6717899E+000, 1.1443435E+002, 2.5027152E+000, 7.6955781E+001, 1.0153748E+000, 5.1314809E+001, 6.0484288E-001, 1.0017956E+002, 7.9826226E-001, 1.3869298E+002, 1.0712346E+000
 2.8022509E+001, 8.3483810E+002, 3.2318472E+001, 4.0717107E+002, 2.0924727E+001, 3.4076229E+002, 2.4152637E+001, 1.4979733E+002, 1.9566840E+001, 1.2375261E+002, 8.9594709E+000, 8.1113929E+001, 2.3513534E+000, 8.2591534E+001, 1.2505101E+000, 7.3652922E+001, 5.9903733E-001, 8.6519565E+001, 6.4790163E-001
 2.9019476E+001, 7.9389898E+002, 4.0504715E+001, 2.8274207E+002, 1.2698789E+001, 2.9087409E+002, 6.7938660E+000, 2.1966761E+002, 6.7991615E+000, 3.6457132E+002, 1.2112733E+001, 2.2012901E+002, 8.5565054E+000, 6.1871283E+001, 3.0000159E+000, 8.2688625E+001, 1.4235507E+000, 7.7836901E+001, 8.0091099E-001
 3.0000701E+001, 6.1150964E+002, 3.6354809E+001, 8.5581510E+002, 4.1934940E+001, 3.2040208E+002, 1.3915947E+001, 1.5942228E+002, 4.6938192E+000, 1.3177126E+002, 2.8698305E+000, 2.6391687E+002, 3.2638694E+000, 2.4175610E+002, 2.8805855E+000, 5.7048001E+001, 7.3872690E-001, 6.7807193E+001, 6.6953755E-001
 3.1018520E+001, 4.8794645E+002, 2.0904595E+001, 2.3694690E+002, 2.0603381E+001, 6.0261347E+002, 3.3249937E+001, 6.7890379E+002, 2.6887884E+001, 2.8114933E+002, 8.7378583E+000, 1.1339760E+002, 1.8767434E+000, 1.5907706E+002, 1.7862102E+000, 1.8275182E+002, 1.5553283E+000, 1.1136517E+002, 9.6125803E-001
 3.2012214E+001, 5.9595058E+002, 3.2066752E+001, 7.7265025E+001, 9.6064074E+000, 1.4503599E+002, 5.6272253E+000, 2.8765007E+002, 9.3781564E+000, 5.4188678E+002, 1.7388935E+001, 4.4673476E+002, 1.3052245E+001, 1.2607959E+002, 4.0761978E+000, 1.4753226E+002, 2.0667648E+000, 1.3577429E+002, 1.5036796E+000
 3.3011429E+001, 7.8463428E+002, 4.2100276E+001, 1.8527391E+002, 2.6442618E+001, 5.7646267E+001, 8.7955730E+000, 1.0722068E+002, 3.8027402E+000, 1.5527461E+002, 3.1314752E+000, 2.4649353E+002, 3.3925163E+000, 3.0234498E+002, 4.3106114E+000, 1.6005445E+002, 1.8767489E+000, 1.4241363E+002, 1.5088411E+000
 3.4025223E+001, 2.3573581E+002, 2.6415024E+001, 3.3975512E+002, 2.9899382E+001, 6.5861094E+001, 2.1430704E+001, 8.1569471E+001, 1.0440193E+001, 9.5445124E+001, 4.4629422E+000, 1.1739259E+002, 1.6664516E+000, 1.7584219E+002, 2.0047807E+000, 1.7712959E+002, 1.5891550E+000, 1.8330064E+002, 1.6221178E+000
 3.5000342E+001, 7.3976032E+002, 3.2065867E+001, 1.7089935E+002, 1.3384069E+001, 1.9559212E+002, 8.4430486E+000, 1.2169742E+002, 6.3314982E+000, 7.2166598E+001, 5.2553373E+000, 6.5397568E+001, 4.1507080E+000, 1.1299744E+002, 2.6564592E+000, 1.0560990E+002, 1.5076542E+000, 1.0861948E+002, 1.3034050E+000
 3.6019233E+001, 9.1449015E+002, 4.2407310E+001, 7.3639736E+002, 3.1026577E+001, 1.5361835E+002, 1.2326833E+001, 1.8430648E+002, 6.0985591E+000, 2.0134567E+002, 3.5220812E+000, 3.4459599E+001, 9.9393767E-001, 4.8886718E+001, 8.2344479E-001, 8.4508986E+001, 8.0929553E-001, 6.0640693E+001, 5.5182524E-001
 3.7010495E+001, 4.4578287E+002, 2.5936122E+001, 4.2379056E+002, 3.0162763E+001, 7.6516835E+002, 3.1325720E+001, 7.7871986E+001, 1.3405744E+001, 1.2231859E+002, 5.5289443E+000, 1.1207204E+002, 1.9368545E+000, 4.2533520E+001, 6.2541564E-001, 5.0840925E+001, 3.8950691E-001, 6.7093625E+001, 4.3244779E-001
 3.8005980E+001, 2.0468284E+002, 2.5775608E+001, 1.5222741E+002, 1.1291422E+001, 2.3954734E+002, 9.8962081E+000, 3.6600289E+002, 1.1670760E+001, 1.9917780E+002, 8.5267632E+000, 1.5909843E+002, 5.6083360E+000, 1.7569292E+002, 2.9248168E+000, 4.6761252E+001, 6.2877237E-001, 5.1796804E+001, 3.7385907E-001
 3.9011364E+001, 5.4527197E+002, 3.3662239E+001, 1.1442275E+002, 1.9782601E+001, 1.0235567E+002, 8.0070947E+000, 1.0633719E+002, 3.5372771E+000, 2.2562041E+002, 3.7954847E+000, 2.4522620E+002, 3.4389489E+000, 2.7557569E+002, 3.5855832E+000, 1.8997270E+002, 1.8036083E+000, 4.6811527E+001, 4.4099864E-001
 4.0019366E+001, 1.1392696E+002, 2.8589698E+001, 3.2934357E+002, 2.8289600E+001, 8.8779034E+001, 2.0003469E+001, 7.5091311E+001, 9.9468754E+000, 5.8137490E+001, 3.7130929E+000, 1.2373724E+002, 1.7002972E+000, 1.1210106E+002, 1.2696026E+000, 1.8414213E+002, 1.5729288E+000, 2.2549966E+002, 1.9902322E+000
 4.1024925E+001, 5.6945550E+002, 3.1918075E+001, 1.1365106E+002, 1.5253408E+001, 2.9475118E+002, 1.6139270E+001, 1.1022687E+002, 9.8927618E+000, 6.3638264E+001, 5.3024034E+000, 6.2325923E+001, 3.1105709E+000, 1.0997560E+002, 1.9917108E+000, 1.0619933E+002, 1.1753614E+000, 9.3748070E+001, 9.6094404E-001
 4.2006535E+001, 7.9849695E+002, 4.3132124E+001, 6.9206548E+002, 2.8100714E+001, 2.0336781E+002, 8.1780818E+000, 1.7543487E+002, 5.5886889E+000, 1.3347618E+002, 3.3938770E+000, 4.6645467E+001, 1.6895480E+000, 6.4082590E+001, 1.0386027E+000, 7.6617893E+001, 6.7840718E-001, 6.5956462E+001, 5.4268757E-001
 4.3003937E+001, 1.9079313E+002, 2.8206703E+001, 4.4604759E+002, 3.4652804E+001, 4.4332925E+002, 2.4988275E+001, 3.0808167E+002, 9.7053371E+000, 1.6299016E+002, 3.3924736E+000, 1.3288773E+002, 1.6065200E+000, 5.8400582E+001, 7.6825746E-001, 6.6867009E+001, 4.2583687E-001, 6.4642905E+001, 3.8767444E-001
 4.4010290E+001, 4.4426819E+002, 3.0193267E+001, 1.4993722E+002, 1.6454446E+001, 2.2042392E+002, 1.6981389E+001, 2.6493634E+002, 1.6719105E+001, 2.3093865E+002, 1.1682163E+001, 2.9993081E+002, 6.8816096E+000, 1.5624306E+002, 2.1762332E+000, 4.3803088E+001, 4.6318142E-001, 6.6284965E+001, 3.7737357E-001
 4.5001354E+001, 8.4531595E+002, 4.1211214E+001, 4.6912320E+002, 2.2459384E+001, 1.3962987E+002, 1.0303898E+001, 1.7396417E+002, 5.8648882E+000, 1.6402358E+002, 4.2110714E+000, 8.9004455E+001, 2.9248402E+000, 2.5767605E+002, 4.3833017E+000, 2.1683507E+002, 2.6572316E+000, 9.5905462E+001, 9.8565947E-001
 4.6006572E+001, 1.6673747E+002, 3.0861718E+001, 6.9540810E+002, 3.8275188E+001, 6.4433317E+002, 2.3934409E+001, 1.6349726E+002, 7.7994704E+000, 1.1329838E+002, 3.6021093E+000, 1.0844711E+002, 2.0331693E+000, 1.1020129E+002, 1.5203403E+000, 2.2105001E+002, 1.7179518E+000, 2.4531237E+002, 2.2970875E+000
 4.7014932E+001, 4.0420983E+002, 3.0743382E+001, 1.5581035E+002, 1.9628246E+001, 6.1008992E+002, 2.7695504E+001, 7.9675137E+002, 2.3441841E+001, 3.8044390E+002, 7.5722701E+000, 6.4092558E+001, 1.3392116E+000, 1.1681299E+002, 1.1977630E+000, 1.1169654E+002, 9.6246140E-001, 1.6473562E+002, 1.2497978E+000
 4.8018570E+001, 8.8434943E+002, 4.4602114E+001, 2.5132450E+002, 2.4766826E+001, 1.3346288E+002, 1.3581162E+001, 2.4247408E+002, 9.5559438E+000, 4.0246722E+002, 9.9089794E+000, 3.7737158E+002, 6.3315947E+000, 9.2045763E+001, 1.2478550E+000, 8.7175257E+001, 6.7097347E-001, 7.1131867E+001, 5.3228923E-001
 4.9007770E+001, 3.8537006E+002, 3.0211807E+001, 6.5683919E+002, 3.7243719E+001, 3.7788293E+002, 2.0590610E+001, 6.8849086E+001, 9.1880081E+000, 1.4601287E+002, 5.3484873E+000, 1.5335495E+002, 3.4137234E+000, 2.0172733E+002, 2.5277003E+000, 9.1147978E+001, 9.2264624E-001, 7.5593401E+001, 5.8217991E-001
 5.0024450E+001, 2.4647854E+002, 2.7208591E+001, 9.9009374E+001, 1.4929171E+001, 2.9377687E+002, 1.4730219E+001, 4.0290251E+002, 9.0595420E+000, 7.4125634E+001, 2.7751897E+000, 1.2211474E+002, 2.2729737E+000, 4.9579052E+001, 1.2315544E+000, 1.2647003E+002, 1.2979897E+000, 1.1191158E+002, 1.0202589E+000
 5.1020999E+001, 5.0015082E+002, 3.3343208E+001, 1.1960874E+002, 2.0184933E+001, 7.4875802E+001, 1.3137829E+001, 2.0226097E+002, 9.0580036E+000, 1.5758826E+002, 4.4801811E+000, 5.5956585E+001, 1.1669691E+000, 3.8097457E+001, 5.2705791E-001, 5.3329542E+001, 4.5310236E-001, 9.3121256E+001, 7.8142998E-001
 5.2011925E+001, 1.0370713E+002, 2.3545648E+001, 4.6620123E+002, 2.1940753E+001, 1.8088100E+002, 1.3579046E+001, 9.1501747E+001, 9.9638013E+000, 1.9524584E+002, 7.3443579E+000, 6.7420810E+001, 4.1980188E+000, 7.6795624E+001, 2.0238475E+000, 5.4894036E+001, 8.9612897E-001, 5.0481341E+001, 5.8095255E-001
 5.3014567E+001, 3.5478908E+002, 2.6294502E+001, 1.3492557E+002, 1.3714531E+001, 2.7238177E+002, 7.2253961E+000, 1.6744173E+002, 3.6352665E+000, 7.6339253E+001, 2.8571222E+000, 1.3714004E+002, 2.7257031E+000, 7.0655082E+001, 1.6516218E+000, 9.4215846E+001, 1.1335170E+000, 5.8761000E+001, 5.9065894E-001
 5.4002305E+001, 8.1830693E+002, 4.1655503E+001, 3.6404580E+002, 2.4901508E+001, 1.6576045E+002, 1.6801789E+001, 2.2924413E+002, 7.8793654E+000, 1.3975768E+002, 2.9545109E+000, 6.9750440E+001, 8.6626176E-001, 8.8752293E+001, 8.9214606E-001, 7.8564908E+001, 5.4434442E-001, 1.0355488E+002, 6.3592386E-001
 5.5008232E+001, 4.8645792E+002, 3.1210187E+001, 6.6716570E+002, 3.7188663E+001, 5.6268573E+002, 2.2908670E+001, 2.4753550E+002, 1.3106500E+001, 2.8029839E+002, 7.0419935E+000, 4.7861510E+001, 2.3474859E+000, 1.4182167E+002, 2.0842582E+000, 1.0163848E+002, 1.0470311E+000, 1.1677444E+002, 8.6583936E-001
 5.6017047E+001, 3.6978708E+002, 2.6882252E+001, 1.6743324E+002, 1.2415736E+001, 3.8321835E+002, 1.1306371E+001, 2.5482989E+002, 7.2703006E+000, 2.2521962E+002, 4.9004659E+000, 1.3120097E+002, 2.9351261E+000, 6.2632344E+001, 1.4794199E+000, 8.0768346E+001, 1.0025687E+000, 8.2238710E+001, 7.6699108E-001
 5.7002582E+001, 8.4336886E+002, 4.1080099E+001, 1.5263065E+002, 1.9940488E+001, 1.3895845E+002, 7.5698362E+000, 2.0888787E+002, 4.0764462E+000, 1.4112076E+002, 2.5910786E+000, 1.3156382E+002, 1.7418751E+000, 7.1550645E+001, 9.4106682E-001, 4.3106869E+001, 4.8565143E-001, 8.2243237E+001, 6.9627115E-001
 5.8009845E+001, 2.7014816E+002, 3.0424996E+001, 6.2921339E+002, 3.6495958E+001, 2.8314941E+002, 2.3357060E+001, 1.5099383E+002, 9.7586924E+000, 1.4080321E+002, 4.1021665E+000, 1.2275064E+002, 1.6824384E+000, 1.1915605E+002, 1.2979114E+000, 6.9701714E+001, 5.3872389E-001, 4.6165646E+001, 3.3585411E-001
 5.9004774E+001, 2.7031623E+002, 2.6815162E+001, 2.8080736E+002, 1.1115969E+001, 3.6486858E+002, 1.1982137E+001, 2.1828946E+002, 1.0225093E+001, 1.5758922E+002, 5.9042951E+000, 1.2661341E+002, 3.5165886E+000, 1.1708663E+002, 2.0442913E+000, 1.1961290E+002, 1.2639664E+000, 7.9849508E+001, 7.4739428E-001
 6.0010431E+001, 9.5075582E+002, 4.2631887E+001, 3.1519843E+002, 2.2359820E+001, 2.3775061E+002, 8.1594302E+000, 1.9023458E+002, 4.0309589E+000, 1.7765708E+002, 2.9945148E+000, 1.4136649E+002, 1.8060172E+000, 1.1400386E+002, 1.4163501E+000, 1.0357318E+002, 8.3121310E-001, 1.1055788E+002, 8.6541217E-001
 6.1006060E+001, 2.5386059E+002, 2.9570100E+001, 7.8283016E+002, 4.3198794E+001, 6.2601718E+002, 2.8426508E+001, 1.8187560E+002, 1.1974399E+001, 1.3851714E+002, 4.7328803E+000, 1.2814496E+002, 1.6719720E+000, 1.3671686E+002, 1.1761151E+000, 8.8472750E+001, 6.1895005E-001, 6.9529904E+001, 4.2736463E-001
 6.2024244E+001, 1.5615784E+002, 2.1789357E+001, 1.1040458E+002, 1.2465925E+001, 3.5801018E+002, 1.8461695E+001, 4.8587562E+002, 1.4513469E+001, 1.5873957E+002, 7.8618312E+000, 9.9391657E+001, 5.6453350E+000, 8.3326508E+001, 3.2928918E+000, 4.3003426E+001, 1.2317506E+000, 8.4730734E+001, 9.9693134E-001
 6.3007150E+001, 5.0448939E+002, 3.0203287E+001, 1.0182683E+002, 1.5809573E+001, 9.5973634E+001, 6.6765497E+000, 1.8001808E+002, 4.1590461E+000, 2.3770785E+002, 4.2477714E+000, 1.7404667E+002, 2.3195715E+000, 4.6240029E+001, 1.2879985E+000, 8.3615726E+001, 1.0723548E+000, 4.2935933E+001, 5.4850567E-001
 6.4017538E+001, 4.3859331E+002, 3.3207811E+001, 2.2519766E+002, 2.4803896E+001, 1.0489580E+002, 1.7333339E+001, 9.6697080E+001, 1.0013822E+001, 9.0351688E+001, 4.5005093E+000, 1.4814191E+002, 2.0180659E+000, 8.9603778E+001, 1.1032936E+000, 5.0677162E+001, 4.3637846E-001, 6.9288886E+001, 4.9932216E-001
 6.5004197E+001, 2.6405637E+002, 2.4956077E+001, 2.4038130E+002, 1.8396690E+001, 1.7669211E+002, 1.3625069E+001, 8.8054472E+001, 9.9612044E+000, 6.9835488E+001, 6.9684382E+000, 5.6884016E+001, 4.8655630E+000, 5.9628418E+001, 2.3476780E+000, 6.2331648E+001, 1.2020279E+000, 5.4272403E+001, 6.6215342E-001
 6.6018695E+001, 6.5936601E+002, 3.2499527E+001, 1.3614642E+002, 1.7006820E+001, 2.4269725E+002, 7.9300048E+000, 2.0744092E+002, 4.0401093E+000, 8.2636259E+001, 2.5501042E+000, 3.5015684E+001, 1.6290537E+000, 4.2204005E+001, 1.2012359E+000, 3.0667312E+001, 8.3854569E-001, 6.1440556E+001, 7.2014039E-001
 6.7011396E+001, 2.4907231E+002, 2.9989558E+001, 4.2387422E+002, 3.0823903E+001, 2.7122030E+002, 2.4458554E+001, 2.7868096E+002, 1.4022996E+001, 3.2200437E+002, 5.9296121E+000, 1.0691052E+002, 1.2497850E+000, 3.3425559E+001, 3.8569172E-001, 3.1394840E+001, 2.4818537E-001, 3.4427108E+001, 2.6074336E-001
 6.8000036E+001, 1.7142918E+002, 2.4898804E+001, 1.3136974E+002, 1.5823748E+001, 3.2047769E+002, 1.4363757E+001, 2.9625387E+002, 1.2753991E+001, 3.2246948E+002, 9.3435271E+000, 3.9318104E+002, 6.9221526E+000, 2.1878446E+002, 3.1190183E+000, 3.2436970E+001, 5.3915577E-001, 2.8565228E+001, 2.4651584E-001
 6.9024999E+001, 6.5428148E+002, 3.4798401E+001, 9.1647870E+001, 1.5348354E+001, 1.3479536E+002, 8.5705815E+000, 2.3454633E+002, 6.4025389E+000, 2.3462429E+002, 4.3407061E+000, 1.3252793E+002, 2.6682477E+000, 2.2427963E+002, 3.3934270E+000, 2.1155710E+002, 2.1312531E+000, 6.4556732E+001, 5.8052994E-001
 7.0015513E+001, 2.3179235E+002, 3.2022922E+001, 5.8275446E+002, 3.3941476E+001, 9.0092077E+001, 1.5462942E+001, 1.1948024E+002, 9.2143052E+000, 1.5337245E+002, 5.2490207E+000, 1.8759528E+002, 2.3949808E+000, 7.2519261E+001, 1.1128882E+000, 1.2278266E+002, 1.2379904E+000, 1.7945009E+002, 1.7629474E+000
 7.1004566E+001, 3.8896172E+002, 2.6106856E+001, 1.6573032E+002, 1.4266138E+001, 3.8200704E+002, 1.0796058E+001, 1.3811048E+002, 6.1806130E+000, 1.0088025E+002, 4.6992851E+000, 1.1303527E+002, 4.5465016E+000, 1.5412317E+002, 2.9616817E+000, 1.2514981E+002, 1.5974965E+000, 7.8061854E+001, 1.0311195E+000
