s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 2.1001054E+001, 1.1172055E+003, 5.1000118E+001, 4.3397819E+002, 1.6860762E+001, 7.9189454E+001, 3.9748375E+000, 6.3856548E+001, 2.7058648E+000, 4.5816914E+001, 1.5644939E+000, 1.2167668E+002, 1.3328634E+000, 1.3707546E+002, 1.0665540E+000, 5.3845731E+001, 3.9453702E-001, 7.3689688E+001, 4.0283423E-001
 2.2002334E+001, 6.3316050E+002, 3.4284131E+001, 3.5193949E+002, 2.0449363E+001, 2.9525050E+002, 7.1565187E+000, 8.5164176E+001, 2.1505857E+000, 6.6478435E+001, 9.2654917E-001, 4.7282234E+001, 5.6627398E-001, 9.3698939E+001, 5.9937345E-001, 8.6875957E+001, 5.4253537E-001, 8.0080800E+001, 5.2683443E-001
 2.3012311E+001, 8.5506615E+002, 3.5385690E+001, 2.1645122E+002, 1.6441418E+001, 3.7576061E+002, 1.1152207E+001, 1.0615940E+002, 4.3358623E+000, 5.0762311E+001, 1.8380072E+000, 4.8234535E+001, 7.0080393E-001, 7.2652703E+001, 4.2678655E-001, 5.3121656E+001, 2.4798437E-001, 5.9177022E+001, 2.7240995E-001
 2.4010531E+001, 1.1463858E+003, 3.8787064E+001, 1.7890128E+002, 1.1890739E+001, 1.4341806E+002, 6.9581034E+000, 1.5028412E+002, 4.3107064E+000, 3.9548936E+001, 2.3064191E+000, 3.7351957E+001, 1.3097206E+000, 3.3939963E+001, 6.9418606E-001, 5.0721096E+001, 4.8104788E-001, 4.0906407E+001, 2.8420567E-001
 2.5009682E+001, 3.8582209E+002, 3.2560273E+001, 1.9427047E+002, 1.1880197E+001, 4.7573261E+001, 6.2746942E+000, 8.6773344E+001, 3.1792362E+000, 5.0152265E+001, 1.4684261E+000, 2.7770085E+001, 6.0270086E-001, 2.8608295E+001, 3.4173492E-001, 4.3729252E+001, 2.8794733E-001, 3.4639375E+001, 2.2390394E-001
 2.6002245E+001, 1.4857083E+002, 2.0329947E+001, 1.3236002E+002, 1.2488740E+001, 3.8785560E+001, 3.5756373E+000, 9.1984578E+001, 2.0540173E+000, 6.0302536E+001, 1.1601593E+000, 3.2973060E+001, 6.7745093E-001, 2.5339569E+001, 4.4039114E-001, 3.4519755E+001, 2.8700269E-001, 3.2796114E+001, 1.8602733E-001
 2.7010138E+001, 4.6406053E+002, 2.2408798E+001, 8.2331250E+001, 1.2702417E+001, 5.3894139E+001, 7.0748992E+000, 6.3432073E+001, 2.8379167E+000, 6.5191590E+001, 1.0913990E+000, 4.5488742E+001, 4.6981105E-001, 2.8209611E+001, 1.5192342E-001, 2.8854070E+001, 1.1392881E-001, 3.9281530E+001, 2.0216966E-001
 2.8006622E+001, 1.0358140E+002, 1.5709984E+001, 1.8999344E+002, 1.0843430E+001, 9.2471233E+001, 7.8120600E+000, 4.5522073E+001, 5.1110993E+000, 6.3353784E+001, 3.5914975E+000, 5.1251034E+001, 1.5103795E+000, 3.7157895E+001, 6.0807890E-001, 2.5372558E+001, 2.9425975E-001, 3.6070753E+001, 1.8534760E-001
 2.9005475E+001, 8.1815411E+001, 1.3759006E+001, 9.0598360E+001, 6.6288192E+000, 1.3243181E+002, 3.7302733E+000, 6.0987391E+001, 2.6891417E+000, 5.3202331E+001, 1.7144519E+000, 5.3429467E+001, 1.6117418E+000, 4.5673130E+001, 1.3008563E+000, 2.7996017E+001, 6.3705167E-001, 3.2732313E+001, 3.9761577E-001
 3.0005325E+001, 8.9882163E+001, 1.5762588E+001, 8.1512414E+001, 9.8468893E+000, 7.9387059E+001, 4.9280358E+000, 7.9905977E+001, 1.8786204E+000, 4.4352101E+001, 5.8315067E-001, 4.8733329E+001, 3.9398865E-001, 3.7047724E+001, 2.3845733E-001, 3.6684059E+001, 1.7649055E-001, 2.7145952E+001, 1.5071796E-001
 3.1005428E+001, 9.4899919E+001, 1.3927061E+001, 7.7737166E+001, 9.2566973E+000, 5.8561083E+001, 6.5148372E+000, 5.8725369E+001, 3.5852989E+000, 7.1388075E+001, 2.0287211E+000, 4.5118528E+001, 6.7709200E-001, 4.2917110E+001, 3.0164171E-001, 3.3775892E+001, 1.8301568E-001, 2.6830837E+001, 7.5431762E-002
 3.2010033E+001, 1.0600019E+002, 1.4695436E+001, 7.5265887E+001, 7.8093648E+000, 5.9539746E+001, 4.5323421E+000, 4.8672277E+001, 2.8512240E+000, 4.7368646E+001, 1.6328066E+000, 6.0568552E+001, 1.0659184E+000, 3.0397752E+001, 4.7394947E-001, 3.5145134E+001, 2.6562886E-001, 2.6672445E+001, 1.5474205E-001
 3.3007193E+001, 1.0058283E+002, 1.4614242E+001, 6.2489674E+001, 8.7009067E+000, 6.8160355E+001, 4.9825767E+000, 4.3888682E+001, 2.2561346E+000, 3.4933506E+001, 1.0450686E+000, 4.7672927E+001, 6.5073009E-001, 4.9375914E+001, 4.1751789E-001, 2.9487959E+001, 2.1121796E-001, 2.5427048E+001, 1.5236095E-001
 3.4004446E+001, 9.3372783E+001, 1.3879738E+001, 6.0501322E+001, 9.0759286E+000, 7.1058397E+001, 5.4275225E+000, 4.1660058E+001, 2.9232652E+000, 3.4449512E+001, 1.6885299E+000, 3.7017223E+001, 7.4631993E-001, 5.4920516E+001, 4.7729128E-001, 3.7258121E+001, 2.1538390E-001, 2.7499397E+001, 7.9421388E-002
 3.5008345E+001, 1.4345720E+002, 1.3350241E+001, 6.2574782E+001, 7.7612041E+000, 6.6954017E+001, 4.9064822E+000, 5.1081141E+001, 2.5480978E+000, 3.6903686E+001, 1.2592851E+000, 2.8214828E+001, 4.9696616E-001, 3.9049664E+001, 3.2542729E-001, 4.5355999E+001, 2.3748525E-001, 3.6518168E+001, 1.4469716E-001
 3.6004095E+001, 1.0091226E+002, 1.2065341E+001, 6.7529552E+001, 7.6661668E+000, 6.5648057E+001, 5.1281583E+000, 5.5907085E+001, 3.1441372E+000, 3.7310599E+001, 1.7188992E+000, 2.7025646E+001, 1.0227422E+000, 3.2812858E+001, 4.6570649E-001, 3.0636163E+001, 2.5423216E-001, 3.9832069E+001, 1.9071074E-001
 3.7006502E+001, 8.9816313E+001, 1.4552891E+001, 7.4762775E+001, 8.4836879E+000, 6.2819081E+001, 6.2028008E+000, 6.5496515E+001, 3.7460209E+000, 4.5143516E+001, 2.1560977E+000, 3.4570081E+001, 8.0629052E-001, 2.6794524E+001, 2.6627570E-001, 3.0804431E+001, 1.4616153E-001, 3.2434203E+001, 1.0287667E-001
 3.8002031E+001, 1.1788038E+002, 1.2439889E+001, 9.5407314E+001, 6.8320992E+000, 7.3725125E+001, 3.7262095E+000, 6.5707803E+001, 2.3003599E+000, 5.5328299E+001, 1.1866438E+000, 3.7445956E+001, 7.7414581E-001, 2.6296596E+001, 4.4268688E-001, 3.0515263E+001, 2.1557389E-001, 3.0686025E+001, 1.5136457E-001
 3.9001328E+001, 1.0598199E+002, 1.4774498E+001, 8.6481288E+001, 8.6895226E+000, 7.5401945E+001, 5.2061181E+000, 6.4375160E+001, 2.6142891E+000, 5.8951911E+001, 1.3375216E+000, 4.3396896E+001, 5.0794719E-001, 3.2984847E+001, 2.0492978E-001, 2.8512995E+001, 9.5000152E-002, 2.9493085E+001, 7.9371870E-002
 4.0002004E+001, 2.8771495E+002, 1.4296942E+001, 7.9765485E+001, 8.5250927E+000, 8.2797761E+001, 4.9576967E+000, 5.7753317E+001, 2.5556860E+000, 5.6693671E+001, 1.3790477E+000, 5.0155882E+001, 7.0999462E-001, 3.8526105E+001, 4.5666037E-001, 2.8034864E+001, 2.0807506E-001, 2.7973076E+001, 1.1429744E-001
 4.1009289E+001, 1.7528719E+002, 1.5457328E+001, 6.8342237E+001, 9.4161042E+000, 7.9325902E+001, 6.2148241E+000, 6.6617148E+001, 3.3578401E+000, 5.4479860E+001, 1.7596490E+000, 5.0339106E+001, 9.5128175E-001, 4.6026276E+001, 3.9595896E-001, 3.1487354E+001, 2.2671273E-001, 2.7615077E+001, 1.2187385E-001
 4.2005799E+001, 1.2004669E+002, 1.1678262E+001, 1.2964855E+002, 6.7557732E+000, 6.4305614E+001, 4.3089945E+000, 7.3453360E+001, 2.4222827E+000, 3.4899009E+001, 1.4406181E+000, 5.3456894E+001, 7.3596749E-001, 4.6253006E+001, 4.8570083E-001, 3.9735622E+001, 2.5681038E-001, 2.8480519E+001, 1.3983840E-001
 4.3007181E+001, 1.0280909E+002, 1.3286768E+001, 9.3519155E+001, 6.7267985E+000, 6.6756268E+001, 3.9575996E+000, 6.3207350E+001, 2.7397710E+000, 5.3747557E+001, 1.8163422E+000, 4.8379746E+001, 1.0813449E+000, 4.8037898E+001, 6.9347352E-001, 4.2142059E+001, 4.3820280E-001, 3.1947566E+001, 1.8681677E-001
 4.4002307E+001, 1.0121232E+002, 1.4313247E+001, 8.5627191E+001, 8.0683313E+000, 9.3965001E+001, 4.0355578E+000, 4.9191148E+001, 1.7984191E+000, 6.1177979E+001, 8.2100424E-001, 3.3518459E+001, 5.3251027E-001, 4.7431021E+001, 2.9955638E-001, 4.2908356E+001, 2.1385829E-001, 3.8480879E+001, 2.1441692E-001
 4.5003004E+001, 1.0057357E+002, 1.4266519E+001, 1.0895702E+002, 9.6285493E+000, 6.0815383E+001, 6.1303515E+000, 7.2930335E+001, 3.1179193E+000, 5.5111130E+001, 1.5296721E+000, 4.5126920E+001, 6.7657575E-001, 4.0419101E+001, 3.0826992E-001, 4.0722746E+001, 2.1272425E-001, 3.7821152E+001, 1.4652861E-001
 4.6006000E+001, 4.1608442E+002, 1.2743439E+001, 9.1954670E+001, 6.7734176E+000, 6.4001693E+001, 4.8161831E+000, 7.3026905E+001, 3.2273062E+000, 4.9980590E+001, 2.2468249E+000, 5.1061085E+001, 1.1253103E+000, 3.5278979E+001, 5.7400064E-001, 3.5501383E+001, 3.4595752E-001, 3.9487969E+001, 2.6918957E-001
 4.7009231E+001, 2.3858517E+002, 1.3890026E+001, 1.4714945E+002, 6.1612615E+000, 9.6265684E+001, 3.4284936E+000, 6.0537715E+001, 1.9874915E+000, 6.4431483E+001, 1.0950361E+000, 5.1114690E+001, 8.9396469E-001, 4.2806907E+001, 5.5137553E-001, 3.6707193E+001, 3.3212731E-001, 3.3488093E+001, 2.0990089E-001
 4.8010361E+001, 1.4082339E+002, 1.5134497E+001, 1.1408960E+002, 8.2460787E+000, 6.8399830E+001, 4.0070357E+000, 8.1053150E+001, 1.8620927E+000, 5.5502880E+001, 8.7935347E-001, 5.8710341E+001, 4.2641431E-001, 4.4092478E+001, 2.3118489E-001, 3.5851031E+001, 1.2934698E-001, 3.3234481E+001, 1.2497910E-001
 4.9006960E+001, 3.4981295E+002, 1.4450314E+001, 8.0412029E+001, 8.5448080E+000, 1.0164405E+002, 5.7635463E+000, 7.2504885E+001, 3.0614651E+000, 7.0171994E+001, 1.5940372E+000, 5.4581518E+001, 6.9789047E-001, 4.7097452E+001, 3.1004585E-001, 3.8838524E+001, 1.8479611E-001, 3.6543591E+001, 1.2449135E-001
 5.0010817E+001, 2.0428110E+002, 1.3213143E+001, 1.2384522E+002, 7.5931953E+000, 8.0806829E+001, 4.8533417E+000, 5.5157175E+001, 3.0568727E+000, 6.1648853E+001, 1.9663745E+000, 5.6748259E+001, 1.0443840E+000, 5.1199450E+001, 5.8141792E-001, 4.1642534E+001, 2.9964955E-001, 3.2989375E+001, 1.3467979E-001
 5.1009321E+001, 1.1255036E+002, 1.3520023E+001, 1.5982604E+002, 7.3178740E+000, 7.5700142E+001, 3.7414386E+000, 8.2151569E+001, 2.0353694E+000, 5.7605959E+001, 1.0474707E+000, 5.8046069E+001, 7.9429591E-001, 4.7966102E+001, 4.8022831E-001, 4.5479149E+001, 2.8457815E-001, 3.7128671E+001, 2.3758136E-001
 5.2009397E+001, 1.0106131E+002, 1.2918562E+001, 1.2613322E+002, 7.9366445E+000, 1.0016745E+002, 4.5116484E+000, 5.7103510E+001, 2.2419354E+000, 5.4178195E+001, 1.1808630E+000, 3.9295239E+001, 5.3761427E-001, 5.5281748E+001, 3.6988147E-001, 3.8718930E+001, 1.9481482E-001, 4.1972720E+001, 1.7358925E-001
 5.3002108E+001, 1.4386456E+002, 1.2818397E+001, 8.0479578E+001, 7.7405315E+000, 6.1492548E+001, 5.4731603E+000, 7.6299923E+001, 3.2759631E+000, 5.3993413E+001, 1.9947106E+000, 4.8831200E+001, 8.4360183E-001, 3.7427107E+001, 2.9657292E-001, 3.7665028E+001, 2.1535703E-001, 3.6935953E+001, 1.3960948E-001
 5.4008200E+001, 1.4465348E+002, 1.1468510E+001, 8.4449804E+001, 6.8212245E+000, 6.8214508E+001, 4.3864283E+000, 7.7008911E+001, 3.1316728E+000, 5.1182322E+001, 1.8920473E+000, 5.6536680E+001, 1.3940291E+000, 3.0063970E+001, 8.4774708E-001, 4.0512127E+001, 4.7249516E-001, 3.1563162E+001, 2.4934647E-001
 5.5002981E+001, 1.2568538E+002, 1.2628288E+001, 6.7266353E+001, 5.9937284E+000, 6.9230986E+001, 3.4279616E+000, 5.1800858E+001, 1.9012595E+000, 6.7676525E+001, 1.1621734E+000, 4.4554891E+001, 6.3376603E-001, 4.9107951E+001, 2.9909615E-001, 3.5870149E+001, 1.7268649E-001, 3.9372519E+001, 1.9240827E-001
 5.6011246E+001, 7.8383847E+001, 1.2488295E+001, 9.3610069E+001, 7.1227102E+000, 7.6691356E+001, 3.7663028E+000, 6.0901999E+001, 1.8959032E+000, 6.0688328E+001, 9.6456187E-001, 4.2694447E+001, 4.9855922E-001, 4.7575444E+001, 3.3892719E-001, 3.8721832E+001, 1.4991139E-001, 3.5251010E+001, 1.1494728E-001
 5.7000788E+001, 8.5157157E+001, 1.2790704E+001, 8.7735000E+001, 8.0694014E+000, 6.1623236E+001, 5.3909886E+000, 6.5239108E+001, 3.1596677E+000, 4.6035142E+001, 1.8872830E+000, 5.3064724E+001, 8.3294160E-001, 3.7450062E+001, 3.7765458E-001, 4.5846187E+001, 2.6072343E-001, 3.6701665E+001, 1.2789030E-001
 5.8006512E+001, 1.2365438E+002, 1.2685182E+001, 7.8495685E+001, 6.9734801E+000, 4.6120648E+001, 3.8717359E+000, 7.5000808E+001, 2.6793949E+000, 5.5401383E+001, 1.6548843E+000, 4.4551265E+001, 1.1277425E+000, 3.2271372E+001, 7.1887418E-001, 3.9051875E+001, 4.7727899E-001, 4.3373974E+001, 3.1581833E-001
 5.9010600E+001, 1.2606278E+002, 1.3374872E+001, 7.2094867E+001, 8.3017413E+000, 6.2735560E+001, 5.2764295E+000, 5.5390981E+001, 2.3733476E+000, 6.2459364E+001, 9.9031122E-001, 4.8364658E+001, 4.2572150E-001, 3.8069955E+001, 2.6550881E-001, 3.0627152E+001, 1.1269568E-001, 4.0304717E+001, 3.0398700E-001
 6.0004947E+001, 1.4697477E+002, 1.2263550E+001, 8.1449966E+001, 7.6438661E+000, 6.7071686E+001, 5.6059481E+000, 4.1406302E+001, 3.6593852E+000, 6.0342250E+001, 2.4758284E+000, 5.1520325E+001, 1.1806395E+000, 4.2360441E+001, 4.3039615E-001, 3.0345770E+001, 1.9982267E-001, 3.1699035E+001, 9.8902006E-002
 6.1009048E+001, 9.6029182E+001, 1.1540786E+001, 1.1039583E+002, 6.2973970E+000, 7.1420499E+001, 3.8642110E+000, 5.2514633E+001, 2.4369037E+000, 4.5923311E+001, 1.6202650E+000, 5.6963052E+001, 1.1115926E+000, 4.5560491E+001, 7.0255704E-001, 2.9173594E+001, 3.2021656E-001, 2.9374195E+001, 2.2440329E-001
 6.2002802E+001, 9.7000890E+001, 1.2945303E+001, 8.8771708E+001, 6.7423474E+000, 7.6701139E+001, 3.5563121E+000, 5.9017755E+001, 1.8516927E+000, 3.8832851E+001, 8.6652127E-001, 5.3404237E+001, 7.1611280E-001, 3.8408399E+001, 5.2120557E-001, 4.0131566E+001, 3.5595713E-001, 2.9435473E+001, 2.0415758E-001
 6.3013186E+001, 1.7476575E+002, 1.3285253E+001, 7.7630514E+001, 7.6984819E+000, 7.2126942E+001, 4.3031184E+000, 6.4300428E+001, 2.0396752E+000, 5.2089280E+001, 8.3187766E-001, 4.4584774E+001, 3.3862866E-001, 4.7880535E+001, 1.8583432E-001, 3.6835033E+001, 1.1314361E-001, 2.9509587E+001, 7.6008487E-002
 6.4002347E+001, 2.7343331E+002, 1.1893327E+001, 7.5775936E+001, 7.1768664E+000, 6.2344208E+001, 5.7262797E+000, 5.5738741E+001, 3.6868363E+000, 5.8352134E+001, 2.5783875E+000, 3.9210476E+001, 9.9571400E-001, 4.1496861E+001, 3.9815808E-001, 3.5135434E+001, 1.8932817E-001, 3.5574756E+001, 9.6977580E-002
 6.5001944E+001, 2.4054305E+002, 1.2014794E+001, 1.3650602E+002, 6.0361372E+000, 5.2543325E+001, 3.7900264E+000, 5.3489913E+001, 3.0581530E+000, 6.0672417E+001, 2.2238475E+000, 4.5220823E+001, 1.7033756E+000, 3.6460872E+001, 1.1005637E+000, 3.3719190E+001, 5.5933832E-001, 2.8785488E+001, 2.2828683E-001
 6.6009354E+001, 1.8452165E+002, 1.3303430E+001, 1.0657031E+002, 6.9298117E+000, 8.6427395E+001, 3.0359230E+000, 6.2326075E+001, 1.3625329E+000, 5.1912184E+001, 5.6992613E-001, 5.5381822E+001, 4.6989059E-001, 3.8697135E+001, 2.9728474E-001, 2.8464117E+001, 1.5829818E-001, 3.1864749E+001, 1.7371967E-001
 6.7008108E+001, 1.3917729E+002, 1.4458553E+001, 1.1025143E+002, 1.0096192E+001, 9.8224378E+001, 6.6243982E+000, 5.3015280E+001, 2.9542763E+000, 5.9974771E+001, 1.2110055E+000, 4.0868935E+001, 3.9900275E-001, 5.4496174E+001, 2.2652764E-001, 3.6971205E+001, 1.0585932E-001, 2.9334881E+001, 5.8203015E-002
 6.8005320E+001, 1.5821528E+002, 1.1763763E+001, 1.1741353E+002, 7.5564228E+000, 7.8783218E+001, 5.8425871E+000, 6.7221158E+001, 3.9642921E+000, 5.6341096E+001, 2.7761471E+000, 4.1402350E+001, 1.2299543E+000, 4.8435158E+001, 4.8490589E-001, 4.8860853E+001, 3.0510779E-001, 2.5624991E+001, 9.9607060E-002
 6.9007955E+001, 1.1607427E+002, 1.2437348E+001, 1.0741903E+002, 6.7012982E+000, 9.8961019E+001, 3.4461395E+000, 6.9960782E+001, 2.2337451E+000, 5.1635210E+001, 1.2710601E+000, 5.4208105E+001, 1.0175430E+000, 3.3495005E+001, 6.8189688E-001, 4.2230810E+001, 3.6910441E-001, 4.0368257E+001, 2.4386256E-001
 7.0002733E+001, 8.1781500E+001, 1.4987512E+001, 1.2136139E+002, 1.0507674E+001, 7.0533357E+001, 5.7849500E+000, 8.7871114E+001, 2.7827625E+000, 5.9939893E+001, 1.0410186E+000, 5.3868166E+001, 4.8965757E-001, 3.8854417E+001, 2.0648797E-001, 3.1545754E+001, 1.1695052E-001, 4.3664601E+001, 2.0355653E-001
 7.1007658E+001, 1.1546848E+002, 1.3523302E+001, 1.2152007E+002, 9.8093667E+000, 6.7098858E+001, 7.4215350E+000, 7.4219697E+001, 4.2127805E+000, 7.8676150E+001, 2.5066653E+000, 5.4890940E+001, 1.0589876E+000, 4.9267586E+001, 4.7023047E-001, 3.2217276E+001, 2.0230973E-001, 3.1790648E+001, 1.0575371E-001
