s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 1.9021020E+001, 1.1383319E+003, 5.2719015E+001, 4.4569217E+002, 2.8572146E+001, 4.1874923E+002, 2.5892341E+001, 2.6831487E+002, 2.0595867E+001, 2.1375075E+002, 1.9459687E+001, 3.1807045E+002, 1.4663031E+001, 5.9408620E+002, 1.8038692E+001, 5.6448414E+002, 1.3946271E+001, 4.2699870E+002, 1.0628527E+001
 2.0005443E+001, 1.0778394E+003, 5.0020327E+001, 8.8279143E+002, 4.8978684E+001, 1.4915582E+002, 2.4638305E+001, 3.0233993E+002, 1.3346611E+001, 3.5257023E+002, 8.8291349E+000, 3.5762611E+002, 6.5441333E+000, 3.0045779E+002, 3.8241498E+000, 2.3453036E+002, 3.6302808E+000, 3.3851094E+002, 4.4215037E+000
 2.1012005E+001, 1.0941772E+003, 4.4338034E+001, 8.2434241E+002, 5.1183644E+001, 1.0392004E+003, 5.7818111E+001, 5.8988327E+002, 3.7117742E+001, 5.1459734E+002, 2.5427725E+001, 4.8229098E+002, 1.7760291E+001, 3.9770971E+002, 7.4191887E+000, 2.7122692E+002, 3.4366171E+000, 1.8083133E+002, 2.1147411E+000
 2.2006283E+001, 9.1410871E+002, 4.2477702E+001, 9.7483592E+002, 2.7413169E+001, 6.6435561E+002, 1.7560503E+001, 7.0243209E+002, 1.9215177E+001, 5.0721929E+002, 1.3729784E+001, 2.2066704E+002, 1.3075331E+001, 6.4131012E+002, 2.2509330E+001, 4.8156931E+002, 1.5732789E+001, 3.7921851E+002, 8.9041779E+000
 2.3009386E+001, 9.4187601E+002, 4.1659527E+001, 9.4150509E+002, 4.6756462E+001, 9.1468551E+002, 3.7557635E+001, 4.4086472E+002, 1.4361626E+001, 2.3877138E+002, 4.7748278E+000, 3.9091005E+002, 4.1623482E+000, 1.9415038E+002, 2.7111338E+000, 1.4722364E+002, 2.2806169E+000, 3.0037168E+002, 4.0484980E+000
 2.4000793E+001, 7.1365313E+002, 3.8123674E+001, 9.8229945E+002, 5.2775079E+001, 1.1081829E+003, 5.9638363E+001, 1.0797963E+003, 5.7036559E+001, 4.2214773E+002, 2.4254185E+001, 1.4410889E+002, 7.8310140E+000, 2.5840297E+002, 3.9665938E+000, 1.3846996E+002, 2.0295532E+000, 6.6407961E+001, 9.1140984E-001
 2.5011950E+001, 9.1395664E+002, 4.1469851E+001, 3.5029626E+002, 2.9630569E+001, 7.3141045E+002, 3.5473887E+001, 5.6372816E+002, 3.1413214E+001, 8.3176453E+002, 3.8388054E+001, 6.0961733E+002, 2.3367460E+001, 1.1039829E+002, 9.2887118E+000, 3.8404066E+002, 7.6096893E+000, 1.5373556E+002, 2.9567148E+000
 2.6020621E+001, 1.0062761E+003, 4.4580440E+001, 1.0446696E+003, 3.9975452E+001, 8.7822079E+002, 2.9192415E+001, 5.3908824E+002, 1.3216701E+001, 3.4739683E+002, 7.2533294E+000, 4.3657185E+002, 7.2962796E+000, 1.7113135E+002, 3.4156615E+000, 2.3326464E+002, 4.8783823E+000, 2.2771126E+002, 3.6468070E+000
 2.7005264E+001, 8.6282564E+002, 4.3216539E+001, 1.1801574E+003, 5.5911190E+001, 1.0797886E+003, 4.8524828E+001, 1.0767130E+003, 3.4999758E+001, 7.7441811E+002, 1.7770318E+001, 2.5819954E+002, 3.9653222E+000, 2.9921440E+002, 3.0050566E+000, 2.1482435E+002, 2.5327858E+000, 8.1976472E+001, 1.0716280E+000
 2.8006941E+001, 9.2037182E+002, 4.1121017E+001, 6.2283351E+002, 4.3850573E+001, 1.1174115E+003, 5.7877274E+001, 1.0599835E+003, 4.8320207E+001, 1.0452656E+003, 3.9080388E+001, 7.4354744E+002, 1.9696283E+001, 4.1180660E+002, 7.9282842E+000, 3.0107272E+002, 3.7025346E+000, 2.5562960E+002, 2.5623593E+000
 2.9007107E+001, 8.5230972E+002, 3.8447586E+001, 3.7988873E+002, 2.3409963E+001, 3.1305146E+002, 2.1712778E+001, 5.4174106E+002, 3.1809548E+001, 7.4585048E+002, 3.3005274E+001, 1.0249493E+003, 3.3776709E+001, 8.9138291E+002, 3.3590541E+001, 8.3714102E+002, 2.8156128E+001, 5.8362362E+002, 1.4231432E+001
 3.0020608E+001, 1.0800735E+003, 4.8265253E+001, 3.6950160E+002, 3.1267297E+001, 6.9850212E+002, 2.5058854E+001, 3.5553472E+002, 1.2631350E+001, 1.6474691E+002, 8.2564619E+000, 2.9337514E+002, 8.2050366E+000, 5.2516444E+002, 8.0167260E+000, 3.1269476E+002, 5.4640866E+000, 3.0080266E+002, 7.9875179E+000
 3.1012617E+001, 8.0439535E+002, 3.6268887E+001, 9.5865077E+002, 5.2476859E+001, 8.6281298E+002, 5.0702412E+001, 9.6564105E+002, 3.9036356E+001, 3.5194001E+002, 1.9537531E+001, 4.5370087E+002, 9.8870344E+000, 1.7937793E+002, 2.8447577E+000, 2.3028336E+002, 2.7197287E+000, 2.3070400E+002, 2.6133029E+000
 3.2001201E+001, 1.0015212E+003, 3.7810061E+001, 1.3426780E+002, 1.4317354E+001, 2.4383018E+002, 2.0963356E+001, 5.9461268E+002, 3.6187029E+001, 6.3173876E+002, 3.6122644E+001, 4.8717553E+002, 2.8868582E+001, 3.0385523E+002, 1.8853298E+001, 4.0037837E+002, 1.1639558E+001, 1.3799613E+002, 3.1364830E+000
 3.3021312E+001, 9.9417155E+002, 4.7453111E+001, 5.5835412E+002, 2.3653016E+001, 9.3558762E+001, 8.0639229E+000, 1.7089448E+002, 5.3955381E+000, 2.8585565E+002, 8.6113186E+000, 4.3667507E+002, 1.5007453E+001, 5.2775974E+002, 1.9225900E+001, 4.1856484E+002, 1.8685778E+001, 3.4408316E+002, 1.3935953E+001
 3.4001313E+001, 8.2261809E+002, 3.7322606E+001, 8.2912450E+002, 5.0608672E+001, 8.8188892E+002, 4.1548590E+001, 1.5915293E+002, 1.1967632E+001, 1.4383579E+002, 4.7275262E+000, 2.0975858E+002, 2.8362835E+000, 2.4839687E+002, 3.5327966E+000, 3.1266061E+002, 4.8082511E+000, 3.4094941E+002, 5.7995586E+000
 3.5002314E+001, 1.0094430E+003, 4.8899304E+001, 6.6817567E+002, 2.7884106E+001, 4.8157987E+002, 2.9767435E+001, 6.3468416E+002, 3.5854071E+001, 2.0955185E+002, 1.7221796E+001, 1.1917387E+002, 4.7626722E+000, 1.4583452E+002, 2.8291962E+000, 1.2945957E+002, 1.9147289E+000, 1.5802445E+002, 2.0402399E+000
 3.6015972E+001, 9.9608686E+002, 4.4752051E+001, 9.5479553E+002, 4.1250265E+001, 1.0224456E+003, 2.9539617E+001, 6.3834098E+002, 1.5690153E+001, 5.1945640E+002, 1.2684581E+001, 3.0248867E+002, 8.7650559E+000, 2.3594785E+002, 4.7242221E+000, 9.5809927E+001, 2.0010872E+000, 8.4204450E+001, 1.2003990E+000
 3.7017846E+001, 3.9450615E+002, 3.2030500E+001, 8.2820770E+002, 4.8339077E+001, 1.0532382E+003, 5.3145455E+001, 9.8738734E+002, 3.3445652E+001, 6.2846330E+002, 1.7238132E+001, 4.0590676E+002, 8.9410600E+000, 4.8951476E+002, 9.6664562E+000, 2.3693438E+002, 4.0747678E+000, 2.7150997E+002, 3.6516267E+000
 3.8020534E+001, 7.8218928E+002, 4.1489713E+001, 5.0975773E+002, 2.5245205E+001, 4.7853653E+002, 2.6755596E+001, 7.6748091E+002, 3.9656677E+001, 8.6898339E+002, 3.2543697E+001, 5.5484270E+002, 1.8152819E+001, 5.3755781E+002, 1.4051366E+001, 3.7620108E+002, 7.2294698E+000, 3.8764241E+002, 5.9031963E+000
 3.9003368E+001, 1.0392838E+003, 4.9770131E+001, 5.1767501E+002, 3.5385084E+001, 6.4220237E+002, 3.1171756E+001, 5.5472030E+002, 1.8577173E+001, 3.8214923E+002, 1.1704494E+001, 3.8356594E+002, 1.1564694E+001, 3.9486464E+002, 1.1231280E+001, 2.0044740E+002, 6.0005129E+000, 2.5146693E+002, 5.6156859E+000
 4.0015250E+001, 6.4335936E+002, 3.3767624E+001, 8.0637638E+002, 5.4666225E+001, 9.2353734E+002, 5.0099231E+001, 6.8635545E+002, 3.4967507E+001, 3.5762104E+002, 1.2932413E+001, 4.2532275E+002, 6.8205185E+000, 3.0680907E+002, 4.8164727E+000, 1.3057110E+002, 2.1588692E+000, 2.1322757E+002, 2.9759510E+000
 4.1001380E+001, 9.9576031E+002, 4.2402951E+001, 4.6144162E+002, 2.0094268E+001, 2.8034689E+002, 2.9472356E+001, 7.4658307E+002, 4.6893249E+001, 8.6263470E+002, 4.4168398E+001, 7.9625891E+002, 3.1462708E+001, 4.0689312E+002, 1.1038159E+001, 1.7587964E+002, 3.5893849E+000, 7.2826089E+001, 1.3495986E+000
 4.2000734E+001, 1.0042214E+003, 3.8336445E+001, 9.3117133E+002, 3.1597345E+001, 5.8708700E+002, 1.6318816E+001, 1.9239865E+002, 6.0881309E+000, 2.3869289E+002, 8.8538631E+000, 3.4404342E+002, 1.5725609E+001, 5.9536967E+002, 2.2735938E+001, 4.5306802E+002, 1.9102191E+001, 3.8954257E+002, 1.0988771E+001
 4.3012580E+001, 1.0697953E+003, 4.0376832E+001, 9.3602317E+002, 4.6419391E+001, 9.4184128E+002, 3.8001016E+001, 8.5057488E+002, 2.6605242E+001, 6.8162171E+002, 1.5877707E+001, 4.7922017E+002, 7.0561341E+000, 2.8701729E+002, 3.7277009E+000, 3.2416037E+002, 4.6425240E+000, 3.2793800E+002, 5.8204703E+000
 4.4017358E+001, 9.5385955E+002, 4.7592334E+001, 6.1219540E+002, 3.8934865E+001, 7.5432683E+002, 5.0211460E+001, 9.8162778E+002, 4.7422087E+001, 8.7924506E+002, 3.8048801E+001, 1.0236622E+003, 3.5295945E+001, 7.3742339E+002, 1.9547767E+001, 4.4092441E+002, 8.6890693E+000, 3.1345520E+002, 4.1799028E+000
 4.5004043E+001, 8.9020440E+002, 4.2591251E+001, 9.4361201E+002, 3.8744196E+001, 7.6672362E+002, 3.0337324E+001, 5.6527594E+002, 2.6288958E+001, 5.6166867E+002, 2.7843864E+001, 6.6763320E+002, 3.0411242E+001, 9.4031400E+002, 3.7553630E+001, 4.0439947E+002, 1.3873508E+001, 2.5213737E+002, 7.7291145E+000
 4.6001294E+001, 1.0354017E+003, 3.7996593E+001, 9.1729253E+002, 4.3336958E+001, 1.0273123E+003, 4.0167476E+001, 1.0366687E+003, 3.3610792E+001, 8.3325319E+002, 2.3563431E+001, 5.7511120E+002, 1.2252748E+001, 3.9787427E+002, 7.6957844E+000, 4.7241807E+002, 8.5810619E+000, 4.5770816E+002, 7.9543047E+000
 4.7002050E+001, 1.0074172E+003, 4.2786489E+001, 7.4674392E+002, 3.4600046E+001, 6.6303006E+002, 3.8125726E+001, 9.2585191E+002, 4.4627390E+001, 1.0122596E+003, 4.1109237E+001, 1.0520990E+003, 3.3749219E+001, 1.0330995E+003, 2.6281768E+001, 7.7762193E+002, 1.7288172E+001, 3.5346026E+002, 5.9599078E+000
 4.8009763E+001, 8.5605591E+002, 4.7242232E+001, 1.0747133E+003, 3.4486182E+001, 5.9654198E+002, 2.3032033E+001, 3.5574267E+002, 2.1177148E+001, 5.1059219E+002, 2.4065260E+001, 6.8764409E+002, 2.5201051E+001, 7.2695018E+002, 2.1822603E+001, 7.9885359E+002, 2.1474191E+001, 7.5832858E+002, 1.9212321E+001
 4.9010973E+001, 9.0864270E+002, 4.0979148E+001, 9.8269729E+002, 5.0691300E+001, 9.8546363E+002, 3.6267237E+001, 5.9206541E+002, 1.4990323E+001, 2.4008986E+002, 9.2338072E+000, 3.6480315E+002, 1.1351712E+001, 3.6881770E+002, 7.8952750E+000, 4.0609183E+002, 6.5990023E+000, 3.8180177E+002, 5.6340206E+000
 5.0017577E+001, 9.8608105E+002, 4.5939373E+001, 9.2658193E+002, 3.9985600E+001, 9.9859209E+002, 5.3271236E+001, 9.0169806E+002, 4.8416464E+001, 9.1158297E+002, 2.8059231E+001, 5.3409209E+002, 9.3056283E+000, 2.9784477E+002, 4.7095823E+000, 3.1951968E+002, 3.9546172E+000, 2.3768290E+002, 2.5872917E+000
 5.1015394E+001, 9.9244409E+002, 5.2112442E+001, 9.1236499E+002, 3.9693889E+001, 5.3449230E+002, 2.6870868E+001, 4.7884514E+002, 2.7754645E+001, 6.3508500E+002, 3.2503889E+001, 8.1107950E+002, 2.9395326E+001, 7.8243393E+002, 2.3577555E+001, 3.4008369E+002, 9.0732083E+000, 4.1603747E+002, 7.4709389E+000
 5.2002608E+001, 9.3981064E+002, 4.3677029E+001, 1.0110787E+003, 5.3624972E+001, 9.2887843E+002, 4.7331931E+001, 4.3067255E+002, 2.4943375E+001, 2.5275507E+002, 1.6803076E+001, 4.6982095E+002, 1.3074027E+001, 5.6044206E+002, 1.2394274E+001, 3.6072964E+002, 6.2304562E+000, 2.0104535E+002, 6.1055687E+000
 5.3010628E+001, 5.6381444E+002, 3.6999454E+001, 5.4482626E+002, 3.5006907E+001, 7.7522068E+002, 4.7072047E+001, 1.0177590E+003, 4.7958812E+001, 8.6861008E+002, 3.4386705E+001, 6.9035226E+002, 2.2176173E+001, 4.8327145E+002, 9.3566697E+000, 3.1996025E+002, 5.2986011E+000, 3.4143459E+002, 4.6194949E+000
 5.4007277E+001, 9.3293781E+002, 4.7603195E+001, 4.1488866E+002, 2.6143461E+001, 3.2315612E+002, 2.2312469E+001, 6.2763247E+002, 2.2605890E+001, 7.4164044E+002, 1.7899044E+001, 5.2225293E+002, 1.3534948E+001, 6.7243673E+002, 1.7222742E+001, 4.8134597E+002, 9.7618335E+000, 3.7240322E+002, 5.7398331E+000
 5.5020772E+001, 1.0077766E+003, 4.9152357E+001, 9.1227413E+002, 5.3911686E+001, 7.0655540E+002, 3.8144900E+001, 5.3044031E+002, 2.1434047E+001, 3.0601117E+002, 1.1050265E+001, 2.8442517E+002, 5.9754693E+000, 2.8272064E+002, 4.5633408E+000, 2.1315753E+002, 3.0486143E+000, 3.1032996E+002, 4.2192373E+000
 5.6001615E+001, 7.4336677E+002, 4.0158205E+001, 7.8806722E+002, 4.1995903E+001, 8.7455847E+002, 5.1562198E+001, 8.8098045E+002, 5.2209923E+001, 8.3660640E+002, 3.6107883E+001, 5.5882671E+002, 1.3917541E+001, 1.4139638E+002, 3.9829585E+000, 1.2455788E+002, 2.1748567E+000, 1.5196701E+002, 2.1099001E+000
 5.7001782E+001, 7.9052164E+002, 3.7209362E+001, 3.5909794E+002, 2.1210697E+001, 4.2321186E+002, 1.5573513E+001, 5.2434814E+002, 1.6639712E+001, 5.9979235E+002, 2.5474011E+001, 7.6025023E+002, 3.9122327E+001, 6.2614066E+002, 3.0211103E+001, 3.3075144E+002, 1.2330778E+001, 1.2269462E+002, 4.2151232E+000
 5.8020923E+001, 1.0086637E+003, 4.5149644E+001, 2.9352141E+002, 3.3870095E+001, 6.0312351E+002, 2.5619414E+001, 3.2543381E+002, 1.1216558E+001, 3.0271295E+002, 6.9714183E+000, 3.4258130E+002, 6.0461617E+000, 3.8076402E+002, 7.7577221E+000, 3.6708594E+002, 1.0650356E+001, 4.6685016E+002, 8.9162468E+000
 5.9022522E+001, 9.4525045E+002, 4.2658040E+001, 8.3713431E+002, 4.4787342E+001, 8.3123603E+002, 5.1490504E+001, 9.5713839E+002, 4.3471280E+001, 7.2768198E+002, 2.0956844E+001, 2.8420842E+002, 4.6547832E+000, 2.0989409E+002, 3.0096724E+000, 1.5815057E+002, 2.3281169E+000, 1.8069934E+002, 2.7648155E+000
 6.0005203E+001, 9.5563916E+002, 4.5234533E+001, 7.2199471E+002, 3.3794179E+001, 7.4678349E+002, 3.2888088E+001, 6.6419602E+002, 3.7987660E+001, 8.9906175E+002, 4.3405995E+001, 3.0227225E+002, 2.0266390E+001, 2.2162358E+002, 7.7430052E+000, 2.6073602E+002, 5.4145062E+000, 1.2988104E+002, 2.3282885E+000
 6.1012159E+001, 9.9167393E+002, 4.1203833E+001, 9.1476195E+002, 4.0135118E+001, 8.0341911E+002, 3.5527449E+001, 8.6343822E+002, 3.5115582E+001, 8.6511748E+002, 3.2354125E+001, 7.5321767E+002, 2.3675519E+001, 2.2002504E+002, 8.2004665E+000, 1.2837391E+002, 5.4756633E+000, 1.4771158E+002, 3.8476932E+000
 6.2002618E+001, 1.0174553E+003, 4.3930840E+001, 5.1205960E+002, 2.7513136E+001, 6.6042820E+002, 2.8317883E+001, 9.4953908E+002, 3.3853037E+001, 8.0671794E+002, 3.0132306E+001, 3.3534194E+002, 1.4780128E+001, 5.3245572E+002, 1.3453384E+001, 2.4760471E+002, 5.8497653E+000, 8.6318749E+001, 1.9942744E+000
 6.3002260E+001, 6.3623860E+002, 4.1516650E+001, 9.4331712E+002, 4.7307119E+001, 4.6579168E+002, 3.1384379E+001, 2.5317607E+002, 1.9621727E+001, 4.4760281E+002, 1.5006617E+001, 5.7607122E+002, 1.2126475E+001, 4.4935665E+002, 8.8424074E+000, 2.3148662E+002, 4.2122197E+000, 2.8304591E+002, 4.0631218E+000
 6.4008150E+001, 1.0709471E+003, 4.9701400E+001, 1.1384342E+003, 5.3276940E+001, 1.1713063E+003, 5.6644952E+001, 6.6499991E+002, 3.9222057E+001, 4.1080251E+002, 2.5930416E+001, 2.8986155E+002, 1.5284203E+001, 4.9236269E+002, 9.9582061E+000, 3.8551266E+002, 5.7173449E+000, 3.3220086E+002, 4.5737407E+000
 6.5016402E+001, 6.2172325E+002, 3.4186603E+001, 7.0272208E+002, 3.9248259E+001, 1.0065254E+003, 4.6886326E+001, 1.1902092E+003, 4.9834719E+001, 1.1840284E+003, 4.1650423E+001, 5.9882270E+002, 2.2474563E+001, 6.2229800E+002, 2.0207683E+001, 4.6769955E+002, 1.0103621E+001, 3.8491550E+002, 6.2415400E+000
 6.6005607E+001, 8.8500669E+002, 4.0533839E+001, 1.7951471E+002, 2.4825883E+001, 4.5809251E+002, 3.1627715E+001, 8.5261978E+002, 4.2780520E+001, 1.2076188E+003, 4.8977151E+001, 8.7977486E+002, 2.9346697E+001, 3.9100356E+002, 1.1968791E+001, 3.6478590E+002, 9.5654149E+000, 3.5489407E+002, 7.2093347E+000
 6.7006606E+001, 1.0494371E+003, 4.7572926E+001, 8.2314869E+002, 3.9666508E+001, 4.3465750E+002, 2.2413096E+001, 2.8951651E+002, 1.6566893E+001, 5.2505239E+002, 2.4710962E+001, 6.5876459E+002, 2.7191819E+001, 2.8855456E+002, 1.3879297E+001, 3.9494541E+002, 1.4133122E+001, 3.2846523E+002, 7.8666174E+000
 6.8005878E+001, 6.8304450E+002, 3.9301894E+001, 4.9523409E+002, 3.8854748E+001, 7.7109296E+002, 4.9248500E+001, 8.1008182E+002, 3.2011451E+001, 4.2689656E+002, 1.0534848E+001, 2.3610278E+002, 4.3488403E+000, 2.0279185E+002, 3.7800167E+000, 2.5336522E+002, 4.6123492E+000, 2.2590057E+002, 3.5763328E+000
 6.9021092E+001, 9.3229640E+002, 4.2489515E+001, 8.9883028E+002, 4.2011599E+001, 6.9596537E+002, 3.8246231E+001, 5.6675819E+002, 4.4055532E+001, 8.3957122E+002, 4.3910045E+001, 9.0092689E+002, 2.8843243E+001, 2.8767247E+002, 8.1740109E+000, 1.8934743E+002, 3.7828368E+000, 1.3828282E+002, 1.9982739E+000
 7.0006954E+001, 1.0020767E+003, 3.7770518E+001, 9.7918441E+002, 3.3529304E+001, 1.0851967E+003, 3.9917178E+001, 8.8030862E+002, 3.5632683E+001, 7.3831214E+002, 3.0633387E+001, 8.2263924E+002, 3.4761276E+001, 8.0698710E+002, 3.1888320E+001, 5.5797221E+002, 2.1037162E+001, 1.9034414E+002, 9.1047433E+000
 7.1007749E+001, 9.3589374E+002, 4.1989361E+001, 1.0636806E+003, 3.8488257E+001, 6.8685503E+002, 2.5027427E+001, 9.6933799E+002, 2.2869400E+001, 6.7165050E+002, 1.5216248E+001, 6.7484529E+002, 1.1740188E+001, 5.8349382E+002, 1.0771911E+001, 5.3445295E+002, 1.0992882E+001, 5.5318723E+002, 1.0966393E+001
