s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 9.0300407E+000, 3.4405232E+001, 1.8154570E+001, 2.3038395E+001, 9.1203447E+000, 2.1059918E+001, 5.0646924E+000, 2.0501287E+001, 2.2591491E+000, 2.0097482E+001, 9.9493953E-001, 2.0056504E+001, 4.0519643E-001, 2.0039000E+001, 1.7100889E-001, 2.0021434E+001, 9.6208727E-002, 2.0004400E+001, 4.5291579E-002
 1.0018166E+001, 3.9436813E+001, 1.4232757E+001, 2.3500711E+001, 6.8639501E+000, 2.1384386E+001, 3.7380817E+000, 2.0862679E+001, 2.3134425E+000, 2.0204143E+001, 1.1533800E+000, 2.0113276E+001, 7.7370825E-001, 2.0076504E+001, 4.3023578E-001, 2.0038977E+001, 2.3370767E-001, 2.0011158E+001, 7.7134891E-002
 1.1025780E+001, 4.3319873E+001, 1.2001675E+001, 2.4716472E+001, 5.2412754E+000, 2.1460114E+001, 2.8534872E+000, 2.1111757E+001, 1.6215177E+000, 2.0322936E+001, 1.1494991E+000, 2.0182349E+001, 4.9355789E-001, 2.0133973E+001, 2.7339461E-001, 2.0067215E+001, 2.2307089E-001, 2.0019332E+001, 8.1249114E-002
 1.2014450E+001, 4.5424305E+001, 1.1029185E+001, 2.6400261E+001, 4.3747984E+000, 2.1637115E+001, 2.0294444E+000, 2.1162285E+001, 9.8820388E-001, 2.0447073E+001, 6.4097656E-001, 2.0249812E+001, 3.9950485E-001, 2.0181325E+001, 1.5611081E-001, 2.0094774E+001, 9.5737366E-002, 2.0028999E+001, 1.1882294E-001
 1.3013788E+001, 4.6710520E+001, 1.1469442E+001, 2.7799378E+001, 4.7647692E+000, 2.2083963E+001, 2.2886539E+000, 2.1218033E+001, 1.1259419E+000, 2.0551289E+001, 5.6374968E-001, 2.0295867E+001, 2.7409582E-001, 2.0220135E+001, 1.4565863E-001, 2.0113942E+001, 7.3580424E-002, 2.0038854E+001, 4.9547181E-002
 1.4012143E+001, 4.7714316E+001, 1.0881658E+001, 2.9525759E+001, 4.7242923E+000, 2.2731556E+001, 2.3968622E+000, 2.1378637E+001, 1.2213512E+000, 2.0661835E+001, 6.1525772E-001, 2.0331027E+001, 3.0583372E-001, 2.0252801E+001, 1.5372193E-001, 2.0130323E+001, 8.0104921E-002, 2.0046143E+001, 4.4418609E-002
 1.5010497E+001, 4.8445047E+001, 9.6930655E+000, 3.1535284E+001, 4.4202736E+000, 2.3417472E+001, 2.4374389E+000, 2.1626654E+001, 1.3181697E+000, 2.0784206E+001, 7.1025046E-001, 2.0370768E+001, 3.7119639E-001, 2.0284374E+001, 1.9211351E-001, 2.0145068E+001, 9.5618517E-002, 2.0052993E+001, 5.1253195E-002
 1.6006949E+001, 4.9238546E+001, 9.4561912E+000, 3.3385984E+001, 3.9977444E+000, 2.4089832E+001, 2.0997469E+000, 2.1920847E+001, 1.2433308E+000, 2.0920729E+001, 7.4034644E-001, 2.0420834E+001, 4.1199985E-001, 2.0321403E+001, 2.2289891E-001, 2.0160859E+001, 1.2000204E-001, 2.0060194E+001, 6.6694627E-002
 1.7016041E+001, 5.0334768E+001, 1.1063010E+001, 3.4934697E+001, 4.6589093E+000, 2.4743212E+001, 2.2382908E+000, 2.2240346E+001, 1.1575956E+000, 2.1067257E+001, 6.7875676E-001, 2.0475401E+001, 3.2221473E-001, 2.0359609E+001, 1.7467454E-001, 2.0179623E+001, 1.1863830E-001, 2.0067436E+001, 5.3603917E-002
 1.8028430E+001, 5.2530672E+001, 1.1905876E+001, 3.6649764E+001, 5.4819716E+000, 2.5403185E+001, 3.0244177E+000, 2.2611459E+001, 1.5756052E+000, 2.1216693E+001, 7.1644732E-001, 2.0528679E+001, 3.3397815E-001, 2.0395705E+001, 1.6841912E-001, 2.0199234E+001, 1.0814376E-001, 2.0073849E+001, 4.4900582E-002
 1.9015602E+001, 5.5817311E+001, 1.0941401E+001, 3.8321107E+001, 3.7800191E+000, 2.5928804E+001, 2.0276816E+000, 2.2973392E+001, 1.1362792E+000, 2.1379007E+001, 8.9292610E-001, 2.0589571E+001, 4.5681239E-001, 2.0436608E+001, 2.5353261E-001, 2.0219895E+001, 1.3745465E-001, 2.0079741E+001, 5.1403876E-002
 2.0024125E+001, 6.4976661E+001, 1.2036035E+001, 3.9382238E+001, 3.6329218E+000, 2.6522818E+001, 1.3406284E+000, 2.3233760E+001, 5.6648852E-001, 2.1536133E+001, 3.4535850E-001, 2.0647654E+001, 2.1362044E-001, 2.0476873E+001, 1.0209955E-001, 2.0240945E+001, 6.1562639E-002, 2.0086719E+001, 6.4643395E-002
 2.1005610E+001, 9.9697283E+001, 1.3405015E+001, 4.0847917E+001, 6.0676118E+000, 2.7167843E+001, 2.9570622E+000, 2.3543519E+001, 1.3394842E+000, 2.1660375E+001, 3.7562046E-001, 2.0694709E+001, 1.5337683E-001, 2.0506894E+001, 8.6917525E-002, 2.0256287E+001, 5.1620521E-002, 2.0092481E+001, 2.3493423E-002
 2.2021760E+001, 9.6780736E+001, 1.2389312E+001, 4.2465476E+001, 5.6609018E+000, 2.7570521E+001, 3.5556972E+000, 2.3901512E+001, 1.9886559E+000, 2.1789565E+001, 1.0193430E+000, 2.0753984E+001, 5.3083532E-001, 2.0543690E+001, 2.4947494E-001, 2.0274520E+001, 1.2347055E-001, 2.0096792E+001, 2.6959068E-002
 2.3005964E+001, 9.8067688E+001, 1.1532437E+001, 4.3625009E+001, 4.1135379E+000, 2.8169247E+001, 1.8105754E+000, 2.4085753E+001, 8.8365395E-001, 2.1939952E+001, 8.8034271E-001, 2.0836461E+001, 4.6369311E-001, 2.0608903E+001, 3.1004734E-001, 2.0307947E+001, 2.3360122E-001, 2.0102650E+001, 9.1089819E-002
 2.4011258E+001, 1.3614008E+002, 1.4377898E+001, 4.4776764E+001, 4.6021262E+000, 2.8931490E+001, 1.7835107E+000, 2.4265250E+001, 7.7240899E-001, 2.2061617E+001, 3.5199944E-001, 2.0891314E+001, 2.1815409E-001, 2.0655768E+001, 1.2369794E-001, 2.0336717E+001, 6.7000101E-002, 2.0112888E+001, 8.6319935E-002
 2.5006108E+001, 1.2354228E+002, 1.6433051E+001, 4.5622018E+001, 7.6326835E+000, 2.9724070E+001, 3.7605367E+000, 2.4617763E+001, 1.5564500E+000, 2.2174387E+001, 4.9323619E-001, 2.0933966E+001, 2.3236859E-001, 2.0690065E+001, 1.2028886E-001, 2.0355795E+001, 6.7998535E-002, 2.0120787E+001, 4.2170590E-002
 2.6013078E+001, 1.0577557E+002, 1.3412509E+001, 4.5850169E+001, 5.7107926E+000, 3.0647163E+001, 3.2996483E+000, 2.5049696E+001, 1.6759891E+000, 2.2313962E+001, 9.7217644E-001, 2.0992783E+001, 5.7729557E-001, 2.0730951E+001, 2.8069933E-001, 2.0375834E+001, 1.2757141E-001, 2.0126750E+001, 4.5154895E-002
 2.7005308E+001, 9.5051454E+001, 1.3351958E+001, 4.8051844E+001, 4.4866987E+000, 3.1578578E+001, 1.7556232E+000, 2.5280370E+001, 7.9443482E-001, 2.2447110E+001, 5.5694119E-001, 2.1063362E+001, 3.4001798E-001, 2.0779943E+001, 1.8837177E-001, 2.0398563E+001, 8.8968808E-002, 2.0134317E+001, 7.3752518E-002
 2.8010724E+001, 1.2342687E+002, 1.5315614E+001, 5.0820113E+001, 6.8561016E+000, 3.2944227E+001, 3.3173835E+000, 2.5591958E+001, 1.3239604E+000, 2.2552857E+001, 4.0754233E-001, 2.1108399E+001, 2.1586747E-001, 2.0813171E+001, 1.0984818E-001, 2.0415550E+001, 5.6084420E-002, 2.0140817E+001, 4.0476458E-002
 2.9008534E+001, 1.0986138E+002, 1.3018047E+001, 5.3938194E+001, 5.9961503E+000, 3.4601956E+001, 3.5055673E+000, 2.6028101E+001, 1.9674564E+000, 2.2685841E+001, 9.7414807E-001, 2.1155752E+001, 5.1048539E-001, 2.0840969E+001, 2.5374055E-001, 2.0428972E+001, 1.0104083E-001, 2.0145372E+001, 3.2697554E-002
 3.0024199E+001, 8.5399381E+001, 1.1206667E+001, 5.6585049E+001, 3.6493616E+000, 3.6179482E+001, 1.7007966E+000, 2.6422915E+001, 8.2796363E-001, 2.2868152E+001, 6.7980388E-001, 2.1227035E+001, 4.4357803E-001, 2.0878844E+001, 2.2943276E-001, 2.0445927E+001, 1.0762284E-001, 2.0152093E+001, 1.2106255E-001
 3.1001554E+001, 7.5106578E+001, 1.5095384E+001, 5.9765599E+001, 5.8121541E+000, 3.7532184E+001, 2.4696853E+000, 2.6647973E+001, 1.0979353E+000, 2.3027525E+001, 4.2205951E-001, 2.1293086E+001, 2.1273627E-001, 2.0913453E+001, 1.3017391E-001, 2.0459727E+001, 6.7111675E-002, 2.0160351E+001, 3.7248309E-002
 3.2020448E+001, 7.3109978E+001, 1.4601829E+001, 6.3565055E+001, 6.8686168E+000, 3.8525719E+001, 4.0013772E+000, 2.6933213E+001, 2.1818778E+000, 2.3165305E+001, 7.9210425E-001, 2.1367051E+001, 3.4546619E-001, 2.0949290E+001, 1.4714971E-001, 2.0475620E+001, 6.4576380E-002, 2.0164439E+001, 2.3240500E-002
 3.3022391E+001, 2.9681486E+002, 1.3624196E+001, 6.7422654E+001, 4.2461275E+000, 3.9083494E+001, 2.1766184E+000, 2.7358698E+001, 1.2535154E+000, 2.3360591E+001, 1.1814153E+000, 2.1471204E+001, 6.9024807E-001, 2.1005550E+001, 3.4445868E-001, 2.0500554E+001, 1.9772102E-001, 2.0168954E+001, 8.5661237E-002
 3.4006710E+001, 3.0336028E+002, 1.5147486E+001, 6.7975284E+001, 5.5700712E+000, 3.9424148E+001, 2.2008219E+000, 2.7679690E+001, 8.8329785E-001, 2.3550819E+001, 4.1919565E-001, 2.1576044E+001, 2.4347938E-001, 2.1063557E+001, 1.5023679E-001, 2.0530112E+001, 7.8716514E-002, 2.0180277E+001, 1.0234867E-001
 3.5027822E+001, 2.1346684E+002, 1.4063799E+001, 6.4296436E+001, 6.7721117E+000, 4.0026220E+001, 3.7991965E+000, 2.8091510E+001, 2.2121270E+000, 2.3689914E+001, 6.5188023E-001, 2.1669750E+001, 2.9210100E-001, 2.1113853E+001, 1.4060846E-001, 2.0555142E+001, 7.4567712E-002, 2.0188028E+001, 2.6243014E-002
 3.6015431E+001, 1.4760319E+002, 1.1668608E+001, 6.1442854E+001, 4.2299448E+000, 4.0632624E+001, 2.3824344E+000, 2.8784438E+001, 1.4813759E+000, 2.3866906E+001, 1.2789310E+000, 2.1785784E+001, 7.3650207E-001, 2.1177703E+001, 3.4972684E-001, 2.0587359E+001, 1.9706266E-001, 2.0194032E+001, 8.5661679E-002
 3.7014934E+001, 1.0194115E+002, 1.3632630E+001, 6.3370385E+001, 4.7861906E+000, 3.9710370E+001, 1.7371488E+000, 2.9628021E+001, 8.2640410E-001, 2.4048316E+001, 6.2970184E-001, 2.1908270E+001, 3.5665215E-001, 2.1249793E+001, 2.6295856E-001, 2.0626610E+001, 2.1589719E-001, 2.0207042E+001, 1.2327360E-001
 3.8012959E+001, 7.1180333E+001, 1.5462701E+001, 6.7207207E+001, 8.1352998E+000, 3.8321463E+001, 3.9830673E+000, 3.0763609E+001, 1.7009023E+000, 2.4192894E+001, 4.4420569E-001, 2.2016692E+001, 2.1066189E-001, 2.1316048E+001, 1.1043237E-001, 2.0665204E+001, 6.1900411E-002, 2.0216471E+001, 2.6873908E-002
 3.9020740E+001, 9.7236942E+001, 1.3533311E+001, 6.5343102E+001, 6.4079649E+000, 4.0715594E+001, 4.1179196E+000, 3.2206774E+001, 2.3249385E+000, 2.4314838E+001, 1.2578129E+000, 2.2120542E+001, 6.4649027E-001, 2.1376670E+001, 2.8311114E-001, 2.0695293E+001, 1.1607096E-001, 2.0222912E+001, 3.0713684E-002
 4.0008350E+001, 1.3694266E+002, 1.0896358E+001, 5.7202910E+001, 3.5089108E+000, 4.6457685E+001, 1.5647956E+000, 3.3701103E+001, 7.8679429E-001, 2.4421325E+001, 6.7153862E-001, 2.2253860E+001, 4.4389300E-001, 2.1455727E+001, 2.6537630E-001, 2.0729333E+001, 1.0388725E-001, 2.0231019E+001, 9.5677829E-002
 4.1020997E+001, 1.2817403E+002, 1.2913028E+001, 5.4171455E+001, 5.2870101E+000, 4.7641416E+001, 2.4941936E+000, 3.5581369E+001, 1.1219349E+000, 2.4532743E+001, 4.0570982E-001, 2.2366261E+001, 2.0360515E-001, 2.1522158E+001, 1.1535213E-001, 2.0760723E+001, 7.5759215E-002, 2.0239475E+001, 3.6939618E-002
 4.2008033E+001, 8.5425700E+001, 1.1416162E+001, 5.7347018E+001, 5.3680121E+000, 4.2852362E+001, 3.2634369E+000, 3.7573901E+001, 1.8519334E+000, 2.4677750E+001, 8.2902656E-001, 2.2460722E+001, 3.7918490E-001, 2.1575376E+001, 1.8486147E-001, 2.0787729E+001, 1.0346526E-001, 2.0244682E+001, 2.3308689E-002
 4.3004188E+001, 5.7616948E+001, 1.0537189E+001, 6.6321691E+001, 4.2066046E+000, 3.9845423E+001, 2.0468089E+000, 3.9703680E+001, 1.2871676E+000, 2.4799080E+001, 9.8659503E-001, 2.2571361E+001, 6.0959857E-001, 2.1638651E+001, 2.3253821E-001, 2.0821028E+001, 1.7111973E-001, 2.0250620E+001, 1.1152243E-001
 4.4018370E+001, 6.4714047E+001, 1.1884073E+001, 6.3043868E+001, 5.3117335E+000, 4.0558367E+001, 2.4245880E+000, 4.1478353E+001, 1.2269848E+000, 2.4976686E+001, 5.8179414E-001, 2.2694570E+001, 3.2331588E-001, 2.1705454E+001, 2.5142151E-001, 2.0854613E+001, 1.2281123E-001, 2.0262976E+001, 8.8743822E-002
 4.5027723E+001, 8.5918927E+001, 1.2813747E+001, 5.5205914E+001, 6.3931548E+000, 4.3451788E+001, 3.7571997E+000, 4.2193455E+001, 2.1194700E+000, 2.5368363E+001, 7.6086679E-001, 2.2789682E+001, 4.1747354E-001, 2.1769984E+001, 1.9700870E-001, 2.0888077E+001, 1.0303742E-001, 2.0271918E+001, 4.3795860E-002
 4.6023186E+001, 1.3415338E+002, 1.2747533E+001, 6.1052152E+001, 5.2156900E+000, 4.5646247E+001, 3.1510024E+000, 4.2151210E+001, 1.9024782E+000, 2.5876553E+001, 1.3875901E+000, 2.2898891E+001, 8.6178730E-001, 2.1850230E+001, 5.0570829E-001, 2.0921757E+001, 2.4399505E-001, 2.0279777E+001, 1.0067421E-001
 4.7007452E+001, 1.3015169E+002, 1.4460590E+001, 6.8612163E+001, 5.5451301E+000, 4.5377275E+001, 2.3398584E+000, 4.0988116E+001, 9.8898921E-001, 2.6528756E+001, 6.2227354E-001, 2.3029229E+001, 4.1510459E-001, 2.1946301E+001, 2.4285215E-001, 2.0963923E+001, 1.2601374E-001, 2.0297166E+001, 1.6687453E-001
 4.8017907E+001, 1.1963818E+002, 1.5479401E+001, 5.8047091E+001, 7.4774290E+000, 4.5085092E+001, 3.7302470E+000, 3.8843938E+001, 1.6614413E+000, 2.7979449E+001, 5.5394334E-001, 2.3116559E+001, 2.4932183E-001, 2.2013516E+001, 1.2774619E-001, 2.0993790E+001, 5.8704012E-002, 2.0311020E+001, 3.1904765E-002
 4.9015295E+001, 1.0369088E+002, 1.4093370E+001, 5.4975489E+001, 7.0626689E+000, 4.5762895E+001, 3.9900050E+000, 3.7203794E+001, 2.0637489E+000, 3.0503297E+001, 9.0167071E-001, 2.3187219E+001, 3.9326535E-001, 2.2069163E+001, 1.6344051E-001, 2.1017548E+001, 7.5200265E-002, 2.0319552E+001, 2.8006073E-002
 5.0020360E+001, 8.2859203E+001, 1.0625048E+001, 6.7617212E+001, 4.1231309E+000, 4.5666889E+001, 2.2137770E+000, 3.8385401E+001, 1.1660169E+000, 3.2945215E+001, 9.2021639E-001, 2.3277094E+001, 4.7908532E-001, 2.2128101E+001, 2.3131965E-001, 2.1043384E+001, 1.1696117E-001, 2.0327871E+001, 6.1944503E-002
 5.1009499E+001, 1.3117010E+002, 1.2656521E+001, 1.0135650E+002, 4.4456258E+000, 4.5051306E+001, 1.9075660E+000, 4.1625113E+001, 8.5072411E-001, 3.4780214E+001, 4.2791433E-001, 2.3365918E+001, 2.5406060E-001, 2.2186386E+001, 1.5669172E-001, 2.1072154E+001, 8.0872096E-002, 2.0337064E+001, 5.6696775E-002
 5.2006146E+001, 1.6715624E+002, 1.3489541E+001, 9.8446982E+001, 6.1687257E+000, 4.6207837E+001, 3.0737482E+000, 4.1606173E+001, 1.5071938E+000, 3.5874486E+001, 5.6329839E-001, 2.3427974E+001, 2.6174683E-001, 2.2234705E+001, 1.3222064E-001, 2.1097250E+001, 6.4812046E-002, 2.0343072E+001, 2.6619539E-002
 5.3015324E+001, 1.2692795E+002, 1.2466276E+001, 8.2440416E+001, 5.6738158E+000, 5.0725012E+001, 2.9640742E+000, 4.1372360E+001, 1.7198391E+000, 3.6183138E+001, 1.1052291E+000, 2.3486864E+001, 5.1759737E-001, 2.2284941E+001, 2.5813383E-001, 2.1121558E+001, 1.6996731E-001, 2.0347541E+001, 4.0018527E-002
 5.4009262E+001, 6.5888196E+001, 1.2856524E+001, 7.2344233E+001, 5.0345802E+000, 5.5953003E+001, 2.4547876E+000, 4.0782080E+001, 1.0900870E+000, 3.6070918E+001, 5.9319993E-001, 2.3559465E+001, 3.5390283E-001, 2.2349287E+001, 2.1066224E-001, 2.1151710E+001, 9.3117963E-002, 2.0354593E+001, 9.9246818E-002
 5.5010979E+001, 6.2714064E+001, 1.4676532E+001, 7.7243659E+001, 6.3680809E+000, 5.5711179E+001, 2.9322635E+000, 4.3398104E+001, 1.4472982E+000, 3.5901112E+001, 5.7608669E-001, 2.3620211E+001, 3.0240689E-001, 2.2412990E+001, 1.5713727E-001, 2.1175357E+001, 9.3251718E-002, 2.0363565E+001, 4.4336946E-002
 5.6008512E+001, 8.1582599E+001, 1.3285071E+001, 7.6510826E+001, 6.7479829E+000, 5.2807675E+001, 4.2098861E+000, 4.8580456E+001, 2.3116421E+000, 3.6024399E+001, 1.0690009E+000, 2.3685791E+001, 5.6197704E-001, 2.2477241E+001, 2.6625232E-001, 2.1195255E+001, 1.0353576E-001, 2.0370504E+001, 3.4699214E-002
 5.7006044E+001, 1.1417727E+002, 1.1066800E+001, 6.2443376E+001, 3.7890414E+000, 5.1270462E+001, 2.0114785E+000, 4.6869571E+001, 1.4028917E+000, 3.6213673E+001, 1.3821449E+000, 2.3764318E+001, 8.4544032E-001, 2.2591367E+001, 5.2716980E-001, 2.1229090E+001, 3.1075077E-001, 2.0380232E+001, 1.8583433E-001
 5.8003577E+001, 1.4576253E+002, 1.3827832E+001, 4.5892179E+001, 4.5958320E+000, 5.0681895E+001, 2.0701809E+000, 4.2734985E+001, 9.3933775E-001, 3.6624332E+001, 5.5980398E-001, 2.3801020E+001, 3.2955037E-001, 2.2722453E+001, 2.5532092E-001, 2.1274417E+001, 1.3210657E-001, 2.0406359E+001, 1.8661580E-001
 5.9009161E+001, 1.3886646E+002, 1.6494604E+001, 4.2783792E+001, 6.8743074E+000, 4.4265705E+001, 3.6926626E+000, 4.3469261E+001, 1.7431090E+000, 3.8030374E+001, 6.3240109E-001, 2.3837432E+001, 3.1868765E-001, 2.2837117E+001, 1.5062231E-001, 2.1310129E+001, 8.2222204E-002, 2.0422382E+001, 3.2795356E-002
 6.0011790E+001, 1.6239768E+002, 1.4147228E+001, 4.9906597E+001, 6.7273195E+000, 4.0280126E+001, 4.2422748E+000, 4.3159293E+001, 2.3755954E+000, 3.9668882E+001, 1.3228717E+000, 2.3928191E+001, 6.7905599E-001, 2.2958487E+001, 3.2094630E-001, 2.1342469E+001, 1.4430053E-001, 2.0432123E+001, 5.3449164E-002
 6.1014420E+001, 2.2264219E+002, 1.2101931E+001, 5.4190579E+001, 4.0628872E+000, 3.8686968E+001, 1.8609927E+000, 4.3040456E+001, 1.0249932E+000, 4.0292399E+001, 8.7465608E-001, 2.4068515E+001, 5.2778346E-001, 2.3103761E+001, 2.9638305E-001, 2.1381075E+001, 1.6309642E-001, 2.0444420E+001, 1.0447967E-001
 6.2001218E+001, 1.9340291E+002, 1.3404954E+001, 5.7552260E+001, 5.4815169E+000, 3.6517141E+001, 2.6327098E+000, 4.2541660E+001, 1.4048965E+000, 4.0373587E+001, 5.4899528E-001, 2.4187605E+001, 2.4122849E-001, 2.3236667E+001, 1.4095715E-001, 2.1414381E+001, 8.1370948E-002, 2.0456862E+001, 4.7293696E-002
 6.3000235E+001, 1.1805221E+002, 1.1250257E+001, 6.6385652E+001, 5.7505372E+000, 3.5782890E+001, 3.4240069E+000, 4.1205422E+001, 2.0849347E+000, 4.0190992E+001, 1.1198688E+000, 2.4290523E+001, 5.0984121E-001, 2.3373067E+001, 2.2550496E-001, 2.1444391E+001, 1.6455023E-001, 2.0465359E+001, 4.1156499E-002
 6.4009837E+001, 8.5765015E+001, 9.1184833E+000, 7.7009875E+001, 3.5753916E+000, 3.7063071E+001, 1.9905901E+000, 3.9025879E+001, 1.3837547E+000, 3.9500917E+001, 1.1612040E+000, 2.4424233E+001, 6.5035956E-001, 2.3547639E+001, 4.3297074E-001, 2.1486334E+001, 2.8861806E-001, 2.0477425E+001, 2.0324648E-001
 6.5008065E+001, 9.6368366E+001, 1.1262411E+001, 8.0808005E+001, 4.4542903E+000, 4.3480120E+001, 1.8021072E+000, 3.7598136E+001, 8.4182626E-001, 3.9296140E+001, 5.9814810E-001, 2.4557495E+001, 3.7434324E-001, 2.3765711E+001, 2.6960934E-001, 2.1546749E+001, 2.4387212E-001, 2.0498367E+001, 9.6736303E-002
 6.6007437E+001, 1.1334498E+002, 1.3111054E+001, 7.9682871E+001, 7.0690154E+000, 5.0789965E+001, 3.9370330E+000, 3.7959496E+001, 1.9067893E+000, 3.9315915E+001, 6.0586317E-001, 2.4650554E+001, 2.5319848E-001, 2.3987478E+001, 1.0563083E-001, 2.1588736E+001, 5.3986259E-002, 2.0508439E+001, 1.9556401E-002
 6.7006723E+001, 1.4108581E+002, 1.1855750E+001, 7.4517314E+001, 5.7474810E+000, 5.0871937E+001, 4.0903807E+000, 3.8713405E+001, 2.7399599E+000, 3.8543452E+001, 1.6346832E+000, 2.4730391E+001, 7.9753467E-001, 2.4231634E+001, 4.7870947E-001, 2.1620102E+001, 2.4948245E-001, 2.0515727E+001, 3.8211630E-002
 6.8012182E+001, 1.7527815E+002, 1.2807983E+001, 6.7964648E+001, 4.6496222E+000, 4.2457437E+001, 1.8888398E+000, 3.8778513E+001, 1.0182944E+000, 3.6624473E+001, 1.0036875E+000, 2.4853071E+001, 7.3223258E-001, 2.4502435E+001, 3.4834115E-001, 2.1674641E+001, 2.0144544E-001, 2.0530313E+001, 2.2741760E-001
 6.9000989E+001, 1.6864136E+002, 1.5225209E+001, 6.5743119E+001, 7.5840823E+000, 3.9674353E+001, 3.6486935E+000, 4.0789927E+001, 1.6155584E+000, 3.4879300E+001, 5.9563360E-001, 2.4950498E+001, 3.1642715E-001, 2.4765261E+001, 2.2448484E-001, 2.1715181E+001, 1.3853089E-001, 2.0549320E+001, 8.2683854E-002
 7.0006232E+001, 1.5800542E+002, 1.3409510E+001, 6.6214457E+001, 7.6691428E+000, 3.9837971E+001, 5.2086899E+000, 4.3841779E+001, 3.1691597E+000, 3.4508167E+001, 1.2831599E+000, 2.5025795E+001, 7.0867623E-001, 2.5036410E+001, 3.0162730E-001, 2.1739569E+001, 1.0138711E-001, 2.0560001E+001, 3.3796627E-002
 7.1003647E+001, 1.3124229E+002, 1.3132654E+001, 6.6525955E+001, 5.3053001E+000, 4.0877748E+001, 2.7914260E+000, 4.2547769E+001, 1.6594059E+000, 3.4951300E+001, 1.5741712E+000, 2.5180972E+001, 8.3044829E-001, 2.5303013E+001, 5.1265897E-001, 2.1760056E+001, 2.2393011E-001, 2.0572203E+001, 1.0854663E-001
