s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 9.0087767E+000, 2.6632530E+001, 1.0193586E+001, 2.1703254E+001, 4.7348896E+000, 2.0984793E+001, 2.4966608E+000, 2.0152938E+001, 1.2302250E+000, 2.0084697E+001, 5.4091542E-001, 2.0048223E+001, 2.4479233E-001, 2.0031781E+001, 1.7913001E-001, 2.0012500E+001, 1.5022455E-001, 2.0007271E+001, 1.2235924E-001
 1.0008471E+001, 2.9058051E+001, 7.5847455E+000, 2.2085883E+001, 3.5695220E+000, 2.1295086E+001, 1.8579191E+000, 2.0270911E+001, 1.2843962E+000, 2.0145553E+001, 8.9509322E-001, 2.0076680E+001, 3.8591306E-001, 2.0050512E+001, 1.4056945E-001, 2.0021900E+001, 5.6509464E-002, 2.0015366E+001, 4.6761857E-002
 1.1016331E+001, 3.0781323E+001, 5.6184923E+000, 2.2557190E+001, 2.5318140E+000, 2.1514598E+001, 1.2466485E+000, 2.0383962E+001, 7.4539766E-001, 2.0214894E+001, 4.4023665E-001, 2.0114857E+001, 2.8401645E-001, 2.0071804E+001, 1.6869584E-001, 2.0027998E+001, 8.1354580E-002, 2.0019331E+001, 2.6620685E-002
 1.2009190E+001, 3.1712905E+001, 5.2904513E+000, 2.3072097E+001, 2.2493451E+000, 2.1710237E+001, 1.0738118E+000, 2.0476267E+001, 5.3492977E-001, 2.0266827E+001, 2.9346265E-001, 2.0145347E+001, 1.4072062E-001, 2.0093013E+001, 7.8521742E-002, 2.0035120E+001, 5.6896906E-002, 2.0023310E+001, 3.9256631E-002
 1.3002255E+001, 3.2300467E+001, 6.0139823E+000, 2.3636127E+001, 2.6363208E+000, 2.1944865E+001, 1.2326000E+000, 2.0562166E+001, 5.9345564E-001, 2.0312353E+001, 3.1876421E-001, 2.0171139E+001, 1.4430973E-001, 2.0109296E+001, 6.6655872E-002, 2.0040954E+001, 3.4030633E-002, 2.0027189E+001, 2.2089409E-002
 1.4019790E+001, 3.2875311E+001, 6.1191290E+000, 2.4259372E+001, 2.7106765E+000, 2.2220869E+001, 1.2838517E+000, 2.0652780E+001, 5.9468770E-001, 2.0358018E+001, 3.1221194E-001, 2.0197617E+001, 1.5922463E-001, 2.0125300E+001, 7.7610801E-002, 2.0046300E+001, 3.8215301E-002, 2.0030437E+001, 1.6374415E-002
 1.5016933E+001, 3.3401773E+001, 5.7127050E+000, 2.4858308E+001, 2.5272010E+000, 2.2503458E+001, 1.2254805E+000, 2.0743820E+001, 5.6120296E-001, 2.0401895E+001, 2.9601619E-001, 2.0223874E+001, 1.4868216E-001, 2.0141212E+001, 6.9530050E-002, 2.0051655E+001, 3.4338410E-002, 2.0033552E+001, 1.6862085E-002
 1.6012634E+001, 3.4626175E+001, 5.3305176E+000, 2.5366406E+001, 2.2257102E+000, 2.2764632E+001, 1.0322482E+000, 2.0830845E+001, 5.2755205E-001, 2.0442525E+001, 2.7173162E-001, 2.0248249E+001, 1.3505496E-001, 2.0155590E+001, 6.3296550E-002, 2.0056448E+001, 2.9603192E-002, 2.0036351E+001, 1.2443141E-002
 1.7008008E+001, 3.5812016E+001, 5.1532660E+000, 2.5799950E+001, 2.3296712E+000, 2.3004292E+001, 1.1463549E+000, 2.0915719E+001, 5.0941467E-001, 2.0480931E+001, 2.6001388E-001, 2.0270908E+001, 1.1750198E-001, 2.0168724E+001, 5.5014085E-002, 2.0060928E+001, 2.7880999E-002, 2.0038974E+001, 1.4752925E-002
 1.8017731E+001, 3.7030764E+001, 5.8353189E+000, 2.6201928E+001, 2.5494506E+000, 2.3245905E+001, 1.2567898E+000, 2.1004088E+001, 5.9279171E-001, 2.0521637E+001, 3.5140948E-001, 2.0295276E+001, 2.0735096E-001, 2.0181700E+001, 8.6593316E-002, 2.0065415E+001, 3.2444612E-002, 2.0041707E+001, 1.2821218E-002
 1.9009917E+001, 3.8272246E+001, 6.3998476E+000, 2.6641372E+001, 2.7039192E+000, 2.3495007E+001, 1.3137191E+000, 2.1094804E+001, 5.5216971E-001, 2.0564675E+001, 2.8452248E-001, 2.0323909E+001, 1.5732939E-001, 2.0197547E+001, 8.9959577E-002, 2.0070362E+001, 4.9175097E-002, 2.0044431E+001, 1.9607102E-002
 2.0002102E+001, 3.9275846E+001, 6.1776615E+000, 2.7078882E+001, 2.9101297E+000, 2.3765441E+001, 1.5065422E+000, 2.1190365E+001, 7.8272056E-001, 2.0607851E+001, 4.6062914E-001, 2.0349863E+001, 1.9842544E-001, 2.0212214E+001, 8.2717666E-002, 2.0075590E+001, 3.6955585E-002, 2.0047508E+001, 1.9431680E-002
 2.1021155E+001, 4.0278302E+001, 4.9736308E+000, 2.7470689E+001, 2.1347121E+000, 2.4031547E+001, 9.9924179E-001, 2.1299614E+001, 6.9950670E-001, 2.0660609E+001, 3.9561400E-001, 2.0379925E+001, 1.8423702E-001, 2.0228980E+001, 1.0622014E-001, 2.0080974E+001, 5.6977488E-002, 2.0050507E+001, 2.1519673E-002
 2.2021199E+001, 4.1074227E+001, 5.8668484E+000, 2.7820116E+001, 2.4462477E+000, 2.4266550E+001, 1.1675599E+000, 2.1400216E+001, 5.0358115E-001, 2.0707749E+001, 2.6327060E-001, 2.0406236E+001, 1.1031386E-001, 2.0244135E+001, 5.4865390E-002, 2.0086301E+001, 2.9863604E-002, 2.0053563E+001, 1.7250424E-002
 2.3021390E+001, 4.2114362E+001, 5.8373308E+000, 2.8151075E+001, 2.6457444E+000, 2.4498976E+001, 1.3034771E+000, 2.1497904E+001, 6.7135060E-001, 2.0752622E+001, 3.5709272E-001, 2.0430980E+001, 1.5105209E-001, 2.0257268E+001, 6.8394729E-002, 2.0090974E+001, 3.2557748E-002, 2.0056424E+001, 1.3611884E-002
 2.4014739E+001, 4.3735816E+001, 5.2523354E+000, 2.8571644E+001, 2.4431265E+000, 2.4745285E+001, 1.2706637E+000, 2.1599015E+001, 6.9497598E-001, 2.0799198E+001, 3.8332838E-001, 2.0457359E+001, 2.0550364E-001, 2.0271599E+001, 1.1259475E-001, 2.0095863E+001, 5.4949977E-002, 2.0059192E+001, 1.8726858E-002
 2.5006873E+001, 4.4997717E+001, 5.8616339E+000, 2.9091346E+001, 2.3115661E+000, 2.5019608E+001, 1.0359143E+000, 2.1702618E+001, 5.4562864E-001, 2.0845960E+001, 3.0760205E-001, 2.0484595E+001, 1.3813246E-001, 2.0287994E+001, 6.7000067E-002, 2.0101811E+001, 4.4271714E-002, 2.0062448E+001, 2.7248145E-002
 2.6023068E+001, 4.5372972E+001, 7.1915589E+000, 2.9549060E+001, 3.1800730E+000, 2.5306878E+001, 1.5136254E+000, 2.1804382E+001, 5.2865780E-001, 2.0894089E+001, 3.0324894E-001, 2.0512502E+001, 1.5730037E-001, 2.0302945E+001, 8.2433591E-002, 2.0107292E+001, 4.2843885E-002, 2.0065720E+001, 2.0612725E-002
 2.7016651E+001, 4.5575872E+001, 5.9559618E+000, 2.9858869E+001, 3.0822673E+000, 2.5579371E+001, 1.6741974E+000, 2.1906004E+001, 8.7946210E-001, 2.0942197E+001, 4.6187383E-001, 2.0541298E+001, 1.9022856E-001, 2.0319427E+001, 7.9797772E-002, 2.0113621E+001, 4.0850871E-002, 2.0069462E+001, 2.4422171E-002
 2.8021883E+001, 4.6655538E+001, 4.1340741E+000, 3.0204663E+001, 1.7870830E+000, 2.5814100E+001, 9.5837045E-001, 2.2016763E+001, 7.0647845E-001, 2.0997791E+001, 4.1755882E-001, 2.0574765E+001, 2.7529381E-001, 2.0337614E+001, 1.5983478E-001, 2.0119298E+001, 6.8539680E-002, 2.0072616E+001, 1.7546136E-002
 2.9022362E+001, 4.6537684E+001, 5.6595776E+000, 3.0588087E+001, 2.3653479E+000, 2.6058092E+001, 1.0080120E+000, 2.2120927E+001, 5.1627751E-001, 2.1048285E+001, 3.4557768E-001, 2.0605118E+001, 1.7217503E-001, 2.0356980E+001, 8.9351021E-002, 2.0125732E+001, 4.8307520E-002, 2.0075846E+001, 2.5441425E-002
 3.0025241E+001, 4.5449680E+001, 7.2382767E+000, 3.0956529E+001, 3.4525594E+000, 2.6338309E+001, 1.9299366E+000, 2.2223464E+001, 6.0859618E-001, 2.1103101E+001, 3.1089371E-001, 2.0640387E+001, 2.1046611E-001, 2.0378455E+001, 1.4274213E-001, 2.0133329E+001, 9.0419752E-002, 2.0079888E+001, 4.6536926E-002
 3.1009852E+001, 4.5886523E+001, 6.4648502E+000, 3.1419236E+001, 3.2776876E+000, 2.6596674E+001, 1.8644702E+000, 2.2336152E+001, 1.1668660E+000, 2.1159484E+001, 6.2914995E-001, 2.0677021E+001, 3.1418482E-001, 2.0403004E+001, 1.6650433E-001, 2.0143287E+001, 8.9171319E-002, 2.0085726E+001, 5.0259833E-002
 3.2011942E+001, 4.7150092E+001, 5.0347773E+000, 3.1920315E+001, 2.1187498E+000, 2.6804166E+001, 9.7986383E-001, 2.2454462E+001, 7.1303147E-001, 2.1223896E+001, 4.1541878E-001, 2.0717974E+001, 2.5910537E-001, 2.0432602E+001, 1.7424373E-001, 2.0153979E+001, 1.1928781E-001, 2.0091314E+001, 5.9741851E-002
 3.3016231E+001, 4.7990993E+001, 5.8101216E+000, 3.2362847E+001, 2.4955331E+000, 2.7022530E+001, 1.1740757E+000, 2.2552171E+001, 4.9331120E-001, 2.1275297E+001, 2.7985689E-001, 2.0750165E+001, 1.5811254E-001, 2.0455283E+001, 7.6400142E-002, 2.0163674E+001, 4.3979891E-002, 2.0097024E+001, 3.6793029E-002
 3.4028350E+001, 4.9354873E+001, 6.2130310E+000, 3.2850949E+001, 2.8735596E+000, 2.7253593E+001, 1.4578942E+000, 2.2643448E+001, 6.8163303E-001, 2.1323357E+001, 3.5149364E-001, 2.0779979E+001, 1.6070493E-001, 2.0473743E+001, 7.7360705E-002, 2.0171292E+001, 3.5185853E-002, 2.0101720E+001, 1.6727648E-002
 3.5022205E+001, 5.0805468E+001, 5.7854768E+000, 3.3291858E+001, 2.4567420E+000, 2.7490119E+001, 1.1853570E+000, 2.2740748E+001, 6.8976812E-001, 2.1374806E+001, 3.9472177E-001, 2.0808827E+001, 1.7499805E-001, 2.0491178E+001, 8.8934176E-002, 2.0178313E+001, 4.7757784E-002, 2.0105624E+001, 2.1982660E-002
 3.6007062E+001, 5.1463814E+001, 6.6127588E+000, 3.3630246E+001, 2.8913262E+000, 2.7710993E+001, 1.4175536E+000, 2.2837155E+001, 6.7993873E-001, 2.1427816E+001, 3.7329900E-001, 2.0837223E+001, 1.9899432E-001, 2.0506652E+001, 9.5816189E-002, 2.0184891E+001, 4.0719055E-002, 2.0109512E+001, 2.2176027E-002
 3.7029135E+001, 5.2607291E+001, 6.3390486E+000, 3.4168277E+001, 2.9403294E+000, 2.7867760E+001, 1.5195111E+000, 2.2934173E+001, 8.3966722E-001, 2.1484799E+001, 4.8866462E-001, 2.0869684E+001, 2.3436224E-001, 2.0524780E+001, 1.2366033E-001, 2.0191949E+001, 6.2964067E-002, 2.0113363E+001, 2.6264164E-002
 3.8006292E+001, 5.5268065E+001, 5.2073403E+000, 3.4554816E+001, 2.2558246E+000, 2.7966207E+001, 1.0968092E+000, 2.3022847E+001, 6.3595103E-001, 2.1541370E+001, 3.5320959E-001, 2.0901145E+001, 1.9634771E-001, 2.0543142E+001, 1.0858809E-001, 2.0199425E+001, 5.6637373E-002, 2.0117365E+001, 2.4092822E-002
 3.9023899E+001, 5.8482372E+001, 6.0535549E+000, 3.5026245E+001, 2.2844199E+000, 2.8029146E+001, 1.0120278E+000, 2.3101043E+001, 4.6657109E-001, 2.1588208E+001, 2.5080852E-001, 2.0926413E+001, 1.1087268E-001, 2.0557414E+001, 5.0951573E-002, 2.0206068E+001, 3.0278862E-002, 2.0121058E+001, 2.0887242E-002
 4.0020100E+001, 6.1049955E+001, 7.7265583E+000, 3.6294460E+001, 3.2637774E+000, 2.8034705E+001, 1.4809968E+000, 2.3180233E+001, 5.8999399E-001, 2.1637036E+001, 3.1929638E-001, 2.0951930E+001, 1.5806777E-001, 2.0568842E+001, 7.5360262E-002, 2.0211575E+001, 3.2519746E-002, 2.0124325E+001, 1.3602802E-002
 4.1016301E+001, 6.4551403E+001, 7.4118436E+000, 3.7877256E+001, 3.6129551E+000, 2.7933422E+001, 1.8842240E+000, 2.3254654E+001, 9.5497829E-001, 2.1687656E+001, 4.5034687E-001, 2.0978822E+001, 1.5333629E-001, 2.0582219E+001, 7.7758103E-002, 2.0217881E+001, 4.7883153E-002, 2.0127776E+001, 2.8479526E-002
 4.2014724E+001, 6.7858422E+001, 5.1656590E+000, 3.9416459E+001, 2.3372526E+000, 2.7770401E+001, 1.2019752E+000, 2.3327086E+001, 8.6714519E-001, 2.1748596E+001, 6.0956619E-001, 2.1006994E+001, 3.1385542E-001, 2.0594395E+001, 1.3230795E-001, 2.0223942E+001, 4.7541191E-002, 2.0131445E+001, 1.7176286E-002
 4.3004400E+001, 6.8160338E+001, 5.7870583E+000, 4.0842012E+001, 1.8978514E+000, 2.7597703E+001, 8.1132453E-001, 2.3376036E+001, 4.3601619E-001, 2.1799261E+001, 2.4027162E-001, 2.1032916E+001, 1.1085291E-001, 2.0607820E+001, 6.1724272E-002, 2.0229789E+001, 3.6259941E-002, 2.0134470E+001, 1.7829907E-002
 4.4009415E+001, 6.4621163E+001, 7.7294203E+000, 4.0987999E+001, 3.0876629E+000, 2.7473623E+001, 1.2906189E+000, 2.3423148E+001, 4.2445390E-001, 2.1841544E+001, 2.3590144E-001, 2.1052110E+001, 1.1276902E-001, 2.0615742E+001, 5.1668339E-002, 2.0234485E+001, 2.3909271E-002, 2.0137169E+001, 1.1258529E-002
 4.5018494E+001, 6.0584402E+001, 8.2987605E+000, 3.9158176E+001, 4.1616608E+000, 2.7343312E+001, 2.2508241E+000, 2.3467837E+001, 8.5061668E-001, 2.1886034E+001, 3.7377936E-001, 2.1074831E+001, 1.5953454E-001, 2.0625644E+001, 8.3198884E-002, 2.0239892E+001, 4.9312136E-002, 2.0140121E+001, 2.8123870E-002
 4.6014863E+001, 5.7866462E+001, 6.4561374E+000, 3.6878754E+001, 3.2201952E+000, 2.7264645E+001, 1.9040654E+000, 2.3503076E+001, 1.1990204E+000, 2.1943833E+001, 8.2477173E-001, 2.1106108E+001, 5.4352352E-001, 2.0640206E+001, 2.5921364E-001, 2.0246816E+001, 9.6561311E-002, 2.0144129E+001, 3.3627387E-002
 4.7011231E+001, 5.6925742E+001, 5.9799783E+000, 3.5243657E+001, 2.3129070E+000, 2.7248731E+001, 1.0595777E+000, 2.3502301E+001, 6.6939691E-001, 2.1997026E+001, 3.7228531E-001, 2.1144250E+001, 2.2049050E-001, 2.0667341E+001, 1.6380910E-001, 2.0256726E+001, 1.1905886E-001, 2.0148551E+001, 5.5354740E-002
 4.8030374E+001, 5.8025218E+001, 6.5413204E+000, 3.4374397E+001, 2.7461520E+000, 2.7313842E+001, 1.3058003E+000, 2.3472541E+001, 5.6039626E-001, 2.2026898E+001, 2.7859874E-001, 2.1161705E+001, 1.1892444E-001, 2.0681483E+001, 5.4325458E-002, 2.0265236E+001, 3.4975716E-002, 2.0153173E+001, 2.6903295E-002
 4.9010692E+001, 5.9919188E+001, 6.2751897E+000, 3.4126441E+001, 2.8654143E+000, 2.7490329E+001, 1.4416087E+000, 2.3435993E+001, 7.0956136E-001, 2.2052124E+001, 3.9689421E-001, 2.1175029E+001, 2.0828426E-001, 2.0689180E+001, 9.7183149E-002, 2.0271013E+001, 4.2027456E-002, 2.0156662E+001, 1.6623080E-002
 5.0000212E+001, 6.1266176E+001, 5.6236395E+000, 3.4572132E+001, 2.2348600E+000, 2.7786539E+001, 1.0400550E+000, 2.3397931E+001, 5.5842045E-001, 2.2076715E+001, 3.0238446E-001, 2.1188250E+001, 1.5672661E-001, 2.0697477E+001, 7.8059606E-002, 2.0276641E+001, 3.7911201E-002, 2.0159818E+001, 1.6332306E-002
 5.1024640E+001, 6.3027558E+001, 6.6163270E+000, 3.5756802E+001, 2.5807371E+000, 2.8336475E+001, 1.1649642E+000, 2.3349343E+001, 5.0319685E-001, 2.2095353E+001, 2.7016318E-001, 2.1197018E+001, 1.1450967E-001, 2.0702704E+001, 5.1175952E-002, 2.0281325E+001, 2.4891769E-002, 2.0162608E+001, 1.1007191E-002
 5.2030190E+001, 6.5131344E+001, 7.3938006E+000, 3.7267027E+001, 3.2407893E+000, 2.9312772E+001, 1.5404478E+000, 2.3282753E+001, 7.0524580E-001, 2.2107656E+001, 3.4452502E-001, 2.1204660E+001, 1.6936784E-001, 2.0707187E+001, 8.5162829E-002, 2.0285676E+001, 3.9564971E-002, 2.0165209E+001, 1.6040846E-002
 5.3004016E+001, 6.3020196E+001, 6.3096578E+000, 3.8868319E+001, 2.9002622E+000, 3.0709119E+001, 1.5560478E+000, 2.3205330E+001, 9.0304666E-001, 2.2115389E+001, 5.8399731E-001, 2.1210708E+001, 2.7758592E-001, 2.0712271E+001, 1.3092402E-001, 2.0290255E+001, 5.3421599E-002, 2.0167961E+001, 1.9795805E-002
 5.4009941E+001, 5.7635031E+001, 5.2053166E+000, 4.1333875E+001, 2.0151705E+000, 3.2627298E+001, 8.9256550E-001, 2.3138212E+001, 6.3407386E-001, 2.2120522E+001, 3.4646920E-001, 2.1216613E+001, 1.4716647E-001, 2.0721640E+001, 9.8098811E-002, 2.0295850E+001, 6.2283755E-002, 2.0170812E+001, 2.6909872E-002
 5.5017953E+001, 5.3417357E+001, 6.7408679E+000, 4.3847266E+001, 2.7175408E+000, 3.4642173E+001, 1.1748268E+000, 2.3078427E+001, 4.2610004E-001, 2.2109069E+001, 2.3018386E-001, 2.1212071E+001, 1.1677475E-001, 2.0723584E+001, 5.5494801E-002, 2.0300027E+001, 2.5819259E-002, 2.0173379E+001, 1.1398996E-002
 5.6006343E+001, 5.1307157E+001, 7.6023488E+000, 4.4558420E+001, 3.5307485E+000, 3.6055986E+001, 1.7498106E+000, 2.3034781E+001, 7.1936874E-001, 2.2087717E+001, 3.4914608E-001, 2.1204699E+001, 1.4528330E-001, 2.0724424E+001, 7.3134781E-002, 2.0303845E+001, 3.9006554E-002, 2.0175791E+001, 1.9318302E-002
 5.7005864E+001, 5.0655597E+001, 5.5162328E+000, 4.3224070E+001, 2.8226397E+000, 3.6776243E+001, 1.6099712E+000, 2.3026362E+001, 9.2065280E-001, 2.2064948E+001, 5.4154153E-001, 2.1196629E+001, 3.1986428E-001, 2.0724754E+001, 1.7316939E-001, 2.0307661E+001, 6.9867106E-002, 2.0178350E+001, 1.9098449E-002
 5.8008295E+001, 4.9952594E+001, 5.4814743E+000, 4.0753882E+001, 2.1769615E+000, 3.6878347E+001, 1.0987183E+000, 2.3066238E+001, 6.6715124E-001, 2.2045849E+001, 3.8891638E-001, 2.1193048E+001, 1.9734304E-001, 2.0734756E+001, 1.4617198E-001, 2.0315960E+001, 1.5171158E-001, 2.0182934E+001, 1.0548068E-001
 5.9020493E+001, 5.0841668E+001, 6.7577361E+000, 3.7704778E+001, 2.9397134E+000, 3.6587988E+001, 1.3980874E+000, 2.3146499E+001, 6.2087936E-001, 2.2035836E+001, 3.6916089E-001, 2.1185341E+001, 1.9545788E-001, 2.0737614E+001, 9.5825281E-002, 2.0323577E+001, 5.6203633E-002, 2.0189445E+001, 5.8577196E-002
 6.0002071E+001, 5.1309165E+001, 6.3614649E+000, 3.5388509E+001, 3.0384736E+000, 3.6330883E+001, 1.6935985E+000, 2.3257882E+001, 8.2256663E-001, 2.2035253E+001, 4.5322487E-001, 2.1178629E+001, 2.3203762E-001, 2.0738947E+001, 1.0667386E-001, 2.0328876E+001, 4.6699800E-002, 2.0194398E+001, 2.4264356E-002
 6.1010444E+001, 4.9828591E+001, 4.8063081E+000, 3.3893794E+001, 2.1349932E+000, 3.5992559E+001, 1.1273318E+000, 2.3402319E+001, 7.3526130E-001, 2.2042373E+001, 4.5548722E-001, 2.1176097E+001, 2.5369962E-001, 2.0742087E+001, 1.5010920E-001, 2.0333735E+001, 8.0955321E-002, 2.0198302E+001, 3.0393993E-002
 6.2014479E+001, 4.8387592E+001, 5.8810104E+000, 3.3545727E+001, 2.3231863E+000, 3.5738762E+001, 1.0398311E+000, 2.3575821E+001, 5.0000042E-001, 2.2050250E+001, 2.9400818E-001, 2.1169144E+001, 1.4778662E-001, 2.0742235E+001, 6.9754814E-002, 2.0338172E+001, 3.6155061E-002, 2.0202106E+001, 2.2030661E-002
 6.3027819E+001, 4.7472592E+001, 6.7472901E+000, 3.4257645E+001, 3.0792844E+000, 3.5789294E+001, 1.6082117E+000, 2.3789553E+001, 5.7952329E-001, 2.2068188E+001, 2.8093409E-001, 2.1162076E+001, 1.4773699E-001, 2.0739710E+001, 8.9034349E-002, 2.0341497E+001, 5.4505266E-002, 2.0205575E+001, 2.8479053E-002
 6.4009542E+001, 4.4428979E+001, 5.5433431E+000, 3.5656285E+001, 2.5533905E+000, 3.5902088E+001, 1.3373417E+000, 2.4077387E+001, 7.9029974E-001, 2.2094891E+001, 4.1369406E-001, 2.1156553E+001, 2.1091637E-001, 2.0736842E+001, 9.3847347E-002, 2.0344944E+001, 4.2985797E-002, 2.0209426E+001, 2.1335357E-002
 6.5018252E+001, 4.2101002E+001, 5.1386648E+000, 3.7965208E+001, 2.1199707E+000, 3.5829445E+001, 1.0341717E+000, 2.4430486E+001, 5.1255543E-001, 2.2135111E+001, 2.8481679E-001, 2.1154642E+001, 1.3441366E-001, 2.0732317E+001, 6.5498670E-002, 2.0346487E+001, 3.3773272E-002, 2.0212143E+001, 1.7479762E-002
 6.6009185E+001, 4.1219279E+001, 6.1402755E+000, 4.0955771E+001, 2.8619357E+000, 3.5687952E+001, 1.3314736E+000, 2.4817962E+001, 5.6202187E-001, 2.2202091E+001, 3.0494612E-001, 2.1153565E+001, 1.3036701E-001, 2.0726274E+001, 6.3070171E-002, 2.0346730E+001, 2.9653957E-002, 2.0214322E+001, 1.1688926E-002
 6.7012338E+001, 4.1323939E+001, 6.0317500E+000, 4.4035891E+001, 3.1109112E+000, 3.5712256E+001, 1.6931931E+000, 2.5241419E+001, 8.1972577E-001, 2.2310473E+001, 4.0464247E-001, 2.1158171E+001, 1.7119615E-001, 2.0722423E+001, 8.3301907E-002, 2.0347105E+001, 4.4310907E-002, 2.0216518E+001, 2.1984172E-002
 6.8022293E+001, 4.2239227E+001, 5.1255615E+000, 4.7097435E+001, 2.4716453E+000, 3.5939823E+001, 1.2883930E+000, 2.5735744E+001, 8.8903411E-001, 2.2482351E+001, 5.4162339E-001, 2.1171328E+001, 2.7245143E-001, 2.0720703E+001, 1.3259331E-001, 2.0347128E+001, 6.0719449E-002, 2.0218820E+001, 2.4419920E-002
 6.9004855E+001, 4.2061193E+001, 5.8226788E+000, 4.8405514E+001, 2.4510818E+000, 3.6290320E+001, 1.1281318E+000, 2.6371410E+001, 5.9725506E-001, 2.2716428E+001, 3.3966876E-001, 2.1190784E+001, 1.4673823E-001, 2.0723219E+001, 6.9903114E-002, 2.0347315E+001, 3.7426697E-002, 2.0221120E+001, 2.2487984E-002
 7.0007855E+001, 4.2267349E+001, 7.0070950E+000, 4.8880327E+001, 3.3045304E+000, 3.6805510E+001, 1.6390324E+000, 2.7305434E+001, 6.5639285E-001, 2.2987563E+001, 3.4903990E-001, 2.1212471E+001, 1.5940111E-001, 2.0725356E+001, 8.1940053E-002, 2.0346059E+001, 4.0955305E-002, 2.0223068E+001, 1.8094634E-002
 7.1019795E+001, 4.4466855E+001, 5.8621684E+000, 4.8527837E+001, 2.9740974E+000, 3.7386571E+001, 1.6016343E+000, 2.8419280E+001, 8.7054828E-001, 2.3282193E+001, 4.5619632E-001, 2.1239442E+001, 2.3499938E-001, 2.0730910E+001, 1.1482437E-001, 2.0344893E+001, 5.1940933E-002, 2.0225186E+001, 2.0375645E-002
