s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 9.0235210E+000, 2.4234062E+001, 7.2562936E+000, 2.1175209E+001, 3.1773465E+000, 2.0636010E+001, 1.6401263E+000, 2.0098331E+001, 5.9916147E-001, 2.0054455E+001, 2.9178733E-001, 2.0030239E+001, 1.8016354E-001, 2.0018465E+001, 1.2578571E-001, 2.0006528E+001, 8.8560312E-002, 2.0003406E+001, 5.3419633E-002
 1.0014416E+001, 2.5785727E+001, 5.7827533E+000, 2.1371314E+001, 2.5274396E+000, 2.0838757E+001, 1.1778843E+000, 2.0158937E+001, 8.8318023E-001, 2.0083547E+001, 5.0530996E-001, 2.0045977E+001, 1.5111071E-001, 2.0030376E+001, 5.5905307E-002, 2.0012332E+001, 3.8476819E-002, 2.0007625E+001, 3.8622159E-002
 1.1011996E+001, 2.6933302E+001, 4.5791605E+000, 2.1603266E+001, 1.9423763E+000, 2.0981665E+001, 9.1707693E-001, 2.0226878E+001, 4.7518149E-001, 2.0121614E+001, 2.8200372E-001, 2.0064699E+001, 1.6635286E-001, 2.0040076E+001, 7.4293205E-002, 2.0015782E+001, 2.3645246E-002, 2.0010229E+001, 6.0889018E-003
 1.2022126E+001, 2.7713948E+001, 4.2213225E+000, 2.1893476E+001, 1.7283404E+000, 2.1097441E+001, 7.5798069E-001, 2.0284020E+001, 4.0736443E-001, 2.0152176E+001, 2.1143765E-001, 2.0081610E+001, 1.0131912E-001, 2.0050199E+001, 5.9105968E-002, 2.0018899E+001, 3.4921737E-002, 2.0012000E+001, 1.4120941E-002
 1.3016856E+001, 2.8226068E+001, 4.4827048E+000, 2.2218203E+001, 1.8938817E+000, 2.1228035E+001, 8.6581038E-001, 2.0337066E+001, 3.8274339E-001, 2.0179331E+001, 1.9224678E-001, 2.0096352E+001, 8.4142747E-002, 2.0059177E+001, 3.5261618E-002, 2.0022162E+001, 1.9356767E-002, 2.0013987E+001, 1.5262265E-002
 1.4003005E+001, 2.8713391E+001, 4.3969154E+000, 2.2560259E+001, 1.8285868E+000, 2.1381584E+001, 8.1675254E-001, 2.0390677E+001, 4.0021539E-001, 2.0205387E+001, 2.0723688E-001, 2.0110626E+001, 9.0350575E-002, 2.0067214E+001, 3.8553401E-002, 2.0024927E+001, 1.5949234E-002, 2.0015760E+001, 6.3015866E-003
 1.5019244E+001, 2.9117936E+001, 4.3117313E+000, 2.2906949E+001, 1.8266074E+000, 2.1548250E+001, 8.0518049E-001, 2.0445868E+001, 3.9935419E-001, 2.0231525E+001, 2.0771171E-001, 2.0124802E+001, 8.0002988E-002, 2.0075161E+001, 3.3919312E-002, 2.0027568E+001, 1.4275037E-002, 2.0017312E+001, 4.6015862E-003
 1.6016368E+001, 2.9700557E+001, 4.0982220E+000, 2.3220151E+001, 1.6584537E+000, 2.1712381E+001, 7.3805490E-001, 2.0501070E+001, 3.5879731E-001, 2.0257752E+001, 1.7864238E-001, 2.0138583E+001, 7.5437845E-002, 2.0082838E+001, 3.2869370E-002, 2.0030119E+001, 1.4182917E-002, 2.0018765E+001, 4.2294660E-003
 1.7020868E+001, 3.0712975E+001, 4.1730241E+000, 2.3491831E+001, 1.6534172E+000, 2.1864603E+001, 7.2696155E-001, 2.0553098E+001, 3.2928589E-001, 2.0281219E+001, 1.6458716E-001, 2.0151145E+001, 6.6343691E-002, 2.0089926E+001, 2.7785335E-002, 2.0032485E+001, 1.1473881E-002, 2.0020092E+001, 3.2988306E-003
 1.8000626E+001, 3.1609910E+001, 4.5738243E+000, 2.3771941E+001, 1.9152084E+000, 2.2021180E+001, 8.5877551E-001, 2.0606383E+001, 4.1154074E-001, 2.0305398E+001, 2.2376474E-001, 2.0163737E+001, 9.4803254E-002, 2.0096722E+001, 4.1110214E-002, 2.0034721E+001, 1.5935924E-002, 2.0021322E+001, 4.2484765E-003
 1.9013043E+001, 3.2399444E+001, 4.4459634E+000, 2.4063700E+001, 1.8937630E+000, 2.2188879E+001, 8.8704440E-001, 2.0665269E+001, 4.2753607E-001, 2.0332510E+001, 2.1780595E-001, 2.0178413E+001, 9.5220961E-002, 2.0104784E+001, 4.9132732E-002, 2.0037524E+001, 2.6905026E-002, 2.0022784E+001, 1.1997204E-002
 2.0000967E+001, 3.3214372E+001, 3.9649906E+000, 2.4336605E+001, 1.5879962E+000, 2.2346407E+001, 7.1964981E-001, 2.0724926E+001, 3.6608981E-001, 2.0359320E+001, 2.0279135E-001, 2.0193171E+001, 1.0926642E-001, 2.0112569E+001, 4.5763540E-002, 2.0040383E+001, 1.6167721E-002, 2.0024363E+001, 5.4339835E-003
 2.1010196E+001, 3.4053892E+001, 4.1863445E+000, 2.4600438E+001, 1.7010276E+000, 2.2486494E+001, 7.4757851E-001, 2.0779366E+001, 2.8568208E-001, 2.0383464E+001, 1.4340950E-001, 2.0207802E+001, 7.2601947E-002, 2.0120352E+001, 3.8853449E-002, 2.0042986E+001, 2.0422045E-002, 2.0025654E+001, 6.2648327E-003
 2.2031247E+001, 3.4980837E+001, 4.3063166E+000, 2.4917951E+001, 1.8568165E+000, 2.2641328E+001, 8.6971387E-001, 2.0833450E+001, 4.3753371E-001, 2.0406031E+001, 2.2140622E-001, 2.0221431E+001, 9.1332564E-002, 2.0127630E+001, 3.7145523E-002, 2.0045726E+001, 1.6748329E-002, 2.0027061E+001, 7.3286800E-003
 2.3027056E+001, 3.5917921E+001, 4.1978924E+000, 2.5260154E+001, 1.6460662E+000, 2.2796763E+001, 7.0803031E-001, 2.0893590E+001, 3.4855157E-001, 2.0432825E+001, 1.9569666E-001, 2.0236539E+001, 9.2650803E-002, 2.0134950E+001, 4.4560944E-002, 2.0048309E+001, 1.8459977E-002, 2.0028381E+001, 4.9626013E-003
 2.4008595E+001, 3.6839563E+001, 4.8358187E+000, 2.5601831E+001, 2.0004585E+000, 2.2952471E+001, 8.6559895E-001, 2.0949675E+001, 3.8795480E-001, 2.0457233E+001, 1.9722111E-001, 2.0250576E+001, 8.0981944E-002, 2.0142019E+001, 3.7322326E-002, 2.0050814E+001, 1.7521477E-002, 2.0029581E+001, 6.0926238E-003
 2.5010915E+001, 3.7741115E+001, 4.7923379E+000, 2.5937012E+001, 2.0595006E+000, 2.3116277E+001, 1.0015283E+000, 2.1010028E+001, 4.4833593E-001, 2.0483336E+001, 2.1529611E-001, 2.0265654E+001, 8.8700181E-002, 2.0149600E+001, 4.4537314E-002, 2.0053607E+001, 2.3371153E-002, 2.0030947E+001, 1.0334711E-002
 2.6002440E+001, 3.8882930E+001, 4.2485545E+000, 2.6254702E+001, 1.8250785E+000, 2.3273223E+001, 8.4344517E-001, 2.1071989E+001, 4.4144583E-001, 2.0509527E+001, 2.4201358E-001, 2.0280439E+001, 1.1174981E-001, 2.0156919E+001, 4.3813777E-002, 2.0056409E+001, 1.6419920E-002, 2.0032384E+001, 5.6833041E-003
 2.7019483E+001, 4.0227653E+001, 3.7998813E+000, 2.6585047E+001, 1.4325602E+000, 2.3417045E+001, 6.0482003E-001, 2.1130539E+001, 3.0613463E-001, 2.0534759E+001, 1.5095089E-001, 2.0296133E+001, 7.6645171E-002, 2.0164816E+001, 4.1342751E-002, 2.0059077E+001, 2.0411972E-002, 2.0033595E+001, 6.4374322E-003
 2.8005449E+001, 4.1112637E+001, 5.0591078E+000, 2.6940431E+001, 1.9165204E+000, 2.3565777E+001, 8.2192010E-001, 2.1184671E+001, 2.9650872E-001, 2.0556649E+001, 1.4760932E-001, 2.0309775E+001, 6.8724165E-002, 2.0171567E+001, 3.2128163E-002, 2.0061584E+001, 1.5610824E-002, 2.0034773E+001, 6.2770251E-003
 2.9030966E+001, 4.0658904E+001, 5.4479070E+000, 2.7299174E+001, 2.3073286E+000, 2.3736123E+001, 1.0949428E+000, 2.1240678E+001, 4.4580284E-001, 2.0579257E+001, 2.0019381E-001, 2.0323947E+001, 8.0563672E-002, 2.0178625E+001, 3.5978607E-002, 2.0064353E+001, 1.9323801E-002, 2.0036134E+001, 1.0430232E-002
 3.0022550E+001, 3.9538674E+001, 4.1511941E+000, 2.7666637E+001, 1.8972183E+000, 2.3911937E+001, 9.3537811E-001, 2.1302463E+001, 4.6055154E-001, 2.0605161E+001, 2.5575492E-001, 2.0340013E+001, 1.6253825E-001, 2.0185995E+001, 7.1699337E-002, 2.0067108E+001, 2.6079997E-002, 2.0037512E+001, 7.2075432E-003
 3.1015714E+001, 3.8157752E+001, 3.8765105E+000, 2.8035062E+001, 1.4928156E+000, 2.4067619E+001, 6.4266554E-001, 2.1362036E+001, 3.6226717E-001, 2.0631020E+001, 1.8436194E-001, 2.0358085E+001, 9.5848171E-002, 2.0195754E+001, 5.4588400E-002, 2.0070182E+001, 2.8309619E-002, 2.0038753E+001, 1.1054215E-002
 3.2013918E+001, 3.6703435E+001, 4.6844597E+000, 2.8374550E+001, 1.7348857E+000, 2.4204273E+001, 7.2534424E-001, 2.1416715E+001, 2.9377498E-001, 2.0654555E+001, 1.4810370E-001, 2.0373234E+001, 6.7159507E-002, 2.0203578E+001, 3.1255092E-002, 2.0073004E+001, 1.4473568E-002, 2.0039987E+001, 5.6963180E-003
 3.3023331E+001, 3.6491639E+001, 5.5105248E+000, 2.8684132E+001, 2.2280974E+000, 2.4333233E+001, 9.6657564E-001, 2.1467043E+001, 3.6189061E-001, 2.0676289E+001, 1.7011791E-001, 2.0387045E+001, 6.6457039E-002, 2.0210430E+001, 2.7280573E-002, 2.0075538E+001, 1.2221895E-002, 2.0041061E+001, 4.5119052E-003
 3.4020460E+001, 3.7685597E+001, 4.4530660E+000, 2.9036925E+001, 1.9152277E+000, 2.4466409E+001, 8.5180654E-001, 2.1517910E+001, 4.0189522E-001, 2.0698516E+001, 1.9821740E-001, 2.0401296E+001, 1.0841100E-001, 2.0217186E+001, 4.7854851E-002, 2.0077934E+001, 1.8993027E-002, 2.0042018E+001, 5.4588260E-003
 3.5007544E+001, 3.9039368E+001, 3.8724943E+000, 2.9433686E+001, 1.5295121E+000, 2.4589991E+001, 6.8208455E-001, 2.1566543E+001, 3.1770217E-001, 2.0719433E+001, 1.5711644E-001, 2.0415068E+001, 7.7750442E-002, 2.0224032E+001, 3.6428343E-002, 2.0080379E+001, 1.6184038E-002, 2.0042953E+001, 6.2886040E-003
 3.6009546E+001, 4.0189814E+001, 4.8438453E+000, 2.9841874E+001, 1.6601538E+000, 2.4706173E+001, 6.4098350E-001, 2.1610864E+001, 2.8020173E-001, 2.0738611E+001, 1.3585207E-001, 2.0427231E+001, 5.1377496E-002, 2.0230087E+001, 2.1845095E-002, 2.0082688E+001, 9.4155000E-003, 2.0043832E+001, 2.6607469E-003
 3.7020168E+001, 4.1982371E+001, 5.9698800E+000, 3.0281912E+001, 2.3540212E+000, 2.4837325E+001, 9.9553524E-001, 2.1654961E+001, 3.4767893E-001, 2.0758098E+001, 1.6721094E-001, 2.0438693E+001, 6.3471653E-002, 2.0235231E+001, 2.7069186E-002, 2.0084705E+001, 1.1335607E-002, 2.0044502E+001, 2.7000319E-003
 3.8005056E+001, 4.4851504E+001, 4.5523537E+000, 3.0707443E+001, 2.2238632E+000, 2.4980317E+001, 1.1162290E+000, 2.1701505E+001, 5.3249814E-001, 2.0779393E+001, 2.6630497E-001, 2.0450264E+001, 1.1028095E-001, 2.0240596E+001, 4.1020069E-002, 2.0086941E+001, 1.6211655E-002, 2.0045273E+001, 6.5604521E-003
 3.9012581E+001, 4.7730449E+001, 3.3310068E+000, 3.1212371E+001, 1.3003365E+000, 2.5121138E+001, 5.9453049E-001, 2.1751402E+001, 3.7150181E-001, 2.0804035E+001, 1.9591217E-001, 2.0464719E+001, 1.2649718E-001, 2.0247776E+001, 7.4151774E-002, 2.0089527E+001, 3.7672124E-002, 2.0046113E+001, 1.1126810E-002
 4.0028984E+001, 4.9558252E+001, 4.6593352E+000, 3.1708231E+001, 1.6948931E+000, 2.5258675E+001, 6.6430059E-001, 2.1795156E+001, 2.6684110E-001, 2.0824744E+001, 1.4343013E-001, 2.0476904E+001, 6.6055624E-002, 2.0254658E+001, 2.7020001E-002, 2.0092333E+001, 1.2342327E-002, 2.0047030E+001, 8.0046643E-003
 4.1005701E+001, 5.0352042E+001, 5.5337211E+000, 3.2288421E+001, 2.3022958E+000, 2.5399069E+001, 1.0442499E+000, 2.1836506E+001, 3.7368220E-001, 2.0846018E+001, 1.7867639E-001, 2.0488682E+001, 6.8713794E-002, 2.0260289E+001, 3.1050648E-002, 2.0094640E+001, 1.4379796E-002, 2.0047767E+001, 5.3076993E-003
 4.2029232E+001, 5.1797503E+001, 4.4519257E+000, 3.2952788E+001, 1.9021770E+000, 2.5531002E+001, 9.0012184E-001, 2.1880621E+001, 5.1401992E-001, 2.0869831E+001, 2.7668147E-001, 2.0501322E+001, 1.4804758E-001, 2.0266092E+001, 6.3061890E-002, 2.0096999E+001, 2.3677321E-002, 2.0048498E+001, 6.4003559E-003
 4.3003785E+001, 5.3105776E+001, 4.3810214E+000, 3.3532332E+001, 1.5870493E+000, 2.5638885E+001, 6.3989695E-001, 2.1924720E+001, 3.5721445E-001, 2.0894593E+001, 1.8229978E-001, 2.0515434E+001, 8.0063123E-002, 2.0273497E+001, 4.0899106E-002, 2.0099720E+001, 2.0740666E-002, 2.0049236E+001, 7.8068711E-003
 4.4002776E+001, 5.4173343E+001, 5.0947337E+000, 3.4092539E+001, 2.1025617E+000, 2.5739474E+001, 9.1470927E-001, 2.1961778E+001, 3.3596867E-001, 2.0916721E+001, 1.8634344E-001, 2.0526607E+001, 7.8372834E-002, 2.0279087E+001, 3.5244574E-002, 2.0102058E+001, 1.5122478E-002, 2.0049892E+001, 5.6221461E-003
 4.5006519E+001, 5.5444636E+001, 4.3933706E+000, 3.4756168E+001, 1.8933272E+000, 2.5854659E+001, 8.7132809E-001, 2.1995959E+001, 4.7086363E-001, 2.0938267E+001, 2.2513830E-001, 2.0537424E+001, 8.4674087E-002, 2.0284638E+001, 3.4382082E-002, 2.0104477E+001, 1.5149239E-002, 2.0050583E+001, 5.8555853E-003
 4.6000322E+001, 5.6582887E+001, 3.7810105E+000, 3.5564915E+001, 1.4761041E+000, 2.5987645E+001, 6.3212714E-001, 2.2030758E+001, 3.0999773E-001, 2.0958725E+001, 1.6240359E-001, 2.0547426E+001, 8.6181515E-002, 2.0289731E+001, 4.2476096E-002, 2.0106657E+001, 1.6771412E-002, 2.0051132E+001, 4.0020574E-003
 4.7012398E+001, 5.6846349E+001, 4.7609445E+000, 3.6652412E+001, 1.8555368E+000, 2.6141056E+001, 8.1733825E-001, 2.2063455E+001, 3.0169633E-001, 2.0977683E+001, 1.4503691E-001, 2.0556503E+001, 6.2983218E-002, 2.0294307E+001, 2.7755478E-002, 2.0108688E+001, 1.1591784E-002, 2.0051567E+001, 3.1716710E-003
 4.8022699E+001, 5.4878097E+001, 5.3245035E+000, 3.7425733E+001, 2.2645253E+000, 2.6284308E+001, 1.0005076E+000, 2.2096336E+001, 4.0560519E-001, 2.0997782E+001, 2.0222247E-001, 2.0566017E+001, 8.5667385E-002, 2.0298896E+001, 3.4090715E-002, 2.0110833E+001, 1.5528247E-002, 2.0052081E+001, 6.7697159E-003
 4.9025267E+001, 5.0589360E+001, 4.5295256E+000, 3.7328870E+001, 1.9098952E+000, 2.6405785E+001, 8.8682718E-001, 2.2126785E+001, 4.4428837E-001, 2.1019161E+001, 2.1803559E-001, 2.0577063E+001, 1.2894691E-001, 2.0304109E+001, 5.5889480E-002, 2.0113057E+001, 2.0503415E-002, 2.0052649E+001, 6.0862531E-003
 5.0007193E+001, 4.7560969E+001, 3.9656460E+000, 3.6222023E+001, 1.6244149E+000, 2.6502648E+001, 7.0914684E-001, 2.2154245E+001, 3.8260070E-001, 2.1038852E+001, 2.0439753E-001, 2.0587155E+001, 8.8457497E-002, 2.0309811E+001, 4.5615261E-002, 2.0115308E+001, 2.2169202E-002, 2.0053126E+001, 7.3281208E-003
 5.1012710E+001, 4.6964854E+001, 4.4482990E+000, 3.5017037E+001, 1.7381821E+000, 2.6608047E+001, 7.4085791E-001, 2.2176324E+001, 3.5140144E-001, 2.1056248E+001, 1.7125370E-001, 2.0594450E+001, 6.1758181E-002, 2.0314285E+001, 2.6989568E-002, 2.0117464E+001, 1.2651873E-002, 2.0053600E+001, 5.0716556E-003
 5.2024741E+001, 4.6732950E+001, 5.1705143E+000, 3.4396421E+001, 2.1558796E+000, 2.6732445E+001, 9.6129731E-001, 2.2201907E+001, 4.6231940E-001, 2.1075596E+001, 2.4721316E-001, 2.0601194E+001, 8.6149310E-002, 2.0318023E+001, 3.6461025E-002, 2.0119414E+001, 1.5699336E-002, 2.0054001E+001, 5.2772955E-003
 5.3021661E+001, 4.6471956E+001, 4.8283774E+000, 3.4251839E+001, 1.9542240E+000, 2.6837041E+001, 8.7463314E-001, 2.2230427E+001, 5.1227122E-001, 2.1099138E+001, 2.9069515E-001, 2.0609182E+001, 1.0552418E-001, 2.0322442E+001, 4.3734483E-002, 2.0121589E+001, 1.7415508E-002, 2.0054524E+001, 6.3160737E-003
 5.4020623E+001, 4.7037976E+001, 4.4826315E+000, 3.4598392E+001, 1.7092482E+000, 2.6912326E+001, 7.1819289E-001, 2.2250293E+001, 3.4361242E-001, 2.1119822E+001, 1.6186156E-001, 2.0615912E+001, 6.2487466E-002, 2.0326676E+001, 3.1469209E-002, 2.0123655E+001, 1.6604247E-002, 2.0054962E+001, 5.6984679E-003
 5.5012246E+001, 4.8142308E+001, 4.7349351E+000, 3.5567626E+001, 1.9382297E+000, 2.6994779E+001, 7.9617588E-001, 2.2257431E+001, 3.0779230E-001, 2.1133831E+001, 1.5088930E-001, 2.0619979E+001, 6.6133469E-002, 2.0329499E+001, 2.4450387E-002, 2.0125391E+001, 9.6950937E-003, 2.0055279E+001, 3.2808655E-003
 5.6015532E+001, 4.9705090E+001, 5.0323019E+000, 3.6752335E+001, 2.0984130E+000, 2.7133803E+001, 1.0072246E+000, 2.2256462E+001, 3.7055663E-001, 2.1145088E+001, 1.7622556E-001, 2.0624466E+001, 9.7172374E-002, 2.0332681E+001, 4.5796857E-002, 2.0127210E+001, 2.1708686E-002, 2.0055642E+001, 8.5919669E-003
 5.7004514E+001, 5.1513769E+001, 4.5802844E+000, 3.7579090E+001, 1.8035668E+000, 2.7371726E+001, 7.9282967E-001, 2.2253416E+001, 4.0204854E-001, 2.1155688E+001, 2.0365770E-001, 2.0630479E+001, 1.2539864E-001, 2.0337571E+001, 7.2377616E-002, 2.0129585E+001, 4.1491223E-002, 2.0056233E+001, 1.6979132E-002
 5.8015782E+001, 5.3613989E+001, 4.8991632E+000, 3.8084269E+001, 1.8992353E+000, 2.7719890E+001, 8.1439720E-001, 2.2245226E+001, 3.2802069E-001, 2.1164348E+001, 1.6598676E-001, 2.0635581E+001, 8.7255083E-002, 2.0342424E+001, 3.7445288E-002, 2.0132134E+001, 1.6723560E-002, 2.0057007E+001, 1.0852426E-002
 5.9004416E+001, 5.5921428E+001, 5.0391927E+000, 3.8370718E+001, 2.1649420E+000, 2.8115999E+001, 9.5623261E-001, 2.2230257E+001, 3.5448436E-001, 2.1170274E+001, 1.7348952E-001, 2.0639289E+001, 7.8857493E-002, 2.0345985E+001, 3.3912395E-002, 2.0134093E+001, 1.4940206E-002, 2.0057547E+001, 5.3074924E-003
 6.0022128E+001, 5.7200312E+001, 4.6922474E+000, 3.8618963E+001, 1.8358351E+000, 2.8553674E+001, 8.0640602E-001, 2.2209857E+001, 4.1849762E-001, 2.1173388E+001, 1.9896822E-001, 2.0642067E+001, 9.0672415E-002, 2.0349223E+001, 3.8621366E-002, 2.0136012E+001, 1.7548624E-002, 2.0058050E+001, 6.8800813E-003
 6.1025301E+001, 5.6229906E+001, 4.6648998E+000, 3.8874028E+001, 1.7529882E+000, 2.9035862E+001, 6.9303306E-001, 2.2187455E+001, 3.0294102E-001, 2.1172875E+001, 1.4978246E-001, 2.0642723E+001, 6.2504641E-002, 2.0351323E+001, 2.6027385E-002, 2.0137532E+001, 9.5444223E-003, 2.0058398E+001, 2.3352396E-003
 6.2002637E+001, 5.2936195E+001, 4.9576509E+000, 3.8829185E+001, 2.0993116E+000, 2.9603413E+001, 9.2869461E-001, 2.2161248E+001, 3.3172980E-001, 2.1168387E+001, 1.5669811E-001, 2.0641581E+001, 6.5914594E-002, 2.0352571E+001, 2.8064543E-002, 2.0138725E+001, 1.1666762E-002, 2.0058601E+001, 3.3046833E-003
 6.3009775E+001, 4.9549584E+001, 4.7394343E+000, 3.8140795E+001, 2.0281373E+000, 3.0293541E+001, 9.3125732E-001, 2.2140793E+001, 4.3074219E-001, 2.1162208E+001, 2.1073656E-001, 2.0640192E+001, 9.4125968E-002, 2.0353887E+001, 3.9105253E-002, 2.0139965E+001, 1.6578528E-002, 2.0058856E+001, 5.0685694E-003
 6.4019574E+001, 4.7615536E+001, 4.1190331E+000, 3.6654310E+001, 1.5798941E+000, 3.1158772E+001, 6.7749963E-001, 2.2135980E+001, 3.7751596E-001, 2.1157282E+001, 2.0400660E-001, 2.0638438E+001, 7.7600140E-002, 2.0355154E+001, 3.1824344E-002, 2.0141107E+001, 1.3327035E-002, 2.0059072E+001, 4.9066077E-003
 6.5010820E+001, 4.6975621E+001, 4.7015705E+000, 3.4461636E+001, 1.7249660E+000, 3.1966684E+001, 7.0947402E-001, 2.2140482E+001, 2.8337547E-001, 2.1149788E+001, 1.3785735E-001, 2.0634602E+001, 5.2671715E-002, 2.0355385E+001, 2.0508854E-002, 2.0141843E+001, 7.0243613E-003, 2.0059156E+001, 1.9192760E-003
 6.6004987E+001, 4.6943782E+001, 5.0044393E+000, 3.2378596E+001, 1.9836171E+000, 3.2300887E+001, 8.4023541E-001, 2.2156580E+001, 3.6116304E-001, 2.1141833E+001, 1.7992810E-001, 2.0629853E+001, 5.5058934E-002, 2.0355084E+001, 2.0326527E-002, 2.0142315E+001, 7.2262248E-003, 2.0059119E+001, 1.0281128E-003
 6.7025611E+001, 4.6333757E+001, 4.4608553E+000, 3.0613382E+001, 1.8631766E+000, 3.2145015E+001, 8.7710557E-001, 2.2186364E+001, 4.0042999E-001, 2.1135596E+001, 1.9760879E-001, 2.0625349E+001, 8.3104116E-002, 2.0354873E+001, 3.4448034E-002, 2.0142754E+001, 1.2985997E-002, 2.0059060E+001, 2.9047304E-003
 6.8012015E+001, 4.5650501E+001, 4.1738821E+000, 2.9280093E+001, 1.5938896E+000, 3.1713818E+001, 7.1716445E-001, 2.2230396E+001, 3.6678802E-001, 2.1130327E+001, 2.0072895E-001, 2.0621310E+001, 7.7221428E-002, 2.0355303E+001, 3.3773059E-002, 2.0143338E+001, 1.4126181E-002, 2.0059073E+001, 4.5824016E-003
 6.9028529E+001, 4.5375941E+001, 4.9149015E+000, 2.8387472E+001, 1.9526500E+000, 3.1193571E+001, 8.4525935E-001, 2.2287237E+001, 3.7592965E-001, 2.1126225E+001, 1.8945248E-001, 2.0616988E+001, 6.8257722E-002, 2.0355649E+001, 2.9816749E-002, 2.0143872E+001, 1.3127345E-002, 2.0059082E+001, 3.9998281E-003
 7.0017972E+001, 4.5141142E+001, 4.9165879E+000, 2.7900124E+001, 2.1256390E+000, 3.0823666E+001, 1.0064516E+000, 2.2360388E+001, 4.8476617E-001, 2.1124288E+001, 2.4955428E-001, 2.0613343E+001, 8.5314734E-002, 2.0356073E+001, 3.4784645E-002, 2.0144437E+001, 1.4029241E-002, 2.0059133E+001, 4.2912665E-003
 7.1019125E+001, 4.4798016E+001, 4.0658083E+000, 2.7650623E+001, 1.6497027E+000, 3.0783297E+001, 7.7375587E-001, 2.2463949E+001, 4.6725626E-001, 2.1125029E+001, 2.4652940E-001, 2.0610747E+001, 9.4699617E-002, 2.0356649E+001, 4.1873870E-002, 2.0144924E+001, 1.5040847E-002, 2.0059170E+001, 3.1647329E-003
