s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 9.0013512E+000, 3.0621833E+001, 1.3785736E+001, 2.2553740E+001, 7.1157503E+000, 2.1575806E+001, 3.9289778E+000, 2.0270224E+001, 2.6331001E+000, 2.0141340E+001, 1.3810273E+000, 2.0077295E+001, 3.8899661E-001, 2.0054686E+001, 2.0603431E-001, 2.0024452E+001, 1.9293112E-001, 2.0016885E+001, 2.1392006E-001
 1.0005540E+001, 3.4447664E+001, 1.0257475E+001, 2.3347454E+001, 5.3833557E+000, 2.2106808E+001, 3.1501467E+000, 2.0505918E+001, 2.0950247E+000, 2.0280103E+001, 1.4901095E+000, 2.0142805E+001, 9.8245898E-001, 2.0090597E+001, 5.0613479E-001, 2.0039035E+001, 1.9446509E-001, 2.0030433E+001, 7.4995652E-002
 1.1022671E+001, 3.7450716E+001, 7.5089455E+000, 2.4306263E+001, 3.5792860E+000, 2.2541895E+001, 1.8737365E+000, 2.0731111E+001, 1.3044129E+000, 2.0417925E+001, 7.7156825E-001, 2.0228873E+001, 4.3785594E-001, 2.0158519E+001, 3.3390324E-001, 2.0060276E+001, 2.7835771E-001, 2.0041701E+001, 1.5846558E-001
 1.2018098E+001, 3.8937689E+001, 7.5253364E+000, 2.5269004E+001, 3.3928619E+000, 2.2951790E+001, 1.6905604E+000, 2.0913207E+001, 8.9174597E-001, 2.0523362E+001, 5.5238582E-001, 2.0291373E+001, 3.0605681E-001, 2.0206920E+001, 1.5109868E-001, 2.0079953E+001, 1.0011600E-001, 2.0055529E+001, 1.0640157E-001
 1.3021571E+001, 3.8729860E+001, 8.0072989E+000, 2.6217717E+001, 3.6445688E+000, 2.3393750E+001, 1.8027530E+000, 2.1080073E+001, 9.1672177E-001, 2.0614743E+001, 5.2337925E-001, 2.0347275E+001, 2.6071363E-001, 2.0245843E+001, 1.3420545E-001, 2.0094210E+001, 6.5953173E-002, 2.0066293E+001, 4.1203943E-002
 1.4009331E+001, 3.8329938E+001, 7.9237499E+000, 2.7158722E+001, 3.8381232E+000, 2.3846956E+001, 1.9397716E+000, 2.1247365E+001, 1.0071681E+000, 2.0701749E+001, 5.7535265E-001, 2.0399763E+001, 2.7650229E-001, 2.0281263E+001, 1.4309655E-001, 2.0106704E+001, 7.5855804E-002, 2.0074540E+001, 3.5022247E-002
 1.5016220E+001, 3.8885854E+001, 7.2514572E+000, 2.8069585E+001, 3.5276034E+000, 2.4298917E+001, 1.9505175E+000, 2.1420729E+001, 1.1129975E+000, 2.0789008E+001, 6.5769956E-001, 2.0451301E+001, 3.0620716E-001, 2.0315039E+001, 1.4911953E-001, 2.0118988E+001, 7.6399004E-002, 2.0082519E+001, 4.5937891E-002
 1.6011155E+001, 4.0566620E+001, 7.4595226E+000, 2.8971376E+001, 3.5091562E+000, 2.4745794E+001, 1.8942807E+000, 2.1604737E+001, 1.0995514E+000, 2.0882427E+001, 6.4907932E-001, 2.0505632E+001, 3.2837139E-001, 2.0350041E+001, 1.8690109E-001, 2.0131162E+001, 1.0106915E-001, 2.0090344E+001, 4.7907234E-002
 1.7000724E+001, 4.2122952E+001, 7.4738617E+000, 2.9861869E+001, 3.4488460E+000, 2.5188184E+001, 1.8711565E+000, 2.1787503E+001, 1.0196178E+000, 2.0974146E+001, 6.1746577E-001, 2.0560580E+001, 3.6222316E-001, 2.0385969E+001, 1.9720864E-001, 2.0144077E+001, 1.0507841E-001, 2.0098591E+001, 6.1148931E-002
 1.8014661E+001, 4.3291091E+001, 7.7335453E+000, 3.0724979E+001, 3.8205059E+000, 2.5602282E+001, 1.9782974E+000, 2.1965084E+001, 9.0630255E-001, 2.1062032E+001, 5.0163018E-001, 2.0617806E+001, 3.0376894E-001, 2.0424513E+001, 1.7914209E-001, 2.0157907E+001, 1.1312411E-001, 2.0107265E+001, 5.8929227E-002
 1.9001534E+001, 4.5010542E+001, 8.5647548E+000, 3.1616289E+001, 4.2472653E+000, 2.6034379E+001, 2.4260428E+000, 2.2141947E+001, 1.1899594E+000, 2.1147926E+001, 7.2648174E-001, 2.0674625E+001, 4.3183482E-001, 2.0461956E+001, 2.1855007E-001, 2.0172204E+001, 1.1887003E-001, 2.0116478E+001, 7.5209043E-002
 2.0004275E+001, 4.7254743E+001, 8.2155176E+000, 3.2517607E+001, 3.8629506E+000, 2.6516330E+001, 2.0502257E+000, 2.2348443E+001, 1.3498665E+000, 2.1251146E+001, 7.9442356E-001, 2.0741397E+001, 3.9560734E-001, 2.0508210E+001, 2.5094364E-001, 2.0188775E+001, 1.5967829E-001, 2.0127067E+001, 8.9527967E-002
 2.1002694E+001, 4.9453417E+001, 8.0742742E+000, 3.3348029E+001, 3.9989918E+000, 2.6974868E+001, 2.0537038E+000, 2.2558656E+001, 1.0816017E+000, 2.1359715E+001, 6.7032994E-001, 2.0806579E+001, 3.7752734E-001, 2.0550639E+001, 1.8880314E-001, 2.0205042E+001, 9.4723966E-002, 2.0138126E+001, 5.7990602E-002
 2.2001113E+001, 5.1067230E+001, 7.8083158E+000, 3.4082043E+001, 4.0864320E+000, 2.7407475E+001, 2.3241166E+000, 2.2750688E+001, 1.0001080E+000, 2.1456619E+001, 5.4915988E-001, 2.0871540E+001, 3.1055615E-001, 2.0592632E+001, 1.5796780E-001, 2.0220645E+001, 9.6029597E-002, 2.0148352E+001, 5.8820099E-002
 2.3006663E+001, 5.3599146E+001, 7.5359735E+000, 3.4750897E+001, 3.8731722E+000, 2.7848423E+001, 2.2545411E+000, 2.2943073E+001, 1.3229037E+000, 2.1555285E+001, 8.1664705E-001, 2.0940521E+001, 5.5339992E-001, 2.0634990E+001, 3.1834578E-001, 2.0235731E+001, 1.4896064E-001, 2.0158383E+001, 5.3519783E-002
 2.4007627E+001, 5.6547621E+001, 7.9592303E+000, 3.5553393E+001, 3.3934650E+000, 2.8316407E+001, 1.7026235E+000, 2.3148503E+001, 1.0358324E+000, 2.1662082E+001, 6.3989137E-001, 2.1016091E+001, 3.5092203E-001, 2.0690227E+001, 2.1531211E-001, 2.0255259E+001, 1.4685466E-001, 2.0169262E+001, 7.9685311E-002
 2.5001091E+001, 5.7411042E+001, 8.1235659E+000, 3.6409783E+001, 3.6972190E+000, 2.8784549E+001, 1.8071179E+000, 2.3340463E+001, 8.8426573E-001, 2.1757211E+001, 4.9969357E-001, 2.1077623E+001, 2.4084026E-001, 2.0729893E+001, 1.1773498E-001, 2.0271097E+001, 5.9639449E-002, 2.0179690E+001, 4.0041274E-002
 2.6023339E+001, 5.6134974E+001, 8.1309974E+000, 3.7118388E+001, 3.9877514E+000, 2.9214779E+001, 2.1066184E+000, 2.3527787E+001, 1.0976074E+000, 2.1850474E+001, 5.8750056E-001, 2.1136495E+001, 2.5546499E-001, 2.0764509E+001, 1.3268650E-001, 2.0284466E+001, 7.1554755E-002, 2.0188461E+001, 3.4125121E-002
 2.7001633E+001, 5.3704545E+001, 8.0042859E+000, 3.7736950E+001, 3.7401310E+000, 2.9627720E+001, 2.0392549E+000, 2.3723121E+001, 1.1871497E+000, 2.1949954E+001, 7.3118865E-001, 2.1196566E+001, 4.0192926E-001, 2.0798688E+001, 2.1522535E-001, 2.0297801E+001, 1.0670646E-001, 2.0197018E+001, 4.8931315E-002
 2.8024840E+001, 5.1390398E+001, 7.6055621E+000, 3.8400643E+001, 3.5130573E+000, 3.0012566E+001, 1.8138342E+000, 2.3914130E+001, 8.6039716E-001, 2.2047815E+001, 4.6677247E-001, 2.1257967E+001, 2.5312018E-001, 2.0836059E+001, 1.3663141E-001, 2.0312262E+001, 7.7069950E-002, 2.0205861E+001, 4.1222325E-002
 2.9008146E+001, 5.0040675E+001, 8.2900093E+000, 3.9184452E+001, 3.9636632E+000, 3.0345232E+001, 2.0040967E+000, 2.4091584E+001, 8.7202767E-001, 2.2136763E+001, 4.9329596E-001, 2.1315322E+001, 2.7417612E-001, 2.0867334E+001, 1.3985316E-001, 2.0325116E+001, 8.0447299E-002, 2.0213980E+001, 4.5290476E-002
 3.0012998E+001, 4.9550209E+001, 8.8376962E+000, 3.9771376E+001, 4.4968874E+000, 3.0580069E+001, 2.6304988E+000, 2.4266072E+001, 1.2408333E+000, 2.2230582E+001, 7.0230211E-001, 2.1377222E+001, 3.8997055E-001, 2.0899115E+001, 1.7929922E-001, 2.0338361E+001, 8.0748451E-002, 2.0222645E+001, 4.5760186E-002
 3.1006831E+001, 5.0892810E+001, 7.4315273E+000, 4.0268900E+001, 3.8218569E+000, 3.0691322E+001, 2.1457683E+000, 2.4454113E+001, 1.4488680E+000, 2.2344043E+001, 8.8414452E-001, 2.1455227E+001, 6.3664700E-001, 2.0944405E+001, 4.5341862E-001, 2.0353972E+001, 2.5608040E-001, 2.0231432E+001, 8.7549415E-002
 3.2005080E+001, 5.1627714E+001, 7.5590744E+000, 4.1169847E+001, 3.4219648E+000, 3.0698401E+001, 1.8512749E+000, 2.4634287E+001, 9.9892210E-001, 2.2451654E+001, 5.8296001E-001, 2.1527413E+001, 2.8703832E-001, 2.1001170E+001, 1.7762538E-001, 2.0378646E+001, 1.5440101E-001, 2.0244828E+001, 1.2240536E-001
 3.3021915E+001, 5.2047528E+001, 8.9487110E+000, 4.2264660E+001, 4.4578819E+000, 3.0548175E+001, 2.4291187E+000, 2.4796259E+001, 1.1441845E+000, 2.2555637E+001, 6.8781030E-001, 2.1592186E+001, 3.9668543E-001, 2.1038732E+001, 1.9849873E-001, 2.0397271E+001, 9.5949809E-002, 2.0257796E+001, 5.6418819E-002
 3.4017264E+001, 5.3977808E+001, 8.5674469E+000, 4.3543503E+001, 4.4707989E+000, 3.0260400E+001, 2.5055038E+000, 2.4952010E+001, 1.3861888E+000, 2.2667235E+001, 8.1089333E-001, 2.1667405E+001, 5.5165765E-001, 2.1083440E+001, 3.2803871E-001, 2.0416056E+001, 1.6845951E-001, 2.0269095E+001, 6.8543627E-002
 3.5004081E+001, 5.8174444E+001, 7.0405281E+000, 4.5249604E+001, 3.4025877E+000, 2.9870105E+001, 1.8382852E+000, 2.5089510E+001, 1.0806050E+000, 2.2774459E+001, 6.3457123E-001, 2.1742056E+001, 3.8511686E-001, 2.1134866E+001, 2.5981594E-001, 2.0438616E+001, 1.9658787E-001, 2.0281716E+001, 1.1870235E-001
 3.6020721E+001, 6.2760044E+001, 8.2986841E+000, 4.7432148E+001, 3.7250507E+000, 2.9452244E+001, 1.8187297E+000, 2.5219194E+001, 1.0075534E+000, 2.2873589E+001, 5.7460279E-001, 2.1806705E+001, 2.9752371E-001, 2.1172323E+001, 1.4810539E-001, 2.0459029E+001, 7.8552239E-002, 2.0295676E+001, 6.3579879E-002
 3.7012572E+001, 6.5291859E+001, 8.8503175E+000, 4.9167611E+001, 4.0861598E+000, 2.8961807E+001, 2.0805462E+000, 2.5342756E+001, 9.6980080E-001, 2.2972027E+001, 5.3650112E-001, 2.1869271E+001, 3.0152133E-001, 2.1201988E+001, 1.4670019E-001, 2.0474992E+001, 6.9143096E-002, 2.0306353E+001, 3.2819915E-002
 3.8006843E+001, 6.9421782E+001, 8.1958931E+000, 4.9617921E+001, 3.9549655E+000, 2.8389309E+001, 2.0206082E+000, 2.5431398E+001, 1.1017790E+000, 2.3060668E+001, 6.4224774E-001, 2.1927370E+001, 3.0523463E-001, 2.1228260E+001, 1.4648109E-001, 2.0489730E+001, 7.2662283E-002, 2.0315646E+001, 3.4956943E-002
 3.9014380E+001, 7.1724345E+001, 7.9010830E+000, 4.8942853E+001, 3.6411440E+000, 2.7912839E+001, 1.8051152E+000, 2.5475296E+001, 1.0598976E+000, 2.3142269E+001, 5.7445645E-001, 2.1980138E+001, 2.7491925E-001, 2.1252227E+001, 1.6356395E-001, 2.0504284E+001, 9.8178801E-002, 2.0324465E+001, 5.3381828E-002
 4.0001159E+001, 6.8708955E+001, 7.9189561E+000, 4.8032948E+001, 3.3928623E+000, 2.7679577E+001, 1.6118069E+000, 2.5488769E+001, 9.0411638E-001, 2.3213742E+001, 5.2081606E-001, 2.2023194E+001, 2.7260422E-001, 2.1267992E+001, 1.2070199E-001, 2.0517499E+001, 5.1084437E-002, 2.0333261E+001, 2.9693773E-002
 4.1024651E+001, 6.3660872E+001, 8.9382573E+000, 4.7192620E+001, 3.8720271E+000, 2.7699407E+001, 1.7868702E+000, 2.5454494E+001, 8.5358725E-001, 2.3273741E+001, 4.7530642E-001, 2.2062114E+001, 2.0655490E-001, 2.1279676E+001, 1.0953873E-001, 2.0528800E+001, 5.6648564E-002, 2.0340317E+001, 2.3856525E-002
 4.2001960E+001, 5.9700771E+001, 9.3754015E+000, 4.5609810E+001, 4.8457721E+000, 2.7969796E+001, 2.6744964E+000, 2.5327672E+001, 1.2824936E+000, 2.3318701E+001, 7.3603560E-001, 2.2091829E+001, 3.3469110E-001, 2.1287298E+001, 1.6655268E-001, 2.0540000E+001, 7.4987807E-002, 2.0347113E+001, 3.2141211E-002
 4.3004370E+001, 5.9656134E+001, 7.6970072E+000, 4.3430478E+001, 4.2338981E+000, 2.8817338E+001, 2.5331695E+000, 2.5138940E+001, 1.6349724E+000, 2.3370436E+001, 1.0462137E+000, 2.2126498E+001, 6.3616031E-001, 2.1308593E+001, 4.4608445E-001, 2.0557467E+001, 3.3938755E-001, 2.0356675E+001, 1.9286091E-001
 4.4021707E+001, 5.9826726E+001, 7.4956484E+000, 4.1418397E+001, 3.3459574E+000, 3.1910906E+001, 1.8271189E+000, 2.4955193E+001, 1.0985954E+000, 2.3435685E+001, 8.8495107E-001, 2.2173850E+001, 6.4067082E-001, 2.1341235E+001, 3.3387271E-001, 2.0585230E+001, 1.8268747E-001, 2.0377458E+001, 1.9769849E-001
 4.5008585E+001, 6.0841148E+001, 9.4010550E+000, 4.0122709E+001, 4.3474343E+000, 3.6453242E+001, 2.3106238E+000, 2.4757220E+001, 9.7465899E-001, 2.3477756E+001, 5.1829416E-001, 2.2218818E+001, 3.1991224E-001, 2.1371539E+001, 2.2841245E-001, 2.0607357E+001, 1.3530553E-001, 2.0394539E+001, 6.7470308E-002
 4.6014477E+001, 6.4858855E+001, 9.1076984E+000, 3.9755639E+001, 4.8543060E+000, 3.9713238E+001, 2.9188242E+000, 2.4511259E+001, 1.4836293E+000, 2.3486205E+001, 9.4037751E-001, 2.2238010E+001, 5.0557694E-001, 2.1385161E+001, 2.4891210E-001, 2.0626249E+001, 1.1083236E-001, 2.0407447E+001, 4.9062800E-002
 4.7004672E+001, 6.9193657E+001, 8.5182953E+000, 4.0378129E+001, 3.8758490E+000, 4.1460396E+001, 2.1837293E+000, 2.4290704E+001, 1.4315030E+000, 2.3479469E+001, 8.6443645E-001, 2.2253852E+001, 4.8827647E-001, 2.1405878E+001, 3.2793576E-001, 2.0649359E+001, 2.6792376E-001, 2.0421745E+001, 1.8083812E-001
 4.8022745E+001, 7.2053289E+001, 8.4042245E+000, 4.1548865E+001, 3.7417414E+000, 4.2071642E+001, 1.9972392E+000, 2.4157811E+001, 1.0777316E+000, 2.3450370E+001, 7.6703853E-001, 2.2254816E+001, 5.6537545E-001, 2.1413235E+001, 3.1055198E-001, 2.0673638E+001, 1.5931208E-001, 2.0442940E+001, 1.6463122E-001
 4.9010990E+001, 6.8943665E+001, 8.2839246E+000, 4.3329579E+001, 4.1705010E+000, 4.2174785E+001, 2.3449767E+000, 2.4115783E+001, 1.1915030E+000, 2.3416894E+001, 7.2667261E-001, 2.2248710E+001, 3.7706909E-001, 2.1418500E+001, 2.2679729E-001, 2.0693713E+001, 1.2877531E-001, 2.0460039E+001, 6.8135748E-002
 5.0007436E+001, 6.3558728E+001, 8.5925337E+000, 4.5505325E+001, 4.2614092E+000, 4.2011519E+001, 2.5182916E+000, 2.4145926E+001, 1.4154071E+000, 2.3390011E+001, 8.9061121E-001, 2.2230272E+001, 5.2450344E-001, 2.1414290E+001, 3.1845141E-001, 2.0711041E+001, 1.6725891E-001, 2.0473497E+001, 6.5866015E-002
 5.1010243E+001, 6.0648082E+001, 8.5981681E+000, 4.8344335E+001, 3.7994401E+000, 4.1691576E+001, 1.9237431E+000, 2.4257134E+001, 1.0816638E+000, 2.3376045E+001, 6.7175890E-001, 2.2210947E+001, 4.0586728E-001, 2.1418669E+001, 2.7707644E-001, 2.0733977E+001, 2.2341343E-001, 2.0489002E+001, 1.3622392E-001
 5.2022145E+001, 5.9832483E+001, 8.8820194E+000, 5.1518336E+001, 4.4341845E+000, 4.1116064E+001, 2.4109551E+000, 2.4423140E+001, 9.7998477E-001, 2.3364954E+001, 5.0080547E-001, 2.2174646E+001, 2.8828917E-001, 2.1402524E+001, 1.3726642E-001, 2.0751872E+001, 7.1985726E-002, 2.0504069E+001, 5.5417900E-002
 5.3000551E+001, 6.0218485E+001, 8.5350677E+000, 5.3411802E+001, 4.7130708E+000, 4.0768388E+001, 2.7839262E+000, 2.4662648E+001, 1.4963310E+000, 2.3381469E+001, 9.0132555E-001, 2.2142639E+001, 5.7735431E-001, 2.1383761E+001, 3.8694634E-001, 2.0764971E+001, 2.2631589E-001, 2.0515312E+001, 9.2435509E-002
 5.4008134E+001, 6.1474310E+001, 7.8875112E+000, 5.3155808E+001, 3.4673375E+000, 4.0792858E+001, 1.8266590E+000, 2.5001592E+001, 1.1734939E+000, 2.3436964E+001, 7.5491669E-001, 2.2125182E+001, 4.4724140E-001, 2.1381304E+001, 2.5377893E-001, 2.0787907E+001, 2.1971066E-001, 2.0532605E+001, 1.8130098E-001
 5.5015716E+001, 6.3398175E+001, 9.1780934E+000, 4.9312428E+001, 4.1216630E+000, 4.0962504E+001, 1.9947636E+000, 2.5525095E+001, 8.1958197E-001, 2.3557179E+001, 4.7339493E-001, 2.2109804E+001, 2.8763603E-001, 2.1358784E+001, 1.5105272E-001, 2.0801718E+001, 7.9976513E-002, 2.0549278E+001, 6.7508416E-002
 5.6013065E+001, 6.3442779E+001, 8.2028108E+000, 4.5576528E+001, 4.3180344E+000, 4.1403844E+001, 2.3959897E+000, 2.6248546E+001, 1.1524749E+000, 2.3805137E+001, 6.2655422E-001, 2.2100396E+001, 2.9671290E-001, 2.1332375E+001, 1.4053254E-001, 2.0808087E+001, 6.7209665E-002, 2.0559780E+001, 3.0301036E-002
 5.7000290E+001, 6.4213863E+001, 6.4087947E+000, 4.4027254E+001, 3.2368527E+000, 4.1730261E+001, 1.7916481E+000, 2.7063688E+001, 1.1004747E+000, 2.4196645E+001, 6.2714860E-001, 2.2104004E+001, 3.2356382E-001, 2.1308390E+001, 1.8512054E-001, 2.0810898E+001, 1.1259934E-001, 2.0567687E+001, 5.7799160E-002
 5.8017716E+001, 6.7243151E+001, 7.4706560E+000, 4.5913049E+001, 3.3439190E+000, 4.1758963E+001, 1.8063997E+000, 2.8159672E+001, 9.1956611E-001, 2.4690281E+001, 6.0131339E-001, 2.2122016E+001, 3.3593918E-001, 2.1287106E+001, 1.6082530E-001, 2.0811165E+001, 7.8825478E-002, 2.0576046E+001, 5.7461630E-002
 5.9006187E+001, 6.8543841E+001, 8.6679283E+000, 4.9320629E+001, 4.1639462E+000, 4.1725038E+001, 2.2624986E+000, 2.9525025E+001, 9.9935449E-001, 2.5225693E+001, 5.3458785E-001, 2.2165348E+001, 3.2700090E-001, 2.1275603E+001, 1.8933924E-001, 2.0807995E+001, 9.6785646E-002, 2.0582360E+001, 4.1089413E-002
 6.0004319E+001, 6.5984686E+001, 7.7079609E+000, 5.0857726E+001, 4.0383402E+000, 4.1755893E+001, 2.1946660E+000, 3.0852955E+001, 1.1891867E+000, 2.5741409E+001, 6.9392113E-001, 2.2228885E+001, 3.6694707E-001, 2.1275717E+001, 2.0422743E-001, 2.0804367E+001, 1.2129673E-001, 2.0587805E+001, 5.9081497E-002
 6.1008725E+001, 6.0604621E+001, 6.8085437E+000, 5.0995472E+001, 3.3910646E+000, 4.1636526E+001, 1.8965713E+000, 3.2072056E+001, 1.0390989E+000, 2.6176338E+001, 6.5344340E-001, 2.2311884E+001, 4.0158495E-001, 2.1282718E+001, 1.9642326E-001, 2.0799239E+001, 1.1704197E-001, 2.0594015E+001, 1.0200062E-001
 6.2005149E+001, 5.5921566E+001, 8.2563364E+000, 4.8982991E+001, 3.2179791E+000, 4.1706961E+001, 1.5861374E+000, 3.3327494E+001, 8.6808797E-001, 2.6504437E+001, 5.3101755E-001, 2.2422978E+001, 4.1749431E-001, 2.1302359E+001, 2.7330506E-001, 2.0791692E+001, 1.3747190E-001, 2.0600699E+001, 6.8118876E-002
 6.3004950E+001, 5.2511232E+001, 1.0125927E+001, 4.7667861E+001, 4.4409715E+000, 4.2873146E+001, 2.1233471E+000, 3.4373504E+001, 9.7874087E-001, 2.6754114E+001, 5.2745821E-001, 2.2536437E+001, 2.2902654E-001, 2.1329710E+001, 1.2000622E-001, 2.0783063E+001, 7.3641410E-002, 2.0605339E+001, 4.4245002E-002
 6.4011441E+001, 5.1148291E+001, 8.6007423E+000, 4.8029648E+001, 4.6026443E+000, 4.5340043E+001, 2.6633964E+000, 3.4787723E+001, 1.3586044E+000, 2.6975364E+001, 8.1251903E-001, 2.2639241E+001, 3.5686467E-001, 2.1356789E+001, 1.6733582E-001, 2.0770551E+001, 7.7812091E-002, 2.0608075E+001, 3.6902104E-002
 6.5016143E+001, 5.0083232E+001, 5.8449938E+000, 4.8916031E+001, 3.0305645E+000, 4.7522717E+001, 1.8549457E+000, 3.4891433E+001, 1.3650438E+000, 2.7194327E+001, 8.5026368E-001, 2.2751853E+001, 5.1122512E-001, 2.1403186E+001, 3.0856047E-001, 2.0759709E+001, 1.8545670E-001, 2.0611025E+001, 9.7808389E-002
 6.6017970E+001, 4.9154027E+001, 6.7601492E+000, 4.8874137E+001, 2.7815304E+000, 4.8373127E+001, 1.3698312E+000, 3.5043180E+001, 7.4044596E-001, 2.7380650E+001, 4.9294898E-001, 2.2855380E+001, 3.3611402E-001, 2.1457950E+001, 1.7079923E-001, 2.0749629E+001, 7.9433770E-002, 2.0616083E+001, 6.1756465E-002
 6.7012320E+001, 4.9984780E+001, 8.7255535E+000, 4.7374492E+001, 4.1278106E+000, 4.8391470E+001, 2.2041534E+000, 3.5309987E+001, 7.9568517E-001, 2.7548080E+001, 4.1928161E-001, 2.2927055E+001, 2.0942986E-001, 2.1513845E+001, 1.1874977E-001, 2.0736302E+001, 6.9679822E-002, 2.0618055E+001, 3.7382569E-002
 6.8000234E+001, 5.2714431E+001, 8.3580642E+000, 4.5403361E+001, 4.5531207E+000, 4.7914999E+001, 2.7305976E+000, 3.5431430E+001, 1.5124977E+000, 2.7783592E+001, 9.6664083E-001, 2.2985545E+001, 5.0199352E-001, 2.1571379E+001, 2.1517786E-001, 2.0723573E+001, 7.7934865E-002, 2.0619403E+001, 3.3909767E-002
 6.9023602E+001, 5.5998578E+001, 7.3328169E+000, 4.5623896E+001, 3.4485271E+000, 4.7242590E+001, 1.9629108E+000, 3.5677755E+001, 1.3682798E+000, 2.8191965E+001, 8.0738000E-001, 2.3076758E+001, 5.5152918E-001, 2.1661401E+001, 4.3505153E-001, 2.0717397E+001, 2.6026269E-001, 2.0621168E+001, 9.5240706E-002
 7.0015412E+001, 6.0791663E+001, 8.4367847E+000, 4.8686216E+001, 3.9935233E+000, 4.6759890E+001, 2.0794010E+000, 3.5986302E+001, 9.3979648E-001, 2.8834948E+001, 5.6003168E-001, 2.3147707E+001, 3.1345865E-001, 2.1753569E+001, 1.7377522E-001, 2.0716879E+001, 1.1110116E-001, 2.0625782E+001, 7.2690549E-002
 7.1004742E+001, 6.4109008E+001, 9.0757984E+000, 5.1755958E+001, 4.8399322E+000, 4.6823044E+001, 2.8302815E+000, 3.6093405E+001, 1.3033661E+000, 2.9791514E+001, 7.6446517E-001, 2.3208556E+001, 3.9613269E-001, 2.1822520E+001, 1.8426341E-001, 2.0713830E+001, 8.7490777E-002, 2.0629010E+001, 4.8556493E-002
