m,C,C,C,C,C,C,C,C
 6.5477387E+000, 9.4814734E+001, 1.4922602E+002, 2.7354113E+002, 2.7514260E+002, 2.7098048E+002, 2.6364808E+002, 2.8045117E+002, 0.0000000E+000
 6.5577889E+000, 9.2295130E+001, 1.4854871E+002, 2.8025218E+002, 2.9220501E+002, 2.8506382E+002, 2.8013997E+002, 2.9192316E+002, 0.0000000E+000
 6.5678392E+000, 8.9804444E+001, 1.4704785E+002, 2.8912475E+002, 3.0279847E+002, 2.9924239E+002, 2.9710412E+002, 3.1002071E+002, 0.0000000E+000
 6.5778894E+000, 8.7304029E+001, 1.4515940E+002, 2.9519092E+002, 3.1368332E+002, 3.0820991E+002, 3.1473690E+002, 3.2904599E+002, 0.0000000E+000
 6.5879397E+000, 8.4872409E+001, 1.4306577E+002, 2.9914104E+002, 3.2472010E+002, 3.1660601E+002, 3.3202787E+002, 3.4979156E+002, 0.0000000E+000
 6.5979899E+000, 8.2600853E+001, 1.4045586E+002, 3.0118317E+002, 3.3124340E+002, 3.2820359E+002, 3.4557170E+002, 3.7329081E+002, 0.0000000E+000
 6.6080402E+000, 8.0520648E+001, 1.3761699E+002, 3.0175427E+002, 3.3915814E+002, 3.3949677E+002, 3.6143234E+002, 3.9443278E+002, 0.0000000E+000
 6.6180905E+000, 7.8602886E+001, 1.3473520E+002, 2.9963377E+002, 3.4635212E+002, 3.5207487E+002, 3.8284824E+002, 4.1201806E+002, 0.0000000E+000
 6.6281407E+000, 7.6813829E+001, 1.3186341E+002, 2.9701278E+002, 3.5002555E+002, 3.6628942E+002, 4.0310599E+002, 4.3050325E+002, 0.0000000E+000
 6.6381910E+000, 7.5140912E+001, 1.2903084E+002, 2.9386163E+002, 3.5233141E+002, 3.7808810E+002, 4.2072841E+002, 4.5587340E+002, 0.0000000E+000
 6.6482412E+000, 7.3563353E+001, 1.2628017E+002, 2.8984327E+002, 3.5317688E+002, 3.8615844E+002, 4.3430525E+002, 4.8540222E+002, 0.0000000E+000
 6.6582915E+000, 7.2053734E+001, 1.2361133E+002, 2.8470992E+002, 3.5117329E+002, 3.9079100E+002, 4.5224315E+002, 5.1382987E+002, 0.0000000E+000
 6.6683417E+000, 7.0587473E+001, 1.2093171E+002, 2.7841102E+002, 3.4871478E+002, 3.9157289E+002, 4.6243551E+002, 5.4277079E+002, 0.0000000E+000
 6.6783920E+000, 6.9160598E+001, 1.1829889E+002, 2.7167615E+002, 3.4439698E+002, 3.9197152E+002, 4.7126757E+002, 5.7135349E+002, 0.0000000E+000
 6.6884422E+000, 6.7753540E+001, 1.1578816E+002, 2.6472311E+002, 3.3829032E+002, 3.9059678E+002, 4.7850747E+002, 5.9846640E+002, 0.0000000E+000
 6.6984925E+000, 6.6372493E+001, 1.1338128E+002, 2.5768023E+002, 3.3189943E+002, 3.8583249E+002, 4.8126460E+002, 6.2458955E+002, 0.0000000E+000
 6.7085427E+000, 6.5015254E+001, 1.1105605E+002, 2.5100212E+002, 3.2474792E+002, 3.7887440E+002, 4.7994580E+002, 6.4645078E+002, 0.0000000E+000
 6.7185930E+000, 6.3691895E+001, 1.0886237E+002, 2.4477821E+002, 3.1726861E+002, 3.7184578E+002, 4.7895305E+002, 6.6306880E+002, 0.0000000E+000
 6.7286432E+000, 6.2409783E+001, 1.0678681E+002, 2.3902184E+002, 3.0995688E+002, 3.6433726E+002, 4.7645488E+002, 6.7098117E+002, 0.0000000E+000
 6.7386935E+000, 6.1184060E+001, 1.0479401E+002, 2.3353319E+002, 3.0254181E+002, 3.5619275E+002, 4.7177275E+002, 6.7967494E+002, 0.0000000E+000
 6.7487437E+000, 6.0027765E+001, 1.0286723E+002, 2.2827499E+002, 2.9493514E+002, 3.4797196E+002, 4.6513132E+002, 6.8984838E+002, 0.0000000E+000
 6.7587940E+000, 5.8936699E+001, 1.0097756E+002, 2.2317721E+002, 2.8748710E+002, 3.3973499E+002, 4.5681498E+002, 6.9650294E+002, 0.0000000E+000
 6.7688442E+000, 5.7935858E+001, 9.9160908E+001, 2.1829331E+002, 2.8033754E+002, 3.3158028E+002, 4.4721163E+002, 7.0019851E+002, 0.0000000E+000
 6.7788945E+000, 5.7016423E+001, 9.7400326E+001, 2.1356684E+002, 2.7331653E+002, 3.2356453E+002, 4.3676221E+002, 7.0133701E+002, 0.0000000E+000
 6.7889447E+000, 5.6156316E+001, 9.5701202E+001, 2.0903904E+002, 2.6632241E+002, 3.1579036E+002, 4.2557779E+002, 6.9953463E+002, 0.0000000E+000
 6.7989950E+000, 5.5342937E+001, 9.4065976E+001, 2.0468952E+002, 2.5946782E+002, 3.0815879E+002, 4.1448072E+002, 6.9503546E+002, 0.0000000E+000
 6.8090452E+000, 5.4557749E+001, 9.2515888E+001, 2.0053402E+002, 2.5280544E+002, 3.0074337E+002, 4.0352885E+002, 6.8545513E+002, 0.0000000E+000
 6.8190955E+000, 5.3814919E+001, 9.1038753E+001, 1.9654976E+002, 2.4649222E+002, 2.9390210E+002, 3.9230410E+002, 6.7258156E+002, 0.0000000E+000
 6.8291457E+000, 5.3127869E+001, 8.9611113E+001, 1.9273127E+002, 2.4051012E+002, 2.8751947E+002, 3.8062928E+002, 6.5665836E+002, 0.0000000E+000
 6.8391960E+000, 5.2492477E+001, 8.8235429E+001, 1.8904629E+002, 2.3496062E+002, 2.8158297E+002, 3.6854687E+002, 6.3736796E+002, 0.0000000E+000
 6.8492462E+000, 5.1898840E+001, 8.6911436E+001, 1.8548208E+002, 2.2981635E+002, 2.7599741E+002, 3.5644933E+002, 6.1678302E+002, 0.0000000E+000
 6.8592965E+000, 5.1345767E+001, 8.5641389E+001, 1.8209637E+002, 2.2509737E+002, 2.7072641E+002, 3.4488738E+002, 5.9564841E+002, 0.0000000E+000
 6.8693467E+000, 5.0823802E+001, 8.4436858E+001, 1.7889263E+002, 2.2075583E+002, 2.6562506E+002, 3.3418171E+002, 5.7503645E+002, 0.0000000E+000
 6.8793970E+000, 5.0327651E+001, 8.3291492E+001, 1.7585261E+002, 2.1674461E+002, 2.6069480E+002, 3.2422332E+002, 5.5483673E+002, 0.0000000E+000
 6.8894472E+000, 4.9845729E+001, 8.2201401E+001, 1.7297226E+002, 2.1297394E+002, 2.5594154E+002, 3.1500107E+002, 5.3538908E+002, 0.0000000E+000
 6.8994975E+000, 4.9378847E+001, 8.1174260E+001, 1.7022932E+002, 2.0937523E+002, 2.5139678E+002, 3.0670350E+002, 5.1673336E+002, 0.0000000E+000
 6.9095477E+000, 4.8917016E+001, 8.0212687E+001, 1.6762634E+002, 2.0589756E+002, 2.4702071E+002, 2.9915745E+002, 4.9884838E+002, 0.0000000E+000
 6.9195980E+000, 4.8464394E+001, 7.9303195E+001, 1.6517070E+002, 2.0255819E+002, 2.4278174E+002, 2.9227801E+002, 4.8188744E+002, 0.0000000E+000
 6.9296482E+000, 4.8020370E+001, 7.8440079E+001, 1.6284196E+002, 1.9935265E+002, 2.3857118E+002, 2.8606324E+002, 4.6601427E+002, 0.0000000E+000
 6.9396985E+000, 4.7586912E+001, 7.7604459E+001, 1.6063226E+002, 1.9627189E+002, 2.3441880E+002, 2.8040886E+002, 4.5112341E+002, 0.0000000E+000
 6.9497487E+000, 4.7168914E+001, 7.6795360E+001, 1.5851225E+002, 1.9336079E+002, 2.3034230E+002, 2.7514751E+002, 4.3751045E+002, 0.0000000E+000
 6.9597990E+000, 4.6767159E+001, 7.6015038E+001, 1.5644480E+002, 1.9062092E+002, 2.2636650E+002, 2.7021942E+002, 4.2518614E+002, 0.0000000E+000
 6.9698492E+000, 4.6371997E+001, 7.5262512E+001, 1.5439732E+002, 1.8804697E+002, 2.2253541E+002, 2.6552880E+002, 4.1366386E+002, 0.0000000E+000
 6.9798995E+000, 4.5984919E+001, 7.4527035E+001, 1.5235471E+002, 1.8558083E+002, 2.1883333E+002, 2.6108141E+002, 4.0284520E+002, 0.0000000E+000
 6.9899497E+000, 4.5605712E+001, 7.3795281E+001, 1.5036544E+002, 1.8319227E+002, 2.1527083E+002, 2.5679446E+002, 3.9264603E+002, 0.0000000E+000
 6.9999000E+000, 4.5242770E+001, 7.3091580E+001, 1.4847743E+002, 1.8093316E+002, 2.1184195E+002, 2.5264825E+002, 3.8294853E+002, 0.0000000E+000
