m,C,C,C,C,C,C,C,C
 5.1708543E+000, 2.0000181E+001, 2.0000355E+001, 2.0000545E+001, 2.0000804E+001, 2.0001155E+001, 2.0001447E+001, 0.0000000E+000, 0.0000000E+000
 5.1809045E+000, 2.0000193E+001, 2.0000376E+001, 2.0000580E+001, 2.0000855E+001, 2.0001230E+001, 2.0001540E+001, 0.0000000E+000, 0.0000000E+000
 5.1909548E+000, 2.0000205E+001, 2.0000398E+001, 2.0000617E+001, 2.0000909E+001, 2.0001309E+001, 2.0001639E+001, 0.0000000E+000, 0.0000000E+000
 5.2010050E+000, 2.0000218E+001, 2.0000422E+001, 2.0000656E+001, 2.0000967E+001, 2.0001393E+001, 2.0001744E+001, 0.0000000E+000, 0.0000000E+000
 5.2110553E+000, 2.0000232E+001, 2.0000446E+001, 2.0000698E+001, 2.0001028E+001, 2.0001481E+001, 2.0001856E+001, 0.0000000E+000, 0.0000000E+000
 5.2211055E+000, 2.0000246E+001, 2.0000472E+001, 2.0000741E+001, 2.0001093E+001, 2.0001574E+001, 2.0001974E+001, 0.0000000E+000, 0.0000000E+000
 5.2311558E+000, 2.0000261E+001, 2.0000500E+001, 2.0000787E+001, 2.0001161E+001, 2.0001671E+001, 2.0002099E+001, 0.0000000E+000, 0.0000000E+000
 5.2412060E+000, 2.0000276E+001, 2.0000528E+001, 2.0000835E+001, 2.0001233E+001, 2.0001773E+001, 2.0002232E+001, 0.0000000E+000, 0.0000000E+000
 5.2512563E+000, 2.0000292E+001, 2.0000558E+001, 2.0000885E+001, 2.0001309E+001, 2.0001881E+001, 2.0002371E+001, 0.0000000E+000, 0.0000000E+000
 5.2613065E+000, 2.0000309E+001, 2.0000589E+001, 2.0000938E+001, 2.0001389E+001, 2.0001996E+001, 2.0002518E+001, 0.0000000E+000, 0.0000000E+000
 5.2713568E+000, 2.0000326E+001, 2.0000622E+001, 2.0000994E+001, 2.0001475E+001, 2.0002115E+001, 2.0002672E+001, 0.0000000E+000, 0.0000000E+000
 5.2814070E+000, 2.0000344E+001, 2.0000655E+001, 2.0001052E+001, 2.0001565E+001, 2.0002240E+001, 2.0002836E+001, 0.0000000E+000, 0.0000000E+000
 5.2914573E+000, 2.0000362E+001, 2.0000691E+001, 2.0001114E+001, 2.0001661E+001, 2.0002370E+001, 2.0003009E+001, 0.0000000E+000, 0.0000000E+000
 5.3015075E+000, 2.0000382E+001, 2.0000727E+001, 2.0001179E+001, 2.0001762E+001, 2.0002505E+001, 2.0003192E+001, 0.0000000E+000, 0.0000000E+000
 5.3115578E+000, 2.0000402E+001, 2.0000765E+001, 2.0001247E+001, 2.0001868E+001, 2.0002647E+001, 2.0003382E+001, 0.0000000E+000, 0.0000000E+000
 5.3216080E+000, 2.0000422E+001, 2.0000806E+001, 2.0001318E+001, 2.0001980E+001, 2.0002797E+001, 2.0003580E+001, 0.0000000E+000, 0.0000000E+000
 5.3316583E+000, 2.0000444E+001, 2.0000848E+001, 2.0001393E+001, 2.0002095E+001, 2.0002956E+001, 2.0003787E+001, 0.0000000E+000, 0.0000000E+000
 5.3417085E+000, 2.0000465E+001, 2.0000891E+001, 2.0001471E+001, 2.0002217E+001, 2.0003124E+001, 2.0004006E+001, 0.0000000E+000, 0.0000000E+000
 5.3517588E+000, 2.0000488E+001, 2.0000937E+001, 2.0001552E+001, 2.0002344E+001, 2.0003299E+001, 2.0004238E+001, 0.0000000E+000, 0.0000000E+000
 5.3618090E+000, 2.0000512E+001, 2.0000985E+001, 2.0001638E+001, 2.0002478E+001, 2.0003484E+001, 2.0004480E+001, 0.0000000E+000, 0.0000000E+000
 5.3718593E+000, 2.0000536E+001, 2.0001034E+001, 2.0001727E+001, 2.0002619E+001, 2.0003676E+001, 2.0004735E+001, 0.0000000E+000, 0.0000000E+000
 5.3819095E+000, 2.0000561E+001, 2.0001085E+001, 2.0001821E+001, 2.0002768E+001, 2.0003878E+001, 2.0005002E+001, 0.0000000E+000, 0.0000000E+000
 5.3919598E+000, 2.0000586E+001, 2.0001138E+001, 2.0001919E+001, 2.0002924E+001, 2.0004090E+001, 2.0005281E+001, 0.0000000E+000, 0.0000000E+000
 5.4020101E+000, 2.0000613E+001, 2.0001194E+001, 2.0002022E+001, 2.0003088E+001, 2.0004313E+001, 2.0005574E+001, 0.0000000E+000, 0.0000000E+000
 5.4120603E+000, 2.0000640E+001, 2.0001252E+001, 2.0002130E+001, 2.0003258E+001, 2.0004544E+001, 2.0005882E+001, 0.0000000E+000, 0.0000000E+000
 5.4221106E+000, 2.0000668E+001, 2.0001312E+001, 2.0002244E+001, 2.0003437E+001, 2.0004786E+001, 2.0006203E+001, 0.0000000E+000, 0.0000000E+000
 5.4321608E+000, 2.0000697E+001, 2.0001373E+001, 2.0002362E+001, 2.0003623E+001, 2.0005036E+001, 2.0006543E+001, 0.0000000E+000, 0.0000000E+000
 5.4422111E+000, 2.0000727E+001, 2.0001436E+001, 2.0002484E+001, 2.0003820E+001, 2.0005303E+001, 2.0006900E+001, 0.0000000E+000, 0.0000000E+000
 5.4522613E+000, 2.0000757E+001, 2.0001501E+001, 2.0002612E+001, 2.0004024E+001, 2.0005581E+001, 2.0007273E+001, 0.0000000E+000, 0.0000000E+000
 5.4623116E+000, 2.0000787E+001, 2.0001569E+001, 2.0002745E+001, 2.0004240E+001, 2.0005875E+001, 2.0007669E+001, 0.0000000E+000, 0.0000000E+000
 5.4723618E+000, 2.0000819E+001, 2.0001639E+001, 2.0002884E+001, 2.0004465E+001, 2.0006183E+001, 2.0008075E+001, 0.0000000E+000, 0.0000000E+000
 5.4824121E+000, 2.0000851E+001, 2.0001711E+001, 2.0003029E+001, 2.0004699E+001, 2.0006507E+001, 2.0008496E+001, 0.0000000E+000, 0.0000000E+000
 5.4924623E+000, 2.0000884E+001, 2.0001785E+001, 2.0003181E+001, 2.0004942E+001, 2.0006844E+001, 2.0008920E+001, 0.0000000E+000, 0.0000000E+000
 5.5025126E+000, 2.0000917E+001, 2.0001861E+001, 2.0003341E+001, 2.0005196E+001, 2.0007201E+001, 2.0009366E+001, 0.0000000E+000, 0.0000000E+000
 5.5125628E+000, 2.0000951E+001, 2.0001940E+001, 2.0003508E+001, 2.0005463E+001, 2.0007573E+001, 2.0009834E+001, 0.0000000E+000, 0.0000000E+000
 5.5226131E+000, 2.0000986E+001, 2.0002021E+001, 2.0003682E+001, 2.0005743E+001, 2.0007965E+001, 2.0010337E+001, 0.0000000E+000, 0.0000000E+000
 5.5326633E+000, 2.0001021E+001, 2.0002104E+001, 2.0003861E+001, 2.0006039E+001, 2.0008372E+001, 2.0010871E+001, 0.0000000E+000, 0.0000000E+000
 5.5427136E+000, 2.0001057E+001, 2.0002189E+001, 2.0004045E+001, 2.0006352E+001, 2.0008804E+001, 2.0011436E+001, 0.0000000E+000, 0.0000000E+000
 5.5527638E+000, 2.0001094E+001, 2.0002277E+001, 2.0004237E+001, 2.0006680E+001, 2.0009251E+001, 2.0012030E+001, 0.0000000E+000, 0.0000000E+000
 5.5628141E+000, 2.0001132E+001, 2.0002366E+001, 2.0004436E+001, 2.0007024E+001, 2.0009725E+001, 2.0012662E+001, 0.0000000E+000, 0.0000000E+000
 5.5728643E+000, 2.0001171E+001, 2.0002457E+001, 2.0004644E+001, 2.0007381E+001, 2.0010220E+001, 2.0013317E+001, 0.0000000E+000, 0.0000000E+000
 5.5829146E+000, 2.0001210E+001, 2.0002550E+001, 2.0004859E+001, 2.0007753E+001, 2.0010741E+001, 2.0014010E+001, 0.0000000E+000, 0.0000000E+000
 5.5929648E+000, 2.0001251E+001, 2.0002645E+001, 2.0005085E+001, 2.0008140E+001, 2.0011283E+001, 2.0014735E+001, 0.0000000E+000, 0.0000000E+000
 5.6030151E+000, 2.0001293E+001, 2.0002744E+001, 2.0005318E+001, 2.0008543E+001, 2.0011860E+001, 2.0015501E+001, 0.0000000E+000, 0.0000000E+000
 5.6130653E+000, 2.0001337E+001, 2.0002846E+001, 2.0005563E+001, 2.0008962E+001, 2.0012453E+001, 2.0016320E+001, 0.0000000E+000, 0.0000000E+000
 5.6231156E+000, 2.0001381E+001, 2.0002950E+001, 2.0005817E+001, 2.0009398E+001, 2.0013090E+001, 2.0017145E+001, 0.0000000E+000, 0.0000000E+000
 5.6331658E+000, 2.0001428E+001, 2.0003059E+001, 2.0006081E+001, 2.0009849E+001, 2.0013750E+001, 2.0018032E+001, 0.0000000E+000, 0.0000000E+000
 5.6432161E+000, 2.0001477E+001, 2.0003171E+001, 2.0006354E+001, 2.0010323E+001, 2.0014447E+001, 2.0018968E+001, 0.0000000E+000, 0.0000000E+000
 5.6532663E+000, 2.0001527E+001, 2.0003289E+001, 2.0006640E+001, 2.0010817E+001, 2.0015177E+001, 2.0019983E+001, 0.0000000E+000, 0.0000000E+000
 5.6633166E+000, 2.0001580E+001, 2.0003412E+001, 2.0006941E+001, 2.0011335E+001, 2.0015961E+001, 2.0021058E+001, 0.0000000E+000, 0.0000000E+000
 5.6733668E+000, 2.0001637E+001, 2.0003543E+001, 2.0007259E+001, 2.0011879E+001, 2.0016768E+001, 2.0022228E+001, 0.0000000E+000, 0.0000000E+000
 5.6834171E+000, 2.0001696E+001, 2.0003680E+001, 2.0007598E+001, 2.0012456E+001, 2.0017639E+001, 2.0023448E+001, 0.0000000E+000, 0.0000000E+000
 5.6934673E+000, 2.0001760E+001, 2.0003828E+001, 2.0007958E+001, 2.0013059E+001, 2.0018549E+001, 2.0024766E+001, 0.0000000E+000, 0.0000000E+000
 5.7035176E+000, 2.0001828E+001, 2.0003984E+001, 2.0008342E+001, 2.0013693E+001, 2.0019539E+001, 2.0026206E+001, 0.0000000E+000, 0.0000000E+000
 5.7135678E+000, 2.0001903E+001, 2.0004150E+001, 2.0008747E+001, 2.0014357E+001, 2.0020577E+001, 2.0027740E+001, 0.0000000E+000, 0.0000000E+000
 5.7236181E+000, 2.0001983E+001, 2.0004327E+001, 2.0009174E+001, 2.0015065E+001, 2.0021699E+001, 2.0029385E+001, 0.0000000E+000, 0.0000000E+000
 5.7336683E+000, 2.0002073E+001, 2.0004519E+001, 2.0009621E+001, 2.0015813E+001, 2.0022894E+001, 2.0031207E+001, 0.0000000E+000, 0.0000000E+000
 5.7437186E+000, 2.0002170E+001, 2.0004725E+001, 2.0010091E+001, 2.0016613E+001, 2.0024232E+001, 2.0033272E+001, 0.0000000E+000, 0.0000000E+000
 5.7537688E+000, 2.0002280E+001, 2.0004952E+001, 2.0010593E+001, 2.0017465E+001, 2.0025623E+001, 2.0035609E+001, 0.0000000E+000, 0.0000000E+000
 5.7638191E+000, 2.0002403E+001, 2.0005196E+001, 2.0011133E+001, 2.0018388E+001, 2.0027166E+001, 2.0038369E+001, 0.0000000E+000, 0.0000000E+000
 5.7738693E+000, 2.0002544E+001, 2.0005467E+001, 2.0011716E+001, 2.0019373E+001, 2.0028800E+001, 2.0042005E+001, 0.0000000E+000, 0.0000000E+000
 5.7839196E+000, 2.0002704E+001, 2.0005763E+001, 2.0012350E+001, 2.0020449E+001, 2.0030586E+001, 2.0050258E+001, 0.0000000E+000, 0.0000000E+000
 5.7939698E+000, 2.0002888E+001, 2.0006092E+001, 2.0013037E+001, 2.0021595E+001, 2.0032531E+001, 2.0124888E+001, 0.0000000E+000, 0.0000000E+000
 5.8040201E+000, 2.0003096E+001, 2.0006456E+001, 2.0013782E+001, 2.0022845E+001, 2.0034692E+001, 2.0500016E+001, 0.0000000E+000, 0.0000000E+000
 5.8140704E+000, 2.0003338E+001, 2.0006860E+001, 2.0014583E+001, 2.0024187E+001, 2.0037022E+001, 2.1966079E+001, 0.0000000E+000, 0.0000000E+000
 5.8241206E+000, 2.0003613E+001, 2.0007308E+001, 2.0015464E+001, 2.0025672E+001, 2.0039833E+001, 2.5709287E+001, 0.0000000E+000, 0.0000000E+000
 5.8341709E+000, 2.0003929E+001, 2.0007805E+001, 2.0016404E+001, 2.0027290E+001, 2.0042838E+001, 3.0761417E+001, 0.0000000E+000, 0.0000000E+000
 5.8442211E+000, 2.0004294E+001, 2.0008362E+001, 2.0017443E+001, 2.0029100E+001, 2.0046487E+001, 3.8343466E+001, 0.0000000E+000, 0.0000000E+000
 5.8542714E+000, 2.0004716E+001, 2.0008974E+001, 2.0018543E+001, 2.0031096E+001, 2.0053261E+001, 4.7112797E+001, 0.0000000E+000, 0.0000000E+000
 5.8643216E+000, 2.0005211E+001, 2.0009669E+001, 2.0019788E+001, 2.0033325E+001, 2.0064014E+001, 5.4652853E+001, 0.0000000E+000, 0.0000000E+000
 5.8743719E+000, 2.0006364E+001, 2.0010432E+001, 2.0021119E+001, 2.0035788E+001, 2.0108070E+001, 6.2473059E+001, 0.0000000E+000, 0.0000000E+000
 5.8844221E+000, 2.0011992E+001, 2.0011286E+001, 2.0022628E+001, 2.0038677E+001, 2.0320028E+001, 6.8057566E+001, 0.0000000E+000, 0.0000000E+000
 5.8944724E+000, 2.0024666E+001, 2.0012227E+001, 2.0024261E+001, 2.0042001E+001, 2.0913721E+001, 7.4353353E+001, 0.0000000E+000, 0.0000000E+000
 5.9045226E+000, 2.0065310E+001, 2.0013272E+001, 2.0026105E+001, 2.0045791E+001, 2.3005893E+001, 8.2710355E+001, 0.0000000E+000, 0.0000000E+000
 5.9145729E+000, 2.0138386E+001, 2.0014426E+001, 2.0028146E+001, 2.0051649E+001, 2.6884161E+001, 9.2702327E+001, 0.0000000E+000, 0.0000000E+000
 5.9246231E+000, 2.0257007E+001, 2.0015727E+001, 2.0030435E+001, 2.0067641E+001, 3.3988323E+001, 1.0225727E+002, 0.0000000E+000, 0.0000000E+000
 5.9346734E+000, 2.0553492E+001, 2.0017167E+001, 2.0032959E+001, 2.0122561E+001, 4.2520424E+001, 1.1115882E+002, 0.0000000E+000, 0.0000000E+000
 5.9447236E+000, 2.1199414E+001, 2.0018775E+001, 2.0035776E+001, 2.0462614E+001, 5.4085639E+001, 1.1898020E+002, 0.0000000E+000, 0.0000000E+000
 5.9547739E+000, 2.2178343E+001, 2.0020541E+001, 2.0039054E+001, 2.1492660E+001, 6.7656831E+001, 1.2434589E+002, 0.0000000E+000, 0.0000000E+000
 5.9648241E+000, 2.3788490E+001, 2.0022544E+001, 2.0042907E+001, 2.4719769E+001, 7.8064958E+001, 1.2942516E+002, 0.0000000E+000, 0.0000000E+000
 5.9748744E+000, 2.5508921E+001, 2.0024848E+001, 2.0047688E+001, 2.9948537E+001, 8.7966582E+001, 1.3646663E+002, 0.0000000E+000, 0.0000000E+000
 5.9849246E+000, 2.7413102E+001, 2.0027508E+001, 2.0063577E+001, 3.5893569E+001, 9.6470863E+001, 1.4278574E+002, 0.0000000E+000, 0.0000000E+000
 5.9949749E+000, 2.9858931E+001, 2.0030677E+001, 2.0151122E+001, 4.4260769E+001, 1.0515198E+002, 1.4691510E+002, 0.0000000E+000, 0.0000000E+000
 6.0050251E+000, 3.2957699E+001, 2.0034481E+001, 2.0332058E+001, 5.4957308E+001, 1.1233829E+002, 1.5006440E+002, 0.0000000E+000, 0.0000000E+000
 6.0150754E+000, 3.6827391E+001, 2.0040029E+001, 2.0830067E+001, 6.5793914E+001, 1.1914306E+002, 1.5436630E+002, 0.0000000E+000, 0.0000000E+000
 6.0251256E+000, 4.0188155E+001, 2.0058278E+001, 2.2294810E+001, 7.6864451E+001, 1.2605949E+002, 1.5863460E+002, 0.0000000E+000, 0.0000000E+000
 6.0351759E+000, 4.3967229E+001, 2.0160505E+001, 2.5342114E+001, 8.8215637E+001, 1.3302406E+002, 1.6217789E+002, 0.0000000E+000, 0.0000000E+000
 6.0452261E+000, 4.7227453E+001, 2.0591653E+001, 3.0873548E+001, 9.8393986E+001, 1.3739068E+002, 1.6527291E+002, 0.0000000E+000, 0.0000000E+000
 6.0552764E+000, 4.9896996E+001, 2.1895700E+001, 4.0531314E+001, 1.0890322E+002, 1.4146796E+002, 1.6823144E+002, 0.0000000E+000, 0.0000000E+000
 6.0653266E+000, 5.3286725E+001, 2.3719067E+001, 5.2807165E+001, 1.1877998E+002, 1.4523242E+002, 1.7109425E+002, 0.0000000E+000, 0.0000000E+000
 6.0753769E+000, 5.6356120E+001, 2.7036965E+001, 6.3913874E+001, 1.2719511E+002, 1.4927329E+002, 1.7365412E+002, 0.0000000E+000, 0.0000000E+000
 6.0854271E+000, 5.8863531E+001, 3.0930284E+001, 7.7972931E+001, 1.3241710E+002, 1.5331889E+002, 1.7621410E+002, 0.0000000E+000, 0.0000000E+000
 6.0954774E+000, 6.0969977E+001, 3.5896878E+001, 8.9781404E+001, 1.3785752E+002, 1.5696968E+002, 1.7869076E+002, 0.0000000E+000, 0.0000000E+000
 6.1055276E+000, 6.2813261E+001, 4.2359421E+001, 1.0187989E+002, 1.4337243E+002, 1.5998002E+002, 1.8109435E+002, 0.0000000E+000, 0.0000000E+000
 6.1155779E+000, 6.4307020E+001, 4.8890405E+001, 1.1194054E+002, 1.4788813E+002, 1.6265866E+002, 1.8341614E+002, 0.0000000E+000, 0.0000000E+000
 6.1256281E+000, 6.5795251E+001, 5.6549346E+001, 1.2097620E+002, 1.5179532E+002, 1.6521307E+002, 1.8574956E+002, 0.0000000E+000, 0.0000000E+000
 6.1356784E+000, 6.7082107E+001, 6.4185227E+001, 1.2771131E+002, 1.5515212E+002, 1.6764422E+002, 1.8808846E+002, 0.0000000E+000, 0.0000000E+000
 6.1457286E+000, 6.8397437E+001, 7.1309830E+001, 1.3291622E+002, 1.5826609E+002, 1.7015947E+002, 1.9045596E+002, 0.0000000E+000, 0.0000000E+000
 6.1557789E+000, 6.9692382E+001, 7.7820581E+001, 1.3708914E+002, 1.6126203E+002, 1.7261663E+002, 1.9271809E+002, 0.0000000E+000, 0.0000000E+000
 6.1658291E+000, 7.0838808E+001, 8.4104838E+001, 1.4127633E+002, 1.6410441E+002, 1.7497204E+002, 1.9495332E+002, 0.0000000E+000, 0.0000000E+000
 6.1758794E+000, 7.1734101E+001, 8.7865810E+001, 1.4493061E+002, 1.6676678E+002, 1.7731109E+002, 1.9715606E+002, 0.0000000E+000, 0.0000000E+000
 6.1859296E+000, 7.2434275E+001, 9.0600928E+001, 1.4822597E+002, 1.6948923E+002, 1.7965541E+002, 1.9934932E+002, 0.0000000E+000, 0.0000000E+000
 6.1959799E+000, 7.3118304E+001, 9.3415974E+001, 1.5094262E+002, 1.7220894E+002, 1.8191885E+002, 2.0157312E+002, 0.0000000E+000, 0.0000000E+000
 6.2060302E+000, 7.3855098E+001, 9.6296483E+001, 1.5385030E+002, 1.7486692E+002, 1.8412665E+002, 2.0380047E+002, 0.0000000E+000, 0.0000000E+000
 6.2160804E+000, 7.4642898E+001, 9.8832249E+001, 1.5676998E+002, 1.7736286E+002, 1.8641837E+002, 2.0602830E+002, 0.0000000E+000, 0.0000000E+000
 6.2261307E+000, 7.5361113E+001, 1.0105188E+002, 1.5947471E+002, 1.7982144E+002, 1.8870756E+002, 2.0823013E+002, 0.0000000E+000, 0.0000000E+000
 6.2361809E+000, 7.5991390E+001, 1.0296735E+002, 1.6195891E+002, 1.8233600E+002, 1.9103035E+002, 2.1042799E+002, 0.0000000E+000, 0.0000000E+000
 6.2462312E+000, 7.6659347E+001, 1.0449397E+002, 1.6453107E+002, 1.8482968E+002, 1.9337861E+002, 2.1255859E+002, 0.0000000E+000, 0.0000000E+000
 6.2562814E+000, 7.7373221E+001, 1.0564336E+002, 1.6713609E+002, 1.8731252E+002, 1.9573481E+002, 2.1461698E+002, 0.0000000E+000, 0.0000000E+000
 6.2663317E+000, 7.8144712E+001, 1.0668552E+002, 1.6969255E+002, 1.8978848E+002, 1.9800946E+002, 2.1665198E+002, 0.0000000E+000, 0.0000000E+000
 6.2763819E+000, 7.8973148E+001, 1.0802565E+002, 1.7206937E+002, 1.9224707E+002, 2.0026241E+002, 2.1868320E+002, 0.0000000E+000, 0.0000000E+000
 6.2864322E+000, 7.9765757E+001, 1.0932607E+002, 1.7421377E+002, 1.9454613E+002, 2.0244713E+002, 2.2076090E+002, 0.0000000E+000, 0.0000000E+000
 6.2964824E+000, 8.0577399E+001, 1.1072843E+002, 1.7632463E+002, 1.9673065E+002, 2.0459846E+002, 2.2290076E+002, 0.0000000E+000, 0.0000000E+000
 6.3065327E+000, 8.1445688E+001, 1.1220594E+002, 1.7840939E+002, 1.9890840E+002, 2.0674364E+002, 2.2505045E+002, 0.0000000E+000, 0.0000000E+000
 6.3165829E+000, 8.2352002E+001, 1.1387186E+002, 1.8059415E+002, 2.0108922E+002, 2.0885632E+002, 2.2720656E+002, 0.0000000E+000, 0.0000000E+000
 6.3266332E+000, 8.3269281E+001, 1.1539262E+002, 1.8273646E+002, 2.0339609E+002, 2.1095495E+002, 2.2945314E+002, 0.0000000E+000, 0.0000000E+000
 6.3366834E+000, 8.4197006E+001, 1.1696427E+002, 1.8482174E+002, 2.0582763E+002, 2.1299408E+002, 2.3181349E+002, 0.0000000E+000, 0.0000000E+000
 6.3467337E+000, 8.5068485E+001, 1.1861705E+002, 1.8715925E+002, 2.0846675E+002, 2.1495520E+002, 2.3441137E+002, 0.0000000E+000, 0.0000000E+000
 6.3567839E+000, 8.5913538E+001, 1.2044707E+002, 1.8979193E+002, 2.1119242E+002, 2.1686299E+002, 2.3703397E+002, 0.0000000E+000, 0.0000000E+000
 6.3668342E+000, 8.6764754E+001, 1.2256360E+002, 1.9254267E+002, 2.1390177E+002, 2.1878298E+002, 2.3959246E+002, 0.0000000E+000, 0.0000000E+000
 6.3768844E+000, 8.7612955E+001, 1.2495643E+002, 1.9554295E+002, 2.1658144E+002, 2.2070399E+002, 2.4185963E+002, 0.0000000E+000, 0.0000000E+000
 6.3869347E+000, 8.8825910E+001, 1.2721811E+002, 1.9866393E+002, 2.1924340E+002, 2.2259388E+002, 2.4403012E+002, 0.0000000E+000, 0.0000000E+000
 6.3969849E+000, 9.0140190E+001, 1.2910337E+002, 2.0178031E+002, 2.2188314E+002, 2.2448403E+002, 2.4616669E+002, 0.0000000E+000, 0.0000000E+000
 6.4070352E+000, 9.1453709E+001, 1.3071175E+002, 2.0500160E+002, 2.2429399E+002, 2.2636518E+002, 2.4847401E+002, 0.0000000E+000, 0.0000000E+000
 6.4170854E+000, 9.2684695E+001, 1.3201756E+002, 2.0818008E+002, 2.2622480E+002, 2.2812732E+002, 2.5085846E+002, 0.0000000E+000, 0.0000000E+000
 6.4271357E+000, 9.3974138E+001, 1.3402883E+002, 2.1128989E+002, 2.2775697E+002, 2.2934482E+002, 2.5285094E+002, 0.0000000E+000, 0.0000000E+000
 6.4371859E+000, 9.5017435E+001, 1.3640171E+002, 2.1433158E+002, 2.2917274E+002, 2.3058324E+002, 2.5446200E+002, 0.0000000E+000, 0.0000000E+000
 6.4472362E+000, 9.5947992E+001, 1.3849429E+002, 2.1682419E+002, 2.3083169E+002, 2.3226779E+002, 2.5586742E+002, 0.0000000E+000, 0.0000000E+000
 6.4572864E+000, 9.7206393E+001, 1.4134991E+002, 2.1936468E+002, 2.3370853E+002, 2.3356999E+002, 2.5774790E+002, 0.0000000E+000, 0.0000000E+000
 6.4673367E+000, 9.8231390E+001, 1.4413287E+002, 2.2239554E+002, 2.3749568E+002, 2.3494401E+002, 2.6063088E+002, 0.0000000E+000, 0.0000000E+000
 6.4773869E+000, 9.8833280E+001, 1.4649137E+002, 2.2458279E+002, 2.4106802E+002, 2.3713198E+002, 2.6451633E+002, 0.0000000E+000, 0.0000000E+000
 6.4874372E+000, 9.9302967E+001, 1.4979730E+002, 2.2690368E+002, 2.4442610E+002, 2.3977794E+002, 2.6774674E+002, 0.0000000E+000, 0.0000000E+000
 6.4974874E+000, 1.0011562E+002, 1.5236869E+002, 2.2908033E+002, 2.4577793E+002, 2.4375930E+002, 2.7281714E+002, 0.0000000E+000, 0.0000000E+000
 6.5075377E+000, 1.0072738E+002, 1.5360604E+002, 2.3310441E+002, 2.4635682E+002, 2.4853625E+002, 2.7895567E+002, 0.0000000E+000, 0.0000000E+000
 6.5175879E+000, 1.0049162E+002, 1.5419424E+002, 2.3783086E+002, 2.4912641E+002, 2.5333940E+002, 2.8603896E+002, 0.0000000E+000, 0.0000000E+000
 6.5276382E+000, 9.9901982E+001, 1.5577798E+002, 2.4238067E+002, 2.5132852E+002, 2.5691525E+002, 2.9201056E+002, 0.0000000E+000, 0.0000000E+000
 6.5376884E+000, 9.8756182E+001, 1.5649247E+002, 2.4723323E+002, 2.5368288E+002, 2.6182256E+002, 2.9766392E+002, 0.0000000E+000, 0.0000000E+000
