m,C,C,C,C,C,C,C,C
 5.2110553E+000, 2.0000249E+001, 2.0000728E+001, 2.0001335E+001, 2.0002011E+001, 2.0003211E+001, 2.0004303E+001, 2.0005572E+001, 2.0006971E+001
 5.2211055E+000, 2.0000266E+001, 2.0000779E+001, 2.0001434E+001, 2.0002165E+001, 2.0003463E+001, 2.0004639E+001, 2.0006005E+001, 2.0007522E+001
 5.2311558E+000, 2.0000285E+001, 2.0000833E+001, 2.0001540E+001, 2.0002327E+001, 2.0003736E+001, 2.0004997E+001, 2.0006471E+001, 2.0008112E+001
 5.2412060E+000, 2.0000304E+001, 2.0000891E+001, 2.0001653E+001, 2.0002500E+001, 2.0004027E+001, 2.0005380E+001, 2.0006975E+001, 2.0008752E+001
 5.2512563E+000, 2.0000326E+001, 2.0000953E+001, 2.0001774E+001, 2.0002684E+001, 2.0004342E+001, 2.0005789E+001, 2.0007517E+001, 2.0009437E+001
 5.2613065E+000, 2.0000348E+001, 2.0001018E+001, 2.0001904E+001, 2.0002883E+001, 2.0004675E+001, 2.0006229E+001, 2.0008097E+001, 2.0010181E+001
 5.2713568E+000, 2.0000371E+001, 2.0001088E+001, 2.0002041E+001, 2.0003098E+001, 2.0005035E+001, 2.0006699E+001, 2.0008718E+001, 2.0010968E+001
 5.2814070E+000, 2.0000395E+001, 2.0001162E+001, 2.0002188E+001, 2.0003331E+001, 2.0005418E+001, 2.0007204E+001, 2.0009384E+001, 2.0011811E+001
 5.2914573E+000, 2.0000421E+001, 2.0001241E+001, 2.0002344E+001, 2.0003579E+001, 2.0005833E+001, 2.0007745E+001, 2.0010099E+001, 2.0012695E+001
 5.3015075E+000, 2.0000448E+001, 2.0001324E+001, 2.0002509E+001, 2.0003845E+001, 2.0006275E+001, 2.0008326E+001, 2.0010866E+001, 2.0013641E+001
 5.3115578E+000, 2.0000477E+001, 2.0001411E+001, 2.0002684E+001, 2.0004126E+001, 2.0006748E+001, 2.0008947E+001, 2.0011685E+001, 2.0014648E+001
 5.3216080E+000, 2.0000508E+001, 2.0001504E+001, 2.0002871E+001, 2.0004426E+001, 2.0007249E+001, 2.0009612E+001, 2.0012572E+001, 2.0015743E+001
 5.3316583E+000, 2.0000541E+001, 2.0001603E+001, 2.0003071E+001, 2.0004743E+001, 2.0007783E+001, 2.0010329E+001, 2.0013524E+001, 2.0016923E+001
 5.3417085E+000, 2.0000574E+001, 2.0001707E+001, 2.0003283E+001, 2.0005084E+001, 2.0008340E+001, 2.0011102E+001, 2.0014543E+001, 2.0018208E+001
 5.3517588E+000, 2.0000609E+001, 2.0001817E+001, 2.0003509E+001, 2.0005449E+001, 2.0008928E+001, 2.0011937E+001, 2.0015622E+001, 2.0019577E+001
 5.3618090E+000, 2.0000646E+001, 2.0001933E+001, 2.0003749E+001, 2.0005842E+001, 2.0009544E+001, 2.0012823E+001, 2.0016777E+001, 2.0021083E+001
 5.3718593E+000, 2.0000685E+001, 2.0002056E+001, 2.0004003E+001, 2.0006262E+001, 2.0010205E+001, 2.0013766E+001, 2.0018004E+001, 2.0022673E+001
 5.3819095E+000, 2.0000727E+001, 2.0002186E+001, 2.0004272E+001, 2.0006718E+001, 2.0010903E+001, 2.0014771E+001, 2.0019324E+001, 2.0024420E+001
 5.3919598E+000, 2.0000772E+001, 2.0002323E+001, 2.0004555E+001, 2.0007203E+001, 2.0011655E+001, 2.0015833E+001, 2.0020718E+001, 2.0026250E+001
 5.4020101E+000, 2.0000818E+001, 2.0002467E+001, 2.0004854E+001, 2.0007720E+001, 2.0012449E+001, 2.0016958E+001, 2.0022226E+001, 2.0028272E+001
 5.4120603E+000, 2.0000867E+001, 2.0002618E+001, 2.0005164E+001, 2.0008266E+001, 2.0013308E+001, 2.0018159E+001, 2.0023808E+001, 2.0030450E+001
 5.4221106E+000, 2.0000918E+001, 2.0002775E+001, 2.0005492E+001, 2.0008838E+001, 2.0014209E+001, 2.0019444E+001, 2.0025511E+001, 2.0032818E+001
 5.4321608E+000, 2.0000970E+001, 2.0002939E+001, 2.0005838E+001, 2.0009437E+001, 2.0015169E+001, 2.0020823E+001, 2.0027296E+001, 2.0035319E+001
 5.4422111E+000, 2.0001026E+001, 2.0003108E+001, 2.0006205E+001, 2.0010065E+001, 2.0016171E+001, 2.0022310E+001, 2.0029186E+001, 2.0038052E+001
 5.4522613E+000, 2.0001084E+001, 2.0003284E+001, 2.0006595E+001, 2.0010724E+001, 2.0017231E+001, 2.0023904E+001, 2.0031174E+001, 2.0040900E+001
 5.4623116E+000, 2.0001144E+001, 2.0003464E+001, 2.0007008E+001, 2.0011415E+001, 2.0018328E+001, 2.0025632E+001, 2.0033312E+001, 2.0044077E+001
 5.4723618E+000, 2.0001208E+001, 2.0003654E+001, 2.0007440E+001, 2.0012138E+001, 2.0019496E+001, 2.0027498E+001, 2.0035559E+001, 2.0047387E+001
 5.4824121E+000, 2.0001274E+001, 2.0003854E+001, 2.0007892E+001, 2.0012895E+001, 2.0020716E+001, 2.0029512E+001, 2.0037991E+001, 2.0051199E+001
 5.4924623E+000, 2.0001344E+001, 2.0004069E+001, 2.0008363E+001, 2.0013690E+001, 2.0022015E+001, 2.0031645E+001, 2.0040550E+001, 2.0055131E+001
 5.5025126E+000, 2.0001417E+001, 2.0004295E+001, 2.0008865E+001, 2.0014517E+001, 2.0023384E+001, 2.0033947E+001, 2.0043338E+001, 2.0059567E+001
 5.5125628E+000, 2.0001492E+001, 2.0004533E+001, 2.0009399E+001, 2.0015393E+001, 2.0024855E+001, 2.0036396E+001, 2.0046314E+001, 2.0064266E+001
 5.5226131E+000, 2.0001572E+001, 2.0004783E+001, 2.0009967E+001, 2.0016311E+001, 2.0026410E+001, 2.0039041E+001, 2.0049564E+001, 2.0069733E+001
 5.5326633E+000, 2.0001656E+001, 2.0005045E+001, 2.0010568E+001, 2.0017294E+001, 2.0028099E+001, 2.0041867E+001, 2.0053029E+001, 2.0075450E+001
 5.5427136E+000, 2.0001746E+001, 2.0005321E+001, 2.0011210E+001, 2.0018348E+001, 2.0029884E+001, 2.0044946E+001, 2.0056774E+001, 2.0082395E+001
 5.5527638E+000, 2.0001840E+001, 2.0005611E+001, 2.0011892E+001, 2.0019450E+001, 2.0031802E+001, 2.0048207E+001, 2.0060789E+001, 2.0089738E+001
 5.5628141E+000, 2.0001941E+001, 2.0005914E+001, 2.0012618E+001, 2.0020605E+001, 2.0033802E+001, 2.0051732E+001, 2.0065117E+001, 2.0098912E+001
 5.5728643E+000, 2.0002047E+001, 2.0006230E+001, 2.0013382E+001, 2.0021820E+001, 2.0035940E+001, 2.0055387E+001, 2.0069886E+001, 2.0110807E+001
 5.5829146E+000, 2.0002160E+001, 2.0006561E+001, 2.0014187E+001, 2.0023094E+001, 2.0038196E+001, 2.0059298E+001, 2.0074941E+001, 2.0155406E+001
 5.5929648E+000, 2.0002280E+001, 2.0006909E+001, 2.0015007E+001, 2.0024449E+001, 2.0040635E+001, 2.0063428E+001, 2.0080488E+001, 2.0227901E+001
 5.6030151E+000, 2.0002406E+001, 2.0007283E+001, 2.0015869E+001, 2.0025921E+001, 2.0043200E+001, 2.0067835E+001, 2.0086724E+001, 2.0549446E+001
 5.6130653E+000, 2.0002538E+001, 2.0007680E+001, 2.0016787E+001, 2.0027468E+001, 2.0045979E+001, 2.0072456E+001, 2.0093307E+001, 2.1492931E+001
 5.6231156E+000, 2.0002674E+001, 2.0008109E+001, 2.0017772E+001, 2.0029145E+001, 2.0048913E+001, 2.0077429E+001, 2.0101876E+001, 2.4706688E+001
 5.6331658E+000, 2.0002821E+001, 2.0008573E+001, 2.0018818E+001, 2.0030916E+001, 2.0052056E+001, 2.0082701E+001, 2.0136870E+001, 3.0550531E+001
 5.6432161E+000, 2.0002982E+001, 2.0009080E+001, 2.0019932E+001, 2.0032811E+001, 2.0055373E+001, 2.0088476E+001, 2.0302373E+001, 3.5431455E+001
 5.6532663E+000, 2.0003160E+001, 2.0009631E+001, 2.0021124E+001, 2.0034815E+001, 2.0058979E+001, 2.0094666E+001, 2.0603753E+001, 4.1118024E+001
 5.6633166E+000, 2.0003360E+001, 2.0010242E+001, 2.0022408E+001, 2.0036956E+001, 2.0062761E+001, 2.0101550E+001, 2.1114116E+001, 4.6855265E+001
 5.6733668E+000, 2.0003583E+001, 2.0010909E+001, 2.0023810E+001, 2.0039244E+001, 2.0066996E+001, 2.0108839E+001, 2.2229107E+001, 5.2963469E+001
 5.6834171E+000, 2.0003835E+001, 2.0011656E+001, 2.0025353E+001, 2.0041703E+001, 2.0071566E+001, 2.0117476E+001, 2.3415632E+001, 5.9525929E+001
 5.6934673E+000, 2.0004119E+001, 2.0012482E+001, 2.0027040E+001, 2.0044369E+001, 2.0076603E+001, 2.0126366E+001, 2.5121848E+001, 6.4847346E+001
 5.7035176E+000, 2.0004442E+001, 2.0013410E+001, 2.0028889E+001, 2.0047257E+001, 2.0082029E+001, 2.0136945E+001, 2.7195824E+001, 6.9444097E+001
 5.7135678E+000, 2.0004809E+001, 2.0014439E+001, 2.0030884E+001, 2.0050372E+001, 2.0087874E+001, 2.0148112E+001, 3.0404438E+001, 7.3242477E+001
 5.7236181E+000, 2.0005226E+001, 2.0015597E+001, 2.0033055E+001, 2.0053891E+001, 2.0094094E+001, 2.0164460E+001, 3.3976653E+001, 7.6477901E+001
 5.7336683E+000, 2.0005705E+001, 2.0016883E+001, 2.0035415E+001, 2.0057801E+001, 2.0100903E+001, 2.0250349E+001, 3.9234808E+001, 7.9370497E+001
 5.7437186E+000, 2.0006248E+001, 2.0018347E+001, 2.0038018E+001, 2.0062097E+001, 2.0108212E+001, 2.0658795E+001, 4.4803174E+001, 8.2321505E+001
 5.7537688E+000, 2.0006875E+001, 2.0019998E+001, 2.0040878E+001, 2.0066845E+001, 2.0116357E+001, 2.1815291E+001, 4.9112231E+001, 8.4576951E+001
 5.7638191E+000, 2.0007591E+001, 2.0021903E+001, 2.0044108E+001, 2.0071999E+001, 2.0125273E+001, 2.3372370E+001, 5.1926905E+001, 8.6785788E+001
 5.7738693E+000, 2.0008407E+001, 2.0024073E+001, 2.0047672E+001, 2.0077679E+001, 2.0135393E+001, 2.6401047E+001, 5.5066507E+001, 8.9014650E+001
 5.7839196E+000, 2.0009328E+001, 2.0026547E+001, 2.0051660E+001, 2.0083962E+001, 2.0146451E+001, 2.9427277E+001, 5.8401706E+001, 9.1208321E+001
 5.7939698E+000, 2.0010368E+001, 2.0029340E+001, 2.0056094E+001, 2.0090739E+001, 2.0158818E+001, 3.3277031E+001, 6.1838447E+001, 9.3318921E+001
 5.8040201E+000, 2.0011543E+001, 2.0032516E+001, 2.0060969E+001, 2.0098217E+001, 2.0172009E+001, 3.6856291E+001, 6.5457803E+001, 9.5165189E+001
 5.8140704E+000, 2.0012868E+001, 2.0036102E+001, 2.0066301E+001, 2.0106493E+001, 2.0187939E+001, 4.0911342E+001, 6.8891735E+001, 9.6711041E+001
 5.8241206E+000, 2.0014371E+001, 2.0040142E+001, 2.0072179E+001, 2.0115664E+001, 2.0204986E+001, 4.5695801E+001, 7.2432768E+001, 9.8954244E+001
 5.8341709E+000, 2.0016061E+001, 2.0044667E+001, 2.0078605E+001, 2.0125681E+001, 2.0226302E+001, 5.0216905E+001, 7.6228845E+001, 1.0138027E+002
 5.8442211E+000, 2.0017946E+001, 2.0049745E+001, 2.0085717E+001, 2.0136847E+001, 2.0272807E+001, 5.4021799E+001, 8.0033825E+001, 1.0368379E+002
 5.8542714E+000, 2.0020029E+001, 2.0055419E+001, 2.0093537E+001, 2.0149017E+001, 2.0819858E+001, 5.8261617E+001, 8.3920209E+001, 1.0587081E+002
 5.8643216E+000, 2.0022327E+001, 2.0061665E+001, 2.0102093E+001, 2.0162421E+001, 2.1766609E+001, 6.2665174E+001, 8.7919554E+001, 1.0789085E+002
 5.8743719E+000, 2.0024823E+001, 2.0068577E+001, 2.0111408E+001, 2.0176971E+001, 2.2897265E+001, 6.5854462E+001, 9.1900960E+001, 1.0989549E+002
 5.8844221E+000, 2.0027537E+001, 2.0076217E+001, 2.0121604E+001, 2.0193233E+001, 2.5034983E+001, 6.9010480E+001, 9.5614296E+001, 1.1190375E+002
 5.8944724E+000, 2.0030426E+001, 2.0084585E+001, 2.0132602E+001, 2.0210787E+001, 2.7125673E+001, 7.2903283E+001, 9.8901293E+001, 1.1380448E+002
 5.9045226E+000, 2.0033547E+001, 2.0093969E+001, 2.0144745E+001, 2.0230440E+001, 2.8969573E+001, 7.7354209E+001, 1.0205877E+002, 1.1547979E+002
 5.9145729E+000, 2.0036883E+001, 2.0104226E+001, 2.0157655E+001, 2.0251646E+001, 3.1064854E+001, 8.1338155E+001, 1.0513668E+002, 1.1722237E+002
 5.9246231E+000, 2.0040483E+001, 2.0115975E+001, 2.0171883E+001, 2.0275492E+001, 3.2909429E+001, 8.4037818E+001, 1.0795431E+002, 1.1864230E+002
 5.9346734E+000, 2.0044378E+001, 2.0128921E+001, 2.0187181E+001, 2.0300750E+001, 3.4244090E+001, 8.6258092E+001, 1.1021486E+002, 1.1968275E+002
 5.9447236E+000, 2.0048640E+001, 2.0143928E+001, 2.0204029E+001, 2.0329857E+001, 3.5262713E+001, 8.8079884E+001, 1.1231366E+002, 1.2079896E+002
 5.9547739E+000, 2.0053320E+001, 2.0161867E+001, 2.0222544E+001, 2.0362326E+001, 3.6481981E+001, 9.0304613E+001, 1.1413360E+002, 1.2137282E+002
 5.9648241E+000, 2.0058500E+001, 2.0187797E+001, 2.0242909E+001, 2.0397658E+001, 3.7500714E+001, 9.2004217E+001, 1.1595835E+002, 1.2197078E+002
 5.9748744E+000, 2.0064213E+001, 2.0310770E+001, 2.0265287E+001, 2.0435480E+001, 3.8227380E+001, 9.3673054E+001, 1.1737866E+002, 1.2306305E+002
 5.9849246E+000, 2.0070609E+001, 2.0714857E+001, 2.0290275E+001, 2.0478667E+001, 3.8905872E+001, 9.5170544E+001, 1.1824559E+002, 1.2355995E+002
 5.9949749E+000, 2.0077818E+001, 2.1412917E+001, 2.0317660E+001, 2.0526111E+001, 3.9706042E+001, 9.5848858E+001, 1.1844799E+002, 1.2387359E+002
 6.0050251E+000, 2.0086306E+001, 2.2229326E+001, 2.0349030E+001, 2.0581852E+001, 4.0906533E+001, 9.5680210E+001, 1.1842828E+002, 1.2297581E+002
 6.0150754E+000, 2.0096091E+001, 2.3419606E+001, 2.0383699E+001, 2.0640066E+001, 4.3379647E+001, 9.6140095E+001, 1.1943534E+002, 1.2225090E+002
 6.0251256E+000, 2.0107828E+001, 2.5570863E+001, 2.0423361E+001, 2.0711280E+001, 4.6772335E+001, 9.7480637E+001, 1.2044377E+002, 1.2363254E+002
 6.0351759E+000, 2.0121873E+001, 2.7752889E+001, 2.0467416E+001, 2.0789288E+001, 5.0572867E+001, 9.9973694E+001, 1.2114499E+002, 1.2556202E+002
 6.0452261E+000, 2.0138933E+001, 2.9681675E+001, 2.0517344E+001, 2.0884662E+001, 5.4827151E+001, 1.0138443E+002, 1.2223408E+002, 1.2671858E+002
 6.0552764E+000, 2.0158706E+001, 3.1590781E+001, 2.0571456E+001, 2.0986379E+001, 6.0792252E+001, 1.0271603E+002, 1.2309976E+002, 1.2804279E+002
 6.0653266E+000, 2.0183866E+001, 3.4221846E+001, 2.0631058E+001, 2.1129812E+001, 6.5825100E+001, 1.0375082E+002, 1.2615812E+002, 1.2911415E+002
 6.0753769E+000, 2.0216201E+001, 3.7378248E+001, 2.0694865E+001, 2.1309254E+001, 7.0055944E+001, 1.0445745E+002, 1.2840239E+002, 1.3000535E+002
 6.0854271E+000, 2.0266172E+001, 3.9947955E+001, 2.0765141E+001, 2.1924999E+001, 7.3750180E+001, 1.0554507E+002, 1.3034217E+002, 1.3207874E+002
 6.0954774E+000, 2.0408735E+001, 4.2170489E+001, 2.0840787E+001, 2.3164783E+001, 7.7189657E+001, 1.0648124E+002, 1.3201900E+002, 1.3410914E+002
 6.1055276E+000, 2.0750783E+001, 4.4252474E+001, 2.0922661E+001, 2.4880461E+001, 8.0079862E+001, 1.0753132E+002, 1.3364017E+002, 1.3582706E+002
 6.1155779E+000, 2.1212922E+001, 4.6398196E+001, 2.1008205E+001, 2.8333291E+001, 8.3065869E+001, 1.0843406E+002, 1.3531935E+002, 1.3831885E+002
 6.1256281E+000, 2.1808897E+001, 4.8459279E+001, 2.1104288E+001, 3.2517713E+001, 8.5546823E+001, 1.0982712E+002, 1.3703307E+002, 1.4126370E+002
 6.1356784E+000, 2.2542652E+001, 5.0837588E+001, 2.1212949E+001, 3.8557797E+001, 8.8160849E+001, 1.1081999E+002, 1.3866267E+002, 1.4377706E+002
 6.1457286E+000, 2.3390768E+001, 5.3595581E+001, 2.1329005E+001, 4.5720085E+001, 9.0522420E+001, 1.1132067E+002, 1.3985150E+002, 1.4600650E+002
 6.1557789E+000, 2.4338451E+001, 5.6259981E+001, 2.1461100E+001, 5.2473721E+001, 9.2092014E+001, 1.1186932E+002, 1.4100634E+002, 1.4848476E+002
 6.1658291E+000, 2.5822112E+001, 5.8759541E+001, 2.1609648E+001, 5.8536038E+001, 9.3579041E+001, 1.1250516E+002, 1.4248858E+002, 1.5099457E+002
 6.1758794E+000, 2.7979832E+001, 6.1589237E+001, 2.1768245E+001, 6.4066079E+001, 9.4852060E+001, 1.1359767E+002, 1.4407529E+002, 1.5339534E+002
 6.1859296E+000, 3.0589235E+001, 6.4192828E+001, 2.1950716E+001, 6.9207077E+001, 9.6012617E+001, 1.1458648E+002, 1.4583034E+002, 1.5587392E+002
 6.1959799E+000, 3.3040218E+001, 6.7248475E+001, 2.2151330E+001, 7.6496865E+001, 9.7495070E+001, 1.1586359E+002, 1.4747036E+002, 1.5818898E+002
 6.2060302E+000, 3.5330585E+001, 7.0033283E+001, 2.2389728E+001, 8.2283327E+001, 9.9332911E+001, 1.1692996E+002, 1.4958025E+002, 1.6010128E+002
 6.2160804E+000, 3.7530231E+001, 7.2165297E+001, 2.2707089E+001, 8.6708625E+001, 1.0105220E+002, 1.1795097E+002, 1.5220180E+002, 1.6197927E+002
 6.2261307E+000, 3.9784173E+001, 7.4419891E+001, 2.3262751E+001, 8.9969041E+001, 1.0264387E+002, 1.1941841E+002, 1.5471148E+002, 1.6378576E+002
 6.2361809E+000, 4.1900847E+001, 7.6466707E+001, 2.3994442E+001, 9.2585424E+001, 1.0471366E+002, 1.2095881E+002, 1.5715250E+002, 1.6587436E+002
 6.2462312E+000, 4.3643478E+001, 7.8141977E+001, 2.4815760E+001, 9.5073374E+001, 1.0659793E+002, 1.2246244E+002, 1.5951960E+002, 1.6816953E+002
 6.2562814E+000, 4.4894490E+001, 7.9519710E+001, 2.5734875E+001, 9.7438202E+001, 1.0765701E+002, 1.2408088E+002, 1.6165437E+002, 1.7043676E+002
 6.2663317E+000, 4.6440156E+001, 8.1119440E+001, 2.6889392E+001, 9.9199244E+001, 1.0806061E+002, 1.2586387E+002, 1.6365723E+002, 1.7236847E+002
 6.2763819E+000, 4.7887032E+001, 8.2721754E+001, 2.8194491E+001, 1.0040957E+002, 1.0864939E+002, 1.2751879E+002, 1.6554310E+002, 1.7467266E+002
 6.2864322E+000, 4.9010907E+001, 8.4114737E+001, 3.0161219E+001, 1.0159121E+002, 1.0974110E+002, 1.2921221E+002, 1.6742993E+002, 1.7739565E+002
 6.2964824E+000, 5.0144681E+001, 8.5291678E+001, 3.3906331E+001, 1.0243735E+002, 1.1123975E+002, 1.3127343E+002, 1.6972343E+002, 1.8076644E+002
 6.3065327E+000, 5.1182625E+001, 8.6496134E+001, 3.9101390E+001, 1.0322150E+002, 1.1258256E+002, 1.3372272E+002, 1.7278824E+002, 1.8464592E+002
 6.3165829E+000, 5.2160781E+001, 8.7550936E+001, 4.3179954E+001, 1.0430699E+002, 1.1324087E+002, 1.3651246E+002, 1.7616083E+002, 1.8950563E+002
 6.3266332E+000, 5.3233019E+001, 8.8494038E+001, 4.7175230E+001, 1.0546690E+002, 1.1407806E+002, 1.3954659E+002, 1.8024873E+002, 1.9470239E+002
 6.3366834E+000, 5.4511265E+001, 8.9431067E+001, 5.1328651E+001, 1.0628341E+002, 1.1528383E+002, 1.4306011E+002, 1.8483390E+002, 1.9992973E+002
 6.3467337E+000, 5.5638872E+001, 9.0356151E+001, 5.4707954E+001, 1.0828978E+002, 1.1675241E+002, 1.4645971E+002, 1.8912328E+002, 2.0486199E+002
 6.3567839E+000, 5.6566133E+001, 9.1951848E+001, 5.8335448E+001, 1.1028271E+002, 1.1844191E+002, 1.4951836E+002, 1.9357810E+002, 2.0963099E+002
 6.3668342E+000, 5.7571681E+001, 9.3932101E+001, 6.1373812E+001, 1.1222048E+002, 1.2050462E+002, 1.5329717E+002, 1.9810427E+002, 2.1380183E+002
 6.3768844E+000, 5.8629287E+001, 9.6003262E+001, 6.4760572E+001, 1.1447005E+002, 1.2284492E+002, 1.5815803E+002, 2.0244217E+002, 2.1722948E+002
 6.3869347E+000, 6.0197372E+001, 9.8423100E+001, 6.8258444E+001, 1.1714229E+002, 1.2530977E+002, 1.6289136E+002, 2.0656423E+002, 2.2015014E+002
 6.3969849E+000, 6.1868755E+001, 1.0092732E+002, 7.2217809E+001, 1.1920912E+002, 1.2844456E+002, 1.6653643E+002, 2.1011045E+002, 2.2290123E+002
 6.4070352E+000, 6.3323821E+001, 1.0306011E+002, 7.5759934E+001, 1.2125209E+002, 1.3188084E+002, 1.6949683E+002, 2.1328664E+002, 2.2627592E+002
 6.4170854E+000, 6.4725156E+001, 1.0495774E+002, 7.8428133E+001, 1.2350371E+002, 1.3448745E+002, 1.7320104E+002, 2.1623223E+002, 2.2998714E+002
 6.4271357E+000, 6.6259235E+001, 1.0674312E+002, 7.9887933E+001, 1.2589227E+002, 1.3680933E+002, 1.7719792E+002, 2.1843713E+002, 2.3378397E+002
 6.4371859E+000, 6.7554539E+001, 1.0884291E+002, 7.8830132E+001, 1.2803972E+002, 1.3914447E+002, 1.8010398E+002, 2.2146868E+002, 2.3747397E+002
 6.4472362E+000, 6.9455616E+001, 1.1129258E+002, 7.8964313E+001, 1.2964459E+002, 1.4146283E+002, 1.8384826E+002, 2.2448408E+002, 2.4110756E+002
 6.4572864E+000, 7.0378722E+001, 1.1358516E+002, 8.0708151E+001, 1.3137496E+002, 1.4402323E+002, 1.8644283E+002, 2.2755738E+002, 2.4447655E+002
 6.4673367E+000, 7.1633132E+001, 1.1547965E+002, 8.1449071E+001, 1.3274337E+002, 1.4609992E+002, 1.8733621E+002, 2.3174762E+002, 2.4726947E+002
 6.4773869E+000, 7.3424955E+001, 1.1722744E+002, 8.2057836E+001, 1.3470559E+002, 1.4765133E+002, 1.8792775E+002, 2.3797750E+002, 2.4941166E+002
 6.4874372E+000, 7.5398976E+001, 1.1837252E+002, 8.0810412E+001, 1.3634710E+002, 1.4806107E+002, 1.9092019E+002, 2.4064072E+002, 2.5144251E+002
 6.4974874E+000, 7.6675678E+001, 1.2047871E+002, 7.9433627E+001, 1.3766405E+002, 1.4794740E+002, 1.9254834E+002, 2.3994399E+002, 2.5296000E+002
 6.5075377E+000, 7.8177535E+001, 1.2335008E+002, 7.8170041E+001, 1.3418084E+002, 1.4383759E+002, 1.8891681E+002, 2.3505490E+002, 2.4504441E+002
 6.5175879E+000, 7.8628402E+001, 1.2491329E+002, 7.7481667E+001, 1.2929775E+002, 1.3686412E+002, 1.8043271E+002, 2.2838335E+002, 2.3754154E+002
 6.5276382E+000, 7.9348084E+001, 1.2611479E+002, 7.6968390E+001, 1.2519540E+002, 1.3057844E+002, 1.7243329E+002, 2.2334644E+002, 2.3367464E+002
 6.5376884E+000, 7.9998140E+001, 1.2676328E+002, 7.6633143E+001, 1.2198256E+002, 1.2495602E+002, 1.6607399E+002, 2.2053343E+002, 2.3124438E+002
