m,C,C,C,C,C,C,C,C
 5.3517588E+000, 2.0001454E+001, 2.0004241E+001, 2.0010078E+001, 2.0019148E+001, 2.0030539E+001, 2.0045128E+001, 2.0064724E+001, 2.0077732E+001
 5.3618090E+000, 2.0001488E+001, 2.0004343E+001, 2.0010353E+001, 2.0019709E+001, 2.0031451E+001, 2.0046518E+001, 2.0066774E+001, 2.0080217E+001
 5.3718593E+000, 2.0001523E+001, 2.0004451E+001, 2.0010641E+001, 2.0020291E+001, 2.0032400E+001, 2.0047962E+001, 2.0068946E+001, 2.0082829E+001
 5.3819095E+000, 2.0001560E+001, 2.0004562E+001, 2.0010939E+001, 2.0020901E+001, 2.0033388E+001, 2.0049468E+001, 2.0071184E+001, 2.0085532E+001
 5.3919598E+000, 2.0001598E+001, 2.0004678E+001, 2.0011252E+001, 2.0021535E+001, 2.0034419E+001, 2.0051034E+001, 2.0073559E+001, 2.0088383E+001
 5.4020101E+000, 2.0001638E+001, 2.0004798E+001, 2.0011577E+001, 2.0022203E+001, 2.0035497E+001, 2.0052675E+001, 2.0076012E+001, 2.0091357E+001
 5.4120603E+000, 2.0001680E+001, 2.0004925E+001, 2.0011920E+001, 2.0022899E+001, 2.0036625E+001, 2.0054385E+001, 2.0078615E+001, 2.0094477E+001
 5.4221106E+000, 2.0001724E+001, 2.0005056E+001, 2.0012277E+001, 2.0023634E+001, 2.0037810E+001, 2.0056182E+001, 2.0081305E+001, 2.0097775E+001
 5.4321608E+000, 2.0001770E+001, 2.0005195E+001, 2.0012655E+001, 2.0024404E+001, 2.0039053E+001, 2.0058058E+001, 2.0084155E+001, 2.0101214E+001
 5.4422111E+000, 2.0001818E+001, 2.0005340E+001, 2.0013050E+001, 2.0025218E+001, 2.0040364E+001, 2.0060039E+001, 2.0087107E+001, 2.0104879E+001
 5.4522613E+000, 2.0001869E+001, 2.0005493E+001, 2.0013469E+001, 2.0026074E+001, 2.0041747E+001, 2.0062112E+001, 2.0090235E+001, 2.0108705E+001
 5.4623116E+000, 2.0001922E+001, 2.0005653E+001, 2.0013908E+001, 2.0026981E+001, 2.0043213E+001, 2.0064308E+001, 2.0093490E+001, 2.0112781E+001
 5.4723618E+000, 2.0001978E+001, 2.0005823E+001, 2.0014377E+001, 2.0027939E+001, 2.0044767E+001, 2.0066614E+001, 2.0096948E+001, 2.0117072E+001
 5.4824121E+000, 2.0002038E+001, 2.0006002E+001, 2.0014868E+001, 2.0028955E+001, 2.0046424E+001, 2.0069069E+001, 2.0100567E+001, 2.0121605E+001
 5.4924623E+000, 2.0002100E+001, 2.0006192E+001, 2.0015394E+001, 2.0030031E+001, 2.0048175E+001, 2.0071641E+001, 2.0104427E+001, 2.0126426E+001
 5.5025126E+000, 2.0002167E+001, 2.0006393E+001, 2.0015948E+001, 2.0031178E+001, 2.0050048E+001, 2.0074408E+001, 2.0108501E+001, 2.0131487E+001
 5.5125628E+000, 2.0002239E+001, 2.0006609E+001, 2.0016546E+001, 2.0032400E+001, 2.0052017E+001, 2.0077305E+001, 2.0112910E+001, 2.0136907E+001
 5.5226131E+000, 2.0002315E+001, 2.0006836E+001, 2.0017173E+001, 2.0033698E+001, 2.0054130E+001, 2.0080424E+001, 2.0117563E+001, 2.0142567E+001
 5.5326633E+000, 2.0002396E+001, 2.0007080E+001, 2.0017852E+001, 2.0035087E+001, 2.0056351E+001, 2.0083713E+001, 2.0122594E+001, 2.0148598E+001
 5.5427136E+000, 2.0002483E+001, 2.0007340E+001, 2.0018568E+001, 2.0036564E+001, 2.0058739E+001, 2.0087241E+001, 2.0127908E+001, 2.0154914E+001
 5.5527638E+000, 2.0002575E+001, 2.0007619E+001, 2.0019345E+001, 2.0038150E+001, 2.0061263E+001, 2.0090989E+001, 2.0133618E+001, 2.0161688E+001
 5.5628141E+000, 2.0002676E+001, 2.0007917E+001, 2.0020166E+001, 2.0039840E+001, 2.0063977E+001, 2.0095006E+001, 2.0139718E+001, 2.0168648E+001
 5.5728643E+000, 2.0002784E+001, 2.0008240E+001, 2.0021061E+001, 2.0041661E+001, 2.0066857E+001, 2.0099291E+001, 2.0146268E+001, 2.0176333E+001
 5.5829146E+000, 2.0002901E+001, 2.0008587E+001, 2.0022010E+001, 2.0043606E+001, 2.0069965E+001, 2.0103897E+001, 2.0153301E+001, 2.0184221E+001
 5.5929648E+000, 2.0003028E+001, 2.0008964E+001, 2.0023049E+001, 2.0045709E+001, 2.0073268E+001, 2.0108814E+001, 2.0160959E+001, 2.0192831E+001
 5.6030151E+000, 2.0003168E+001, 2.0009373E+001, 2.0024156E+001, 2.0047961E+001, 2.0076858E+001, 2.0114130E+001, 2.0169182E+001, 2.0202092E+001
 5.6130653E+000, 2.0003320E+001, 2.0009821E+001, 2.0025374E+001, 2.0050407E+001, 2.0080671E+001, 2.0119804E+001, 2.0178218E+001, 2.0211861E+001
 5.6231156E+000, 2.0003489E+001, 2.0010309E+001, 2.0026677E+001, 2.0053037E+001, 2.0084838E+001, 2.0125963E+001, 2.0188006E+001, 2.0222548E+001
 5.6331658E+000, 2.0003675E+001, 2.0010851E+001, 2.0028122E+001, 2.0055904E+001, 2.0089270E+001, 2.0132568E+001, 2.0198841E+001, 2.0234024E+001
 5.6432161E+000, 2.0003885E+001, 2.0011446E+001, 2.0029674E+001, 2.0059002E+001, 2.0094134E+001, 2.0139757E+001, 2.0210667E+001, 2.0246106E+001
 5.6532663E+000, 2.0004116E+001, 2.0012111E+001, 2.0031411E+001, 2.0062400E+001, 2.0099329E+001, 2.0147506E+001, 2.0223900E+001, 2.0259573E+001
 5.6633166E+000, 2.0004381E+001, 2.0012849E+001, 2.0033286E+001, 2.0066089E+001, 2.0105045E+001, 2.0155988E+001, 2.0238576E+001, 2.0273491E+001
 5.6733668E+000, 2.0004677E+001, 2.0013683E+001, 2.0035406E+001, 2.0070165E+001, 2.0111205E+001, 2.0165184E+001, 2.0255125E+001, 2.0289116E+001
 5.6834171E+000, 2.0005018E+001, 2.0014616E+001, 2.0037705E+001, 2.0074613E+001, 2.0118001E+001, 2.0175300E+001, 2.0273973E+001, 2.0305354E+001
 5.6934673E+000, 2.0005401E+001, 2.0015678E+001, 2.0040335E+001, 2.0079578E+001, 2.0125394E+001, 2.0186360E+001, 2.0295981E+001, 2.0323459E+001
 5.7035176E+000, 2.0005847E+001, 2.0016878E+001, 2.0043203E+001, 2.0085020E+001, 2.0133582E+001, 2.0198573E+001, 2.0321774E+001, 2.0342659E+001
 5.7135678E+000, 2.0006353E+001, 2.0018251E+001, 2.0046520E+001, 2.0091174E+001, 2.0142577E+001, 2.0212120E+001, 2.0353007E+001, 2.0363707E+001
 5.7236181E+000, 2.0006943E+001, 2.0019813E+001, 2.0050160E+001, 2.0097951E+001, 2.0152609E+001, 2.0227199E+001, 2.0392513E+001, 2.0386587E+001
 5.7336683E+000, 2.0007616E+001, 2.0021607E+001, 2.0054418E+001, 2.0105727E+001, 2.0163692E+001, 2.0244101E+001, 2.0464338E+001, 2.0411529E+001
 5.7437186E+000, 2.0008402E+001, 2.0023658E+001, 2.0059115E+001, 2.0114348E+001, 2.0176243E+001, 2.0263217E+001, 2.0659673E+001, 2.0438696E+001
 5.7537688E+000, 2.0009301E+001, 2.0026016E+001, 2.0064681E+001, 2.0124406E+001, 2.0190104E+001, 2.0284883E+001, 2.1234203E+001, 2.0468865E+001
 5.7638191E+000, 2.0010349E+001, 2.0028715E+001, 2.0070838E+001, 2.0135668E+001, 2.0206159E+001, 2.0310016E+001, 2.2101607E+001, 2.0501519E+001
 5.7738693E+000, 2.0011548E+001, 2.0031812E+001, 2.0078235E+001, 2.0149058E+001, 2.0224018E+001, 2.0339286E+001, 2.2711880E+001, 2.0538759E+001
 5.7839196E+000, 2.0012940E+001, 2.0035361E+001, 2.0086442E+001, 2.0164371E+001, 2.0245086E+001, 2.0374638E+001, 2.3425929E+001, 2.0578323E+001
 5.7939698E+000, 2.0014531E+001, 2.0039425E+001, 2.0096415E+001, 2.0183182E+001, 2.0269044E+001, 2.0421973E+001, 2.4531777E+001, 2.0624462E+001
 5.8040201E+000, 2.0016367E+001, 2.0044063E+001, 2.0107638E+001, 2.0205536E+001, 2.0298452E+001, 2.0483973E+001, 2.6283391E+001, 2.0673484E+001
 5.8140704E+000, 2.0018461E+001, 2.0049370E+001, 2.0121394E+001, 2.0235886E+001, 2.0344400E+001, 2.0624907E+001, 2.8392574E+001, 2.0733437E+001
 5.8241206E+000, 2.0020859E+001, 2.0055405E+001, 2.0137364E+001, 2.0296922E+001, 2.0431004E+001, 2.1024957E+001, 3.0771704E+001, 2.0795663E+001
 5.8341709E+000, 2.0023588E+001, 2.0062308E+001, 2.0157103E+001, 2.0450588E+001, 2.0529328E+001, 2.1799026E+001, 3.3806971E+001, 2.0878087E+001
 5.8442211E+000, 2.0026697E+001, 2.0070123E+001, 2.0181270E+001, 2.0852929E+001, 2.0623863E+001, 2.2389301E+001, 3.7473034E+001, 2.0962341E+001
 5.8542714E+000, 2.0030224E+001, 2.0079081E+001, 2.0212890E+001, 2.1275519E+001, 2.1054051E+001, 2.2805059E+001, 4.1178768E+001, 2.1086579E+001
 5.8643216E+000, 2.0034237E+001, 2.0089198E+001, 2.0273495E+001, 2.2018782E+001, 2.1653516E+001, 2.3659745E+001, 4.5442624E+001, 2.1211870E+001
 5.8743719E+000, 2.0038789E+001, 2.0100880E+001, 2.0592636E+001, 2.3110748E+001, 2.2637638E+001, 2.5059774E+001, 4.9620277E+001, 2.1419821E+001
 5.8844221E+000, 2.0044000E+001, 2.0114072E+001, 2.1185976E+001, 2.4736104E+001, 2.4729911E+001, 2.7526753E+001, 5.3748279E+001, 2.1648705E+001
 5.8944724E+000, 2.0049959E+001, 2.0129634E+001, 2.2116470E+001, 2.6214217E+001, 2.6932750E+001, 3.0409250E+001, 5.7981040E+001, 2.2115668E+001
 5.9045226E+000, 2.0056903E+001, 2.0147302E+001, 2.4107680E+001, 2.7625527E+001, 2.8562798E+001, 3.2610155E+001, 6.2903336E+001, 2.2800332E+001
 5.9145729E+000, 2.0065210E+001, 2.0169325E+001, 2.6325744E+001, 2.8850149E+001, 3.0093927E+001, 3.4730761E+001, 6.9565963E+001, 2.4215266E+001
 5.9246231E+000, 2.0075118E+001, 2.0194965E+001, 2.8804784E+001, 3.0197839E+001, 3.2181022E+001, 3.7159031E+001, 7.7897697E+001, 2.6655424E+001
 5.9346734E+000, 2.0087914E+001, 2.0228597E+001, 3.1537271E+001, 3.2756422E+001, 3.4749703E+001, 3.9898465E+001, 8.3720803E+001, 2.8114913E+001
 5.9447236E+000, 2.0111390E+001, 2.0269637E+001, 3.5040686E+001, 3.6296699E+001, 3.7599826E+001, 4.3229160E+001, 8.9372977E+001, 2.8914388E+001
 5.9547739E+000, 2.0175644E+001, 2.0354791E+001, 3.9280060E+001, 4.0284829E+001, 4.0829699E+001, 4.6938758E+001, 9.5112592E+001, 3.0817567E+001
 5.9648241E+000, 2.0725839E+001, 2.0828454E+001, 4.3681155E+001, 4.5335032E+001, 4.4574426E+001, 5.0812063E+001, 1.0067682E+002, 3.4735942E+001
 5.9748744E+000, 2.2286731E+001, 2.1691359E+001, 4.8052349E+001, 4.9707275E+001, 4.8098277E+001, 5.4756937E+001, 1.0587728E+002, 4.1261023E+001
 5.9849246E+000, 2.4140974E+001, 2.3265014E+001, 5.2394496E+001, 5.3067455E+001, 5.1520232E+001, 5.8928956E+001, 1.1125616E+002, 4.8933502E+001
 5.9949749E+000, 2.6200679E+001, 2.5701877E+001, 5.6558457E+001, 5.6688310E+001, 5.4840021E+001, 6.3039641E+001, 1.1686148E+002, 5.7289914E+001
 6.0050251E+000, 2.8196630E+001, 2.7653741E+001, 6.0906087E+001, 6.1634444E+001, 5.8087111E+001, 6.6923868E+001, 1.2152160E+002, 6.5300813E+001
 6.0150754E+000, 3.0476185E+001, 2.9886364E+001, 6.5283843E+001, 6.6407813E+001, 6.1910832E+001, 7.0520317E+001, 1.2544082E+002, 7.5447395E+001
 6.0251256E+000, 3.2729382E+001, 3.2856278E+001, 6.9051151E+001, 7.0686651E+001, 6.6307752E+001, 7.4504651E+001, 1.2895937E+002, 8.6286086E+001
 6.0351759E+000, 3.4423020E+001, 3.6363531E+001, 7.2099502E+001, 7.4745981E+001, 7.0676490E+001, 7.8782624E+001, 1.3228111E+002, 9.8977739E+001
 6.0452261E+000, 3.5929061E+001, 3.9713151E+001, 7.4406542E+001, 7.8790046E+001, 7.4638002E+001, 8.3135269E+001, 1.3515667E+002, 1.1322081E+002
 6.0552764E+000, 3.7498041E+001, 4.2577962E+001, 7.6649213E+001, 8.2482057E+001, 7.8832833E+001, 8.6961325E+001, 1.3819619E+002, 1.2243450E+002
 6.0653266E+000, 3.9034136E+001, 4.5287498E+001, 7.9300610E+001, 8.5658394E+001, 8.3573205E+001, 9.0395656E+001, 1.4141040E+002, 1.2908914E+002
 6.0753769E+000, 4.0710525E+001, 4.8262209E+001, 8.1734462E+001, 8.8836517E+001, 8.7555740E+001, 9.4138027E+001, 1.4471517E+002, 1.3637301E+002
 6.0854271E+000, 4.1932474E+001, 5.1264983E+001, 8.4069940E+001, 9.1491944E+001, 9.1109563E+001, 9.7897884E+001, 1.4820297E+002, 1.4495210E+002
 6.0954774E+000, 4.3069084E+001, 5.3507461E+001, 8.5854784E+001, 9.3731233E+001, 9.4992294E+001, 1.0134794E+002, 1.5204448E+002, 1.5325302E+002
 6.1055276E+000, 4.4293812E+001, 5.5627257E+001, 8.7669012E+001, 9.6352175E+001, 9.8861887E+001, 1.0477952E+002, 1.5552745E+002, 1.5933736E+002
 6.1155779E+000, 4.6000892E+001, 5.7577197E+001, 8.9573955E+001, 9.8947302E+001, 1.0248391E+002, 1.0799993E+002, 1.5905418E+002, 1.6437916E+002
 6.1256281E+000, 4.7647045E+001, 5.9212581E+001, 9.1060978E+001, 1.0147070E+002, 1.0532040E+002, 1.1143830E+002, 1.6231202E+002, 1.6900250E+002
 6.1356784E+000, 4.9058350E+001, 6.0839425E+001, 9.2032299E+001, 1.0379559E+002, 1.0808180E+002, 1.1531953E+002, 1.6527891E+002, 1.7397970E+002
 6.1457286E+000, 5.0702442E+001, 6.2362581E+001, 9.2813930E+001, 1.0563885E+002, 1.1116965E+002, 1.1884371E+002, 1.6812091E+002, 1.7926524E+002
 6.1557789E+000, 5.2494912E+001, 6.3771953E+001, 9.4133246E+001, 1.0691216E+002, 1.1399711E+002, 1.2215822E+002, 1.7074681E+002, 1.8481342E+002
 6.1658291E+000, 5.3657110E+001, 6.5022008E+001, 9.5333544E+001, 1.0843568E+002, 1.1686130E+002, 1.2511856E+002, 1.7331642E+002, 1.9035035E+002
 6.1758794E+000, 5.4787718E+001, 6.6439597E+001, 9.6246291E+001, 1.1073854E+002, 1.2007894E+002, 1.2782182E+002, 1.7592019E+002, 1.9530436E+002
 6.1859296E+000, 5.5862282E+001, 6.7707730E+001, 9.7658323E+001, 1.1329070E+002, 1.2272529E+002, 1.3034722E+002, 1.7864672E+002, 1.9935934E+002
 6.1959799E+000, 5.7018608E+001, 6.8918797E+001, 9.9548860E+001, 1.1587266E+002, 1.2525555E+002, 1.3271957E+002, 1.8148160E+002, 2.0211107E+002
 6.2060302E+000, 5.8210201E+001, 7.0059392E+001, 1.0148168E+002, 1.1857594E+002, 1.2792313E+002, 1.3501834E+002, 1.8435054E+002, 2.0471675E+002
 6.2160804E+000, 5.9413951E+001, 7.1129569E+001, 1.0331847E+002, 1.2121604E+002, 1.3032986E+002, 1.3720558E+002, 1.8703951E+002, 2.0760282E+002
 6.2261307E+000, 6.0686469E+001, 7.2180350E+001, 1.0511624E+002, 1.2367887E+002, 1.3253743E+002, 1.3954678E+002, 1.8944813E+002, 2.0961670E+002
 6.2361809E+000, 6.2007463E+001, 7.3311391E+001, 1.0693721E+002, 1.2591023E+002, 1.3489818E+002, 1.4203894E+002, 1.9162556E+002, 2.1096446E+002
 6.2462312E+000, 6.3443721E+001, 7.4476768E+001, 1.0884815E+002, 1.2790581E+002, 1.3733308E+002, 1.4480639E+002, 1.9382565E+002, 2.1289587E+002
 6.2562814E+000, 6.4951352E+001, 7.5700953E+001, 1.1069410E+002, 1.2976866E+002, 1.3970599E+002, 1.4740061E+002, 1.9636564E+002, 2.1483716E+002
 6.2663317E+000, 6.6545286E+001, 7.7025852E+001, 1.1236482E+002, 1.3165007E+002, 1.4219147E+002, 1.4986907E+002, 1.9902604E+002, 2.1629740E+002
 6.2763819E+000, 6.8153020E+001, 7.8479984E+001, 1.1389765E+002, 1.3373903E+002, 1.4485938E+002, 1.5224830E+002, 2.0172879E+002, 2.1749292E+002
 6.2864322E+000, 6.9844533E+001, 7.9987222E+001, 1.1537161E+002, 1.3586493E+002, 1.4732646E+002, 1.5463824E+002, 2.0440476E+002, 2.1813700E+002
 6.2964824E+000, 7.1622677E+001, 8.1599426E+001, 1.1707404E+002, 1.3798266E+002, 1.4974056E+002, 1.5708476E+002, 2.0714683E+002, 2.1833588E+002
 6.3065327E+000, 7.3558929E+001, 8.3289753E+001, 1.1900871E+002, 1.4039925E+002, 1.5223313E+002, 1.5948917E+002, 2.1016564E+002, 2.1835160E+002
 6.3165829E+000, 7.5827173E+001, 8.5048107E+001, 1.2097753E+002, 1.4310336E+002, 1.5474510E+002, 1.6186372E+002, 2.1338427E+002, 2.1867602E+002
 6.3266332E+000, 7.8461895E+001, 8.6858678E+001, 1.2299344E+002, 1.4589276E+002, 1.5716256E+002, 1.6420257E+002, 2.1675213E+002, 2.1897957E+002
 6.3366834E+000, 8.1201556E+001, 8.8733881E+001, 1.2495452E+002, 1.4861558E+002, 1.5974686E+002, 1.6632303E+002, 2.2023574E+002, 2.1960820E+002
 6.3467337E+000, 8.3598877E+001, 9.0784125E+001, 1.2710417E+002, 1.5135049E+002, 1.6238501E+002, 1.6807344E+002, 2.2382181E+002, 2.2099675E+002
 6.3567839E+000, 8.6248916E+001, 9.2948235E+001, 1.2928593E+002, 1.5410392E+002, 1.6491355E+002, 1.6989659E+002, 2.2755769E+002, 2.2273840E+002
 6.3668342E+000, 8.9555855E+001, 9.5252797E+001, 1.3163156E+002, 1.5686129E+002, 1.6731214E+002, 1.7261757E+002, 2.3160175E+002, 2.2407379E+002
 6.3768844E+000, 9.3046909E+001, 9.7601369E+001, 1.3430467E+002, 1.5964168E+002, 1.6953687E+002, 1.7530592E+002, 2.3589398E+002, 2.2508606E+002
 6.3869347E+000, 9.6548308E+001, 9.9625311E+001, 1.3718591E+002, 1.6253277E+002, 1.7170111E+002, 1.7802450E+002, 2.4018366E+002, 2.2685432E+002
 6.3969849E+000, 9.9393881E+001, 1.0141394E+002, 1.4007112E+002, 1.6560625E+002, 1.7418699E+002, 1.8085578E+002, 2.4430136E+002, 2.3005554E+002
 6.4070352E+000, 1.0157797E+002, 1.0318917E+002, 1.4250670E+002, 1.6883525E+002, 1.7705024E+002, 1.8382810E+002, 2.4829549E+002, 2.3465457E+002
 6.4170854E+000, 1.0324345E+002, 1.0566429E+002, 1.4447894E+002, 1.7224583E+002, 1.8033351E+002, 1.8697574E+002, 2.5239014E+002, 2.3964303E+002
 6.4271357E+000, 1.0408441E+002, 1.0920284E+002, 1.4692654E+002, 1.7594688E+002, 1.8313734E+002, 1.8990916E+002, 2.5667331E+002, 2.4467866E+002
 6.4371859E+000, 1.0472327E+002, 1.1298808E+002, 1.5024616E+002, 1.7980518E+002, 1.8589708E+002, 1.9272792E+002, 2.6088712E+002, 2.5052311E+002
 6.4472362E+000, 1.0508109E+002, 1.1649783E+002, 1.5320689E+002, 1.8360722E+002, 1.8937594E+002, 1.9552803E+002, 2.6498306E+002, 2.5701323E+002
 6.4572864E+000, 1.0508521E+002, 1.1914837E+002, 1.5556014E+002, 1.8720249E+002, 1.9264670E+002, 1.9825124E+002, 2.6900832E+002, 2.6420685E+002
 6.4673367E+000, 1.0453891E+002, 1.2226894E+002, 1.5783924E+002, 1.9076976E+002, 1.9586846E+002, 2.0106970E+002, 2.7363008E+002, 2.7177125E+002
 6.4773869E+000, 1.0396238E+002, 1.2456491E+002, 1.5993579E+002, 1.9318775E+002, 2.0068622E+002, 2.0403857E+002, 2.7843854E+002, 2.7802526E+002
 6.4874372E+000, 1.0286385E+002, 1.2675863E+002, 1.6259924E+002, 1.9533038E+002, 2.0542925E+002, 2.0677865E+002, 2.8307410E+002, 2.8527711E+002
 6.4974874E+000, 1.0188676E+002, 1.2881774E+002, 1.6536283E+002, 1.9662515E+002, 2.0979621E+002, 2.0925046E+002, 2.8682683E+002, 2.9594493E+002
 6.5075377E+000, 1.0141848E+002, 1.3000014E+002, 1.6891356E+002, 1.9959120E+002, 2.1478609E+002, 2.1159909E+002, 2.9020147E+002, 3.1491114E+002
 6.5175879E+000, 1.0064265E+002, 1.3082080E+002, 1.7359988E+002, 2.0397822E+002, 2.1811586E+002, 2.1388093E+002, 2.9301986E+002, 3.4069445E+002
 6.5276382E+000, 9.9670252E+001, 1.3148766E+002, 1.7807117E+002, 2.0736201E+002, 2.1983431E+002, 2.1615419E+002, 2.9420721E+002, 3.6198890E+002
 6.5376884E+000, 9.8441293E+001, 1.3108918E+002, 1.8225462E+002, 2.0998698E+002, 2.2602745E+002, 2.1937847E+002, 2.9573170E+002, 3.6781365E+002
