s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,
 9.001E+001, 2.395E+002, 2.400E+002, 2.431E+002, 2.567E+002, 2.781E+002, 3.073E+002, 3.240E+002, 3.617E+002, 4.105E+002, 1.846E+001, 8.453E+001, 1.208E+002, 1.093E+002, 7.784E+001, 6.009E+001, 4.214E+001, 3.588E+001, 3.556E+001, 3.583E+001, 3.646E+001, 1.842E+001, 8.575E+001, 9.439E+001, 6.955E+001, 3.762E+001, 3.273E+001, 3.221E+001, 3.334E+001, 3.397E+001, 3.453E+001, 3.593E+001, 1.816E+001, 4.760E+001, 5.635E+001, 3.711E+001, 2.218E+001, 2.116E+001, 2.073E+001, 2.050E+001, 2.015E+001, 1.979E+001, 1.996E+001, 2.169E+002, 2.330E+002, 2.621E+002, 2.712E+002, 2.877E+002, 2.841E+002, 2.593E+002, 9.080E+001, 9.393E+001, 9.375E+001, 9.193E+001, 1.094E+002, 1.242E+002, 9.977E+001, 1.128E+002, 1.071E+002, 1.323E+002, 9.128E+001, 1.176E+002, 9.438E+001, 1.022E+002, 9.059E+001, 7.833E+001, 1.321E+002, 1.378E+002, 9.655E+001, 9.692E+001, 8.118E+001, 1.390E+002, 7.367E+001, 6.866E+001, 6.559E+001, 6.570E+001, 5.828E+001, 5.573E+001, 5.648E+001, 5.551E+001, 2.066E-001, 3.923E-004, 2.411E-008, 1.630E-001, 2.060E-002, 6.337E-005, 4.000E+000
 1.000E+002, 2.268E+002, 2.269E+002, 2.391E+002, 2.605E+002, 2.900E+002, 3.300E+002, 3.536E+002, 4.051E+002, 4.664E+002, 1.882E+001, 8.547E+001, 1.133E+002, 9.541E+001, 6.993E+001, 5.334E+001, 4.284E+001, 3.823E+001, 3.716E+001, 3.607E+001, 3.638E+001, 1.874E+001, 8.097E+001, 9.478E+001, 7.366E+001, 4.766E+001, 3.623E+001, 3.049E+001, 2.859E+001, 2.846E+001, 2.880E+001, 2.952E+001, 1.828E+001, 4.623E+001, 5.383E+001, 3.446E+001, 2.087E+001, 2.008E+001, 1.972E+001, 1.958E+001, 1.946E+001, 1.936E+001, 1.954E+001, 2.228E+002, 2.328E+002, 2.453E+002, 2.493E+002, 2.442E+002, 2.298E+002, 2.091E+002, 9.672E+001, 9.288E+001, 9.471E+001, 9.751E+001, 9.630E+001, 9.564E+001, 1.107E+002, 1.045E+002, 1.057E+002, 9.514E+001, 1.103E+002, 1.032E+002, 8.802E+001, 9.400E+001, 9.169E+001, 8.838E+001, 1.223E+002, 1.239E+002, 9.179E+001, 9.280E+001, 8.329E+001, 1.271E+002, 7.035E+001, 6.019E+001, 6.203E+001, 6.548E+001, 5.543E+001, 4.989E+001, 5.130E+001, 5.371E+001, 2.067E-001, 3.937E-004, 2.752E-008, 1.585E-001, 2.182E-002, 6.722E-005, 4.000E+000
 1.100E+002, 1.920E+002, 1.860E+002, 1.890E+002, 2.032E+002, 2.217E+002, 2.455E+002, 2.602E+002, 2.950E+002, 3.431E+002, 1.929E+001, 8.636E+001, 9.166E+001, 6.833E+001, 4.232E+001, 3.475E+001, 3.266E+001, 3.340E+001, 3.443E+001, 3.615E+001, 3.793E+001, 1.918E+001, 7.964E+001, 8.915E+001, 6.598E+001, 4.541E+001, 3.566E+001, 3.216E+001, 3.084E+001, 3.067E+001, 3.012E+001, 2.940E+001, 1.845E+001, 4.593E+001, 5.195E+001, 3.452E+001, 2.009E+001, 1.942E+001, 1.920E+001, 1.918E+001, 1.914E+001, 1.919E+001, 1.930E+001, 2.106E+002, 2.138E+002, 2.098E+002, 2.052E+002, 1.924E+002, 1.811E+002, 1.646E+002, 8.039E+001, 8.530E+001, 9.289E+001, 9.084E+001, 8.659E+001, 8.115E+001, 1.122E+002, 9.257E+001, 1.001E+002, 9.308E+001, 1.066E+002, 9.370E+001, 8.658E+001, 8.870E+001, 9.246E+001, 8.473E+001, 1.016E+002, 1.103E+002, 8.725E+001, 8.842E+001, 8.523E+001, 1.172E+002, 6.742E+001, 6.664E+001, 6.832E+001, 6.878E+001, 5.506E+001, 5.544E+001, 5.712E+001, 6.166E+001, 2.067E-001, 3.858E-004, 2.951E-009, 1.705E-001, 1.582E-002, 4.840E-005, 4.000E+000
 1.200E+002, 1.686E+002, 1.570E+002, 1.587E+002, 1.690E+002, 1.839E+002, 2.048E+002, 2.176E+002, 2.472E+002, 2.863E+002, 1.985E+001, 9.058E+001, 9.463E+001, 7.394E+001, 3.821E+001, 2.883E+001, 2.928E+001, 3.089E+001, 3.223E+001, 3.486E+001, 3.688E+001, 1.971E+001, 7.818E+001, 9.194E+001, 7.367E+001, 4.739E+001, 3.919E+001, 3.908E+001, 3.622E+001, 3.442E+001, 3.188E+001, 3.047E+001, 1.866E+001, 4.743E+001, 5.803E+001, 3.921E+001, 2.013E+001, 1.927E+001, 1.908E+001, 1.907E+001, 1.906E+001, 1.912E+001, 1.923E+001, 2.107E+002, 2.134E+002, 2.049E+002, 2.013E+002, 1.844E+002, 1.721E+002, 1.588E+002, 6.948E+001, 8.250E+001, 8.886E+001, 9.001E+001, 8.828E+001, 7.907E+001, 1.113E+002, 9.811E+001, 9.971E+001, 8.937E+001, 1.097E+002, 9.064E+001, 8.538E+001, 9.311E+001, 8.424E+001, 7.625E+001, 9.569E+001, 1.013E+002, 9.132E+001, 8.609E+001, 8.112E+001, 1.212E+002, 6.922E+001, 6.259E+001, 5.727E+001, 6.185E+001, 5.739E+001, 5.276E+001, 4.918E+001, 5.229E+001, 2.062E-001, 3.896E-004, 1.801E-008, 1.713E-001, 1.585E-002, 4.850E-005, 4.000E+000
 1.300E+002, 1.552E+002, 1.464E+002, 1.384E+002, 1.409E+002, 1.503E+002, 1.647E+002, 1.734E+002, 1.890E+002, 2.066E+002, 2.047E+001, 9.560E+001, 9.793E+001, 7.290E+001, 3.402E+001, 2.972E+001, 3.076E+001, 3.245E+001, 3.396E+001, 3.593E+001, 3.924E+001, 2.030E+001, 8.043E+001, 9.013E+001, 7.154E+001, 4.891E+001, 3.700E+001, 3.177E+001, 3.162E+001, 3.161E+001, 3.250E+001, 3.258E+001, 1.890E+001, 4.689E+001, 5.289E+001, 3.373E+001, 1.986E+001, 1.912E+001, 1.905E+001, 1.905E+001, 1.910E+001, 1.921E+001, 1.932E+001, 2.083E+002, 2.072E+002, 1.950E+002, 1.890E+002, 1.738E+002, 1.638E+002, 1.534E+002, 7.332E+001, 8.282E+001, 9.554E+001, 9.048E+001, 8.108E+001, 7.141E+001, 1.165E+002, 1.025E+002, 9.700E+001, 8.955E+001, 9.722E+001, 9.226E+001, 8.424E+001, 8.480E+001, 7.597E+001, 7.463E+001, 8.184E+001, 1.001E+002, 8.941E+001, 8.402E+001, 7.605E+001, 1.235E+002, 6.467E+001, 5.884E+001, 5.225E+001, 6.091E+001, 5.031E+001, 4.497E+001, 4.616E+001, 5.171E+001, 2.063E-001, 3.899E-004, 1.812E-008, 1.750E-001, 1.366E-002, 4.162E-005, 4.000E+000
 1.400E+002, 1.544E+002, 1.464E+002, 1.410E+002, 1.476E+002, 1.632E+002, 1.847E+002, 1.967E+002, 2.273E+002, 2.658E+002, 2.115E+001, 9.391E+001, 9.372E+001, 6.896E+001, 3.205E+001, 2.982E+001, 3.187E+001, 3.388E+001, 3.542E+001, 3.745E+001, 3.970E+001, 2.094E+001, 8.590E+001, 8.699E+001, 6.814E+001, 4.875E+001, 3.905E+001, 3.426E+001, 3.274E+001, 3.221E+001, 3.136E+001, 3.167E+001, 1.917E+001, 4.676E+001, 5.151E+001, 3.321E+001, 2.201E+001, 1.920E+001, 1.904E+001, 1.896E+001, 1.896E+001, 1.900E+001, 1.904E+001, 2.008E+002, 2.053E+002, 1.974E+002, 1.931E+002, 1.789E+002, 1.671E+002, 1.557E+002, 7.121E+001, 9.475E+001, 9.473E+001, 8.840E+001, 7.485E+001, 8.015E+001, 1.172E+002, 9.952E+001, 9.279E+001, 8.293E+001, 9.136E+001, 8.860E+001, 8.351E+001, 8.926E+001, 7.853E+001, 7.393E+001, 7.184E+001, 9.942E+001, 8.992E+001, 8.143E+001, 7.972E+001, 1.201E+002, 7.071E+001, 6.799E+001, 6.144E+001, 6.157E+001, 5.841E+001, 5.790E+001, 5.089E+001, 4.919E+001, 2.066E-001, 3.862E-004, 5.117E-009, 1.733E-001, 1.503E-002, 4.592E-005, 4.000E+000
 1.500E+002, 1.767E+002, 1.728E+002, 1.739E+002, 1.872E+002, 2.085E+002, 2.397E+002, 2.589E+002, 3.016E+002, 3.558E+002, 2.186E+001, 9.225E+001, 8.979E+001, 6.240E+001, 2.874E+001, 2.759E+001, 2.886E+001, 3.076E+001, 3.224E+001, 3.413E+001, 3.595E+001, 2.161E+001, 8.658E+001, 8.756E+001, 6.867E+001, 5.292E+001, 3.943E+001, 3.227E+001, 3.035E+001, 3.028E+001, 3.086E+001, 3.221E+001, 1.946E+001, 4.717E+001, 5.199E+001, 3.469E+001, 2.241E+001, 1.936E+001, 1.900E+001, 1.887E+001, 1.885E+001, 1.885E+001, 1.893E+001, 2.184E+002, 2.188E+002, 2.079E+002, 2.016E+002, 1.893E+002, 1.784E+002, 1.646E+002, 7.545E+001, 8.938E+001, 9.891E+001, 8.373E+001, 8.157E+001, 8.789E+001, 1.166E+002, 9.218E+001, 8.999E+001, 8.341E+001, 1.087E+002, 8.499E+001, 8.901E+001, 8.252E+001, 8.950E+001, 8.465E+001, 8.339E+001, 9.966E+001, 8.272E+001, 8.930E+001, 9.032E+001, 1.131E+002, 7.407E+001, 6.672E+001, 7.251E+001, 6.605E+001, 6.148E+001, 5.831E+001, 4.959E+001, 5.291E+001, 2.070E-001, 3.856E-004, 9.467E-010, 1.699E-001, 1.654E-002, 5.066E-005, 4.000E+000
 1.600E+002, 2.039E+002, 2.022E+002, 2.061E+002, 2.259E+002, 2.564E+002, 2.947E+002, 3.161E+002, 3.652E+002, 4.173E+002, 2.260E+001, 8.986E+001, 1.010E+002, 7.987E+001, 4.774E+001, 3.324E+001, 2.731E+001, 2.815E+001, 2.892E+001, 3.029E+001, 3.196E+001, 2.228E+001, 8.210E+001, 9.173E+001, 7.247E+001, 4.873E+001, 4.109E+001, 3.240E+001, 2.875E+001, 2.815E+001, 2.758E+001, 2.830E+001, 1.976E+001, 4.936E+001, 5.805E+001, 3.719E+001, 2.290E+001, 1.950E+001, 1.905E+001, 1.900E+001, 1.900E+001, 1.908E+001, 1.912E+001, 1.971E+002, 2.090E+002, 2.172E+002, 2.158E+002, 2.063E+002, 1.944E+002, 1.776E+002, 7.645E+001, 8.262E+001, 9.499E+001, 9.220E+001, 9.059E+001, 8.926E+001, 1.069E+002, 9.593E+001, 9.827E+001, 9.446E+001, 1.017E+002, 8.801E+001, 8.759E+001, 9.798E+001, 8.889E+001, 8.155E+001, 1.030E+002, 1.158E+002, 8.975E+001, 9.600E+001, 8.061E+001, 1.161E+002, 6.939E+001, 6.267E+001, 7.259E+001, 6.787E+001, 5.491E+001, 5.150E+001, 5.312E+001, 5.712E+001, 2.067E-001, 3.853E-004, 1.557E-009, 1.681E-001, 1.754E-002, 5.381E-005, 4.000E+000
 1.700E+002, 1.612E+002, 1.553E+002, 1.508E+002, 1.578E+002, 1.714E+002, 1.903E+002, 2.039E+002, 2.366E+002, 2.757E+002, 2.336E+001, 8.928E+001, 9.531E+001, 8.128E+001, 5.585E+001, 4.153E+001, 3.082E+001, 2.685E+001, 2.737E+001, 2.885E+001, 3.083E+001, 2.296E+001, 7.824E+001, 7.839E+001, 6.319E+001, 4.236E+001, 3.644E+001, 3.395E+001, 3.164E+001, 3.004E+001, 2.815E+001, 2.821E+001, 2.007E+001, 5.040E+001, 5.885E+001, 3.989E+001, 2.457E+001, 1.971E+001, 1.916E+001, 1.905E+001, 1.903E+001, 1.907E+001, 1.915E+001, 1.765E+002, 1.807E+002, 1.814E+002, 1.783E+002, 1.730E+002, 1.683E+002, 1.623E+002, 6.188E+001, 7.338E+001, 8.728E+001, 9.180E+001, 8.916E+001, 7.269E+001, 9.160E+001, 9.244E+001, 9.724E+001, 9.735E+001, 9.414E+001, 8.580E+001, 8.545E+001, 9.300E+001, 8.328E+001, 6.980E+001, 9.217E+001, 1.050E+002, 8.790E+001, 9.225E+001, 7.110E+001, 1.064E+002, 7.093E+001, 6.362E+001, 6.468E+001, 5.758E+001, 5.723E+001, 4.806E+001, 5.149E+001, 5.143E+001, 2.061E-001, 3.885E-004, 1.496E-008, 1.754E-001, 1.404E-002, 4.281E-005, 4.000E+000
 1.800E+002, 1.521E+002, 1.481E+002, 1.496E+002, 1.572E+002, 1.683E+002, 1.794E+002, 1.873E+002, 2.095E+002, 2.380E+002, 2.411E+001, 9.279E+001, 1.031E+002, 8.745E+001, 6.863E+001, 5.344E+001, 3.938E+001, 3.167E+001, 3.058E+001, 3.123E+001, 3.262E+001, 2.364E+001, 7.810E+001, 7.584E+001, 5.871E+001, 3.912E+001, 3.400E+001, 3.218E+001, 3.093E+001, 3.093E+001, 3.077E+001, 3.105E+001, 2.039E+001, 4.889E+001, 5.550E+001, 3.883E+001, 2.255E+001, 1.931E+001, 1.897E+001, 1.893E+001, 1.889E+001, 1.891E+001, 1.896E+001, 1.691E+002, 1.720E+002, 1.711E+002, 1.714E+002, 1.656E+002, 1.614E+002, 1.556E+002, 6.422E+001, 7.466E+001, 7.714E+001, 8.222E+001, 9.435E+001, 7.159E+001, 8.257E+001, 9.947E+001, 1.007E+002, 8.753E+001, 9.447E+001, 8.810E+001, 7.853E+001, 8.411E+001, 7.543E+001, 7.212E+001, 8.780E+001, 9.967E+001, 8.270E+001, 7.949E+001, 7.508E+001, 1.131E+002, 5.885E+001, 6.166E+001, 5.866E+001, 5.295E+001, 4.390E+001, 4.427E+001, 4.717E+001, 4.351E+001, 2.063E-001, 3.873E-004, 1.047E-008, 1.749E-001, 1.435E-002, 4.380E-005, 4.000E+000
 1.900E+002, 1.874E+002, 1.883E+002, 1.998E+002, 2.170E+002, 2.386E+002, 2.660E+002, 2.835E+002, 3.259E+002, 3.875E+002, 2.486E+001, 8.932E+001, 9.385E+001, 8.259E+001, 5.924E+001, 4.299E+001, 3.420E+001, 3.020E+001, 2.960E+001, 3.002E+001, 3.109E+001, 2.431E+001, 8.241E+001, 8.326E+001, 6.367E+001, 3.892E+001, 3.151E+001, 3.032E+001, 2.988E+001, 3.008E+001, 3.118E+001, 3.166E+001, 2.070E+001, 4.767E+001, 5.106E+001, 3.350E+001, 2.062E+001, 1.945E+001, 1.931E+001, 1.900E+001, 1.891E+001, 1.891E+001, 1.898E+001, 1.823E+002, 1.863E+002, 1.920E+002, 1.928E+002, 1.913E+002, 1.817E+002, 1.730E+002, 7.045E+001, 8.056E+001, 8.609E+001, 8.160E+001, 9.844E+001, 8.843E+001, 9.093E+001, 8.962E+001, 9.964E+001, 8.328E+001, 9.633E+001, 9.063E+001, 8.107E+001, 7.474E+001, 8.133E+001, 7.986E+001, 9.328E+001, 1.029E+002, 7.709E+001, 7.678E+001, 8.415E+001, 9.828E+001, 5.910E+001, 5.634E+001, 5.837E+001, 6.113E+001, 4.245E+001, 4.622E+001, 4.950E+001, 4.605E+001, 2.065E-001, 3.847E-004, 1.203E-009, 1.724E-001, 1.592E-002, 4.870E-005, 4.000E+000
 2.000E+002, 1.907E+002, 1.922E+002, 2.057E+002, 2.243E+002, 2.506E+002, 2.791E+002, 2.962E+002, 3.343E+002, 3.808E+002, 2.559E+001, 9.052E+001, 1.015E+002, 8.959E+001, 7.138E+001, 5.227E+001, 3.760E+001, 2.926E+001, 2.897E+001, 2.984E+001, 3.091E+001, 2.495E+001, 8.370E+001, 8.785E+001, 6.941E+001, 4.182E+001, 3.098E+001, 2.828E+001, 2.781E+001, 2.802E+001, 2.920E+001, 3.031E+001, 2.102E+001, 4.688E+001, 5.080E+001, 3.679E+001, 2.134E+001, 1.961E+001, 1.930E+001, 1.895E+001, 1.893E+001, 1.894E+001, 1.903E+001, 1.878E+002, 1.976E+002, 2.004E+002, 1.995E+002, 1.936E+002, 1.838E+002, 1.744E+002, 7.647E+001, 8.811E+001, 8.991E+001, 7.685E+001, 1.015E+002, 9.097E+001, 8.708E+001, 9.896E+001, 9.815E+001, 8.716E+001, 9.523E+001, 9.965E+001, 7.324E+001, 8.337E+001, 8.660E+001, 8.535E+001, 1.044E+002, 1.045E+002, 7.813E+001, 8.595E+001, 8.787E+001, 1.025E+002, 6.032E+001, 5.975E+001, 6.263E+001, 7.065E+001, 4.926E+001, 4.968E+001, 5.354E+001, 5.450E+001, 2.059E-001, 3.836E-004, 8.407E-010, 1.729E-001, 1.561E-002, 4.774E-005, 4.000E+000
 2.100E+002, 1.733E+002, 1.684E+002, 1.694E+002, 1.768E+002, 1.911E+002, 2.087E+002, 2.185E+002, 2.470E+002, 2.881E+002, 2.630E+001, 8.971E+001, 8.387E+001, 6.527E+001, 4.078E+001, 3.591E+001, 3.095E+001, 2.843E+001, 2.850E+001, 2.955E+001, 3.143E+001, 2.557E+001, 9.095E+001, 1.017E+002, 8.110E+001, 4.849E+001, 3.586E+001, 2.994E+001, 2.949E+001, 2.978E+001, 3.072E+001, 3.147E+001, 2.133E+001, 4.732E+001, 4.763E+001, 3.225E+001, 2.181E+001, 1.996E+001, 1.932E+001, 1.897E+001, 1.891E+001, 1.892E+001, 1.901E+001, 1.862E+002, 1.920E+002, 1.923E+002, 1.917E+002, 1.846E+002, 1.777E+002, 1.629E+002, 8.122E+001, 1.008E+002, 9.652E+001, 7.416E+001, 9.025E+001, 9.524E+001, 1.038E+002, 8.656E+001, 8.518E+001, 8.946E+001, 1.030E+002, 8.465E+001, 7.989E+001, 8.791E+001, 9.225E+001, 8.540E+001, 9.720E+001, 9.665E+001, 8.468E+001, 8.204E+001, 9.401E+001, 9.633E+001, 6.127E+001, 6.493E+001, 7.146E+001, 7.312E+001, 4.757E+001, 5.199E+001, 5.875E+001, 5.529E+001, 2.071E-001, 3.855E-004, 1.777E-010, 1.732E-001, 1.515E-002, 4.632E-005, 4.000E+000
 2.200E+002, 1.886E+002, 1.849E+002, 1.862E+002, 2.003E+002, 2.192E+002, 2.463E+002, 2.613E+002, 3.074E+002, 3.582E+002, 2.698E+001, 9.034E+001, 8.006E+001, 6.537E+001, 4.055E+001, 2.973E+001, 2.897E+001, 2.991E+001, 3.056E+001, 3.139E+001, 3.298E+001, 2.617E+001, 9.385E+001, 9.572E+001, 7.472E+001, 4.901E+001, 3.976E+001, 3.520E+001, 3.422E+001, 3.442E+001, 3.542E+001, 3.609E+001, 2.163E+001, 4.855E+001, 5.127E+001, 3.182E+001, 2.100E+001, 1.980E+001, 1.923E+001, 1.893E+001, 1.891E+001, 1.893E+001, 1.899E+001, 2.069E+002, 2.191E+002, 2.213E+002, 2.205E+002, 2.144E+002, 2.048E+002, 1.827E+002, 8.396E+001, 9.934E+001, 9.556E+001, 8.017E+001, 9.270E+001, 1.035E+002, 1.123E+002, 8.332E+001, 9.044E+001, 9.318E+001, 1.062E+002, 8.411E+001, 8.955E+001, 9.054E+001, 9.386E+001, 9.139E+001, 9.988E+001, 1.131E+002, 9.093E+001, 8.951E+001, 9.608E+001, 9.724E+001, 6.934E+001, 7.590E+001, 7.546E+001, 7.429E+001, 5.950E+001, 6.410E+001, 6.521E+001, 6.694E+001, 2.070E-001, 3.853E-004, 1.097E-010, 1.706E-001, 1.693E-002, 5.188E-005, 4.000E+000
 2.300E+002, 1.758E+002, 1.724E+002, 1.715E+002, 1.786E+002, 1.915E+002, 2.152E+002, 2.298E+002, 2.655E+002, 3.155E+002, 2.763E+001, 9.512E+001, 8.948E+001, 7.321E+001, 3.954E+001, 2.802E+001, 2.823E+001, 2.982E+001, 3.072E+001, 3.269E+001, 3.566E+001, 2.674E+001, 9.224E+001, 8.626E+001, 6.468E+001, 4.726E+001, 3.862E+001, 3.563E+001, 3.509E+001, 3.494E+001, 3.595E+001, 3.707E+001, 2.193E+001, 4.884E+001, 5.139E+001, 3.271E+001, 2.123E+001, 1.987E+001, 1.947E+001, 1.909E+001, 1.896E+001, 1.886E+001, 1.893E+001, 1.984E+002, 2.011E+002, 2.001E+002, 1.963E+002, 1.851E+002, 1.774E+002, 1.649E+002, 7.916E+001, 9.119E+001, 8.842E+001, 8.090E+001, 8.402E+001, 8.877E+001, 1.061E+002, 8.651E+001, 9.252E+001, 9.218E+001, 1.047E+002, 9.347E+001, 8.820E+001, 9.425E+001, 9.994E+001, 8.644E+001, 8.983E+001, 1.079E+002, 9.176E+001, 9.578E+001, 9.776E+001, 1.047E+002, 7.304E+001, 7.718E+001, 8.154E+001, 7.826E+001, 5.430E+001, 5.903E+001, 7.044E+001, 6.751E+001, 2.067E-001, 3.851E-004, 5.539E-010, 1.730E-001, 1.546E-002, 4.727E-005, 4.000E+000
 2.400E+002, 2.190E+002, 2.215E+002, 2.386E+002, 2.659E+002, 2.988E+002, 3.385E+002, 3.606E+002, 4.080E+002, 4.598E+002, 2.826E+001, 9.554E+001, 1.064E+002, 8.778E+001, 5.395E+001, 3.450E+001, 2.882E+001, 2.918E+001, 3.016E+001, 3.206E+001, 3.493E+001, 2.730E+001, 9.081E+001, 8.532E+001, 6.624E+001, 4.839E+001, 4.054E+001, 3.680E+001, 3.607E+001, 3.547E+001, 3.501E+001, 3.505E+001, 2.221E+001, 4.906E+001, 5.212E+001, 3.392E+001, 2.107E+001, 2.007E+001, 1.972E+001, 1.931E+001, 1.902E+001, 1.892E+001, 1.899E+001, 2.114E+002, 2.217E+002, 2.266E+002, 2.245E+002, 2.129E+002, 1.995E+002, 1.829E+002, 7.319E+001, 8.974E+001, 8.582E+001, 7.906E+001, 9.320E+001, 9.199E+001, 9.858E+001, 9.451E+001, 1.037E+002, 9.245E+001, 1.059E+002, 9.456E+001, 8.892E+001, 8.778E+001, 9.064E+001, 8.355E+001, 9.205E+001, 1.113E+002, 9.057E+001, 9.133E+001, 9.405E+001, 1.045E+002, 6.991E+001, 6.702E+001, 6.767E+001, 7.517E+001, 4.928E+001, 5.811E+001, 6.096E+001, 6.101E+001, 2.061E-001, 3.852E-004, 4.683E-009, 1.661E-001, 1.889E-002, 5.801E-005, 4.000E+000
 2.500E+002, 1.517E+002, 1.423E+002, 1.406E+002, 1.484E+002, 1.633E+002, 1.813E+002, 1.922E+002, 2.158E+002, 2.450E+002, 2.885E+001, 1.022E+002, 1.105E+002, 8.635E+001, 4.955E+001, 3.283E+001, 2.821E+001, 2.896E+001, 2.987E+001, 3.173E+001, 3.359E+001, 2.785E+001, 8.991E+001, 7.903E+001, 5.998E+001, 4.510E+001, 3.594E+001, 3.350E+001, 3.335E+001, 3.320E+001, 3.324E+001, 3.398E+001, 2.248E+001, 4.765E+001, 4.842E+001, 3.315E+001, 2.083E+001, 1.955E+001, 1.917E+001, 1.893E+001, 1.883E+001, 1.884E+001, 1.891E+001, 2.031E+002, 2.064E+002, 1.964E+002, 1.919E+002, 1.786E+002, 1.672E+002, 1.559E+002, 8.161E+001, 8.920E+001, 7.968E+001, 7.906E+001, 9.425E+001, 8.618E+001, 1.057E+002, 1.010E+002, 9.981E+001, 8.181E+001, 9.382E+001, 1.043E+002, 7.974E+001, 8.131E+001, 8.515E+001, 9.403E+001, 8.935E+001, 1.036E+002, 8.530E+001, 8.249E+001, 9.463E+001, 1.220E+002, 6.732E+001, 6.015E+001, 5.713E+001, 7.202E+001, 5.089E+001, 5.066E+001, 4.916E+001, 5.903E+001, 2.064E-001, 3.851E-004, 2.574E-009, 1.780E-001, 1.246E-002, 3.787E-005, 4.000E+000
 2.600E+002, 1.528E+002, 1.368E+002, 1.258E+002, 1.266E+002, 1.345E+002, 1.477E+002, 1.540E+002, 1.712E+002, 1.881E+002, 2.943E+001, 1.027E+002, 9.904E+001, 7.914E+001, 3.761E+001, 2.844E+001, 2.919E+001, 3.092E+001, 3.152E+001, 3.316E+001, 3.506E+001, 2.839E+001, 8.878E+001, 8.826E+001, 6.720E+001, 4.302E+001, 3.596E+001, 3.256E+001, 3.108E+001, 3.066E+001, 3.026E+001, 3.066E+001, 2.275E+001, 4.791E+001, 4.909E+001, 3.301E+001, 2.039E+001, 1.945E+001, 1.905E+001, 1.889E+001, 1.885E+001, 1.886E+001, 1.891E+001, 2.064E+002, 2.060E+002, 1.995E+002, 1.955E+002, 1.786E+002, 1.655E+002, 1.497E+002, 7.561E+001, 8.592E+001, 8.121E+001, 8.466E+001, 8.939E+001, 8.361E+001, 1.025E+002, 1.001E+002, 8.827E+001, 7.609E+001, 1.109E+002, 1.037E+002, 7.655E+001, 8.594E+001, 8.934E+001, 8.681E+001, 8.611E+001, 9.235E+001, 7.838E+001, 9.065E+001, 8.719E+001, 1.190E+002, 6.650E+001, 6.912E+001, 6.516E+001, 5.907E+001, 5.471E+001, 5.658E+001, 5.277E+001, 4.868E+001, 2.063E-001, 3.865E-004, 7.706E-009, 1.696E-001, 1.615E-002, 4.945E-005, 4.000E+000
 2.700E+002, 1.511E+002, 1.378E+002, 1.319E+002, 1.383E+002, 1.515E+002, 1.689E+002, 1.808E+002, 2.099E+002, 2.437E+002, 2.998E+001, 9.357E+001, 9.183E+001, 7.973E+001, 5.248E+001, 4.019E+001, 3.660E+001, 3.260E+001, 2.980E+001, 2.835E+001, 2.972E+001, 2.892E+001, 8.534E+001, 8.831E+001, 7.268E+001, 5.392E+001, 4.283E+001, 3.771E+001, 3.515E+001, 3.412E+001, 3.296E+001, 3.221E+001, 2.300E+001, 4.849E+001, 5.265E+001, 3.752E+001, 2.329E+001, 2.009E+001, 1.945E+001, 1.925E+001, 1.925E+001, 1.918E+001, 1.912E+001, 1.629E+002, 1.696E+002, 1.757E+002, 1.748E+002, 1.729E+002, 1.692E+002, 1.645E+002, 7.753E+001, 8.946E+001, 8.771E+001, 7.904E+001, 9.190E+001, 8.287E+001, 8.533E+001, 8.709E+001, 9.044E+001, 9.158E+001, 9.676E+001, 8.422E+001, 7.373E+001, 9.615E+001, 8.947E+001, 7.489E+001, 9.996E+001, 1.009E+002, 8.389E+001, 9.328E+001, 7.860E+001, 9.545E+001, 7.279E+001, 7.410E+001, 6.388E+001, 6.198E+001, 5.957E+001, 5.815E+001, 5.160E+001, 5.102E+001, 2.065E-001, 3.854E-004, 3.056E-009, 1.763E-001, 1.409E-002, 4.297E-005, 4.000E+000
