s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,
Time,TC_001,TC_002,TC_003,TC_004,TC_005,TC_006,TC_007,TC_008,TC_009,TC_010,TC_011,TC_012,TC_013,TC_014,TC_015,TC_016,TC_017,TC_018,TC_019,TC_020,TC_021,TC_022,TC_023,TC_024,TC_025,TC_026,TC_027,TC_028,TC_029,TC_030,TC_031,TC_032,TC_033,TC_034,TC_035,TC_036,TC_037,TC_038,TC_039,TC_040,TC_041,TC_042,TC_043,TC_044,TC_045,TC_046,TC_047,TC_048,TC_049,TC_050,TC_051,TC_052,TC_053,TC_054,TC_055,TC_056,TC_057,TC_058,TC_059,TC_060,TC_061,TC_062,TC_063,TC_064,TC_065,TC_066,TC_067,TC_068,TC_069,TC_070,TC_071,TC_072,TC_073,TC_074,TC_075,TC_076,TC_077,TC_078,TC_079,TC_080,TC_081,TC_082,TC_083,TC_084,TC_085,TC_086,TC_087,TC_088,TC_089,TC_090,TC_091,TC_092,TC_093,TC_094,TC_095,TC_096,TC_097,TC_098,TC_099,TC_100,TC_101,TC_102,TC_103,TC_104,O2_FLOOR,CO2_FLOOR,CO_FLOOR,O2_VENT,CO2_VENT,CO_VENT,Acts
 0.000E+000, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 2.078E-001, 3.868E-004, 0.000E+000, 2.078E-001, 3.868E-004, 0.000E+000, 0.000E+000
 1.003E+001, 1.800E+001, 1.801E+001, 1.801E+001, 1.801E+001, 1.801E+001, 1.804E+001, 1.807E+001, 1.822E+001, 1.847E+001, 1.800E+001, 1.805E+001, 1.801E+001, 1.801E+001, 1.801E+001, 1.801E+001, 1.801E+001, 1.802E+001, 1.802E+001, 1.802E+001, 1.802E+001, 1.800E+001, 1.805E+001, 1.801E+001, 1.801E+001, 1.801E+001, 1.801E+001, 1.801E+001, 1.801E+001, 1.802E+001, 1.802E+001, 1.802E+001, 1.800E+001, 1.803E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.801E+001, 1.801E+001, 1.800E+001, 1.800E+001, 1.801E+001, 1.801E+001, 1.801E+001, 1.800E+001, 1.801E+001, 1.801E+001, 1.800E+001, 1.801E+001, 1.802E+001, 1.802E+001, 1.801E+001, 1.801E+001, 1.802E+001, 1.802E+001, 1.801E+001, 1.800E+001, 1.801E+001, 1.801E+001, 1.800E+001, 1.801E+001, 1.801E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.801E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.801E+001, 1.800E+001, 1.800E+001, 1.801E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.801E+001, 1.801E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 2.078E-001, 3.868E-004, 5.107E-056, 2.078E-001, 3.868E-004, 7.978E-027, 0.000E+000
 2.002E+001, 5.202E+001, 5.408E+001, 5.802E+001, 6.212E+001, 6.640E+001, 7.075E+001, 7.285E+001, 7.730E+001, 8.196E+001, 1.800E+001, 1.958E+001, 2.124E+001, 2.030E+001, 1.936E+001, 1.875E+001, 1.839E+001, 1.832E+001, 1.835E+001, 1.841E+001, 1.849E+001, 1.800E+001, 1.957E+001, 2.063E+001, 1.927E+001, 1.819E+001, 1.821E+001, 1.825E+001, 1.830E+001, 1.832E+001, 1.838E+001, 1.845E+001, 1.800E+001, 1.838E+001, 1.806E+001, 1.807E+001, 1.807E+001, 1.807E+001, 1.806E+001, 1.806E+001, 1.805E+001, 1.805E+001, 1.805E+001, 3.836E+001, 4.040E+001, 4.491E+001, 4.556E+001, 4.365E+001, 3.972E+001, 3.643E+001, 1.842E+001, 1.970E+001, 1.971E+001, 1.836E+001, 2.062E+001, 2.476E+001, 2.506E+001, 2.021E+001, 2.028E+001, 2.454E+001, 2.539E+001, 2.017E+001, 1.834E+001, 1.958E+001, 1.942E+001, 1.830E+001, 2.263E+001, 2.181E+001, 1.896E+001, 1.988E+001, 1.943E+001, 2.259E+001, 1.800E+001, 1.802E+001, 1.809E+001, 1.802E+001, 1.809E+001, 1.813E+001, 1.802E+001, 1.809E+001, 1.816E+001, 1.800E+001, 1.802E+001, 1.809E+001, 1.800E+001, 1.802E+001, 1.803E+001, 1.809E+001, 1.814E+001, 1.814E+001, 1.809E+001, 1.800E+001, 1.800E+001, 1.802E+001, 1.802E+001, 1.809E+001, 1.808E+001, 1.802E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.802E+001, 1.801E+001, 1.800E+001, 2.078E-001, 3.868E-004, 3.727E-052, 2.015E-001, 4.070E-003, 1.154E-005, 0.000E+000
 3.001E+001, 1.097E+002, 1.132E+002, 1.216E+002, 1.309E+002, 1.410E+002, 1.525E+002, 1.585E+002, 1.737E+002, 1.923E+002, 1.800E+001, 2.584E+001, 4.034E+001, 3.243E+001, 2.706E+001, 2.443E+001, 2.118E+001, 1.965E+001, 1.958E+001, 1.984E+001, 2.016E+001, 1.800E+001, 2.560E+001, 3.326E+001, 2.633E+001, 1.916E+001, 1.901E+001, 1.918E+001, 1.940E+001, 1.953E+001, 1.978E+001, 2.008E+001, 1.800E+001, 2.044E+001, 2.259E+001, 2.038E+001, 1.858E+001, 1.829E+001, 1.828E+001, 1.827E+001, 1.826E+001, 1.824E+001, 1.825E+001, 8.940E+001, 9.548E+001, 1.065E+002, 1.088E+002, 1.061E+002, 9.517E+001, 8.752E+001, 3.234E+001, 3.358E+001, 3.473E+001, 3.003E+001, 4.222E+001, 5.132E+001, 5.374E+001, 4.258E+001, 4.229E+001, 5.299E+001, 5.395E+001, 4.171E+001, 3.130E+001, 3.466E+001, 3.597E+001, 3.094E+001, 4.832E+001, 4.898E+001, 3.416E+001, 3.353E+001, 3.467E+001, 4.884E+001, 1.804E+001, 1.994E+001, 2.501E+001, 1.826E+001, 2.111E+001, 2.863E+001, 1.824E+001, 2.201E+001, 2.965E+001, 1.806E+001, 1.994E+001, 2.450E+001, 1.803E+001, 1.835E+001, 2.097E+001, 2.418E+001, 2.441E+001, 2.471E+001, 2.412E+001, 1.801E+001, 1.802E+001, 1.836E+001, 1.878E+001, 1.956E+001, 1.935E+001, 1.921E+001, 1.802E+001, 1.801E+001, 1.803E+001, 1.802E+001, 1.808E+001, 1.807E+001, 1.802E+001, 2.078E-001, 3.868E-004, 1.721E-049, 1.942E-001, 8.344E-003, 2.493E-005, 0.000E+000
 4.000E+001, 1.602E+002, 1.623E+002, 1.696E+002, 1.806E+002, 1.946E+002, 2.118E+002, 2.208E+002, 2.438E+002, 2.711E+002, 1.800E+001, 3.846E+001, 7.080E+001, 6.613E+001, 4.937E+001, 3.783E+001, 3.027E+001, 2.470E+001, 2.332E+001, 2.318E+001, 2.383E+001, 1.800E+001, 3.688E+001, 5.509E+001, 4.245E+001, 2.955E+001, 2.400E+001, 2.157E+001, 2.206E+001, 2.235E+001, 2.298E+001, 2.365E+001, 1.800E+001, 2.582E+001, 3.476E+001, 2.645E+001, 1.918E+001, 1.883E+001, 1.880E+001, 1.875E+001, 1.873E+001, 1.870E+001, 1.874E+001, 1.421E+002, 1.512E+002, 1.675E+002, 1.702E+002, 1.653E+002, 1.487E+002, 1.372E+002, 5.203E+001, 5.657E+001, 5.635E+001, 5.134E+001, 7.403E+001, 8.306E+001, 8.075E+001, 6.702E+001, 6.727E+001, 8.461E+001, 8.600E+001, 7.172E+001, 5.141E+001, 5.717E+001, 5.520E+001, 5.451E+001, 8.220E+001, 6.971E+001, 5.575E+001, 5.357E+001, 5.604E+001, 7.820E+001, 3.001E+001, 3.754E+001, 4.650E+001, 3.260E+001, 4.243E+001, 5.464E+001, 3.210E+001, 4.236E+001, 5.176E+001, 2.897E+001, 3.629E+001, 4.270E+001, 2.479E+001, 3.013E+001, 3.660E+001, 4.343E+001, 4.172E+001, 4.129E+001, 4.376E+001, 2.138E+001, 2.661E+001, 3.179E+001, 3.297E+001, 3.225E+001, 3.303E+001, 3.497E+001, 1.927E+001, 2.168E+001, 2.585E+001, 2.442E+001, 2.568E+001, 2.562E+001, 2.791E+001, 2.078E-001, 3.868E-004, 1.283E-047, 1.869E-001, 1.261E-002, 3.828E-005, 0.000E+000
 5.001E+001, 2.062E+002, 2.070E+002, 2.173E+002, 2.326E+002, 2.540E+002, 2.815E+002, 2.967E+002, 3.333E+002, 3.787E+002, 1.801E+001, 6.073E+001, 1.117E+002, 1.037E+002, 7.455E+001, 5.095E+001, 3.528E+001, 3.025E+001, 2.866E+001, 2.846E+001, 2.922E+001, 1.801E+001, 5.348E+001, 8.021E+001, 6.601E+001, 5.123E+001, 4.360E+001, 3.098E+001, 2.760E+001, 2.783E+001, 2.850E+001, 2.935E+001, 1.800E+001, 3.314E+001, 4.734E+001, 3.556E+001, 2.113E+001, 1.982E+001, 1.968E+001, 1.959E+001, 1.956E+001, 1.955E+001, 1.965E+001, 2.015E+002, 2.157E+002, 2.321E+002, 2.353E+002, 2.331E+002, 2.155E+002, 1.985E+002, 7.989E+001, 8.432E+001, 8.149E+001, 7.851E+001, 1.031E+002, 1.184E+002, 1.217E+002, 1.044E+002, 7.515E+001, 1.279E+002, 1.214E+002, 9.300E+001, 6.765E+001, 8.080E+001, 7.889E+001, 7.101E+001, 1.118E+002, 8.959E+001, 7.720E+001, 7.716E+001, 7.632E+001, 1.205E+002, 5.364E+001, 6.276E+001, 7.011E+001, 5.697E+001, 7.042E+001, 8.010E+001, 5.505E+001, 5.942E+001, 6.769E+001, 4.654E+001, 4.631E+001, 5.416E+001, 3.937E+001, 4.279E+001, 5.028E+001, 5.736E+001, 5.709E+001, 5.982E+001, 6.338E+001, 3.539E+001, 3.967E+001, 4.346E+001, 4.549E+001, 4.601E+001, 5.055E+001, 5.645E+001, 3.027E+001, 3.467E+001, 3.553E+001, 3.854E+001, 4.078E+001, 4.295E+001, 4.833E+001, 2.078E-001, 3.868E-004, 1.109E-035, 1.812E-001, 1.591E-002, 4.863E-005, 0.000E+000
 6.001E+001, 2.605E+002, 2.629E+002, 2.719E+002, 2.883E+002, 3.142E+002, 3.475E+002, 3.639E+002, 4.071E+002, 4.634E+002, 1.803E+001, 8.483E+001, 1.305E+002, 1.212E+002, 9.064E+001, 5.815E+001, 3.817E+001, 3.403E+001, 3.370E+001, 3.414E+001, 3.487E+001, 1.803E+001, 7.520E+001, 1.147E+002, 1.006E+002, 7.542E+001, 5.876E+001, 4.124E+001, 3.417E+001, 3.433E+001, 3.515E+001, 3.628E+001, 1.801E+001, 4.237E+001, 6.334E+001, 4.859E+001, 3.183E+001, 2.811E+001, 2.572E+001, 2.396E+001, 2.364E+001, 2.357E+001, 2.324E+001, 2.517E+002, 2.671E+002, 2.890E+002, 2.910E+002, 2.929E+002, 2.772E+002, 2.515E+002, 1.109E+002, 1.131E+002, 1.154E+002, 1.097E+002, 1.268E+002, 1.664E+002, 1.522E+002, 1.315E+002, 9.554E+001, 1.714E+002, 1.514E+002, 1.136E+002, 8.949E+001, 9.635E+001, 9.680E+001, 9.357E+001, 1.432E+002, 1.158E+002, 9.683E+001, 8.373E+001, 9.576E+001, 1.485E+002, 7.763E+001, 8.976E+001, 9.859E+001, 8.112E+001, 9.259E+001, 1.046E+002, 7.498E+001, 7.907E+001, 7.967E+001, 6.331E+001, 5.915E+001, 7.172E+001, 5.378E+001, 5.670E+001, 6.386E+001, 7.189E+001, 6.974E+001, 7.183E+001, 8.474E+001, 4.834E+001, 5.182E+001, 5.499E+001, 5.866E+001, 5.805E+001, 6.468E+001, 7.681E+001, 4.425E+001, 4.536E+001, 4.890E+001, 5.178E+001, 5.290E+001, 5.866E+001, 6.867E+001, 2.078E-001, 3.868E-004, 8.887E-030, 1.721E-001, 2.123E-002, 6.528E-005, 0.000E+000
 7.000E+001, 2.649E+002, 2.625E+002, 2.660E+002, 2.790E+002, 2.976E+002, 3.190E+002, 3.297E+002, 3.611E+002, 3.984E+002, 1.808E+001, 9.675E+001, 1.409E+002, 1.258E+002, 1.038E+002, 7.101E+001, 4.443E+001, 3.642E+001, 3.617E+001, 3.638E+001, 3.695E+001, 1.808E+001, 8.483E+001, 1.264E+002, 1.194E+002, 9.634E+001, 6.969E+001, 4.288E+001, 3.658E+001, 3.665E+001, 3.702E+001, 3.789E+001, 1.803E+001, 4.705E+001, 7.261E+001, 6.202E+001, 5.213E+001, 4.323E+001, 3.679E+001, 3.046E+001, 2.888E+001, 2.829E+001, 2.780E+001, 2.535E+002, 2.696E+002, 2.944E+002, 2.955E+002, 2.986E+002, 2.846E+002, 2.604E+002, 1.238E+002, 1.263E+002, 1.258E+002, 1.228E+002, 1.373E+002, 1.679E+002, 1.596E+002, 1.418E+002, 1.035E+002, 1.599E+002, 1.608E+002, 1.237E+002, 9.486E+001, 1.072E+002, 9.851E+001, 1.087E+002, 1.521E+002, 1.214E+002, 1.050E+002, 9.962E+001, 1.056E+002, 1.565E+002, 1.006E+002, 1.093E+002, 1.166E+002, 9.841E+001, 1.069E+002, 1.155E+002, 9.286E+001, 8.699E+001, 8.418E+001, 7.695E+001, 7.129E+001, 8.113E+001, 6.832E+001, 6.981E+001, 7.425E+001, 8.035E+001, 7.846E+001, 7.507E+001, 9.807E+001, 6.335E+001, 6.315E+001, 6.648E+001, 7.009E+001, 6.717E+001, 7.073E+001, 9.017E+001, 5.686E+001, 5.589E+001, 5.890E+001, 6.159E+001, 6.169E+001, 6.928E+001, 8.288E+001, 2.078E-001, 3.868E-004, 3.657E-026, 1.746E-001, 1.965E-002, 6.035E-005, 1.000E+000
 8.001E+001, 2.135E+002, 2.092E+002, 2.090E+002, 2.192E+002, 2.366E+002, 2.621E+002, 2.773E+002, 3.155E+002, 3.625E+002, 1.821E+001, 9.439E+001, 1.298E+002, 1.262E+002, 1.007E+002, 7.494E+001, 4.910E+001, 3.629E+001, 3.557E+001, 3.638E+001, 3.757E+001, 1.819E+001, 8.837E+001, 1.236E+002, 1.190E+002, 1.022E+002, 7.462E+001, 4.371E+001, 3.700E+001, 3.664E+001, 3.718E+001, 3.745E+001, 1.807E+001, 4.839E+001, 8.123E+001, 7.543E+001, 6.404E+001, 5.487E+001, 4.801E+001, 3.137E+001, 2.789E+001, 2.682E+001, 2.564E+001, 2.159E+002, 2.293E+002, 2.520E+002, 2.527E+002, 2.579E+002, 2.516E+002, 2.358E+002, 1.266E+002, 1.290E+002, 1.198E+002, 1.238E+002, 1.275E+002, 1.600E+002, 1.413E+002, 1.319E+002, 1.041E+002, 1.232E+002, 1.241E+002, 1.170E+002, 9.370E+001, 1.132E+002, 1.101E+002, 1.059E+002, 1.448E+002, 1.141E+002, 9.846E+001, 1.139E+002, 1.077E+002, 1.384E+002, 1.054E+002, 1.131E+002, 1.204E+002, 1.062E+002, 1.129E+002, 1.134E+002, 9.798E+001, 9.178E+001, 9.488E+001, 8.852E+001, 8.151E+001, 8.872E+001, 8.073E+001, 7.892E+001, 7.971E+001, 8.466E+001, 9.291E+001, 9.194E+001, 9.804E+001, 7.358E+001, 7.288E+001, 7.241E+001, 7.963E+001, 8.031E+001, 8.316E+001, 9.282E+001, 6.643E+001, 6.491E+001, 7.063E+001, 7.339E+001, 7.342E+001, 7.872E+001, 8.970E+001, 2.075E-001, 3.864E-004, 8.607E-021, 1.756E-001, 1.782E-002, 5.461E-005, 3.000E+000
