s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,
Time,"TC_001","TC_002","TC_003","TC_004","TC_005","TC_006","TC_007","TC_008","TC_009","TC_010","TC_011","TC_012","TC_013","TC_014","TC_015","TC_016","TC_017","TC_018","TC_019","TC_020","TC_021","TC_022","TC_023","TC_024","TC_025","TC_026","TC_027","TC_028","TC_029","TC_030","TC_031","TC_032","TC_033","TC_034","TC_035","TC_036","TC_037","TC_038","TC_039","TC_040","TC_041","TC_042","TC_043","TC_044","TC_045","TC_046","TC_047","TC_048","TC_049","TC_050","TC_051","TC_052","TC_053","TC_054","TC_055","TC_056","TC_057","TC_058","TC_059","TC_060","TC_061","TC_062","TC_063","TC_064","TC_065","TC_066","TC_067","TC_068","TC_069","TC_070","TC_071","TC_087","TC_088","TC_089","TC_090","TC_094","TC_095","TC_096","TC_097","O2_FLOOR","CO2_FLOOR","CO_FLOOR","O2_VENT","CO2_VENT","CO_VENT","Acts"
 9.001E+001, 5.054E+001, 3.695E+001, 2.393E+001, 2.341E+001, 2.387E+001, 2.426E+001, 2.447E+001, 2.509E+001, 2.601E+001, 1.845E+001, 6.295E+001, 7.485E+001, 6.516E+001, 4.386E+001, 3.457E+001, 2.981E+001, 2.624E+001, 2.466E+001, 2.350E+001, 2.373E+001, 1.891E+001, 1.477E+002, 2.123E+002, 2.126E+002, 2.227E+002, 2.425E+002, 2.666E+002, 2.964E+002, 3.146E+002, 3.596E+002, 4.151E+002, 1.810E+001, 3.491E+001, 4.441E+001, 3.043E+001, 2.014E+001, 1.917E+001, 1.855E+001, 1.845E+001, 1.845E+001, 1.850E+001, 1.856E+001, 9.549E+001, 9.620E+001, 9.797E+001, 1.010E+002, 1.027E+002, 1.037E+002, 1.021E+002, 7.582E+001, 1.219E+002, 1.405E+002, 8.338E+001, 8.952E+001, 1.266E+002, 1.061E+002, 7.541E+001, 8.444E+001, 8.756E+001, 7.888E+001, 6.453E+001, 6.687E+001, 7.004E+001, 6.154E+001, 5.591E+001, 1.065E+002, 8.915E+001, 6.685E+001, 5.881E+001, 5.605E+001, 8.951E+001, 5.502E+001, 5.732E+001, 5.065E+001, 4.884E+001, 4.596E+001, 4.798E+001, 4.363E+001, 4.200E+001, 2.061E-001, 4.356E-004, 1.621E-007, 1.919E-001, 6.463E-003, 1.907E-005, 4.000E+000
 1.000E+002, 5.507E+001, 4.032E+001, 2.474E+001, 2.328E+001, 2.337E+001, 2.366E+001, 2.384E+001, 2.447E+001, 2.536E+001, 1.876E+001, 6.319E+001, 7.861E+001, 6.781E+001, 4.395E+001, 3.345E+001, 2.992E+001, 2.527E+001, 2.398E+001, 2.331E+001, 2.366E+001, 1.961E+001, 1.332E+002, 1.653E+002, 1.600E+002, 1.578E+002, 1.642E+002, 1.806E+002, 2.103E+002, 2.273E+002, 2.615E+002, 3.061E+002, 1.818E+001, 3.413E+001, 4.078E+001, 2.761E+001, 1.952E+001, 1.865E+001, 1.847E+001, 1.843E+001, 1.844E+001, 1.847E+001, 1.852E+001, 9.245E+001, 9.267E+001, 8.887E+001, 8.844E+001, 8.829E+001, 9.026E+001, 8.913E+001, 7.335E+001, 1.102E+002, 1.286E+002, 7.976E+001, 8.061E+001, 1.089E+002, 1.119E+002, 7.417E+001, 7.868E+001, 7.769E+001, 8.107E+001, 6.887E+001, 6.493E+001, 6.042E+001, 5.379E+001, 5.313E+001, 9.534E+001, 7.970E+001, 6.415E+001, 5.702E+001, 5.028E+001, 9.087E+001, 5.421E+001, 4.915E+001, 4.737E+001, 4.347E+001, 4.459E+001, 4.358E+001, 4.153E+001, 4.034E+001, 2.069E-001, 4.086E-004, 7.297E-008, 1.939E-001, 5.568E-003, 1.626E-005, 4.000E+000
 1.100E+002, 6.679E+001, 5.486E+001, 3.651E+001, 2.584E+001, 2.482E+001, 2.536E+001, 2.558E+001, 2.605E+001, 2.732E+001, 1.916E+001, 6.444E+001, 7.852E+001, 7.086E+001, 4.732E+001, 3.871E+001, 3.254E+001, 2.684E+001, 2.518E+001, 2.404E+001, 2.454E+001, 2.054E+001, 1.238E+002, 1.393E+002, 1.312E+002, 1.267E+002, 1.288E+002, 1.391E+002, 1.582E+002, 1.703E+002, 1.965E+002, 2.321E+002, 1.828E+001, 3.556E+001, 4.485E+001, 2.992E+001, 1.966E+001, 1.862E+001, 1.844E+001, 1.842E+001, 1.844E+001, 1.848E+001, 1.853E+001, 9.813E+001, 9.960E+001, 9.844E+001, 9.790E+001, 9.800E+001, 9.821E+001, 9.859E+001, 7.626E+001, 1.032E+002, 1.097E+002, 8.507E+001, 7.792E+001, 1.055E+002, 1.210E+002, 7.629E+001, 7.184E+001, 8.731E+001, 7.646E+001, 7.083E+001, 6.571E+001, 6.197E+001, 4.774E+001, 5.597E+001, 8.286E+001, 7.794E+001, 6.621E+001, 5.999E+001, 5.076E+001, 9.223E+001, 5.345E+001, 4.562E+001, 4.225E+001, 4.573E+001, 4.446E+001, 3.903E+001, 3.650E+001, 3.863E+001, 2.066E-001, 4.325E-004, 1.491E-007, 1.912E-001, 6.697E-003, 1.980E-005, 4.000E+000
 1.200E+002, 5.477E+001, 4.205E+001, 2.890E+001, 2.539E+001, 2.492E+001, 2.578E+001, 2.688E+001, 2.803E+001, 2.889E+001, 1.960E+001, 6.264E+001, 7.278E+001, 6.354E+001, 4.727E+001, 3.926E+001, 3.069E+001, 2.617E+001, 2.514E+001, 2.500E+001, 2.559E+001, 2.164E+001, 1.237E+002, 1.530E+002, 1.470E+002, 1.512E+002, 1.654E+002, 1.859E+002, 2.140E+002, 2.313E+002, 2.697E+002, 3.153E+002, 1.841E+001, 3.572E+001, 4.200E+001, 2.851E+001, 1.903E+001, 1.856E+001, 1.845E+001, 1.845E+001, 1.846E+001, 1.849E+001, 1.855E+001, 8.781E+001, 8.867E+001, 9.020E+001, 9.082E+001, 9.218E+001, 9.488E+001, 9.759E+001, 8.060E+001, 1.082E+002, 1.206E+002, 7.929E+001, 9.250E+001, 1.142E+002, 1.093E+002, 7.162E+001, 8.187E+001, 8.250E+001, 6.913E+001, 6.439E+001, 6.359E+001, 6.663E+001, 4.565E+001, 4.174E+001, 1.033E+002, 7.991E+001, 6.462E+001, 5.049E+001, 4.387E+001, 8.169E+001, 5.150E+001, 4.605E+001, 3.701E+001, 3.621E+001, 4.226E+001, 3.711E+001, 3.309E+001, 3.348E+001, 2.068E-001, 4.155E-004, 9.531E-008, 1.940E-001, 5.590E-003, 1.633E-005, 4.000E+000
 1.300E+002, 6.614E+001, 5.265E+001, 3.146E+001, 2.722E+001, 2.601E+001, 2.647E+001, 2.694E+001, 2.760E+001, 2.809E+001, 2.009E+001, 6.124E+001, 6.574E+001, 5.587E+001, 3.984E+001, 3.398E+001, 2.881E+001, 2.603E+001, 2.484E+001, 2.538E+001, 2.630E+001, 2.285E+001, 1.207E+002, 1.474E+002, 1.425E+002, 1.436E+002, 1.533E+002, 1.652E+002, 1.809E+002, 1.903E+002, 2.159E+002, 2.508E+002, 1.856E+001, 3.575E+001, 4.300E+001, 2.874E+001, 1.880E+001, 1.854E+001, 1.848E+001, 1.845E+001, 1.846E+001, 1.848E+001, 1.856E+001, 8.803E+001, 9.002E+001, 9.083E+001, 9.116E+001, 9.322E+001, 9.447E+001, 9.752E+001, 7.219E+001, 9.493E+001, 1.178E+002, 8.496E+001, 8.192E+001, 1.199E+002, 1.064E+002, 7.453E+001, 8.175E+001, 8.189E+001, 6.791E+001, 6.198E+001, 6.062E+001, 6.192E+001, 5.142E+001, 4.230E+001, 9.877E+001, 8.032E+001, 6.458E+001, 5.829E+001, 4.706E+001, 8.430E+001, 5.013E+001, 4.655E+001, 4.396E+001, 3.629E+001, 4.269E+001, 3.944E+001, 3.882E+001, 3.301E+001, 2.071E-001, 3.928E-004, 2.238E-008, 1.922E-001, 6.212E-003, 1.828E-005, 4.000E+000
 1.400E+002, 6.236E+001, 5.101E+001, 3.250E+001, 2.538E+001, 2.458E+001, 2.478E+001, 2.521E+001, 2.559E+001, 2.591E+001, 2.059E+001, 5.943E+001, 6.359E+001, 5.144E+001, 3.022E+001, 2.535E+001, 2.443E+001, 2.450E+001, 2.442E+001, 2.480E+001, 2.598E+001, 2.410E+001, 1.197E+002, 1.462E+002, 1.399E+002, 1.297E+002, 1.301E+002, 1.334E+002, 1.424E+002, 1.509E+002, 1.691E+002, 1.913E+002, 1.873E+001, 3.701E+001, 4.336E+001, 2.884E+001, 1.880E+001, 1.855E+001, 1.851E+001, 1.850E+001, 1.851E+001, 1.860E+001, 1.873E+001, 8.734E+001, 8.780E+001, 8.980E+001, 9.158E+001, 9.630E+001, 9.618E+001, 9.696E+001, 7.454E+001, 1.084E+002, 1.159E+002, 7.238E+001, 9.007E+001, 1.205E+002, 9.034E+001, 5.738E+001, 8.332E+001, 8.331E+001, 7.354E+001, 5.898E+001, 6.626E+001, 6.682E+001, 5.567E+001, 4.636E+001, 1.035E+002, 8.652E+001, 6.724E+001, 6.130E+001, 4.884E+001, 7.196E+001, 5.595E+001, 5.547E+001, 4.708E+001, 3.763E+001, 5.059E+001, 4.679E+001, 4.139E+001, 3.408E+001, 2.072E-001, 3.945E-004, 2.755E-008, 1.916E-001, 6.538E-003, 1.930E-005, 4.000E+000
 1.500E+002, 5.917E+001, 4.764E+001, 3.125E+001, 2.527E+001, 2.425E+001, 2.423E+001, 2.439E+001, 2.488E+001, 2.570E+001, 2.111E+001, 6.301E+001, 7.646E+001, 6.659E+001, 4.610E+001, 3.685E+001, 3.104E+001, 2.494E+001, 2.405E+001, 2.370E+001, 2.378E+001, 2.535E+001, 1.253E+002, 1.686E+002, 1.643E+002, 1.702E+002, 1.863E+002, 2.075E+002, 2.341E+002, 2.499E+002, 2.842E+002, 3.268E+002, 1.891E+001, 3.808E+001, 4.295E+001, 2.768E+001, 1.889E+001, 1.866E+001, 1.860E+001, 1.857E+001, 1.857E+001, 1.876E+001, 1.872E+001, 9.675E+001, 9.462E+001, 9.631E+001, 9.533E+001, 9.607E+001, 9.674E+001, 9.498E+001, 7.196E+001, 1.196E+002, 1.119E+002, 6.736E+001, 7.157E+001, 1.126E+002, 1.101E+002, 6.006E+001, 7.939E+001, 8.469E+001, 8.462E+001, 6.658E+001, 6.848E+001, 6.890E+001, 6.495E+001, 5.536E+001, 9.286E+001, 8.203E+001, 6.921E+001, 6.405E+001, 5.965E+001, 8.562E+001, 5.965E+001, 5.799E+001, 5.504E+001, 4.405E+001, 5.243E+001, 5.086E+001, 4.659E+001, 3.913E+001, 2.069E-001, 4.024E-004, 5.351E-008, 1.910E-001, 6.885E-003, 2.039E-005, 4.000E+000
 1.600E+002, 5.471E+001, 4.140E+001, 2.710E+001, 2.441E+001, 2.426E+001, 2.383E+001, 2.384E+001, 2.415E+001, 2.484E+001, 2.161E+001, 6.525E+001, 8.382E+001, 7.171E+001, 4.594E+001, 2.774E+001, 2.669E+001, 2.655E+001, 2.636E+001, 2.542E+001, 2.452E+001, 2.657E+001, 1.358E+002, 1.938E+002, 1.909E+002, 2.027E+002, 2.222E+002, 2.456E+002, 2.719E+002, 2.861E+002, 3.196E+002, 3.623E+002, 1.909E+001, 3.686E+001, 4.183E+001, 2.717E+001, 1.883E+001, 1.861E+001, 1.853E+001, 1.848E+001, 1.847E+001, 1.852E+001, 1.857E+001, 9.726E+001, 9.601E+001, 9.768E+001, 9.526E+001, 9.753E+001, 9.865E+001, 1.011E+002, 8.010E+001, 1.239E+002, 1.267E+002, 7.007E+001, 7.458E+001, 1.068E+002, 1.121E+002, 6.800E+001, 7.281E+001, 8.211E+001, 8.268E+001, 6.892E+001, 6.394E+001, 6.940E+001, 6.373E+001, 5.848E+001, 9.490E+001, 7.823E+001, 6.292E+001, 6.764E+001, 6.517E+001, 9.810E+001, 5.424E+001, 6.081E+001, 5.640E+001, 5.049E+001, 4.907E+001, 5.434E+001, 4.965E+001, 4.471E+001, 2.070E-001, 3.925E-004, 2.195E-008, 1.909E-001, 6.653E-003, 1.966E-005, 4.000E+000
 1.700E+002, 6.566E+001, 5.322E+001, 3.531E+001, 3.021E+001, 2.832E+001, 2.709E+001, 2.662E+001, 2.560E+001, 2.534E+001, 2.211E+001, 6.340E+001, 7.761E+001, 6.869E+001, 4.633E+001, 3.214E+001, 2.770E+001, 2.686E+001, 2.733E+001, 2.770E+001, 2.537E+001, 2.774E+001, 1.267E+002, 1.437E+002, 1.361E+002, 1.331E+002, 1.431E+002, 1.611E+002, 1.830E+002, 1.942E+002, 2.194E+002, 2.568E+002, 1.929E+001, 3.709E+001, 4.053E+001, 2.686E+001, 1.908E+001, 1.876E+001, 1.854E+001, 1.855E+001, 1.861E+001, 1.871E+001, 1.876E+001, 9.249E+001, 9.313E+001, 8.988E+001, 8.967E+001, 9.148E+001, 9.463E+001, 9.599E+001, 7.957E+001, 1.139E+002, 1.162E+002, 7.625E+001, 8.132E+001, 1.062E+002, 1.031E+002, 7.372E+001, 6.904E+001, 8.145E+001, 8.167E+001, 6.717E+001, 6.290E+001, 6.772E+001, 6.416E+001, 5.465E+001, 9.399E+001, 7.495E+001, 6.338E+001, 6.387E+001, 5.975E+001, 8.700E+001, 5.489E+001, 5.967E+001, 5.653E+001, 4.539E+001, 5.043E+001, 5.415E+001, 5.044E+001, 4.228E+001, 2.071E-001, 3.880E-004, 7.533E-009, 1.904E-001, 6.677E-003, 1.974E-005, 4.000E+000
 1.800E+002, 6.053E+001, 4.870E+001, 3.668E+001, 3.089E+001, 2.880E+001, 2.776E+001, 2.757E+001, 2.696E+001, 2.700E+001, 2.259E+001, 6.845E+001, 7.639E+001, 6.150E+001, 3.487E+001, 2.745E+001, 2.470E+001, 2.375E+001, 2.389E+001, 2.409E+001, 2.406E+001, 2.887E+001, 1.303E+002, 1.497E+002, 1.360E+002, 1.216E+002, 1.199E+002, 1.234E+002, 1.322E+002, 1.365E+002, 1.551E+002, 1.836E+002, 1.949E+001, 3.512E+001, 3.422E+001, 2.503E+001, 1.956E+001, 1.898E+001, 1.860E+001, 1.858E+001, 1.850E+001, 1.850E+001, 1.852E+001, 1.030E+002, 1.053E+002, 1.028E+002, 1.032E+002, 9.946E+001, 9.973E+001, 9.854E+001, 7.493E+001, 1.146E+002, 1.311E+002, 9.055E+001, 7.444E+001, 1.003E+002, 1.391E+002, 8.309E+001, 6.732E+001, 8.357E+001, 8.853E+001, 7.309E+001, 5.976E+001, 6.696E+001, 6.586E+001, 5.976E+001, 8.162E+001, 7.104E+001, 6.352E+001, 6.414E+001, 6.246E+001, 1.044E+002, 5.233E+001, 5.737E+001, 5.274E+001, 4.711E+001, 4.957E+001, 4.959E+001, 4.717E+001, 4.317E+001, 2.073E-001, 3.875E-004, 4.929E-009, 1.887E-001, 7.077E-003, 2.100E-005, 4.000E+000
 1.900E+002, 6.737E+001, 5.147E+001, 3.282E+001, 2.724E+001, 2.553E+001, 2.509E+001, 2.510E+001, 2.532E+001, 2.596E+001, 2.305E+001, 6.939E+001, 7.755E+001, 6.332E+001, 3.680E+001, 2.892E+001, 2.414E+001, 2.340E+001, 2.351E+001, 2.389E+001, 2.409E+001, 2.995E+001, 1.368E+002, 1.642E+002, 1.520E+002, 1.483E+002, 1.505E+002, 1.582E+002, 1.725E+002, 1.809E+002, 2.030E+002, 2.313E+002, 1.969E+001, 3.483E+001, 2.883E+001, 2.146E+001, 2.002E+001, 1.960E+001, 1.922E+001, 1.892E+001, 1.882E+001, 1.874E+001, 1.869E+001, 1.155E+002, 1.158E+002, 1.133E+002, 1.146E+002, 1.116E+002, 1.110E+002, 1.078E+002, 7.566E+001, 1.098E+002, 1.228E+002, 8.229E+001, 7.323E+001, 1.044E+002, 1.390E+002, 8.391E+001, 7.626E+001, 9.439E+001, 9.134E+001, 7.354E+001, 6.450E+001, 7.409E+001, 6.777E+001, 5.504E+001, 8.006E+001, 8.068E+001, 6.987E+001, 6.959E+001, 6.148E+001, 1.030E+002, 5.395E+001, 6.076E+001, 5.761E+001, 4.954E+001, 5.052E+001, 5.314E+001, 4.895E+001, 4.559E+001, 2.071E-001, 4.017E-004, 5.016E-008, 1.874E-001, 7.720E-003, 2.302E-005, 4.000E+000
 2.000E+002, 6.560E+001, 5.141E+001, 3.602E+001, 2.973E+001, 2.544E+001, 2.515E+001, 2.525E+001, 2.538E+001, 2.539E+001, 2.350E+001, 6.848E+001, 8.151E+001, 6.382E+001, 3.832E+001, 2.849E+001, 2.416E+001, 2.274E+001, 2.257E+001, 2.261E+001, 2.271E+001, 3.098E+001, 1.392E+002, 1.888E+002, 1.840E+002, 1.882E+002, 2.005E+002, 2.199E+002, 2.468E+002, 2.626E+002, 3.016E+002, 3.486E+002, 1.989E+001, 3.647E+001, 3.525E+001, 2.168E+001, 1.974E+001, 1.939E+001, 1.897E+001, 1.865E+001, 1.855E+001, 1.850E+001, 1.854E+001, 1.005E+002, 1.001E+002, 1.010E+002, 9.973E+001, 9.656E+001, 9.583E+001, 9.271E+001, 8.029E+001, 1.251E+002, 1.283E+002, 7.642E+001, 7.895E+001, 9.569E+001, 1.171E+002, 7.727E+001, 7.813E+001, 8.218E+001, 8.426E+001, 7.201E+001, 6.625E+001, 6.784E+001, 6.626E+001, 5.966E+001, 8.978E+001, 7.954E+001, 6.639E+001, 6.932E+001, 5.877E+001, 9.774E+001, 5.529E+001, 5.925E+001, 5.786E+001, 4.980E+001, 5.187E+001, 5.163E+001, 5.042E+001, 4.569E+001, 2.071E-001, 3.913E-004, 1.791E-008, 1.908E-001, 6.218E-003, 1.831E-005, 4.000E+000
 2.100E+002, 5.598E+001, 4.375E+001, 2.717E+001, 2.419E+001, 2.315E+001, 2.321E+001, 2.330E+001, 2.354E+001, 2.404E+001, 2.394E+001, 6.720E+001, 7.985E+001, 6.566E+001, 4.242E+001, 3.360E+001, 2.715E+001, 2.591E+001, 2.508E+001, 2.330E+001, 2.246E+001, 3.196E+001, 1.320E+002, 1.629E+002, 1.566E+002, 1.586E+002, 1.682E+002, 1.843E+002, 2.038E+002, 2.138E+002, 2.390E+002, 2.752E+002, 2.008E+001, 3.448E+001, 3.225E+001, 2.168E+001, 1.928E+001, 1.907E+001, 1.898E+001, 1.895E+001, 1.894E+001, 1.898E+001, 1.903E+001, 8.779E+001, 8.810E+001, 8.821E+001, 8.800E+001, 8.429E+001, 8.390E+001, 8.313E+001, 8.289E+001, 1.171E+002, 1.213E+002, 8.249E+001, 7.881E+001, 9.374E+001, 1.065E+002, 8.439E+001, 6.614E+001, 6.943E+001, 7.584E+001, 7.467E+001, 5.319E+001, 5.623E+001, 5.947E+001, 6.062E+001, 8.993E+001, 6.593E+001, 5.236E+001, 6.153E+001, 5.735E+001, 1.007E+002, 4.530E+001, 4.453E+001, 5.376E+001, 5.004E+001, 4.229E+001, 4.581E+001, 4.848E+001, 4.383E+001, 2.071E-001, 3.890E-004, 1.063E-008, 1.915E-001, 6.142E-003, 1.807E-005, 4.000E+000
 2.200E+002, 5.602E+001, 4.282E+001, 2.504E+001, 2.360E+001, 2.373E+001, 2.439E+001, 2.483E+001, 2.557E+001, 2.674E+001, 2.438E+001, 6.830E+001, 7.585E+001, 6.229E+001, 4.498E+001, 3.464E+001, 2.750E+001, 2.639E+001, 2.568E+001, 2.375E+001, 2.312E+001, 3.291E+001, 1.335E+002, 1.698E+002, 1.599E+002, 1.588E+002, 1.684E+002, 1.853E+002, 2.056E+002, 2.154E+002, 2.421E+002, 2.728E+002, 2.027E+001, 3.404E+001, 2.961E+001, 2.147E+001, 1.970E+001, 1.949E+001, 1.923E+001, 1.904E+001, 1.897E+001, 1.886E+001, 1.880E+001, 9.993E+001, 1.019E+002, 9.781E+001, 9.791E+001, 9.916E+001, 1.009E+002, 1.020E+002, 7.559E+001, 1.064E+002, 1.223E+002, 8.474E+001, 7.943E+001, 1.138E+002, 1.223E+002, 7.821E+001, 7.612E+001, 8.938E+001, 8.460E+001, 7.200E+001, 5.594E+001, 6.247E+001, 6.621E+001, 5.743E+001, 9.057E+001, 8.203E+001, 5.943E+001, 6.554E+001, 5.908E+001, 9.223E+001, 4.463E+001, 4.875E+001, 5.420E+001, 5.024E+001, 3.775E+001, 4.396E+001, 4.686E+001, 4.559E+001, 2.072E-001, 3.914E-004, 1.775E-008, 1.909E-001, 6.759E-003, 2.000E-005, 4.000E+000
 2.300E+002, 6.924E+001, 5.583E+001, 3.366E+001, 2.694E+001, 2.629E+001, 2.622E+001, 2.641E+001, 2.740E+001, 2.855E+001, 2.480E+001, 6.660E+001, 6.938E+001, 5.755E+001, 4.105E+001, 2.952E+001, 2.624E+001, 2.548E+001, 2.516E+001, 2.416E+001, 2.384E+001, 3.382E+001, 1.289E+002, 1.324E+002, 1.141E+002, 9.516E+001, 8.878E+001, 8.826E+001, 9.487E+001, 9.887E+001, 1.118E+002, 1.290E+002, 2.045E+001, 3.617E+001, 3.630E+001, 2.420E+001, 1.931E+001, 1.902E+001, 1.882E+001, 1.886E+001, 1.891E+001, 1.901E+001, 1.925E+001, 1.149E+002, 1.156E+002, 1.157E+002, 1.144E+002, 1.158E+002, 1.162E+002, 1.173E+002, 7.136E+001, 1.010E+002, 1.032E+002, 7.197E+001, 7.730E+001, 1.232E+002, 1.167E+002, 7.175E+001, 7.068E+001, 1.012E+002, 9.280E+001, 7.075E+001, 6.544E+001, 7.724E+001, 6.849E+001, 5.869E+001, 8.800E+001, 8.493E+001, 7.372E+001, 7.286E+001, 5.963E+001, 8.374E+001, 5.342E+001, 5.513E+001, 5.346E+001, 4.853E+001, 4.262E+001, 4.573E+001, 4.462E+001, 4.359E+001, 2.071E-001, 3.994E-004, 4.307E-008, 1.889E-001, 7.383E-003, 2.196E-005, 4.000E+000
 2.400E+002, 6.561E+001, 5.342E+001, 3.049E+001, 2.570E+001, 2.601E+001, 2.666E+001, 2.706E+001, 2.804E+001, 2.893E+001, 2.521E+001, 6.939E+001, 7.619E+001, 5.971E+001, 3.293E+001, 2.606E+001, 2.474E+001, 2.413E+001, 2.375E+001, 2.361E+001, 2.374E+001, 3.469E+001, 1.375E+002, 1.634E+002, 1.510E+002, 1.407E+002, 1.483E+002, 1.658E+002, 1.893E+002, 2.021E+002, 2.375E+002, 2.837E+002, 2.063E+001, 3.576E+001, 3.362E+001, 2.259E+001, 1.933E+001, 1.923E+001, 1.949E+001, 1.980E+001, 1.990E+001, 1.999E+001, 1.999E+001, 1.107E+002, 1.126E+002, 1.135E+002, 1.129E+002, 1.179E+002, 1.181E+002, 1.163E+002, 8.177E+001, 1.053E+002, 1.197E+002, 7.640E+001, 8.391E+001, 1.400E+002, 1.262E+002, 7.450E+001, 8.129E+001, 9.817E+001, 9.198E+001, 7.338E+001, 6.299E+001, 7.230E+001, 6.939E+001, 5.964E+001, 1.034E+002, 8.849E+001, 7.094E+001, 6.830E+001, 6.350E+001, 8.983E+001, 5.428E+001, 5.099E+001, 4.893E+001, 4.859E+001, 4.337E+001, 4.157E+001, 4.480E+001, 4.635E+001, 2.074E-001, 3.989E-004, 3.977E-008, 1.895E-001, 7.323E-003, 2.177E-005, 4.000E+000
 2.500E+002, 5.958E+001, 4.175E+001, 2.509E+001, 2.356E+001, 2.399E+001, 2.459E+001, 2.487E+001, 2.511E+001, 2.561E+001, 2.561E+001, 6.886E+001, 7.925E+001, 6.508E+001, 3.982E+001, 2.992E+001, 2.510E+001, 2.390E+001, 2.339E+001, 2.294E+001, 2.315E+001, 3.553E+001, 1.492E+002, 2.044E+002, 2.021E+002, 2.093E+002, 2.305E+002, 2.601E+002, 2.953E+002, 3.147E+002, 3.589E+002, 4.052E+002, 2.079E+001, 3.520E+001, 3.341E+001, 2.250E+001, 2.003E+001, 2.007E+001, 2.015E+001, 2.021E+001, 2.020E+001, 2.019E+001, 2.023E+001, 9.359E+001, 9.635E+001, 9.654E+001, 9.799E+001, 1.021E+002, 1.030E+002, 1.052E+002, 7.329E+001, 1.118E+002, 1.395E+002, 9.167E+001, 7.640E+001, 1.345E+002, 1.180E+002, 7.938E+001, 8.549E+001, 8.671E+001, 7.955E+001, 7.595E+001, 6.309E+001, 6.857E+001, 6.461E+001, 6.015E+001, 9.674E+001, 8.977E+001, 6.271E+001, 6.853E+001, 5.932E+001, 1.006E+002, 4.825E+001, 5.554E+001, 5.293E+001, 4.917E+001, 4.220E+001, 4.792E+001, 4.603E+001, 4.359E+001, 2.069E-001, 4.021E-004, 5.251E-008, 1.947E-001, 5.110E-003, 1.483E-005, 4.000E+000
 2.600E+002, 5.712E+001, 4.136E+001, 2.505E+001, 2.344E+001, 2.359E+001, 2.348E+001, 2.356E+001, 2.387E+001, 2.445E+001, 2.599E+001, 6.895E+001, 8.146E+001, 6.834E+001, 3.700E+001, 2.816E+001, 2.652E+001, 2.499E+001, 2.389E+001, 2.230E+001, 2.233E+001, 3.633E+001, 1.449E+002, 1.698E+002, 1.540E+002, 1.465E+002, 1.557E+002, 1.737E+002, 1.994E+002, 2.137E+002, 2.442E+002, 2.831E+002, 2.095E+001, 3.437E+001, 2.882E+001, 2.134E+001, 2.029E+001, 2.016E+001, 2.005E+001, 2.002E+001, 2.002E+001, 2.007E+001, 2.019E+001, 8.910E+001, 8.968E+001, 8.698E+001, 8.768E+001, 8.968E+001, 9.289E+001, 9.525E+001, 8.199E+001, 1.380E+002, 1.242E+002, 8.133E+001, 7.358E+001, 1.082E+002, 1.084E+002, 8.415E+001, 7.138E+001, 8.071E+001, 7.802E+001, 7.741E+001, 5.687E+001, 5.458E+001, 6.055E+001, 5.908E+001, 8.949E+001, 7.407E+001, 5.863E+001, 5.691E+001, 5.891E+001, 1.013E+002, 4.351E+001, 4.149E+001, 5.155E+001, 5.091E+001, 3.732E+001, 3.996E+001, 4.457E+001, 4.495E+001, 2.077E-001, 3.870E-004, 9.501E-010, 1.905E-001, 6.774E-003, 2.004E-005, 4.000E+000
 2.700E+002, 5.807E+001, 4.656E+001, 2.614E+001, 2.363E+001, 2.362E+001, 2.356E+001, 2.350E+001, 2.369E+001, 2.404E+001, 2.636E+001, 6.695E+001, 7.683E+001, 6.698E+001, 5.012E+001, 3.438E+001, 2.565E+001, 2.285E+001, 2.235E+001, 2.189E+001, 2.200E+001, 3.709E+001, 1.392E+002, 1.466E+002, 1.282E+002, 1.185E+002, 1.292E+002, 1.461E+002, 1.622E+002, 1.744E+002, 2.091E+002, 2.518E+002, 2.110E+001, 3.416E+001, 3.116E+001, 2.239E+001, 2.001E+001, 1.984E+001, 1.982E+001, 1.986E+001, 1.990E+001, 2.005E+001, 2.022E+001, 9.071E+001, 9.084E+001, 8.840E+001, 8.928E+001, 8.781E+001, 8.991E+001, 9.142E+001, 8.311E+001, 1.363E+002, 1.359E+002, 7.900E+001, 7.370E+001, 9.360E+001, 1.069E+002, 7.765E+001, 7.006E+001, 7.914E+001, 7.866E+001, 7.019E+001, 5.406E+001, 5.824E+001, 6.049E+001, 6.133E+001, 9.031E+001, 7.375E+001, 5.405E+001, 6.000E+001, 5.918E+001, 9.526E+001, 4.031E+001, 4.279E+001, 5.013E+001, 5.243E+001, 3.485E+001, 3.780E+001, 4.201E+001, 4.709E+001, 2.075E-001, 3.866E-004, 9.300E-010, 1.908E-001, 6.815E-003, 2.017E-005, 4.000E+000
