s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,
Time,"TC_001","TC_002","TC_003","TC_004","TC_005","TC_006","TC_007","TC_008","TC_009","TC_010","TC_011","TC_012","TC_013","TC_014","TC_015","TC_016","TC_017","TC_018","TC_019","TC_020","TC_021","TC_022","TC_023","TC_024","TC_025","TC_026","TC_027","TC_028","TC_029","TC_030","TC_031","TC_032","TC_033","TC_034","TC_035","TC_036","TC_037","TC_038","TC_039","TC_040","TC_041","TC_042","TC_043","TC_044","TC_045","TC_046","TC_047","TC_048","TC_049","TC_050","TC_051","TC_052","TC_053","TC_054","TC_055","TC_056","TC_057","TC_058","TC_059","TC_060","TC_061","TC_062","TC_063","TC_064","TC_065","TC_066","TC_067","TC_068","TC_069","TC_070","TC_071","TC_072","TC_073","TC_074","TC_075","TC_076","TC_077","TC_078","TC_079","TC_080","TC_081","TC_082","TC_083","TC_084","TC_085","TC_086","TC_087","TC_088","TC_089","TC_090","TC_091","TC_092","TC_093","TC_094","TC_095","TC_096","TC_097","TC_098","TC_099","TC_100","TC_101","TC_102","TC_103","TC_104","O2_FLOOR","CO2_FLOOR","CO_FLOOR","O2_VENT","CO2_VENT","CO_VENT","Acts"
 0.000E+000, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 2.078E-001, 3.868E-004, 0.000E+000, 2.078E-001, 3.868E-004, 0.000E+000, 0.000E+000
 1.004E+001, 1.800E+001, 1.800E+001, 1.801E+001, 1.801E+001, 1.801E+001, 1.801E+001, 1.801E+001, 1.802E+001, 1.802E+001, 1.800E+001, 1.804E+001, 1.800E+001, 1.800E+001, 1.801E+001, 1.801E+001, 1.801E+001, 1.806E+001, 1.812E+001, 1.832E+001, 1.866E+001, 1.800E+001, 1.811E+001, 1.801E+001, 1.801E+001, 1.801E+001, 1.801E+001, 1.801E+001, 1.801E+001, 1.801E+001, 1.801E+001, 1.801E+001, 1.800E+001, 1.803E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.801E+001, 1.801E+001, 1.800E+001, 1.801E+001, 1.802E+001, 1.801E+001, 1.800E+001, 1.801E+001, 1.801E+001, 1.801E+001, 1.800E+001, 1.800E+001, 1.801E+001, 1.801E+001, 1.801E+001, 1.801E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.801E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 2.078E-001, 3.868E-004, 8.424E-051, 2.078E-001, 3.868E-004, 1.020E-038, 0.000E+000
 2.000E+001, 2.032E+001, 1.897E+001, 1.817E+001, 1.819E+001, 1.823E+001, 1.828E+001, 1.830E+001, 1.836E+001, 1.842E+001, 1.800E+001, 2.400E+001, 5.334E+001, 5.525E+001, 5.989E+001, 6.484E+001, 6.983E+001, 7.507E+001, 7.795E+001, 8.385E+001, 8.978E+001, 1.800E+001, 2.069E+001, 2.059E+001, 1.898E+001, 1.821E+001, 1.821E+001, 1.821E+001, 1.822E+001, 1.823E+001, 1.826E+001, 1.830E+001, 1.800E+001, 1.839E+001, 1.806E+001, 1.805E+001, 1.805E+001, 1.804E+001, 1.803E+001, 1.802E+001, 1.802E+001, 1.802E+001, 1.802E+001, 2.535E+001, 2.572E+001, 2.537E+001, 2.515E+001, 2.413E+001, 2.333E+001, 2.214E+001, 1.832E+001, 2.038E+001, 2.254E+001, 2.241E+001, 1.812E+001, 2.126E+001, 2.927E+001, 2.792E+001, 1.821E+001, 2.109E+001, 2.872E+001, 2.703E+001, 1.815E+001, 1.975E+001, 2.204E+001, 2.259E+001, 1.891E+001, 1.885E+001, 1.885E+001, 2.091E+001, 2.244E+001, 3.455E+001, 1.800E+001, 1.800E+001, 1.802E+001, 1.800E+001, 1.801E+001, 1.809E+001, 1.800E+001, 1.802E+001, 1.809E+001, 1.800E+001, 1.800E+001, 1.802E+001, 1.800E+001, 1.800E+001, 1.802E+001, 1.803E+001, 1.824E+001, 1.873E+001, 1.859E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.802E+001, 1.802E+001, 1.809E+001, 1.809E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.800E+001, 1.802E+001, 1.802E+001, 2.078E-001, 3.868E-004, 8.220E-047, 2.065E-001, 1.140E-003, 2.360E-006, 0.000E+000
 3.000E+001, 2.816E+001, 2.138E+001, 1.879E+001, 1.890E+001, 1.907E+001, 1.926E+001, 1.936E+001, 1.960E+001, 1.988E+001, 1.800E+001, 4.270E+001, 1.196E+002, 1.211E+002, 1.286E+002, 1.382E+002, 1.484E+002, 1.596E+002, 1.653E+002, 1.781E+002, 1.925E+002, 1.800E+001, 2.975E+001, 3.003E+001, 2.277E+001, 1.915E+001, 1.896E+001, 1.898E+001, 1.904E+001, 1.908E+001, 1.920E+001, 1.935E+001, 1.800E+001, 2.027E+001, 2.170E+001, 1.998E+001, 1.824E+001, 1.816E+001, 1.813E+001, 1.811E+001, 1.810E+001, 1.811E+001, 1.814E+001, 5.521E+001, 5.478E+001, 5.280E+001, 5.260E+001, 4.960E+001, 4.736E+001, 4.467E+001, 2.898E+001, 3.628E+001, 4.380E+001, 4.253E+001, 2.789E+001, 3.905E+001, 6.288E+001, 5.805E+001, 2.814E+001, 3.976E+001, 6.365E+001, 5.868E+001, 2.782E+001, 3.613E+001, 4.457E+001, 4.208E+001, 3.222E+001, 3.171E+001, 3.158E+001, 3.956E+001, 4.393E+001, 7.625E+001, 1.821E+001, 1.908E+001, 2.240E+001, 1.801E+001, 1.849E+001, 2.216E+001, 1.801E+001, 1.874E+001, 2.365E+001, 1.801E+001, 1.843E+001, 2.160E+001, 1.801E+001, 1.817E+001, 2.054E+001, 2.484E+001, 2.917E+001, 3.001E+001, 2.988E+001, 1.801E+001, 1.801E+001, 1.909E+001, 2.063E+001, 2.322E+001, 2.299E+001, 2.341E+001, 1.801E+001, 1.801E+001, 1.803E+001, 1.849E+001, 1.928E+001, 1.909E+001, 1.947E+001, 2.078E-001, 3.868E-004, 8.743E-039, 2.041E-001, 2.544E-003, 6.756E-006, 0.000E+000
 4.000E+001, 4.208E+001, 2.613E+001, 2.091E+001, 2.116E+001, 2.154E+001, 2.200E+001, 2.223E+001, 2.282E+001, 2.353E+001, 1.800E+001, 7.059E+001, 1.587E+002, 1.533E+002, 1.552E+002, 1.646E+002, 1.780E+002, 1.942E+002, 2.021E+002, 2.221E+002, 2.471E+002, 1.800E+001, 4.668E+001, 5.525E+001, 4.175E+001, 2.836E+001, 2.213E+001, 2.068E+001, 2.086E+001, 2.101E+001, 2.137E+001, 2.173E+001, 1.800E+001, 2.467E+001, 3.074E+001, 2.371E+001, 1.858E+001, 1.843E+001, 1.838E+001, 1.835E+001, 1.835E+001, 1.839E+001, 1.847E+001, 9.181E+001, 8.882E+001, 8.425E+001, 8.358E+001, 7.858E+001, 7.502E+001, 7.122E+001, 5.224E+001, 6.435E+001, 7.173E+001, 6.480E+001, 4.764E+001, 6.007E+001, 1.054E+002, 9.149E+001, 4.464E+001, 6.009E+001, 1.078E+002, 9.268E+001, 4.413E+001, 5.907E+001, 6.435E+001, 6.523E+001, 5.109E+001, 4.824E+001, 4.921E+001, 6.056E+001, 6.127E+001, 1.037E+002, 2.788E+001, 3.428E+001, 4.211E+001, 2.566E+001, 3.442E+001, 4.138E+001, 2.497E+001, 3.130E+001, 3.863E+001, 2.166E+001, 2.742E+001, 3.597E+001, 2.228E+001, 2.636E+001, 3.351E+001, 3.891E+001, 4.408E+001, 4.488E+001, 4.910E+001, 1.993E+001, 2.450E+001, 2.844E+001, 3.336E+001, 3.684E+001, 3.683E+001, 4.208E+001, 1.897E+001, 2.152E+001, 2.555E+001, 2.765E+001, 2.932E+001, 3.026E+001, 3.494E+001, 2.078E-001, 3.868E-004, 4.232E-034, 2.015E-001, 4.072E-003, 1.154E-005, 0.000E+000
 5.001E+001, 3.933E+001, 2.926E+001, 2.533E+001, 2.568E+001, 2.619E+001, 2.688E+001, 2.718E+001, 2.811E+001, 2.923E+001, 1.802E+001, 1.111E+002, 1.999E+002, 1.885E+002, 1.883E+002, 1.946E+002, 2.054E+002, 2.204E+002, 2.296E+002, 2.543E+002, 2.886E+002, 1.801E+001, 6.699E+001, 7.811E+001, 5.908E+001, 3.600E+001, 2.547E+001, 2.408E+001, 2.424E+001, 2.447E+001, 2.474E+001, 2.500E+001, 1.800E+001, 3.021E+001, 4.015E+001, 2.882E+001, 1.953E+001, 1.891E+001, 1.885E+001, 1.883E+001, 1.885E+001, 1.893E+001, 1.908E+001, 1.107E+002, 1.069E+002, 8.995E+001, 7.953E+001, 6.120E+001, 5.544E+001, 5.308E+001, 7.324E+001, 8.915E+001, 9.432E+001, 9.395E+001, 5.896E+001, 7.502E+001, 1.419E+002, 1.244E+002, 5.031E+001, 7.200E+001, 1.554E+002, 1.270E+002, 5.771E+001, 7.633E+001, 8.539E+001, 7.958E+001, 6.104E+001, 5.460E+001, 6.669E+001, 8.188E+001, 8.364E+001, 1.400E+002, 4.415E+001, 5.420E+001, 6.269E+001, 4.540E+001, 4.976E+001, 5.403E+001, 4.492E+001, 4.719E+001, 4.724E+001, 3.783E+001, 3.948E+001, 4.699E+001, 3.458E+001, 3.777E+001, 4.486E+001, 5.333E+001, 6.150E+001, 5.841E+001, 6.503E+001, 3.068E+001, 3.525E+001, 3.983E+001, 4.801E+001, 4.623E+001, 4.939E+001, 5.878E+001, 2.755E+001, 3.169E+001, 3.737E+001, 3.985E+001, 4.128E+001, 4.433E+001, 5.238E+001, 2.078E-001, 3.868E-004, 1.084E-031, 2.050E-001, 2.043E-003, 5.187E-006, 0.000E+000
 6.000E+001, 3.653E+001, 3.254E+001, 2.962E+001, 3.012E+001, 3.096E+001, 3.203E+001, 3.252E+001, 3.387E+001, 3.546E+001, 1.808E+001, 1.607E+002, 2.577E+002, 2.451E+002, 2.462E+002, 2.614E+002, 2.847E+002, 3.156E+002, 3.331E+002, 3.704E+002, 4.131E+002, 1.804E+001, 8.786E+001, 1.052E+002, 7.978E+001, 4.792E+001, 2.952E+001, 2.806E+001, 2.791E+001, 2.817E+001, 2.849E+001, 2.906E+001, 1.801E+001, 3.633E+001, 5.360E+001, 4.248E+001, 3.072E+001, 2.588E+001, 2.392E+001, 2.352E+001, 2.341E+001, 2.327E+001, 2.320E+001, 1.277E+002, 1.242E+002, 9.612E+001, 7.756E+001, 5.233E+001, 4.561E+001, 4.034E+001, 9.828E+001, 1.145E+002, 1.324E+002, 1.205E+002, 6.484E+001, 9.111E+001, 1.765E+002, 1.562E+002, 5.248E+001, 8.804E+001, 1.801E+002, 1.600E+002, 6.866E+001, 8.801E+001, 1.035E+002, 1.079E+002, 6.792E+001, 6.174E+001, 7.725E+001, 1.012E+002, 1.138E+002, 1.882E+002, 6.145E+001, 7.182E+001, 8.324E+001, 5.963E+001, 6.222E+001, 6.422E+001, 5.109E+001, 4.822E+001, 4.457E+001, 4.451E+001, 4.438E+001, 5.417E+001, 4.167E+001, 4.792E+001, 5.291E+001, 6.481E+001, 7.329E+001, 7.482E+001, 8.834E+001, 4.095E+001, 4.413E+001, 5.170E+001, 5.982E+001, 6.009E+001, 6.556E+001, 7.961E+001, 3.771E+001, 4.292E+001, 5.072E+001, 5.097E+001, 5.525E+001, 5.923E+001, 7.133E+001, 2.078E-001, 3.868E-004, 6.622E-026, 2.052E-001, 1.843E-003, 4.562E-006, 1.000E+000
 7.001E+001, 4.398E+001, 3.878E+001, 3.291E+001, 3.158E+001, 3.151E+001, 3.183E+001, 3.197E+001, 3.308E+001, 3.470E+001, 1.823E+001, 1.725E+002, 2.612E+002, 2.530E+002, 2.604E+002, 2.846E+002, 3.198E+002, 3.634E+002, 3.858E+002, 4.395E+002, 5.021E+002, 1.812E+001, 8.713E+001, 1.127E+002, 9.405E+001, 6.294E+001, 4.567E+001, 3.527E+001, 2.967E+001, 2.923E+001, 2.907E+001, 2.904E+001, 1.803E+001, 3.700E+001, 5.719E+001, 5.120E+001, 4.088E+001, 3.587E+001, 3.197E+001, 2.757E+001, 2.707E+001, 2.740E+001, 2.667E+001, 1.275E+002, 1.252E+002, 1.043E+002, 9.023E+001, 6.780E+001, 5.960E+001, 5.121E+001, 9.938E+001, 1.138E+002, 1.364E+002, 1.359E+002, 7.207E+001, 8.736E+001, 1.411E+002, 1.588E+002, 5.734E+001, 8.745E+001, 1.229E+002, 1.512E+002, 6.620E+001, 8.069E+001, 1.044E+002, 1.160E+002, 7.257E+001, 6.513E+001, 7.448E+001, 8.971E+001, 1.161E+002, 1.858E+002, 7.483E+001, 8.027E+001, 8.874E+001, 7.148E+001, 7.387E+001, 7.434E+001, 6.269E+001, 5.450E+001, 5.138E+001, 5.151E+001, 5.118E+001, 5.941E+001, 4.833E+001, 5.231E+001, 5.834E+001, 6.539E+001, 7.267E+001, 8.396E+001, 9.701E+001, 4.777E+001, 5.210E+001, 5.756E+001, 6.368E+001, 6.709E+001, 7.678E+001, 8.757E+001, 4.457E+001, 5.116E+001, 5.891E+001, 6.085E+001, 6.506E+001, 7.102E+001, 8.178E+001, 2.074E-001, 3.861E-004, 5.961E-024, 1.997E-001, 3.896E-003, 1.100E-005, 4.000E+000
 8.000E+001, 5.147E+001, 4.799E+001, 4.239E+001, 3.881E+001, 3.606E+001, 3.318E+001, 3.225E+001, 3.156E+001, 3.187E+001, 1.853E+001, 1.722E+002, 2.491E+002, 2.448E+002, 2.566E+002, 2.828E+002, 3.169E+002, 3.567E+002, 3.787E+002, 4.312E+002, 4.930E+002, 1.827E+001, 7.963E+001, 1.101E+002, 9.896E+001, 7.024E+001, 5.572E+001, 4.815E+001, 3.942E+001, 3.590E+001, 3.130E+001, 2.880E+001, 1.806E+001, 3.794E+001, 6.410E+001, 6.017E+001, 4.902E+001, 4.549E+001, 3.770E+001, 2.728E+001, 2.578E+001, 2.469E+001, 2.353E+001, 9.604E+001, 9.922E+001, 8.518E+001, 7.650E+001, 6.388E+001, 5.946E+001, 5.926E+001, 1.007E+002, 1.107E+002, 1.274E+002, 1.285E+002, 7.624E+001, 8.614E+001, 1.134E+002, 1.222E+002, 6.592E+001, 8.303E+001, 1.063E+002, 1.196E+002, 7.201E+001, 8.634E+001, 1.154E+002, 1.146E+002, 7.396E+001, 7.046E+001, 7.853E+001, 1.031E+002, 1.141E+002, 1.735E+002, 7.466E+001, 8.151E+001, 9.136E+001, 7.405E+001, 7.561E+001, 7.769E+001, 6.766E+001, 6.284E+001, 6.110E+001, 6.196E+001, 5.464E+001, 6.130E+001, 5.321E+001, 5.634E+001, 6.404E+001, 7.172E+001, 8.376E+001, 9.248E+001, 9.772E+001, 5.241E+001, 5.815E+001, 6.310E+001, 7.019E+001, 7.630E+001, 8.318E+001, 8.981E+001, 5.301E+001, 5.816E+001, 6.279E+001, 6.755E+001, 7.368E+001, 7.724E+001, 8.543E+001, 2.056E-001, 4.981E-004, 3.604E-007, 1.964E-001, 4.582E-003, 1.317E-005, 4.000E+000
