s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,
 9.001E+001, 6.146E+001, 4.125E+001, 2.682E+001, 2.475E+001, 2.508E+001, 2.585E+001, 2.611E+001, 2.710E+001, 2.819E+001, 1.977E+001, 2.898E+002, 2.503E+002, 2.447E+002, 2.474E+002, 2.650E+002, 2.904E+002, 3.223E+002, 3.410E+002, 3.825E+002, 4.252E+002, 1.850E+001, 6.884E+001, 7.953E+001, 6.227E+001, 4.067E+001, 3.041E+001, 2.783E+001, 2.696E+001, 2.661E+001, 2.574E+001, 2.505E+001, 1.812E+001, 3.508E+001, 4.411E+001, 3.274E+001, 2.048E+001, 1.864E+001, 1.857E+001, 1.856E+001, 1.854E+001, 1.857E+001, 1.863E+001, 1.155E+002, 1.110E+002, 1.002E+002, 9.804E+001, 9.242E+001, 9.072E+001, 8.849E+001, 5.856E+001, 7.680E+001, 9.560E+001, 9.025E+001, 6.537E+001, 7.827E+001, 8.896E+001, 1.133E+002, 7.121E+001, 8.710E+001, 1.037E+002, 1.081E+002, 6.345E+001, 8.155E+001, 9.390E+001, 8.636E+001, 6.792E+001, 7.454E+001, 7.246E+001, 8.970E+001, 9.093E+001, 1.731E+002, 5.599E+001, 6.426E+001, 6.556E+001, 6.614E+001, 5.023E+001, 5.429E+001, 5.347E+001, 5.520E+001, 2.060E-001, 4.332E-004, 1.551E-007, 1.889E-001, 6.944E-003, 2.059E-005, 4.000E+000
 1.000E+002, 5.809E+001, 4.171E+001, 2.820E+001, 2.679E+001, 2.582E+001, 2.555E+001, 2.548E+001, 2.581E+001, 2.648E+001, 2.127E+001, 2.435E+002, 1.948E+002, 1.870E+002, 1.873E+002, 2.017E+002, 2.278E+002, 2.649E+002, 2.876E+002, 3.370E+002, 3.917E+002, 1.885E+001, 6.975E+001, 7.973E+001, 6.542E+001, 4.551E+001, 3.111E+001, 2.615E+001, 2.503E+001, 2.475E+001, 2.448E+001, 2.430E+001, 1.821E+001, 3.534E+001, 4.372E+001, 3.215E+001, 2.058E+001, 1.896E+001, 1.893E+001, 1.875E+001, 1.864E+001, 1.855E+001, 1.861E+001, 1.051E+002, 1.019E+002, 9.277E+001, 9.135E+001, 8.601E+001, 8.426E+001, 8.135E+001, 6.056E+001, 7.859E+001, 9.665E+001, 9.175E+001, 6.386E+001, 7.486E+001, 9.637E+001, 1.110E+002, 5.477E+001, 7.649E+001, 8.425E+001, 1.027E+002, 5.990E+001, 7.562E+001, 8.537E+001, 8.614E+001, 6.558E+001, 6.290E+001, 6.759E+001, 8.189E+001, 9.261E+001, 1.715E+002, 5.423E+001, 6.011E+001, 6.521E+001, 5.837E+001, 4.858E+001, 5.329E+001, 5.449E+001, 4.835E+001, 2.057E-001, 4.565E-004, 2.295E-007, 1.890E-001, 6.957E-003, 2.063E-005, 4.000E+000
 1.100E+002, 7.011E+001, 5.126E+001, 3.328E+001, 2.907E+001, 2.818E+001, 2.786E+001, 2.780E+001, 2.820E+001, 2.891E+001, 2.325E+001, 2.928E+002, 2.517E+002, 2.509E+002, 2.648E+002, 2.933E+002, 3.348E+002, 3.832E+002, 4.081E+002, 4.594E+002, 5.138E+002, 1.928E+001, 7.234E+001, 8.597E+001, 6.645E+001, 3.857E+001, 2.888E+001, 2.541E+001, 2.464E+001, 2.435E+001, 2.409E+001, 2.401E+001, 1.833E+001, 3.573E+001, 4.359E+001, 3.105E+001, 2.039E+001, 1.941E+001, 1.910E+001, 1.873E+001, 1.863E+001, 1.855E+001, 1.862E+001, 1.251E+002, 1.205E+002, 1.092E+002, 1.092E+002, 1.042E+002, 1.007E+002, 9.657E+001, 6.505E+001, 8.407E+001, 9.890E+001, 1.003E+002, 6.709E+001, 8.702E+001, 1.082E+002, 1.139E+002, 6.242E+001, 8.228E+001, 9.087E+001, 1.032E+002, 6.209E+001, 7.386E+001, 8.522E+001, 9.201E+001, 7.288E+001, 6.814E+001, 6.857E+001, 8.025E+001, 9.044E+001, 1.935E+002, 5.359E+001, 6.186E+001, 5.912E+001, 5.836E+001, 4.822E+001, 5.316E+001, 5.034E+001, 4.525E+001, 2.060E-001, 4.587E-004, 2.352E-007, 1.866E-001, 7.751E-003, 2.312E-005, 4.000E+000
 1.200E+002, 5.785E+001, 4.106E+001, 2.955E+001, 2.576E+001, 2.534E+001, 2.568E+001, 2.594E+001, 2.664E+001, 2.741E+001, 2.558E+001, 2.640E+002, 2.147E+002, 2.069E+002, 2.101E+002, 2.269E+002, 2.542E+002, 2.830E+002, 2.991E+002, 3.375E+002, 3.841E+002, 1.977E+001, 6.998E+001, 8.010E+001, 6.497E+001, 3.766E+001, 2.859E+001, 2.435E+001, 2.383E+001, 2.367E+001, 2.382E+001, 2.396E+001, 1.848E+001, 3.590E+001, 4.541E+001, 3.143E+001, 2.029E+001, 1.895E+001, 1.867E+001, 1.858E+001, 1.856E+001, 1.855E+001, 1.859E+001, 1.072E+002, 1.029E+002, 9.202E+001, 9.031E+001, 8.474E+001, 8.295E+001, 7.975E+001, 5.901E+001, 7.866E+001, 9.893E+001, 9.932E+001, 6.086E+001, 7.791E+001, 9.623E+001, 1.263E+002, 5.920E+001, 7.476E+001, 9.195E+001, 1.045E+002, 5.888E+001, 7.613E+001, 9.536E+001, 8.909E+001, 6.811E+001, 6.398E+001, 6.540E+001, 8.804E+001, 9.486E+001, 1.817E+002, 5.556E+001, 6.843E+001, 7.244E+001, 6.217E+001, 5.401E+001, 5.464E+001, 5.479E+001, 4.179E+001, 2.061E-001, 4.224E-004, 1.210E-007, 1.905E-001, 6.213E-003, 1.829E-005, 4.000E+000
 1.300E+002, 6.078E+001, 4.403E+001, 3.004E+001, 2.663E+001, 2.597E+001, 2.639E+001, 2.655E+001, 2.716E+001, 2.798E+001, 2.812E+001, 2.668E+002, 2.244E+002, 2.164E+002, 2.208E+002, 2.370E+002, 2.585E+002, 2.865E+002, 3.039E+002, 3.409E+002, 3.905E+002, 2.030E+001, 7.227E+001, 7.320E+001, 5.021E+001, 2.851E+001, 2.562E+001, 2.439E+001, 2.399E+001, 2.409E+001, 2.405E+001, 2.427E+001, 1.864E+001, 3.707E+001, 4.645E+001, 3.436E+001, 2.072E+001, 1.902E+001, 1.863E+001, 1.852E+001, 1.850E+001, 1.853E+001, 1.857E+001, 1.133E+002, 1.097E+002, 9.854E+001, 9.778E+001, 9.330E+001, 8.981E+001, 8.595E+001, 6.266E+001, 7.694E+001, 1.036E+002, 9.538E+001, 6.228E+001, 8.090E+001, 1.021E+002, 1.146E+002, 6.518E+001, 8.084E+001, 9.393E+001, 9.405E+001, 6.659E+001, 7.816E+001, 8.526E+001, 8.061E+001, 6.923E+001, 6.945E+001, 7.180E+001, 8.162E+001, 8.060E+001, 2.004E+002, 5.641E+001, 6.133E+001, 6.302E+001, 6.160E+001, 5.235E+001, 5.272E+001, 5.027E+001, 4.646E+001, 2.060E-001, 4.740E-004, 2.827E-007, 1.879E-001, 7.320E-003, 2.177E-005, 4.000E+000
 1.400E+002, 8.049E+001, 6.520E+001, 4.032E+001, 3.148E+001, 2.941E+001, 3.025E+001, 3.019E+001, 3.046E+001, 3.063E+001, 3.076E+001, 2.151E+002, 1.765E+002, 1.695E+002, 1.724E+002, 1.869E+002, 2.083E+002, 2.353E+002, 2.503E+002, 2.845E+002, 3.255E+002, 2.086E+001, 7.102E+001, 6.734E+001, 4.369E+001, 2.798E+001, 2.596E+001, 2.578E+001, 2.594E+001, 2.615E+001, 2.671E+001, 2.749E+001, 1.882E+001, 3.907E+001, 4.852E+001, 3.425E+001, 2.152E+001, 1.912E+001, 1.868E+001, 1.853E+001, 1.851E+001, 1.850E+001, 1.855E+001, 1.273E+002, 1.255E+002, 1.162E+002, 1.160E+002, 1.098E+002, 1.052E+002, 1.001E+002, 5.691E+001, 6.947E+001, 8.614E+001, 9.918E+001, 6.341E+001, 8.069E+001, 9.430E+001, 1.053E+002, 7.714E+001, 9.319E+001, 8.924E+001, 8.264E+001, 7.377E+001, 7.677E+001, 7.452E+001, 6.558E+001, 6.843E+001, 7.976E+001, 7.708E+001, 7.731E+001, 6.697E+001, 1.816E+002, 5.874E+001, 6.305E+001, 5.728E+001, 5.195E+001, 5.220E+001, 5.038E+001, 4.379E+001, 4.094E+001, 2.061E-001, 4.835E-004, 3.118E-007, 1.828E-001, 9.826E-003, 2.962E-005, 4.000E+000
 1.500E+002, 8.029E+001, 6.023E+001, 4.243E+001, 3.478E+001, 3.170E+001, 3.109E+001, 3.092E+001, 3.005E+001, 2.958E+001, 3.341E+001, 2.479E+002, 2.068E+002, 2.036E+002, 2.109E+002, 2.276E+002, 2.512E+002, 2.793E+002, 2.956E+002, 3.321E+002, 3.764E+002, 2.144E+001, 6.976E+001, 6.870E+001, 5.113E+001, 2.873E+001, 2.640E+001, 2.682E+001, 2.765E+001, 2.803E+001, 2.848E+001, 2.898E+001, 1.901E+001, 3.918E+001, 4.872E+001, 3.391E+001, 2.211E+001, 1.975E+001, 1.873E+001, 1.855E+001, 1.851E+001, 1.849E+001, 1.852E+001, 1.264E+002, 1.236E+002, 1.136E+002, 1.114E+002, 1.061E+002, 1.033E+002, 9.961E+001, 5.418E+001, 6.711E+001, 9.333E+001, 1.040E+002, 6.245E+001, 7.595E+001, 9.846E+001, 1.121E+002, 8.222E+001, 8.761E+001, 9.337E+001, 9.153E+001, 6.906E+001, 7.960E+001, 8.100E+001, 7.958E+001, 6.719E+001, 8.081E+001, 7.321E+001, 7.289E+001, 7.796E+001, 1.883E+002, 5.977E+001, 5.781E+001, 5.891E+001, 5.416E+001, 4.689E+001, 5.168E+001, 4.668E+001, 4.277E+001, 2.060E-001, 4.327E-004, 1.537E-007, 1.901E-001, 6.273E-003, 1.848E-005, 4.000E+000
 1.600E+002, 5.752E+001, 4.367E+001, 3.640E+001, 3.293E+001, 3.007E+001, 2.877E+001, 2.840E+001, 2.833E+001, 2.887E+001, 3.599E+001, 2.135E+002, 1.801E+002, 1.711E+002, 1.641E+002, 1.704E+002, 1.834E+002, 2.038E+002, 2.152E+002, 2.418E+002, 2.727E+002, 2.201E+001, 6.806E+001, 7.072E+001, 5.595E+001, 3.145E+001, 2.546E+001, 2.477E+001, 2.544E+001, 2.583E+001, 2.600E+001, 2.643E+001, 1.920E+001, 3.899E+001, 4.771E+001, 3.498E+001, 2.217E+001, 2.023E+001, 1.889E+001, 1.869E+001, 1.857E+001, 1.856E+001, 1.859E+001, 1.112E+002, 1.059E+002, 9.591E+001, 9.382E+001, 8.827E+001, 8.535E+001, 8.144E+001, 4.926E+001, 6.581E+001, 9.262E+001, 9.956E+001, 5.839E+001, 7.075E+001, 8.695E+001, 9.972E+001, 6.363E+001, 7.507E+001, 9.916E+001, 8.940E+001, 6.253E+001, 8.015E+001, 1.014E+002, 8.797E+001, 6.262E+001, 6.655E+001, 6.862E+001, 8.825E+001, 9.597E+001, 1.553E+002, 5.829E+001, 6.739E+001, 7.189E+001, 7.031E+001, 5.202E+001, 5.842E+001, 5.832E+001, 5.698E+001, 2.061E-001, 4.323E-004, 1.518E-007, 1.902E-001, 6.231E-003, 1.835E-005, 4.000E+000
 1.700E+002, 6.932E+001, 4.930E+001, 3.549E+001, 3.009E+001, 2.820E+001, 2.847E+001, 2.903E+001, 3.015E+001, 3.170E+001, 3.844E+001, 2.063E+002, 1.721E+002, 1.606E+002, 1.526E+002, 1.578E+002, 1.676E+002, 1.795E+002, 1.864E+002, 2.057E+002, 2.273E+002, 2.258E+001, 7.005E+001, 7.492E+001, 5.648E+001, 3.143E+001, 2.549E+001, 2.497E+001, 2.522E+001, 2.560E+001, 2.608E+001, 2.700E+001, 1.940E+001, 4.007E+001, 4.774E+001, 3.617E+001, 2.184E+001, 1.995E+001, 1.925E+001, 1.899E+001, 1.873E+001, 1.862E+001, 1.865E+001, 1.351E+002, 1.300E+002, 1.196E+002, 1.174E+002, 1.104E+002, 1.062E+002, 1.004E+002, 5.578E+001, 7.362E+001, 8.307E+001, 8.957E+001, 7.191E+001, 8.698E+001, 9.110E+001, 9.846E+001, 6.811E+001, 9.079E+001, 1.114E+002, 8.895E+001, 6.664E+001, 8.172E+001, 9.374E+001, 9.318E+001, 7.585E+001, 7.377E+001, 7.417E+001, 8.860E+001, 9.228E+001, 1.432E+002, 5.935E+001, 6.329E+001, 6.753E+001, 6.891E+001, 5.021E+001, 5.126E+001, 5.609E+001, 5.821E+001, 2.056E-001, 5.070E-004, 3.882E-007, 1.864E-001, 8.574E-003, 2.569E-005, 4.000E+000
 1.800E+002, 7.567E+001, 5.595E+001, 4.115E+001, 3.535E+001, 3.171E+001, 3.045E+001, 3.037E+001, 3.132E+001, 3.281E+001, 4.074E+001, 1.887E+002, 1.626E+002, 1.480E+002, 1.323E+002, 1.268E+002, 1.307E+002, 1.402E+002, 1.439E+002, 1.543E+002, 1.675E+002, 2.314E+001, 6.892E+001, 6.445E+001, 4.485E+001, 2.639E+001, 2.469E+001, 2.611E+001, 2.704E+001, 2.696E+001, 2.713E+001, 2.756E+001, 1.961E+001, 4.073E+001, 4.814E+001, 3.496E+001, 2.202E+001, 1.984E+001, 1.904E+001, 1.886E+001, 1.868E+001, 1.864E+001, 1.869E+001, 1.471E+002, 1.402E+002, 1.298E+002, 1.265E+002, 1.176E+002, 1.133E+002, 1.075E+002, 5.432E+001, 6.919E+001, 8.153E+001, 8.948E+001, 7.351E+001, 8.420E+001, 9.794E+001, 9.534E+001, 7.842E+001, 9.861E+001, 1.066E+002, 7.656E+001, 7.007E+001, 8.420E+001, 8.648E+001, 8.290E+001, 7.205E+001, 8.583E+001, 7.798E+001, 8.987E+001, 8.192E+001, 1.445E+002, 6.149E+001, 6.518E+001, 6.193E+001, 6.350E+001, 4.896E+001, 4.928E+001, 4.755E+001, 5.085E+001, 2.060E-001, 4.640E-004, 2.513E-007, 1.863E-001, 8.179E-003, 2.446E-005, 4.000E+000
 1.900E+002, 7.769E+001, 6.181E+001, 4.714E+001, 4.166E+001, 3.728E+001, 3.534E+001, 3.503E+001, 3.499E+001, 3.705E+001, 4.285E+001, 1.817E+002, 1.535E+002, 1.417E+002, 1.338E+002, 1.369E+002, 1.465E+002, 1.641E+002, 1.752E+002, 1.998E+002, 2.294E+002, 2.369E+001, 6.991E+001, 6.537E+001, 5.067E+001, 3.182E+001, 2.533E+001, 2.621E+001, 2.733E+001, 2.746E+001, 2.758E+001, 2.805E+001, 1.982E+001, 4.136E+001, 4.832E+001, 3.311E+001, 2.087E+001, 1.987E+001, 1.893E+001, 1.876E+001, 1.866E+001, 1.867E+001, 1.873E+001, 1.461E+002, 1.390E+002, 1.276E+002, 1.243E+002, 1.147E+002, 1.096E+002, 1.039E+002, 5.187E+001, 7.126E+001, 8.113E+001, 8.541E+001, 6.158E+001, 8.136E+001, 9.681E+001, 7.793E+001, 7.626E+001, 8.838E+001, 9.963E+001, 7.502E+001, 6.922E+001, 8.337E+001, 8.904E+001, 8.500E+001, 6.534E+001, 7.863E+001, 7.581E+001, 8.544E+001, 8.663E+001, 1.378E+002, 6.242E+001, 6.301E+001, 6.860E+001, 6.433E+001, 5.216E+001, 5.295E+001, 5.343E+001, 4.787E+001, 2.063E-001, 3.972E-004, 4.098E-008, 1.888E-001, 7.151E-003, 2.123E-005, 4.000E+000
 2.000E+002, 7.894E+001, 6.232E+001, 4.365E+001, 3.557E+001, 3.171E+001, 3.075E+001, 3.096E+001, 3.169E+001, 3.406E+001, 4.476E+001, 1.799E+002, 1.583E+002, 1.505E+002, 1.481E+002, 1.528E+002, 1.667E+002, 1.849E+002, 1.938E+002, 2.141E+002, 2.389E+002, 2.421E+001, 7.049E+001, 6.704E+001, 5.596E+001, 2.869E+001, 2.484E+001, 2.538E+001, 2.581E+001, 2.596E+001, 2.636E+001, 2.687E+001, 2.004E+001, 4.221E+001, 5.135E+001, 3.618E+001, 2.115E+001, 1.977E+001, 1.910E+001, 1.880E+001, 1.873E+001, 1.871E+001, 1.879E+001, 1.424E+002, 1.344E+002, 1.222E+002, 1.187E+002, 1.111E+002, 1.078E+002, 1.031E+002, 4.673E+001, 7.077E+001, 8.042E+001, 9.161E+001, 5.385E+001, 7.609E+001, 9.771E+001, 8.219E+001, 7.905E+001, 9.499E+001, 9.780E+001, 8.094E+001, 6.936E+001, 8.067E+001, 8.953E+001, 8.622E+001, 6.273E+001, 8.212E+001, 7.608E+001, 7.978E+001, 8.657E+001, 1.463E+002, 6.353E+001, 6.256E+001, 7.087E+001, 6.615E+001, 5.408E+001, 5.188E+001, 5.687E+001, 5.344E+001, 2.063E-001, 3.954E-004, 3.531E-008, 1.889E-001, 7.431E-003, 2.211E-005, 4.000E+000
 2.100E+002, 7.517E+001, 5.626E+001, 4.183E+001, 3.229E+001, 2.987E+001, 3.074E+001, 3.127E+001, 3.256E+001, 3.372E+001, 4.646E+001, 1.815E+002, 1.594E+002, 1.484E+002, 1.449E+002, 1.455E+002, 1.540E+002, 1.696E+002, 1.774E+002, 1.953E+002, 2.176E+002, 2.471E+001, 7.217E+001, 7.568E+001, 5.851E+001, 3.199E+001, 2.570E+001, 2.464E+001, 2.430E+001, 2.437E+001, 2.481E+001, 2.544E+001, 2.026E+001, 4.152E+001, 4.762E+001, 3.382E+001, 2.084E+001, 1.962E+001, 1.896E+001, 1.872E+001, 1.869E+001, 1.873E+001, 1.880E+001, 1.386E+002, 1.312E+002, 1.217E+002, 1.178E+002, 1.097E+002, 1.064E+002, 1.004E+002, 5.789E+001, 7.627E+001, 8.219E+001, 8.555E+001, 7.290E+001, 9.066E+001, 9.432E+001, 9.079E+001, 6.717E+001, 9.083E+001, 1.108E+002, 8.349E+001, 6.229E+001, 7.671E+001, 9.943E+001, 8.997E+001, 7.550E+001, 7.489E+001, 7.037E+001, 8.860E+001, 1.006E+002, 1.401E+002, 5.558E+001, 6.226E+001, 7.217E+001, 7.067E+001, 5.188E+001, 5.453E+001, 5.715E+001, 5.789E+001, 2.062E-001, 3.940E-004, 3.158E-008, 1.883E-001, 7.654E-003, 2.281E-005, 4.000E+000
 2.200E+002, 6.304E+001, 4.386E+001, 3.362E+001, 3.020E+001, 2.975E+001, 3.060E+001, 3.132E+001, 3.247E+001, 3.388E+001, 4.794E+001, 2.161E+002, 2.037E+002, 1.973E+002, 1.982E+002, 2.080E+002, 2.265E+002, 2.498E+002, 2.635E+002, 2.958E+002, 3.344E+002, 2.518E+001, 7.479E+001, 8.094E+001, 6.535E+001, 4.529E+001, 3.111E+001, 2.458E+001, 2.354E+001, 2.369E+001, 2.431E+001, 2.485E+001, 2.048E+001, 4.000E+001, 4.160E+001, 3.135E+001, 2.109E+001, 1.905E+001, 1.872E+001, 1.867E+001, 1.866E+001, 1.871E+001, 1.878E+001, 1.246E+002, 1.174E+002, 1.088E+002, 1.055E+002, 9.855E+001, 9.472E+001, 9.029E+001, 6.046E+001, 7.928E+001, 9.728E+001, 8.491E+001, 6.564E+001, 7.888E+001, 1.020E+002, 9.187E+001, 5.962E+001, 7.929E+001, 1.032E+002, 1.073E+002, 5.825E+001, 7.745E+001, 9.593E+001, 9.448E+001, 6.869E+001, 6.600E+001, 6.552E+001, 8.815E+001, 9.978E+001, 1.535E+002, 5.284E+001, 6.252E+001, 7.050E+001, 6.855E+001, 4.559E+001, 5.538E+001, 6.065E+001, 5.748E+001, 2.060E-001, 3.913E-004, 2.427E-008, 1.919E-001, 6.195E-003, 1.823E-005, 4.000E+000
 2.300E+002, 6.546E+001, 4.726E+001, 3.381E+001, 3.182E+001, 3.172E+001, 3.204E+001, 3.202E+001, 3.206E+001, 3.287E+001, 4.923E+001, 2.226E+002, 2.010E+002, 1.963E+002, 2.012E+002, 2.204E+002, 2.483E+002, 2.804E+002, 2.972E+002, 3.318E+002, 3.685E+002, 2.564E+001, 7.422E+001, 8.665E+001, 7.136E+001, 4.755E+001, 3.219E+001, 2.401E+001, 2.338E+001, 2.350E+001, 2.401E+001, 2.450E+001, 2.070E+001, 4.160E+001, 4.918E+001, 3.625E+001, 2.202E+001, 1.919E+001, 1.873E+001, 1.868E+001, 1.866E+001, 1.871E+001, 1.876E+001, 1.222E+002, 1.161E+002, 1.063E+002, 1.050E+002, 9.949E+001, 9.656E+001, 9.253E+001, 6.101E+001, 8.302E+001, 9.133E+001, 7.798E+001, 6.114E+001, 7.880E+001, 1.017E+002, 9.497E+001, 6.276E+001, 8.709E+001, 1.054E+002, 1.044E+002, 6.683E+001, 8.032E+001, 9.008E+001, 8.819E+001, 6.906E+001, 7.105E+001, 7.339E+001, 8.358E+001, 9.000E+001, 1.439E+002, 6.041E+001, 6.121E+001, 5.717E+001, 6.080E+001, 4.979E+001, 5.183E+001, 5.015E+001, 4.936E+001, 2.066E-001, 3.855E-004, 2.751E-009, 1.880E-001, 7.633E-003, 2.274E-005, 4.000E+000
 2.400E+002, 7.070E+001, 5.047E+001, 3.805E+001, 3.387E+001, 3.285E+001, 3.231E+001, 3.223E+001, 3.240E+001, 3.300E+001, 5.035E+001, 2.241E+002, 1.989E+002, 1.973E+002, 2.025E+002, 2.180E+002, 2.421E+002, 2.689E+002, 2.841E+002, 3.189E+002, 3.615E+002, 2.608E+001, 7.025E+001, 7.841E+001, 6.613E+001, 4.542E+001, 3.237E+001, 2.493E+001, 2.341E+001, 2.346E+001, 2.381E+001, 2.428E+001, 2.091E+001, 4.230E+001, 5.090E+001, 3.726E+001, 2.061E+001, 1.904E+001, 1.869E+001, 1.869E+001, 1.869E+001, 1.874E+001, 1.882E+001, 1.195E+002, 1.151E+002, 1.057E+002, 1.042E+002, 9.951E+001, 9.764E+001, 9.426E+001, 5.793E+001, 7.076E+001, 8.388E+001, 9.203E+001, 6.873E+001, 7.937E+001, 8.250E+001, 1.031E+002, 7.047E+001, 8.845E+001, 1.082E+002, 1.005E+002, 6.418E+001, 8.718E+001, 9.706E+001, 8.419E+001, 6.913E+001, 7.584E+001, 7.555E+001, 9.961E+001, 9.378E+001, 1.455E+002, 6.195E+001, 7.457E+001, 6.277E+001, 5.890E+001, 5.783E+001, 5.304E+001, 5.007E+001, 5.139E+001, 2.062E-001, 3.872E-004, 1.055E-008, 1.874E-001, 7.519E-003, 2.239E-005, 4.000E+000
 2.500E+002, 7.118E+001, 5.358E+001, 3.391E+001, 2.984E+001, 2.870E+001, 2.879E+001, 2.916E+001, 2.988E+001, 3.038E+001, 5.136E+001, 2.410E+002, 2.161E+002, 2.176E+002, 2.302E+002, 2.563E+002, 2.913E+002, 3.346E+002, 3.577E+002, 4.086E+002, 4.620E+002, 2.650E+001, 6.935E+001, 6.962E+001, 5.758E+001, 4.254E+001, 3.558E+001, 2.889E+001, 2.530E+001, 2.480E+001, 2.433E+001, 2.426E+001, 2.113E+001, 4.171E+001, 4.906E+001, 3.770E+001, 1.963E+001, 1.883E+001, 1.866E+001, 1.864E+001, 1.865E+001, 1.871E+001, 1.878E+001, 1.193E+002, 1.167E+002, 1.066E+002, 1.059E+002, 1.011E+002, 9.804E+001, 9.404E+001, 4.861E+001, 6.812E+001, 8.586E+001, 9.613E+001, 6.390E+001, 7.776E+001, 9.050E+001, 1.106E+002, 7.344E+001, 9.378E+001, 1.018E+002, 9.509E+001, 6.444E+001, 8.136E+001, 8.596E+001, 7.858E+001, 6.725E+001, 7.996E+001, 7.481E+001, 8.679E+001, 8.063E+001, 1.666E+002, 5.976E+001, 6.387E+001, 6.025E+001, 5.635E+001, 5.483E+001, 5.506E+001, 5.155E+001, 5.003E+001, 2.063E-001, 3.885E-004, 1.418E-008, 1.868E-001, 7.749E-003, 2.311E-005, 4.000E+000
 2.600E+002, 7.950E+001, 6.354E+001, 3.892E+001, 2.939E+001, 2.737E+001, 2.744E+001, 2.785E+001, 2.878E+001, 2.968E+001, 5.228E+001, 2.126E+002, 1.871E+002, 1.829E+002, 1.855E+002, 1.981E+002, 2.204E+002, 2.503E+002, 2.674E+002, 3.063E+002, 3.577E+002, 2.691E+001, 6.884E+001, 7.179E+001, 5.877E+001, 4.087E+001, 3.024E+001, 2.633E+001, 2.469E+001, 2.459E+001, 2.471E+001, 2.486E+001, 2.134E+001, 4.105E+001, 4.544E+001, 3.259E+001, 1.951E+001, 1.882E+001, 1.864E+001, 1.863E+001, 1.862E+001, 1.866E+001, 1.871E+001, 1.218E+002, 1.183E+002, 1.101E+002, 1.086E+002, 1.033E+002, 1.004E+002, 9.693E+001, 5.062E+001, 7.041E+001, 8.584E+001, 9.309E+001, 5.997E+001, 8.227E+001, 8.744E+001, 1.032E+002, 6.907E+001, 8.392E+001, 9.999E+001, 8.069E+001, 6.462E+001, 8.255E+001, 9.320E+001, 7.730E+001, 6.798E+001, 7.537E+001, 7.274E+001, 9.010E+001, 8.722E+001, 1.490E+002, 5.806E+001, 6.869E+001, 6.864E+001, 6.210E+001, 5.387E+001, 5.885E+001, 5.603E+001, 5.276E+001, 2.063E-001, 3.883E-004, 1.340E-008, 1.880E-001, 7.465E-003, 2.222E-005, 4.000E+000
 2.700E+002, 8.498E+001, 6.907E+001, 4.593E+001, 3.212E+001, 2.817E+001, 2.808E+001, 2.837E+001, 2.904E+001, 2.990E+001, 5.317E+001, 2.167E+002, 1.886E+002, 1.858E+002, 1.885E+002, 2.016E+002, 2.252E+002, 2.539E+002, 2.718E+002, 3.082E+002, 3.543E+002, 2.730E+001, 6.928E+001, 7.140E+001, 5.889E+001, 4.031E+001, 3.004E+001, 2.507E+001, 2.471E+001, 2.504E+001, 2.576E+001, 2.612E+001, 2.154E+001, 4.299E+001, 5.133E+001, 3.513E+001, 1.963E+001, 1.875E+001, 1.867E+001, 1.867E+001, 1.867E+001, 1.870E+001, 1.873E+001, 1.259E+002, 1.239E+002, 1.162E+002, 1.145E+002, 1.085E+002, 1.064E+002, 1.021E+002, 5.717E+001, 6.816E+001, 7.683E+001, 8.263E+001, 6.878E+001, 8.727E+001, 8.985E+001, 1.012E+002, 7.046E+001, 8.833E+001, 9.937E+001, 8.575E+001, 7.159E+001, 8.304E+001, 9.109E+001, 8.254E+001, 7.506E+001, 7.491E+001, 7.725E+001, 8.423E+001, 9.013E+001, 1.461E+002, 6.042E+001, 6.603E+001, 5.773E+001, 5.764E+001, 5.256E+001, 5.597E+001, 4.791E+001, 4.885E+001, 2.062E-001, 3.865E-004, 8.327E-009, 1.858E-001, 8.483E-003, 2.541E-005, 4.000E+000
