s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 7.200E+02, 1.534E-01, 3.027E-02, 2.660E-07, 1.110E-07, 4.365E-02, 1.553E-01, 2.921E-02, 5.281E-07, 1.969E-07, 4.231E-02, 1.636E+01, 1.063E+01, 4.967E+02, 5.166E+02, 1.210E+02, 4.797E+02, 1.171E+02, 4.701E+02, 4.055E+02, 3.142E+02, 4.112E+02, 9.214E+01, 4.778E+02, 4.687E+02, 4.702E+02, 4.848E+02, 4.568E+02, 4.345E+02, 4.138E+02, 2.373E+01, 4.910E+01, 3.604E+02, 2.818E+02, 2.867E+02, 1.474E+02, 2.145E+01, 5.051E+01, 4.317E+01, 4.643E+01, 4.272E+01, 4.151E+01,-2.554E+00,-2.357E+00,-2.506E+00,-1.191E+00, 1.406E-02, 6.657E-01, 5.900E-01, 6.729E-01, 8.635E-01
 8.000E+02, 1.389E-01, 3.828E-02, 8.749E-08, 3.957E-08, 5.392E-02, 1.401E-01, 3.759E-02, 3.321E-06, 1.143E-06, 5.306E-02, 2.479E+01, 1.763E+01, 5.614E+02, 6.098E+02, 1.448E+02, 5.829E+02, 1.400E+02, 5.858E+02, 4.841E+02, 3.964E+02, 4.929E+02, 9.578E+01, 5.617E+02, 5.599E+02, 5.772E+02, 5.605E+02, 5.236E+02, 5.055E+02, 4.795E+02, 2.318E+01, 6.470E+01, 4.085E+02, 3.316E+02, 3.411E+02, 1.852E+02, 2.228E+01, 6.877E+01, 5.764E+01, 6.217E+01, 5.689E+01, 5.526E+01,-2.805E+00,-2.611E+00,-2.804E+00,-1.299E+00,-6.842E-02, 6.668E-01, 5.770E-01, 6.586E-01, 8.585E-01
 8.800E+02, 1.141E-01, 5.195E-02, 2.117E-05, 1.052E-05, 7.162E-02, 1.211E-01, 4.804E-02, 5.551E-05, 8.113E-06, 6.669E-02, 3.526E+01, 2.576E+01, 6.828E+02, 7.261E+02, 1.825E+02, 6.568E+02, 1.707E+02, 6.501E+02, 5.672E+02, 4.802E+02, 5.868E+02, 1.016E+02, 6.498E+02, 6.330E+02, 6.329E+02, 6.818E+02, 6.282E+02, 6.094E+02, 5.727E+02, 2.605E+01, 8.797E+01, 4.929E+02, 3.867E+02, 3.997E+02, 2.517E+02, 2.320E+01, 9.275E+01, 7.639E+01, 8.294E+01, 7.565E+01, 7.352E+01,-3.094E+00,-2.886E+00,-3.099E+00,-1.504E+00,-3.053E-01, 7.019E-01, 6.129E-01, 6.862E-01, 9.100E-01
 9.600E+02, 1.109E-01, 5.367E-02, 4.045E-05, 6.305E-06, 7.391E-02, 1.170E-01, 5.031E-02, 1.664E-05, 4.561E-06, 6.951E-02, 3.867E+01, 2.858E+01, 7.062E+02, 7.459E+02, 2.002E+02, 6.760E+02, 1.729E+02, 6.811E+02, 5.938E+02, 5.060E+02, 6.100E+02, 1.124E+02, 6.646E+02, 6.477E+02, 6.446E+02, 6.983E+02, 6.449E+02, 6.436E+02, 6.017E+02, 2.625E+01, 9.609E+01, 5.195E+02, 4.260E+02, 4.339E+02, 2.648E+02, 2.352E+01, 1.010E+02, 8.343E+01, 9.043E+01, 8.253E+01, 7.965E+01,-3.162E+00,-2.945E+00,-3.131E+00,-1.548E+00,-1.827E-01, 7.057E-01, 6.400E-01, 7.290E-01, 9.497E-01
 1.040E+03, 1.079E-01, 5.536E-02, 1.513E-05, 4.584E-06, 7.605E-02, 1.187E-01, 4.940E-02, 1.564E-05, 4.640E-06, 6.834E-02, 4.213E+01, 3.153E+01, 7.012E+02, 7.466E+02, 2.083E+02, 7.024E+02, 1.995E+02, 7.289E+02, 6.153E+02, 5.289E+02, 6.265E+02, 1.235E+02, 6.680E+02, 6.721E+02, 6.798E+02, 6.987E+02, 6.473E+02, 6.517E+02, 6.119E+02, 2.601E+01, 1.026E+02, 5.204E+02, 4.273E+02, 4.399E+02, 2.775E+02, 2.368E+01, 1.089E+02, 8.973E+01, 9.796E+01, 8.902E+01, 8.575E+01,-3.194E+00,-2.987E+00,-3.160E+00,-1.545E+00,-3.029E-01, 7.137E-01, 6.277E-01, 7.401E-01, 9.597E-01
 1.120E+03, 1.094E-01, 5.453E-02, 6.525E-06, 1.401E-06, 7.493E-02, 1.151E-01, 5.128E-02, 1.249E-04, 3.102E-05, 7.104E-02, 4.465E+01, 3.426E+01, 7.205E+02, 7.702E+02, 2.213E+02, 7.021E+02, 2.062E+02, 7.500E+02, 6.312E+02, 5.501E+02, 6.486E+02, 1.318E+02, 6.878E+02, 6.876E+02, 6.974E+02, 7.180E+02, 6.638E+02, 6.767E+02, 6.328E+02, 2.971E+01, 1.120E+02, 5.526E+02, 4.404E+02, 4.555E+02, 3.015E+02, 2.364E+01, 1.163E+02, 9.564E+01, 1.042E+02, 9.525E+01, 9.234E+01,-3.243E+00,-3.051E+00,-3.261E+00,-1.597E+00,-3.053E-01, 7.672E-01, 6.415E-01, 7.370E-01, 9.570E-01
 1.200E+03, 1.093E-01, 5.455E-02, 2.719E-05, 1.106E-05, 7.501E-02, 1.121E-01, 5.288E-02, 1.386E-04, 2.991E-05, 7.315E-02, 4.804E+01, 3.683E+01, 7.333E+02, 7.956E+02, 2.339E+02, 7.234E+02, 2.067E+02, 7.494E+02, 6.490E+02, 5.672E+02, 6.691E+02, 1.389E+02, 7.089E+02, 7.039E+02, 7.038E+02, 7.409E+02, 6.830E+02, 6.903E+02, 6.456E+02, 2.642E+01, 1.177E+02, 5.592E+02, 4.445E+02, 4.612E+02, 3.160E+02, 2.409E+01, 1.240E+02, 1.026E+02, 1.109E+02, 1.010E+02, 9.791E+01,-3.328E+00,-3.085E+00,-3.233E+00,-1.630E+00,-3.642E-01, 7.431E-01, 6.485E-01, 7.152E-01, 9.218E-01
 1.280E+03, 1.143E-01, 5.180E-02, 1.626E-05, 4.920E-06, 7.143E-02, 1.093E-01, 5.452E-02, 8.256E-05, 1.759E-05, 7.519E-02, 4.872E+01, 3.874E+01, 7.512E+02, 8.149E+02, 2.514E+02, 7.193E+02, 2.114E+02, 7.556E+02, 6.542E+02, 5.792E+02, 6.889E+02, 1.452E+02, 7.265E+02, 7.060E+02, 7.003E+02, 7.681E+02, 7.049E+02, 7.208E+02, 6.703E+02, 2.528E+01, 1.221E+02, 5.993E+02, 4.801E+02, 4.925E+02, 3.080E+02, 2.420E+01, 1.289E+02, 1.073E+02, 1.152E+02, 1.046E+02, 1.019E+02,-3.433E+00,-3.158E+00,-3.295E+00,-1.744E+00,-2.475E-01, 7.715E-01, 6.619E-01, 7.384E-01, 9.405E-01
 1.360E+03, 1.094E-01, 5.449E-02, 3.943E-05, 1.594E-05, 7.497E-02, 1.063E-01, 5.556E-02, 6.462E-04, 1.740E-04, 7.778E-02, 5.136E+01, 3.992E+01, 7.681E+02, 8.250E+02, 2.549E+02, 7.353E+02, 2.224E+02, 7.561E+02, 6.681E+02, 5.864E+02, 6.990E+02, 1.508E+02, 7.343E+02, 7.104E+02, 7.041E+02, 7.690E+02, 7.072E+02, 7.180E+02, 6.666E+02, 2.899E+01, 1.279E+02, 6.000E+02, 4.986E+02, 5.057E+02, 3.270E+02, 2.423E+01, 1.330E+02, 1.099E+02, 1.195E+02, 1.085E+02, 1.040E+02,-3.424E+00,-3.134E+00,-3.215E+00,-1.843E+00,-3.416E-01, 7.595E-01, 6.621E-01, 7.533E-01, 9.550E-01
 1.440E+03, 1.010E-01, 5.916E-02, 9.963E-06, 3.556E-06, 8.098E-02, 1.054E-01, 5.670E-02, 3.381E-05, 7.088E-06, 7.788E-02, 5.473E+01, 4.230E+01, 7.573E+02, 8.242E+02, 2.589E+02, 7.429E+02, 2.318E+02, 7.826E+02, 6.832E+02, 6.009E+02, 7.008E+02, 1.556E+02, 7.326E+02, 7.316E+02, 7.355E+02, 7.750E+02, 7.123E+02, 7.382E+02, 6.866E+02, 2.570E+01, 1.301E+02, 5.760E+02, 4.853E+02, 4.998E+02, 3.396E+02, 2.436E+01, 1.383E+02, 1.147E+02, 1.241E+02, 1.135E+02, 1.091E+02,-3.446E+00,-3.197E+00,-3.379E+00,-1.630E+00,-3.749E-01, 7.565E-01, 6.464E-01, 7.309E-01, 9.546E-01
 1.520E+03, 1.082E-01, 5.519E-02, 1.284E-05, 4.297E-06, 7.582E-02, 9.918E-02, 5.968E-02, 4.574E-04, 1.758E-04, 8.272E-02, 5.676E+01, 4.542E+01, 7.908E+02, 8.649E+02, 2.802E+02, 7.516E+02, 2.215E+02, 7.800E+02, 6.943E+02, 6.197E+02, 7.334E+02, 1.590E+02, 7.688E+02, 7.469E+02, 7.293E+02, 8.090E+02, 7.408E+02, 7.530E+02, 7.004E+02, 2.613E+01, 1.409E+02, 6.112E+02, 4.801E+02, 5.013E+02, 3.487E+02, 2.534E+01, 1.493E+02, 1.236E+02, 1.328E+02, 1.208E+02, 1.174E+02,-3.487E+00,-3.266E+00,-3.417E+00,-1.864E+00,-3.420E-01, 7.521E-01, 6.536E-01, 7.559E-01, 9.641E-01
 1.600E+03, 9.696E-02, 6.140E-02, 7.344E-06, 1.659E-06, 8.392E-02, 1.015E-01, 5.848E-02, 3.781E-04, 9.626E-05, 8.099E-02, 5.831E+01, 4.699E+01, 7.788E+02, 8.349E+02, 2.800E+02, 7.775E+02, 2.272E+02, 8.226E+02, 7.025E+02, 6.273E+02, 7.247E+02, 1.626E+02, 7.499E+02, 7.484E+02, 7.554E+02, 7.916E+02, 7.286E+02, 7.478E+02, 6.976E+02, 2.919E+01, 1.450E+02, 6.233E+02, 5.038E+02, 5.237E+02, 3.674E+02, 2.477E+01, 1.520E+02, 1.254E+02, 1.359E+02, 1.243E+02, 1.191E+02,-3.432E+00,-3.278E+00,-3.436E+00,-1.808E+00,-3.818E-01, 7.601E-01, 6.597E-01, 7.569E-01, 9.785E-01
 1.680E+03, 7.626E-02, 7.280E-02, 2.775E-05, 5.941E-06, 9.897E-02, 7.940E-02, 6.995E-02, 1.048E-03, 3.029E-04, 9.756E-02, 7.690E+01, 6.779E+01, 8.488E+02, 9.360E+02, 3.465E+02, 8.331E+02, 2.593E+02, 9.552E+02, 7.707E+02, 7.147E+02, 8.157E+02, 1.649E+02, 8.251E+02, 8.274E+02, 8.480E+02, 8.881E+02, 8.090E+02, 8.733E+02, 7.970E+02, 4.357E+01, 2.054E+02, 7.120E+02, 5.869E+02, 6.025E+02, 4.446E+02, 2.729E+01, 2.038E+02, 1.669E+02, 1.811E+02, 1.660E+02, 1.576E+02,-3.786E+00,-3.483E+00,-3.772E+00,-2.076E+00,-6.183E-01, 7.632E-01, 6.340E-01, 7.259E-01, 9.230E-01
 1.760E+03, 7.230E-02, 7.475E-02, 2.412E-04, 1.342E-04, 1.020E-01, 4.878E-02, 8.204E-02, 5.030E-03, 5.332E-03, 1.221E-01, 9.849E+01, 8.820E+01, 9.329E+02, 1.035E+03, 4.609E+02, 8.970E+02, 2.997E+02, 1.024E+03, 8.482E+02, 7.963E+02, 9.168E+02, 1.717E+02, 9.287E+02, 9.149E+02, 9.185E+02, 1.014E+03, 9.124E+02, 9.623E+02, 8.800E+02, 3.360E+01, 2.559E+02, 7.966E+02, 6.691E+02, 6.840E+02, 5.227E+02, 2.911E+01, 2.689E+02, 2.196E+02, 2.374E+02, 2.170E+02, 2.066E+02,-4.103E+00,-3.759E+00,-4.090E+00,-2.265E+00,-6.103E-01, 7.608E-01, 6.620E-01, 7.443E-01, 1.007E+00
 1.840E+03, 7.445E-02, 7.360E-02, 2.132E-04, 7.308E-05, 1.004E-01, 5.403E-02, 8.155E-02, 3.192E-03, 1.373E-03, 1.175E-01, 1.061E+02, 9.485E+01, 9.531E+02, 1.044E+03, 5.085E+02, 9.007E+02, 3.203E+02, 1.047E+03, 8.712E+02, 8.183E+02, 9.291E+02, 1.851E+02, 9.353E+02, 9.242E+02, 9.444E+02, 1.005E+03, 9.129E+02, 9.829E+02, 8.965E+02, 4.489E+01, 2.789E+02, 8.147E+02, 6.802E+02, 7.038E+02, 5.470E+02, 3.106E+01, 2.816E+02, 2.334E+02, 2.522E+02, 2.302E+02, 2.190E+02,-4.132E+00,-3.782E+00,-4.140E+00,-2.339E+00,-6.151E-01, 7.643E-01, 6.916E-01, 7.246E-01, 1.012E+00
 1.920E+03, 8.685E-02, 6.693E-02, 5.212E-05, 1.737E-05, 9.132E-02, 6.531E-02, 7.670E-02, 1.951E-03, 8.722E-04, 1.084E-01, 1.150E+02, 1.005E+02, 9.617E+02, 1.033E+03, 5.319E+02, 9.356E+02, 3.137E+02, 1.057E+03, 8.961E+02, 8.364E+02, 9.368E+02, 1.962E+02, 9.292E+02, 9.366E+02, 9.612E+02, 1.014E+03, 9.181E+02, 9.854E+02, 9.015E+02, 4.350E+01, 2.901E+02, 8.296E+02, 7.027E+02, 7.188E+02, 5.498E+02, 3.051E+01, 2.955E+02, 2.442E+02, 2.644E+02, 2.433E+02, 2.300E+02,-4.086E+00,-3.838E+00,-4.320E+00,-2.390E+00,-6.400E-01, 7.655E-01, 6.647E-01, 7.528E-01, 1.014E+00
 2.000E+03, 7.816E-02, 7.099E-02, 6.996E-04, 4.025E-04, 9.809E-02, 4.385E-02, 8.399E-02, 5.866E-03, 4.226E-03, 1.265E-01, 1.201E+02, 1.042E+02, 9.947E+02, 1.071E+03, 5.159E+02, 9.471E+02, 3.317E+02, 1.074E+03, 9.114E+02, 8.481E+02, 9.609E+02, 2.050E+02, 9.586E+02, 9.511E+02, 9.611E+02, 1.036E+03, 9.359E+02, 1.006E+03, 9.165E+02, 6.372E+01, 3.157E+02, 8.310E+02, 7.018E+02, 7.231E+02, 5.454E+02, 3.074E+01, 3.109E+02, 2.559E+02, 2.758E+02, 2.534E+02, 2.391E+02,-4.191E+00,-3.844E+00,-4.200E+00,-2.368E+00,-6.889E-01, 7.662E-01, 6.721E-01, 7.725E-01, 1.004E+00
 2.080E+03, 8.945E-02, 6.552E-02, 2.692E-05, 6.837E-06, 8.945E-02, 5.152E-02, 8.177E-02, 4.165E-03, 2.505E-03, 1.199E-01, 1.197E+02, 1.090E+02, 9.611E+02, 1.087E+03, 5.155E+02, 9.576E+02, 3.635E+02, 1.108E+03, 9.104E+02, 8.616E+02, 9.765E+02, 2.125E+02, 9.754E+02, 9.632E+02, 9.747E+02, 1.061E+03, 9.569E+02, 1.018E+03, 9.291E+02, 5.363E+01, 3.202E+02, 8.454E+02, 7.324E+02, 7.474E+02, 5.561E+02, 3.199E+01, 3.215E+02, 2.649E+02, 2.852E+02, 2.612E+02, 2.472E+02,-4.268E+00,-3.927E+00,-4.247E+00,-2.401E+00,-6.392E-01, 7.552E-01, 6.770E-01, 7.589E-01, 1.018E+00
 2.160E+03, 9.434E-02, 6.183E-02, 9.106E-04, 4.693E-04, 8.664E-02, 4.815E-02, 8.303E-02, 4.672E-03, 2.975E-03, 1.227E-01, 1.319E+02, 1.131E+02, 1.015E+03, 1.087E+03, 5.761E+02, 9.820E+02, 3.439E+02, 1.098E+03, 9.406E+02, 8.739E+02, 9.811E+02, 2.162E+02, 9.736E+02, 9.540E+02, 9.586E+02, 1.042E+03, 9.468E+02, 1.032E+03, 9.380E+02, 5.163E+01, 3.290E+02, 8.757E+02, 7.486E+02, 7.596E+02, 5.843E+02, 3.182E+01, 3.320E+02, 2.735E+02, 2.946E+02, 2.718E+02, 2.576E+02,-4.279E+00,-3.834E+00,-4.149E+00,-2.596E+00,-7.476E-01, 7.713E-01, 6.858E-01, 7.363E-01, 1.034E+00
 2.240E+03, 7.589E-02, 7.079E-02, 1.963E-03, 1.342E-03, 1.006E-01, 3.313E-02, 8.850E-02, 7.107E-03, 5.006E-03, 1.353E-01, 1.364E+02, 1.173E+02, 1.047E+03, 1.108E+03, 5.827E+02, 9.889E+02, 3.794E+02, 1.087E+03, 9.504E+02, 8.846E+02, 9.988E+02, 2.218E+02, 9.934E+02, 9.639E+02, 9.730E+02, 1.084E+03, 9.749E+02, 1.036E+03, 9.437E+02, 4.169E+01, 3.337E+02, 8.628E+02, 7.569E+02, 7.691E+02, 5.963E+02, 3.185E+01, 3.391E+02, 2.855E+02, 3.026E+02, 2.776E+02, 2.641E+02,-4.234E+00,-3.852E+00,-4.254E+00,-2.457E+00,-6.989E-01, 7.466E-01, 6.578E-01, 7.508E-01, 1.001E+00
 2.320E+03, 1.046E-01, 5.602E-02, 9.693E-04, 1.394E-03, 7.917E-02, 4.166E-02, 8.358E-02, 7.182E-03, 6.175E-03, 1.288E-01, 1.387E+02, 1.197E+02, 1.036E+03, 1.113E+03, 6.065E+02, 1.007E+03, 3.867E+02, 1.093E+03, 9.558E+02, 8.920E+02, 1.004E+03, 2.280E+02, 1.002E+03, 9.663E+02, 9.678E+02, 1.086E+03, 9.785E+02, 1.032E+03, 9.439E+02, 4.479E+01, 3.384E+02, 8.827E+02, 7.555E+02, 7.676E+02, 5.975E+02, 3.377E+01, 3.462E+02, 2.902E+02, 3.102E+02, 2.843E+02, 2.730E+02,-4.341E+00,-3.883E+00,-4.278E+00,-2.596E+00,-7.761E-01, 7.651E-01, 6.526E-01, 7.790E-01, 9.657E-01
 2.400E+03, 7.106E-02, 7.400E-02, 1.505E-03, 8.552E-04, 1.039E-01, 3.986E-02, 8.638E-02, 5.771E-03, 3.479E-03, 1.295E-01, 1.448E+02, 1.238E+02, 1.080E+03, 1.116E+03, 6.466E+02, 1.013E+03, 3.657E+02, 1.121E+03, 9.699E+02, 9.019E+02, 1.011E+03, 2.318E+02, 1.003E+03, 9.870E+02, 9.956E+02, 1.094E+03, 9.858E+02, 1.045E+03, 9.543E+02, 3.774E+01, 3.426E+02, 8.891E+02, 7.439E+02, 7.681E+02, 6.106E+02, 3.271E+01, 3.583E+02, 2.978E+02, 3.182E+02, 2.924E+02, 2.779E+02,-4.315E+00,-3.919E+00,-4.319E+00,-2.533E+00,-6.800E-01, 7.746E-01, 6.893E-01, 7.823E-01, 1.009E+00
 2.480E+03, 6.273E-02, 7.767E-02, 2.343E-03, 1.211E-03, 1.106E-01, 5.260E-02, 8.212E-02, 3.296E-03, 2.294E-03, 1.185E-01, 1.470E+02, 1.248E+02, 1.079E+03, 1.093E+03, 6.330E+02, 1.040E+03, 3.864E+02, 1.124E+03, 9.753E+02, 9.045E+02, 1.005E+03, 2.351E+02, 9.907E+02, 9.925E+02, 1.002E+03, 1.081E+03, 9.772E+02, 1.054E+03, 9.613E+02, 6.619E+01, 3.658E+02, 8.981E+02, 7.976E+02, 7.987E+02, 6.018E+02, 3.400E+01, 3.612E+02, 2.989E+02, 3.228E+02, 2.970E+02, 2.804E+02,-4.342E+00,-3.978E+00,-4.460E+00,-2.572E+00,-7.016E-01, 7.578E-01, 6.626E-01, 7.759E-01, 9.996E-01
