s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-6.593E-06,-1.587E-09, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.595E-06, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 8.002E+01, 2.983E+01, 0.000E+00,-6.443E+00,-6.354E+00,-1.246E+00, 6.484E-03, 0.000E+00, 0.000E+00, 1.578E+01, 1.580E+01, 0.000E+00, 6.440E-04, 0.000E+00, 0.000E+00
 1.600E+02, 7.340E+01, 0.000E+00,-2.512E+01,-4.415E+01, 2.609E+00, 5.060E-03, 0.000E+00, 0.000E+00, 6.728E+00, 6.741E+00, 0.000E+00, 1.466E-03, 0.000E+00, 0.000E+00
 2.400E+02, 7.424E+01, 0.000E+00,-2.447E+01,-5.376E+01, 5.255E+00, 6.260E-03, 0.000E+00, 0.000E+00, 1.245E+00, 1.267E+00, 0.000E+00, 1.482E-03, 0.000E+00, 0.000E+00
 3.200E+02, 7.400E+01, 0.000E+00,-2.386E+01,-5.601E+01, 6.224E+00, 6.585E-03, 0.000E+00, 0.000E+00, 3.554E-01, 3.663E-01, 0.000E+00, 1.484E-03, 0.000E+00, 0.000E+00
 4.000E+02, 7.439E+01, 0.000E+00,-2.349E+01,-5.705E+01, 6.783E+00, 6.283E-03, 0.000E+00, 0.000E+00, 6.550E-01, 6.399E-01, 0.000E+00, 1.486E-03, 0.000E+00, 0.000E+00
 4.800E+02, 7.420E+01, 0.000E+00,-2.352E+01,-5.827E+01, 7.251E+00, 7.217E-03, 0.000E+00, 0.000E+00,-3.442E-01,-3.327E-01, 0.000E+00, 1.488E-03, 0.000E+00, 0.000E+00
 5.600E+02, 7.458E+01, 0.000E+00,-2.381E+01,-5.845E+01, 7.732E+00, 6.707E-03, 0.000E+00, 0.000E+00, 5.614E-02, 6.484E-02, 0.000E+00, 1.489E-03, 0.000E+00, 0.000E+00
 6.400E+02, 7.495E+01, 0.000E+00,-2.364E+01,-5.896E+01, 7.804E+00, 6.474E-03, 0.000E+00, 0.000E+00, 1.409E-01, 1.577E-01, 0.000E+00, 1.491E-03, 0.000E+00, 0.000E+00
 7.200E+02, 7.443E+01, 0.000E+00,-2.320E+01,-5.920E+01, 8.074E+00, 7.301E-03, 0.000E+00, 0.000E+00, 1.020E-01, 1.134E-01, 0.000E+00, 1.493E-03, 0.000E+00, 0.000E+00
 8.000E+02, 7.470E+01, 0.000E+00,-2.297E+01,-5.990E+01, 8.101E+00, 6.626E-03, 0.000E+00, 0.000E+00,-6.636E-02,-5.797E-02, 0.000E+00, 1.495E-03, 0.000E+00, 0.000E+00
 8.800E+02, 7.533E+01, 0.000E+00,-2.345E+01,-5.963E+01, 8.181E+00, 5.805E-03, 0.000E+00, 0.000E+00, 4.422E-01, 4.379E-01, 0.000E+00, 1.496E-03, 0.000E+00, 0.000E+00
 9.600E+02, 7.455E+01, 0.000E+00,-2.329E+01,-5.951E+01, 8.219E+00, 5.338E-03, 0.000E+00, 0.000E+00,-2.148E-02,-2.587E-02, 0.000E+00, 1.498E-03, 0.000E+00, 0.000E+00
 1.040E+03, 7.528E+01, 0.000E+00,-2.323E+01,-6.053E+01, 8.398E+00, 6.478E-03, 0.000E+00, 0.000E+00,-6.863E-02,-8.058E-02, 0.000E+00, 1.500E-03, 0.000E+00, 0.000E+00
 1.120E+03, 7.500E+01, 0.000E+00,-2.292E+01,-6.018E+01, 8.299E+00, 5.842E-03, 0.000E+00, 0.000E+00, 2.056E-01, 2.088E-01, 0.000E+00, 1.502E-03, 0.000E+00, 0.000E+00
 1.200E+03, 7.512E+01, 0.000E+00,-2.327E+01,-6.061E+01, 8.411E+00, 6.671E-03, 0.000E+00, 0.000E+00,-3.482E-01,-3.478E-01, 0.000E+00, 1.503E-03, 0.000E+00, 0.000E+00
 1.280E+03, 7.545E+01, 0.000E+00,-2.376E+01,-5.948E+01, 8.409E+00, 5.660E-03, 0.000E+00, 0.000E+00, 6.062E-01, 6.194E-01, 0.000E+00, 1.505E-03, 0.000E+00, 0.000E+00
 1.360E+03, 7.519E+01, 0.000E+00,-2.317E+01,-6.056E+01, 8.493E+00, 5.608E-03, 0.000E+00, 0.000E+00,-5.591E-02,-3.748E-02, 0.000E+00, 1.507E-03, 0.000E+00, 0.000E+00
