s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
Time,"O2Rear","CO2Rear","CORear","THCRear","SootRear","H2ORear","O2Front","CO2Front","COFront","THCFront","SootFront","H2OFront","HFR","HFF","TRSampA","TFSampA","TR24A","TR80A","TF24A","TF80A","TFloorR","TFloorF","TCeilF","TWallUR","TD79LBB","TD79CBB","TD79RBB","TD70LA","TD70LBB","TD70CA","TD70CBB","TD30LA","TD30LBB","TD60CBB","TD50CA","TD50CBB","TD40CBB","TD30CA","TD30CBB","TD20LBB","TD20CBB","TD20RBB","TD5CBB","VD79L","VD79C","VD79R","VD60C","VD40C","VD20L","VD20C","VD20R","VD5C"
 2.320E+03, 8.395E-02, 6.564E-02, 7.510E-03, 1.122E-03, 1.631E-03, 6.122E-02, 6.028E-03, 1.052E-01, 1.384E-02, 1.283E-03, 2.995E-03, 9.718E-02, 2.691E+02, 2.075E+02, 1.229E+03, 1.177E+03, 1.131E+03, 1.246E+03, 1.083E+03, 1.179E+03, 1.180E+03, 1.073E+03, 1.142E+03, 2.254E+02, 2.000E+01, 1.081E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.173E+03, 1.067E+03, 2.000E+01, 2.000E+01, 1.042E+03, 1.103E+03, 1.017E+03, 8.476E+02, 7.684E+01, 5.136E+02, 2.000E+01, 4.356E+02, 2.000E+01, 3.716E+02,-3.200E-06,-6.266E+00,-3.962E-06,-3.540E+00,-1.136E+00,-5.422E-07, 8.038E-01,-5.507E-07, 1.235E+00
 2.400E+03, 4.244E-02, 8.733E-02, 1.022E-02, 1.755E-03, 2.208E-03, 7.986E-02, 1.052E-02, 1.093E-01, 7.368E-03, 5.767E-04, 1.588E-03, 9.274E-02, 3.007E+02, 2.243E+02, 1.315E+03, 1.200E+03, 1.039E+03, 1.206E+03, 1.155E+03, 1.212E+03, 1.224E+03, 1.102E+03, 1.168E+03, 2.519E+02, 2.000E+01, 1.105E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.186E+03, 1.079E+03, 2.000E+01, 2.000E+01, 1.055E+03, 1.111E+03, 1.030E+03, 8.837E+02, 8.190E+01, 5.426E+02, 2.000E+01, 4.647E+02, 2.000E+01, 3.972E+02,-2.971E-06,-6.214E+00,-4.125E-07,-3.320E+00,-1.175E+00, 6.290E-07, 7.980E-01, 5.238E-07, 1.261E+00
 2.480E+03, 7.146E-02, 7.233E-02, 8.198E-03, 1.142E-03, 1.776E-03, 6.684E-02, 5.443E-03, 1.105E-01, 9.070E-03, 6.522E-04, 1.955E-03, 9.561E-02, 3.180E+02, 2.345E+02, 1.299E+03, 1.217E+03, 1.307E+03, 1.276E+03, 1.163E+03, 1.224E+03, 1.248E+03, 1.118E+03, 1.185E+03, 2.719E+02, 2.000E+01, 1.108E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.206E+03, 1.095E+03, 2.000E+01, 2.000E+01, 1.066E+03, 1.087E+03, 1.027E+03, 9.096E+02, 8.102E+01, 5.561E+02, 2.000E+01, 4.812E+02, 2.000E+01, 4.143E+02, 3.028E-06,-6.264E+00,-3.329E-06,-3.062E+00,-1.203E+00,-8.313E-08, 8.046E-01,-3.004E-08, 1.251E+00
 2.560E+03, 5.485E-02, 7.965E-02, 1.061E-02, 1.347E-03, 2.301E-03, 7.488E-02, 8.747E-03, 1.106E-01, 7.106E-03, 4.396E-04, 1.532E-03, 9.343E-02, 3.254E+02, 2.389E+02, 1.335E+03, 1.236E+03, 1.337E+03, 1.290E+03, 1.145E+03, 1.233E+03, 1.256E+03, 1.125E+03, 1.195E+03, 2.830E+02, 2.000E+01, 1.111E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.200E+03, 1.094E+03, 2.000E+01, 2.000E+01, 1.070E+03, 1.119E+03, 1.040E+03, 9.081E+02, 6.240E+01, 5.558E+02, 2.000E+01, 4.880E+02, 2.000E+01, 4.219E+02, 1.625E-06,-6.184E+00,-3.185E-06,-3.198E+00,-1.188E+00,-1.668E-07, 8.206E-01,-1.134E-07, 1.251E+00
 2.640E+03, 8.101E-03, 9.329E-02, 2.383E-02, 4.656E-03, 5.151E-03, 9.939E-02, 3.322E-03, 1.055E-01, 1.506E-02, 1.827E-03, 3.250E-03, 9.866E-02, 3.142E+02, 2.329E+02, 1.312E+03, 1.211E+03, 1.096E+03, 1.222E+03, 1.168E+03, 1.217E+03, 1.243E+03, 1.117E+03, 1.181E+03, 2.898E+02, 2.000E+01, 1.123E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.206E+03, 1.097E+03, 2.000E+01, 2.000E+01, 1.066E+03, 1.128E+03, 1.046E+03, 9.077E+02, 1.028E+02, 5.753E+02, 2.000E+01, 4.821E+02, 2.000E+01, 4.135E+02, 6.024E-06,-6.432E+00, 4.466E-06,-3.572E+00,-1.179E+00,-1.351E-10, 8.022E-01,-4.222E-08, 1.271E+00
 2.720E+03, 7.662E-02, 7.333E-02, 4.337E-03, 4.389E-04, 9.382E-04, 6.322E-02, 1.156E-02, 1.085E-01, 7.608E-03, 4.883E-04, 1.642E-03, 9.242E-02, 3.245E+02, 2.389E+02, 1.311E+03, 1.229E+03, 1.311E+03, 1.285E+03, 1.150E+03, 1.235E+03, 1.255E+03, 1.125E+03, 1.193E+03, 2.935E+02, 2.000E+01, 1.122E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.217E+03, 1.103E+03, 2.000E+01, 2.000E+01, 1.070E+03, 1.100E+03, 1.035E+03, 9.116E+02, 9.421E+01, 5.783E+02, 2.000E+01, 4.889E+02, 2.000E+01, 4.229E+02, 5.483E-06,-6.232E+00, 8.323E-07,-3.208E+00,-1.117E+00,-8.133E-08, 8.261E-01,-6.495E-08, 1.273E+00
 2.800E+03, 4.792E-02, 8.667E-02, 7.863E-03, 6.062E-04, 1.703E-03, 7.690E-02, 6.724E-03, 1.078E-01, 1.092E-02, 9.488E-04, 2.359E-03, 9.575E-02, 3.240E+02, 2.419E+02, 1.351E+03, 1.233E+03, 1.244E+03, 1.278E+03, 1.180E+03, 1.238E+03, 1.255E+03, 1.130E+03, 1.198E+03, 2.941E+02, 2.000E+01, 1.123E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.200E+03, 1.096E+03, 2.000E+01, 2.000E+01, 1.073E+03, 1.117E+03, 1.043E+03, 9.087E+02, 8.805E+01, 5.773E+02, 2.000E+01, 4.950E+02, 2.000E+01, 4.269E+02,-6.589E-07,-6.185E+00,-2.962E-06,-3.238E+00,-1.163E+00, 5.179E-09, 8.079E-01,-6.903E-08, 1.283E+00
 2.880E+03, 8.150E-02, 6.768E-02, 6.914E-03, 1.349E-03, 1.492E-03, 6.195E-02, 4.416E-03, 1.094E-01, 1.070E-02, 1.148E-03, 2.306E-03, 9.657E-02, 3.230E+02, 2.391E+02, 1.287E+03, 1.225E+03, 1.309E+03, 1.284E+03, 1.165E+03, 1.237E+03, 1.254E+03, 1.126E+03, 1.192E+03, 2.952E+02, 2.000E+01, 1.120E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.208E+03, 1.099E+03, 2.000E+01, 2.000E+01, 1.070E+03, 1.107E+03, 1.038E+03, 9.107E+02, 6.924E+01, 5.663E+02, 2.000E+01, 4.895E+02, 2.000E+01, 4.219E+02,-8.999E-06,-6.158E+00,-8.333E-06,-3.256E+00,-1.243E+00, 2.074E-07, 7.932E-01, 2.712E-07, 1.264E+00
 2.960E+03, 7.305E-02, 7.274E-02, 6.930E-03, 7.311E-04, 1.503E-03, 6.574E-02, 5.682E-03, 1.043E-01, 1.492E-02, 1.657E-03, 3.227E-03, 9.766E-02, 3.187E+02, 2.387E+02, 1.315E+03, 1.229E+03, 1.308E+03, 1.306E+03, 1.103E+03, 1.231E+03, 1.250E+03, 1.126E+03, 1.193E+03, 2.945E+02, 2.000E+01, 1.128E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.196E+03, 1.092E+03, 2.000E+01, 2.000E+01, 1.076E+03, 1.119E+03, 1.043E+03, 9.067E+02, 7.385E+01, 5.667E+02, 2.000E+01, 4.892E+02, 2.000E+01, 4.216E+02,-3.433E-06,-6.290E+00, 1.181E-06,-3.192E+00,-1.126E+00,-3.561E-07, 8.254E-01,-4.014E-07, 1.256E+00
 3.040E+03, 5.266E-02, 8.085E-02, 1.063E-02, 1.967E-03, 2.300E-03, 7.563E-02, 1.205E-02, 1.074E-01, 8.350E-03, 6.245E-04, 1.800E-03, 9.248E-02, 2.865E+02, 2.164E+02, 1.265E+03, 1.194E+03, 1.004E+03, 1.165E+03, 1.100E+03, 1.200E+03, 1.205E+03, 1.090E+03, 1.157E+03, 2.936E+02, 2.000E+01, 1.080E+03, 2.000E+01, 2.000E+01, 2.000E+01, 1.175E+03, 1.069E+03, 2.000E+01, 2.000E+01, 1.038E+03, 1.088E+03, 1.014E+03, 8.631E+02, 5.260E+01, 5.151E+02, 2.000E+01, 4.517E+02, 2.000E+01, 3.881E+02, 5.295E-06,-6.144E+00,-2.628E-06,-3.183E+00,-9.422E-01, 2.568E-07, 8.560E-01, 1.884E-07, 1.299E+00
 3.120E+03, 1.144E-01, 5.547E-02, 1.729E-05, 1.326E-07, 3.669E-06, 4.542E-02, 8.397E-02, 7.250E-02, 9.641E-04, 4.292E-05, 2.068E-04, 5.881E-02, 1.090E+02, 1.144E+02, 9.145E+02, 9.805E+02, 5.255E+02, 8.930E+02, 7.475E+02, 9.966E+02, 8.731E+02, 8.747E+02, 9.322E+02, 2.864E+02, 2.000E+01, 9.146E+02, 2.000E+01, 2.000E+01, 2.000E+01, 9.777E+02, 8.942E+02, 2.000E+01, 2.000E+01, 8.423E+02, 6.889E+02, 7.180E+02, 5.099E+02, 3.082E+01, 3.011E+02, 2.000E+01, 2.602E+02, 2.000E+01, 2.202E+02,-6.396E-06,-5.271E+00,-8.053E-06,-2.569E+00,-3.427E-01, 3.477E-07, 8.932E-01, 4.242E-07, 1.326E+00
 3.200E+03, 1.264E-01, 4.842E-02, 1.352E-11, 7.261E-13, 2.859E-12, 4.033E-02, 1.499E-01, 3.449E-02, 9.141E-07, 4.732E-08, 1.933E-07, 3.033E-02, 4.005E+01, 3.971E+01, 6.685E+02, 6.769E+02, 2.328E+02, 6.697E+02, 3.349E+02, 6.666E+02, 6.143E+02, 6.018E+02, 6.541E+02, 2.531E+02, 2.000E+01, 6.367E+02, 2.000E+01, 2.000E+01, 2.000E+01, 6.302E+02, 6.002E+02, 2.000E+01, 2.000E+01, 5.232E+02, 3.837E+02, 4.151E+02, 2.372E+02, 2.395E+01, 1.222E+02, 2.000E+01, 1.068E+02, 2.000E+01, 9.115E+01,-2.965E-07,-4.089E+00, 1.017E-05,-1.935E+00, 1.321E-02, 1.194E-06, 8.174E-01, 9.952E-07, 1.221E+00
 3.280E+03, 1.431E-01, 3.853E-02, 1.352E-11, 9.158E-13, 2.857E-12, 3.322E-02, 1.647E-01, 2.572E-02, 7.003E-08, 6.749E-09, 1.479E-08, 2.405E-02, 2.286E+01, 2.188E+01, 5.507E+02, 5.377E+02, 1.660E+02, 5.554E+02, 2.289E+02, 5.314E+02, 4.900E+02, 4.724E+02, 5.287E+02, 2.104E+02, 2.000E+01, 5.049E+02, 2.000E+01, 2.000E+01, 2.000E+01, 4.757E+02, 4.633E+02, 2.000E+01, 2.000E+01, 4.101E+02, 3.217E+02, 3.359E+02, 1.971E+02, 2.222E+01, 7.516E+01, 2.000E+01, 6.772E+01, 2.000E+01, 5.874E+01,-2.667E-06,-3.492E+00, 1.838E-06,-1.685E+00,-1.428E-01, 1.480E-06, 7.744E-01, 1.487E-06, 1.150E+00
 3.360E+03, 1.545E-01, 3.180E-02, 1.350E-11, 1.111E-12, 2.852E-12, 2.840E-02, 1.742E-01, 2.012E-02, 2.369E-08, 2.608E-09, 5.001E-09, 2.004E-02, 1.462E+01, 1.354E+01, 4.706E+02, 4.438E+02, 1.390E+02, 4.693E+02, 1.696E+02, 4.392E+02, 4.034E+02, 3.822E+02, 4.415E+02, 1.777E+02, 2.000E+01, 4.060E+02, 2.000E+01, 2.000E+01, 2.000E+01, 3.771E+02, 3.707E+02, 2.000E+01, 2.000E+01, 3.447E+02, 2.802E+02, 2.862E+02, 1.509E+02, 2.164E+01, 5.425E+01, 2.000E+01, 4.950E+01, 2.000E+01, 4.398E+01, 1.249E-06,-3.084E+00,-1.688E-06,-1.511E+00,-4.617E-02, 1.605E-06, 7.467E-01, 1.505E-06, 1.084E+00
 3.440E+03, 1.634E-01, 2.653E-02, 1.343E-11, 1.421E-12, 2.837E-12, 2.463E-02, 1.833E-01, 1.472E-02, 1.673E-09, 3.460E-10, 3.530E-10, 1.618E-02, 9.591E+00, 8.638E+00, 4.051E+02, 3.573E+02, 1.099E+02, 4.005E+02, 1.402E+02, 3.660E+02, 3.316E+02, 3.091E+02, 3.695E+02, 1.521E+02, 2.000E+01, 3.352E+02, 2.000E+01, 2.000E+01, 2.000E+01, 3.136E+02, 3.089E+02, 2.000E+01, 2.000E+01, 2.915E+02, 2.276E+02, 2.353E+02, 1.222E+02, 2.112E+01, 4.201E+01, 2.000E+01, 3.886E+01, 2.000E+01, 3.542E+01, 2.052E-06,-2.745E+00,-1.847E-06,-1.388E+00, 4.283E-02,-4.819E-08, 7.272E-01, 4.149E-08, 1.044E+00
 3.520E+03, 1.784E-01, 1.765E-02, 1.322E-11, 2.901E-12, 2.789E-12, 1.827E-02, 1.895E-01, 1.105E-02, 9.272E-11, 1.868E-10, 1.956E-11, 1.355E-02, 6.283E+00, 5.409E+00, 3.422E+02, 2.915E+02, 8.858E+01, 3.349E+02, 1.186E+02, 2.992E+02, 2.709E+02, 2.462E+02, 3.045E+02, 1.315E+02, 2.000E+01, 2.729E+02, 2.000E+01, 2.000E+01, 2.000E+01, 2.587E+02, 2.571E+02, 2.000E+01, 2.000E+01, 2.287E+02, 1.756E+02, 1.806E+02, 7.713E+01, 2.085E+01, 3.401E+01, 2.000E+01, 3.197E+01, 2.000E+01, 2.987E+01, 1.749E-06,-2.359E+00, 1.102E-06,-1.143E+00, 1.862E-01, 2.916E-07, 7.064E-01, 7.523E-08, 9.907E-01
 3.600E+03, 1.891E-01, 1.129E-02, 9.233E-12, 1.249E-11, 1.948E-12, 1.372E-02, 1.890E-01, 1.138E-02, 4.725E-12, 2.217E-11, 9.968E-13, 1.379E-02, 4.160E+00, 3.503E+00, 2.761E+02, 2.659E+02, 7.377E+01, 2.581E+02, 1.004E+02, 2.467E+02, 2.197E+02, 1.970E+02, 2.555E+02, 1.154E+02, 2.000E+01, 2.349E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.977E+02, 1.967E+02, 2.000E+01, 2.000E+01, 1.596E+02, 1.261E+02, 1.322E+02, 5.328E+01, 2.061E+01, 2.909E+01, 2.000E+01, 2.791E+01, 2.000E+01, 2.658E+01, 8.012E-06,-1.936E+00, 2.750E-06,-8.978E-01, 2.521E-01,-2.056E-07, 6.505E-01,-7.028E-07, 9.134E-01
 3.680E+03, 1.990E-01, 5.443E-03, 2.441E-12, 2.241E-11, 5.148E-13, 9.549E-03, 1.944E-01, 8.157E-03, 4.246E-12, 2.012E-11, 8.955E-13, 1.149E-02, 2.920E+00, 2.397E+00, 2.106E+02, 2.309E+02, 6.493E+01, 1.798E+02, 8.464E+01, 1.917E+02, 1.823E+02, 1.600E+02, 2.178E+02, 1.017E+02, 2.000E+01, 1.925E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.256E+02, 1.287E+02, 2.000E+01, 2.000E+01, 1.029E+02, 7.766E+01, 8.260E+01, 3.604E+01, 2.049E+01, 2.666E+01, 2.000E+01, 2.570E+01, 2.000E+01, 2.471E+01, 3.563E-06,-1.599E+00,-2.783E-07,-6.900E-01, 2.193E-01, 1.834E-08, 5.346E-01,-2.612E-07, 7.921E-01
 3.760E+03, 2.015E-01, 3.948E-03, 1.548E-12, 1.941E-11, 3.265E-13, 8.482E-03, 2.003E-01, 4.684E-03, 2.158E-12, 1.979E-11, 4.551E-13, 9.007E-03, 2.168E+00, 1.751E+00, 1.751E+02, 1.898E+02, 5.828E+01, 1.357E+02, 7.284E+01, 1.369E+02, 1.538E+02, 1.332E+02, 1.852E+02, 8.947E+01, 2.000E+01, 1.458E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.033E+02, 1.047E+02, 2.000E+01, 2.000E+01, 8.673E+01, 7.294E+01, 7.562E+01, 4.648E+01, 2.044E+01, 2.498E+01, 2.000E+01, 2.428E+01, 2.000E+01, 2.347E+01, 1.245E-05,-1.398E+00, 4.309E-06,-6.095E-01, 6.176E-02,-9.032E-07, 5.004E-01,-6.105E-07, 7.376E-01
 3.800E+03, 2.048E-01, 2.043E-03, 6.568E-13, 1.392E-11, 1.385E-13, 7.123E-03, 2.007E-01, 4.463E-03, 2.419E-12, 1.673E-11, 5.100E-13, 8.850E-03, 1.777E+00, 1.403E+00, 1.445E+02, 1.696E+02, 5.423E+01, 1.213E+02, 6.641E+01, 1.232E+02, 1.368E+02, 1.167E+02, 1.653E+02, 8.131E+01, 2.000E+01, 1.272E+02, 2.000E+01, 2.000E+01, 2.000E+01, 9.527E+01, 9.587E+01, 2.000E+01, 2.000E+01, 7.807E+01, 6.574E+01, 6.815E+01, 3.636E+01, 2.037E+01, 2.401E+01, 2.000E+01, 2.352E+01, 2.000E+01, 2.285E+01,-6.162E-06,-1.306E+00, 1.607E-05,-5.620E-01, 1.519E-01, 1.135E-06, 4.750E-01, 1.668E-06, 7.008E-01
