s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-6.593E-06,-1.587E-09, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.595E-06, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 8.001E+01, 3.863E+01, 0.000E+00,-1.012E+01,-8.173E+00,-8.982E-01, 4.678E-03, 0.000E+00, 0.000E+00, 1.941E+01, 1.944E+01, 0.000E+00, 8.491E-04, 0.000E+00, 0.000E+00
 1.600E+02, 1.581E+02, 0.000E+00,-6.860E+01,-8.389E+01, 8.685E+00, 8.442E-04, 0.000E+00, 0.000E+00, 1.422E+01, 1.426E+01, 0.000E+00, 3.304E-03, 0.000E+00, 0.000E+00
 2.400E+02, 2.456E+02, 0.000E+00,-9.735E+01,-1.629E+02, 1.626E+01, 3.541E-04, 0.000E+00, 0.000E+00, 1.537E+00, 1.638E+00, 0.000E+00, 5.049E-03, 0.000E+00, 0.000E+00
 3.200E+02, 2.528E+02, 0.000E+00,-9.673E+01,-1.728E+02, 1.784E+01, 3.744E-04, 0.000E+00, 0.000E+00, 1.059E+00, 1.159E+00, 0.000E+00, 5.117E-03, 0.000E+00, 0.000E+00
 4.000E+02, 2.551E+02, 0.000E+00,-9.597E+01,-1.771E+02, 1.886E+01, 3.577E-04, 0.000E+00, 0.000E+00, 7.194E-01, 8.154E-01, 0.000E+00, 5.122E-03, 0.000E+00, 0.000E+00
 4.800E+02, 2.534E+02, 0.000E+00,-9.347E+01,-1.801E+02, 1.910E+01, 3.136E-04, 0.000E+00, 0.000E+00,-1.228E+00,-1.079E+00, 0.000E+00, 5.127E-03, 0.000E+00, 0.000E+00
 5.600E+02, 2.553E+02, 0.000E+00,-9.423E+01,-1.798E+02, 1.971E+01, 3.584E-04, 0.000E+00, 0.000E+00, 8.421E-01, 9.573E-01, 0.000E+00, 5.132E-03, 0.000E+00, 0.000E+00
 6.400E+02, 2.554E+02, 0.000E+00,-9.296E+01,-1.814E+02, 1.975E+01, 3.222E-04, 0.000E+00, 0.000E+00, 6.568E-01, 7.780E-01, 0.000E+00, 5.137E-03, 0.000E+00, 0.000E+00
 7.200E+02, 2.560E+02, 0.000E+00,-9.309E+01,-1.834E+02, 1.993E+01, 3.122E-04, 0.000E+00, 0.000E+00,-6.600E-01,-5.791E-01, 0.000E+00, 5.142E-03, 0.000E+00, 0.000E+00
 8.000E+02, 2.516E+02, 0.000E+00,-9.026E+01,-1.813E+02, 1.999E+01, 3.418E-04, 0.000E+00, 0.000E+00,-1.994E-02, 1.248E-01, 0.000E+00, 5.148E-03, 0.000E+00, 0.000E+00
 8.800E+02, 2.605E+02, 0.000E+00,-9.570E+01,-1.847E+02, 1.999E+01, 3.330E-04, 0.000E+00, 0.000E+00, 2.731E-02, 1.100E-01, 0.000E+00, 5.153E-03, 0.000E+00, 0.000E+00
 9.600E+02, 2.551E+02, 0.000E+00,-9.052E+01,-1.843E+02, 1.992E+01, 3.090E-04, 0.000E+00, 0.000E+00, 6.094E-02, 2.138E-01, 0.000E+00, 5.158E-03, 0.000E+00, 0.000E+00
 1.040E+03, 2.537E+02, 0.000E+00,-9.263E+01,-1.813E+02, 1.999E+01, 3.141E-04, 0.000E+00, 0.000E+00,-2.631E-01,-1.588E-01, 0.000E+00, 5.163E-03, 0.000E+00, 0.000E+00
 1.120E+03, 2.611E+02, 0.000E+00,-9.374E+01,-1.866E+02, 2.011E+01, 3.373E-04, 0.000E+00, 0.000E+00, 7.496E-01, 8.563E-01, 0.000E+00, 5.168E-03, 0.000E+00, 0.000E+00
 1.200E+03, 2.572E+02, 0.000E+00,-9.367E+01,-1.835E+02, 2.017E+01, 3.024E-04, 0.000E+00, 0.000E+00, 3.283E-02, 1.369E-01, 0.000E+00, 5.173E-03, 0.000E+00, 0.000E+00
 1.280E+03, 2.504E+02, 0.000E+00,-8.995E+01,-1.812E+02, 1.992E+01, 3.380E-04, 0.000E+00, 0.000E+00,-9.398E-01,-8.416E-01, 0.000E+00, 5.178E-03, 0.000E+00, 0.000E+00
 1.360E+03, 2.628E+02, 0.000E+00,-9.456E+01,-1.873E+02, 2.017E+01, 3.362E-04, 0.000E+00, 0.000E+00, 9.736E-01, 1.127E+00, 0.000E+00, 5.183E-03, 0.000E+00, 0.000E+00
