s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_N-HEPTANE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-7.104E-06,-1.587E-09, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.105E-06, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 8.001E+01, 7.709E+00, 0.000E+00,-8.127E-01,-5.327E-01,-6.225E-01, 9.420E-03, 0.000E+00, 0.000E+00, 5.740E+00, 5.751E+00, 0.000E+00, 1.734E-04, 0.000E+00, 0.000E+00
 1.600E+02, 2.299E+01, 0.000E+00,-5.032E+00,-1.012E+01,-1.258E+00, 2.550E-02, 0.000E+00, 0.000E+00, 6.601E+00, 6.607E+00, 0.000E+00, 5.197E-04, 0.000E+00, 0.000E+00
 2.400E+02, 3.178E+01, 0.000E+00,-7.590E+00,-2.151E+01,-5.549E-01, 3.239E-02, 0.000E+00, 0.000E+00, 2.134E+00, 2.151E+00, 0.000E+00, 7.096E-04, 0.000E+00, 0.000E+00
 3.200E+02, 3.191E+01, 0.000E+00,-7.667E+00,-2.391E+01, 1.194E-01, 3.227E-02, 0.000E+00, 0.000E+00, 4.849E-01, 4.920E-01, 0.000E+00, 7.100E-04, 0.000E+00, 0.000E+00
 4.000E+02, 3.164E+01, 0.000E+00,-7.404E+00,-2.473E+01, 6.195E-01, 3.203E-02, 0.000E+00, 0.000E+00, 1.311E-01, 1.556E-01, 0.000E+00, 7.100E-04, 0.000E+00, 0.000E+00
 4.800E+02, 3.237E+01, 0.000E+00,-7.637E+00,-2.510E+01, 8.677E-01, 3.285E-02, 0.000E+00, 0.000E+00, 5.273E-01, 5.395E-01, 0.000E+00, 7.263E-04, 0.000E+00, 0.000E+00
 5.600E+02, 4.082E+01, 0.000E+00,-9.970E+00,-2.951E+01, 1.195E+00, 3.834E-02, 0.000E+00, 0.000E+00, 2.547E+00, 2.567E+00, 0.000E+00, 9.127E-04, 0.000E+00, 0.000E+00
 6.400E+02, 7.220E+01, 0.000E+00,-2.151E+01,-4.729E+01, 2.891E+00, 5.340E-02, 0.000E+00, 0.000E+00, 6.294E+00, 6.342E+00, 0.000E+00, 1.706E-03, 0.000E+00, 0.000E+00
 7.200E+02, 1.306E+02, 0.000E+00,-5.003E+01,-8.060E+01, 8.430E+00, 5.058E-02, 0.000E+00, 0.000E+00, 8.471E+00, 8.492E+00, 0.000E+00, 3.128E-03, 0.000E+00, 0.000E+00
 8.000E+02, 1.566E+02, 0.000E+00,-6.304E+01,-1.056E+02, 1.224E+01, 3.400E-02, 0.000E+00, 0.000E+00, 3.040E-01, 2.179E-01, 0.000E+00, 3.519E-03, 0.000E+00, 0.000E+00
 8.800E+02, 1.581E+02, 0.000E+00,-6.265E+01,-1.092E+02, 1.376E+01, 3.615E-02, 0.000E+00, 0.000E+00, 6.846E-02, 4.971E-02, 0.000E+00, 3.504E-03, 0.000E+00, 0.000E+00
 9.600E+02, 1.567E+02, 0.000E+00,-6.150E+01,-1.085E+02, 1.424E+01, 3.436E-02, 0.000E+00, 0.000E+00, 1.077E+00, 1.041E+00, 0.000E+00, 3.489E-03, 0.000E+00, 0.000E+00
 1.040E+03, 1.567E+02, 0.000E+00,-5.965E+01,-1.124E+02, 1.461E+01, 3.703E-02, 0.000E+00, 0.000E+00,-7.489E-01,-7.771E-01, 0.000E+00, 3.475E-03, 0.000E+00, 0.000E+00
 1.120E+03, 1.536E+02, 0.000E+00,-5.773E+01,-1.109E+02, 1.490E+01, 3.363E-02, 0.000E+00, 0.000E+00,-2.481E-02,-3.180E-02, 0.000E+00, 3.460E-03, 0.000E+00, 0.000E+00
 1.200E+03, 1.564E+02, 0.000E+00,-5.925E+01,-1.115E+02, 1.506E+01, 3.302E-02, 0.000E+00, 0.000E+00, 7.828E-01, 7.433E-01, 0.000E+00, 3.445E-03, 0.000E+00, 0.000E+00
 1.280E+03, 1.538E+02, 0.000E+00,-5.709E+01,-1.134E+02, 1.508E+01, 3.348E-02, 0.000E+00, 0.000E+00,-1.585E+00,-1.600E+00, 0.000E+00, 3.431E-03, 0.000E+00, 0.000E+00
 1.360E+03, 1.522E+02, 0.000E+00,-5.696E+01,-1.092E+02, 1.517E+01, 3.304E-02, 0.000E+00, 0.000E+00, 1.190E+00, 1.164E+00, 0.000E+00, 3.416E-03, 0.000E+00, 0.000E+00
 1.440E+03, 1.529E+02, 0.000E+00,-5.710E+01,-1.109E+02, 1.524E+01, 2.889E-02, 0.000E+00, 0.000E+00, 2.088E-01, 1.818E-01, 0.000E+00, 3.401E-03, 0.000E+00, 0.000E+00
 1.520E+03, 1.548E+02, 0.000E+00,-5.804E+01,-1.120E+02, 1.537E+01, 3.330E-02, 0.000E+00, 0.000E+00, 1.951E-01, 1.769E-01, 0.000E+00, 3.387E-03, 0.000E+00, 0.000E+00
 1.600E+03, 1.516E+02, 0.000E+00,-5.620E+01,-1.101E+02, 1.528E+01, 3.578E-02, 0.000E+00, 0.000E+00, 7.009E-01, 6.449E-01, 0.000E+00, 3.372E-03, 0.000E+00, 0.000E+00
 1.680E+03, 1.494E+02, 0.000E+00,-5.473E+01,-1.109E+02, 1.510E+01, 3.582E-02, 0.000E+00, 0.000E+00,-1.046E+00,-1.081E+00, 0.000E+00, 3.357E-03, 0.000E+00, 0.000E+00
 1.760E+03, 1.691E+02, 0.000E+00,-6.437E+01,-1.181E+02, 1.552E+01, 3.122E-02, 0.000E+00, 0.000E+00, 2.189E+00, 2.164E+00, 0.000E+00, 3.892E-03, 0.000E+00, 0.000E+00
 1.840E+03, 2.143E+02, 0.000E+00,-8.601E+01,-1.438E+02, 1.740E+01, 2.393E-02, 0.000E+00, 0.000E+00, 1.916E+00, 1.907E+00, 0.000E+00, 4.946E-03, 0.000E+00, 0.000E+00
 1.920E+03, 2.416E+02, 0.000E+00,-9.704E+01,-1.629E+02, 1.870E+01, 2.184E-02, 0.000E+00, 0.000E+00, 3.774E-01, 3.869E-01, 0.000E+00, 5.418E-03, 0.000E+00, 0.000E+00
 2.000E+03, 2.422E+02, 0.000E+00,-9.718E+01,-1.648E+02, 1.927E+01, 1.972E-02, 0.000E+00, 0.000E+00,-4.838E-01,-4.907E-01, 0.000E+00, 5.432E-03, 0.000E+00, 0.000E+00
 2.080E+03, 2.491E+02, 0.000E+00,-9.822E+01,-1.692E+02, 1.954E+01, 2.250E-02, 0.000E+00, 0.000E+00, 1.206E+00, 1.222E+00, 0.000E+00, 5.446E-03, 0.000E+00, 0.000E+00
 2.160E+03, 2.426E+02, 0.000E+00,-9.595E+01,-1.659E+02, 1.967E+01, 2.091E-02, 0.000E+00, 0.000E+00, 3.993E-01, 4.218E-01, 0.000E+00, 5.461E-03, 0.000E+00, 0.000E+00
 2.240E+03, 2.429E+02, 0.000E+00,-9.615E+01,-1.674E+02, 1.967E+01, 1.836E-02, 0.000E+00, 0.000E+00,-9.447E-01,-9.743E-01, 0.000E+00, 5.475E-03, 0.000E+00, 0.000E+00
 2.320E+03, 2.488E+02, 0.000E+00,-9.810E+01,-1.700E+02, 1.994E+01, 1.739E-02, 0.000E+00, 0.000E+00, 6.199E-01, 6.364E-01, 0.000E+00, 5.489E-03, 0.000E+00, 0.000E+00
 2.400E+03, 2.474E+02, 0.000E+00,-9.721E+01,-1.699E+02, 1.992E+01, 1.810E-02, 0.000E+00, 0.000E+00, 1.404E-01, 1.614E-01, 0.000E+00, 5.503E-03, 0.000E+00, 0.000E+00
 2.480E+03, 2.477E+02, 0.000E+00,-9.820E+01,-1.689E+02, 1.997E+01, 2.088E-02, 0.000E+00, 0.000E+00, 6.110E-01, 6.385E-01, 0.000E+00, 5.517E-03, 0.000E+00, 0.000E+00
 2.560E+03, 2.461E+02, 0.000E+00,-9.671E+01,-1.702E+02, 1.984E+01, 2.180E-02, 0.000E+00, 0.000E+00,-1.046E+00,-1.025E+00, 0.000E+00, 5.532E-03, 0.000E+00, 0.000E+00
 2.640E+03, 2.529E+02, 0.000E+00,-9.963E+01,-1.722E+02, 2.007E+01, 1.936E-02, 0.000E+00, 0.000E+00, 1.062E+00, 1.121E+00, 0.000E+00, 5.546E-03, 0.000E+00, 0.000E+00
 2.720E+03, 2.475E+02, 0.000E+00,-9.629E+01,-1.715E+02, 1.994E+01, 2.048E-02, 0.000E+00, 0.000E+00,-3.614E-01,-2.922E-01, 0.000E+00, 5.560E-03, 0.000E+00, 0.000E+00
 2.800E+03, 2.557E+02, 0.000E+00,-1.005E+02,-1.757E+02, 2.001E+01, 2.204E-02, 0.000E+00, 0.000E+00,-5.443E-01,-4.888E-01, 0.000E+00, 5.723E-03, 0.000E+00, 0.000E+00
 2.880E+03, 2.751E+02, 0.000E+00,-1.082E+02,-1.857E+02, 2.030E+01, 1.872E-02, 0.000E+00, 0.000E+00, 1.519E+00, 1.555E+00, 0.000E+00, 6.194E-03, 0.000E+00, 0.000E+00
 2.960E+03, 2.945E+02, 0.000E+00,-1.134E+02,-2.018E+02, 2.097E+01, 1.630E-02, 0.000E+00, 0.000E+00, 7.483E-02, 2.030E-01, 0.000E+00, 6.674E-03, 0.000E+00, 0.000E+00
 3.040E+03, 3.199E+02, 0.000E+00,-1.218E+02,-2.183E+02, 2.116E+01, 1.563E-02, 0.000E+00, 0.000E+00, 8.000E-01, 9.706E-01, 0.000E+00, 7.154E-03, 0.000E+00, 0.000E+00
 3.120E+03, 3.341E+02, 0.000E+00,-1.295E+02,-2.259E+02, 2.129E+01, 1.420E-02, 0.000E+00, 0.000E+00,-1.425E-01,-1.485E-02, 0.000E+00, 7.627E-03, 0.000E+00, 0.000E+00
 3.200E+03, 3.475E+02, 0.000E+00,-1.334E+02,-2.354E+02, 2.193E+01, 1.347E-02, 0.000E+00, 0.000E+00, 5.015E-01, 6.624E-01, 0.000E+00, 7.785E-03, 0.000E+00, 0.000E+00
 3.280E+03, 3.469E+02, 0.000E+00,-1.327E+02,-2.343E+02, 2.176E+01, 1.432E-02, 0.000E+00, 0.000E+00, 1.528E+00, 1.645E+00, 0.000E+00, 7.778E-03, 0.000E+00, 0.000E+00
 3.360E+03, 3.428E+02, 0.000E+00,-1.335E+02,-2.321E+02, 2.189E+01, 1.397E-02, 0.000E+00, 0.000E+00,-9.388E-01,-8.137E-01, 0.000E+00, 7.771E-03, 0.000E+00, 0.000E+00
 3.440E+03, 3.454E+02, 0.000E+00,-1.336E+02,-2.339E+02, 2.193E+01, 1.500E-02, 0.000E+00, 0.000E+00,-2.551E-01,-6.981E-02, 0.000E+00, 7.763E-03, 0.000E+00, 0.000E+00
 3.520E+03, 3.448E+02, 0.000E+00,-1.332E+02,-2.336E+02, 2.181E+01, 1.343E-02, 0.000E+00, 0.000E+00,-3.170E-01,-1.572E-01, 0.000E+00, 7.756E-03, 0.000E+00, 0.000E+00
 3.600E+03, 3.519E+02, 0.000E+00,-1.382E+02,-2.353E+02, 2.230E+01, 1.469E-02, 0.000E+00, 0.000E+00, 5.181E-01, 7.206E-01, 0.000E+00, 7.749E-03, 0.000E+00, 0.000E+00
 3.680E+03, 3.360E+02, 0.000E+00,-1.306E+02,-2.286E+02, 2.217E+01, 1.300E-02, 0.000E+00, 0.000E+00,-1.161E+00,-9.907E-01, 0.000E+00, 7.582E-03, 0.000E+00, 0.000E+00
 3.760E+03, 2.395E+02, 0.000E+00,-9.210E+01,-1.736E+02, 2.101E+01, 1.947E-02, 0.000E+00, 0.000E+00,-5.119E+00,-5.130E+00, 0.000E+00, 4.708E-03, 0.000E+00, 0.000E+00
 3.840E+03, 9.519E+01, 0.000E+00,-2.526E+01,-9.306E+01, 1.634E+01, 4.474E-02, 0.000E+00, 0.000E+00,-6.699E+00,-6.738E+00, 0.000E+00, 1.866E-03, 0.000E+00, 0.000E+00
 3.920E+03, 1.104E+02, 0.000E+00,-3.405E+01,-8.703E+01, 1.353E+01, 4.710E-02, 0.000E+00, 0.000E+00, 2.878E+00, 2.864E+00, 0.000E+00, 2.639E-03, 0.000E+00, 0.000E+00
 4.000E+03, 1.522E+02, 0.000E+00,-5.692E+01,-1.090E+02, 1.497E+01, 3.718E-02, 0.000E+00, 0.000E+00, 1.338E+00, 1.290E+00, 0.000E+00, 3.411E-03, 0.000E+00, 0.000E+00
 4.080E+03, 1.067E+02, 0.000E+00,-3.553E+01,-9.124E+01, 1.414E+01, 4.148E-02, 0.000E+00, 0.000E+00,-5.806E+00,-5.845E+00, 0.000E+00, 2.134E-03, 0.000E+00, 0.000E+00
 4.160E+03, 6.278E+01, 0.000E+00,-1.410E+01,-6.019E+01, 1.068E+01, 4.874E-02, 0.000E+00, 0.000E+00,-7.754E-01,-7.759E-01, 0.000E+00, 1.424E-03, 0.000E+00, 0.000E+00
 4.240E+03, 1.081E+02, 0.000E+00,-3.596E+01,-7.851E+01, 1.087E+01, 5.147E-02, 0.000E+00, 0.000E+00, 4.596E+00, 4.592E+00, 0.000E+00, 2.620E-03, 0.000E+00, 0.000E+00
 4.320E+03, 1.471E+02, 0.000E+00,-5.627E+01,-1.030E+02, 1.357E+01, 3.327E-02, 0.000E+00, 0.000E+00, 1.524E+00, 1.454E+00, 0.000E+00, 3.314E-03, 0.000E+00, 0.000E+00
 4.400E+03, 1.088E+02, 0.000E+00,-3.742E+01,-9.002E+01, 1.320E+01, 4.388E-02, 0.000E+00, 0.000E+00,-5.365E+00,-5.417E+00, 0.000E+00, 2.161E-03, 0.000E+00, 0.000E+00
 4.480E+03, 4.482E+01, 0.000E+00,-9.082E+00,-5.323E+01, 9.944E+00, 3.862E-02, 0.000E+00, 0.000E+00,-7.497E+00,-7.503E+00, 0.000E+00, 9.656E-04, 0.000E+00, 0.000E+00
 4.560E+03, 2.976E+01, 0.000E+00,-4.451E+00,-3.486E+01, 7.118E+00, 3.019E-02, 0.000E+00, 0.000E+00,-2.411E+00,-2.405E+00, 0.000E+00, 6.644E-04, 0.000E+00, 0.000E+00
