s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 7.200E+02, 3.449E-05, 8.278E-02, 9.296E-03, 1.024E-02, 1.336E-01, 8.315E-03, 6.362E-02, 1.999E-02, 4.421E-02, 1.329E-01, 8.250E+01, 9.374E+01, 8.475E+02, 1.102E+03, 2.248E+02, 8.316E+02, 2.933E+02, 1.073E+03, 7.855E+02, 8.148E+02, 9.947E+02, 1.802E+02, 1.019E+03, 1.011E+03, 1.009E+03, 1.141E+03, 1.011E+03, 1.026E+03, 9.457E+02, 4.350E+01, 2.909E+02, 7.322E+02, 4.404E+02, 5.612E+02, 4.152E+02, 2.983E+01, 2.907E+02, 2.366E+02, 2.564E+02, 2.344E+02, 2.184E+02,-4.663E+00,-4.269E+00,-4.689E+00,-2.013E+00,-2.053E-01, 6.991E-01, 7.128E-01, 7.032E-01, 9.530E-01
 8.000E+02, 2.505E-07, 7.689E-02, 1.375E-02, 1.889E-02, 1.358E-01, 1.030E-02, 6.920E-02, 1.542E-02, 3.076E-02, 1.297E-01, 8.158E+01, 9.182E+01, 8.293E+02, 1.074E+03, 2.185E+02, 8.364E+02, 2.856E+02, 1.128E+03, 7.828E+02, 8.102E+02, 9.657E+02, 1.839E+02, 1.002E+03, 1.001E+03, 1.024E+03, 1.066E+03, 9.600E+02, 9.680E+02, 9.114E+02, 4.629E+01, 2.907E+02, 7.209E+02, 4.243E+02, 5.509E+02, 4.078E+02, 2.918E+01, 2.881E+02, 2.324E+02, 2.538E+02, 2.319E+02, 2.191E+02,-4.568E+00,-4.370E+00,-4.853E+00,-1.944E+00,-2.346E-01, 7.130E-01, 6.829E-01, 7.362E-01, 9.084E-01
 8.800E+02, 7.229E-06, 8.242E-02, 9.694E-03, 9.381E-03, 1.339E-01, 9.596E-03, 7.071E-02, 1.453E-02, 2.896E-02, 1.297E-01, 8.669E+01, 9.773E+01, 8.496E+02, 1.104E+03, 2.245E+02, 8.564E+02, 2.993E+02, 1.145E+03, 7.996E+02, 8.273E+02, 9.878E+02, 1.858E+02, 1.017E+03, 1.021E+03, 1.035E+03, 1.092E+03, 9.790E+02, 1.012E+03, 9.389E+02, 5.526E+01, 3.139E+02, 7.273E+02, 4.469E+02, 5.708E+02, 4.245E+02, 2.996E+01, 3.042E+02, 2.464E+02, 2.672E+02, 2.438E+02, 2.281E+02,-4.695E+00,-4.394E+00,-4.817E+00,-1.908E+00,-3.101E-01, 6.603E-01, 6.952E-01, 6.997E-01, 9.156E-01
 9.600E+02, 1.716E-08, 8.085E-02, 1.059E-02, 1.524E-02, 1.340E-01, 8.568E-03, 6.723E-02, 1.736E-02, 3.651E-02, 1.316E-01, 8.149E+01, 9.263E+01, 8.338E+02, 1.098E+03, 2.287E+02, 8.364E+02, 3.038E+02, 1.115E+03, 7.829E+02, 8.128E+02, 9.833E+02, 1.874E+02, 1.013E+03, 1.014E+03, 1.022E+03, 1.086E+03, 9.770E+02, 9.902E+02, 9.276E+02, 4.076E+01, 2.864E+02, 7.164E+02, 4.199E+02, 5.504E+02, 4.049E+02, 3.005E+01, 2.925E+02, 2.359E+02, 2.567E+02, 2.332E+02, 2.204E+02,-4.623E+00,-4.363E+00,-4.685E+00,-1.872E+00,-1.797E-01, 7.137E-01, 6.994E-01, 6.845E-01, 9.213E-01
 1.040E+03, 7.911E-05, 8.234E-02, 9.530E-03, 1.184E-02, 1.336E-01, 6.895E-03, 6.364E-02, 2.053E-02, 4.421E-02, 1.342E-01, 8.326E+01, 9.464E+01, 8.500E+02, 1.091E+03, 2.274E+02, 8.321E+02, 3.192E+02, 1.094E+03, 7.884E+02, 8.185E+02, 9.909E+02, 1.878E+02, 1.017E+03, 1.006E+03, 1.018E+03, 1.114E+03, 9.956E+02, 1.038E+03, 9.516E+02, 3.535E+01, 2.868E+02, 7.587E+02, 4.550E+02, 5.732E+02, 4.152E+02, 3.005E+01, 2.958E+02, 2.405E+02, 2.598E+02, 2.362E+02, 2.218E+02,-4.646E+00,-4.267E+00,-4.581E+00,-2.000E+00,-3.277E-01, 7.280E-01, 6.655E-01, 7.117E-01, 9.314E-01
 1.120E+03, 3.558E-06, 8.073E-02, 1.084E-02, 1.335E-02, 1.343E-01, 9.595E-03, 6.257E-02, 2.022E-02, 4.635E-02, 1.322E-01, 8.385E+01, 9.555E+01, 8.535E+02, 1.115E+03, 2.346E+02, 8.335E+02, 3.013E+02, 1.086E+03, 7.912E+02, 8.214E+02, 1.000E+03, 1.884E+02, 1.032E+03, 1.013E+03, 1.015E+03, 1.122E+03, 1.001E+03, 1.032E+03, 9.543E+02, 3.577E+01, 2.907E+02, 7.514E+02, 4.346E+02, 5.614E+02, 4.114E+02, 3.054E+01, 3.011E+02, 2.445E+02, 2.642E+02, 2.402E+02, 2.232E+02,-4.757E+00,-4.366E+00,-4.701E+00,-2.042E+00,-2.747E-01, 7.039E-01, 6.968E-01, 7.113E-01, 9.398E-01
 1.200E+03, 1.645E-04, 8.011E-02, 1.140E-02, 1.246E-02, 1.347E-01, 6.464E-03, 6.144E-02, 2.250E-02, 4.577E-02, 1.356E-01, 8.401E+01, 9.570E+01, 8.528E+02, 1.105E+03, 2.263E+02, 8.360E+02, 2.955E+02, 1.086E+03, 7.912E+02, 8.216E+02, 9.981E+02, 1.896E+02, 1.029E+03, 1.006E+03, 1.014E+03, 1.115E+03, 9.974E+02, 1.039E+03, 9.569E+02, 4.199E+01, 2.970E+02, 7.332E+02, 4.380E+02, 5.686E+02, 4.039E+02, 3.003E+01, 2.993E+02, 2.438E+02, 2.632E+02, 2.385E+02, 2.241E+02,-4.760E+00,-4.318E+00,-4.623E+00,-1.905E+00,-1.296E-01, 6.940E-01, 6.977E-01, 7.017E-01, 9.374E-01
 1.280E+03, 1.991E-05, 8.229E-02, 9.679E-03, 1.086E-02, 1.338E-01, 5.874E-03, 6.300E-02, 2.146E-02, 4.463E-02, 1.353E-01, 8.203E+01, 9.351E+01, 8.436E+02, 1.080E+03, 2.305E+02, 8.361E+02, 2.978E+02, 1.106E+03, 7.851E+02, 8.159E+02, 9.806E+02, 1.900E+02, 1.017E+03, 1.002E+03, 1.015E+03, 1.097E+03, 9.833E+02, 1.043E+03, 9.561E+02, 4.621E+01, 2.951E+02, 7.292E+02, 4.355E+02, 5.613E+02, 3.984E+02, 2.947E+01, 2.926E+02, 2.365E+02, 2.595E+02, 2.369E+02, 2.220E+02,-4.607E+00,-4.275E+00,-4.684E+00,-1.867E+00,-2.267E-01, 7.118E-01, 7.032E-01, 6.972E-01, 9.364E-01
 1.360E+03, 4.626E-06, 7.760E-02, 1.313E-02, 1.884E-02, 1.354E-01, 1.153E-02, 6.518E-02, 1.777E-02, 3.911E-02, 1.299E-01, 8.465E+01, 9.562E+01, 8.504E+02, 1.098E+03, 2.156E+02, 8.439E+02, 3.010E+02, 1.113E+03, 7.932E+02, 8.211E+02, 9.868E+02, 1.898E+02, 1.017E+03, 1.011E+03, 1.016E+03, 1.103E+03, 9.860E+02, 1.016E+03, 9.400E+02, 5.633E+01, 3.036E+02, 7.530E+02, 4.635E+02, 5.781E+02, 4.197E+02, 3.010E+01, 2.949E+02, 2.409E+02, 2.615E+02, 2.373E+02, 2.220E+02,-4.664E+00,-4.337E+00,-4.631E+00,-1.994E+00,-4.597E-01, 6.779E-01, 6.844E-01, 6.758E-01, 9.545E-01
 1.440E+03, 5.004E-05, 8.309E-02, 8.987E-03, 1.063E-02, 1.333E-01, 4.675E-03, 6.393E-02, 2.099E-02, 4.625E-02, 1.356E-01, 8.299E+01, 9.393E+01, 8.474E+02, 1.097E+03, 2.274E+02, 8.293E+02, 2.993E+02, 1.069E+03, 7.881E+02, 8.169E+02, 9.919E+02, 1.899E+02, 1.024E+03, 1.010E+03, 1.019E+03, 1.108E+03, 9.930E+02, 1.004E+03, 9.330E+02, 3.670E+01, 2.862E+02, 7.195E+02, 4.374E+02, 5.623E+02, 4.128E+02, 2.972E+01, 2.925E+02, 2.406E+02, 2.586E+02, 2.347E+02, 2.217E+02,-4.698E+00,-4.340E+00,-4.599E+00,-1.898E+00,-2.462E-01, 7.077E-01, 6.672E-01, 6.796E-01, 9.436E-01
 1.520E+03, 4.516E-04, 8.422E-02, 8.041E-03, 8.110E-03, 1.327E-01, 7.976E-03, 6.388E-02, 1.970E-02, 4.655E-02, 1.328E-01, 8.207E+01, 9.373E+01, 8.581E+02, 1.095E+03, 2.268E+02, 8.298E+02, 3.105E+02, 1.039E+03, 7.847E+02, 8.160E+02, 9.954E+02, 1.900E+02, 1.024E+03, 1.010E+03, 1.000E+03, 1.129E+03, 1.008E+03, 1.025E+03, 9.462E+02, 4.276E+01, 2.926E+02, 7.579E+02, 4.467E+02, 5.707E+02, 4.088E+02, 3.001E+01, 2.919E+02, 2.390E+02, 2.586E+02, 2.357E+02, 2.214E+02,-4.721E+00,-4.314E+00,-4.456E+00,-2.006E+00,-2.260E-01, 7.015E-01, 6.879E-01, 6.504E-01, 9.545E-01
 1.600E+03, 1.595E-07, 8.187E-02, 9.830E-03, 1.361E-02, 1.337E-01, 7.038E-03, 6.416E-02, 1.966E-02, 4.859E-02, 1.331E-01, 8.158E+01, 9.275E+01, 8.419E+02, 1.091E+03, 2.195E+02, 8.347E+02, 2.947E+02, 1.107E+03, 7.829E+02, 8.129E+02, 9.831E+02, 1.903E+02, 1.018E+03, 1.014E+03, 1.018E+03, 1.094E+03, 9.799E+02, 9.921E+02, 9.229E+02, 4.202E+01, 2.886E+02, 7.346E+02, 4.363E+02, 5.596E+02, 4.154E+02, 2.970E+01, 2.874E+02, 2.356E+02, 2.555E+02, 2.332E+02, 2.192E+02,-4.728E+00,-4.372E+00,-4.613E+00,-1.942E+00,-3.317E-01, 6.851E-01, 7.109E-01, 7.037E-01, 9.470E-01
 1.680E+03, 1.214E-06, 8.037E-02, 1.109E-02, 1.422E-02, 1.344E-01, 5.855E-03, 6.145E-02, 2.060E-02, 7.166E-02, 1.327E-01, 8.593E+01, 9.652E+01, 8.505E+02, 1.083E+03, 2.283E+02, 8.475E+02, 3.011E+02, 1.132E+03, 7.972E+02, 8.242E+02, 9.828E+02, 1.900E+02, 1.010E+03, 9.911E+02, 1.008E+03, 1.121E+03, 1.001E+03, 1.022E+03, 9.508E+02, 4.555E+01, 3.038E+02, 7.588E+02, 4.845E+02, 5.957E+02, 4.278E+02, 3.047E+01, 3.030E+02, 2.465E+02, 2.670E+02, 2.434E+02, 2.285E+02,-4.853E+00,-4.530E+00,-4.845E+00,-2.008E+00,-3.721E-01, 6.953E-01, 6.918E-01, 6.863E-01, 9.194E-01
 1.760E+03, 3.871E-07, 7.221E-02, 1.649E-02, 3.535E-02, 1.363E-01, 1.677E-03, 5.664E-02, 2.445E-02, 9.603E-02, 1.359E-01, 9.191E+01, 1.011E+02, 8.640E+02, 1.051E+03, 2.384E+02, 8.619E+02, 3.090E+02, 1.104E+03, 8.170E+02, 8.377E+02, 9.865E+02, 1.903E+02, 1.004E+03, 9.751E+02, 9.945E+02, 1.138E+03, 1.020E+03, 1.104E+03, 1.004E+03, 5.114E+01, 3.228E+02, 7.888E+02, 4.850E+02, 6.102E+02, 4.589E+02, 3.147E+01, 3.171E+02, 2.589E+02, 2.803E+02, 2.568E+02, 2.406E+02,-4.979E+00,-4.656E+00,-5.031E+00,-1.977E+00,-3.543E-01, 6.653E-01, 7.156E-01, 7.029E-01, 9.384E-01
 1.840E+03, 3.640E-07, 6.842E-02, 1.910E-02, 4.396E-02, 1.374E-01, 2.126E-03, 5.448E-02, 2.518E-02, 1.080E-01, 1.352E-01, 9.308E+01, 1.022E+02, 8.722E+02, 1.063E+03, 2.439E+02, 8.694E+02, 3.027E+02, 1.118E+03, 8.212E+02, 8.414E+02, 9.945E+02, 1.920E+02, 1.006E+03, 9.815E+02, 1.016E+03, 1.156E+03, 1.033E+03, 1.110E+03, 1.005E+03, 4.945E+01, 3.243E+02, 7.931E+02, 4.701E+02, 6.051E+02, 4.444E+02, 3.123E+01, 3.184E+02, 2.621E+02, 2.823E+02, 2.575E+02, 2.406E+02,-5.048E+00,-4.712E+00,-4.942E+00,-2.013E+00,-2.855E-01, 6.931E-01, 7.172E-01, 6.903E-01, 9.611E-01
 1.920E+03, 4.808E-07, 6.851E-02, 1.866E-02, 4.829E-02, 1.368E-01, 7.607E-04, 5.510E-02, 2.568E-02, 1.019E-01, 1.368E-01, 9.513E+01, 1.041E+02, 8.756E+02, 1.057E+03, 2.384E+02, 8.715E+02, 3.165E+02, 1.100E+03, 8.272E+02, 8.469E+02, 9.967E+02, 1.941E+02, 9.985E+02, 9.881E+02, 9.951E+02, 1.145E+03, 1.027E+03, 1.104E+03, 1.005E+03, 4.555E+01, 3.255E+02, 7.840E+02, 4.694E+02, 6.024E+02, 4.467E+02, 3.110E+01, 3.263E+02, 2.641E+02, 2.867E+02, 2.634E+02, 2.462E+02,-4.979E+00,-4.654E+00,-4.989E+00,-1.988E+00,-3.366E-01, 7.054E-01, 6.959E-01, 6.849E-01, 9.391E-01
 2.000E+03, 9.803E-08, 6.886E-02, 1.858E-02, 4.558E-02, 1.369E-01, 1.380E-03, 5.576E-02, 2.532E-02, 9.622E-02, 1.367E-01, 9.412E+01, 1.029E+02, 8.729E+02, 1.056E+03, 2.341E+02, 8.681E+02, 3.300E+02, 1.106E+03, 8.247E+02, 8.445E+02, 9.962E+02, 1.957E+02, 1.004E+03, 9.821E+02, 1.007E+03, 1.171E+03, 1.044E+03, 1.083E+03, 9.943E+02, 3.768E+01, 3.153E+02, 7.835E+02, 4.679E+02, 5.998E+02, 4.474E+02, 3.089E+01, 3.246E+02, 2.641E+02, 2.849E+02, 2.592E+02, 2.451E+02,-5.064E+00,-4.737E+00,-5.062E+00,-1.997E+00,-2.887E-01, 7.359E-01, 6.698E-01, 6.954E-01, 9.346E-01
 2.080E+03, 1.204E-08, 6.942E-02, 1.828E-02, 4.326E-02, 1.369E-01, 9.337E-04, 5.283E-02, 2.639E-02, 1.165E-01, 1.360E-01, 9.448E+01, 1.039E+02, 8.772E+02, 1.067E+03, 2.374E+02, 8.648E+02, 3.245E+02, 1.104E+03, 8.257E+02, 8.469E+02, 1.005E+03, 1.967E+02, 1.015E+03, 9.925E+02, 1.005E+03, 1.162E+03, 1.041E+03, 1.070E+03, 9.848E+02, 3.145E+01, 3.102E+02, 8.083E+02, 4.900E+02, 6.137E+02, 4.469E+02, 3.126E+01, 3.271E+02, 2.660E+02, 2.863E+02, 2.633E+02, 2.471E+02,-5.214E+00,-4.750E+00,-5.093E+00,-2.066E+00,-3.190E-01, 7.334E-01, 6.771E-01, 6.949E-01, 9.250E-01
 2.160E+03, 1.916E-09, 6.571E-02, 2.028E-02, 5.838E-02, 1.371E-01, 1.020E-03, 5.751E-02, 2.422E-02, 9.281E-02, 1.364E-01, 9.548E+01, 1.039E+02, 8.779E+02, 1.061E+03, 2.390E+02, 8.700E+02, 3.156E+02, 1.071E+03, 8.286E+02, 8.468E+02, 1.002E+03, 1.974E+02, 9.947E+02, 9.931E+02, 1.004E+03, 1.166E+03, 1.044E+03, 1.112E+03, 1.009E+03, 4.073E+01, 3.190E+02, 7.872E+02, 4.943E+02, 6.158E+02, 4.395E+02, 3.138E+01, 3.260E+02, 2.654E+02, 2.871E+02, 2.621E+02, 2.451E+02,-5.114E+00,-4.747E+00,-4.983E+00,-2.036E+00,-2.609E-01, 7.216E-01, 6.706E-01, 6.784E-01, 9.458E-01
 2.240E+03, 2.207E-06, 6.865E-02, 1.872E-02, 4.615E-02, 1.370E-01, 1.173E-03, 5.267E-02, 2.640E-02, 1.169E-01, 1.358E-01, 9.819E+01, 1.069E+02, 8.884E+02, 1.064E+03, 2.520E+02, 8.781E+02, 3.369E+02, 1.102E+03, 8.371E+02, 8.554E+02, 1.009E+03, 1.982E+02, 1.011E+03, 9.917E+02, 1.015E+03, 1.174E+03, 1.050E+03, 1.118E+03, 1.015E+03, 5.680E+01, 3.419E+02, 8.058E+02, 4.677E+02, 6.053E+02, 4.527E+02, 3.153E+01, 3.343E+02, 2.729E+02, 2.942E+02, 2.697E+02, 2.530E+02,-5.096E+00,-4.748E+00,-5.116E+00,-2.027E+00,-2.707E-01, 7.226E-01, 6.908E-01, 6.975E-01, 9.591E-01
 2.320E+03, 1.148E-06, 6.970E-02, 1.771E-02, 4.717E-02, 1.363E-01, 1.401E-03, 5.294E-02, 2.620E-02, 1.154E-01, 1.357E-01, 9.564E+01, 1.040E+02, 8.808E+02, 1.065E+03, 2.472E+02, 8.722E+02, 3.200E+02, 1.104E+03, 8.300E+02, 8.474E+02, 9.997E+02, 1.992E+02, 1.017E+03, 9.805E+02, 1.000E+03, 1.162E+03, 1.040E+03, 1.101E+03, 1.002E+03, 4.856E+01, 3.270E+02, 7.801E+02, 4.634E+02, 5.995E+02, 4.510E+02, 3.164E+01, 3.247E+02, 2.658E+02, 2.876E+02, 2.610E+02, 2.473E+02,-5.037E+00,-4.683E+00,-5.048E+00,-1.998E+00,-3.782E-01, 6.979E-01, 7.068E-01, 7.055E-01, 9.347E-01
 2.400E+03, 2.570E-08, 6.856E-02, 1.858E-02, 4.878E-02, 1.367E-01, 3.083E-03, 5.514E-02, 2.421E-02, 1.080E-01, 1.339E-01, 9.490E+01, 1.038E+02, 8.766E+02, 1.069E+03, 2.440E+02, 8.692E+02, 2.983E+02, 1.099E+03, 8.271E+02, 8.464E+02, 9.985E+02, 1.996E+02, 1.012E+03, 1.001E+03, 1.009E+03, 1.161E+03, 1.036E+03, 1.093E+03, 9.998E+02, 6.037E+01, 3.348E+02, 8.262E+02, 4.828E+02, 6.115E+02, 4.489E+02, 3.111E+01, 3.275E+02, 2.645E+02, 2.870E+02, 2.622E+02, 2.464E+02,-5.064E+00,-4.753E+00,-5.150E+00,-2.103E+00,-3.312E-01, 6.872E-01, 6.878E-01, 7.145E-01, 9.325E-01
 2.480E+03, 5.398E-07, 6.952E-02, 1.823E-02, 4.290E-02, 1.369E-01, 8.305E-04, 5.426E-02, 2.603E-02, 1.062E-01, 1.367E-01, 9.514E+01, 1.039E+02, 8.749E+02, 1.054E+03, 2.438E+02, 8.732E+02, 3.064E+02, 1.143E+03, 8.281E+02, 8.473E+02, 9.940E+02, 1.992E+02, 1.009E+03, 9.837E+02, 1.009E+03, 1.147E+03, 1.029E+03, 1.105E+03, 1.004E+03, 7.768E+01, 3.436E+02, 7.874E+02, 4.565E+02, 5.933E+02, 4.386E+02, 3.116E+01, 3.255E+02, 2.641E+02, 2.867E+02, 2.620E+02, 2.459E+02,-5.105E+00,-4.723E+00,-5.061E+00,-1.999E+00,-2.520E-01, 6.906E-01, 7.032E-01, 7.182E-01, 9.381E-01
