s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-6.593E-06,-1.587E-09, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.595E-06, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 8.002E+01, 1.433E+02, 0.000E+00,-5.766E+01,-5.757E+01, 4.559E+00, 1.807E-03, 0.000E+00, 0.000E+00, 3.257E+01, 3.266E+01, 0.000E+00, 3.252E-03, 0.000E+00, 0.000E+00
 1.600E+02, 2.582E+02, 0.000E+00,-1.032E+02,-1.686E+02, 1.641E+01, 2.912E-04, 0.000E+00, 0.000E+00, 2.727E+00, 2.830E+00, 0.000E+00, 5.206E-03, 0.000E+00, 0.000E+00
 2.400E+02, 2.596E+02, 0.000E+00,-9.893E+01,-1.776E+02, 1.781E+01, 3.188E-04, 0.000E+00, 0.000E+00, 8.296E-01, 9.409E-01, 0.000E+00, 5.215E-03, 0.000E+00, 0.000E+00
 3.200E+02, 2.589E+02, 0.000E+00,-9.843E+01,-1.785E+02, 1.902E+01, 3.145E-04, 0.000E+00, 0.000E+00, 8.305E-01, 9.513E-01, 0.000E+00, 5.223E-03, 0.000E+00, 0.000E+00
 4.000E+02, 2.609E+02, 0.000E+00,-9.641E+01,-1.838E+02, 1.927E+01, 3.565E-04, 0.000E+00, 0.000E+00,-7.465E-02, 3.132E-02, 0.000E+00, 5.231E-03, 0.000E+00, 0.000E+00
 4.800E+02, 2.599E+02, 0.000E+00,-9.372E+01,-1.855E+02, 1.926E+01, 3.335E-04, 0.000E+00, 0.000E+00,-1.854E-01,-9.020E-02, 0.000E+00, 5.240E-03, 0.000E+00, 0.000E+00
 5.600E+02, 2.624E+02, 0.000E+00,-9.530E+01,-1.861E+02, 1.980E+01, 3.203E-04, 0.000E+00, 0.000E+00, 5.646E-01, 7.092E-01, 0.000E+00, 5.248E-03, 0.000E+00, 0.000E+00
 6.400E+02, 2.557E+02, 0.000E+00,-9.247E+01,-1.839E+02, 1.976E+01, 2.904E-04, 0.000E+00, 0.000E+00,-1.026E+00,-9.182E-01, 0.000E+00, 5.257E-03, 0.000E+00, 0.000E+00
 7.200E+02, 2.623E+02, 0.000E+00,-9.450E+01,-1.862E+02, 1.986E+01, 3.403E-04, 0.000E+00, 0.000E+00, 1.276E+00, 1.389E+00, 0.000E+00, 5.265E-03, 0.000E+00, 0.000E+00
 8.000E+02, 2.621E+02, 0.000E+00,-9.525E+01,-1.872E+02, 2.031E+01, 3.101E-04, 0.000E+00, 0.000E+00,-1.932E-01,-1.012E-01, 0.000E+00, 5.274E-03, 0.000E+00, 0.000E+00
 8.800E+02, 2.589E+02, 0.000E+00,-9.250E+01,-1.868E+02, 2.007E+01, 2.780E-04, 0.000E+00, 0.000E+00,-4.568E-01,-3.067E-01, 0.000E+00, 5.282E-03, 0.000E+00, 0.000E+00
 9.600E+02, 2.609E+02, 0.000E+00,-9.524E+01,-1.861E+02, 2.020E+01, 3.197E-04, 0.000E+00, 0.000E+00,-3.533E-01,-2.480E-01, 0.000E+00, 5.290E-03, 0.000E+00, 0.000E+00
 1.040E+03, 2.660E+02, 0.000E+00,-9.597E+01,-1.895E+02, 2.032E+01, 3.186E-04, 0.000E+00, 0.000E+00, 7.596E-01, 8.699E-01, 0.000E+00, 5.299E-03, 0.000E+00, 0.000E+00
 1.120E+03, 2.638E+02, 0.000E+00,-9.424E+01,-1.898E+02, 2.025E+01, 3.023E-04, 0.000E+00, 0.000E+00,-1.041E-01, 3.039E-02, 0.000E+00, 5.373E-03, 0.000E+00, 0.000E+00
 1.200E+03, 3.317E+02, 0.000E+00,-1.104E+02,-2.392E+02, 2.069E+01, 1.346E-04, 0.000E+00, 0.000E+00, 2.408E+00, 2.677E+00, 0.000E+00, 7.308E-03, 0.000E+00, 0.000E+00
 1.280E+03, 3.735E+02, 0.000E+00,-1.229E+02,-2.727E+02, 2.165E+01, 8.501E-05, 0.000E+00, 0.000E+00,-7.354E-01,-3.797E-01, 0.000E+00, 8.181E-03, 0.000E+00, 0.000E+00
 1.360E+03, 3.663E+02, 0.000E+00,-1.203E+02,-2.680E+02, 2.154E+01, 8.265E-05, 0.000E+00, 0.000E+00,-7.338E-01,-3.433E-01, 0.000E+00, 8.184E-03, 0.000E+00, 0.000E+00
