s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_TOLUENE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.000E+00, 0.000E+00, 0.000E+00,-7.104E-06,-1.587E-09, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.105E-06, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 8.001E+01, 1.163E+01, 0.000E+00,-1.909E+00,-1.433E+00,-8.323E-01, 4.564E-03, 0.000E+00, 0.000E+00, 7.443E+00, 7.456E+00, 0.000E+00, 2.863E-04, 0.000E+00, 0.000E+00
 1.600E+02, 1.846E+01, 0.000E+00,-3.757E+00,-1.032E+01,-1.162E+00, 6.910E-03, 0.000E+00, 0.000E+00, 3.222E+00, 3.225E+00, 0.000E+00, 4.524E-04, 0.000E+00, 0.000E+00
 2.400E+02, 2.235E+01, 0.000E+00,-5.068E+00,-1.505E+01,-7.002E-01, 7.968E-03, 0.000E+00, 0.000E+00, 1.538E+00, 1.548E+00, 0.000E+00, 5.499E-04, 0.000E+00, 0.000E+00
 3.200E+02, 2.645E+01, 0.000E+00,-6.454E+00,-1.837E+01,-2.284E-01, 8.804E-03, 0.000E+00, 0.000E+00, 1.392E+00, 1.403E+00, 0.000E+00, 6.474E-04, 0.000E+00, 0.000E+00
 4.000E+02, 3.029E+01, 0.000E+00,-7.469E+00,-2.186E+01, 2.630E-01, 9.740E-03, 0.000E+00, 0.000E+00, 1.222E+00, 1.234E+00, 0.000E+00, 7.449E-04, 0.000E+00, 0.000E+00
 4.800E+02, 3.426E+01, 0.000E+00,-8.555E+00,-2.537E+01, 7.727E-01, 1.059E-02, 0.000E+00, 0.000E+00, 1.106E+00, 1.116E+00, 0.000E+00, 8.424E-04, 0.000E+00, 0.000E+00
 5.600E+02, 3.826E+01, 0.000E+00,-9.854E+00,-2.844E+01, 1.231E+00, 1.130E-02, 0.000E+00, 0.000E+00, 1.193E+00, 1.206E+00, 0.000E+00, 9.399E-04, 0.000E+00, 0.000E+00
 6.400E+02, 4.232E+01, 0.000E+00,-1.108E+01,-3.230E+01, 1.863E+00, 1.193E-02, 0.000E+00, 0.000E+00, 8.161E-01, 8.189E-01, 0.000E+00, 1.037E-03, 0.000E+00, 0.000E+00
 7.200E+02, 4.625E+01, 0.000E+00,-1.237E+01,-3.532E+01, 2.428E+00, 1.249E-02, 0.000E+00, 0.000E+00, 9.650E-01, 9.899E-01, 0.000E+00, 1.135E-03, 0.000E+00, 0.000E+00
 8.000E+02, 5.031E+01, 0.000E+00,-1.368E+01,-3.864E+01, 3.112E+00, 1.298E-02, 0.000E+00, 0.000E+00, 1.110E+00, 1.107E+00, 0.000E+00, 1.232E-03, 0.000E+00, 0.000E+00
 8.800E+02, 5.435E+01, 0.000E+00,-1.490E+01,-4.230E+01, 3.765E+00, 1.357E-02, 0.000E+00, 0.000E+00, 9.082E-01, 9.262E-01, 0.000E+00, 1.330E-03, 0.000E+00, 0.000E+00
 9.600E+02, 5.791E+01, 0.000E+00,-1.622E+01,-4.522E+01, 4.241E+00, 1.414E-02, 0.000E+00, 0.000E+00, 7.171E-01, 7.225E-01, 0.000E+00, 1.427E-03, 0.000E+00, 0.000E+00
 1.040E+03, 6.237E+01, 0.000E+00,-1.788E+01,-4.821E+01, 4.855E+00, 1.442E-02, 0.000E+00, 0.000E+00, 1.147E+00, 1.149E+00, 0.000E+00, 1.525E-03, 0.000E+00, 0.000E+00
 1.120E+03, 6.606E+01, 0.000E+00,-1.956E+01,-5.145E+01, 5.642E+00, 1.451E-02, 0.000E+00, 0.000E+00, 6.912E-01, 7.122E-01, 0.000E+00, 1.622E-03, 0.000E+00, 0.000E+00
 1.200E+03, 6.908E+01, 0.000E+00,-2.105E+01,-5.408E+01, 6.166E+00, 1.495E-02, 0.000E+00, 0.000E+00, 1.434E-01, 1.389E-01, 0.000E+00, 1.696E-03, 0.000E+00, 0.000E+00
 1.280E+03, 6.901E+01, 0.000E+00,-2.054E+01,-5.458E+01, 6.614E+00, 1.540E-02, 0.000E+00, 0.000E+00, 5.155E-01, 5.193E-01, 0.000E+00, 1.669E-03, 0.000E+00, 0.000E+00
 1.360E+03, 6.647E+01, 0.000E+00,-1.985E+01,-5.408E+01, 6.680E+00, 1.466E-02, 0.000E+00, 0.000E+00,-8.034E-01,-7.722E-01, 0.000E+00, 1.632E-03, 0.000E+00, 0.000E+00
 1.440E+03, 6.490E+01, 0.000E+00,-1.881E+01,-5.259E+01, 6.555E+00, 1.464E-02, 0.000E+00, 0.000E+00, 7.331E-02, 7.541E-02, 0.000E+00, 1.595E-03, 0.000E+00, 0.000E+00
 1.520E+03, 6.392E+01, 0.000E+00,-1.792E+01,-5.279E+01, 6.453E+00, 1.459E-02, 0.000E+00, 0.000E+00,-3.271E-01,-3.254E-01, 0.000E+00, 1.558E-03, 0.000E+00, 0.000E+00
 1.600E+03, 6.258E+01, 0.000E+00,-1.714E+01,-5.178E+01, 6.330E+00, 1.436E-02, 0.000E+00, 0.000E+00, 1.422E-02, 3.465E-03, 0.000E+00, 1.522E-03, 0.000E+00, 0.000E+00
 1.680E+03, 6.065E+01, 0.000E+00,-1.673E+01,-5.050E+01, 6.205E+00, 1.423E-02, 0.000E+00, 0.000E+00,-3.781E-01,-3.598E-01, 0.000E+00, 1.485E-03, 0.000E+00, 0.000E+00
 1.760E+03, 5.927E+01, 0.000E+00,-1.623E+01,-4.933E+01, 6.130E+00, 1.395E-02, 0.000E+00, 0.000E+00,-1.607E-01,-1.562E-01, 0.000E+00, 1.448E-03, 0.000E+00, 0.000E+00
 1.840E+03, 5.785E+01, 0.000E+00,-1.601E+01,-4.828E+01, 5.894E+00, 1.404E-02, 0.000E+00, 0.000E+00,-5.494E-01,-5.398E-01, 0.000E+00, 1.411E-03, 0.000E+00, 0.000E+00
 1.920E+03, 5.602E+01, 0.000E+00,-1.485E+01,-4.697E+01, 5.784E+00, 1.416E-02, 0.000E+00, 0.000E+00,-3.241E-02,-6.000E-03, 0.000E+00, 1.374E-03, 0.000E+00, 0.000E+00
 2.000E+03, 5.455E+01, 0.000E+00,-1.473E+01,-4.583E+01, 5.575E+00, 1.347E-02, 0.000E+00, 0.000E+00,-4.413E-01,-4.222E-01, 0.000E+00, 1.337E-03, 0.000E+00, 0.000E+00
 2.080E+03, 5.791E+01, 0.000E+00,-1.559E+01,-4.704E+01, 5.597E+00, 1.409E-02, 0.000E+00, 0.000E+00, 8.721E-01, 8.945E-01, 0.000E+00, 1.430E-03, 0.000E+00, 0.000E+00
